field_id,period_start,model_a,model_b,median_change_1024_to_2048,central95_width_at2048,median2048_minus_full,passes_operational_screen
16,2000,specter2,simcse,7.064944601664624e-05,0.004839576658726363,-0.00021839130742251633,True
16,2000,scincl,scibert,0.0035149372320382177,0.004566850768205288,0.00027708550886917926,True
16,2000,scincl,bert,0.0037275595120815908,0.006346292687096633,-0.00043843122261333356,True
16,2000,scincl,mpnet,0.00011140486314087372,0.0021102052869421684,3.2139119342300404e-05,True
16,2000,scincl,minilm,0.0008984399295324241,0.002626043025670821,5.7424557107443874e-05,True
16,2000,scincl,pubmedbert,0.003240710452167783,0.003512051598047128,-0.00024248777421354006,True
16,2000,scincl,biobert,0.0012871975519385126,0.004268161771315504,0.0005201218985023681,True
16,2000,scincl,simcse,0.0011813290862022763,0.005373269034968764,9.45324336036335e-05,True
16,2000,scibert,bert,0.00022746448300925426,0.0034453627570296685,-0.0001770245778376367,True
16,2000,scibert,mpnet,0.0017290439468784502,0.0045495780527020635,6.69598901339441e-05,True
16,2000,scibert,minilm,0.00037654913467977114,0.00476253461381182,0.0002796882296193237,True
16,2000,scibert,pubmedbert,0.000669933449491289,0.002918104274838962,-0.00015927940487148184,True
16,2000,scibert,biobert,0.0013559502410155355,0.002024898266141495,-0.00021053481857069567,True
16,2000,scibert,simcse,0.0020735964382043726,0.004534634698252105,-2.893043387253158e-05,True
16,2000,bert,mpnet,0.001262700724094734,0.005410477520738088,0.0003209703898024996,True
16,2000,bert,minilm,0.0008044125427271176,0.004626840558357936,0.0002289085408238023,True
16,2000,bert,pubmedbert,0.0005098829335379307,0.002806252669562137,-0.00015392252108514803,True
16,2000,bert,biobert,0.0002082602477413431,0.0037034086867472338,-0.00015313217313572824,True
16,2000,bert,simcse,0.0012948123602030126,0.00478830003787456,-0.000389338840782516,True
16,2000,mpnet,minilm,0.0008969170985365649,0.0024057997052100433,7.256287685286633e-05,True
16,2000,mpnet,pubmedbert,0.00104438168035359,0.0040821898190831485,0.00017786826664834,True
16,2000,mpnet,biobert,0.00016766990265715265,0.0045425537295068485,0.00042915631905993123,True
16,2000,mpnet,simcse,0.0017779968815484493,0.004086048873751524,0.00033077987923235685,True
16,2000,minilm,pubmedbert,0.0014007506832236505,0.004201008866001943,0.00021818961320407837,True
16,2000,minilm,biobert,0.0021520935165333377,0.004331084883054004,0.0007780134477366474,True
16,2000,minilm,simcse,0.001348241670205308,0.00450617885424176,3.7017491706925476e-05,True
16,2000,pubmedbert,biobert,0.0006234541004631611,0.0022363796638260602,-0.0001560396702138256,True
16,2000,pubmedbert,simcse,0.001118323341407046,0.0032793886205303435,-0.0002916345742660642,True
16,2000,biobert,simcse,0.0011406916859839633,0.004460502046258252,-9.025659920225415e-05,True
16,2005,specter,specter2,0.0003671673795269115,0.0029279334744073404,-0.0005606693627405734,True
16,2005,specter,scincl,0.00017579110958587663,0.002279777808027572,-0.00010763276227176988,True
16,2005,specter,scibert,0.002151363892985314,0.0053173224774742955,-0.0006958997370196673,True
16,2005,specter,bert,0.002452490356011472,0.007016610770078424,-0.001243908088657708,True
16,2005,specter,mpnet,0.00038203920471624464,0.0036172601118701353,-0.00029185349291882545,True
16,2005,specter,minilm,0.0007285165929844517,0.003830440131715185,-0.0005235162456203035,True
16,2005,specter,pubmedbert,0.0023248573423966246,0.005262678105158458,-0.00048147130885767275,True
16,2005,specter,biobert,0.0042108335465659286,0.004110330880774504,-0.0003439900921212713,True
16,2005,specter,simcse,0.0030289157053602356,0.006483814155748835,-0.0006691947157725364,True
16,2005,specter2,scincl,0.00022498816407601208,0.0017988805986849377,-0.000599443391060217,True
16,2005,specter2,scibert,0.002528067465613737,0.004733896650501168,-0.0008962587306530212,True
16,2005,specter2,bert,0.00026877262785418576,0.005508025761617574,-0.0016533234734481539,True
16,2005,specter2,mpnet,0.0006855626243107427,0.002755024944988249,-0.00028370703481950255,True
16,2005,specter2,minilm,0.0006304485144581484,0.0035056736417541368,-0.000957690066491157,True
16,2005,specter2,pubmedbert,0.0028236301064621383,0.004497083718823736,-0.0005931773300253962,True
16,2005,specter2,biobert,0.0026714012359005945,0.003762188804602329,-0.0005458635276985868,True
16,2005,specter2,simcse,0.0001793054790443227,0.006552714323816322,-0.00084281730167024,True
16,2005,scincl,scibert,0.002765178305540794,0.0040306943506432935,-0.0005867519329568749,True
16,2005,scincl,bert,0.0027538712189125736,0.005392675316798989,-0.0007359921905153444,True
16,2005,scincl,mpnet,0.0005858741751862961,0.002927429711189533,-0.00023952026090545697,True
16,2005,scincl,minilm,0.00030108513983484464,0.0032037512438828353,-0.000520066628467708,True
16,2005,scincl,pubmedbert,0.002234824620205522,0.004537582944069474,-0.0004082368075897236,True
16,2005,scincl,biobert,0.0033471276035632602,0.003950413110291429,-0.0006238699854079766,True
16,2005,scincl,simcse,0.003414439298697891,0.006731704491909407,-0.0005037370657188234,True
16,2005,scibert,bert,0.001154910135736431,0.0047060882557554695,-0.0003606619899694241,True
16,2005,scibert,mpnet,0.001974863929417925,0.005235386319787261,-0.0002874980357724377,True
16,2005,scibert,minilm,0.0013806756125340769,0.005620885932005271,-0.0005285375819754634,True
16,2005,scibert,pubmedbert,0.0010150230791883263,0.00277460766887061,-0.0004617969765697838,True
16,2005,scibert,biobert,0.0005299990846402425,0.0030419318452099553,6.0142394077589145e-05,True
16,2005,scibert,simcse,0.0023398215544541134,0.00555729024495677,-0.0004174977127331392,True
16,2005,bert,mpnet,0.002885902966542564,0.006992714408927347,-0.0006339059212111531,True
16,2005,bert,minilm,0.0011353412739989466,0.0072059027656042884,-0.0006525237886162438,True
16,2005,bert,pubmedbert,0.00024383476250833258,0.004235434025386842,-0.00035164908481688517,True
16,2005,bert,biobert,0.0014798457227601647,0.004090366197508355,-0.0001397207746258733,True
16,2005,bert,simcse,0.0003861418366770675,0.004395510691960758,-6.816373921858521e-06,True
16,2005,mpnet,minilm,0.0006570397885881096,0.002634299314518529,-0.00014513294147244782,True
16,2005,mpnet,pubmedbert,0.003207559142971994,0.005378292996145895,-0.0006729514977861228,True
16,2005,mpnet,biobert,0.005115910370619758,0.004152867731961107,-0.0006203435989425854,True
16,2005,mpnet,simcse,0.003982409382652596,0.005367906637450237,-0.0008123909017550002,True
16,2005,minilm,pubmedbert,0.003369788831582232,0.005353133422467238,-0.0009111808046438075,True
16,2005,minilm,biobert,0.0037480832778692408,0.0037870253290297473,-0.0007137750927856956,True
16,2005,minilm,simcse,0.0029800814829248345,0.005283145171850356,-0.0008767510090755826,True
16,2005,pubmedbert,biobert,0.0012926533553179187,0.002986978360982051,-0.00019525338653891833,True
16,2005,pubmedbert,simcse,0.0003439021228387462,0.005540012236520564,0.0001472240653423995,True
16,2005,biobert,simcse,0.0007603034298840905,0.0043281614735865,-0.0002978955118971838,True
16,2010,specter,specter2,0.00032512097145132035,0.003290098907545169,2.0469424623303922e-05,True
16,2010,specter,scincl,0.0006645876865523093,0.003049906717064954,2.515062855867889e-06,True
16,2010,specter,scibert,0.0005961277466314252,0.006566893951934549,7.598328499280882e-06,True
16,2010,specter,bert,0.0012574481747334998,0.004547348631131487,-0.0001281824017224098,True
16,2010,specter,mpnet,0.0015199771703201526,0.002809057760182365,0.0002802145493829844,True
16,2010,specter,minilm,0.0022245545699739466,0.0032917343901509577,0.00017381735448618318,True
16,2010,specter,pubmedbert,0.002517115437191797,0.007849889551268419,-3.402201890456702e-05,True
16,2010,specter,biobert,0.0038984623674892527,0.012302887731762024,-0.00022320913738949066,True
16,2010,specter,simcse,0.0030864076073096047,0.004333502964295022,0.00028812543432121807,True
16,2010,specter2,scincl,0.00034953773949253364,0.0035497200943278573,7.205710802282717e-05,True
16,2010,specter2,scibert,0.0026550914756001687,0.005750082769880427,7.948673733781941e-05,True
16,2010,specter2,bert,8.585981369479967e-05,0.0060958996535168675,-0.0011170964943632011,True
16,2010,specter2,mpnet,2.8560765734431115e-05,0.0029686715203253167,-0.00022028151211506142,True
16,2010,specter2,minilm,0.0010201682632927644,0.0032091366128932375,-5.524931311085002e-05,True
16,2010,specter2,pubmedbert,0.002954775346251548,0.007170684602466393,-0.0004311447816127689,True
16,2010,specter2,biobert,0.0039262722415867035,0.010356867181746665,-0.00047599616925697585,True
16,2010,specter2,simcse,0.002876583395361898,0.0045096573845814225,-0.00026677951152132007,True
16,2010,scincl,scibert,0.0018520062909981316,0.00637851941600831,-0.0002065534340103259,True
16,2010,scincl,bert,0.00020859026455499752,0.005668302813755743,-0.0005124022822157182,True
16,2010,scincl,mpnet,0.0006720690919863603,0.003238829821554212,0.0001408832772092916,True
16,2010,scincl,minilm,0.002552211450913555,0.0031592762206950065,0.0003187415849413844,True
16,2010,scincl,pubmedbert,0.003512301541944929,0.008593910125930915,-0.00020994782388650268,True
16,2010,scincl,biobert,0.0034104258379707986,0.01157408118754788,-0.00040819339013553613,True
16,2010,scincl,simcse,0.0016309612294397313,0.004645945803029017,-0.0001251777411580557,True
16,2010,scibert,bert,0.00022133750725128465,0.0034740875577646824,2.3525323695983147e-05,True
16,2010,scibert,mpnet,0.0031774314288369743,0.006318623444196425,-5.052123638171757e-05,True
16,2010,scibert,minilm,0.002792761230236196,0.004990031014300178,-0.0003413151011636417,True
16,2010,scibert,pubmedbert,0.0011797251661060937,0.003351185542995183,-0.00020390211476550846,True
16,2010,scibert,biobert,0.001706780329551849,0.004399463977452833,0.0002467591223186405,True
16,2010,scibert,simcse,0.0020730720181887374,0.004616716676865695,8.312542101240883e-05,True
16,2010,bert,mpnet,0.001058932717617922,0.0053796335197895395,-0.0003211071559590106,True
16,2010,bert,minilm,0.0033066688634031394,0.003955383048695582,-0.0001988097567674485,True
16,2010,bert,pubmedbert,0.00018015424411033099,0.00490211767881632,-6.813773031766335e-05,True
16,2010,bert,biobert,0.0005898129245187622,0.006736829487598572,-0.00031520413646812795,True
16,2010,bert,simcse,0.0032711561495745167,0.0021205195464595317,2.7601908389240926e-05,True
16,2010,mpnet,minilm,0.001375950559686201,0.0018861677420963785,6.592435280328157e-05,True
16,2010,mpnet,pubmedbert,0.0015354726243352879,0.007905146182342726,-0.0004127637381999838,True
16,2010,mpnet,biobert,0.0027880166811303786,0.011254169512286638,-0.0004885149071491846,True
16,2010,mpnet,simcse,0.0013612662919649798,0.003695292757535218,-0.00024290393721904113,True
16,2010,minilm,pubmedbert,0.0018709829898178043,0.006846100840953384,-0.00020120938554812895,True
16,2010,minilm,biobert,0.0032289300687990963,0.009711158635019035,-0.0002849463687901732,True
16,2010,minilm,simcse,0.004196737630010938,0.003312025047680578,0.0003279634350897842,True
16,2010,pubmedbert,biobert,0.0007587631097334402,0.0038693746236748705,-7.708980530429788e-05,True
16,2010,pubmedbert,simcse,0.0025136464557846683,0.005504655293911753,0.00013109147963497048,True
16,2010,biobert,simcse,0.002997901286910576,0.007621326503084114,-0.00026489883586944263,True
16,2015,specter,specter2,0.0007435494241321283,0.002799890271246941,-5.535591632321868e-05,True
16,2015,specter,scincl,0.0015338391368129312,0.0028991381850405062,6.485422666080431e-05,True
16,2015,specter,scibert,0.0014632776554136528,0.00754972687801625,-0.0006882444008119437,True
16,2015,specter,bert,0.0008995486942741104,0.008153281433827653,-0.00018070570458816881,True
16,2015,specter,mpnet,0.001173248177914088,0.0036851224029359475,-0.00031019618956296124,True
16,2015,specter,minilm,0.0008082366683251907,0.004303135163124416,0.0002511100496312979,True
16,2015,specter,pubmedbert,0.0017996929490129432,0.008188952283429085,-0.0008389315113460638,True
16,2015,specter,biobert,0.001768567113796693,0.011822142840464456,-0.0009698018559136656,True
16,2015,specter,simcse,0.001091914270393346,0.0078719183867203,-0.0005850770286123241,True
16,2015,specter2,scincl,0.0005550982770536894,0.003219327106303571,0.00024071413156356858,True
16,2015,specter2,scibert,8.747807240061523e-05,0.005526661083311901,-0.0008180702385806038,True
16,2015,specter2,bert,0.00018038359812111437,0.00623480440242008,-0.00045780194099542815,True
16,2015,specter2,mpnet,0.00042453330308456216,0.0034060166365742495,9.71787427419546e-05,True
16,2015,specter2,minilm,0.0005385308947070122,0.0031697405907752385,-3.528772412497716e-06,True
16,2015,specter2,pubmedbert,0.0007540991169969757,0.005933701395355873,-0.0007363036415980462,True
16,2015,specter2,biobert,0.003983161599054874,0.008953473083721852,-0.0011360968143859784,True
16,2015,specter2,simcse,0.0004241476304043257,0.006260752406692216,-0.00016903744402951837,True
16,2015,scincl,scibert,0.0029578582010871823,0.0062904294186137966,-0.0009431954928521558,True
16,2015,scincl,bert,0.004088713950229028,0.00885244340157032,-0.000607012575560617,True
16,2015,scincl,mpnet,0.0011638029691353191,0.003412333630344433,8.269656410209159e-06,True
16,2015,scincl,minilm,0.0008179229596320114,0.0038231637285369713,0.00017367148784308561,True
16,2015,scincl,pubmedbert,0.0003398029821214399,0.006184961215115581,-0.0002990498502951633,True
16,2015,scincl,biobert,0.002934561312101236,0.00882756719846245,-0.0007098932963015558,True
16,2015,scincl,simcse,0.001342693402787365,0.006924890503510084,-0.00042930551355646607,True
16,2015,scibert,bert,0.0003433380526657315,0.0045049681177874445,-0.0006088926581269138,True
16,2015,scibert,mpnet,0.00010544253814603888,0.0068576756034317565,-0.000905131884155641,True
16,2015,scibert,minilm,0.0009452009010748608,0.005756402871411215,-0.0006002911504537911,True
16,2015,scibert,pubmedbert,0.0002733404914500026,0.003712770484309069,-0.00032940880257648075,True
16,2015,scibert,biobert,0.00041156692412969154,0.005653476586666817,-0.0007667331683740564,True
16,2015,scibert,simcse,0.0003019135770381265,0.007078830601114361,-0.00011311120802104391,True
16,2015,bert,mpnet,8.228213488625791e-05,0.007864533904490711,-0.00040913342256831964,True
16,2015,bert,minilm,0.0025556989278574527,0.006480952466124901,-0.0001325305234428642,True
16,2015,bert,pubmedbert,0.0009593886967118603,0.004709334487956407,-0.00014115701290040583,True
16,2015,bert,biobert,0.002933746579038554,0.007474392492956117,-0.0008640663664762904,True
16,2015,bert,simcse,0.0010444809664141852,0.004400055463473995,-0.00024716344399178247,True
16,2015,mpnet,minilm,0.0005163659867977177,0.001979721341677232,-1.1717148535872468e-05,True
16,2015,mpnet,pubmedbert,0.0004859904289378214,0.006827952974012397,-0.0004530453932286571,True
16,2015,mpnet,biobert,0.005786936849702329,0.009496131193328927,-0.000474465685778358,True
16,2015,mpnet,simcse,0.00014660135254240814,0.006170187448179321,-0.0001095755019854261,True
16,2015,minilm,pubmedbert,0.0006719237061311167,0.006256065899620911,-0.00017219342116969738,True
16,2015,minilm,biobert,0.0010409311395743748,0.007831991614639988,-0.0003263819158023651,True
16,2015,minilm,simcse,0.0006692295215779964,0.005453239438004576,1.496055788829942e-05,True
16,2015,pubmedbert,biobert,0.0002831395868865272,0.006165696658359199,-0.0008985069129935352,True
16,2015,pubmedbert,simcse,0.0005098240805181398,0.006146860738287407,-0.00025245944872798187,True
16,2015,biobert,simcse,0.0008459357822574454,0.007621383046058083,-0.0006554353026654303,True
16,2020,specter,specter2,0.0011363634269236922,0.0029579887174574493,0.00023449479962645015,True
16,2020,specter,scincl,0.00040500578894264727,0.0029945503300402576,0.0003017945208618755,True
16,2020,specter,scibert,0.003960506409823039,0.0048635909133775135,0.0002113369424777689,True
16,2020,specter,bert,0.0003759130291981494,0.005716426740024039,-0.00014906710340567564,True
16,2020,specter,mpnet,0.0007467718386076072,0.002753364731651553,0.00016249521219691143,True
16,2020,specter,minilm,0.0007163561542784525,0.0030106950267740906,4.5830834749072125e-05,True
16,2020,specter,pubmedbert,0.001617315855949819,0.005866238107128829,0.00013412907100407434,True
16,2020,specter,biobert,0.007434997431654988,0.008334033942273611,0.00018988539031494778,True
16,2020,specter,simcse,0.0011362704548570912,0.006145044934456556,0.0002807978125353161,True
16,2020,specter2,scincl,0.00024285776686194804,0.00246033547567881,3.0314897015215614e-05,True
16,2020,specter2,scibert,0.0017968468195193044,0.0041119940300093916,0.0007238212943256883,True
16,2020,specter2,bert,0.0005494644544149496,0.0051112838552850315,0.0003050740782368777,True
16,2020,specter2,mpnet,0.0010682879784142951,0.002016775882884625,0.00022386550318120868,True
16,2020,specter2,minilm,0.0006551384300472751,0.003002103262732647,-7.567429913701851e-06,True
16,2020,specter2,pubmedbert,0.000402610216952759,0.003850946639867403,0.00013560259421052656,True
16,2020,specter2,biobert,0.006041096588755179,0.005496957667221802,0.0006386214209590513,True
16,2020,specter2,simcse,0.00033712323734613747,0.005941025813290257,0.0001570832749280271,True
16,2020,scincl,scibert,0.0011138343964551822,0.004716833257004116,0.0007145886592087036,True
16,2020,scincl,bert,0.0002657892291288988,0.005810982100267648,0.00018676851842669429,True
16,2020,scincl,mpnet,0.0006703959249465541,0.0038094353174810136,0.0002604650106956541,True
16,2020,scincl,minilm,0.0004145892625067038,0.003743540071681206,0.0001859331615698956,True
16,2020,scincl,pubmedbert,0.002370905466902107,0.005258052495794141,0.0009073225925325668,True
16,2020,scincl,biobert,0.0066864811268185775,0.006942318534585046,0.0007337957788280391,True
16,2020,scincl,simcse,0.002862617762331432,0.004483071787877657,0.0004418147851916743,True
16,2020,scibert,bert,0.0007361151692413248,0.003919690796039044,0.00034315326318701267,True
16,2020,scibert,mpnet,0.003298273113510275,0.003917426481086728,0.0005926653039857177,True
16,2020,scibert,minilm,0.0027942396767884903,0.00438792472514804,0.0003607693472184037,True
16,2020,scibert,pubmedbert,0.0001554437925472829,0.0026186654790516517,5.265674437926471e-06,True
16,2020,scibert,biobert,9.47574795152617e-05,0.0037867642586015826,-1.4297579963407081e-05,True
16,2020,scibert,simcse,0.003647019339016788,0.00452348768520916,-0.0003118059954457797,True
16,2020,bert,mpnet,0.0029893210929631264,0.005965290915814103,-2.8692156144538572e-05,True
16,2020,bert,minilm,0.0001591453283713573,0.005645427526984159,-0.0001898542684839466,True
16,2020,bert,pubmedbert,0.0016724838412425225,0.0038448240170926296,6.034038201430114e-05,True
16,2020,bert,biobert,0.0013139629261890162,0.004821991951169724,-7.109278911987538e-05,True
16,2020,bert,simcse,0.0020323779922305496,0.003555381852418771,0.000354835541281906,True
16,2020,mpnet,minilm,0.001064530565013544,0.0022442535870962343,2.7775488007142357e-05,True
16,2020,mpnet,pubmedbert,0.001781775805960506,0.0047774627925166735,0.00035191651488342135,True
16,2020,mpnet,biobert,0.0042350570127311915,0.005708369532590685,0.00018929910881071432,True
16,2020,mpnet,simcse,0.0005590726410464875,0.005584291344478909,0.0007448826822632482,True
16,2020,minilm,pubmedbert,0.0013374432154750204,0.004969259656993685,-0.0002114628677276631,True
16,2020,minilm,biobert,0.004215360481444441,0.005661881865051455,0.00019544057522791203,True
16,2020,minilm,simcse,0.0010104458455092447,0.005782868541181596,0.0005461394933095054,True
16,2020,pubmedbert,biobert,0.0016546820779042015,0.003497712694292665,0.00019700388327092977,True
16,2020,pubmedbert,simcse,0.0016109036629379236,0.005189251518616711,7.696865263240316e-05,True
16,2020,biobert,simcse,0.0014707683942574157,0.006136414409481428,-0.0004129047910406136,True
17,2000,specter,specter2,0.0005591761417786945,0.0055965209877893995,-0.00016814105620566178,True
17,2000,specter,scincl,0.0003568612995653586,0.004875072668518832,0.00012478600779097793,True
17,2000,specter,scibert,0.0016458330780908526,0.014112957435602147,0.0007411938007110264,True
17,2000,specter,bert,0.0033354771758249413,0.016410041081482918,0.0020628044938175716,True
17,2000,specter,mpnet,0.0007552075232077904,0.005559454956188814,0.0007467785323881371,True
17,2000,specter,minilm,0.0010982860478584433,0.00792306408824106,0.00029223784524068375,True
17,2000,specter,pubmedbert,0.0015872190093140226,0.01696941472626151,0.0015690725567534813,True
17,2000,specter,biobert,0.0006487695601784527,0.016480179690462282,0.0018319318296670106,True
17,2000,specter,simcse,0.002098509203757981,0.00965139656516456,0.0005601503452670187,True
17,2000,specter2,scincl,0.0009287425450656972,0.005877602565815376,8.959910912498259e-05,True
17,2000,specter2,scibert,0.000309243974242257,0.011720355299734364,0.0006778762435893926,True
17,2000,specter2,bert,0.0038228793646324366,0.01653922683856701,0.001106381766018738,True
17,2000,specter2,mpnet,0.0013054699044616758,0.007417073849445455,0.00011519230234746658,True
17,2000,specter2,minilm,0.0013111827903716788,0.009715740559186337,-0.0003511031511131968,True
17,2000,specter2,pubmedbert,0.0018965347727840642,0.016368718769614876,0.0021546159891836503,True
17,2000,specter2,biobert,0.0002915336748799957,0.016822748412024247,0.001589770199992957,True
17,2000,specter2,simcse,0.000717682955297505,0.010571198490851086,0.001009459419703096,True
17,2000,scincl,scibert,0.0010238885910146545,0.010955680499079357,0.0005706462230399278,True
17,2000,scincl,bert,0.00491249469048205,0.01668652766557277,0.0012484769702071352,True
17,2000,scincl,mpnet,0.0003429366275203849,0.00573371433556269,0.0003027612957369197,True
17,2000,scincl,minilm,0.0018724486269632301,0.007848951429707873,0.0009609108345336459,True
17,2000,scincl,pubmedbert,0.00216958031939124,0.013635391547240583,0.0026685714478758005,True
17,2000,scincl,biobert,0.0011908086263124895,0.014921648525562048,0.0030794051566473968,True
17,2000,scincl,simcse,0.002971318864932293,0.010226375828852996,0.001007361114134242,True
17,2000,scibert,bert,9.472221818462856e-05,0.012211112906303612,-0.00013617428381684782,True
17,2000,scibert,mpnet,0.0011260383430248266,0.011888165448758481,0.0015622370402499364,True
17,2000,scibert,minilm,0.0005169181327330241,0.012197055323015737,0.0013672205674720717,True
17,2000,scibert,pubmedbert,0.0009266596590968845,0.009749089176269043,0.00014911231483361043,True
17,2000,scibert,biobert,0.00035967200006570277,0.010101461679935086,-0.0005159232785627577,True
17,2000,scibert,simcse,0.001650918344441532,0.014271442055679207,-0.00038790987014425404,True
17,2000,bert,mpnet,0.003068787484311386,0.016916910013801134,0.0019802382437608124,True
17,2000,bert,minilm,0.0034698965198491916,0.01575500425313392,0.001960226165855894,True
17,2000,bert,pubmedbert,0.0024320866717766343,0.013366025180991947,0.0012486467746565255,True
17,2000,bert,biobert,0.00021349867671127676,0.007184648632665214,0.00029371249114140685,True
17,2000,bert,simcse,0.004420638671864485,0.014201064231713856,0.0006688683096592873,True
17,2000,mpnet,minilm,0.00022887389473424946,0.0047546453683176,0.0001891556028328356,True
17,2000,mpnet,pubmedbert,0.0035135003204213033,0.013629606133998662,0.002619972481042121,True
17,2000,mpnet,biobert,0.001994371902742542,0.014780192920350488,0.0027817641468972365,True
17,2000,mpnet,simcse,0.00102099372613762,0.008648628721908413,1.312777982875879e-06,True
17,2000,minilm,pubmedbert,0.0042380736650878825,0.014130328062492536,0.002681297299463925,True
17,2000,minilm,biobert,0.0022402220268604722,0.014457643411048104,0.0029450946902949138,True
17,2000,minilm,simcse,6.078814651500064e-05,0.008713091296604913,-0.0002602936632416508,True
17,2000,pubmedbert,biobert,0.00040696016567576265,0.009068724810964546,7.58999898153867e-07,True
17,2000,pubmedbert,simcse,0.0037202178359855287,0.015649294044633333,0.0013314850372343479,True
17,2000,biobert,simcse,0.0013240346713130347,0.014192292717370991,0.0013875890651200429,True
17,2005,specter,specter2,0.0002337300379964269,0.00980129638808691,-0.0006696490635887953,True
17,2005,specter,scincl,0.001381934211712954,0.0060457987491229215,-0.0010396124669201923,True
17,2005,specter,scibert,0.0009377755451671632,0.02056281813829197,0.0016309512671154325,True
17,2005,specter,bert,0.002392054377987063,0.01876195974913697,0.00031372252705619275,True
17,2005,specter,mpnet,0.00022096128332826925,0.0076003295122204495,9.720755074882348e-06,True
17,2005,specter,minilm,0.00021393795518553915,0.008288085620859587,-4.618375526455054e-06,True
17,2005,specter,pubmedbert,0.0029028924438951886,0.020647046065792596,-7.711499712920178e-05,True
17,2005,specter,biobert,0.00044758520918652955,0.02096081300353364,-0.0004128680197125201,True
17,2005,specter,simcse,0.0016408017089788451,0.016291174613961235,0.0005392896274064585,True
17,2005,specter2,scincl,0.0009035626302331679,0.007766008023766369,0.00022774007827164322,True
17,2005,specter2,scibert,0.0019289741300387853,0.020597721898916843,0.0001654799258425932,True
17,2005,specter2,bert,0.0013571109396832703,0.01911865486758013,0.00012586872670306004,True
17,2005,specter2,mpnet,0.0013570612318853925,0.00789259317688562,-0.0006527205887073562,True
17,2005,specter2,minilm,0.0005344670314436639,0.008929254749769355,-0.0005662331325665404,True
17,2005,specter2,pubmedbert,0.004419307543932605,0.028232552711211167,-0.0018393428908111131,True
17,2005,specter2,biobert,0.004815552963123637,0.024919203566453274,-0.0017978058855794288,True
17,2005,specter2,simcse,0.0005709679803806988,0.014993943762793172,-0.000232296600632953,True
17,2005,scincl,scibert,0.0007700491951065924,0.01654988999841167,0.001185785204772416,True
17,2005,scincl,bert,0.0014992215300523304,0.016432871530072668,-0.0002347541592502278,True
17,2005,scincl,mpnet,0.00014314999162723385,0.0068671220703631075,-0.0007452094543264343,True
17,2005,scincl,minilm,0.0007554789587544963,0.006892371599846681,-0.00020426295470798994,True
17,2005,scincl,pubmedbert,0.0006753147808218896,0.024081876756484544,1.1859982397388613e-05,True
17,2005,scincl,biobert,0.0006716488582246827,0.022749887412963465,0.00040443409565671384,True
17,2005,scincl,simcse,0.0014794676832579068,0.013525158479679833,0.001727277020845297,True
17,2005,scibert,bert,0.0016175959624202818,0.016172847750632102,0.0002419150077982435,True
17,2005,scibert,mpnet,0.0016630700471693682,0.014210434632356828,0.0005983791111034975,True
17,2005,scibert,minilm,0.0024720443668135306,0.017681992984021122,0.0018242981052945528,True
17,2005,scibert,pubmedbert,0.0022636782331312277,0.018173661918941653,-5.525066206513163e-05,True
17,2005,scibert,biobert,0.00011618979633898352,0.01600690977942887,-0.00046375224641392876,True
17,2005,scibert,simcse,0.0014769092873126999,0.01599623944682227,-0.00070883531269883,True
17,2005,bert,mpnet,0.000780562042061228,0.012487894975476865,0.0006598210414417993,True
17,2005,bert,minilm,0.0034931021958327646,0.01390717384524398,0.0023485472181853373,True
17,2005,bert,pubmedbert,0.003042823445897236,0.014901868828884668,7.191934510364373e-05,True
17,2005,bert,biobert,0.0001430932626023118,0.014357811853875968,-0.0004821336405385068,True
17,2005,bert,simcse,0.002043832864079831,0.008476217465853364,0.0005123839895480042,True
17,2005,mpnet,minilm,0.00038163620307130053,0.005457223407311473,0.00022537975092229434,True
17,2005,mpnet,pubmedbert,0.0007212729138673657,0.01936566983414617,-0.001212083506181516,True
17,2005,mpnet,biobert,0.0012965443013156497,0.01812883167525936,0.0013394550326624177,True
17,2005,mpnet,simcse,0.0014054930321538706,0.012766973396697412,0.0014941597272044582,True
17,2005,minilm,pubmedbert,0.0012985219534324965,0.01947488844829226,0.0002732029073961306,True
17,2005,minilm,biobert,0.0011804893639389413,0.017168206295604227,0.0016684585503424776,True
17,2005,minilm,simcse,0.0033664716873975653,0.012432246232290556,0.001716186024628863,True
17,2005,pubmedbert,biobert,0.00010814240786283236,0.008542720067537202,-0.00012984034302021552,True
17,2005,pubmedbert,simcse,0.0030508458071423217,0.018887907709930873,-0.0005424893054560842,True
17,2005,biobert,simcse,5.992421133038661e-05,0.019258017545045858,0.0005343116594855868,True
17,2010,specter,specter2,0.0020206764762893403,0.007833670903255707,-0.0001107443753998183,True
17,2010,specter,scincl,0.0003492208660892393,0.0069861269144073646,0.0001374784130828699,True
17,2010,specter,scibert,0.00671924508133287,0.018491663362588284,-0.002529605414110847,True
17,2010,specter,bert,0.010584967251485167,0.040988711808725986,-0.004391152280263988,False
17,2010,specter,mpnet,0.0009086886008711215,0.00875692711284537,0.00012357852883437825,True
17,2010,specter,minilm,0.00021169889448935386,0.011297619155290373,-0.0015076885973257514,True
17,2010,specter,pubmedbert,0.006699053910781738,0.019301034118829052,-0.0003197101620156517,True
17,2010,specter,biobert,0.005693507901493811,0.036776138667123204,-0.003722809234511515,True
17,2010,specter,simcse,0.0008001782426279025,0.01873413049615935,0.0006485626881781448,True
17,2010,specter2,scincl,0.0014670703277963604,0.004983469903171223,-0.0004990044653941927,True
