field_id,period_start,delta_overlap,extended_overlap,k,native_overlap,other_model
16,2015,0.01673130193905817,0.2906186518928901,50,0.27388734995383196,scibert
16,2015,0.02040627885503232,0.17945521698984299,10,0.15904893813481072,bert
16,2015,0.023268698060941832,0.2315235457063712,25,0.20825484764542934,bert
16,2015,0.02325023084025854,0.27702677746999077,50,0.25377654662973226,bert
16,2015,-0.005032317636195754,0.4503693444136657,10,0.4554016620498615,mpnet
16,2015,-0.004025854108956603,0.48873499538319487,25,0.4927608494921515,mpnet
16,2015,-0.0031855955678670375,0.5196768236380425,50,0.5228624192059095,mpnet
16,2015,-0.23541089566020312,0.7645891043397968,10,1.0,minilm
16,2015,-0.20884579870729456,0.7911542012927054,25,1.0,minilm
16,2015,-0.18832871652816255,0.8116712834718376,50,1.0,minilm
16,2015,0.017266851338873502,0.2012003693444137,10,0.18393351800554017,pubmedbert
16,2015,0.016657433056325024,0.24799630655586338,25,0.23133887349953833,pubmedbert
16,2015,0.017396121883656513,0.29292705447830103,50,0.27553093259464456,pubmedbert
16,2015,0.019990766389658354,0.21043397968605726,10,0.1904432132963989,biobert
16,2015,0.019002770083102492,0.2594090489381349,25,0.24040627885503232,biobert
16,2015,0.019519852262234533,0.30364727608494924,50,0.2841274238227147,biobert
16,2015,0.013434903047091414,0.16140350877192983,10,0.14796860572483841,simcse
16,2015,0.014589104339796861,0.2107663896583564,25,0.19617728531855955,simcse
16,2015,0.01554016620498615,0.2540535549399815,50,0.2385133887349954,simcse
16,2020,0.004616805170821791,0.314819944598338,10,0.31020313942751615,specter
16,2020,0.0058910433979686054,0.3724284395198523,25,0.3665373961218837,specter
16,2020,0.005650969529085873,0.4114035087719298,50,0.40575253924284393,specter
16,2020,-0.004016620498614958,0.3013850415512465,10,0.3054016620498615,specter2
16,2020,-0.0023084025854108957,0.34633425669436746,25,0.3486426592797784,specter2
16,2020,-0.0019944598337950136,0.3775253924284395,50,0.3795198522622345,specter2
16,2020,0.0036472760849492144,0.3315789473684211,10,0.3279316712834719,scincl
16,2020,0.0023453370267774707,0.38325023084025855,25,0.3809048938134811,scincl
16,2020,0.0027054478301015697,0.41716528162511546,50,0.41445983379501383,scincl
16,2020,0.0221606648199446,0.2018005540166205,10,0.17963988919667592,scibert
16,2020,0.021846722068328717,0.2561218836565097,25,0.234275161588181,scibert
16,2020,0.02064635272391505,0.29942751615881813,50,0.27878116343490306,scibert
16,2020,0.02349953831948292,0.18638042474607575,10,0.1628808864265928,bert
16,2020,0.02476454293628809,0.2378578024007387,25,0.21309325946445062,bert
16,2020,0.02487534626038781,0.27969529085872574,50,0.25481994459833796,bert
16,2020,-0.003970452446906739,0.47331486611265017,10,0.47728531855955686,mpnet
16,2020,-0.0038965835641735923,0.514533702677747,25,0.5184302862419207,mpnet
16,2020,-0.0031763619575253927,0.5443213296398892,50,0.5474976915974147,mpnet
16,2020,-0.24579870729455222,0.7542012927054478,10,1.0,minilm
16,2020,-0.214404432132964,0.785595567867036,25,1.0,minilm
16,2020,-0.1939150507848569,0.8060849492151432,50,1.0,minilm
16,2020,0.023314866112650046,0.2048476454293629,10,0.18153277931671286,pubmedbert
16,2020,0.02241920590951062,0.25929824561403514,25,0.23687903970452448,pubmedbert
16,2020,0.021800554016620496,0.3016897506925208,50,0.2798891966759003,pubmedbert
16,2020,0.024469067405355493,0.21800554016620502,10,0.19353647276084948,biobert
16,2020,0.02384118190212373,0.27462603878116343,25,0.25078485687903973,biobert
16,2020,0.022686980609418282,0.3191320406278855,50,0.2964450600184672,biobert
16,2020,0.014358264081255772,0.16948291782086797,10,0.15512465373961218,simcse
16,2020,0.01602954755309326,0.21911357340720222,25,0.20308402585410895,simcse
16,2020,0.017534626038781167,0.26047091412742385,50,0.24293628808864268,simcse
17,2000,-0.0013897280966767374,0.3902416918429003,10,0.391631419939577,specter
17,2000,-0.0008821752265861025,0.4284833836858007,25,0.4293655589123867,specter
17,2000,-0.000664652567975831,0.4566706948640483,50,0.45733534743202425,specter
17,2000,-0.0018429003021148036,0.3502114803625377,10,0.3520543806646526,specter2
17,2000,-0.002054380664652568,0.39204833836858016,25,0.39410271903323263,specter2
17,2000,-0.0017039274924471296,0.4233474320241692,50,0.4250513595166163,specter2
17,2000,-0.001238670694864048,0.447643504531722,10,0.4488821752265861,scincl
17,2000,-0.0017522658610271901,0.4861873111782478,25,0.487939577039275,scincl
17,2000,-0.0018549848942598192,0.5127552870090635,50,0.5146102719033233,scincl
17,2000,0.005317220543806646,0.22933534743202422,10,0.2240181268882175,scibert
17,2000,0.003045317220543806,0.27226586102719036,25,0.26922054380664656,scibert
17,2000,0.0024592145015105735,0.3070332326283988,50,0.3045740181268882,scibert
17,2000,0.005287009063444109,0.19042296072507556,10,0.1851359516616314,bert
17,2000,0.004217522658610272,0.23210876132930516,25,0.22789123867069488,bert
17,2000,0.00395166163141994,0.2720362537764351,50,0.2680845921450151,bert
17,2000,-0.002084592145015106,0.5648640483383686,10,0.5669486404833837,mpnet
17,2000,-0.002006042296072507,0.599987915407855,25,0.6019939577039275,mpnet
17,2000,-0.002018126888217522,0.6221148036253776,50,0.6241329305135952,mpnet
17,2000,-0.05006042296072507,0.949939577039275,10,1.0,minilm
17,2000,-0.042996978851963755,0.9570030211480364,25,1.0,minilm
17,2000,-0.03924471299093658,0.9607552870090635,50,1.0,minilm
17,2000,0.005166163141993958,0.16673716012084594,10,0.16157099697885194,pubmedbert
17,2000,0.0034803625377643503,0.20292447129909366,25,0.19944410876132934,pubmedbert
17,2000,0.0030694864048338368,0.23675528700906348,50,0.2336858006042296,pubmedbert
17,2000,0.004924471299093656,0.16129909365558914,10,0.15637462235649546,biobert
17,2000,0.003697885196374623,0.19856193353474322,25,0.19486404833836857,biobert
17,2000,0.0031601208459214503,0.23378851963746228,50,0.2306283987915408,biobert
17,2000,0.00311178247734139,0.2,10,0.19688821752265862,simcse
17,2000,0.0022839879154078553,0.2404712990936556,25,0.23818731117824776,simcse
17,2000,0.0018731117824773414,0.27659818731117825,50,0.27472507552870096,simcse
17,2005,-0.0009116910976045761,0.3814086521272793,10,0.3823203432248838,specter
17,2005,-0.0013085448695030395,0.42042188058634256,25,0.4217304254558456,specter
17,2005,-0.0012978190918841613,0.447786914551305,50,0.4490847336431892,specter
17,2005,-0.001948516267429389,0.3479263496603504,10,0.3498748659277797,specter2
17,2005,-0.001880586342509832,0.38626385412942443,25,0.3881444404719342,specter2
17,2005,-0.001637468716481945,0.41506256703611005,50,0.41670003575259207,specter2
17,2005,-0.002627815516624955,0.43637826242402583,10,0.43900607794065066,scincl
17,2005,-0.0027887021809081163,0.4739935645334287,25,0.47678226671433677,scincl
17,2005,-0.002413299964247408,0.5007794065069717,50,0.5031927064712193,scincl
17,2005,0.00414730067929925,0.20414730067929926,10,0.20000000000000004,scibert
17,2005,0.004647836968180193,0.24190918841616021,25,0.23726135144798002,scibert
17,2005,0.0034823024669288524,0.27273149803360747,50,0.2692491955666786,scibert
17,2005,0.004808723632463353,0.17447264926707187,10,0.16966392563460853,bert
17,2005,0.006142295316410439,0.2116553450125134,25,0.20551304969610298,bert
17,2005,0.004619234894529854,0.24225241329996428,50,0.23763317840543438,bert
17,2005,-0.0040221666070790136,0.5553986414015015,10,0.5594208080085806,mpnet
17,2005,-0.00410439756882374,0.5893457275652485,25,0.5934501251340722,mpnet
17,2005,-0.0031069002502681436,0.612677869145513,50,0.6157847693957812,mpnet
17,2005,-0.06063639613872006,0.9393636038612799,10,1.0,minilm
17,2005,-0.05210582767250626,0.9478941723274936,25,1.0,minilm
17,2005,-0.046764390418305345,0.9532356095816947,50,1.0,minilm
17,2005,0.0039685377189846265,0.14737218448337505,10,0.14340364676439044,pubmedbert
17,2005,0.005076868072935288,0.18225956381837685,25,0.17718269574544154,pubmedbert
17,2005,0.003947086163746871,0.2101680371826958,50,0.2062209510189489,pubmedbert
17,2005,0.0041115480872363245,0.1487665355738291,10,0.14465498748659278,biobert
17,2005,0.005391490883089024,0.18130854486950304,25,0.17591705398641402,biobert
17,2005,0.0039828387558097965,0.20861994994637112,50,0.20463711119056135,biobert
17,2005,0.0032713621737575976,0.1846800143010368,10,0.18140865212727925,simcse
17,2005,0.0034608509116910973,0.21864140150160885,25,0.21518055058991778,simcse
17,2005,0.002266714336789417,0.24942080800858063,50,0.24715409367179123,simcse
17,2010,-0.0009867493656611221,0.3838455032421765,10,0.3848322526078376,specter
17,2010,-0.0016972089089371295,0.42040033831406826,25,0.42209754722300535,specter
17,2010,-0.0022131378629828024,0.4473780659712433,50,0.4495912038342261,specter
17,2010,-0.0017761488581900197,0.36205243868057513,10,0.3638285875387652,specter2
17,2010,-0.002159571468846913,0.398528333803214,25,0.40068790527206094,specter2
17,2010,-0.002661404003383141,0.4234113335212856,50,0.42607273752466873,specter2
17,2010,-0.001874823794756132,0.43572032703693264,10,0.43759515083168876,scincl
17,2010,-0.002948970961375811,0.47177332957428814,25,0.474722300535664,scincl
17,2010,-0.0028672117282210322,0.49455314350155055,50,0.4974203552297716,scincl
17,2010,0.005257964477022836,0.1946010713278827,10,0.18934310685085992,scibert
17,2010,0.004888638285875388,0.2343332393572033,25,0.2294446010713279,scibert
17,2010,0.005534254299407951,0.2663828587538765,50,0.26084860445446856,scibert
17,2010,0.004905553989286721,0.17059486890329856,10,0.16568931491401184,bert
17,2010,0.005232590921905837,0.2053340851423739,25,0.20010149422046802,bert
17,2010,0.006475895122638849,0.23856216521003668,50,0.23208627008739785,bert
17,2010,-0.00211446292641669,0.5545813363405695,10,0.5566957992669862,mpnet
17,2010,-0.0032365379193684805,0.5885311530871159,25,0.5917676910064843,mpnet
17,2010,-0.003817310403157599,0.6087905272060897,50,0.6126078376092473,mpnet
17,2010,-0.07039751903016633,0.9296024809698337,10,1.0,minilm
17,2010,-0.06136453340851424,0.9386354665914858,25,1.0,minilm
17,2010,-0.05526078376092474,0.9447392162390753,50,1.0,minilm
17,2010,0.0049619396673245,0.14536227798139273,10,0.14040033831406823,pubmedbert
17,2010,0.004916831124894277,0.17736678883563575,25,0.17244995771074148,pubmedbert
17,2010,0.006233436707076403,0.2079475613194249,50,0.2017141246123485,pubmedbert
17,2010,0.004820975472230054,0.14713842683958278,10,0.1423174513673527,biobert
17,2010,0.0053961093882153935,0.17706230617423177,25,0.17166619678601638,biobert
17,2010,0.006126303918804624,0.20585565266422332,50,0.19972934874541867,biobert
17,2010,0.003961093882153933,0.1835212855934593,10,0.17956019171130533,simcse
17,2010,0.002943332393572033,0.21731040315759798,25,0.21436707076402595,simcse
17,2010,0.004381167183535381,0.2482435861291232,50,0.24386241894558786,simcse
17,2015,-0.0014144065325167692,0.3856226305045203,10,0.38703703703703707,specter
17,2015,-0.0022222222222222227,0.4227938174394868,25,0.425016039661709,specter
17,2015,-0.002403032954214056,0.4490172061825606,50,0.45142023913677454,specter
17,2015,-0.002770487022455526,0.38923884514435697,10,0.39200933216681244,specter2
17,2015,-0.0032779235928842233,0.4246602508019831,25,0.4279381743948673,specter2
17,2015,-0.003508311461067367,0.44900554097404494,50,0.4525138524351123,specter2
17,2015,-0.0032079323417906094,0.4420384951881015,10,0.4452464275298921,scincl
17,2015,-0.0037153689122193054,0.4766637503645378,25,0.48037911927675714,scincl
17,2015,-0.0038641003207932345,0.4970020414114902,50,0.5008661417322835,scincl
17,2015,0.0068241469816272965,0.19747739865850106,10,0.19065325167687372,scibert
17,2015,0.00936132983377078,0.2362088072324293,25,0.22684747739865854,scibert
17,2015,0.008276465441819774,0.265220180810732,50,0.25694371536891225,scibert
17,2015,0.008865558471857684,0.1767570720326626,10,0.16789151356080492,bert
17,2015,0.010854476523767862,0.21467483231262763,25,0.20382035578885976,bert
17,2015,0.010457859434237387,0.24428404782735494,50,0.23382618839311756,bert
17,2015,-0.0031058617672790898,0.5528579760863226,10,0.5559638378536016,mpnet
17,2015,-0.0044211140274132395,0.5856226305045202,25,0.5900437445319334,mpnet
17,2015,-0.0045144356955380575,0.6033595800524935,50,0.6078740157480316,mpnet
17,2015,-0.11363371245261009,0.88636628754739,10,1.0,minilm
17,2015,-0.09904928550597843,0.9009507144940218,25,1.0,minilm
17,2015,-0.09081073199183438,0.9091892680081657,50,1.0,minilm
17,2015,0.007669874599008457,0.15115193934091573,10,0.14348206474190728,pubmedbert
17,2015,0.009454651501895598,0.1856692913385827,25,0.1762146398366871,pubmedbert
17,2015,0.009615048118985127,0.2142169728783902,50,0.2046019247594051,pubmedbert
17,2015,0.0076698745990084576,0.1541119860017498,10,0.14644211140274135,biobert
17,2015,0.009577136191309421,0.1856809565470983,25,0.17610382035578886,biobert
17,2015,0.0094692330125401,0.21377661125692624,50,0.20430737824438613,biobert
17,2015,0.005876348789734616,0.1924759405074366,10,0.186599591717702,simcse
17,2015,0.00741907261592301,0.2255293088363955,25,0.21811023622047246,simcse
17,2015,0.007696121318168562,0.2539953339165938,50,0.24629921259842522,simcse
17,2020,-0.002055756117127959,0.3702366626554352,10,0.3722924187725632,specter
17,2020,-0.0017849979943842756,0.4079261933413558,25,0.4097111913357401,specter
17,2020,-0.002051744885679904,0.43195948656237465,50,0.4340112314480545,specter
17,2020,-0.004472523064580826,0.3842158042519053,10,0.38868832731648617,specter2
17,2020,-0.004095467308463698,0.420072202166065,25,0.4241676694745287,specter2
17,2020,-0.00452868030485359,0.445810268752507,50,0.4503389490573606,specter2
17,2020,-0.0034897713598074608,0.41989570798235065,10,0.42338547934215803,scincl
17,2020,-0.0035178499799438435,0.4556758924989972,25,0.459193742478941,scincl
17,2020,-0.004191736863217007,0.47888086642599276,50,0.48307260328920987,scincl
17,2020,0.010679903730445247,0.17688527878058566,10,0.1662053750501404,scibert
17,2020,0.011367829923786602,0.21038908945046128,25,0.1990212595266747,scibert
17,2020,0.011079021259526676,0.23735659847573207,50,0.22627757721620537,scibert
17,2020,0.011853188929001203,0.16163257119935823,10,0.149779382270357,bert
17,2020,0.012671480144404333,0.19456879261933416,25,0.18189731247492982,bert
17,2020,0.01338748495788207,0.2223606097071801,50,0.20897312474929805,bert
17,2020,-0.004502607300441236,0.5277878058563978,10,0.5322904131568391,mpnet
17,2020,-0.004873646209386282,0.5591456077015643,25,0.5640192539109506,mpnet
17,2020,-0.004657039711191337,0.5803971119133575,50,0.5850541516245488,mpnet
17,2020,-0.168311271560369,0.8316887284396312,10,1.0,minilm
17,2020,-0.14906137184115523,0.8509386281588447,25,1.0,minilm
17,2020,-0.13787404733253109,0.8621259526674688,50,1.0,minilm
17,2020,0.010148415563578017,0.1420076213397513,10,0.1318592057761733,pubmedbert
17,2020,0.010994785399117529,0.17144404332129962,25,0.16044925792218212,pubmedbert
17,2020,0.011576413959085438,0.19759125551544326,50,0.1860148415563578,pubmedbert
17,2020,0.009707180104292017,0.1417067789811472,10,0.13199959887685522,biobert
17,2020,0.010521460088247092,0.17102687525070195,25,0.16050541516245487,biobert
17,2020,0.011401925391095066,0.19745286803048537,50,0.1860509426393903,biobert
17,2020,0.006758924989971921,0.17666466105094267,10,0.16990573606097073,simcse
17,2020,0.007424789410348978,0.20914961893301245,25,0.20172482952266346,simcse
17,2020,0.007892097874047332,0.23456678700361014,50,0.22667468912956282,simcse
18,2000,-0.003647276084949215,0.39999999999999997,10,0.4036472760849492,specter
18,2000,-0.0026592797783933516,0.4455032317636196,25,0.4481625115420129,specter
18,2000,-0.002382271468144044,0.4682733148661126,50,0.4706555863342567,specter
18,2000,-0.002770083102493075,0.3811172668513389,10,0.38388734995383195,specter2
18,2000,-0.0033056325023084034,0.42411819021237307,25,0.4274238227146815,specter2
18,2000,-0.0033887349953831943,0.4500646352723915,50,0.4534533702677747,specter2
18,2000,-0.005678670360110802,0.4556786703601108,10,0.46135734072022166,scincl
18,2000,-0.0037857802400738686,0.4967313019390582,25,0.500517082179132,scincl
18,2000,-0.004579870729455217,0.5242936288088642,50,0.5288734995383194,scincl
18,2000,0.008587257617728532,0.22405355493998153,10,0.215466297322253,scibert
18,2000,0.0063896583564173595,0.27128347183748847,25,0.2648938134810711,scibert
18,2000,0.005512465373961219,0.3026962142197599,50,0.29718374884579873,scibert
18,2000,0.00951061865189289,0.2169898430286242,10,0.20747922437673133,bert
18,2000,0.007663896583564174,0.2611080332409972,25,0.2534441366574331,bert
18,2000,0.007396121883656509,0.2966112650046168,50,0.2892151431209603,bert
18,2000,-0.0030932594644506,0.5631117266851339,10,0.5662049861495845,mpnet
18,2000,-0.005263157894736842,0.603471837488458,25,0.6087349953831949,mpnet
18,2000,-0.004376731301939059,0.6299168975069253,50,0.6342936288088643,mpnet
18,2000,-0.09432132963988919,0.9056786703601108,10,1.0,minilm
18,2000,-0.07761772853185596,0.9223822714681441,25,1.0,minilm
18,2000,-0.07048014773776548,0.9295198522622345,50,1.0,minilm
18,2000,0.009002770083102494,0.19136657433056325,10,0.18236380424746076,pubmedbert
18,2000,0.006740535549399815,0.23174515235457066,25,0.22500461680517084,pubmedbert
18,2000,0.006195752539242844,0.26669436749769165,50,0.2604986149584488,pubmedbert
18,2000,0.009418282548476454,0.19718374884579873,10,0.18776546629732227,biobert
18,2000,0.007054478301015698,0.23909510618651897,25,0.23204062788550325,biobert
18,2000,0.0059649122807017545,0.27457063711911356,50,0.26860572483841183,biobert
18,2000,0.005216989843028624,0.24395198522622344,10,0.2387349953831948,simcse
18,2000,0.003139427516158818,0.2880886426592798,25,0.284949215143121,simcse
18,2000,0.0034441366574330568,0.3243213296398892,50,0.32087719298245615,simcse
18,2005,4.616805170821826e-05,0.41417359187442293,10,0.41412742382271467,specter
18,2005,-0.0024007386888273315,0.45246537396121883,25,0.45486611265004623,specter
18,2005,-0.0014035087719298242,0.4802216066481994,50,0.4816251154201292,specter
18,2005,-0.003047091412742382,0.40724838411819014,10,0.41029547553093254,specter2
18,2005,-0.003342566943674977,0.44674053554939985,25,0.4500831024930748,specter2
18,2005,-0.0035641735918744226,0.47005540166204984,50,0.47361957525392423,specter2
18,2005,-0.003693444136657433,0.46140350877192987,10,0.4650969529085872,scincl
18,2005,-0.003287165281625116,0.5028254847645429,25,0.506112650046168,scincl
18,2005,-0.0027331486611265002,0.5286334256694367,50,0.5313665743305632,scincl
18,2005,0.006509695290858725,0.22433056325023082,10,0.2178208679593721,scibert
18,2005,0.007128347183748845,0.2710987996306556,25,0.2639704524469068,scibert
18,2005,0.006168051708217913,0.3000831024930748,50,0.29391505078485686,scibert
18,2005,0.008079409048938134,0.22045244690674054,10,0.2123730378578024,bert
18,2005,0.007959372114496769,0.2623268698060942,25,0.25436749769159744,bert
18,2005,0.007663896583564173,0.2931671283471837,50,0.28550323176361964,bert
18,2005,-0.002216066481994459,0.5685133887349955,10,0.5707294552169898,mpnet
18,2005,-0.005964912280701755,0.6107663896583565,25,0.6167313019390581,mpnet
18,2005,-0.0043859649122807015,0.6337950138504155,50,0.6381809787626962,mpnet
18,2005,-0.08767313019390581,0.9123268698060942,10,1.0,minilm
18,2005,-0.07421975992613111,0.9257802400738688,25,1.0,minilm
18,2005,-0.0693167128347184,0.9306832871652817,50,1.0,minilm
18,2005,0.007987072945521699,0.19409048938134812,10,0.18610341643582642,pubmedbert
18,2005,0.007645429362880887,0.23277931671283475,25,0.22513388734995382,pubmedbert
18,2005,0.006906740535549401,0.2644875346260388,50,0.2575807940904894,pubmedbert
18,2005,0.007663896583564174,0.2003231763619575,10,0.19265927977839334,biobert
18,2005,0.007737765466297322,0.24240073868882736,25,0.23466297322253002,biobert
18,2005,0.006823638042474607,0.27472760849492156,50,0.26790397045244696,biobert
18,2005,0.0037857802400738686,0.25,10,0.2462142197599261,simcse
18,2005,0.0046168051708217915,0.2931117266851339,25,0.2884949215143121,simcse
18,2005,0.004173591874422899,0.3243120960295476,50,0.3201385041551246,simcse
18,2010,-0.0020775623268698053,0.4090027700831025,10,0.4110803324099722,specter
18,2010,-0.0046722068328716535,0.45294552169898433,25,0.45761772853185595,specter
18,2010,-0.005013850415512465,0.48191135734072027,50,0.4869252077562327,specter
18,2010,-0.004016620498614958,0.39349030470914126,10,0.3975069252077562,specter2
18,2010,-0.0050969529085872585,0.4398153277931672,25,0.4449122807017544,specter2
18,2010,-0.006325023084025854,0.4750323176361958,50,0.48135734072022157,specter2
18,2010,-0.003878116343490304,0.4502308402585411,10,0.4541089566020314,scincl
18,2010,-0.005724838411819021,0.4905447830101571,25,0.496269621421976,scincl
18,2010,-0.006481994459833796,0.5271006463527238,50,0.5335826408125577,scincl
18,2010,0.009787626962142196,0.23504155124653742,10,0.22525392428439522,scibert
18,2010,0.007590027700831025,0.27279778393351806,25,0.26520775623268694,scibert
18,2010,0.0061403508771929825,0.30170821791320407,50,0.2955678670360111,scibert
18,2010,0.012096029547553094,0.2280701754385965,10,0.21597414589104344,bert
18,2010,0.009639889196675902,0.2651338873499538,25,0.255493998153278,bert
18,2010,0.007968605724838412,0.2956602031394275,50,0.2876915974145891,bert
18,2010,-0.005909510618651893,0.5613573407202217,10,0.5672668513388736,mpnet
18,2010,-0.006962142197599261,0.6031209602954755,25,0.6100831024930748,mpnet
18,2010,-0.006989843028624192,0.6325300092336104,50,0.6395198522622345,mpnet
18,2010,-0.10706371191135733,0.8929362880886427,10,1.0,minilm
18,2010,-0.09213296398891967,0.9078670360110803,25,1.0,minilm
18,2010,-0.08114496768236383,0.9188550323176362,50,1.0,minilm
18,2010,0.01084949215143121,0.20207756232686983,10,0.19122807017543858,pubmedbert
18,2010,0.008771929824561403,0.23590027700831026,25,0.22712834718374883,pubmedbert
18,2010,0.007192982456140352,0.2695660203139428,50,0.26237303785780236,pubmedbert
18,2010,0.010895660203139427,0.2046168051708218,10,0.19372114496768236,biobert
18,2010,0.010212373037857804,0.24166204986149586,25,0.23144967682363804,biobert
18,2010,0.007442289935364728,0.2760757156048015,50,0.26863342566943677,biobert
18,2010,0.008125577100646354,0.2462142197599261,10,0.23808864265927976,simcse
18,2010,0.006629732225300093,0.2861865189289012,25,0.2795567867036011,simcse
18,2010,0.005383194829178208,0.3203324099722991,50,0.31494921514312096,simcse
18,2015,-0.004709141274238226,0.3912280701754386,10,0.3959372114496768,specter
18,2015,-0.004949215143120959,0.44481994459833796,25,0.4497691597414589,specter
18,2015,-0.004662973222530009,0.4836195752539243,50,0.48828254847645436,specter
18,2015,-0.006740535549399815,0.39242843951985223,10,0.39916897506925214,specter2
18,2015,-0.0055586334256694375,0.4465373961218837,25,0.4520960295475531,specter2
18,2015,-0.005503231763619576,0.48533702677747,50,0.4908402585410895,specter2
18,2015,-0.008079409048938134,0.442797783933518,10,0.45087719298245615,scincl
18,2015,-0.007165281625115421,0.4944783010156971,25,0.5016435826408125,scincl
18,2015,-0.005558633425669437,0.5328624192059095,50,0.5384210526315789,scincl
18,2015,0.010295475530932595,0.22045244690674054,10,0.21015697137580797,scibert
18,2015,0.007793167128347183,0.26939981532779317,25,0.26160664819944596,scibert
18,2015,0.007285318559556786,0.31128347183748845,50,0.30399815327793167,scibert
18,2015,0.013204062788550323,0.2180517082179132,10,0.20484764542936287,bert
18,2015,0.01355493998153278,0.2660941828254847,25,0.25253924284395196,bert
18,2015,0.013564173591874423,0.3084672206832872,50,0.29490304709141274,bert
18,2015,-0.0052169898430286235,0.5490766389658356,10,0.5542936288088642,mpnet
18,2015,-0.005244690674053556,0.6020498614958448,25,0.6072945521698985,mpnet
18,2015,-0.004736842105263157,0.6339335180055401,50,0.6386703601108034,mpnet
18,2015,-0.1327331486611265,0.8672668513388735,10,1.0,minilm
18,2015,-0.11399815327793168,0.8860018467220683,25,1.0,minilm
18,2015,-0.10165281625115422,0.8983471837488458,50,1.0,minilm
18,2015,0.008910433979686057,0.18554939981532778,10,0.17663896583564176,pubmedbert
18,2015,0.00932594644506002,0.23274238227146815,25,0.22341643582640813,pubmedbert
18,2015,0.008808864265927977,0.27593721144967687,50,0.2671283471837489,pubmedbert
18,2015,0.010433979686057249,0.1992151431209603,10,0.18878116343490306,biobert
18,2015,0.009861495844875348,0.2447091412742382,25,0.2348476454293629,biobert
18,2015,0.008744228993536473,0.28747922437673135,50,0.27873499538319485,biobert
18,2015,0.010156971375807941,0.2446445060018467,10,0.23448753462603877,simcse
18,2015,0.008457987072945521,0.28958448753462607,25,0.28112650046168053,simcse
18,2015,0.007848568790397045,0.33160664819944596,50,0.32375807940904894,simcse
18,2020,-0.0030009233610341648,0.40614035087719297,10,0.4091412742382271,specter
18,2020,-0.0022714681440443216,0.4479963065558633,25,0.45026777469990764,specter
18,2020,-0.002853185595567866,0.4902308402585411,50,0.49308402585410893,specter
18,2020,-0.006879039704524469,0.41241920590951064,10,0.4192982456140351,specter2
18,2020,-0.004265927977839334,0.4583564173591874,25,0.4626223453370268,specter2
18,2020,-0.004201292705447829,0.5027146814404433,50,0.5069159741458911,specter2
18,2020,-0.0057710064635272396,0.4415512465373961,10,0.4473222530009234,scincl
18,2020,-0.005318559556786704,0.4938688827331488,25,0.4991874422899354,scincl
18,2020,-0.005798707294552171,0.5359833795013851,50,0.5417820867959372,scincl
18,2020,0.011126500461680518,0.22848568790397045,10,0.21735918744228994,scibert
18,2020,0.010138504155124654,0.2771191135734072,25,0.2669806094182826,scibert
18,2020,0.009132040627885502,0.3194459833795014,50,0.31031394275161595,scibert
18,2020,0.012003693444136657,0.22414589104339797,10,0.2121421975992613,bert
18,2020,0.015383194829178208,0.2743120960295476,25,0.25892890120036943,bert
18,2020,0.014339796860572485,0.3169529085872576,50,0.30261311172668515,bert
18,2020,-0.007340720221606648,0.5633887349953832,10,0.5707294552169898,mpnet
18,2020,-0.004912280701754386,0.6031394275161588,25,0.6080517082179132,mpnet
18,2020,-0.005041551246537397,0.640877192982456,50,0.6459187442289935,mpnet
18,2020,-0.1538319482917821,0.846168051708218,10,1.0,minilm
18,2020,-0.13562326869806093,0.8643767313019389,25,1.0,minilm
18,2020,-0.11836565096952908,0.8816343490304709,50,1.0,minilm
18,2020,0.0075253924284395205,0.18882733148661127,10,0.18130193905817177,pubmedbert
18,2020,0.009344413665743305,0.23759926131117265,25,0.2282548476454294,pubmedbert
18,2020,0.009538319482917822,0.27974145891043395,50,0.27020313942751617,pubmedbert
18,2020,0.007433056325023084,0.2035549399815328,10,0.1961218836565097,biobert
18,2020,0.010304709141274238,0.25067405355494,25,0.24036934441366578,biobert
18,2020,0.010729455216989843,0.2926869806094183,50,0.28195752539242847,biobert
18,2020,0.008679593721144968,0.24007386888273316,10,0.2313942751615882,simcse
18,2020,0.008679593721144966,0.28686980609418283,25,0.2781902123730378,simcse
18,2020,0.00827331486611265,0.3276084949215143,50,0.3193351800554017,simcse
19,2000,0.006463527239150508,0.33097876269621423,10,0.3245152354570637,specter
19,2000,0.006980609418282548,0.3834164358264081,25,0.37643582640812556,specter
19,2000,0.005420129270544784,0.4275623268698061,50,0.4221421975992613,specter
19,2000,-0.0013388734995383195,0.31288088642659284,10,0.3142197599261311,specter2
19,2000,-0.0030840258541089565,0.3468882733148661,25,0.34997229916897504,specter2
19,2000,-0.0031117266851338875,0.38050784856879044,50,0.38361957525392426,specter2
19,2000,0.0069713758079409036,0.38060941828254846,10,0.3736380424746075,scincl
19,2000,0.0046168051708217915,0.42855032317636194,25,0.4239335180055402,scincl
19,2000,0.004810710987996307,0.4679224376731302,50,0.46311172668513384,scincl
19,2000,0.021052631578947368,0.2352723915050785,10,0.21421975992613113,scibert
19,2000,0.01915050784856879,0.28696214219759925,25,0.2678116343490305,scibert
19,2000,0.017654662973222532,0.3252816251154201,50,0.30762696214219765,scibert
19,2000,0.031763619575253914,0.26297322253000927,10,0.23120960295475532,bert
19,2000,0.028734995383194826,0.31239150507848573,25,0.2836565096952908,bert
19,2000,0.028125577100646355,0.35601108033240997,50,0.32788550323176363,bert
