cosine_distance,field_a,field_b,model,period_start
0.0661774808775536,20,24,scibert/mean,2000
0.04978763300037614,20,25,scibert/mean,2000
0.04208667203947791,20,26,scibert/mean,2000
0.04818361537271121,20,27,scibert/mean,2000
0.049102648389096615,20,28,scibert/mean,2000
0.040726817637295576,20,29,scibert/mean,2000
0.04738603249855278,20,30,scibert/mean,2000
0.04711205044097655,20,31,scibert/mean,2000
0.027399995910948438,20,32,scibert/mean,2000
0.01304374616392412,20,33,scibert/mean,2000
0.05506403130369564,20,34,scibert/mean,2000
0.0613279391314735,20,35,scibert/mean,2000
0.022005558843164796,20,36,scibert/mean,2000
0.009399125943150954,21,22,scibert/mean,2000
0.014820443300912034,21,23,scibert/mean,2000
0.050172184576012024,21,24,scibert/mean,2000
0.016904464710831735,21,25,scibert/mean,2000
0.042203341531621974,21,26,scibert/mean,2000
0.03627204036803289,21,27,scibert/mean,2000
0.038254692527963985,21,28,scibert/mean,2000
0.02725506328759797,21,29,scibert/mean,2000
0.02574138847136065,21,30,scibert/mean,2000
0.02922665565028293,21,31,scibert/mean,2000
0.038963620980991154,21,32,scibert/mean,2000
0.035097729421866286,21,33,scibert/mean,2000
0.04265639508312202,21,34,scibert/mean,2000
0.04599074759704369,21,35,scibert/mean,2000
0.03379946159983516,21,36,scibert/mean,2000
0.021191050151397217,22,23,scibert/mean,2000
0.056811853472866436,22,24,scibert/mean,2000
0.01755632565659304,22,25,scibert/mean,2000
0.03332798044006291,22,26,scibert/mean,2000
0.03996219547370261,22,27,scibert/mean,2000
0.04040564417721837,22,28,scibert/mean,2000
0.03588162456554633,22,29,scibert/mean,2000
0.03615652003393266,22,30,scibert/mean,2000
0.02047601642046326,22,31,scibert/mean,2000
0.039187125379287036,22,32,scibert/mean,2000
0.03979321821536852,22,33,scibert/mean,2000
0.04588618019566448,22,34,scibert/mean,2000
0.046704997872464626,22,35,scibert/mean,2000
0.03597828997885144,22,36,scibert/mean,2000
0.03662932035867661,23,24,scibert/mean,2000
0.029325575193319575,23,25,scibert/mean,2000
0.04377037752790558,23,26,scibert/mean,2000
0.024031303273171378,23,27,scibert/mean,2000
0.026752298451544143,23,28,scibert/mean,2000
0.016768225678322035,23,29,scibert/mean,2000
0.02182003224757878,23,30,scibert/mean,2000
0.037876124977940906,23,31,scibert/mean,2000
0.027723274355323846,23,32,scibert/mean,2000
0.030379715377596983,23,33,scibert/mean,2000
0.02240472761725487,23,34,scibert/mean,2000
0.034270460020946025,23,35,scibert/mean,2000
0.02369551961905403,23,36,scibert/mean,2000
0.053200890583730565,24,25,scibert/mean,2000
0.06882041359562774,24,26,scibert/mean,2000
0.012920227358569458,24,27,scibert/mean,2000
0.018929914507481604,24,28,scibert/mean,2000
0.018414508167565957,24,29,scibert/mean,2000
0.020983571085354646,24,30,scibert/mean,2000
0.06325663478108079,24,31,scibert/mean,2000
0.04562137049845627,24,32,scibert/mean,2000
0.06694941487415884,24,33,scibert/mean,2000
0.019571927055417437,24,34,scibert/mean,2000
0.03587958142094394,24,35,scibert/mean,2000
0.046754368397865176,24,36,scibert/mean,2000
0.04555128075234938,25,26,scibert/mean,2000
0.042335108468267046,25,27,scibert/mean,2000
0.04193110020897339,25,28,scibert/mean,2000
0.03499620515292101,25,29,scibert/mean,2000
0.02995998646273701,25,30,scibert/mean,2000
0.01979168818826471,25,31,scibert/mean,2000
0.05152646532220617,25,32,scibert/mean,2000
0.05803776499884905,25,33,scibert/mean,2000
0.04786243745081109,25,34,scibert/mean,2000
0.046507034061463726,25,35,scibert/mean,2000
0.05241852661772106,25,36,scibert/mean,2000
0.05450601819955303,26,27,scibert/mean,2000
0.052568493411901174,26,28,scibert/mean,2000
0.0517659559255047,26,29,scibert/mean,2000
0.052455774421812706,26,30,scibert/mean,2000
0.03334834266360098,26,31,scibert/mean,2000
0.050083429463780416,26,32,scibert/mean,2000
0.05299342243572924,26,33,scibert/mean,2000
0.06262871203110942,26,34,scibert/mean,2000
0.06945967138848186,26,35,scibert/mean,2000
0.05198181956806147,26,36,scibert/mean,2000
0.012569500492880747,27,28,scibert/mean,2000
0.00852575359724339,27,29,scibert/mean,2000
0.012972784670324478,27,30,scibert/mean,2000
0.050401560437128734,27,31,scibert/mean,2000
0.02827888614007723,27,32,scibert/mean,2000
0.04804850703681052,27,33,scibert/mean,2000
0.010419526861197514,27,34,scibert/mean,2000
0.01896850442681597,27,35,scibert/mean,2000
0.025623818590886693,27,36,scibert/mean,2000
0.016236968115855954,28,29,scibert/mean,2000
0.01948892961650761,28,30,scibert/mean,2000
0.04488347785123781,28,31,scibert/mean,2000
0.02602402229467815,28,32,scibert/mean,2000
0.049260920234016736,28,33,scibert/mean,2000
0.019511238120573315,28,34,scibert/mean,2000
0.032525623804958825,28,35,scibert/mean,2000
0.03418978542112727,28,36,scibert/mean,2000
0.009105978313359353,29,30,scibert/mean,2000
0.049707932411012457,29,31,scibert/mean,2000
0.02439553761735136,29,32,scibert/mean,2000
0.040208722724182744,29,33,scibert/mean,2000
0.010600878393736468,29,34,scibert/mean,2000
0.022155599446730068,29,35,scibert/mean,2000
0.022478447854462513,29,36,scibert/mean,2000
0.04859437179151349,30,31,scibert/mean,2000
0.03634159053789876,30,32,scibert/mean,2000
0.04912266644784824,30,33,scibert/mean,2000
0.01873442500704403,30,34,scibert/mean,2000
0.028578174706131332,30,35,scibert/mean,2000
0.03497645004513583,30,36,scibert/mean,2000
0.05315283161385875,31,32,scibert/mean,2000
0.05735009034571614,31,33,scibert/mean,2000
0.05890504294952015,31,34,scibert/mean,2000
0.06557070052196434,31,35,scibert/mean,2000
0.05461817609570818,31,36,scibert/mean,2000
0.015803712001021375,32,33,scibert/mean,2000
0.03327293470613202,32,34,scibert/mean,2000
0.04077614377595651,32,35,scibert/mean,2000
0.009149028850275465,32,36,scibert/mean,2000
0.05346224602945859,33,34,scibert/mean,2000
0.0597841998413835,33,35,scibert/mean,2000
0.013814668718725387,33,36,scibert/mean,2000
0.02167584883384377,34,35,scibert/mean,2000
0.031067536026710862,34,36,scibert/mean,2000
0.037649888487192085,35,36,scibert/mean,2000
0.07256220577533712,11,12,bert/mean,2000
0.02905474300512234,11,13,bert/mean,2000
0.07402468556236175,11,14,bert/mean,2000
0.050863412582770384,11,15,bert/mean,2000
0.07787471889514963,11,16,bert/mean,2000
0.08035608245605763,11,17,bert/mean,2000
0.06600615294392487,11,18,bert/mean,2000
0.03729737501824271,11,19,bert/mean,2000
0.06323823815481333,11,20,bert/mean,2000
0.035865913554062656,11,21,bert/mean,2000
0.05883406184830098,11,22,bert/mean,2000
0.01307199220478561,11,23,bert/mean,2000
0.04011024773915994,11,24,bert/mean,2000
0.059263320792228735,11,25,bert/mean,2000
0.13385868246568033,11,26,bert/mean,2000
0.0295415966912157,11,27,bert/mean,2000
0.03975170671140571,11,28,bert/mean,2000
0.013182286494178408,11,29,bert/mean,2000
0.025783398182067763,11,30,bert/mean,2000
0.08419218602683587,11,31,bert/mean,2000
0.0555021279533956,11,32,bert/mean,2000
0.06854930605435006,11,33,bert/mean,2000
0.01633296351755864,11,34,bert/mean,2000
0.02694703417214983,11,35,bert/mean,2000
0.05043817640901793,11,36,bert/mean,2000
0.1085080981094565,12,13,bert/mean,2000
0.03161485244329387,12,14,bert/mean,2000
0.09885868192132141,12,15,bert/mean,2000
0.14140807990754756,12,16,bert/mean,2000
0.058843377596413005,12,17,bert/mean,2000
0.035741244704208364,12,18,bert/mean,2000
0.05929313267164937,12,19,bert/mean,2000
0.030837414952802678,12,20,bert/mean,2000
0.06833969829298348,12,21,bert/mean,2000
0.07406463463676483,12,22,bert/mean,2000
0.05005620956815349,12,23,bert/mean,2000
0.12922233093852364,12,24,bert/mean,2000
0.11218571463034677,12,25,bert/mean,2000
0.11691658016476747,12,26,bert/mean,2000
0.08860739114026206,12,27,bert/mean,2000
0.0884148879237715,12,28,bert/mean,2000
0.07524188144100352,12,29,bert/mean,2000
0.0964571774339904,12,30,bert/mean,2000
0.103774865133624,12,31,bert/mean,2000
0.03369492218637382,12,32,bert/mean,2000
0.01062865697656823,12,33,bert/mean,2000
0.0816533697841555,12,34,bert/mean,2000
0.07771700844132434,12,35,bert/mean,2000
0.03348079705812501,12,36,bert/mean,2000
0.11355276077451859,13,14,bert/mean,2000
0.06573307975338394,13,15,bert/mean,2000
0.06761869025564937,13,16,bert/mean,2000
0.1027044831860413,13,17,bert/mean,2000
0.09758287588895842,13,18,bert/mean,2000
0.06864082925830539,13,19,bert/mean,2000
0.10188125059930508,13,20,bert/mean,2000
0.06219018552522748,13,21,bert/mean,2000
0.08622771121784989,13,22,bert/mean,2000
0.04799219258141474,13,23,bert/mean,2000
0.007184513754755262,13,24,bert/mean,2000
0.06626491465505968,13,25,bert/mean,2000
0.14620191344704891,13,26,bert/mean,2000
0.022385772411169236,13,27,bert/mean,2000
0.019406435554042534,13,28,bert/mean,2000
0.018540136641471916,13,29,bert/mean,2000
0.017665379293916872,13,30,bert/mean,2000
0.0927026455539367,13,31,bert/mean,2000
0.07847022205386878,13,32,bert/mean,2000
0.1073628747456955,13,33,bert/mean,2000
0.027924219939422512,13,34,bert/mean,2000
0.04111687655332963,13,35,bert/mean,2000
0.0808817342608944,13,36,bert/mean,2000
0.09138865295099963,14,15,bert/mean,2000
0.14754088656368958,14,16,bert/mean,2000
0.039990183206890184,14,17,bert/mean,2000
0.010966308640941391,14,18,bert/mean,2000
0.06287981472391124,14,19,bert/mean,2000
0.008345410389176466,14,20,bert/mean,2000
0.05332342859155337,14,21,bert/mean,2000
0.05766911637437333,14,22,bert/mean,2000
0.044195083596044515,14,23,bert/mean,2000
0.13528914829289085,14,24,bert/mean,2000
0.11063042926848299,14,25,bert/mean,2000
0.12126216846072413,14,26,bert/mean,2000
0.09225078552790011,14,27,bert/mean,2000
0.09284275886966897,14,28,bert/mean,2000
0.07270977623200736,14,29,bert/mean,2000
0.09773191626825994,14,30,bert/mean,2000
0.10564598309913964,14,31,bert/mean,2000
0.02990583093233623,14,32,bert/mean,2000
0.012952029042757496,14,33,bert/mean,2000
0.08623014923622685,14,34,bert/mean,2000
0.07997394904853627,14,35,bert/mean,2000
0.02274098358343446,14,36,bert/mean,2000
0.02476163612173976,15,16,bert/mean,2000
0.06381016649981741,15,17,bert/mean,2000
0.06951310471401217,15,18,bert/mean,2000
0.04052014417366534,15,19,bert/mean,2000
0.08164856588615066,15,20,bert/mean,2000
0.013731657534359898,15,21,bert/mean,2000
0.023151459207278235,15,22,bert/mean,2000
0.0366596552131242,15,23,bert/mean,2000
0.09681354024191713,15,24,bert/mean,2000
0.007621298345183547,15,25,bert/mean,2000
0.09830387067838786,15,26,bert/mean,2000
0.07173927539678071,15,27,bert/mean,2000
0.0769876044624227,15,28,bert/mean,2000
0.05110298384792933,15,29,bert/mean,2000
0.03886701967244455,15,30,bert/mean,2000
0.031175156824013395,15,31,bert/mean,2000
0.09456428761346336,15,32,bert/mean,2000
0.1001534899882508,15,33,bert/mean,2000
0.06829872438809337,15,34,bert/mean,2000
0.05982007827893887,15,35,bert/mean,2000
0.08936027454967255,15,36,bert/mean,2000
0.11762585628868605,16,17,bert/mean,2000
0.12580093538116288,16,18,bert/mean,2000
0.08511625853214932,16,19,bert/mean,2000
0.13489298939037186,16,20,bert/mean,2000
0.05206458145885284,16,21,bert/mean,2000
0.07701727160751448,16,22,bert/mean,2000
0.07868808120756499,16,23,bert/mean,2000
0.1021172921157758,16,24,bert/mean,2000
0.02295650794409787,16,25,bert/mean,2000
0.13148280774487509,16,26,bert/mean,2000
0.09370931868412546,16,27,bert/mean,2000
0.09694639301195518,16,28,bert/mean,2000
0.0718124210053167,16,29,bert/mean,2000
0.03926810135959302,16,30,bert/mean,2000
0.0631497556202062,16,31,bert/mean,2000
0.13761032340941703,16,32,bert/mean,2000
0.14847594834891986,16,33,bert/mean,2000
0.09560218006936905,16,34,bert/mean,2000
0.09191618807121105,16,35,bert/mean,2000
0.13528191633371645,16,36,bert/mean,2000
0.014569954493080961,17,18,bert/mean,2000
0.05536419349172372,17,19,bert/mean,2000
0.04383166287306706,17,20,bert/mean,2000
0.04533576693142849,17,21,bert/mean,2000
0.023134165865525524,17,22,bert/mean,2000
0.0513544968644114,17,23,bert/mean,2000
0.13157653013916115,17,24,bert/mean,2000
0.07551400503643824,17,25,bert/mean,2000
0.05591556407914666,17,26,bert/mean,2000
0.09545257673299112,17,27,bert/mean,2000
0.08639355075778266,17,28,bert/mean,2000
0.08404973916754399,17,29,bert/mean,2000
0.09631557271125846,17,30,bert/mean,2000
0.05249627412737168,17,31,bert/mean,2000
0.058212196608316,17,32,bert/mean,2000
0.05693000601461262,17,33,bert/mean,2000
0.09488319206055373,17,34,bert/mean,2000
0.08209384758591232,17,35,bert/mean,2000
0.06157865393524764,17,36,bert/mean,2000
0.04883704489967222,18,19,bert/mean,2000
0.014380907573721013,18,20,bert/mean,2000
0.043476810217044415,18,21,bert/mean,2000
0.03447986471396691,18,22,bert/mean,2000
0.036508261185864255,18,23,bert/mean,2000
0.12125321080227647,18,24,bert/mean,2000
0.08711828184429182,18,25,bert/mean,2000
0.0770700779028991,18,26,bert/mean,2000
0.07895855572315047,18,27,bert/mean,2000
0.07643640081406755,18,28,bert/mean,2000
0.0648895458553973,18,29,bert/mean,2000
0.0852113577905167,18,30,bert/mean,2000
0.07114943893851455,18,31,bert/mean,2000
0.028169015288568744,18,32,bert/mean,2000
0.024868674004979274,18,33,bert/mean,2000
0.07510951205284722,18,34,bert/mean,2000
0.06742170728043606,18,35,bert/mean,2000
0.027650534716041952,18,36,bert/mean,2000
0.04770949868518304,19,20,bert/mean,2000
0.02823766327148136,19,21,bert/mean,2000
0.030683938439823644,19,22,bert/mean,2000
0.013616119328293985,19,23,bert/mean,2000
0.09213749503045798,19,24,bert/mean,2000
0.04426871687142386,19,25,bert/mean,2000
0.09892370340953638,19,26,bert/mean,2000
0.060598545048454966,19,27,bert/mean,2000
0.06304817312051902,19,28,bert/mean,2000
0.048000872208545986,19,29,bert/mean,2000
0.06228660574943978,19,30,bert/mean,2000
0.041666638258387456,19,31,bert/mean,2000
0.06140369768303855,19,32,bert/mean,2000
0.05976655709973422,19,33,bert/mean,2000
0.05305963093885813,19,34,bert/mean,2000
0.047416428313618475,19,35,bert/mean,2000
0.057445370065507095,19,36,bert/mean,2000
0.04663030716653016,20,21,bert/mean,2000
0.05403576771789165,20,22,bert/mean,2000
0.03466845406837471,20,23,bert/mean,2000
0.12289905515893518,20,24,bert/mean,2000
0.09884632598534526,20,25,bert/mean,2000
0.10423322741276797,20,26,bert/mean,2000
0.0803390939739449,20,27,bert/mean,2000
0.08239786312157549,20,28,bert/mean,2000
0.06261277128971554,20,29,bert/mean,2000
0.08713025007519015,20,30,bert/mean,2000
0.08835316321702513,20,31,bert/mean,2000
0.031144202146178968,20,32,bert/mean,2000
0.01405664846298782,20,33,bert/mean,2000
0.07447981738786724,20,34,bert/mean,2000
0.07201291774593366,20,35,bert/mean,2000
0.02426347998094891,20,36,bert/mean,2000
0.015132527135139351,21,22,bert/mean,2000
0.018778442431645392,21,23,bert/mean,2000
0.08976898180091819,21,24,bert/mean,2000
0.022884385306778943,21,25,bert/mean,2000
0.0995768658007623,21,26,bert/mean,2000
0.06459333469807416,21,27,bert/mean,2000
0.0700774740782627,21,28,bert/mean,2000
0.04214400706906962,21,29,bert/mean,2000
0.042664575390134574,21,30,bert/mean,2000
0.03929134457775574,21,31,bert/mean,2000
0.07050446237830732,21,32,bert/mean,2000
0.06260059109184213,21,33,bert/mean,2000
0.059151586483303986,21,34,bert/mean,2000
0.05340996360493877,21,35,bert/mean,2000
0.06024909544786938,21,36,bert/mean,2000
0.03301806325106271,22,23,bert/mean,2000
0.11575496692656362,22,24,bert/mean,2000
0.028770153031346557,22,25,bert/mean,2000
0.0740651493418415,22,26,bert/mean,2000
0.07879504367992574,22,27,bert/mean,2000
0.07988855466461475,22,28,bert/mean,2000
0.06613495293010052,22,29,bert/mean,2000
0.07060299860406605,22,30,bert/mean,2000
0.025597310163762765,22,31,bert/mean,2000
0.07317781482633468,22,32,bert/mean,2000
0.0722415736614962,22,33,bert/mean,2000
0.07570105423985163,22,34,bert/mean,2000
0.05911142126764091,22,35,bert/mean,2000
0.06882977098085086,22,36,bert/mean,2000
0.06606227295542966,23,24,bert/mean,2000
0.0483966706425607,23,25,bert/mean,2000
0.10950084974421759,23,26,bert/mean,2000
0.039800417042290204,23,27,bert/mean,2000
0.04723488737483361,23,28,bert/mean,2000
0.02204375483086285,23,29,bert/mean,2000
0.03787294866242752,23,30,bert/mean,2000
0.06005253517044029,23,31,bert/mean,2000
0.0405735567935972,23,32,bert/mean,2000
0.04297843292863812,23,33,bert/mean,2000
0.02869309159292277,23,34,bert/mean,2000
0.030985295106194854,23,35,bert/mean,2000
0.03358961000180172,23,36,bert/mean,2000
0.09801145589975824,24,25,bert/mean,2000
0.17685263708840604,24,26,bert/mean,2000
0.021720748831831505,24,27,bert/mean,2000
0.025623143495559497,24,28,bert/mean,2000
0.026260631093701248,24,29,bert/mean,2000
0.029243404292716213,24,30,bert/mean,2000
0.12609191743204484,24,31,bert/mean,2000
0.09108968046657362,24,32,bert/mean,2000
0.1262487879747477,24,33,bert/mean,2000
0.028856658805022972,24,34,bert/mean,2000
0.048350888784990276,24,35,bert/mean,2000
0.09120365088369553,24,36,bert/mean,2000
0.10304522932785831,25,26,bert/mean,2000
0.07963768000051219,25,27,bert/mean,2000
0.08070154323602197,25,28,bert/mean,2000
0.06109152791761885,25,29,bert/mean,2000
0.046514828182645185,25,30,bert/mean,2000
0.026238322826864557,25,31,bert/mean,2000
0.10955297639086792,25,32,bert/mean,2000
0.1161500945598769,25,33,bert/mean,2000
0.07895414322718819,25,34,bert/mean,2000
0.0654985437780976,25,35,bert/mean,2000
0.10734193379923429,25,36,bert/mean,2000
0.14307005474410928,26,27,bert/mean,2000
0.1360656974808041,26,28,bert/mean,2000
0.13704870775344058,26,29,bert/mean,2000
0.13744443539860707,26,30,bert/mean,2000
0.05892357541632298,26,31,bert/mean,2000
0.1290387581727357,26,32,bert/mean,2000
0.1284561846547425,26,33,bert/mean,2000
0.14728259577107827,26,34,bert/mean,2000
0.13916657368273633,26,35,bert/mean,2000
0.13604435591345354,26,36,bert/mean,2000
0.016359123693782784,27,28,bert/mean,2000
0.011847781950543923,27,29,bert/mean,2000
0.020869802940984505,27,30,bert/mean,2000
0.09897236843047008,27,31,bert/mean,2000
0.04995691600728225,27,32,bert/mean,2000
0.08448084998382321,27,33,bert/mean,2000
0.008260240010298903,27,34,bert/mean,2000
0.013847301141147739,27,35,bert/mean,2000
0.04501327488629492,27,36,bert/mean,2000
0.021136145454835442,28,29,bert/mean,2000
0.03175502149265097,28,30,bert/mean,2000
0.0890096928186127,28,31,bert/mean,2000
0.04323053807999211,28,32,bert/mean,2000
0.08479450039285907,28,33,bert/mean,2000
0.02308198813387874,28,34,bert/mean,2000
0.03085648555530518,28,35,bert/mean,2000
0.057473547675439995,28,36,bert/mean,2000
0.011746846529587907,29,30,bert/mean,2000
0.08867884675563198,29,31,bert/mean,2000
0.04258406948083937,29,32,bert/mean,2000
0.06749483192420369,29,33,bert/mean,2000
0.009349606157931456,29,34,bert/mean,2000
0.018647212343419595,29,35,bert/mean,2000
0.03797757545728919,29,36,bert/mean,2000
0.08332494947982627,30,31,bert/mean,2000
0.07007504992086899,30,32,bert/mean,2000
0.09425702569595151,30,33,bert/mean,2000
0.023599685980940532,30,34,bert/mean,2000
0.031232452412502276,30,35,bert/mean,2000
0.0651147303643419,30,36,bert/mean,2000
0.10700246525501678,31,32,bert/mean,2000
0.11078648749383346,31,33,bert/mean,2000
0.10015987178324515,31,34,bert/mean,2000
0.09109950602875816,31,35,bert/mean,2000
0.11105416344131536,31,36,bert/mean,2000
0.021563444724932657,32,33,bert/mean,2000
0.04700932586910722,32,34,bert/mean,2000
0.04550721737060681,32,35,bert/mean,2000
0.01127477483014927,32,36,bert/mean,2000
0.07739831001346609,33,34,bert/mean,2000
0.07455073284560843,33,35,bert/mean,2000
0.017980343705069624,33,36,bert/mean,2000
0.013810371230296381,34,35,bert/mean,2000
0.042905907350545114,34,36,bert/mean,2000
0.0405964445108703,35,36,bert/mean,2000
0.7886817086272171,11,12,mpnet/mean,2000
0.5112730765044711,11,13,mpnet/mean,2000
0.8246258342138768,11,14,mpnet/mean,2000
0.7122816942134804,11,15,mpnet/mean,2000
0.7071405399496768,11,16,mpnet/mean,2000
0.9161728426368299,11,17,mpnet/mean,2000
0.804582804385364,11,18,mpnet/mean,2000
0.725359884739845,11,19,mpnet/mean,2000
0.8028752300491104,11,20,mpnet/mean,2000
0.6338837787071206,11,21,mpnet/mean,2000
0.8467183382502974,11,22,mpnet/mean,2000
0.3236136534259365,11,23,mpnet/mean,2000
0.6857859881957742,11,24,mpnet/mean,2000
0.8525215650330884,11,25,mpnet/mean,2000
0.9035167020181254,11,26,mpnet/mean,2000
0.6980522875719597,11,27,mpnet/mean,2000
0.8005910510318163,11,28,mpnet/mean,2000
0.41074456812123095,11,29,mpnet/mean,2000
0.5705216406812891,11,30,mpnet/mean,2000
1.0544095173815498,11,31,mpnet/mean,2000
0.8352586763763192,11,32,mpnet/mean,2000
0.7846289413461404,11,33,mpnet/mean,2000
0.45876826935389514,11,34,mpnet/mean,2000
0.7387065908010462,11,35,mpnet/mean,2000
0.8330405836042807,11,36,mpnet/mean,2000
0.9416522684455354,12,13,mpnet/mean,2000
0.6190546011018156,12,14,mpnet/mean,2000
0.9930784039694579,12,15,mpnet/mean,2000
0.9967382233681552,12,16,mpnet/mean,2000
0.7637601102205409,12,17,mpnet/mean,2000
0.6555724319313038,12,18,mpnet/mean,2000
0.8128277947410385,12,19,mpnet/mean,2000
0.6360557249359267,12,20,mpnet/mean,2000
0.9240663350116941,12,21,mpnet/mean,2000
0.9507043410662496,12,22,mpnet/mean,2000
0.7908636982809877,12,23,mpnet/mean,2000
0.9579430882826113,12,24,mpnet/mean,2000
1.0183544441352865,12,25,mpnet/mean,2000
0.7468834450417301,12,26,mpnet/mean,2000
0.8396819262562378,12,27,mpnet/mean,2000
0.7726186837970068,12,28,mpnet/mean,2000
0.8223891680971478,12,29,mpnet/mean,2000
0.9007477744138367,12,30,mpnet/mean,2000
0.9831613055892756,12,31,mpnet/mean,2000
0.3854092385297362,12,32,mpnet/mean,2000
0.22902930943265176,12,33,mpnet/mean,2000
0.818981939677255,12,34,mpnet/mean,2000
0.8387062462499513,12,35,mpnet/mean,2000
0.5956363558138398,12,36,mpnet/mean,2000
0.9982248113655993,13,14,mpnet/mean,2000
0.7019296119212417,13,15,mpnet/mean,2000
0.4946492768818188,13,16,mpnet/mean,2000
1.0095115849082417,13,17,mpnet/mean,2000
1.0065647279053138,13,18,mpnet/mean,2000
0.9285081185484552,13,19,mpnet/mean,2000
1.002014522541282,13,20,mpnet/mean,2000
0.7739796514520667,13,21,mpnet/mean,2000
0.9750849001384176,13,22,mpnet/mean,2000
0.7262507106225311,13,23,mpnet/mean,2000
0.27045874069698417,13,24,mpnet/mean,2000
0.7963785019456324,13,25,mpnet/mean,2000
1.0023215692688439,13,26,mpnet/mean,2000
0.3346147427654361,13,27,mpnet/mean,2000
0.47344288739277496,13,28,mpnet/mean,2000
0.36302283805157987,13,29,mpnet/mean,2000
0.29218268537406655,13,30,mpnet/mean,2000
0.9930013018283955,13,31,mpnet/mean,2000
0.9579402974854976,13,32,mpnet/mean,2000
0.9661491608921221,13,33,mpnet/mean,2000
0.5055458466984448,13,34,mpnet/mean,2000
0.7027622077703477,13,35,mpnet/mean,2000
0.8731719640197071,13,36,mpnet/mean,2000
0.9649453203993565,14,15,mpnet/mean,2000
1.0410617975028091,14,16,mpnet/mean,2000
0.636882426594068,14,17,mpnet/mean,2000
0.20588894264418545,14,18,mpnet/mean,2000
0.946178605960294,14,19,mpnet/mean,2000
0.26450727006424013,14,20,mpnet/mean,2000
0.7511797351447593,14,21,mpnet/mean,2000
0.7945851690750326,14,22,mpnet/mean,2000
0.7443037166867824,14,23,mpnet/mean,2000
0.9675656849942519,14,24,mpnet/mean,2000
1.0337793286900936,14,25,mpnet/mean,2000
0.812322875341439,14,26,mpnet/mean,2000
0.8780111892799295,14,27,mpnet/mean,2000
0.940795797091653,14,28,mpnet/mean,2000
0.8121574849816542,14,29,mpnet/mean,2000
0.8929050890963476,14,30,mpnet/mean,2000
1.0883089202026497,14,31,mpnet/mean,2000
0.5674042115365989,14,32,mpnet/mean,2000
0.37486689331660095,14,33,mpnet/mean,2000
0.8665420480078094,14,34,mpnet/mean,2000
0.8617468217604036,14,35,mpnet/mean,2000
0.5389206341227988,14,36,mpnet/mean,2000
0.2717690391477916,15,16,mpnet/mean,2000
0.8816128315817208,15,17,mpnet/mean,2000
0.8628656755874184,15,18,mpnet/mean,2000
0.7398883150888524,15,19,mpnet/mean,2000
1.0218461975373678,15,20,mpnet/mean,2000
0.36245996539478254,15,21,mpnet/mean,2000
0.4063812825846217,15,22,mpnet/mean,2000
0.6130303677713409,15,23,mpnet/mean,2000
0.8495279779880915,15,24,mpnet/mean,2000
0.26486620410427786,15,25,mpnet/mean,2000
0.9029316686767032,15,26,mpnet/mean,2000
0.8047058523772621,15,27,mpnet/mean,2000
0.8346272962068553,15,28,mpnet/mean,2000
0.7481246290210881,15,29,mpnet/mean,2000
0.5857169357483318,15,30,mpnet/mean,2000
0.7014594180305341,15,31,mpnet/mean,2000
1.0402017412036562,15,32,mpnet/mean,2000
1.0297439145500835,15,33,mpnet/mean,2000
0.8338081754323421,15,34,mpnet/mean,2000
0.7529129001264336,15,35,mpnet/mean,2000
1.033989464878749,15,36,mpnet/mean,2000
0.9820358405436008,16,17,mpnet/mean,2000
1.0161037263498827,16,18,mpnet/mean,2000
0.8087594770148865,16,19,mpnet/mean,2000
1.0621038789011212,16,20,mpnet/mean,2000
0.5253346859427537,16,21,mpnet/mean,2000
0.71721320620129,16,22,mpnet/mean,2000
0.7229031131388161,16,23,mpnet/mean,2000
0.7333165242197961,16,24,mpnet/mean,2000
0.29762220918026216,16,25,mpnet/mean,2000
0.9834782790569185,16,26,mpnet/mean,2000
0.7450081461119478,16,27,mpnet/mean,2000
0.7683998761074728,16,28,mpnet/mean,2000
0.6654849069837306,16,29,mpnet/mean,2000
0.375671230770548,16,30,mpnet/mean,2000
0.6646978079408609,16,31,mpnet/mean,2000
1.066277686687382,16,32,mpnet/mean,2000
1.0486533910474733,16,33,mpnet/mean,2000
0.8363376802201745,16,34,mpnet/mean,2000
0.793956224369157,16,35,mpnet/mean,2000
1.0557831396391766,16,36,mpnet/mean,2000
0.4200733096651573,17,18,mpnet/mean,2000
0.8002778353456087,17,19,mpnet/mean,2000
0.7778332173074796,17,20,mpnet/mean,2000
0.7783194933007881,17,21,mpnet/mean,2000
0.4969368140940198,17,22,mpnet/mean,2000
0.7998971317042742,17,23,mpnet/mean,2000
1.0728437809197002,17,24,mpnet/mean,2000
0.9770610013194991,17,25,mpnet/mean,2000
0.6282151293215827,17,26,mpnet/mean,2000
1.0307388188713438,17,27,mpnet/mean,2000
0.8897983088641593,17,28,mpnet/mean,2000
1.0169079690703187,17,29,mpnet/mean,2000
1.0310460278782532,17,30,mpnet/mean,2000
0.8839623112595665,17,31,mpnet/mean,2000
0.7658704392105775,17,32,mpnet/mean,2000
0.7333276701172682,17,33,mpnet/mean,2000
1.0154607153929809,17,34,mpnet/mean,2000
0.9784938715749226,17,35,mpnet/mean,2000
0.8606480044146453,17,36,mpnet/mean,2000
0.8067069666086812,18,19,mpnet/mean,2000
0.3638791306547825,18,20,mpnet/mean,2000
0.7129260570412495,18,21,mpnet/mean,2000
