stage,field_id,period_start,cka_biased,cka_debiased,model_a,model_b,n,procrustes_angle_degrees,procrustes_similarity,rsa_spearman
cls,19,2010,0.7412959132706806,0.7385750687500935,scibert/cls,biobert/cls,2166,42.572547647221725,0.7364213168672142,
cls,19,2010,0.47626099712191267,0.4696382114182043,scibert/cls,simcse/cls,2166,52.591330481592095,0.6074960369495216,
cls,19,2010,0.44223412906922355,0.4329769564813712,bert/cls,mpnet/mean,2166,55.91659754102116,0.5603990970860822,
cls,19,2010,0.4347797044013495,0.4245367999833738,bert/cls,minilm/mean,2166,58.15679279348647,0.5275965564926531,
cls,19,2010,0.5846110285086746,0.5794649184798897,bert/cls,pubmedbert/cls,2166,48.57974490255043,0.6615770018651134,
cls,19,2010,0.6088511135595245,0.6035071929767064,bert/cls,biobert/cls,2166,48.319206805286576,0.6649800277437706,
cls,19,2010,0.6144031550418075,0.6085914953953725,bert/cls,simcse/cls,2166,44.88293799035506,0.7085500065708469,
cls,19,2010,0.8460860855039904,0.8421400139560558,mpnet/mean,minilm/mean,2166,40.92131553993631,0.7556098360292706,
cls,19,2010,0.46744652993179747,0.45933244991481426,mpnet/mean,pubmedbert/cls,2166,55.77145091108908,0.5624954221277948,
cls,19,2010,0.4989139370343089,0.4900455743580741,mpnet/mean,biobert/cls,2166,54.73570352069398,0.5773489409881151,
cls,19,2010,0.5820849549027248,0.5739325589994526,mpnet/mean,simcse/cls,2166,50.81473967410397,0.6318299227546922,
cls,19,2010,0.4353504751896436,0.42589548176560316,minilm/mean,pubmedbert/cls,2166,58.4935610482011,0.5225943818932561,
cls,19,2010,0.4848033550148513,0.4748160586344131,minilm/mean,biobert/cls,2166,57.17781211551295,0.5420336804506323,
cls,19,2010,0.6040445514088781,0.5956689168404845,minilm/mean,simcse/cls,2166,52.32759870938606,0.6111458460996351,
cls,19,2010,0.7452357336020318,0.742115226520334,pubmedbert/cls,biobert/cls,2166,40.81000802061129,0.7568809092249547,
cls,19,2010,0.5282506868417767,0.5217217507351434,pubmedbert/cls,simcse/cls,2166,51.35381433134995,0.6245093713366621,
cls,19,2010,0.6082524527486284,0.602159708350058,biobert/cls,simcse/cls,2166,49.57845468950585,0.6484062215140382,
cls,19,2015,0.7559088010581971,0.7530310137169147,specter/cls,specter2/cls,2166,44.87195119831081,0.7086853079830981,
cls,19,2015,0.8423751726803032,0.8406610384855363,specter/cls,scincl/cls,2166,37.048046845132674,0.7981305618827116,
cls,19,2015,0.4331754034046444,0.42672635205730713,specter/cls,scibert/cls,2166,54.6310736221987,0.5788390131945953,
cls,19,2015,0.43799712461312523,0.431437169769542,specter/cls,bert/cls,2166,55.95741770968798,0.5598088906725538,
cls,19,2015,0.7849484320487298,0.7823618844136065,specter/cls,mpnet/mean,2166,43.60466389892484,0.7241157237369977,
cls,19,2015,0.7592902248112913,0.7565409330977839,specter/cls,minilm/mean,2166,47.489372382024925,0.6757269512992057,
cls,19,2015,0.47804220432124933,0.4719215591518266,specter/cls,pubmedbert/cls,2166,53.934562954364694,0.5887088405012958,
cls,19,2015,0.5172950725857005,0.5113236302565181,specter/cls,biobert/cls,2166,53.4861670953014,0.5950168443603566,
cls,19,2015,0.6062930536276958,0.6013718262243823,specter/cls,simcse/cls,2166,50.25077364152495,0.6394286205648454,
cls,19,2015,0.7964144678477899,0.7940729042961104,specter2/cls,scincl/cls,2166,38.65070918055484,0.7809680066616819,
cls,19,2015,0.43182857124240775,0.4227416689571644,specter2/cls,scibert/cls,2166,55.84796602935876,0.5613907779402972,
cls,19,2015,0.4100090292498042,0.4000269955829948,specter2/cls,bert/cls,2166,58.07189473444471,0.528854716719918,
cls,19,2015,0.7750010040070024,0.7697580875085545,specter2/cls,mpnet/mean,2166,45.510571124999544,0.7007776569948126,
cls,19,2015,0.7434124738411695,0.7367235198077169,specter2/cls,minilm/mean,2166,49.23580520112988,0.6529474161053893,
cls,19,2015,0.4500772315257802,0.4406953007682306,specter2/cls,pubmedbert/cls,2166,56.44125542848337,0.5527916666788971,
cls,19,2015,0.48954538918151835,0.47991343043508466,specter2/cls,biobert/cls,2166,55.34774406985814,0.5685942404548496,
cls,19,2015,0.5616019708550222,0.55322243011926,specter2/cls,simcse/cls,2166,53.46028194209564,0.5953798861123483,
cls,19,2015,0.41218957888775726,0.4052570156810091,scincl/cls,scibert/cls,2166,54.96979694267805,0.5740081667361703,
cls,19,2015,0.4141091968809136,0.407004464055977,scincl/cls,bert/cls,2166,56.76432580436475,0.5480841137035525,
cls,19,2015,0.8109432018019291,0.8085773998833259,scincl/cls,mpnet/mean,2166,42.863065384384385,0.7329815600899096,
cls,19,2015,0.7762281988269731,0.7734909387899773,scincl/cls,minilm/mean,2166,47.001566896839336,0.681978359105619,
cls,19,2015,0.45298295223855295,0.4462861786863699,scincl/cls,pubmedbert/cls,2166,54.87234713935303,0.5754000514922416,
cls,19,2015,0.5027183668129686,0.496215089678109,scincl/cls,biobert/cls,2166,54.13823666130448,0.5858316403483652,
cls,19,2015,0.5988958749931789,0.5937134247498358,scincl/cls,simcse/cls,2166,51.061405055218295,0.6284871466218369,
cls,19,2015,0.5094837379763889,0.5032953302155315,scibert/cls,bert/cls,2166,50.244652876527134,0.63951075129074,
cls,19,2015,0.4017904407606159,0.39227762308752034,scibert/cls,mpnet/mean,2166,57.38171011371453,0.5390396841406514,
cls,19,2015,0.3959648723839516,0.38547023269446734,scibert/cls,minilm/mean,2166,59.508436149434075,0.5074114924022926,
cls,19,2015,0.6630996468718765,0.658851787436502,scibert/cls,pubmedbert/cls,2166,41.47663456615406,0.7492258774460441,
cls,19,2015,0.6901145098042752,0.6860596657859924,scibert/cls,biobert/cls,2166,43.70757338492888,0.7228758184098218,
cls,19,2015,0.47610009228217,0.4686683988196102,scibert/cls,simcse/cls,2166,52.88346616894013,0.6034381212535818,
cls,19,2015,0.4199223828594208,0.41024763945703885,bert/cls,mpnet/mean,2166,56.043048246529416,0.5585698618801563,
cls,19,2015,0.42217106005466976,0.4116050538097377,bert/cls,minilm/mean,2166,58.14268436853712,0.5278057188598044,
cls,19,2015,0.5479220751529374,0.5416799949669557,bert/cls,pubmedbert/cls,2166,49.406682290479424,0.6506856605685208,
cls,19,2015,0.568516158409828,0.5621770565879899,bert/cls,biobert/cls,2166,49.26562836010255,0.6525530899536764,
cls,19,2015,0.5992056082131281,0.593050964201408,bert/cls,simcse/cls,2166,45.25111227376188,0.704000937608722,
cls,19,2015,0.8496573832244239,0.8459154742736461,mpnet/mean,minilm/mean,2166,40.89884103978637,0.7558667128951876,
cls,19,2015,0.4403190168330795,0.4308079743492443,mpnet/mean,pubmedbert/cls,2166,56.141141073309164,0.5571489772599897,
cls,19,2015,0.48160799527629444,0.47192376865721386,mpnet/mean,biobert/cls,2166,54.813707491917704,0.5762368052220115,
cls,19,2015,0.5938935793343579,0.5861965917807287,mpnet/mean,simcse/cls,2166,50.40395015911166,0.6373708665216893,
cls,19,2015,0.43613305683369086,0.42559680451378445,minilm/mean,pubmedbert/cls,2166,58.53598267366475,0.5219629899377711,
cls,19,2015,0.48445162291535226,0.47383197933815874,minilm/mean,biobert/cls,2166,57.1508998540207,0.5424283425779404,
cls,19,2015,0.6167614953535145,0.6088783667626044,minilm/mean,simcse/cls,2166,51.998156581858815,0.6156868282412381,
cls,19,2015,0.6880663148843219,0.6834017079245689,pubmedbert/cls,biobert/cls,2166,41.966266000766126,0.7435386602458174,
cls,19,2015,0.5282034408125247,0.520978954594397,pubmedbert/cls,simcse/cls,2166,51.73903597854321,0.6192442148661145,
cls,19,2015,0.6011217584162923,0.5945562423730902,biobert/cls,simcse/cls,2166,49.932489242274,0.6436897819476918,
cls,19,2020,0.7600593680025224,0.7573867064487019,specter/cls,specter2/cls,2166,44.44804831958702,0.7138856898336405,
cls,19,2020,0.8522418646006351,0.8506960498295354,specter/cls,scincl/cls,2166,36.61558996489887,0.8026552149408681,
cls,19,2020,0.4449827479497787,0.43898759254354314,specter/cls,scibert/cls,2166,54.28679242571738,0.5837283938186008,
cls,19,2020,0.47564871552425364,0.4695665560410172,specter/cls,bert/cls,2166,55.26365944062857,0.569800863951832,
cls,19,2020,0.7927047177325934,0.790384306089806,specter/cls,mpnet/mean,2166,43.156173105855316,0.7294920403468296,
cls,19,2020,0.7708376448541503,0.7684771578845981,specter/cls,minilm/mean,2166,46.866438935857104,0.6837013497738887,
cls,19,2020,0.487835420086518,0.482210041816264,specter/cls,pubmedbert/cls,2166,53.73987521236777,0.5914521466663969,
cls,19,2020,0.5402562902087511,0.5346928550062278,specter/cls,biobert/cls,2166,52.94671867873855,0.602557441529182,
cls,19,2020,0.6170071587406862,0.6124740010453317,specter/cls,simcse/cls,2166,49.738499281630745,0.6462771667697769,
cls,19,2020,0.7985075407126636,0.7961495643526258,specter2/cls,scincl/cls,2166,38.211381191051665,0.7857340374882543,
cls,19,2020,0.4447425453383402,0.4363208133770743,specter2/cls,scibert/cls,2166,55.72937015431574,0.5631025120634116,
cls,19,2020,0.4460021594801877,0.43648232745204646,specter2/cls,bert/cls,2166,57.46139959432123,0.537867682705216,
cls,19,2020,0.7793790860514223,0.7744410126064183,specter2/cls,mpnet/mean,2166,44.908346464628025,0.7082370035760839,
cls,19,2020,0.7489447891693911,0.7426555767822515,specter2/cls,minilm/mean,2166,48.60234839982716,0.6612811197338738,
cls,19,2020,0.46587837564693857,0.45715827591486835,specter2/cls,pubmedbert/cls,2166,56.18125030781761,0.5565675202762591,
cls,19,2020,0.5103406596210742,0.5012517963503983,specter2/cls,biobert/cls,2166,54.96737678913779,0.5740427541415924,
cls,19,2020,0.5689324718866613,0.5611367198467055,specter2/cls,simcse/cls,2166,53.01370552572641,0.6016239670912302,
cls,19,2020,0.4361673632257179,0.4297244435869123,scincl/cls,scibert/cls,2166,54.46392968916434,0.5812153635154662,
cls,19,2020,0.4614418138645625,0.4548292678189542,scincl/cls,bert/cls,2166,55.9064894412574,0.560545203101282,
cls,19,2020,0.8129722518044522,0.8106340209679171,scincl/cls,mpnet/mean,2166,42.49550040989822,0.7373303904341402,
cls,19,2020,0.7840374051525593,0.7814126566452584,scincl/cls,minilm/mean,2166,46.3929924515209,0.6897081082675629,
cls,19,2020,0.4748669377821584,0.4686805627721075,scincl/cls,pubmedbert/cls,2166,54.4600909183416,0.5812698827869787,
cls,19,2020,0.5355410548811317,0.5294714998508397,scincl/cls,biobert/cls,2166,53.5143822674715,0.5946209855354107,
cls,19,2020,0.6123296709562007,0.6074547100120151,scincl/cls,simcse/cls,2166,50.505263602545355,0.6360073306077296,
cls,19,2020,0.515571021359467,0.509453801171352,scibert/cls,bert/cls,2166,50.62393789777518,0.6344076134891939,
cls,19,2020,0.41983138486494237,0.41108548596172273,scibert/cls,mpnet/mean,2166,57.0480452009596,0.5439355789691042,
cls,19,2020,0.4145512555154201,0.4049271542685714,scibert/cls,minilm/mean,2166,59.101576907657915,0.5135176360034449,
cls,19,2020,0.6710446505038065,0.6671494380582262,scibert/cls,pubmedbert/cls,2166,41.47289307341239,0.7492691258953048,
cls,19,2020,0.6737719711814482,0.6695383370114777,scibert/cls,biobert/cls,2166,44.15222034067321,0.717491732913483,
cls,19,2020,0.4736399768937982,0.4666250027223913,scibert/cls,simcse/cls,2166,52.883028269003205,0.6034442156763572,
cls,19,2020,0.46040399346497807,0.45128299783832077,bert/cls,mpnet/mean,2166,55.20748280852529,0.5706063210215374,
cls,19,2020,0.4681321595001975,0.45828594045287735,bert/cls,minilm/mean,2166,57.35632701833636,0.5394127770910851,
cls,19,2020,0.5542409247892973,0.5478639425835171,bert/cls,pubmedbert/cls,2166,49.73236655994682,0.6463588426761717,
cls,19,2020,0.5992526604781908,0.5931322758001882,bert/cls,biobert/cls,2166,49.01517144252674,0.6558591652175093,
cls,19,2020,0.6282497301955637,0.6225836416352494,bert/cls,simcse/cls,2166,44.78479128411113,0.7097577511681284,
cls,19,2020,0.8561778682316932,0.8527382924702723,mpnet/mean,minilm/mean,2166,40.336797985515055,0.7622527742793762,
cls,19,2020,0.4568820124935041,0.44806450167761547,mpnet/mean,pubmedbert/cls,2166,55.88895813684581,0.5607985653451149,
cls,19,2020,0.5065880626341537,0.4975358874607239,mpnet/mean,biobert/cls,2166,54.23545438671881,0.584455680156153,
cls,19,2020,0.6040943970734924,0.5970172019988192,mpnet/mean,simcse/cls,2166,49.94838305898389,0.6434774671368605,
cls,19,2020,0.45681019691816216,0.44712056802147127,minilm/mean,pubmedbert/cls,2166,58.17040041876343,0.5273947883500038,
cls,19,2020,0.5137788232871877,0.5039777018014033,minilm/mean,biobert/cls,2166,56.618643058934026,0.5502090658462078,
cls,19,2020,0.6284808007819925,0.621344949356267,minilm/mean,simcse/cls,2166,51.49171219425626,0.622627834001654,
cls,19,2020,0.6984754494932263,0.6939729821679194,pubmedbert/cls,biobert/cls,2166,42.077051758675935,0.7422443023126649,
cls,19,2020,0.5379975200200985,0.5312890796436454,pubmedbert/cls,simcse/cls,2166,51.62570055386137,0.6207961848244865,
cls,19,2020,0.6187474722897809,0.6126768111763503,biobert/cls,simcse/cls,2166,49.76872958033262,0.6458744498924233,
cls,20,2000,0.7116806312340653,0.7070359088999999,specter/cls,specter2/cls,2166,44.684127114656434,0.7109943109205181,
cls,20,2000,0.7923295487800859,0.7893698132254261,specter/cls,scincl/cls,2166,39.07465832967813,0.7763252762755023,
cls,20,2000,0.3891602250795948,0.3816853895696038,specter/cls,scibert/cls,2166,57.62139589619784,0.5355114612324093,
cls,20,2000,0.3375509818385566,0.32844134667629094,specter/cls,bert/cls,2166,58.632856285313004,0.5205200771907627,
cls,20,2000,0.7204496850706585,0.7160227172254989,specter/cls,mpnet/mean,2166,45.10786121253572,0.7057743769461796,
cls,20,2000,0.6929267144894435,0.6879712629162927,specter/cls,minilm/mean,2166,48.19231714176294,0.6666324260075235,
cls,20,2000,0.33944961461213474,0.33137976041285633,specter/cls,pubmedbert/cls,2166,57.829357612005225,0.5324426277695581,
cls,20,2000,0.3791361506664823,0.36989356287969427,specter/cls,biobert/cls,2166,57.15555383793861,0.5423601015295827,
cls,20,2000,0.5276878090325704,0.5199834161679056,specter/cls,simcse/cls,2166,51.94870820263223,0.6163666642276893,
cls,20,2000,0.7795581552954649,0.7756908875722492,specter2/cls,scincl/cls,2166,37.83899130334108,0.7897377298735838,
cls,20,2000,0.47326402454399175,0.4652336534843075,specter2/cls,scibert/cls,2166,56.06422279607258,0.5582632847859309,
cls,20,2000,0.3850988147247941,0.373844370307058,specter2/cls,bert/cls,2166,58.281188859397545,0.52575095793564,
cls,20,2000,0.7507213359723778,0.7433853956553709,specter2/cls,mpnet/mean,2166,45.55324942454793,0.700246082571273,
cls,20,2000,0.7063774369793832,0.6973110600235515,specter2/cls,minilm/mean,2166,48.572348570846586,0.6616737982605669,
cls,20,2000,0.42271358102904255,0.41379688258652847,specter2/cls,pubmedbert/cls,2166,57.212901398560405,0.5415189245865039,
cls,20,2000,0.4461432886012586,0.43497553828442465,specter2/cls,biobert/cls,2166,56.28164619789316,0.5551109023982547,
cls,20,2000,0.5424950198181936,0.5318618927125178,specter2/cls,simcse/cls,2166,52.51499116329154,0.6085538311135542,
cls,20,2000,0.3823929001444076,0.37433411147427176,scincl/cls,scibert/cls,2166,57.502913664017825,0.5372567186412659,
cls,20,2000,0.3498954284276928,0.3403113315296919,scincl/cls,bert/cls,2166,58.700740603825366,0.5195080671224565,
cls,20,2000,0.7446942315613703,0.7399546023957,scincl/cls,mpnet/mean,2166,44.45983100306291,0.7137416681731122,
cls,20,2000,0.7141223471729726,0.7086888460122183,scincl/cls,minilm/mean,2166,47.44051577621807,0.6763552814418116,
cls,20,2000,0.3435781898265467,0.33498620416460695,scincl/cls,pubmedbert/cls,2166,58.08499565185688,0.5286606412960534,
cls,20,2000,0.3871383804980978,0.37720640383635395,scincl/cls,biobert/cls,2166,57.33158786014225,0.5397763032699582,
cls,20,2000,0.5385390796178499,0.5303359487412088,scincl/cls,simcse/cls,2166,52.053099247751796,0.6149309167927569,
cls,20,2000,0.5473155432554172,0.5417575024587891,scibert/cls,bert/cls,2166,48.98156447174815,0.6563018308836256,
cls,20,2000,0.4271896111689406,0.4175587334072661,scibert/cls,mpnet/mean,2166,58.467837619139,0.5229771029241449,
cls,20,2000,0.3900562055199688,0.3792035196002753,scibert/cls,minilm/mean,2166,60.05756760992949,0.4991296136495396,
cls,20,2000,0.744654878105309,0.7418763962773262,scibert/cls,pubmedbert/cls,2166,39.9502558261443,0.7666022222948485,
cls,20,2000,0.7197888563811188,0.7162917637290702,scibert/cls,biobert/cls,2166,42.64789124153788,0.7355310565992811,
cls,20,2000,0.4946860044059649,0.487458450749469,scibert/cls,simcse/cls,2166,52.66030817923174,0.6065393214199896,
cls,20,2000,0.37563623340905566,0.36300382790462615,bert/cls,mpnet/mean,2166,57.37404772254377,0.539152320804478,
cls,20,2000,0.36506969608940254,0.351572228195935,bert/cls,minilm/mean,2166,58.81824102021697,0.5177546643451839,
cls,20,2000,0.5966162089736352,0.5916237929158197,bert/cls,pubmedbert/cls,2166,47.89147342818921,0.670537029969336,
cls,20,2000,0.6081046731095651,0.6021602989720513,bert/cls,biobert/cls,2166,48.271897610167265,0.6655964851434177,
cls,20,2000,0.5780602699221964,0.570946786656021,bert/cls,simcse/cls,2166,45.6319710510252,0.6992645557782636,
cls,20,2000,0.8233831662435109,0.8171669895390582,mpnet/mean,minilm/mean,2166,40.96300135426228,0.75513307176836,
cls,20,2000,0.3927691218452845,0.3823174391115044,mpnet/mean,pubmedbert/cls,2166,57.96040918386195,0.5305051305116788,
cls,20,2000,0.42554066898405296,0.41271012409515445,mpnet/mean,biobert/cls,2166,56.80565359508588,0.5474806540716349,
cls,20,2000,0.559355658908753,0.5480778924176948,mpnet/mean,simcse/cls,2166,50.49340924622454,0.6361669763179308,
cls,20,2000,0.36168006053815144,0.350050272907801,minilm/mean,pubmedbert/cls,2166,59.618183398932025,0.5057600111487336,
cls,20,2000,0.4100220095508536,0.39617201499899407,minilm/mean,biobert/cls,2166,58.11349031314303,0.5282384293689969,
cls,20,2000,0.5782498415232767,0.5670047200213291,minilm/mean,simcse/cls,2166,51.416337157501296,0.6236567308001906,
cls,20,2000,0.7427544648601752,0.7394654721348058,pubmedbert/cls,biobert/cls,2166,40.709371767285155,0.7580276634969191,
cls,20,2000,0.5224731741571422,0.515591038842562,pubmedbert/cls,simcse/cls,2166,51.29818662209664,0.6252673561883907,
cls,20,2000,0.5577033786272516,0.5495046624869737,biobert/cls,simcse/cls,2166,50.35966684717118,0.6379662317268073,
cls,20,2005,0.7163827870990389,0.7119464187512298,specter/cls,specter2/cls,2166,44.28473429637952,0.7158787918258385,
cls,20,2005,0.7977434810566059,0.7949214666332584,specter/cls,scincl/cls,2166,38.648769273141944,0.7809891527973192,
cls,20,2005,0.3754508002399902,0.3681622811021979,specter/cls,scibert/cls,2166,57.71093019712716,0.5341910908192824,
cls,20,2005,0.33962744239352494,0.33061885246198447,specter/cls,bert/cls,2166,58.522990668449964,0.5221563898285541,
cls,20,2005,0.7199084355565525,0.7156152065172801,specter/cls,mpnet/mean,2166,44.93549317807707,0.707902433588955,
cls,20,2005,0.694001894196574,0.6892398159473153,specter/cls,minilm/mean,2166,48.048497282259945,0.6685013412674747,
cls,20,2005,0.3383357325141591,0.3305720342593108,specter/cls,pubmedbert/cls,2166,57.91534565336399,0.531171673952654,
cls,20,2005,0.390567126401212,0.3817044739339762,specter/cls,biobert/cls,2166,56.81585923865131,0.547331589562016,
cls,20,2005,0.5327944656595276,0.5253617393730361,specter/cls,simcse/cls,2166,51.70822497426169,0.6196663684999748,
cls,20,2005,0.7827572037967636,0.7789720774919823,specter2/cls,scincl/cls,2166,37.31638194713944,0.795300184796235,
cls,20,2005,0.49588634394557163,0.4886742029389824,specter2/cls,scibert/cls,2166,55.81446942719695,0.5618744897091731,
cls,20,2005,0.3991824480610983,0.3882545208212716,specter2/cls,bert/cls,2166,58.09614966936431,0.5284953852303848,
cls,20,2005,0.7560389129886951,0.7489788134844862,specter2/cls,mpnet/mean,2166,45.3573370176838,0.7026830396594538,
cls,20,2005,0.7025702965908791,0.6935403551776463,specter2/cls,minilm/mean,2166,48.52416175761175,0.6623041530146414,
cls,20,2005,0.44319975271434947,0.43504868360062815,specter2/cls,pubmedbert/cls,2166,57.11080402256009,0.5430161167317522,
cls,20,2005,0.47936095698742104,0.46916614007791724,specter2/cls,biobert/cls,2166,55.87463604831258,0.5610055090661088,
cls,20,2005,0.5473615140318834,0.5370366457440253,specter2/cls,simcse/cls,2166,52.33812464744147,0.6110004242128727,
cls,20,2005,0.38256785885049377,0.374818386561642,scincl/cls,scibert/cls,2166,57.311425701214205,0.5400724989340546,
cls,20,2005,0.3541865837195061,0.3446926680846241,scincl/cls,bert/cls,2166,58.475876622610315,0.5228575074966032,
cls,20,2005,0.7421032097410658,0.7373656843844761,scincl/cls,mpnet/mean,2166,44.44214922194252,0.7139577841246387,
cls,20,2005,0.7116849041786277,0.7062618574736618,scincl/cls,minilm/mean,2166,47.48795811099597,0.6757451467221007,
cls,20,2005,0.3516342132378683,0.3434396942253337,scincl/cls,pubmedbert/cls,2166,57.96156167984799,0.5304880794139778,
cls,20,2005,0.40864514071608965,0.3992306866766869,scincl/cls,biobert/cls,2166,56.83471822581888,0.5470560878794433,
cls,20,2005,0.5460336493137904,0.5381102087756723,scincl/cls,simcse/cls,2166,51.81950478322076,0.6181408360145445,
cls,20,2005,0.557454464355147,0.5522344339918925,scibert/cls,bert/cls,2166,49.00077255780543,0.6560488526703834,
cls,20,2005,0.4389537743082845,0.4299927724966131,scibert/cls,mpnet/mean,2166,58.25162747676143,0.52618976933091,
cls,20,2005,0.3850533243638964,0.37454522272755375,scibert/cls,minilm/mean,2166,60.07952411243085,0.49879751224136454,
cls,20,2005,0.7556737944334837,0.7532737429689607,scibert/cls,pubmedbert/cls,2166,39.7577836775824,0.7687549566779952,
cls,20,2005,0.7356695079771298,0.7326175315439694,scibert/cls,biobert/cls,2166,42.32036180544232,0.7393918727227345,
cls,20,2005,0.486296299695311,0.4792813006035525,scibert/cls,simcse/cls,2166,52.821095628169346,0.6043058009961741,
cls,20,2005,0.3892672888368487,0.3768351567059715,bert/cls,mpnet/mean,2166,57.10244759127187,0.5431385821316892,
cls,20,2005,0.36825841853366587,0.3547036808592678,bert/cls,minilm/mean,2166,58.734569695170364,0.5190034753393572,
cls,20,2005,0.5986205589481062,0.5937911702461531,bert/cls,pubmedbert/cls,2166,48.23248860075614,0.6661096535864762,
cls,20,2005,0.616206786672673,0.6104027775338264,bert/cls,biobert/cls,2166,48.326218295820986,0.6648886266819508,
cls,20,2005,0.5820448402088355,0.574888589181697,bert/cls,simcse/cls,2166,45.394393336395815,0.7022227247568646,
cls,20,2005,0.8194083928351252,0.8130286967208662,mpnet/mean,minilm/mean,2166,41.082412667480696,0.7537651426378533,
cls,20,2005,0.40596125397629224,0.39613619827100827,mpnet/mean,pubmedbert/cls,2166,57.90456966067813,0.5313310150901573,
cls,20,2005,0.44985956445412895,0.43775167510906,mpnet/mean,biobert/cls,2166,56.44583917720029,0.5527249980947538,
cls,20,2005,0.5601927121649238,0.5489611046182895,mpnet/mean,simcse/cls,2166,50.398445393270734,0.6374448958544902,
cls,20,2005,0.3620379317675317,0.3507775300779165,minilm/mean,pubmedbert/cls,2166,59.71127991301851,0.5043576359567129,
cls,20,2005,0.42437432212156284,0.41104108330979705,minilm/mean,biobert/cls,2166,57.82814797536568,0.5324604983633642,
cls,20,2005,0.5771032556486462,0.5658526443282357,minilm/mean,simcse/cls,2166,51.37646188789029,0.6242006063844013,
cls,20,2005,0.7544604756681889,0.7515454019819379,pubmedbert/cls,biobert/cls,2166,40.69223723721577,0.7582226792931972,
cls,20,2005,0.5097998059753898,0.5029923161439862,pubmedbert/cls,simcse/cls,2166,51.79958952152436,0.618414025378352,
cls,20,2005,0.5621263334261678,0.5541435893356809,biobert/cls,simcse/cls,2166,50.31356377285577,0.6385856577417296,
cls,20,2010,0.7239413684280733,0.7197863800355954,specter/cls,specter2/cls,2166,43.99678113246948,0.7193788249971903,
cls,20,2010,0.8027846102404472,0.8000795933412848,specter/cls,scincl/cls,2166,38.385504691788796,0.7838505769518865,
cls,20,2010,0.3645036341054892,0.356843210622429,specter/cls,scibert/cls,2166,57.9073893664343,0.5312893228234671,
cls,20,2010,0.33161116059742235,0.3224688084500976,specter/cls,bert/cls,2166,58.58076834021022,0.5212961017474774,
cls,20,2010,0.7184468433110627,0.7142319213105037,specter/cls,mpnet/mean,2166,44.749693114147895,0.710189146434622,
cls,20,2010,0.6954662899775496,0.6908655121638032,specter/cls,minilm/mean,2166,47.75209673820475,0.6723397187130209,
cls,20,2010,0.3205942731071252,0.31210827840427774,specter/cls,pubmedbert/cls,2166,58.26651778037229,0.5259687540406561,
cls,20,2010,0.36711707463426424,0.35773306258502097,specter/cls,biobert/cls,2166,57.155616323980006,0.5423591852766788,
cls,20,2010,0.5283950107695417,0.5210915787004219,specter/cls,simcse/cls,2166,51.59976211555097,0.6211510340638622,
cls,20,2010,0.8004531183384992,0.7971056972384825,specter2/cls,scincl/cls,2166,36.64219280750649,0.802378195518835,
cls,20,2010,0.44764651975948727,0.4390323500053867,specter2/cls,scibert/cls,2166,56.30096237082753,0.5548304534194035,
cls,20,2010,0.3753794246226338,0.36366308202089226,specter2/cls,bert/cls,2166,58.103234492470015,0.5283904072694361,
cls,20,2010,0.7603950531781986,0.7535903068319629,specter2/cls,mpnet/mean,2166,44.75947074034887,0.71006899538427,
cls,20,2010,0.7182336810425718,0.709866633965522,specter2/cls,minilm/mean,2166,47.884156770923305,0.6706317618965028,
cls,20,2010,0.40853139256613147,0.39879021070320336,specter2/cls,pubmedbert/cls,2166,57.29861941151267,0.540260597208705,
cls,20,2010,0.4408171051775385,0.42929446763211027,specter2/cls,biobert/cls,2166,56.04486359733878,0.5585435811945277,
cls,20,2010,0.5390966586578336,0.5286737955036057,specter2/cls,simcse/cls,2166,52.19765939855888,0.6129393319232767,
cls,20,2010,0.38191790754170163,0.3738454243711046,scincl/cls,scibert/cls,2166,57.281709846492305,0.54050892287933,
cls,20,2010,0.3520042615043666,0.342343495042631,scincl/cls,bert/cls,2166,58.35202645026575,0.5246988701055635,
cls,20,2010,0.7524023968703364,0.7479799935027315,scincl/cls,mpnet/mean,2166,43.971218502916315,0.7196886586164203,
cls,20,2010,0.7206666645982897,0.7155483966795638,scincl/cls,minilm/mean,2166,47.11890581277149,0.6804791156912721,
cls,20,2010,0.3490096529171964,0.34013662015235774,scincl/cls,pubmedbert/cls,2166,57.85632821914133,0.5320441152838842,
cls,20,2010,0.39366490302779966,0.3837302759610707,scincl/cls,biobert/cls,2166,56.94591220981474,0.5454305056414334,
cls,20,2010,0.5447482542807174,0.5369077557912438,scincl/cls,simcse/cls,2166,51.58265506622232,0.6213849963573377,
cls,20,2010,0.5194820482766983,0.5133974183567825,scibert/cls,bert/cls,2166,49.90076736865046,0.6441133850275147,
cls,20,2010,0.42010615073089336,0.41026105993368644,scibert/cls,mpnet/mean,2166,58.26323451317211,0.5260174903014162,
cls,20,2010,0.38941608288778984,0.3785041694397328,scibert/cls,minilm/mean,2166,59.8434441924211,0.5023644707367426,
cls,20,2010,0.7256998075620611,0.7225947833554589,scibert/cls,pubmedbert/cls,2166,40.020364936738886,0.7658159253936353,
cls,20,2010,0.7124412828561699,0.7088737900278242,scibert/cls,biobert/cls,2166,42.97345230100726,0.7316696234652076,
cls,20,2010,0.4540313785774113,0.446104319228636,scibert/cls,simcse/cls,2166,53.52097808065911,0.5945284254877882,
cls,20,2010,0.3821011921671395,0.36937604652421946,bert/cls,mpnet/mean,2166,56.78465554908197,0.5477872987003757,
