model,field_id,period_start,cka_biased,cka_debiased,model_a,model_b,n,procrustes_angle_degrees,procrustes_similarity
pubmedbert,12,2015,0.6687400960810064,0.6659026791681957,pubmedbert/mean,pubmedbert/cls,2732,40.95755437848455,0.7551953920091805
pubmedbert,12,2015,0.7376153808053458,0.7482418830886273,pubmedbert/mean,pubmedbert/sep,2732,32.7841049724037,0.840716852146281
pubmedbert,12,2015,0.6159166821693467,0.6227969584743326,pubmedbert/cls,pubmedbert/sep,2732,43.65394244982412,0.723522282164326
pubmedbert,12,2020,0.7092534482374007,0.7077000379919739,pubmedbert/mean,pubmedbert/cls,3380,40.57351989570301,0.7595719913055236
pubmedbert,12,2020,0.8071952568861183,0.805563098573296,pubmedbert/mean,pubmedbert/sep,3380,29.663754117128686,0.8689447727125716
pubmedbert,12,2020,0.6764374746042622,0.6744153586193842,pubmedbert/cls,pubmedbert/sep,3380,41.98563478825085,0.7433125667064274
pubmedbert,13,2000,0.6738607122294303,0.6705297402829193,pubmedbert/mean,pubmedbert/cls,2739,40.63949486712235,0.7588225382495868
pubmedbert,13,2000,0.7944821755855627,0.7910896070304557,pubmedbert/mean,pubmedbert/sep,2739,28.461903168302374,0.8791341884582864
pubmedbert,13,2000,0.593384654902222,0.5884277068806865,pubmedbert/cls,pubmedbert/sep,2739,42.988873456791374,0.7314861283723111
pubmedbert,13,2005,0.691115254345661,0.689315052526095,pubmedbert/mean,pubmedbert/cls,4071,41.38281688036845,0.750309364654388
pubmedbert,13,2005,0.7921541114538015,0.7921918859158463,pubmedbert/mean,pubmedbert/sep,4071,29.673083352207357,0.868864177195694
pubmedbert,13,2005,0.5990921980544635,0.5977648355934233,pubmedbert/cls,pubmedbert/sep,4071,44.2848285999217,0.7158776426119406
pubmedbert,13,2010,0.697520612979284,0.6961409447489993,pubmedbert/mean,pubmedbert/cls,5251,41.89803334436738,0.7443344688887303
pubmedbert,13,2010,0.7931372376089767,0.793323942417328,pubmedbert/mean,pubmedbert/sep,5251,29.962833497583297,0.8663495604766529
pubmedbert,13,2010,0.6027006985403739,0.6018376523957457,pubmedbert/cls,pubmedbert/sep,5251,44.87716060472095,0.7086211578332661
pubmedbert,13,2015,0.6605030607272541,0.6588134897159484,pubmedbert/mean,pubmedbert/cls,5596,42.99578595404942,0.7314038599224858
pubmedbert,13,2015,0.7783162931864387,0.7804827084754576,pubmedbert/mean,pubmedbert/sep,5596,30.676095398073834,0.8600652024125683
pubmedbert,13,2015,0.5738113164007071,0.5738092648769022,pubmedbert/cls,pubmedbert/sep,5596,45.90629736923202,0.695833863251725
pubmedbert,13,2020,0.6698930615166264,0.6685990700982843,pubmedbert/mean,pubmedbert/cls,6840,42.840970845428146,0.7332438246817791
pubmedbert,13,2020,0.8002942667555717,0.7995268839649005,pubmedbert/mean,pubmedbert/sep,6840,29.248597604300762,0.8725079665113264
pubmedbert,13,2020,0.5872758637953499,0.5855206090736671,pubmedbert/cls,pubmedbert/sep,6840,45.43760945606567,0.7016855215698501
pubmedbert,14,2000,0.7351723216730809,0.7330734730410319,pubmedbert/mean,pubmedbert/cls,2166,39.327005092844054,0.7735415937795896
pubmedbert,14,2000,0.7831348768022259,0.790093263949594,pubmedbert/mean,pubmedbert/sep,2166,31.668902510207054,0.8510961857164212
pubmedbert,14,2000,0.6505619802373254,0.6554617206377191,pubmedbert/cls,pubmedbert/sep,2166,42.08513672500654,0.7421497334463169
pubmedbert,14,2005,0.745289850068708,0.7432227514856972,pubmedbert/mean,pubmedbert/cls,2166,39.4867601564904,0.7717715470161116
pubmedbert,14,2005,0.7887228735237197,0.7898359787807675,pubmedbert/mean,pubmedbert/sep,2166,31.355934335191566,0.8539512485842699
pubmedbert,14,2005,0.6929143929435796,0.6928255254117749,pubmedbert/cls,pubmedbert/sep,2166,41.23456135612543,0.752017444319904
pubmedbert,14,2010,0.6982373240385418,0.695695483840682,pubmedbert/mean,pubmedbert/cls,2186,40.708318423809615,0.758039654028817
pubmedbert,14,2010,0.7407317689086983,0.7482138271357198,pubmedbert/mean,pubmedbert/sep,2186,32.34965625584226,0.8447984112745126
pubmedbert,14,2010,0.6048875370582901,0.6104627806347704,pubmedbert/cls,pubmedbert/sep,2186,43.298057267515766,0.727796011335466
pubmedbert,14,2015,0.6588040651640383,0.6556250442450634,pubmedbert/mean,pubmedbert/cls,2660,42.16327825555869,0.7412349601411901
pubmedbert,14,2015,0.7542476127127602,0.7555125778980584,pubmedbert/mean,pubmedbert/sep,2660,31.904485040521436,0.8489303195494696
pubmedbert,14,2015,0.6158892663647485,0.6147155888459337,pubmedbert/cls,pubmedbert/sep,2660,43.69558478330748,0.7230203832088389
pubmedbert,14,2020,0.6504342304134333,0.6484041115023408,pubmedbert/mean,pubmedbert/cls,4040,43.21189146282257,0.7288265372705448
pubmedbert,14,2020,0.7543449722416582,0.7555792894785454,pubmedbert/mean,pubmedbert/sep,4040,32.463457884009664,0.843733953332165
pubmedbert,14,2020,0.5916702232941339,0.591036464839111,pubmedbert/cls,pubmedbert/sep,4040,45.22385831851811,0.7043386792197753
pubmedbert,15,2000,0.6417568215280868,0.63733460379463,pubmedbert/mean,pubmedbert/cls,2166,40.97492783834695,0.7549965939879048
pubmedbert,15,2000,0.8256024344458797,0.8265260682460586,pubmedbert/mean,pubmedbert/sep,2166,28.895584324028277,0.8755017700475802
pubmedbert,15,2000,0.5909950959690871,0.587726331513979,pubmedbert/cls,pubmedbert/sep,2166,42.80415544833305,0.733680585239689
pubmedbert,15,2005,0.6597320645476082,0.6553142842154397,pubmedbert/mean,pubmedbert/cls,2166,40.50998968463391,0.7602927208999453
pubmedbert,15,2005,0.8329137561876913,0.8305478862291386,pubmedbert/mean,pubmedbert/sep,2166,28.04327793838431,0.8825927291806789
pubmedbert,15,2005,0.6110286302976333,0.605536327829777,pubmedbert/cls,pubmedbert/sep,2166,42.217994458039534,0.7405935974810973
pubmedbert,15,2010,0.6841836200717997,0.6802396905812481,pubmedbert/mean,pubmedbert/cls,2166,40.10767161462468,0.7648351491710021
pubmedbert,15,2010,0.8325980833618996,0.8342757844537219,pubmedbert/mean,pubmedbert/sep,2166,28.931201317614814,0.875201218182112
pubmedbert,15,2010,0.6102836042075541,0.6078123027925798,pubmedbert/cls,pubmedbert/sep,2166,43.01171319470292,0.7312142628117981
pubmedbert,15,2015,0.6718032677456789,0.6677658938150283,pubmedbert/mean,pubmedbert/cls,2166,41.123897811052814,0.753289138513173
pubmedbert,15,2015,0.8554335155342379,0.8535135676914094,pubmedbert/mean,pubmedbert/sep,2166,27.80456874893954,0.8845437828666163
pubmedbert,15,2015,0.622072087468154,0.6171757968663135,pubmedbert/cls,pubmedbert/sep,2166,42.912242360416734,0.7323974327804893
pubmedbert,15,2020,0.6780438005558576,0.674060370929846,pubmedbert/mean,pubmedbert/cls,2166,41.1698586218294,0.7527613190865889
pubmedbert,15,2020,0.8508209425506281,0.8488740698960181,pubmedbert/mean,pubmedbert/sep,2166,27.890147517528927,0.8838460814179944
pubmedbert,15,2020,0.6298569361938524,0.6250870320758775,pubmedbert/cls,pubmedbert/sep,2166,43.2769397275835,0.7280487252840683
pubmedbert,16,2000,0.6702250809007007,0.666772323230376,pubmedbert/mean,pubmedbert/cls,2166,41.0824465138023,0.7537647544432668
pubmedbert,16,2000,0.8381139897836678,0.8391177307722648,pubmedbert/mean,pubmedbert/sep,2166,29.364988591074553,0.8715136222348246
pubmedbert,16,2000,0.694031046043322,0.6925594599364899,pubmedbert/cls,pubmedbert/sep,2166,41.70089369562671,0.7466278059772631
pubmedbert,16,2005,0.7127364872417408,0.7101580467483557,pubmedbert/mean,pubmedbert/cls,2166,40.07828073252313,0.7651655156563455
pubmedbert,16,2005,0.8523711489410029,0.8539101159073088,pubmedbert/mean,pubmedbert/sep,2166,28.833054997785005,0.8760286015975204
pubmedbert,16,2005,0.7312917911205846,0.7312342217115879,pubmedbert/cls,pubmedbert/sep,2166,40.894960192731276,0.7559110580511155
pubmedbert,16,2010,0.7174912988722468,0.7149406206754673,pubmedbert/mean,pubmedbert/cls,2166,40.05640458199362,0.7654112825431949
pubmedbert,16,2010,0.8596468839176151,0.8615059225645781,pubmedbert/mean,pubmedbert/sep,2166,28.426379779325835,0.879429495592877
pubmedbert,16,2010,0.7265245932201135,0.72663359564954,pubmedbert/cls,pubmedbert/sep,2166,40.938666025490875,0.7554114456048108
pubmedbert,16,2015,0.7227604737668925,0.7205331259990738,pubmedbert/mean,pubmedbert/cls,2166,40.954954823186874,0.755225131779223
pubmedbert,16,2015,0.8714106153243789,0.869933613783227,pubmedbert/mean,pubmedbert/sep,2166,27.946816291338802,0.8833829903928822
pubmedbert,16,2015,0.7401230339941651,0.7376329140439835,pubmedbert/cls,pubmedbert/sep,2166,41.116895388132264,0.75336951262971
pubmedbert,16,2020,0.7345018524755477,0.7322854325868904,pubmedbert/mean,pubmedbert/cls,2166,40.59862968962635,0.7592868713123072
pubmedbert,16,2020,0.87226207985333,0.8706751376091529,pubmedbert/mean,pubmedbert/sep,2166,27.926805625697977,0.8835466140857992
pubmedbert,16,2020,0.7421932909764892,0.7398595706779549,pubmedbert/cls,pubmedbert/sep,2166,41.3791321815278,0.7503518776835462
pubmedbert,17,2000,0.7337568330387033,0.7316318130756881,pubmedbert/mean,pubmedbert/cls,3310,40.52497704974432,0.7601227783287597
pubmedbert,17,2000,0.8432939751341222,0.8441075766338728,pubmedbert/mean,pubmedbert/sep,3310,29.74251912586528,0.8682635960354148
pubmedbert,17,2000,0.6861692367631083,0.6854133548557003,pubmedbert/cls,pubmedbert/sep,3310,41.950851663031145,0.7437185324323053
pubmedbert,17,2005,0.7649823228973179,0.7642072740240162,pubmedbert/mean,pubmedbert/cls,5594,40.8058981706623,0.756927786891722
pubmedbert,17,2005,0.8353938931027962,0.8361553331907281,pubmedbert/mean,pubmedbert/sep,5594,30.171129220012965,0.8645281590266161
pubmedbert,17,2005,0.7011864879003962,0.701305801853948,pubmedbert/cls,pubmedbert/sep,5594,43.154840063058096,0.7295079538347953
pubmedbert,17,2010,0.75059020867897,0.7498965802685884,pubmedbert/mean,pubmedbert/cls,7094,41.461187193470835,0.7494044151976779
pubmedbert,17,2010,0.8389521911607262,0.839437224667911,pubmedbert/mean,pubmedbert/sep,7094,30.27502261927358,0.8636154110865528
pubmedbert,17,2010,0.6738608882948022,0.6737871793280457,pubmedbert/cls,pubmedbert/sep,7094,44.15554917639438,0.7174512617552449
pubmedbert,17,2015,0.7205726518018297,0.719728201886908,pubmedbert/mean,pubmedbert/cls,6858,41.79247213543185,0.7455635662983388
pubmedbert,17,2015,0.8317817339098678,0.8319594044590642,pubmedbert/mean,pubmedbert/sep,6858,29.837959920619163,0.8674360049734471
pubmedbert,17,2015,0.6517174477983981,0.6512412771393438,pubmedbert/cls,pubmedbert/sep,6858,44.59162934574563,0.7121286197773337
pubmedbert,17,2020,0.7474223961791581,0.7469355923583015,pubmedbert/mean,pubmedbert/cls,9972,42.19618021118661,0.7408493768358078
pubmedbert,17,2020,0.8459300073500603,0.8461738420187405,pubmedbert/mean,pubmedbert/sep,9972,30.195542478424866,0.8643139334991952
pubmedbert,17,2020,0.682143908799914,0.6820036663025125,pubmedbert/cls,pubmedbert/sep,9972,45.10093398953286,0.7058600238008266
pubmedbert,18,2000,0.7205175896273001,0.7169504187323136,pubmedbert/mean,pubmedbert/cls,2166,39.40008248245178,0.7727326597446231
pubmedbert,18,2000,0.8075629691541086,0.8120662119353316,pubmedbert/mean,pubmedbert/sep,2166,30.767854923314534,0.8592470369423509
pubmedbert,18,2000,0.6577841103181463,0.6587030849865451,pubmedbert/cls,pubmedbert/sep,2166,41.589874456865815,0.7479154105605182
pubmedbert,18,2005,0.7363438022954384,0.7334093212061402,pubmedbert/mean,pubmedbert/cls,2166,39.50920852379786,0.7715223435290461
pubmedbert,18,2005,0.7961101874228856,0.8019198615541653,pubmedbert/mean,pubmedbert/sep,2166,31.15448672169321,0.8557754884018828
pubmedbert,18,2005,0.6702876206876328,0.6734039213116795,pubmedbert/cls,pubmedbert/sep,2166,41.981651858705,0.7433590667277477
pubmedbert,18,2010,0.7165688659248098,0.7141103767639562,pubmedbert/mean,pubmedbert/cls,2166,40.26303738395965,0.7630854275656692
pubmedbert,18,2010,0.8124589280786139,0.8179108785141007,pubmedbert/mean,pubmedbert/sep,2166,30.531080882952384,0.8613537125210031
pubmedbert,18,2010,0.6481283218425015,0.6516703410495155,pubmedbert/cls,pubmedbert/sep,2166,42.61674858536562,0.7358991926704669
pubmedbert,18,2015,0.7007718561698708,0.6973233534806681,pubmedbert/mean,pubmedbert/cls,2166,40.76813321257624,0.7573583582583292
pubmedbert,18,2015,0.8122557260004466,0.8151795783175616,pubmedbert/mean,pubmedbert/sep,2166,30.37892197856715,0.8626997709816605
pubmedbert,18,2015,0.6496952340918887,0.6495624872436998,pubmedbert/cls,pubmedbert/sep,2166,42.85460281251196,0.7330820246238348
pubmedbert,18,2020,0.6918815760264984,0.687891368404655,pubmedbert/mean,pubmedbert/cls,2166,40.954766497220795,0.7552272862300002
pubmedbert,18,2020,0.8067887542078517,0.8104208381538575,pubmedbert/mean,pubmedbert/sep,2166,30.593945087174152,0.8607958167601033
pubmedbert,18,2020,0.6446968803034863,0.6450419561060654,pubmedbert/cls,pubmedbert/sep,2166,42.979725104294616,0.7315949902774949
pubmedbert,19,2000,0.7252749739363435,0.7219818029620202,pubmedbert/mean,pubmedbert/cls,2166,39.01723378202514,0.7769566353912172
pubmedbert,19,2000,0.8383188155333587,0.8396789678746792,pubmedbert/mean,pubmedbert/sep,2166,28.644038466443458,0.8776147857862983
pubmedbert,19,2000,0.6787654711123086,0.6773301476023594,pubmedbert/cls,pubmedbert/sep,2166,41.10105238643971,0.7535513177634531
pubmedbert,19,2005,0.7541410550517725,0.7515812717200573,pubmedbert/mean,pubmedbert/cls,2166,38.66247577746179,0.7808397246283729
pubmedbert,19,2005,0.8255833301475273,0.8314423304453268,pubmedbert/mean,pubmedbert/sep,2166,29.72917426824828,0.868379120711696
pubmedbert,19,2005,0.6797644480487995,0.6821747468197878,pubmedbert/cls,pubmedbert/sep,2166,41.42713077569902,0.7497978402494073
pubmedbert,19,2010,0.7529418214136367,0.7502510695835347,pubmedbert/mean,pubmedbert/cls,2166,38.70926558400952,0.7803292860502593
pubmedbert,19,2010,0.8554050730962551,0.8550041202475347,pubmedbert/mean,pubmedbert/sep,2166,27.67098610340845,0.8856289026693038
pubmedbert,19,2010,0.6897543843504793,0.6871073380808748,pubmedbert/cls,pubmedbert/sep,2166,40.86234451652078,0.7562836095293476
pubmedbert,19,2015,0.6896700751693503,0.6861522178812925,pubmedbert/mean,pubmedbert/cls,2166,40.09032944801711,0.7650301071234376
pubmedbert,19,2015,0.8482244017493756,0.8492107400153975,pubmedbert/mean,pubmedbert/sep,2166,27.976110814304167,0.8831432599014888
pubmedbert,19,2015,0.6486232813363807,0.6464327499122368,pubmedbert/cls,pubmedbert/sep,2166,41.930000910880075,0.7439617572868661
pubmedbert,19,2020,0.6881897956209817,0.6854400236973474,pubmedbert/mean,pubmedbert/cls,2166,39.81353209851287,0.7681323212671884
pubmedbert,19,2020,0.8799610187404784,0.8771926649382503,pubmedbert/mean,pubmedbert/sep,2166,26.071313348713204,0.8982477304049565
pubmedbert,19,2020,0.6492125293427243,0.6452086683317827,pubmedbert/cls,pubmedbert/sep,2166,41.42558919650762,0.7498156425467873
pubmedbert,20,2000,0.7114990304652894,0.7090320806334168,pubmedbert/mean,pubmedbert/cls,2166,38.917157894852,0.7780550627123162
pubmedbert,20,2000,0.7870848151766263,0.7924999160279106,pubmedbert/mean,pubmedbert/sep,2166,31.182892888928844,0.8555188921601405
pubmedbert,20,2000,0.6711597998402823,0.6739795484184695,pubmedbert/cls,pubmedbert/sep,2166,41.549982362550736,0.7483773947811055
pubmedbert,20,2005,0.7012440651606862,0.6989106456496034,pubmedbert/mean,pubmedbert/cls,2166,39.384736597544354,0.7729026361443437
pubmedbert,20,2005,0.7713020441883982,0.778629846973977,pubmedbert/mean,pubmedbert/sep,2166,31.688536487035673,0.8509162266839295
pubmedbert,20,2005,0.656177828563996,0.6611962076476767,pubmedbert/cls,pubmedbert/sep,2166,42.093380237224636,0.7420532948729663
pubmedbert,20,2010,0.6824484874237785,0.6795760002159615,pubmedbert/mean,pubmedbert/cls,2166,40.00558808996805,0.7659817480344728
pubmedbert,20,2010,0.8026569673915711,0.8021041331182838,pubmedbert/mean,pubmedbert/sep,2166,29.9509272361393,0.8664533267424194
pubmedbert,20,2010,0.6624684695945009,0.6603081939864488,pubmedbert/cls,pubmedbert/sep,2166,41.72510174522551,0.7463466678321399
pubmedbert,20,2015,0.6481992575747763,0.644948359921784,pubmedbert/mean,pubmedbert/cls,2166,41.41904513420516,0.7498912079332921
pubmedbert,20,2015,0.7892338305797273,0.7882492338138344,pubmedbert/mean,pubmedbert/sep,2166,30.30268010793124,0.8633719495210092
pubmedbert,20,2015,0.6173392838222741,0.6139398274005211,pubmedbert/cls,pubmedbert/sep,2166,42.857411726181695,0.7330486800091678
pubmedbert,20,2020,0.6480533795509961,0.6459206025166407,pubmedbert/mean,pubmedbert/cls,2845,41.75731400223193,0.7459723669110034
pubmedbert,20,2020,0.797498488168973,0.7978823559099075,pubmedbert/mean,pubmedbert/sep,2845,30.639887682209203,0.8603874383835868
pubmedbert,20,2020,0.5967267603002951,0.5958707199760072,pubmedbert/cls,pubmedbert/sep,2845,43.75645561198062,0.7222860435340427
pubmedbert,21,2000,0.8114441374736956,0.8102428870819987,pubmedbert/mean,pubmedbert/cls,2166,37.63603308038835,0.7919057689138813
pubmedbert,21,2000,0.8693726772740686,0.8714067994418123,pubmedbert/mean,pubmedbert/sep,2166,28.23029956003011,0.8810534312015934
pubmedbert,21,2000,0.7413256875766464,0.7419181671246436,pubmedbert/cls,pubmedbert/sep,2166,40.4736914818619,0.7607040926596181
pubmedbert,21,2005,0.8337417120230344,0.8327269599120194,pubmedbert/mean,pubmedbert/cls,2166,37.221960665879614,0.7962981251902078
pubmedbert,21,2005,0.8924297629425311,0.893085648849672,pubmedbert/mean,pubmedbert/sep,2166,27.438035567791683,0.8875096877964697
pubmedbert,21,2005,0.7746513236908609,0.7741229145156089,pubmedbert/cls,pubmedbert/sep,2166,39.80717923589829,0.7682033109823694
pubmedbert,21,2010,0.8225188247159495,0.8214835780439029,pubmedbert/mean,pubmedbert/cls,2166,37.92975292234835,0.7887649884722546
pubmedbert,21,2010,0.8978323411975294,0.8991162001682521,pubmedbert/mean,pubmedbert/sep,2166,27.51204790353806,0.8869137191093477
pubmedbert,21,2010,0.7596995610048692,0.7595173245331238,pubmedbert/cls,pubmedbert/sep,2166,41.00629458646545,0.7546375001976146
pubmedbert,21,2015,0.817333851190055,0.8163954983114529,pubmedbert/mean,pubmedbert/cls,2166,38.7628413495483,0.7797441791407924
pubmedbert,21,2015,0.9086720463915112,0.9094367600891684,pubmedbert/mean,pubmedbert/sep,2166,27.124769476700987,0.8900157853029157
pubmedbert,21,2015,0.7736974699268346,0.7731054524649348,pubmedbert/cls,pubmedbert/sep,2166,41.19510062248992,0.7524712308576474
pubmedbert,21,2020,0.8105175883098953,0.8092629104387534,pubmedbert/mean,pubmedbert/cls,2166,39.25749788066331,0.7743098399212216
pubmedbert,21,2020,0.9081391881861204,0.9083823550341322,pubmedbert/mean,pubmedbert/sep,2166,27.31838103486228,0.8884700477596218
pubmedbert,21,2020,0.7677136007293837,0.7667673210186885,pubmedbert/cls,pubmedbert/sep,2166,41.79038785736175,0.7455878090366477
pubmedbert,22,2000,0.7502135314303355,0.7493252415186775,pubmedbert/mean,pubmedbert/cls,6990,40.72418657768083,0.7578589948261701
pubmedbert,22,2000,0.8405303617888867,0.8400593726898886,pubmedbert/mean,pubmedbert/sep,6990,29.12827361971572,0.8735321258302885
pubmedbert,22,2000,0.6676866387762684,0.6664237478939498,pubmedbert/cls,pubmedbert/sep,6990,42.824451655545644,0.7334398380363455
pubmedbert,22,2005,0.7646713577504237,0.7642275273742275,pubmedbert/mean,pubmedbert/cls,11310,40.74869577615864,0.757579842958166
pubmedbert,22,2005,0.8315261754188384,0.8316414613647816,pubmedbert/mean,pubmedbert/sep,11310,29.6053261788251,0.8694490092301034
pubmedbert,22,2005,0.6705628653107742,0.6702433348858894,pubmedbert/cls,pubmedbert/sep,11310,43.66860398394881,0.7233456159373066
pubmedbert,22,2010,0.7565521564957036,0.7562171683974427,pubmedbert/mean,pubmedbert/cls,15203,41.09155149336468,0.7536603168878879
pubmedbert,22,2010,0.8331842584551877,0.8333174519228126,pubmedbert/mean,pubmedbert/sep,15203,29.523149953809654,0.8701566646512701
pubmedbert,22,2010,0.6517286911944759,0.6515389358964822,pubmedbert/cls,pubmedbert/sep,15203,44.28799718233109,0.715839028100107
pubmedbert,22,2015,0.7039660939412378,0.703413288491956,pubmedbert/mean,pubmedbert/cls,14738,42.11570122439314,0.7417920907063448
pubmedbert,22,2015,0.8294197368013949,0.8292258296875956,pubmedbert/mean,pubmedbert/sep,14738,29.145806434848115,0.8733831317804887
pubmedbert,22,2015,0.609475197019793,0.6087766635415633,pubmedbert/cls,pubmedbert/sep,14738,45.036103410560614,0.7066610763168678
pubmedbert,22,2020,0.6996378399418641,0.6991984482863096,pubmedbert/mean,pubmedbert/cls,18907,42.29601302682536,0.7396779253081344
pubmedbert,22,2020,0.8298706601241115,0.8296577387845134,pubmedbert/mean,pubmedbert/sep,18907,29.20877495426984,0.8728473504264215
pubmedbert,22,2020,0.6092837110621243,0.6087131844492437,pubmedbert/cls,pubmedbert/sep,18907,45.30777605052252,0.703298228274104
pubmedbert,23,2000,0.7528167590884492,0.7503290574101039,pubmedbert/mean,pubmedbert/cls,2166,38.56341261547822,0.7819187040472234
pubmedbert,23,2000,0.8178059515313891,0.8201944062657224,pubmedbert/mean,pubmedbert/sep,2166,28.57622722880294,0.8781815153855688
pubmedbert,23,2000,0.671311244271448,0.6709354799654167,pubmedbert/cls,pubmedbert/sep,2166,41.15514520662135,0.7529303424279982
pubmedbert,23,2005,0.774923106675946,0.773394088351091,pubmedbert/mean,pubmedbert/cls,2876,38.92563558082379,0.7779621040835569
pubmedbert,23,2005,0.8262050401611668,0.8269209076592212,pubmedbert/mean,pubmedbert/sep,2876,29.22497392480246,0.8727093474442604
pubmedbert,23,2005,0.6973743784644999,0.6968214404619274,pubmedbert/cls,pubmedbert/sep,2876,41.76438790881619,0.7458901377461251
pubmedbert,23,2010,0.7512315833937316,0.7501115843475772,pubmedbert/mean,pubmedbert/cls,4005,40.1351779875223,0.7645257830862617
pubmedbert,23,2010,0.8237838870597077,0.8242551961858776,pubmedbert/mean,pubmedbert/sep,4005,29.308957501188246,0.8719927527559077
pubmedbert,23,2010,0.6733375209260081,0.6729633082675626,pubmedbert/cls,pubmedbert/sep,4005,42.73594242217659,0.7344890317858139
pubmedbert,23,2015,0.6735039133589467,0.6716886569344223,pubmedbert/mean,pubmedbert/cls,4018,41.539433269355094,0.7484995015671353
pubmedbert,23,2015,0.8165840232877493,0.8167400253560517,pubmedbert/mean,pubmedbert/sep,4018,28.96004593370938,0.8749575667572759
pubmedbert,23,2015,0.6141719215588042,0.6128947783153037,pubmedbert/cls,pubmedbert/sep,4018,43.679803502948744,0.7232106338408623
pubmedbert,23,2020,0.6727250566770572,0.6716626522267477,pubmedbert/mean,pubmedbert/cls,5919,41.587802164779156,0.7479394183868602
pubmedbert,23,2020,0.8246072357232196,0.8236039631066152,pubmedbert/mean,pubmedbert/sep,5919,28.56661772720798,0.8782617269038779
pubmedbert,23,2020,0.6199179207671294,0.6182778948552926,pubmedbert/cls,pubmedbert/sep,5919,43.5940319510478,0.7242436897315269
pubmedbert,24,2000,0.6603837928087201,0.6561097680379894,pubmedbert/mean,pubmedbert/cls,2166,40.82346247646641,0.7567274181087567
pubmedbert,24,2000,0.8199024899562597,0.8166538254540753,pubmedbert/mean,pubmedbert/sep,2166,27.874112184431052,0.8839769634852094
pubmedbert,24,2000,0.5617060912320352,0.555426476556148,pubmedbert/cls,pubmedbert/sep,2166,43.415852640667445,0.7263845392581055
pubmedbert,24,2005,0.6929072389301507,0.6897040137943726,pubmedbert/mean,pubmedbert/cls,2166,40.779586997249275,0.7572278044466498
pubmedbert,24,2005,0.8291880653820247,0.8262262387696022,pubmedbert/mean,pubmedbert/sep,2166,28.041479841913567,0.882607482958792
pubmedbert,24,2005,0.6110738487604133,0.6061540633938279,pubmedbert/cls,pubmedbert/sep,2166,43.190579458064185,0.7290811704426767
pubmedbert,24,2010,0.7045898877549315,0.7016809253769275,pubmedbert/mean,pubmedbert/cls,2166,40.95610899948206,0.7552119278136001
pubmedbert,24,2010,0.8162632605606327,0.8185825638986598,pubmedbert/mean,pubmedbert/sep,2166,29.403357391668987,0.8711850438726748
pubmedbert,24,2010,0.6053686699485187,0.6040649871101507,pubmedbert/cls,pubmedbert/sep,2166,44.011830489728325,0.7191963512518392
pubmedbert,24,2015,0.658655290586838,0.6546869833613049,pubmedbert/mean,pubmedbert/cls,2166,41.50589980367563,0.7488874861699625
pubmedbert,24,2015,0.7669657451529697,0.7790164184931693,pubmedbert/mean,pubmedbert/sep,2166,31.15692757619252,0.8557534481366514
pubmedbert,24,2015,0.5421802978589535,0.5464558238419767,pubmedbert/cls,pubmedbert/sep,2166,45.20753863585788,0.704540842792618
pubmedbert,24,2020,0.6347269508501947,0.6308095626779135,pubmedbert/mean,pubmedbert/cls,2166,42.11887352176477,0.7417549587796168
pubmedbert,24,2020,0.7976296009234696,0.8013909947807785,pubmedbert/mean,pubmedbert/sep,2166,29.610540504080724,0.8694040460353734
pubmedbert,24,2020,0.5690515101541845,0.5673909920889423,pubmedbert/cls,pubmedbert/sep,2166,44.82017377830585,0.7093225916598067
pubmedbert,25,2000,0.5990588478335596,0.5942849831353321,pubmedbert/mean,pubmedbert/cls,2166,41.94779939152331,0.7437541434555636
pubmedbert,25,2000,0.8167385442316979,0.8135638139649338,pubmedbert/mean,pubmedbert/sep,2166,28.178389242176515,0.8814816255391615
pubmedbert,25,2000,0.5800838077398576,0.5743272426789163,pubmedbert/cls,pubmedbert/sep,2166,43.12210988950996,0.7298985534937709
pubmedbert,25,2005,0.6630059085484692,0.659136844101439,pubmedbert/mean,pubmedbert/cls,2166,41.10697386886498,0.7534833729945686
pubmedbert,25,2005,0.8307842295588745,0.8308890912022127,pubmedbert/mean,pubmedbert/sep,2166,28.217954612510113,0.8811553269310983
pubmedbert,25,2005,0.6107943928431092,0.6074833216976719,pubmedbert/cls,pubmedbert/sep,2166,43.091359026180406,0.7302653151875222
pubmedbert,25,2010,0.6773799006702546,0.6743450070128106,pubmedbert/mean,pubmedbert/cls,2962,41.64992751022572,0.7472192617259821
pubmedbert,25,2010,0.8343873668346806,0.8336685370930028,pubmedbert/mean,pubmedbert/sep,2962,28.310866487602603,0.8803874240074694
pubmedbert,25,2010,0.6004290259046786,0.5972397438564151,pubmedbert/cls,pubmedbert/sep,2962,44.18783826700822,0.7170585733557457
pubmedbert,25,2015,0.6621308873150065,0.6589718572925831,pubmedbert/mean,pubmedbert/cls,3152,41.85219017316315,0.7448685524971725
pubmedbert,25,2015,0.8219756779121928,0.8205045942442462,pubmedbert/mean,pubmedbert/sep,3152,28.51518228602358,0.8786906438626726
pubmedbert,25,2015,0.5871094033632702,0.5831766738811935,pubmedbert/cls,pubmedbert/sep,3152,44.52369762610947,0.7129604909623644
pubmedbert,25,2020,0.6799604362594479,0.677698049313932,pubmedbert/mean,pubmedbert/cls,3787,41.31211047424535,0.7511246137214432
pubmedbert,25,2020,0.8122333445797909,0.8110719404976504,pubmedbert/mean,pubmedbert/sep,3787,28.77190368964337,0.876542813727376
