cosine_distance,field_a,field_b,model,period_start,stage
0.04705583771473476,24,34,scincl,2005,sep
0.11095274170931302,24,35,scincl,2005,sep
0.07844174542431548,24,36,scincl,2005,sep
0.07847467594330704,25,26,scincl,2005,sep
0.0785993351123182,25,27,scincl,2005,sep
0.0887831484083329,25,28,scincl,2005,sep
0.07898050304594739,25,29,scincl,2005,sep
0.06990752849421,25,30,scincl,2005,sep
0.04092470814269611,25,31,scincl,2005,sep
0.11600713561668907,25,32,scincl,2005,sep
0.10256411328432813,25,33,scincl,2005,sep
0.09365960036090437,25,34,scincl,2005,sep
0.1110691285330151,25,35,scincl,2005,sep
0.0982893232805111,25,36,scincl,2005,sep
0.08575698826261635,26,27,scincl,2005,sep
0.08552259308989807,26,28,scincl,2005,sep
0.10775371546369084,26,29,scincl,2005,sep
0.10276874120153034,26,30,scincl,2005,sep
0.050192826167090976,26,31,scincl,2005,sep
0.10365954038277536,26,32,scincl,2005,sep
0.08796912762523423,26,33,scincl,2005,sep
0.10688562493652742,26,34,scincl,2005,sep
0.16928232267919563,26,35,scincl,2005,sep
0.09960520260627448,26,36,scincl,2005,sep
0.03315043657549488,27,28,scincl,2005,sep
0.03067872658327031,27,29,scincl,2005,sep
0.028798196028289036,27,30,scincl,2005,sep
0.0943974252590396,27,31,scincl,2005,sep
0.06898702010448943,27,32,scincl,2005,sep
0.07857784250653499,27,33,scincl,2005,sep
0.03238609298853412,27,34,scincl,2005,sep
0.08011136483295866,27,35,scincl,2005,sep
0.034463801633862756,27,36,scincl,2005,sep
0.05163269734668807,28,29,scincl,2005,sep
0.05803204672278095,28,30,scincl,2005,sep
0.08521744379074359,28,31,scincl,2005,sep
0.051207794380009,28,32,scincl,2005,sep
0.0827529835669647,28,33,scincl,2005,sep
0.05565669676705309,28,34,scincl,2005,sep
0.10587123911993968,28,35,scincl,2005,sep
0.057096412616562175,28,36,scincl,2005,sep
0.02834456023907228,29,30,scincl,2005,sep
0.11564209222017852,29,31,scincl,2005,sep
0.0695616051779906,29,32,scincl,2005,sep
0.07397556609638467,29,33,scincl,2005,sep
0.037584682422618476,29,34,scincl,2005,sep
0.08700697668950996,29,35,scincl,2005,sep
0.04223313474597101,29,36,scincl,2005,sep
0.1105817735640705,30,31,scincl,2005,sep
0.09371395004261318,30,32,scincl,2005,sep
0.09206777457565396,30,33,scincl,2005,sep
0.052873468303514914,30,34,scincl,2005,sep
0.09680855800673183,30,35,scincl,2005,sep
0.0605669763793234,30,36,scincl,2005,sep
0.12009952909479649,31,32,scincl,2005,sep
0.10827768069636035,31,33,scincl,2005,sep
0.11125321268158861,31,34,scincl,2005,sep
0.16375603539291939,31,35,scincl,2005,sep
0.11739082503867904,31,36,scincl,2005,sep
0.03149114273557485,32,33,scincl,2005,sep
0.08776969901341147,32,34,scincl,2005,sep
0.12941357567242773,32,35,scincl,2005,sep
0.029956763441390866,32,36,scincl,2005,sep
0.09505364625174428,33,34,scincl,2005,sep
0.14109803570123403,33,35,scincl,2005,sep
0.03761638019731639,33,36,scincl,2005,sep
0.09817698972567468,34,35,scincl,2005,sep
0.05782263721092251,34,36,scincl,2005,sep
0.09164477639398383,35,36,scincl,2005,sep
0.07602938059456188,11,12,scibert,2005,sep
0.028727776788824988,11,13,scibert,2005,sep
0.06362350689026042,11,14,scibert,2005,sep
0.04817205236662092,11,15,scibert,2005,sep
0.05787802205136405,11,16,scibert,2005,sep
0.07070940369802181,11,17,scibert,2005,sep
0.052720166411778346,11,18,scibert,2005,sep
0.03996920353333333,11,19,scibert,2005,sep
0.06345057650358943,11,20,scibert,2005,sep
0.046225477823856775,11,21,scibert,2005,sep
0.055620003176831245,11,22,scibert,2005,sep
0.014521933162823575,11,23,scibert,2005,sep
0.04378776231519388,11,24,scibert,2005,sep
0.05823895473098606,11,25,scibert,2005,sep
0.09781406040829055,11,26,scibert,2005,sep
0.04448626085032514,11,27,scibert,2005,sep
0.04770083157927085,11,28,scibert,2005,sep
0.018549654890546163,11,29,scibert,2005,sep
0.02938167601389452,11,30,scibert,2005,sep
0.0827529276993223,11,31,scibert,2005,sep
0.05430611216837966,11,32,scibert,2005,sep
0.06274329128845535,11,33,scibert,2005,sep
0.025989384328103937,11,34,scibert,2005,sep
0.056482602499917545,11,35,scibert,2005,sep
0.04948878158494385,11,36,scibert,2005,sep
0.08132673770791454,12,13,scibert,2005,sep
0.038762992043860356,12,14,scibert,2005,sep
0.0966103397962752,12,15,scibert,2005,sep
0.10463987802018115,12,16,scibert,2005,sep
0.07110513270760455,12,17,scibert,2005,sep
0.04318488389904929,12,18,scibert,2005,sep
0.06726477484973181,12,19,scibert,2005,sep
0.03993734936802773,12,20,scibert,2005,sep
0.07523877279354418,12,21,scibert,2005,sep
0.08199721035859442,12,22,scibert,2005,sep
0.06472787554533943,12,23,scibert,2005,sep
0.09823828262786893,12,24,scibert,2005,sep
0.1045779310165017,12,25,scibert,2005,sep
0.09223388893536177,12,26,scibert,2005,sep
0.08803303215419045,12,27,scibert,2005,sep
0.08422048216476208,12,28,scibert,2005,sep
0.07652871643655268,12,29,scibert,2005,sep
0.09631694274426883,12,30,scibert,2005,sep
0.09618301881820801,12,31,scibert,2005,sep
0.0402933815078903,12,32,scibert,2005,sep
0.010646720934280873,12,33,scibert,2005,sep
0.08572394722767773,12,34,scibert,2005,sep
0.11243867905822735,12,35,scibert,2005,sep
0.050250110565766004,12,36,scibert,2005,sep
0.07146600050352936,13,14,scibert,2005,sep
0.04972121423161735,13,15,scibert,2005,sep
0.04994774298822069,13,16,scibert,2005,sep
0.06515426733295848,13,17,scibert,2005,sep
0.05400197068262069,13,18,scibert,2005,sep
0.048367747426525165,13,19,scibert,2005,sep
0.07196108497573528,13,20,scibert,2005,sep
0.056218925110472884,13,21,scibert,2005,sep
0.05989889410780502,13,22,scibert,2005,sep
0.03381714833779481,13,23,scibert,2005,sep
0.008866974215531176,13,24,scibert,2005,sep
0.054168464930435034,13,25,scibert,2005,sep
0.08758009550717527,13,26,scibert,2005,sep
0.01914471042422805,13,27,scibert,2005,sep
0.015423808992252042,13,28,scibert,2005,sep
0.016876603352591224,13,29,scibert,2005,sep
0.022963848666648135,13,30,scibert,2005,sep
0.06580791220727611,13,31,scibert,2005,sep
0.04769686567870968,13,32,scibert,2005,sep
0.07010419991018346,13,33,scibert,2005,sep
0.02687274538235407,13,34,scibert,2005,sep
0.04712495444304754,13,35,scibert,2005,sep
0.04306026833952914,13,36,scibert,2005,sep
0.07417056393576227,14,15,scibert,2005,sep
0.09392469929575387,14,16,scibert,2005,sep
0.0393014510809131,14,17,scibert,2005,sep
0.010242264529505718,14,18,scibert,2005,sep
0.056790816491967155,14,19,scibert,2005,sep
0.011256287987753355,14,20,scibert,2005,sep
0.040324022013445315,14,21,scibert,2005,sep
0.04917344608639873,14,22,scibert,2005,sep
0.041447459195717684,14,23,scibert,2005,sep
0.08781771088452384,14,24,scibert,2005,sep
0.08760953739690158,14,25,scibert,2005,sep
0.0856191294117703,14,26,scibert,2005,sep
0.07623287240741872,14,27,scibert,2005,sep
0.07786439014699797,14,28,scibert,2005,sep
0.06126933478641827,14,29,scibert,2005,sep
0.07464420234587799,14,30,scibert,2005,sep
0.08909092049153533,14,31,scibert,2005,sep
0.03488343560016782,14,32,scibert,2005,sep
0.014928727334050595,14,33,scibert,2005,sep
0.08051343201922001,14,34,scibert,2005,sep
0.0988899835374003,14,35,scibert,2005,sep
0.0366812944252769,14,36,scibert,2005,sep
0.018659008445550573,15,16,scibert,2005,sep
0.05682463025504092,15,17,scibert,2005,sep
0.05220257829238595,15,18,scibert,2005,sep
0.03960801686556348,15,19,scibert,2005,sep
0.07221268020413552,15,20,scibert,2005,sep
0.022266477073717206,15,21,scibert,2005,sep
0.02496240978138009,15,22,scibert,2005,sep
0.03503525120738005,15,23,scibert,2005,sep
0.075425607491022,15,24,scibert,2005,sep
0.01023815555571328,15,25,scibert,2005,sep
0.07672251192885438,15,26,scibert,2005,sep
0.0724820499158535,15,27,scibert,2005,sep
0.06993006189599682,15,28,scibert,2005,sep
0.05396610986076,15,29,scibert,2005,sep
0.051624580015672716,15,30,scibert,2005,sep
0.03818646329411535,15,31,scibert,2005,sep
0.08016853489580655,15,32,scibert,2005,sep
0.08446347066282578,15,33,scibert,2005,sep
0.06624209117134605,15,34,scibert,2005,sep
0.08777928545700164,15,35,scibert,2005,sep
0.07701276681956215,15,36,scibert,2005,sep
0.07821500183774566,16,17,scibert,2005,sep
0.0735469506310259,16,18,scibert,2005,sep
0.06152808956279021,16,19,scibert,2005,sep
0.08899186664254399,16,20,scibert,2005,sep
0.0451528903369347,16,21,scibert,2005,sep
0.05512608752092174,16,22,scibert,2005,sep
0.0561606948407406,16,23,scibert,2005,sep
0.07818805449454103,16,24,scibert,2005,sep
0.01932550073505601,16,25,scibert,2005,sep
0.08746361217222065,16,26,scibert,2005,sep
0.07754699773493778,16,27,scibert,2005,sep
0.07672364998633652,16,28,scibert,2005,sep
0.061183031085864426,16,29,scibert,2005,sep
0.048795802639852615,16,30,scibert,2005,sep
0.05308960175729105,16,31,scibert,2005,sep
0.09214103621536873,16,32,scibert,2005,sep
0.0966392068655485,16,33,scibert,2005,sep
0.07587357273207329,16,34,scibert,2005,sep
0.09790149229979728,16,35,scibert,2005,sep
0.0882578213703129,16,36,scibert,2005,sep
0.018253179302206934,17,18,scibert,2005,sep
0.05160318567946187,17,19,scibert,2005,sep
0.04747529066236178,17,20,scibert,2005,sep
0.033811566324989384,17,21,scibert,2005,sep
0.019862236765160968,17,22,scibert,2005,sep
0.048437851909646445,17,23,scibert,2005,sep
0.088539529884337,17,24,scibert,2005,sep
0.067846302301097,17,25,scibert,2005,sep
0.05384171042648489,17,26,scibert,2005,sep
0.08131529480593336,17,27,scibert,2005,sep
0.07504033353735562,17,28,scibert,2005,sep
0.07421848116586183,17,29,scibert,2005,sep
0.07509032550980299,17,30,scibert,2005,sep
0.05711698749576444,17,31,scibert,2005,sep
0.06510291016407688,17,32,scibert,2005,sep
0.05772314325053873,17,33,scibert,2005,sep
0.08934150086311077,17,34,scibert,2005,sep
0.10488323429914737,17,35,scibert,2005,sep
0.0698305516069303,17,36,scibert,2005,sep
0.040197648100970484,18,19,scibert,2005,sep
0.01644709587218074,18,20,scibert,2005,sep
0.03169529382333136,18,21,scibert,2005,sep
0.029526713653215242,18,22,scibert,2005,sep
0.030685784892965695,18,23,scibert,2005,sep
0.07321450082806291,18,24,scibert,2005,sep
0.06744153593292157,18,25,scibert,2005,sep
0.051783201334496654,18,26,scibert,2005,sep
0.06405434283251865,18,27,scibert,2005,sep
0.06021726050806453,18,28,scibert,2005,sep
0.052453467921645736,18,29,scibert,2005,sep
0.06461925091598342,18,30,scibert,2005,sep
0.060022595689979696,18,31,scibert,2005,sep
0.031717058561610445,18,32,scibert,2005,sep
0.025236528947196857,18,33,scibert,2005,sep
0.06628757974732069,18,34,scibert,2005,sep
0.0868079494174403,18,35,scibert,2005,sep
0.03644492337692262,18,36,scibert,2005,sep
0.04941410682687464,19,20,scibert,2005,sep
0.0363026765857809,19,21,scibert,2005,sep
0.034413446502291056,19,22,scibert,2005,sep
0.014876159053024529,19,23,scibert,2005,sep
0.06885438111895403,19,24,scibert,2005,sep
0.04955453655104314,19,25,scibert,2005,sep
0.07425957195249844,19,26,scibert,2005,sep
0.06453191986248241,19,27,scibert,2005,sep
0.059386434226483265,19,28,scibert,2005,sep
0.05468145690840198,19,29,scibert,2005,sep
0.06500988918185102,19,30,scibert,2005,sep
0.043748140187852225,19,31,scibert,2005,sep
0.06222596318407825,19,32,scibert,2005,sep
0.057970768612189305,19,33,scibert,2005,sep
0.05972412274239702,19,34,scibert,2005,sep
0.08564554285066461,19,35,scibert,2005,sep
0.060842118223148,19,36,scibert,2005,sep
0.04434395610242192,20,21,scibert,2005,sep
0.05476145473344918,20,22,scibert,2005,sep
0.04146629841208116,20,23,scibert,2005,sep
0.08947202956714784,20,24,scibert,2005,sep
0.08475425435682671,20,25,scibert,2005,sep
0.06968796332743421,20,26,scibert,2005,sep
0.07936611255603254,20,27,scibert,2005,sep
0.07838025298476259,20,28,scibert,2005,sep
0.06550814769626845,20,29,scibert,2005,sep
0.07982985429108436,20,30,scibert,2005,sep
0.07595860301222401,20,31,scibert,2005,sep
0.04443295599248054,20,32,scibert,2005,sep
0.01929206733857869,20,33,scibert,2005,sep
0.08190529032603877,20,34,scibert,2005,sep
0.10625101314102758,20,35,scibert,2005,sep
0.045304820194609796,20,36,scibert,2005,sep
0.01072120659386111,21,22,scibert,2005,sep
0.025490258362507068,21,23,scibert,2005,sep
0.08042467480914861,21,24,scibert,2005,sep
0.03122735331581694,21,25,scibert,2005,sep
0.07848207358400883,21,26,scibert,2005,sep
0.07266847260069609,21,27,scibert,2005,sep
0.07601022645710309,21,28,scibert,2005,sep
0.05401742314641067,21,29,scibert,2005,sep
0.0498124288718792,21,30,scibert,2005,sep
0.05446239840125999,21,31,scibert,2005,sep
0.07152572089063891,21,32,scibert,2005,sep
0.05563160607886519,21,33,scibert,2005,sep
0.07575971516795976,21,34,scibert,2005,sep
0.0914455420045781,21,35,scibert,2005,sep
0.06385822072182201,21,36,scibert,2005,sep
0.03248821960206216,22,23,scibert,2005,sep
0.08396731545996894,22,24,scibert,2005,sep
0.03508026029085576,22,25,scibert,2005,sep
0.06289214298057455,22,26,scibert,2005,sep
0.07524193675811452,22,27,scibert,2005,sep
0.07495744138255889,22,28,scibert,2005,sep
0.06340509365687552,22,29,scibert,2005,sep
0.060323554154753434,22,30,scibert,2005,sep
0.04273578181407045,22,31,scibert,2005,sep
0.07415491689817566,22,32,scibert,2005,sep
0.06691060734695331,22,33,scibert,2005,sep
0.07739833864636692,22,34,scibert,2005,sep
0.0907212144887819,22,35,scibert,2005,sep
0.07177354178842699,22,36,scibert,2005,sep
0.050492679457440626,23,24,scibert,2005,sep
0.049662753554566064,23,25,scibert,2005,sep
0.08170620567968934,23,26,scibert,2005,sep
0.04653736688830723,23,27,scibert,2005,sep
0.047781793849837606,23,28,scibert,2005,sep
0.02802985709508765,23,29,scibert,2005,sep
0.037813742016155616,23,30,scibert,2005,sep
0.06333512881913106,23,31,scibert,2005,sep
0.04617709385447588,23,32,scibert,2005,sep
0.04617931181917034,23,33,scibert,2005,sep
0.037460113327469236,23,34,scibert,2005,sep
0.06411081265654872,23,35,scibert,2005,sep
0.04000291848845616,23,36,scibert,2005,sep
0.08039831427334532,24,25,scibert,2005,sep
0.1132856479157468,24,26,scibert,2005,sep
0.015648273632393628,24,27,scibert,2005,sep
0.020584614719798444,24,28,scibert,2005,sep
0.02160249292581451,24,29,scibert,2005,sep
0.03136610134469053,24,30,scibert,2005,sep
0.09122105678421111,24,31,scibert,2005,sep
0.05619028317762231,24,32,scibert,2005,sep
0.08441331656681139,24,33,scibert,2005,sep
0.024791335916633073,24,34,scibert,2005,sep
0.04501669150213239,24,35,scibert,2005,sep
0.04587778735087533,24,36,scibert,2005,sep
0.0843180757040578,25,26,scibert,2005,sep
0.07914872042341381,25,27,scibert,2005,sep
0.07483166745572034,25,28,scibert,2005,sep
0.06238532833561139,25,29,scibert,2005,sep
0.05749526292811302,25,30,scibert,2005,sep
0.03668536574544934,25,31,scibert,2005,sep
0.09033315070931347,25,32,scibert,2005,sep
0.09488692493905748,25,33,scibert,2005,sep
0.07842122512725358,25,34,scibert,2005,sep
0.09067922249038163,25,35,scibert,2005,sep
0.08839509016955005,25,36,scibert,2005,sep
0.1086001517708225,26,27,scibert,2005,sep
0.09660082323003338,26,28,scibert,2005,sep
0.10299002617043829,26,29,scibert,2005,sep
0.10896193934702458,26,30,scibert,2005,sep
0.05245729421197287,26,31,scibert,2005,sep
0.09338753730276073,26,32,scibert,2005,sep
0.09034761893361176,26,33,scibert,2005,sep
0.11125202639403065,26,34,scibert,2005,sep
0.1344565463741797,26,35,scibert,2005,sep
0.10371602364584387,26,36,scibert,2005,sep
0.023000788259245564,27,28,scibert,2005,sep
0.014343810820460323,27,29,scibert,2005,sep
0.022938000300938177,27,30,scibert,2005,sep
0.09104414463658161,27,31,scibert,2005,sep
0.04371006266828137,27,32,scibert,2005,sep
0.0728539981727988,27,33,scibert,2005,sep
0.017971747193754273,27,34,scibert,2005,sep
0.022595433709961643,27,35,scibert,2005,sep
0.025775916029203705,27,36,scibert,2005,sep
0.026508013704066302,28,29,scibert,2005,sep
0.04042050206079495,28,30,scibert,2005,sep
0.07391507111217743,28,31,scibert,2005,sep
0.03483573112831173,28,32,scibert,2005,sep
0.0734634132470553,28,33,scibert,2005,sep
0.03291546436384829,28,34,scibert,2005,sep
0.049913476945095736,28,35,scibert,2005,sep
0.043067332797131264,28,36,scibert,2005,sep
0.01421477999108467,29,30,scibert,2005,sep
0.08690270204161132,29,31,scibert,2005,sep
0.03645939726947767,29,32,scibert,2005,sep
0.05914213302269389,29,33,scibert,2005,sep
0.014892482232174764,29,34,scibert,2005,sep
0.03042415921164776,29,35,scibert,2005,sep
0.024278478292367067,29,36,scibert,2005,sep
0.0919228527259216,30,31,scibert,2005,sep
0.06225394355278935,30,32,scibert,2005,sep
0.07862399063948444,30,33,scibert,2005,sep
0.032794441809987585,30,34,scibert,2005,sep
0.0382134147717782,30,35,scibert,2005,sep
0.046117339886230235,30,36,scibert,2005,sep
0.08768469054039185,31,32,scibert,2005,sep
0.09210900487120555,31,33,scibert,2005,sep
0.09362670912974436,31,34,scibert,2005,sep
0.11692644746032099,31,35,scibert,2005,sep
0.09465588985779705,31,36,scibert,2005,sep
0.025650941716435227,32,33,scibert,2005,sep
0.048319344971756384,32,34,scibert,2005,sep
0.06461073631545322,32,35,scibert,2005,sep
0.015679334830260627,32,36,scibert,2005,sep
0.07448952519055352,33,34,scibert,2005,sep
0.09793070854528774,33,35,scibert,2005,sep
0.028822135068200083,33,36,scibert,2005,sep
0.031225806429124092,34,35,scibert,2005,sep
0.035090398011996204,34,36,scibert,2005,sep
0.04669394197762322,35,36,scibert,2005,sep
0.09568717539030624,11,12,bert,2005,sep
0.02811234682239183,11,13,bert,2005,sep
0.0667016975071063,11,14,bert,2005,sep
0.049130547374868216,11,15,bert,2005,sep
0.09450853164068918,11,16,bert,2005,sep
0.08002820508263153,11,17,bert,2005,sep
0.06439724479789866,11,18,bert,2005,sep
0.03663944339418246,11,19,bert,2005,sep
0.06252198935559727,11,20,bert,2005,sep
0.04236876576615334,11,21,bert,2005,sep
0.05681731304387283,11,22,bert,2005,sep
0.014756572866293283,11,23,bert,2005,sep
0.03988450558855716,11,24,bert,2005,sep
0.0547620258339393,11,25,bert,2005,sep
0.13643312045339873,11,26,bert,2005,sep
0.029114735479041753,11,27,bert,2005,sep
0.04768600485266383,11,28,bert,2005,sep
0.014168245789107692,11,29,bert,2005,sep
0.030012957543626206,11,30,bert,2005,sep
0.07781937864758737,11,31,bert,2005,sep
0.05795980266016032,11,32,bert,2005,sep
0.07403436462319968,11,33,bert,2005,sep
0.017702107959249758,11,34,bert,2005,sep
0.028220533733161024,11,35,bert,2005,sep
0.04493424432716131,11,36,bert,2005,sep
0.12093293675234318,12,13,bert,2005,sep
0.045634835108205096,12,14,bert,2005,sep
0.10478410145949091,12,15,bert,2005,sep
0.115414349975962,12,16,bert,2005,sep
0.08089072969970268,12,17,bert,2005,sep
0.057577047379749224,12,18,bert,2005,sep
0.06689513792291035,12,19,bert,2005,sep
0.031010521294624782,12,20,bert,2005,sep
0.08432784780621849,12,21,bert,2005,sep
0.09213928917399972,12,22,bert,2005,sep
0.07557010546665022,12,23,bert,2005,sep
0.15040759066612974,12,24,bert,2005,sep
0.10354675511744582,12,25,bert,2005,sep
0.08586251996690142,12,26,bert,2005,sep
0.1071076032801308,12,27,bert,2005,sep
0.11873522861069741,12,28,bert,2005,sep
0.10315114326559183,12,29,bert,2005,sep
0.09490537797981091,12,30,bert,2005,sep
0.08600109359078267,12,31,bert,2005,sep
0.048457989190331174,12,32,bert,2005,sep
0.013654584157572036,12,33,bert,2005,sep
0.10761598947645612,12,34,bert,2005,sep
0.1101919410751635,12,35,bert,2005,sep
0.052091465399722314,12,36,bert,2005,sep
0.08914895866165173,13,14,bert,2005,sep
0.05968148559644859,13,15,bert,2005,sep
0.1033630018427063,13,16,bert,2005,sep
0.0850920596483461,13,17,bert,2005,sep
0.07575453803579146,13,18,bert,2005,sep
0.06084277560979989,13,19,bert,2005,sep
0.08607892592791067,13,20,bert,2005,sep
0.06395598976943051,13,21,bert,2005,sep
0.07382163328632585,13,22,bert,2005,sep
0.042021581925038354,13,23,bert,2005,sep
0.006197029499615425,13,24,bert,2005,sep
0.05893855765751588,13,25,bert,2005,sep
0.14780329265918002,13,26,bert,2005,sep
0.01896143204416978,13,27,bert,2005,sep
0.01598861909458238,13,28,bert,2005,sep
0.01685183168297122,13,29,bert,2005,sep
0.034674535501787895,13,30,bert,2005,sep
0.07817844353012915,13,31,bert,2005,sep
0.06192308287263293,13,32,bert,2005,sep
0.10000633052143248,13,33,bert,2005,sep
0.030288796797286133,13,34,bert,2005,sep
0.037272650595728374,13,35,bert,2005,sep
0.06073113296346622,13,36,bert,2005,sep
0.0703837858017341,14,15,bert,2005,sep
0.12770125503396612,14,16,bert,2005,sep
0.0333833761778326,14,17,bert,2005,sep
0.010334735245896454,14,18,bert,2005,sep
0.04625205181488312,14,19,bert,2005,sep
0.008994751143739599,14,20,bert,2005,sep
0.0384647315903377,14,21,bert,2005,sep
0.04533188590059767,14,22,bert,2005,sep
0.036664002039342614,14,23,bert,2005,sep
0.11361001676440119,14,24,bert,2005,sep
0.08058687750723126,14,25,bert,2005,sep
0.10859514474995913,14,26,bert,2005,sep
0.07550928712648086,14,27,bert,2005,sep
0.08799957451837392,14,28,bert,2005,sep
0.06383378389087657,14,29,bert,2005,sep
0.07881971136613097,14,30,bert,2005,sep
0.07488848946674487,14,31,bert,2005,sep
0.03063469535179042,14,32,bert,2005,sep
0.016496663822714752,14,33,bert,2005,sep
0.08355114756856508,14,34,bert,2005,sep
0.07672973087828694,14,35,bert,2005,sep
0.02043460423887955,14,36,bert,2005,sep
0.04732731444723326,15,16,bert,2005,sep
0.052584690706249826,15,17,bert,2005,sep
0.056664072536642074,15,18,bert,2005,sep
0.03842707061861694,15,19,bert,2005,sep
0.06778892669956083,15,20,bert,2005,sep
0.014318502434892966,15,21,bert,2005,sep
0.018037541672056068,15,22,bert,2005,sep
0.03688093665648651,15,23,bert,2005,sep
0.0915796889229723,15,24,bert,2005,sep
0.006175482121660081,15,25,bert,2005,sep
0.09560264085396664,15,26,bert,2005,sep
0.06325015102740073,15,27,bert,2005,sep
0.07972310570736052,15,28,bert,2005,sep
0.05131001509542954,15,29,bert,2005,sep
0.0385659864968102,15,30,bert,2005,sep
0.028276309237010744,15,31,bert,2005,sep
0.08555453279191139,15,32,bert,2005,sep
0.08980234159710876,15,33,bert,2005,sep
0.07059184021964138,15,34,bert,2005,sep
0.05639625520884639,15,35,bert,2005,sep
0.07234374130922827,15,36,bert,2005,sep
0.12529623060443063,16,17,bert,2005,sep
0.12816010052405657,16,18,bert,2005,sep
0.09393104232269112,16,19,bert,2005,sep
0.10657684774693754,16,20,bert,2005,sep
0.07323228932209536,16,21,bert,2005,sep
0.08688717832026294,16,22,bert,2005,sep
0.10428701217065994,16,23,bert,2005,sep
0.14105102162067384,16,24,bert,2005,sep
0.03516514902523671,16,25,bert,2005,sep
0.07050470767479966,16,26,bert,2005,sep
0.1055016901561967,16,27,bert,2005,sep
0.13884321704847447,16,28,bert,2005,sep
0.10512722828749477,16,29,bert,2005,sep
0.03741776962722054,16,30,bert,2005,sep
0.06620396346090307,16,31,bert,2005,sep
0.1393530232092557,16,32,bert,2005,sep
0.12135435290998964,16,33,bert,2005,sep
0.11684437647970103,16,34,bert,2005,sep
0.10881966974781854,16,35,bert,2005,sep
0.1252291456083141,16,36,bert,2005,sep
0.012586787029669422,17,18,bert,2005,sep
0.048097604312068776,17,19,bert,2005,sep
0.045371525530392476,17,20,bert,2005,sep
0.0357044368003574,17,21,bert,2005,sep
0.019652253423173893,17,22,bert,2005,sep
0.04785119017472472,17,23,bert,2005,sep
0.11577950190196573,17,24,bert,2005,sep
0.06118808884162674,17,25,bert,2005,sep
0.08441124277046985,17,26,bert,2005,sep
0.08482898849470855,17,27,bert,2005,sep
0.08220294113337634,17,28,bert,2005,sep
0.07925230591905519,17,29,bert,2005,sep
0.0905592572681112,17,30,bert,2005,sep
0.040550170292022236,17,31,bert,2005,sep
0.054678376060522615,17,32,bert,2005,sep
0.0604195026458717,17,33,bert,2005,sep
0.09793299823554846,17,34,bert,2005,sep
0.08160896471565093,17,35,bert,2005,sep
0.05587514136910443,17,36,bert,2005,sep
0.03946115629081326,18,19,bert,2005,sep
0.018906844534025136,18,20,bert,2005,sep
0.03584437222110537,18,21,bert,2005,sep
0.030531730423309256,18,22,bert,2005,sep
0.0328409103159254,18,23,bert,2005,sep
0.10134747303731773,18,24,bert,2005,sep
0.06842808147167978,18,25,bert,2005,sep
0.09276047754908257,18,26,bert,2005,sep
0.06754053783946645,18,27,bert,2005,sep
0.06895737586729056,18,28,bert,2005,sep
0.05902726803309055,18,29,bert,2005,sep
0.08039531123569887,18,30,bert,2005,sep
0.05166332103319271,18,31,bert,2005,sep
0.026225068405703156,18,32,bert,2005,sep
0.03184026201751089,18,33,bert,2005,sep
0.07670630826770275,18,34,bert,2005,sep
0.06782023018817929,18,35,bert,2005,sep
0.02551227110804788,18,36,bert,2005,sep
0.03736943838525009,19,20,bert,2005,sep
0.027740317140866333,19,21,bert,2005,sep
0.03050281235667973,19,22,bert,2005,sep
0.012686242499115985,19,23,bert,2005,sep
0.0873203090013861,19,24,bert,2005,sep
0.041836348667562584,19,25,bert,2005,sep
0.09629475725852843,19,26,bert,2005,sep
0.05996236665471166,19,27,bert,2005,sep
0.06849815291233807,19,28,bert,2005,sep
0.05037009095812539,19,29,bert,2005,sep
0.05994056331982389,19,30,bert,2005,sep
0.03411080233147967,19,31,bert,2005,sep
0.05582196072109291,19,32,bert,2005,sep
0.051249049517494094,19,33,bert,2005,sep
0.05733636362868433,19,34,bert,2005,sep
0.05338643556549327,19,35,bert,2005,sep
0.04642218927562192,19,36,bert,2005,sep
0.041279999232509246,20,21,bert,2005,sep
0.051695041949844533,20,22,bert,2005,sep
0.03575722967901862,20,23,bert,2005,sep
0.11153360964464454,20,24,bert,2005,sep
0.07429114086777855,20,25,bert,2005,sep
0.08269898973460243,20,26,bert,2005,sep
0.07075082469744265,20,27,bert,2005,sep
0.0856608244989211,20,28,bert,2005,sep
0.06306708910550629,20,29,bert,2005,sep
0.0681881509520812,20,30,bert,2005,sep
0.06173409376749983,20,31,bert,2005,sep
0.03153679344711435,20,32,bert,2005,sep
0.010591214987138331,20,33,bert,2005,sep
0.0766505402352986,20,34,bert,2005,sep
0.07560428636796579,20,35,bert,2005,sep
0.022496935240046256,20,36,bert,2005,sep
0.009147413707774277,21,22,bert,2005,sep
0.02200627849988579,21,23,bert,2005,sep
0.09345352324228873,21,24,bert,2005,sep
0.021115972084426504,21,25,bert,2005,sep
0.1027797142202066,21,26,bert,2005,sep
0.06438433888546735,21,27,bert,2005,sep
0.08248853791250044,21,28,bert,2005,sep
0.048650297573301415,21,29,bert,2005,sep
0.04642998571997403,21,30,bert,2005,sep
0.03691291304604072,21,31,bert,2005,sep
0.07053340470519431,21,32,bert,2005,sep
0.05970741644274291,21,33,bert,2005,sep
0.07113418104452729,21,34,bert,2005,sep
0.05759850741024242,21,35,bert,2005,sep
0.052057617257278865,21,36,bert,2005,sep
0.03157252597047011,22,23,bert,2005,sep
0.10521409975821738,22,24,bert,2005,sep
0.025253176026166058,22,25,bert,2005,sep
