stage,field_id,period_start,n_before,n_after,model_a,model_b,cka_before,cka_after,delta_cka,delta_procrustes
cls,27,2020,26195,26195,scibert,simcse,0.5937543636322589,0.4531565363459893,-0.14059782728626957,-0.09814649146768684
cls,27,2020,26195,26195,bert,mpnet,0.47419379434297587,0.2921861793576933,-0.18200761498528256,-0.12496756323464847
cls,27,2020,26195,26195,bert,minilm,0.5140228869454597,0.3182049946591247,-0.195817892286335,-0.12972068367746892
cls,27,2020,26195,26195,bert,pubmedbert,0.6680443252783279,0.5157629313208154,-0.1522813939575125,-0.16593145111108532
cls,27,2020,26195,26195,bert,biobert,0.7069811357506995,0.555179801840534,-0.1518013339101656,-0.15147707878463967
cls,27,2020,26195,26195,bert,simcse,0.7579414783582546,0.5963456597641313,-0.1615958185941233,-0.12747532874219503
cls,27,2020,26195,26195,mpnet,minilm,0.8017520041004531,0.8017520041004531,0.0,0.0
cls,27,2020,26195,26195,mpnet,pubmedbert,0.38083409670143037,0.24747265814123212,-0.13336143856019825,-0.12409424425991611
cls,27,2020,26195,26195,mpnet,biobert,0.45338457019961953,0.3611282309700953,-0.09225633922952425,-0.07704618313096367
cls,27,2020,26195,26195,mpnet,simcse,0.4295171334368598,0.4295171334368598,0.0,0.0
cls,27,2020,26195,26195,minilm,pubmedbert,0.3839779390047814,0.254350719360672,-0.1296272196441094,-0.12021499603653285
cls,27,2020,26195,26195,minilm,biobert,0.4531747233665669,0.35290875433470775,-0.10026596903185914,-0.08047798310274928
cls,27,2020,26195,26195,minilm,simcse,0.4702918206267431,0.4702918206267431,0.0,0.0
cls,27,2020,26195,26195,pubmedbert,biobert,0.8444544997067918,0.6337561661371621,-0.21069833356962964,-0.13903075433898326
cls,27,2020,26195,26195,pubmedbert,simcse,0.5641314348655294,0.4431925807813999,-0.12093885408412952,-0.09942795516814584
cls,27,2020,26195,26195,biobert,simcse,0.5885397949551863,0.5219286047676384,-0.06661119018754791,-0.05395688451997982
cls,28,2000,2166,2166,specter,specter2,0.7629336677129089,0.7629336677129089,0.0,0.0
cls,28,2000,2166,2166,specter,scincl,0.7881541724392004,0.7881541724392004,0.0,0.0
cls,28,2000,2166,2166,specter,scibert,0.5930141420963763,0.3887547201958721,-0.20425942190050417,-0.12129494880344249
cls,28,2000,2166,2166,specter,bert,0.5739794371371999,0.3633091579083742,-0.2106702792288257,-0.10947344274283566
cls,28,2000,2166,2166,specter,mpnet,0.7871507810627167,0.7871507810627167,0.0,0.0
cls,28,2000,2166,2166,specter,minilm,0.7340750276129283,0.7340750276129283,0.0,0.0
cls,28,2000,2166,2166,specter,pubmedbert,0.5602539518432748,0.3771167331788456,-0.18313721866442917,-0.1005228305855963
cls,28,2000,2166,2166,specter,biobert,0.6295792631927487,0.5371433838938904,-0.09243587929885833,-0.056220673810434385
cls,28,2000,2166,2166,specter,simcse,0.5176375358360826,0.5176375358360826,0.0,0.0
cls,28,2000,2166,2166,specter2,scincl,0.8253673884968317,0.8253673884968317,0.0,0.0
cls,28,2000,2166,2166,specter2,scibert,0.5900074765957876,0.35791050038660255,-0.232096976209185,-0.16507330068783987
cls,28,2000,2166,2166,specter2,bert,0.5471145752915038,0.33175842877441986,-0.2153561465170839,-0.10072673648120334
cls,28,2000,2166,2166,specter2,mpnet,0.7763643562107844,0.7763643562107844,0.0,0.0
cls,28,2000,2166,2166,specter2,minilm,0.7200810631147049,0.7200810631147049,0.0,0.0
cls,28,2000,2166,2166,specter2,pubmedbert,0.5480289590660256,0.34723810595588445,-0.2007908531101411,-0.10579643914870696
cls,28,2000,2166,2166,specter2,biobert,0.620386241432099,0.524083888111636,-0.096302353320463,-0.05530739178858102
cls,28,2000,2166,2166,specter2,simcse,0.48550290681652025,0.48550290681652025,0.0,0.0
cls,28,2000,2166,2166,scincl,scibert,0.5836916632144808,0.35609608777654395,-0.2275955754379369,-0.15209492910544342
cls,28,2000,2166,2166,scincl,bert,0.5983217472507956,0.3491799944032634,-0.24914175284753215,-0.11700254885330841
cls,28,2000,2166,2166,scincl,mpnet,0.8131060998987555,0.8131060998987555,0.0,0.0
cls,28,2000,2166,2166,scincl,minilm,0.7636015335759373,0.7636015335759373,0.0,0.0
cls,28,2000,2166,2166,scincl,pubmedbert,0.5469019833298994,0.3469322437375147,-0.19996973959238468,-0.10642979025185073
cls,28,2000,2166,2166,scincl,biobert,0.6266250914667619,0.5287633397231123,-0.09786175174364964,-0.058486926992050936
cls,28,2000,2166,2166,scincl,simcse,0.515107770934683,0.515107770934683,0.0,0.0
cls,28,2000,2166,2166,scibert,bert,0.7236067960301314,0.5273155124207595,-0.19629128360937198,-0.1279349238699139
cls,28,2000,2166,2166,scibert,mpnet,0.5749748861381844,0.35072047368452536,-0.224254412453659,-0.12189477056783393
cls,28,2000,2166,2166,scibert,minilm,0.565393993138065,0.34673862676811185,-0.2186553663699532,-0.11787616487054059
cls,28,2000,2166,2166,scibert,pubmedbert,0.8559189724891884,0.7174687433677129,-0.13845022912147542,-0.08332818725137026
cls,28,2000,2166,2166,scibert,biobert,0.863862448887888,0.7085393618948194,-0.15532308699306863,-0.09838812779550354
cls,28,2000,2166,2166,scibert,simcse,0.6331981438301831,0.4721131289119389,-0.16108501491824423,-0.08960154619155936
cls,28,2000,2166,2166,bert,mpnet,0.6106276748414252,0.3569511367302928,-0.25367653811113244,-0.11283831445748438
cls,28,2000,2166,2166,bert,minilm,0.632656728623243,0.37439405257488445,-0.2582626760483585,-0.1152953359139286
cls,28,2000,2166,2166,bert,pubmedbert,0.7358455872418209,0.5590722816656383,-0.17677330557618265,-0.12064881759302393
cls,28,2000,2166,2166,bert,biobert,0.7795796394869515,0.590019107631889,-0.1895605318550625,-0.12989642899424259
cls,28,2000,2166,2166,bert,simcse,0.7701730083629774,0.6148494439837032,-0.1553235643792742,-0.11301969886424001
cls,28,2000,2166,2166,mpnet,minilm,0.8462801054459331,0.8462801054459331,0.0,0.0
cls,28,2000,2166,2166,mpnet,pubmedbert,0.5512112668115903,0.3493995350750729,-0.2018117317365174,-0.10038291085231643
cls,28,2000,2166,2166,mpnet,biobert,0.6342604356924946,0.5331535908944129,-0.10110684479808163,-0.05854605207276797
cls,28,2000,2166,2166,mpnet,simcse,0.5335758860315917,0.5335758860315917,0.0,0.0
cls,28,2000,2166,2166,minilm,pubmedbert,0.5379052436184208,0.347016569975379,-0.19088867364304185,-0.09695981469971016
cls,28,2000,2166,2166,minilm,biobert,0.6176581450811067,0.5138100120558619,-0.10384813302524487,-0.06340697302734244
cls,28,2000,2166,2166,minilm,simcse,0.5654980148191835,0.5654980148191835,0.0,0.0
cls,28,2000,2166,2166,pubmedbert,biobert,0.8653113101761873,0.6929606957831385,-0.17235061439304888,-0.09119411914845299
cls,28,2000,2166,2166,pubmedbert,simcse,0.6247220144709517,0.48436547556702586,-0.1403565389039258,-0.07495640452002184
cls,28,2000,2166,2166,biobert,simcse,0.6546143632461723,0.5795359572769783,-0.07507840596919402,-0.051208171030600824
cls,28,2005,2166,2166,specter,specter2,0.7676882188545396,0.7676882188545396,0.0,0.0
cls,28,2005,2166,2166,specter,scincl,0.7895453543004947,0.7895453543004947,0.0,0.0
cls,28,2005,2166,2166,specter,scibert,0.5743324606337876,0.38732266154711503,-0.1870097990866726,-0.1170424352003051
cls,28,2005,2166,2166,specter,bert,0.5575440881971734,0.362152794253836,-0.19539129394333737,-0.10432842732966707
cls,28,2005,2166,2166,specter,mpnet,0.7878441834514297,0.7878441834514297,0.0,0.0
cls,28,2005,2166,2166,specter,minilm,0.7338141789791724,0.7338141789791724,0.0,0.0
cls,28,2005,2166,2166,specter,pubmedbert,0.5436343486897597,0.3773073669030547,-0.16632698178670496,-0.09906456399297181
cls,28,2005,2166,2166,specter,biobert,0.5948061906218015,0.5370185187185209,-0.0577876719032806,-0.04627556815295397
cls,28,2005,2166,2166,specter,simcse,0.5022815279638994,0.5022815279638994,0.0,0.0
cls,28,2005,2166,2166,specter2,scincl,0.8296359380650511,0.8296359380650511,0.0,0.0
cls,28,2005,2166,2166,specter2,scibert,0.579748565299374,0.3666036528893129,-0.21314491241006112,-0.16051764434011606
cls,28,2005,2166,2166,specter2,bert,0.5411163338355742,0.3394771789825122,-0.20163915485306205,-0.09763507337446226
cls,28,2005,2166,2166,specter2,mpnet,0.7796053138602614,0.7796053138602614,0.0,0.0
cls,28,2005,2166,2166,specter2,minilm,0.7217169860533321,0.7217169860533321,0.0,0.0
cls,28,2005,2166,2166,specter2,pubmedbert,0.539049121175364,0.3556019258995755,-0.18344719527578845,-0.10265854733337476
cls,28,2005,2166,2166,specter2,biobert,0.5926433270704335,0.5302489326643748,-0.06239439440605876,-0.04664047701580176
cls,28,2005,2166,2166,specter2,simcse,0.4791459767410339,0.4791459767410339,0.0,0.0
cls,28,2005,2166,2166,scincl,scibert,0.5654989402402341,0.3569891256984623,-0.20850981454177175,-0.1458824255792327
cls,28,2005,2166,2166,scincl,bert,0.585560845040989,0.35629253422390594,-0.2292683108170831,-0.11044861180498555
cls,28,2005,2166,2166,scincl,mpnet,0.8124205613562714,0.8124205613562714,0.0,0.0
cls,28,2005,2166,2166,scincl,minilm,0.7629455507251245,0.7629455507251245,0.0,0.0
cls,28,2005,2166,2166,scincl,pubmedbert,0.5291830886305028,0.3482167236532099,-0.1809663649772929,-0.10176027698424006
cls,28,2005,2166,2166,scincl,biobert,0.5914350888462179,0.5312973808186477,-0.060137708027570125,-0.04811436248857792
cls,28,2005,2166,2166,scincl,simcse,0.5075734299284328,0.5075734299284328,0.0,0.0
cls,28,2005,2166,2166,scibert,bert,0.7039237047596373,0.5461000080830027,-0.15782369667663454,-0.12245942953687505
cls,28,2005,2166,2166,scibert,mpnet,0.5528539330246638,0.34811169854202667,-0.20474223448263712,-0.11531852894090333
cls,28,2005,2166,2166,scibert,minilm,0.5388459255466512,0.3409494599155567,-0.19789646563109453,-0.11185112595969632
cls,28,2005,2166,2166,scibert,pubmedbert,0.8528175279032243,0.7349337964363524,-0.11788373146687192,-0.07730341348497483
cls,28,2005,2166,2166,scibert,biobert,0.8527791229271564,0.723613797829504,-0.12916532509765244,-0.09555953164825581
cls,28,2005,2166,2166,scibert,simcse,0.617777853879596,0.4857079791352836,-0.13206987474431248,-0.0802803402006339
cls,28,2005,2166,2166,bert,mpnet,0.5989322792107354,0.36290452500198234,-0.2360277542087531,-0.10556277112512724
cls,28,2005,2166,2166,bert,minilm,0.6133498592246251,0.3793320744210808,-0.23401778480354435,-0.10767964604415259
cls,28,2005,2166,2166,bert,pubmedbert,0.7279752654860795,0.5663322312512908,-0.16164303423478865,-0.12154762115291717
cls,28,2005,2166,2166,bert,biobert,0.7607465798367857,0.596257656248878,-0.16448892358790768,-0.12944961983582437
cls,28,2005,2166,2166,bert,simcse,0.7781857483286205,0.6459663526063791,-0.1322193957222414,-0.10618868945800641
cls,28,2005,2166,2166,mpnet,minilm,0.8460108110138451,0.8460108110138451,0.0,0.0
cls,28,2005,2166,2166,mpnet,pubmedbert,0.5309950778029078,0.3455362716269355,-0.18545880617597227,-0.09611929395579044
cls,28,2005,2166,2166,mpnet,biobert,0.5957794406772643,0.5337587128603093,-0.062020727816955,-0.047456124127781774
cls,28,2005,2166,2166,mpnet,simcse,0.5250912205211686,0.5250912205211686,0.0,0.0
cls,28,2005,2166,2166,minilm,pubmedbert,0.5127473788932992,0.3359914345591522,-0.17675594433414704,-0.09411319932909956
cls,28,2005,2166,2166,minilm,biobert,0.5768238066431511,0.5089225513793584,-0.06790125526379276,-0.05427102351839863
cls,28,2005,2166,2166,minilm,simcse,0.5546482092639494,0.5546482092639494,0.0,0.0
cls,28,2005,2166,2166,pubmedbert,biobert,0.8641125044190625,0.6965219864885288,-0.1675905179305337,-0.09405407939869348
cls,28,2005,2166,2166,pubmedbert,simcse,0.6175205619633921,0.4853520534753173,-0.13216850848807482,-0.07473962815159707
cls,28,2005,2166,2166,biobert,simcse,0.6359785056262076,0.5742579924166787,-0.06172051320952887,-0.04853401504522392
cls,28,2010,2166,2166,specter,specter2,0.7880966065505851,0.7880966065505851,0.0,0.0
cls,28,2010,2166,2166,specter,scincl,0.799270356212894,0.799270356212894,0.0,0.0
cls,28,2010,2166,2166,specter,scibert,0.586862483313626,0.3859778877289078,-0.20088459558471822,-0.1237297280545051
cls,28,2010,2166,2166,specter,bert,0.5770156441971653,0.36799380903726564,-0.2090218351598997,-0.11076074815860215
cls,28,2010,2166,2166,specter,mpnet,0.8014443779919844,0.8014443779919844,0.0,0.0
cls,28,2010,2166,2166,specter,minilm,0.7467800045122219,0.7467800045122219,0.0,0.0
cls,28,2010,2166,2166,specter,pubmedbert,0.5658888660946285,0.38249919123607984,-0.18338967485854868,-0.1078766080039717
cls,28,2010,2166,2166,specter,biobert,0.6331254689148432,0.5473534918399546,-0.0857719770748886,-0.054349382830420456
cls,28,2010,2166,2166,specter,simcse,0.5303481781931492,0.5303481781931492,0.0,0.0
cls,28,2010,2166,2166,specter2,scincl,0.846193013657089,0.846193013657089,0.0,0.0
cls,28,2010,2166,2166,specter2,scibert,0.5910257473187553,0.365210627215478,-0.22581512010327737,-0.17032400217534382
cls,28,2010,2166,2166,specter2,bert,0.5605462063769849,0.34200032076250514,-0.2185458856144798,-0.10526074262178708
cls,28,2010,2166,2166,specter2,mpnet,0.8019079425230757,0.8019079425230757,0.0,0.0
cls,28,2010,2166,2166,specter2,minilm,0.7432688147774835,0.7432688147774835,0.0,0.0
cls,28,2010,2166,2166,specter2,pubmedbert,0.5543003695389546,0.35913542051729946,-0.1951649490216551,-0.11185199955130432
cls,28,2010,2166,2166,specter2,biobert,0.6288822767668047,0.541825938972428,-0.08705633779437671,-0.05518089091322931
cls,28,2010,2166,2166,specter2,simcse,0.504497449217941,0.504497449217941,0.0,0.0
cls,28,2010,2166,2166,scincl,scibert,0.5807384247363806,0.35577542769871345,-0.22496299703766715,-0.15401577513292308
cls,28,2010,2166,2166,scincl,bert,0.593338817540038,0.3529851561393492,-0.2403536614006888,-0.11762666391207577
cls,28,2010,2166,2166,scincl,mpnet,0.8251595104023008,0.8251595104023008,0.0,0.0
cls,28,2010,2166,2166,scincl,minilm,0.7747843178836092,0.7747843178836092,0.0,0.0
cls,28,2010,2166,2166,scincl,pubmedbert,0.5453183983225643,0.3515774399940963,-0.19374095832846805,-0.11240386912745648
cls,28,2010,2166,2166,scincl,biobert,0.6247876057734304,0.5372498436586292,-0.08753776211480124,-0.05663899763005542
cls,28,2010,2166,2166,scincl,simcse,0.5285123258463302,0.5285123258463302,0.0,0.0
cls,28,2010,2166,2166,scibert,bert,0.7062556094648309,0.5503733307525168,-0.15588227871231408,-0.12346013393023203
cls,28,2010,2166,2166,scibert,mpnet,0.5727099264445057,0.3570915866469093,-0.21561833979759637,-0.12207638939492127
cls,28,2010,2166,2166,scibert,minilm,0.5580439976452118,0.3498030569596485,-0.20824094068556337,-0.11715805160339782
cls,28,2010,2166,2166,scibert,pubmedbert,0.8639839672373927,0.7292037911618859,-0.13478017607550674,-0.08101031292481675
cls,28,2010,2166,2166,scibert,biobert,0.864477846002054,0.7189206014543991,-0.14555724454765495,-0.09604522545100491
cls,28,2010,2166,2166,scibert,simcse,0.6369413418146092,0.5010994421056443,-0.13584189970896487,-0.08376591473264527
cls,28,2010,2166,2166,bert,mpnet,0.6131180993390347,0.3699414815614551,-0.2431766177775796,-0.11001241449590193
cls,28,2010,2166,2166,bert,minilm,0.6245053446973722,0.383191054710153,-0.24131428998721915,-0.11140315524926481
cls,28,2010,2166,2166,bert,pubmedbert,0.7309271776251209,0.554108048038904,-0.17681912958621693,-0.1270686654717843
cls,28,2010,2166,2166,bert,biobert,0.770934896656238,0.5951207998046982,-0.17581409685153981,-0.12930097081439862
cls,28,2010,2166,2166,bert,simcse,0.7840233787506921,0.631620049878312,-0.15240332887238006,-0.11268554579666357
cls,28,2010,2166,2166,mpnet,minilm,0.8509429901508302,0.8509429901508302,0.0,0.0
cls,28,2010,2166,2166,mpnet,pubmedbert,0.5553723970460228,0.3592179444738569,-0.1961544525721659,-0.10441474418827446
cls,28,2010,2166,2166,mpnet,biobert,0.6359354248371405,0.5469795808503409,-0.08895584398679957,-0.05566655660547826
cls,28,2010,2166,2166,mpnet,simcse,0.5498266094747827,0.5498266094747827,0.0,0.0
cls,28,2010,2166,2166,minilm,pubmedbert,0.5333848549316678,0.34652870628269006,-0.1868561486489777,-0.10159840906773265
cls,28,2010,2166,2166,minilm,biobert,0.6122654743699899,0.5197321487074588,-0.09253332566253114,-0.06094389929199706
cls,28,2010,2166,2166,minilm,simcse,0.5756449367437149,0.5756449367437149,0.0,0.0
cls,28,2010,2166,2166,pubmedbert,biobert,0.865864650874141,0.6873659366018955,-0.1784987142722455,-0.09416684244370255
cls,28,2010,2166,2166,pubmedbert,simcse,0.636076062438103,0.4926702397568603,-0.1434058226812427,-0.0818783631949711
cls,28,2010,2166,2166,biobert,simcse,0.6639764533826745,0.5902075044783812,-0.07376894890429331,-0.05051327811674944
cls,28,2015,2166,2166,specter,specter2,0.7831670271121318,0.7831670271121318,0.0,0.0
cls,28,2015,2166,2166,specter,scincl,0.7950697315425606,0.7950697315425606,0.0,0.0
cls,28,2015,2166,2166,specter,scibert,0.5637157032573303,0.35180235695556217,-0.21191334630176817,-0.1259883895401478
cls,28,2015,2166,2166,specter,bert,0.5544983439894692,0.35194851357995005,-0.20254983040951913,-0.10970817360997098
cls,28,2015,2166,2166,specter,mpnet,0.7905333446283347,0.7905333446283347,0.0,0.0
cls,28,2015,2166,2166,specter,minilm,0.744692016048097,0.744692016048097,0.0,0.0
cls,28,2015,2166,2166,specter,pubmedbert,0.5372627821497553,0.34822984573963345,-0.18903293641012187,-0.10966939009201804
cls,28,2015,2166,2166,specter,biobert,0.6121468556403461,0.5134232692604801,-0.098723586379866,-0.05787217812423473
cls,28,2015,2166,2166,specter,simcse,0.5047777673758198,0.5047777673758198,0.0,0.0
cls,28,2015,2166,2166,specter2,scincl,0.8461005551925329,0.8461005551925329,0.0,0.0
cls,28,2015,2166,2166,specter2,scibert,0.5783841196432734,0.34212602141022114,-0.23625809823305227,-0.17193532056652283
cls,28,2015,2166,2166,specter2,bert,0.5535609806736528,0.33840756280725115,-0.21515341786640163,-0.10642249672332338
cls,28,2015,2166,2166,specter2,mpnet,0.8010083794712554,0.8010083794712554,0.0,0.0
cls,28,2015,2166,2166,specter2,minilm,0.7473628136383148,0.7473628136383148,0.0,0.0
cls,28,2015,2166,2166,specter2,pubmedbert,0.5407292013398988,0.3433668532299754,-0.19736234810992337,-0.11284101895223231
cls,28,2015,2166,2166,specter2,biobert,0.6242427666079282,0.5223038054465706,-0.10193896116135759,-0.05904610558096057
cls,28,2015,2166,2166,specter2,simcse,0.4959679927879826,0.4959679927879826,0.0,0.0
cls,28,2015,2166,2166,scincl,scibert,0.5755980164204934,0.33853727397851985,-0.2370607424419735,-0.1547111419540017
cls,28,2015,2166,2166,scincl,bert,0.5776814303037878,0.35479261291483044,-0.22288881738895738,-0.1157157089469345
cls,28,2015,2166,2166,scincl,mpnet,0.8215053484615322,0.8215053484615322,0.0,0.0
cls,28,2015,2166,2166,scincl,minilm,0.7745991585935548,0.7745991585935548,0.0,0.0
cls,28,2015,2166,2166,scincl,pubmedbert,0.5357839456648021,0.3404089890010487,-0.19537495666375343,-0.11309661442542152
cls,28,2015,2166,2166,scincl,biobert,0.6221991403135205,0.5196964461279897,-0.10250269418553082,-0.060613262413632296
cls,28,2015,2166,2166,scincl,simcse,0.5137055514731871,0.5137055514731871,0.0,0.0
cls,28,2015,2166,2166,scibert,bert,0.7118901251573558,0.5403819746967781,-0.17150815046057777,-0.12525860156171287
cls,28,2015,2166,2166,scibert,mpnet,0.5670730652395235,0.34245493296275775,-0.22461813227676575,-0.12074403735887074
cls,28,2015,2166,2166,scibert,minilm,0.5536434933897102,0.3376898639741943,-0.21595362941551588,-0.11751361457213322
cls,28,2015,2166,2166,scibert,pubmedbert,0.8522433616203814,0.7301346683945646,-0.12210869322581674,-0.08085711746560931
cls,28,2015,2166,2166,scibert,biobert,0.8476922839453133,0.6935301932208546,-0.15416209072445863,-0.10021579835373218
cls,28,2015,2166,2166,scibert,simcse,0.6337005412030159,0.4896309327727528,-0.14406960843026306,-0.0867983264391653
cls,28,2015,2166,2166,bert,mpnet,0.6043629483723987,0.37203797760574053,-0.23232497076665815,-0.1067807697476374
cls,28,2015,2166,2166,bert,minilm,0.6070172648402274,0.38106840252246366,-0.2259488623177638,-0.11031810311328949
cls,28,2015,2166,2166,bert,pubmedbert,0.738928658044595,0.5292508079555538,-0.20967785008904116,-0.1367347161272332
cls,28,2015,2166,2166,bert,biobert,0.7824988710543005,0.5824585680382185,-0.200040303016082,-0.1330141129108029
cls,28,2015,2166,2166,bert,simcse,0.7769988841586287,0.6366596866260347,-0.14033919753259405,-0.11323205561405392
cls,28,2015,2166,2166,mpnet,minilm,0.851039611893872,0.851039611893872,0.0,0.0
cls,28,2015,2166,2166,mpnet,pubmedbert,0.5493784424624508,0.3495956764653811,-0.19978276599706973,-0.10403236708277686
cls,28,2015,2166,2166,mpnet,biobert,0.6373248678110432,0.5329077298333814,-0.10441713797766183,-0.05652034144850859
cls,28,2015,2166,2166,mpnet,simcse,0.534516666140662,0.534516666140662,0.0,0.0
cls,28,2015,2166,2166,minilm,pubmedbert,0.5290671434906511,0.33787193178032926,-0.19119521171032183,-0.10262720085344318
cls,28,2015,2166,2166,minilm,biobert,0.6142730651365368,0.5046176221163137,-0.10965544302022312,-0.06286074138629327
cls,28,2015,2166,2166,minilm,simcse,0.5571455188575931,0.5571455188575931,0.0,0.0
cls,28,2015,2166,2166,pubmedbert,biobert,0.8618010852745774,0.6736216024473896,-0.18817948282718788,-0.10051204122563728
cls,28,2015,2166,2166,pubmedbert,simcse,0.6309700452590143,0.48247389383696354,-0.1484961514220508,-0.08598025829631373
cls,28,2015,2166,2166,biobert,simcse,0.6656507708970263,0.5810981406722736,-0.08455263022475268,-0.05358488221819846
cls,28,2020,2166,2166,specter,specter2,0.7847723025412044,0.7847723025412044,0.0,0.0
cls,28,2020,2166,2166,specter,scincl,0.7936961081818297,0.7936961081818297,0.0,0.0
cls,28,2020,2166,2166,specter,scibert,0.5520346997324423,0.33015764125002717,-0.22187705848241518,-0.13028594510963365
cls,28,2020,2166,2166,specter,bert,0.5363526607719595,0.3360022980570428,-0.20035036271491674,-0.11152111233014872
cls,28,2020,2166,2166,specter,mpnet,0.7868192637433913,0.7868192637433913,0.0,0.0
cls,28,2020,2166,2166,specter,minilm,0.7478258070255749,0.7478258070255749,0.0,0.0
cls,28,2020,2166,2166,specter,pubmedbert,0.5212454619850428,0.34396480199721496,-0.17728065998782788,-0.10677123788738829
cls,28,2020,2166,2166,specter,biobert,0.6059626567509312,0.49702621904372607,-0.10893643770720512,-0.05995626663309683
cls,28,2020,2166,2166,specter,simcse,0.4936192637044694,0.4936192637044694,0.0,0.0
cls,28,2020,2166,2166,specter2,scincl,0.8463854689242473,0.8463854689242473,0.0,0.0
cls,28,2020,2166,2166,specter2,scibert,0.5600359033328091,0.31180205433701547,-0.2482338489957936,-0.17606878678391835
cls,28,2020,2166,2166,specter2,bert,0.5340506979508524,0.3199826120146453,-0.21406808593620708,-0.10857236171844897
cls,28,2020,2166,2166,specter2,mpnet,0.7962895436178595,0.7962895436178595,0.0,0.0
cls,28,2020,2166,2166,specter2,minilm,0.7461933986597753,0.7461933986597753,0.0,0.0
cls,28,2020,2166,2166,specter2,pubmedbert,0.51917176998131,0.33476100317423396,-0.18441076680707602,-0.11271762128606277
cls,28,2020,2166,2166,specter2,biobert,0.6113351000245771,0.49973274358190184,-0.1116023564426753,-0.06245563068121718
cls,28,2020,2166,2166,specter2,simcse,0.4821102555792102,0.4821102555792102,0.0,0.0
cls,28,2020,2166,2166,scincl,scibert,0.5682438336314816,0.3206921836561841,-0.24755164997529744,-0.15739153438371545
cls,28,2020,2166,2166,scincl,bert,0.5651799570363862,0.3418655507032446,-0.22331440633314165,-0.11569525577130013
cls,28,2020,2166,2166,scincl,mpnet,0.819135109602869,0.819135109602869,0.0,0.0
cls,28,2020,2166,2166,scincl,minilm,0.7725200295167346,0.7725200295167346,0.0,0.0
cls,28,2020,2166,2166,scincl,pubmedbert,0.5263082724653152,0.34335041350454126,-0.18295785896077393,-0.11002413993699123
cls,28,2020,2166,2166,scincl,biobert,0.6212589988481477,0.506270537047656,-0.11498846180049171,-0.06250294689700264
cls,28,2020,2166,2166,scincl,simcse,0.5038804645256383,0.5038804645256383,0.0,0.0
cls,28,2020,2166,2166,scibert,bert,0.7142265816294088,0.517910972707926,-0.1963156089214828,-0.13323251544546233
cls,28,2020,2166,2166,scibert,mpnet,0.5576538414476503,0.3226687867328021,-0.2349850547148482,-0.12432677021471061
cls,28,2020,2166,2166,scibert,minilm,0.5554088185438297,0.32755261756570453,-0.2278562009781252,-0.1196345103173777
cls,28,2020,2166,2166,scibert,pubmedbert,0.8501409365177498,0.7170843913889403,-0.1330565451288095,-0.08665498272910233
cls,28,2020,2166,2166,scibert,biobert,0.8458543928619858,0.6736162438684112,-0.1722381489935746,-0.10591080322799606
cls,28,2020,2166,2166,scibert,simcse,0.6299534951575221,0.47523724082915497,-0.1547162543283671,-0.08678237081577045
cls,28,2020,2166,2166,bert,mpnet,0.5900062241586979,0.3565670322961975,-0.23343919186250034,-0.10684177685652474
cls,28,2020,2166,2166,bert,minilm,0.5984412247575885,0.3721237175018522,-0.22631750725573635,-0.11011361715669399
cls,28,2020,2166,2166,bert,pubmedbert,0.7259072356257933,0.5287210117159705,-0.19718622390982277,-0.13794344882010878
cls,28,2020,2166,2166,bert,biobert,0.7791022766179264,0.5700051447114227,-0.2090971319065037,-0.13790038295177898
cls,28,2020,2166,2166,bert,simcse,0.7728370882737126,0.6284074801831716,-0.14442960809054095,-0.11150084528385085
cls,28,2020,2166,2166,mpnet,minilm,0.8484761136114423,0.8484761136114423,0.0,0.0
cls,28,2020,2166,2166,mpnet,pubmedbert,0.5333753414548561,0.34826665063695433,-0.18510869081790177,-0.10015443509314248
cls,28,2020,2166,2166,mpnet,biobert,0.6321949966513025,0.5133000520241189,-0.11889494462718364,-0.058401389924230385
cls,28,2020,2166,2166,mpnet,simcse,0.5227713914442814,0.5227713914442814,0.0,0.0
cls,28,2020,2166,2166,minilm,pubmedbert,0.5228164927955905,0.3429359504905139,-0.1798805423050766,-0.0985731217695367
cls,28,2020,2166,2166,minilm,biobert,0.6172590451388773,0.49559058161839625,-0.12166846352048105,-0.06416952138441234
cls,28,2020,2166,2166,minilm,simcse,0.5509872505038953,0.5509872505038953,0.0,0.0
cls,28,2020,2166,2166,pubmedbert,biobert,0.8615562408126972,0.6655847567559661,-0.19597148405673115,-0.10676400372599848
cls,28,2020,2166,2166,pubmedbert,simcse,0.6225825468252713,0.487857437560499,-0.13472510926477227,-0.0821963678198927
cls,28,2020,2166,2166,biobert,simcse,0.6615111187659681,0.5752252566461753,-0.08628586211979283,-0.05335949011857044
cls,29,2000,2166,2166,specter,specter2,0.7759120754672779,0.7759120754672779,0.0,0.0
cls,29,2000,2166,2166,specter,scincl,0.8504443817870274,0.8504443817870274,0.0,0.0
cls,29,2000,2166,2166,specter,scibert,0.6000273072241404,0.40511615198887185,-0.19491115523526858,-0.10772913002410833
cls,29,2000,2166,2166,specter,bert,0.6218746653186342,0.43959925584719783,-0.1822754094714364,-0.09882635816368845
cls,29,2000,2166,2166,specter,mpnet,0.826419261691772,0.826419261691772,0.0,0.0
cls,29,2000,2166,2166,specter,minilm,0.7840541674446673,0.7840541674446673,0.0,0.0
cls,29,2000,2166,2166,specter,pubmedbert,0.5514929430481811,0.39497080727403705,-0.15652213577414403,-0.0882120843350368
