field_id,model_a,model_b,native_cka_debiased,common_cka_debiased,delta_cka_debiased,native_procrustes_similarity,common_procrustes_similarity,delta_procrustes_similarity,native_rsa_spearman,common_rsa_spearman,delta_rsa_spearman
26,specter,mpnet,0.7593016388187849,0.7576356074774335,-0.0016660313413513483,0.6958426843272602,0.6945440609300156,-0.0012986233972445138,0.6291437490458546,0.6281512201873782,-0.000992528858476338
26,specter,minilm,0.7303249403352876,0.7304779432966559,0.00015300296136833147,0.6587967459964755,0.6590240839978038,0.00022733800132823667,0.6157435837683612,0.615126301474815,-0.0006172822935462952
26,specter,pubmedbert,0.5744206122960804,0.5802305101721534,0.005809897876073,0.6050883749141059,0.6065640052333925,0.0014756303192865472,0.47061195539603007,0.477667155625669,0.007055200229638958
26,specter,biobert,0.5320598646874535,0.5388408533917497,0.00678098870429622,0.583419356353827,0.5853508367461978,0.001931480392370788,0.43685020384662593,0.4422372324030907,0.005387028556464779
26,specter,simcse,0.6222633908718371,0.6215362867871234,-0.00072710408471377,0.598106348248539,0.5976954794904318,-0.0004108687581072523,0.5244290336280738,0.5314967357112425,0.007067702083168648
26,specter2,scincl,0.8267476275250698,0.8264858737855315,-0.00026175373953829517,0.7900581899789021,0.7901010195510116,4.282957210954841e-05,0.7620356546160866,0.7650267604680671,0.00299110585198048
26,specter2,scibert,0.6987118327319307,0.7229949246266333,0.02428309189470257,0.705320175519545,0.7113712654083746,0.0060510898888296305,0.48292203670480555,0.4958812301842012,0.01295919347939567
26,specter2,bert,0.6318354034970743,0.6363553674669923,0.0045199639699179395,0.6038414059979536,0.6061593093420873,0.0023179033441337316,0.5150809684612061,0.524924956810312,0.009843988349105937
26,specter2,mpnet,0.7473698390374451,0.7458920198730519,-0.001477819164393268,0.6810811467843668,0.6803818591176011,-0.0006992876667657466,0.6731521489963801,0.6752213885375514,0.0020692395411713305
26,specter2,minilm,0.7195949931330903,0.7205005646134831,0.0009055714803928305,0.6440867656420463,0.6447627468703043,0.0006759812282580713,0.6434492491956237,0.6448660428371632,0.00141679364153946
26,specter2,pubmedbert,0.5827231625991612,0.5905940318821499,0.007870869282988635,0.6076596874479404,0.6103653721371328,0.0027056846891924113,0.425871706276182,0.4345887087289707,0.008717002452788725
26,specter2,biobert,0.5439683520577769,0.5529031382680293,0.008934786210252343,0.5856981661314693,0.5891658589408272,0.0034676928093578807,0.3972975856127437,0.40531359029928543,0.008016004686541733
26,specter2,simcse,0.6401452210434536,0.6409154872541107,0.0007702662106571223,0.590100043813873,0.5901572210836562,5.717726978315962e-05,0.4807430846928589,0.4857903068319764,0.005047222139117458
26,scincl,scibert,0.6613444381962349,0.6851701994235154,0.02382576122728053,0.6883554498340452,0.6934783113766225,0.0051228615425773505,0.46659005996197295,0.47848802812572183,0.011897968163748884
26,scincl,bert,0.6033495763367578,0.606535590657175,0.0031860143204172076,0.6170239803708223,0.6193225033667549,0.0022985229959325837,0.5402919664222293,0.5519757336389383,0.01168376721670894
26,scincl,mpnet,0.7854768349861085,0.7843459370087353,-0.001130897977373202,0.7079769541762699,0.7068977580876831,-0.0010791960885868646,0.686774433461434,0.6858725453626772,-0.0009018880987567979
26,scincl,minilm,0.752825077264137,0.7534159000061614,0.0005908227420243772,0.6714801988377416,0.6718893654733208,0.00040916663557921673,0.65693714779634,0.6576049048035119,0.0006677570071718097
26,scincl,pubmedbert,0.5616567941208389,0.5679266289395192,0.006269834818680264,0.6074928826396453,0.6096173731061734,0.002124490466528073,0.44674586498936797,0.4583530526728842,0.011607187683516207
26,scincl,biobert,0.5221177948488579,0.5303974829720537,0.008279688123195794,0.5852853740890827,0.5880856977801626,0.0028003236910799645,0.42015214974187864,0.43000109850250406,0.00984894876062542
26,scincl,simcse,0.6123524032826878,0.6128534049467498,0.000501001664061973,0.5973502861912049,0.5973921147378222,4.182854661727298e-05,0.48461667134354053,0.49379030071947716,0.009173629375936632
26,scibert,bert,0.7890027524763961,0.79950282418187,0.010500071705473957,0.7617324467370583,0.7586964754438853,-0.003035971293173012,0.7968720143296817,0.7999675273099203,0.0030955129802385795
26,scibert,mpnet,0.6201131250783511,0.6390986503906282,0.01898552531227704,0.6253142855919003,0.6295665762390101,0.004252290647109858,0.4546539842531337,0.46932853320182094,0.01467454894868725
26,scibert,minilm,0.6184284280005089,0.638328062399629,0.019899634399120125,0.6055930400278757,0.6104590524194021,0.0048660123915263975,0.4612694540126725,0.4761435343463593,0.014874080333686812
26,scibert,pubmedbert,0.8296626470100507,0.8301154961690004,0.00045284915894971967,0.8025678727377324,0.7992014446420574,-0.0033664280956750003,0.843601454562005,0.8443479437268753,0.0007464891648703009
26,scibert,biobert,0.8074554006215395,0.8015049889004677,-0.005950411721071802,0.7740290175634512,0.7687137219112999,-0.005315295652151275,0.8236070998000212,0.8180277523010739,-0.005579347498947285
26,scibert,simcse,0.7179431649496113,0.7308967817363762,0.012953616786764877,0.6763183841398758,0.675942727074788,-0.0003756570650877977,0.6322706363456778,0.6530127481850319,0.020742111839354038
26,bert,mpnet,0.5483853349509183,0.5486437124774639,0.00025837752654556123,0.5868736258525722,0.5881355229186811,0.001261897066108908,0.4976763864906885,0.505276869054194,0.007600482563505484
26,bert,minilm,0.5573825713936459,0.5596547515151724,0.0022721801215265236,0.577650680080695,0.580610446548215,0.002959766467520053,0.5330776552446935,0.5388805662766987,0.0058029110320051425
26,bert,pubmedbert,0.857441985124343,0.8593831473472563,0.0019411622229132952,0.7910870526262899,0.7890898341197956,-0.0019972185064942582,0.8650118405290266,0.8637972042594877,-0.0012146362695388824
26,bert,biobert,0.8310094168026569,0.8344684794016156,0.003459062598958673,0.7854156055836896,0.7829491724813464,-0.0024664331023431796,0.8473084716632736,0.8465943331304846,-0.0007141385327890104
26,bert,simcse,0.8041885460607477,0.8050525423965955,0.000863996335847772,0.7962156630230274,0.7968497460487681,0.0006340830257407504,0.8048440078536105,0.8124604598686529,0.007616452015042352
26,mpnet,minilm,0.8543220694222203,0.8559735784395243,0.0016515090173039315,0.7639780928652649,0.7652096747968874,0.0012315819316225385,0.7974317327955813,0.7989102091282702,0.0014784763326888273
26,mpnet,pubmedbert,0.5263957445367341,0.5296074371334226,0.00321169259668852,0.57702006974419,0.5783561715836539,0.0013361018394639768,0.42189340857773583,0.4312173286360425,0.009323920058306678
26,mpnet,biobert,0.49180188949139997,0.496625827440655,0.004823937949255008,0.562782355117108,0.5649340133990793,0.0021516582819713914,0.3927317262428272,0.4024975249032445,0.009765798660417269
26,mpnet,simcse,0.5911934680785994,0.5903329761026594,-0.0008604919759399587,0.5935116165084613,0.5935375326449813,2.5916136520032218e-05,0.47311968749630007,0.47708818883272225,0.003968501336422181
26,minilm,pubmedbert,0.5277656681794854,0.5332536611200146,0.005487992940529152,0.5628203157947468,0.5655803835748269,0.002760067780080089,0.4438297285225729,0.44982886307357134,0.005999134550998431
26,minilm,biobert,0.496016768941291,0.502897939854981,0.0068811709136900046,0.5492860996065771,0.552569255819181,0.0032831562126038882,0.4166908305622287,0.4250996021062482,0.008408771544019478
26,minilm,simcse,0.6046751372006975,0.6058585222812198,0.0011833850805222923,0.5852016843828244,0.5866991463806543,0.001497461997829963,0.5244979313312436,0.5263203287973008,0.0018223974660572795
26,pubmedbert,biobert,0.8915071867679497,0.8942148924260442,0.002707705658094528,0.8192129922988555,0.8164745601797908,-0.00273843211906466,0.8975047168107737,0.8972715042366791,-0.00023321257409458784
26,pubmedbert,simcse,0.7072112821883447,0.7101035033968611,0.002892221208516399,0.677405328548513,0.6766630146791708,-0.0007423138693422038,0.6737728373969328,0.6819292641143235,0.008156426717390697
26,biobert,simcse,0.6875256715515735,0.6910789248958938,0.0035532533443203285,0.6694551265061384,0.6690369137288116,-0.0004182127773267874,0.6406541913881353,0.6544533973856258,0.013799205997490516
27,specter,specter2,0.7209766521987648,0.717834860067579,-0.0031417921311858166,0.7358191209131708,0.7335997546692653,-0.0022193662439055073,0.5743642405144113,0.5667028697272551,-0.007661370787156119
27,specter,scincl,0.7670573013597282,0.7648334747525874,-0.002223826607140711,0.7886539327142486,0.7869420901384636,-0.0017118425757849387,0.6089877175004721,0.6074919493237264,-0.001495768176745682
27,specter,scibert,0.4490480931441342,0.5284770053093227,0.07942891216518855,0.6598096072448898,0.670497874759343,0.010688267514453176,0.3631511702613756,0.4008008038950021,0.0376496336336265
27,specter,bert,0.4820220779200174,0.49481097662637585,0.012788898706358465,0.6012965139943288,0.6050821182131186,0.0037856042187898176,0.35637013238692444,0.37052378193230967,0.014153649545385227
27,specter,mpnet,0.7412948966377872,0.7355333820275719,-0.005761514610215346,0.7348436115775054,0.7300754078726254,-0.00476820370488007,0.6303469158608679,0.6216866744117197,-0.008660241449148232
27,specter,minilm,0.6784393132375083,0.6804629294189926,0.002023616181484278,0.6735973324616076,0.6750718765957493,0.0014745441341417198,0.58416448257241,0.5795585892088957,-0.004605893363514357
27,specter,pubmedbert,0.3925632315039747,0.45180825746695125,0.05924502596297654,0.6410430155398456,0.651956649605374,0.010913634065528477,0.3184589601536479,0.35751905600079825,0.03906009584715037
27,specter,biobert,0.4493713376912438,0.48934457941482284,0.03997324172357902,0.6440594988600173,0.6515808078823495,0.007521309022332168,0.34155526557488947,0.35706114113115284,0.015505875556263371
27,specter,simcse,0.44218892173207325,0.43788478111174134,-0.004304140620331909,0.5786264605980082,0.5758637310576145,-0.0027627295403936936,0.27250829454626896,0.2684300515685754,-0.004078242977693547
27,specter2,scincl,0.7900161304536244,0.7876297852853453,-0.0023863451682790693,0.8180669357097752,0.8165079039575288,-0.0015590317522463648,0.6238715317961788,0.6161997407084973,-0.007671791087681568
