field_id,period_start,model_a,model_b,k,queries,mean_overlap
29,2020,scibert,bert,10,100,0.20400000000000001
29,2020,scibert,bert,25,100,0.2232
29,2020,scibert,bert,50,100,0.2402
29,2020,scibert,mpnet,10,100,0.088
29,2020,scibert,mpnet,25,100,0.0984
29,2020,scibert,mpnet,50,100,0.10859999999999999
29,2020,scibert,minilm,10,100,0.077
29,2020,scibert,minilm,25,100,0.0916
29,2020,scibert,minilm,50,100,0.1052
29,2020,scibert,pubmedbert,10,100,0.346
29,2020,scibert,pubmedbert,25,100,0.39520000000000005
29,2020,scibert,pubmedbert,50,100,0.4174
29,2020,scibert,biobert,10,100,0.325
29,2020,scibert,biobert,25,100,0.3776
29,2020,scibert,biobert,50,100,0.41100000000000003
29,2020,scibert,simcse,10,100,0.077
29,2020,scibert,simcse,25,100,0.11
29,2020,scibert,simcse,50,100,0.125
29,2020,bert,mpnet,10,100,0.077
29,2020,bert,mpnet,25,100,0.0852
29,2020,bert,mpnet,50,100,0.09300000000000001
29,2020,bert,minilm,10,100,0.076
29,2020,bert,minilm,25,100,0.0836
29,2020,bert,minilm,50,100,0.0924
29,2020,bert,pubmedbert,10,100,0.192
29,2020,bert,pubmedbert,25,100,0.2112
29,2020,bert,pubmedbert,50,100,0.2192
29,2020,bert,biobert,10,100,0.21200000000000002
29,2020,bert,biobert,25,100,0.226
29,2020,bert,biobert,50,100,0.2528
29,2020,bert,simcse,10,100,0.153
29,2020,bert,simcse,25,100,0.1732
29,2020,bert,simcse,50,100,0.1962
29,2020,mpnet,minilm,10,100,0.442
29,2020,mpnet,minilm,25,100,0.4472
29,2020,mpnet,minilm,50,100,0.4682
29,2020,mpnet,pubmedbert,10,100,0.095
29,2020,mpnet,pubmedbert,25,100,0.0904
29,2020,mpnet,pubmedbert,50,100,0.096
29,2020,mpnet,biobert,10,100,0.089
29,2020,mpnet,biobert,25,100,0.106
29,2020,mpnet,biobert,50,100,0.11720000000000001
29,2020,mpnet,simcse,10,100,0.079
29,2020,mpnet,simcse,25,100,0.0968
29,2020,mpnet,simcse,50,100,0.098
29,2020,minilm,pubmedbert,10,100,0.077
29,2020,minilm,pubmedbert,25,100,0.0808
29,2020,minilm,pubmedbert,50,100,0.0916
29,2020,minilm,biobert,10,100,0.09
29,2020,minilm,biobert,25,100,0.09759999999999999
29,2020,minilm,biobert,50,100,0.1124
29,2020,minilm,simcse,10,100,0.08299999999999999
29,2020,minilm,simcse,25,100,0.098
29,2020,minilm,simcse,50,100,0.1036
29,2020,pubmedbert,biobert,10,100,0.34500000000000003
29,2020,pubmedbert,biobert,25,100,0.37920000000000004
29,2020,pubmedbert,biobert,50,100,0.41359999999999997
29,2020,pubmedbert,simcse,10,100,0.08299999999999999
29,2020,pubmedbert,simcse,25,100,0.1092
29,2020,pubmedbert,simcse,50,100,0.11460000000000001
29,2020,biobert,simcse,10,100,0.08499999999999999
29,2020,biobert,simcse,25,100,0.106
29,2020,biobert,simcse,50,100,0.1216
30,2000,specter,specter2,10,100,0.20600000000000002
30,2000,specter,specter2,25,100,0.22039999999999998
30,2000,specter,specter2,50,100,0.24420000000000003
30,2000,specter,scincl,10,100,0.319
30,2000,specter,scincl,25,100,0.344
30,2000,specter,scincl,50,100,0.3638
30,2000,specter,scibert,10,100,0.097
30,2000,specter,scibert,25,100,0.12279999999999999
30,2000,specter,scibert,50,100,0.139
30,2000,specter,bert,10,100,0.052000000000000005
30,2000,specter,bert,25,100,0.0668
30,2000,specter,bert,50,100,0.0768
30,2000,specter,mpnet,10,100,0.269
30,2000,specter,mpnet,25,100,0.314
30,2000,specter,mpnet,50,100,0.3226
30,2000,specter,minilm,10,100,0.24
30,2000,specter,minilm,25,100,0.258
30,2000,specter,minilm,50,100,0.27399999999999997
30,2000,specter,pubmedbert,10,100,0.092
30,2000,specter,pubmedbert,25,100,0.1164
30,2000,specter,pubmedbert,50,100,0.1202
30,2000,specter,biobert,10,100,0.10900000000000001
30,2000,specter,biobert,25,100,0.12359999999999999
30,2000,specter,biobert,50,100,0.1354
30,2000,specter,simcse,10,100,0.052000000000000005
30,2000,specter,simcse,25,100,0.064
30,2000,specter,simcse,50,100,0.0722
30,2000,specter2,scincl,10,100,0.24700000000000003
30,2000,specter2,scincl,25,100,0.2724
30,2000,specter2,scincl,50,100,0.2834
30,2000,specter2,scibert,10,100,0.094
30,2000,specter2,scibert,25,100,0.1116
30,2000,specter2,scibert,50,100,0.1188
30,2000,specter2,bert,10,100,0.05
30,2000,specter2,bert,25,100,0.054400000000000004
30,2000,specter2,bert,50,100,0.057800000000000004
30,2000,specter2,mpnet,10,100,0.24
30,2000,specter2,mpnet,25,100,0.2584
30,2000,specter2,mpnet,50,100,0.2668
30,2000,specter2,minilm,10,100,0.188
30,2000,specter2,minilm,25,100,0.1956
30,2000,specter2,minilm,50,100,0.21059999999999998
30,2000,specter2,pubmedbert,10,100,0.087
30,2000,specter2,pubmedbert,25,100,0.0916
30,2000,specter2,pubmedbert,50,100,0.09759999999999999
30,2000,specter2,biobert,10,100,0.092
30,2000,specter2,biobert,25,100,0.1
30,2000,specter2,biobert,50,100,0.11
30,2000,specter2,simcse,10,100,0.051000000000000004
30,2000,specter2,simcse,25,100,0.048799999999999996
30,2000,specter2,simcse,50,100,0.0508
30,2000,scincl,scibert,10,100,0.098
30,2000,scincl,scibert,25,100,0.12
30,2000,scincl,scibert,50,100,0.136
30,2000,scincl,bert,10,100,0.05600000000000001
30,2000,scincl,bert,25,100,0.0664
30,2000,scincl,bert,50,100,0.0708
30,2000,scincl,mpnet,10,100,0.298
30,2000,scincl,mpnet,25,100,0.3552
30,2000,scincl,mpnet,50,100,0.3714
30,2000,scincl,minilm,10,100,0.24300000000000002
30,2000,scincl,minilm,25,100,0.2796
30,2000,scincl,minilm,50,100,0.2982
30,2000,scincl,pubmedbert,10,100,0.092
30,2000,scincl,pubmedbert,25,100,0.10039999999999999
30,2000,scincl,pubmedbert,50,100,0.1106
30,2000,scincl,biobert,10,100,0.10900000000000001
30,2000,scincl,biobert,25,100,0.1112
30,2000,scincl,biobert,50,100,0.1286
30,2000,scincl,simcse,10,100,0.051000000000000004
30,2000,scincl,simcse,25,100,0.06
30,2000,scincl,simcse,50,100,0.071
30,2000,scibert,bert,10,100,0.2
30,2000,scibert,bert,25,100,0.21359999999999998
30,2000,scibert,bert,50,100,0.221
30,2000,scibert,mpnet,10,100,0.088
30,2000,scibert,mpnet,25,100,0.11359999999999999
30,2000,scibert,mpnet,50,100,0.12359999999999999
30,2000,scibert,minilm,10,100,0.089
30,2000,scibert,minilm,25,100,0.10679999999999999
30,2000,scibert,minilm,50,100,0.1128
30,2000,scibert,pubmedbert,10,100,0.391
30,2000,scibert,pubmedbert,25,100,0.4072
30,2000,scibert,pubmedbert,50,100,0.424
30,2000,scibert,biobert,10,100,0.358
30,2000,scibert,biobert,25,100,0.38159999999999994
30,2000,scibert,biobert,50,100,0.39520000000000005
30,2000,scibert,simcse,10,100,0.10200000000000001
30,2000,scibert,simcse,25,100,0.1104
30,2000,scibert,simcse,50,100,0.1272
30,2000,bert,mpnet,10,100,0.056999999999999995
30,2000,bert,mpnet,25,100,0.0668
30,2000,bert,mpnet,50,100,0.0836
30,2000,bert,minilm,10,100,0.052000000000000005
30,2000,bert,minilm,25,100,0.068
30,2000,bert,minilm,50,100,0.0814
30,2000,bert,pubmedbert,10,100,0.192
30,2000,bert,pubmedbert,25,100,0.1972
30,2000,bert,pubmedbert,50,100,0.2024
30,2000,bert,biobert,10,100,0.198
30,2000,bert,biobert,25,100,0.2152
30,2000,bert,biobert,50,100,0.22920000000000001
30,2000,bert,simcse,10,100,0.143
30,2000,bert,simcse,25,100,0.1648
30,2000,bert,simcse,50,100,0.1898
30,2000,mpnet,minilm,10,100,0.37
30,2000,mpnet,minilm,25,100,0.3956
30,2000,mpnet,minilm,50,100,0.423
30,2000,mpnet,pubmedbert,10,100,0.08299999999999999
30,2000,mpnet,pubmedbert,25,100,0.1
30,2000,mpnet,pubmedbert,50,100,0.1092
30,2000,mpnet,biobert,10,100,0.098
30,2000,mpnet,biobert,25,100,0.1208
30,2000,mpnet,biobert,50,100,0.136
30,2000,mpnet,simcse,10,100,0.052000000000000005
30,2000,mpnet,simcse,25,100,0.0668
30,2000,mpnet,simcse,50,100,0.0776
30,2000,minilm,pubmedbert,10,100,0.077
30,2000,minilm,pubmedbert,25,100,0.08839999999999999
30,2000,minilm,pubmedbert,50,100,0.0968
30,2000,minilm,biobert,10,100,0.101
30,2000,minilm,biobert,25,100,0.1116
30,2000,minilm,biobert,50,100,0.1208
30,2000,minilm,simcse,10,100,0.06
30,2000,minilm,simcse,25,100,0.0644
30,2000,minilm,simcse,50,100,0.0746
30,2000,pubmedbert,biobert,10,100,0.374
30,2000,pubmedbert,biobert,25,100,0.3784
30,2000,pubmedbert,biobert,50,100,0.389
30,2000,pubmedbert,simcse,10,100,0.098
30,2000,pubmedbert,simcse,25,100,0.1032
30,2000,pubmedbert,simcse,50,100,0.1108
30,2000,biobert,simcse,10,100,0.098
30,2000,biobert,simcse,25,100,0.10640000000000001
30,2000,biobert,simcse,50,100,0.12119999999999999
30,2005,specter,specter2,10,100,0.233
30,2005,specter,specter2,25,100,0.23920000000000002
30,2005,specter,specter2,50,100,0.25420000000000004
30,2005,specter,scincl,10,100,0.358
30,2005,specter,scincl,25,100,0.35600000000000004
30,2005,specter,scincl,50,100,0.36560000000000004
30,2005,specter,scibert,10,100,0.11100000000000002
30,2005,specter,scibert,25,100,0.12240000000000001
30,2005,specter,scibert,50,100,0.1432
30,2005,specter,bert,10,100,0.092
30,2005,specter,bert,25,100,0.1032
30,2005,specter,bert,50,100,0.11720000000000001
30,2005,specter,mpnet,10,100,0.29100000000000004
30,2005,specter,mpnet,25,100,0.2876
30,2005,specter,mpnet,50,100,0.325
30,2005,specter,minilm,10,100,0.257
30,2005,specter,minilm,25,100,0.2688
30,2005,specter,minilm,50,100,0.28800000000000003
30,2005,specter,pubmedbert,10,100,0.099
30,2005,specter,pubmedbert,25,100,0.1184
30,2005,specter,pubmedbert,50,100,0.1408
30,2005,specter,biobert,10,100,0.10500000000000001
30,2005,specter,biobert,25,100,0.1292
30,2005,specter,biobert,50,100,0.1464
30,2005,specter,simcse,10,100,0.081
30,2005,specter,simcse,25,100,0.09519999999999999
30,2005,specter,simcse,50,100,0.10400000000000001
30,2005,specter2,scincl,10,100,0.272
30,2005,specter2,scincl,25,100,0.29359999999999997
30,2005,specter2,scincl,50,100,0.30519999999999997
30,2005,specter2,scibert,10,100,0.08299999999999999
30,2005,specter2,scibert,25,100,0.10439999999999999
30,2005,specter2,scibert,50,100,0.1158
30,2005,specter2,bert,10,100,0.067
30,2005,specter2,bert,25,100,0.0788
30,2005,specter2,bert,50,100,0.0904
30,2005,specter2,mpnet,10,100,0.27599999999999997
30,2005,specter2,mpnet,25,100,0.2844
30,2005,specter2,mpnet,50,100,0.2878
30,2005,specter2,minilm,10,100,0.22000000000000003
30,2005,specter2,minilm,25,100,0.22719999999999999
30,2005,specter2,minilm,50,100,0.2376
30,2005,specter2,pubmedbert,10,100,0.073
30,2005,specter2,pubmedbert,25,100,0.0944
30,2005,specter2,pubmedbert,50,100,0.1128
30,2005,specter2,biobert,10,100,0.094
30,2005,specter2,biobert,25,100,0.1048
30,2005,specter2,biobert,50,100,0.11539999999999999
30,2005,specter2,simcse,10,100,0.057999999999999996
30,2005,specter2,simcse,25,100,0.0688
30,2005,specter2,simcse,50,100,0.077
30,2005,scincl,scibert,10,100,0.12
30,2005,scincl,scibert,25,100,0.1332
30,2005,scincl,scibert,50,100,0.1418
30,2005,scincl,bert,10,100,0.09
30,2005,scincl,bert,25,100,0.106
30,2005,scincl,bert,50,100,0.10980000000000001
30,2005,scincl,mpnet,10,100,0.335
30,2005,scincl,mpnet,25,100,0.35719999999999996
30,2005,scincl,mpnet,50,100,0.3644
30,2005,scincl,minilm,10,100,0.271
30,2005,scincl,minilm,25,100,0.29760000000000003
30,2005,scincl,minilm,50,100,0.30920000000000003
30,2005,scincl,pubmedbert,10,100,0.096
30,2005,scincl,pubmedbert,25,100,0.11560000000000001
30,2005,scincl,pubmedbert,50,100,0.1334
30,2005,scincl,biobert,10,100,0.10600000000000001
30,2005,scincl,biobert,25,100,0.1288
30,2005,scincl,biobert,50,100,0.1392
30,2005,scincl,simcse,10,100,0.081
30,2005,scincl,simcse,25,100,0.0864
30,2005,scincl,simcse,50,100,0.0956
30,2005,scibert,bert,10,100,0.21800000000000003
30,2005,scibert,bert,25,100,0.2408
30,2005,scibert,bert,50,100,0.2708
30,2005,scibert,mpnet,10,100,0.092
30,2005,scibert,mpnet,25,100,0.10679999999999999
30,2005,scibert,mpnet,50,100,0.11939999999999999
30,2005,scibert,minilm,10,100,0.1
30,2005,scibert,minilm,25,100,0.1152
30,2005,scibert,minilm,50,100,0.1292
30,2005,scibert,pubmedbert,10,100,0.388
30,2005,scibert,pubmedbert,25,100,0.4252
30,2005,scibert,pubmedbert,50,100,0.4542
30,2005,scibert,biobert,10,100,0.358
30,2005,scibert,biobert,25,100,0.4064
30,2005,scibert,biobert,50,100,0.428
30,2005,scibert,simcse,10,100,0.129
30,2005,scibert,simcse,25,100,0.152
30,2005,scibert,simcse,50,100,0.16920000000000002
30,2005,bert,mpnet,10,100,0.081
30,2005,bert,mpnet,25,100,0.09359999999999999
30,2005,bert,mpnet,50,100,0.11019999999999999
30,2005,bert,minilm,10,100,0.098
30,2005,bert,minilm,25,100,0.10640000000000001
30,2005,bert,minilm,50,100,0.1192
30,2005,bert,pubmedbert,10,100,0.217
30,2005,bert,pubmedbert,25,100,0.2412
30,2005,bert,pubmedbert,50,100,0.2646
30,2005,bert,biobert,10,100,0.231
30,2005,bert,biobert,25,100,0.2616
30,2005,bert,biobert,50,100,0.2922
30,2005,bert,simcse,10,100,0.179
30,2005,bert,simcse,25,100,0.21
30,2005,bert,simcse,50,100,0.23399999999999999
30,2005,mpnet,minilm,10,100,0.4
30,2005,mpnet,minilm,25,100,0.4128
30,2005,mpnet,minilm,50,100,0.4164
30,2005,mpnet,pubmedbert,10,100,0.08299999999999999
30,2005,mpnet,pubmedbert,25,100,0.09759999999999999
30,2005,mpnet,pubmedbert,50,100,0.11900000000000001
30,2005,mpnet,biobert,10,100,0.099
30,2005,mpnet,biobert,25,100,0.10880000000000001
30,2005,mpnet,biobert,50,100,0.1298
30,2005,mpnet,simcse,10,100,0.068
30,2005,mpnet,simcse,25,100,0.08560000000000001
30,2005,mpnet,simcse,50,100,0.0944
30,2005,minilm,pubmedbert,10,100,0.10500000000000001
30,2005,minilm,pubmedbert,25,100,0.1056
30,2005,minilm,pubmedbert,50,100,0.12300000000000001
30,2005,minilm,biobert,10,100,0.11699999999999999
30,2005,minilm,biobert,25,100,0.1192
30,2005,minilm,biobert,50,100,0.13720000000000002
30,2005,minilm,simcse,10,100,0.087
30,2005,minilm,simcse,25,100,0.1056
30,2005,minilm,simcse,50,100,0.11939999999999999
30,2005,pubmedbert,biobert,10,100,0.379
30,2005,pubmedbert,biobert,25,100,0.4048
30,2005,pubmedbert,biobert,50,100,0.4426
30,2005,pubmedbert,simcse,10,100,0.121
30,2005,pubmedbert,simcse,25,100,0.142
30,2005,pubmedbert,simcse,50,100,0.1624
30,2005,biobert,simcse,10,100,0.133
30,2005,biobert,simcse,25,100,0.1516
30,2005,biobert,simcse,50,100,0.16699999999999998
30,2010,specter,specter2,10,100,0.286
30,2010,specter,specter2,25,100,0.29760000000000003
30,2010,specter,specter2,50,100,0.301
30,2010,specter,scincl,10,100,0.359
30,2010,specter,scincl,25,100,0.3736
30,2010,specter,scincl,50,100,0.40340000000000004
30,2010,specter,scibert,10,100,0.133
30,2010,specter,scibert,25,100,0.1564
30,2010,specter,scibert,50,100,0.1686
30,2010,specter,bert,10,100,0.10300000000000001
30,2010,specter,bert,25,100,0.10800000000000001
30,2010,specter,bert,50,100,0.127
30,2010,specter,mpnet,10,100,0.308
30,2010,specter,mpnet,25,100,0.33
30,2010,specter,mpnet,50,100,0.3482
30,2010,specter,minilm,10,100,0.274
30,2010,specter,minilm,25,100,0.3048
30,2010,specter,minilm,50,100,0.32880000000000004
30,2010,specter,pubmedbert,10,100,0.129
30,2010,specter,pubmedbert,25,100,0.1328
30,2010,specter,pubmedbert,50,100,0.15460000000000002
30,2010,specter,biobert,10,100,0.134
30,2010,specter,biobert,25,100,0.154
30,2010,specter,biobert,50,100,0.1716
30,2010,specter,simcse,10,100,0.10400000000000001
30,2010,specter,simcse,25,100,0.1124
30,2010,specter,simcse,50,100,0.12300000000000001
30,2010,specter2,scincl,10,100,0.331
30,2010,specter2,scincl,25,100,0.33840000000000003
30,2010,specter2,scincl,50,100,0.35240000000000005
30,2010,specter2,scibert,10,100,0.127
30,2010,specter2,scibert,25,100,0.14400000000000002
30,2010,specter2,scibert,50,100,0.1474
30,2010,specter2,bert,10,100,0.097
30,2010,specter2,bert,25,100,0.09759999999999999
30,2010,specter2,bert,50,100,0.1026
30,2010,specter2,mpnet,10,100,0.286
30,2010,specter2,mpnet,25,100,0.3012
30,2010,specter2,mpnet,50,100,0.30760000000000004
30,2010,specter2,minilm,10,100,0.259
30,2010,specter2,minilm,25,100,0.266
30,2010,specter2,minilm,50,100,0.2712
30,2010,specter2,pubmedbert,10,100,0.129
30,2010,specter2,pubmedbert,25,100,0.1292
30,2010,specter2,pubmedbert,50,100,0.1358
30,2010,specter2,biobert,10,100,0.121
30,2010,specter2,biobert,25,100,0.1416
30,2010,specter2,biobert,50,100,0.1438
30,2010,specter2,simcse,10,100,0.08
30,2010,specter2,simcse,25,100,0.0916
30,2010,specter2,simcse,50,100,0.0986
30,2010,scincl,scibert,10,100,0.118
30,2010,scincl,scibert,25,100,0.1456
30,2010,scincl,scibert,50,100,0.1602
30,2010,scincl,bert,10,100,0.099
30,2010,scincl,bert,25,100,0.1
30,2010,scincl,bert,50,100,0.11699999999999999
30,2010,scincl,mpnet,10,100,0.335
30,2010,scincl,mpnet,25,100,0.3644
30,2010,scincl,mpnet,50,100,0.3782
30,2010,scincl,minilm,10,100,0.322
30,2010,scincl,minilm,25,100,0.3144
30,2010,scincl,minilm,50,100,0.34
30,2010,scincl,pubmedbert,10,100,0.118
30,2010,scincl,pubmedbert,25,100,0.12119999999999999
30,2010,scincl,pubmedbert,50,100,0.1412
30,2010,scincl,biobert,10,100,0.129
30,2010,scincl,biobert,25,100,0.1404
30,2010,scincl,biobert,50,100,0.15539999999999998
30,2010,scincl,simcse,10,100,0.10500000000000001
30,2010,scincl,simcse,25,100,0.11
30,2010,scincl,simcse,50,100,0.11259999999999999
30,2010,scibert,bert,10,100,0.27
30,2010,scibert,bert,25,100,0.2636
30,2010,scibert,bert,50,100,0.2776
30,2010,scibert,mpnet,10,100,0.10600000000000001
30,2010,scibert,mpnet,25,100,0.126
30,2010,scibert,mpnet,50,100,0.133
30,2010,scibert,minilm,10,100,0.1
30,2010,scibert,minilm,25,100,0.1204
30,2010,scibert,minilm,50,100,0.1324
30,2010,scibert,pubmedbert,10,100,0.4
30,2010,scibert,pubmedbert,25,100,0.4436
30,2010,scibert,pubmedbert,50,100,0.47659999999999997
30,2010,scibert,biobert,10,100,0.363
30,2010,scibert,biobert,25,100,0.4004
30,2010,scibert,biobert,50,100,0.4324
30,2010,scibert,simcse,10,100,0.13799999999999998
30,2010,scibert,simcse,25,100,0.15839999999999999
30,2010,scibert,simcse,50,100,0.1782
30,2010,bert,mpnet,10,100,0.097
30,2010,bert,mpnet,25,100,0.09759999999999999
30,2010,bert,mpnet,50,100,0.113
30,2010,bert,minilm,10,100,0.095
30,2010,bert,minilm,25,100,0.10439999999999999
30,2010,bert,minilm,50,100,0.1158
30,2010,bert,pubmedbert,10,100,0.246
30,2010,bert,pubmedbert,25,100,0.25239999999999996
30,2010,bert,pubmedbert,50,100,0.247
30,2010,bert,biobert,10,100,0.26
30,2010,bert,biobert,25,100,0.2644
30,2010,bert,biobert,50,100,0.27440000000000003
30,2010,bert,simcse,10,100,0.211
30,2010,bert,simcse,25,100,0.2232
30,2010,bert,simcse,50,100,0.2444
30,2010,mpnet,minilm,10,100,0.43200000000000005
30,2010,mpnet,minilm,25,100,0.4464
30,2010,mpnet,minilm,50,100,0.4428
30,2010,mpnet,pubmedbert,10,100,0.10700000000000001
30,2010,mpnet,pubmedbert,25,100,0.1128
30,2010,mpnet,pubmedbert,50,100,0.1278
30,2010,mpnet,biobert,10,100,0.10400000000000001
30,2010,mpnet,biobert,25,100,0.1268
30,2010,mpnet,biobert,50,100,0.14679999999999999
30,2010,mpnet,simcse,10,100,0.096
30,2010,mpnet,simcse,25,100,0.10039999999999999
30,2010,mpnet,simcse,50,100,0.109
30,2010,minilm,pubmedbert,10,100,0.101
30,2010,minilm,pubmedbert,25,100,0.1104
30,2010,minilm,pubmedbert,50,100,0.12619999999999998
30,2010,minilm,biobert,10,100,0.10400000000000001
30,2010,minilm,biobert,25,100,0.1252
30,2010,minilm,biobert,50,100,0.1474
30,2010,minilm,simcse,10,100,0.095
30,2010,minilm,simcse,25,100,0.1032
30,2010,minilm,simcse,50,100,0.11599999999999999
30,2010,pubmedbert,biobert,10,100,0.378
30,2010,pubmedbert,biobert,25,100,0.40240000000000004
30,2010,pubmedbert,biobert,50,100,0.4322
30,2010,pubmedbert,simcse,10,100,0.151
30,2010,pubmedbert,simcse,25,100,0.1656
30,2010,pubmedbert,simcse,50,100,0.1734
30,2010,biobert,simcse,10,100,0.146
30,2010,biobert,simcse,25,100,0.1576
30,2010,biobert,simcse,50,100,0.17559999999999998
30,2015,specter,specter2,10,100,0.274
30,2015,specter,specter2,25,100,0.2792
30,2015,specter,specter2,50,100,0.2926
30,2015,specter,scincl,10,100,0.329
30,2015,specter,scincl,25,100,0.368
30,2015,specter,scincl,50,100,0.3948
30,2015,specter,scibert,10,100,0.11100000000000002
30,2015,specter,scibert,25,100,0.1392
30,2015,specter,scibert,50,100,0.17079999999999998
30,2015,specter,bert,10,100,0.08199999999999999
30,2015,specter,bert,25,100,0.09480000000000001
30,2015,specter,bert,50,100,0.1048
30,2015,specter,mpnet,10,100,0.307
30,2015,specter,mpnet,25,100,0.3336
30,2015,specter,mpnet,50,100,0.35340000000000005
30,2015,specter,minilm,10,100,0.266
30,2015,specter,minilm,25,100,0.2844
30,2015,specter,minilm,50,100,0.3046
30,2015,specter,pubmedbert,10,100,0.125
30,2015,specter,pubmedbert,25,100,0.1404
30,2015,specter,pubmedbert,50,100,0.1606
30,2015,specter,biobert,10,100,0.11699999999999999
30,2015,specter,biobert,25,100,0.1412
30,2015,specter,biobert,50,100,0.1654
30,2015,specter,simcse,10,100,0.079
30,2015,specter,simcse,25,100,0.09
30,2015,specter,simcse,50,100,0.1054
30,2015,specter2,scincl,10,100,0.306
30,2015,specter2,scincl,25,100,0.314
30,2015,specter2,scincl,50,100,0.3344
30,2015,specter2,scibert,10,100,0.10200000000000001
30,2015,specter2,scibert,25,100,0.124
30,2015,specter2,scibert,50,100,0.1354
30,2015,specter2,bert,10,100,0.062
30,2015,specter2,bert,25,100,0.0784
30,2015,specter2,bert,50,100,0.0812
30,2015,specter2,mpnet,10,100,0.32599999999999996
30,2015,specter2,mpnet,25,100,0.3068
30,2015,specter2,mpnet,50,100,0.3164
30,2015,specter2,minilm,10,100,0.258
30,2015,specter2,minilm,25,100,0.2588
30,2015,specter2,minilm,50,100,0.2682
30,2015,specter2,pubmedbert,10,100,0.096
30,2015,specter2,pubmedbert,25,100,0.1128
30,2015,specter2,pubmedbert,50,100,0.1216
30,2015,specter2,biobert,10,100,0.087
30,2015,specter2,biobert,25,100,0.1108
30,2015,specter2,biobert,50,100,0.1272
30,2015,specter2,simcse,10,100,0.064
30,2015,specter2,simcse,25,100,0.0736
30,2015,specter2,simcse,50,100,0.08220000000000001
30,2015,scincl,scibert,10,100,0.094
30,2015,scincl,scibert,25,100,0.132
30,2015,scincl,scibert,50,100,0.1516
30,2015,scincl,bert,10,100,0.074
30,2015,scincl,bert,25,100,0.0852
30,2015,scincl,bert,50,100,0.09300000000000001
30,2015,scincl,mpnet,10,100,0.355
30,2015,scincl,mpnet,25,100,0.37479999999999997
30,2015,scincl,mpnet,50,100,0.39759999999999995
30,2015,scincl,minilm,10,100,0.313
30,2015,scincl,minilm,25,100,0.3268
30,2015,scincl,minilm,50,100,0.3392
30,2015,scincl,pubmedbert,10,100,0.093
30,2015,scincl,pubmedbert,25,100,0.1184
30,2015,scincl,pubmedbert,50,100,0.1396
30,2015,scincl,biobert,10,100,0.09
30,2015,scincl,biobert,25,100,0.126
30,2015,scincl,biobert,50,100,0.1452
30,2015,scincl,simcse,10,100,0.067
30,2015,scincl,simcse,25,100,0.08039999999999999
30,2015,scincl,simcse,50,100,0.0902
30,2015,scibert,bert,10,100,0.217
30,2015,scibert,bert,25,100,0.24359999999999998
30,2015,scibert,bert,50,100,0.2634
30,2015,scibert,mpnet,10,100,0.08
30,2015,scibert,mpnet,25,100,0.1084
30,2015,scibert,mpnet,50,100,0.13
30,2015,scibert,minilm,10,100,0.088
30,2015,scibert,minilm,25,100,0.11
30,2015,scibert,minilm,50,100,0.13019999999999998
30,2015,scibert,pubmedbert,10,100,0.403
30,2015,scibert,pubmedbert,25,100,0.4304
30,2015,scibert,pubmedbert,50,100,0.46380000000000005
30,2015,scibert,biobert,10,100,0.351
30,2015,scibert,biobert,25,100,0.41600000000000004
30,2015,scibert,biobert,50,100,0.4448
30,2015,scibert,simcse,10,100,0.10700000000000001
30,2015,scibert,simcse,25,100,0.1376
30,2015,scibert,simcse,50,100,0.1586
30,2015,bert,mpnet,10,100,0.06899999999999999
30,2015,bert,mpnet,25,100,0.0904
30,2015,bert,mpnet,50,100,0.0992
30,2015,bert,minilm,10,100,0.079
30,2015,bert,minilm,25,100,0.08839999999999999
30,2015,bert,minilm,50,100,0.0986
30,2015,bert,pubmedbert,10,100,0.21400000000000002
30,2015,bert,pubmedbert,25,100,0.22920000000000001
30,2015,bert,pubmedbert,50,100,0.2482
30,2015,bert,biobert,10,100,0.22799999999999998
30,2015,bert,biobert,25,100,0.2536
30,2015,bert,biobert,50,100,0.2742
30,2015,bert,simcse,10,100,0.16499999999999998
30,2015,bert,simcse,25,100,0.1936
30,2015,bert,simcse,50,100,0.222
30,2015,mpnet,minilm,10,100,0.43099999999999994
30,2015,mpnet,minilm,25,100,0.42200000000000004
30,2015,mpnet,minilm,50,100,0.43560000000000004
30,2015,mpnet,pubmedbert,10,100,0.079
30,2015,mpnet,pubmedbert,25,100,0.10880000000000001
30,2015,mpnet,pubmedbert,50,100,0.12619999999999998
30,2015,mpnet,biobert,10,100,0.08399999999999999
30,2015,mpnet,biobert,25,100,0.11720000000000001
30,2015,mpnet,biobert,50,100,0.1402
30,2015,mpnet,simcse,10,100,0.06999999999999999
30,2015,mpnet,simcse,25,100,0.0908
30,2015,mpnet,simcse,50,100,0.0962
30,2015,minilm,pubmedbert,10,100,0.089
30,2015,minilm,pubmedbert,25,100,0.1
30,2015,minilm,pubmedbert,50,100,0.1226
30,2015,minilm,biobert,10,100,0.097
30,2015,minilm,biobert,25,100,0.11199999999999999
30,2015,minilm,biobert,50,100,0.1344
30,2015,minilm,simcse,10,100,0.074
30,2015,minilm,simcse,25,100,0.0924
30,2015,minilm,simcse,50,100,0.10099999999999999
30,2015,pubmedbert,biobert,10,100,0.34900000000000003
30,2015,pubmedbert,biobert,25,100,0.3948
30,2015,pubmedbert,biobert,50,100,0.43700000000000006
30,2015,pubmedbert,simcse,10,100,0.11100000000000002
30,2015,pubmedbert,simcse,25,100,0.1244
30,2015,pubmedbert,simcse,50,100,0.1518
