field_id,period_start,cka_biased,cka_debiased,model_a,model_b,n,procrustes_angle_degrees,procrustes_similarity
14,2015,0.011594813139027601,0.00031605561094813896,specter/cls,pubmedbert/mean,2660,79.6948137558137,0.17889127274198274
14,2015,0.012143555182044543,-0.0008460030082665602,specter/cls,biobert/mean,2660,79.63922893129981,0.17984567716521785
14,2015,0.013322523459473684,-0.0002257521036209783,specter/cls,simcse/cls,2660,79.31879500706395,0.18534427425270808
14,2015,0.016894630504456016,0.00027228987635416875,specter2/cls,scincl/cls,2660,79.10395826679766,0.1890276041289189
14,2015,0.017606707949242458,0.0002990787141546832,specter2/cls,scibert/mean,2660,78.38652355766664,0.20130831980128278
14,2015,0.016187189513643545,0.00043246057768367153,specter2/cls,bert/mean,2660,78.51630086006305,0.19908913416868979
14,2015,0.02252190862386331,0.00019222182259679408,specter2/cls,mpnet/mean,2660,77.42544141372674,0.21770987730461067
14,2015,0.02359261242686231,-0.00017195975003701095,specter2/cls,minilm/mean,2660,77.93799041210002,0.2089701900946635
14,2015,0.014506691549053275,-0.00035942327806149824,specter2/cls,pubmedbert/mean,2660,78.9173978869994,0.19222398773411878
14,2015,0.01631959726841446,-0.0007191833237585788,specter2/cls,biobert/mean,2660,78.69633954425473,0.1960087923760677
14,2015,0.01836405128765434,0.0006039936114184641,specter2/cls,simcse/cls,2660,78.25619553028287,0.20353588341088866
14,2015,0.01454809470627735,5.9018135184268933e-05,scincl/cls,scibert/mean,2660,79.08757313627262,0.18930841525915904
14,2015,0.013053445191469256,-3.980573526235759e-05,scincl/cls,bert/mean,2660,79.26465163713172,0.1862727983762556
14,2015,0.019433271703812368,0.0008459995443011074,scincl/cls,mpnet/mean,2660,78.1883143686349,0.20469569027570053
14,2015,0.01885750125436122,-0.0009592247827982022,scincl/cls,minilm/mean,2660,78.86839914936192,0.19306315828307227
14,2015,0.01253151238008276,0.0001671040263483313,scincl/cls,pubmedbert/mean,2660,79.59013713340791,0.1806884540721389
