field_id,period_start,k,mean_chance_adjusted_overlap,mean_overlap,median_overlap,model_a,model_b,q05_overlap,q95_overlap,queries
27,2005,50,0.10937187328809365,0.11344052621962361,0.1,specter2,simcse,0.02,0.26,10946
27,2005,10,0.147055524935939,0.14783482550703453,0.1,scincl,scibert,0.0,0.4,10946
27,2005,25,0.16768044124704093,0.16958158231317377,0.16,scincl,scibert,0.0,0.4,10946
27,2005,50,0.18252535476632042,0.18625982093915588,0.16,scincl,scibert,0.04,0.4,10946
27,2005,10,0.10134410926616434,0.10216517449296549,0.1,scincl,bert,0.0,0.3,10946
27,2005,25,0.11750920101276395,0.11952494061757721,0.08,scincl,bert,0.0,0.32,10946
27,2005,50,0.13207746283708913,0.1360423899141239,0.12,scincl,bert,0.02,0.32,10946
27,2005,10,0.48595460226204185,0.4864242645715329,0.5,scincl,mpnet,0.2,0.8,10946
27,2005,25,0.5097993663867042,0.5109190571898411,0.52,scincl,mpnet,0.24,0.76,10946
27,2005,50,0.5220354090047962,0.5242188927462087,0.54,scincl,mpnet,0.28,0.74,10946
27,2005,10,0.42900507299791774,0.429526767769048,0.4,scincl,minilm,0.1,0.7,10946
27,2005,25,0.44948619563638753,0.4507436506486388,0.44,scincl,minilm,0.16,0.72,10946
27,2005,50,0.4591903018925483,0.46166088068700895,0.46,scincl,minilm,0.22,0.68,10946
27,2005,10,0.1360094376926728,0.13679883062305867,0.1,scincl,pubmedbert,0.0,0.4,10946
27,2005,25,0.1518430604050922,0.15378037639320302,0.12,scincl,pubmedbert,0.0,0.4,10946
27,2005,50,0.16420853357719953,0.16802667641147453,0.14,scincl,pubmedbert,0.04,0.38,10946
27,2005,10,0.15519378457708713,0.1559656495523479,0.1,scincl,biobert,0.0,0.4,10946
27,2005,25,0.17611923066883783,0.1780010962908825,0.16,scincl,biobert,0.0,0.4,10946
27,2005,50,0.1903061950329487,0.19400511602411838,0.18,scincl,biobert,0.04,0.42,10946
27,2005,10,0.09777790560318933,0.09860222912479444,0.1,scincl,simcse,0.0,0.3,10946
27,2005,25,0.1121507162366837,0.11417869541384983,0.08,scincl,simcse,0.0,0.32,10946
27,2005,50,0.12490234969666687,0.12890005481454414,0.1,scincl,simcse,0.02,0.3,10946
27,2005,10,0.2765910149095393,0.27725196418783116,0.3,scibert,bert,0.0,0.6,10946
27,2005,25,0.3097956618872935,0.31137219075461353,0.28,scibert,bert,0.12,0.56,10946
27,2005,50,0.33604964820835603,0.33908276996162984,0.32,scibert,bert,0.14,0.56,10946
27,2005,10,0.13863379782414417,0.13942079298373836,0.1,scibert,mpnet,0.0,0.4,10946
27,2005,25,0.1591647357758266,0.16108532797368905,0.12,scibert,mpnet,0.0,0.4,10946
27,2005,50,0.17564025643177864,0.17940617577197152,0.16,scibert,mpnet,0.04,0.38,10946
27,2005,10,0.13910014753391783,0.1398867166088069,0.1,scibert,minilm,0.0,0.4,10946
27,2005,25,0.15785350026671058,0.15977708752055547,0.12,scibert,minilm,0.0,0.36,10946
27,2005,50,0.17442513110587443,0.1781966014982642,0.16,scibert,minilm,0.04,0.38,10946
27,2005,10,0.470903393981896,0.47138680796638044,0.5,scibert,pubmedbert,0.2,0.8,10946
27,2005,25,0.5035508530387938,0.5046848163712773,0.52,scibert,pubmedbert,0.28,0.72,10946
27,2005,50,0.5268940747716668,0.5290553626895671,0.52,scibert,pubmedbert,0.34,0.72,10946
27,2005,10,0.4583668164897454,0.4588616846336562,0.5,scibert,biobert,0.2,0.7,10946
27,2005,25,0.4935261279313901,0.49468298921980636,0.48,scibert,biobert,0.28,0.72,10946
27,2005,50,0.516771089617042,0.5189786223277909,0.52,scibert,biobert,0.32,0.72,10946
27,2005,10,0.16584667500623046,0.16660880687008953,0.1,scibert,simcse,0.0,0.4,10946
27,2005,25,0.19186138211626974,0.1937072903343687,0.16,scibert,simcse,0.04,0.44,10946
27,2005,50,0.21527316585311335,0.2188580303307144,0.2,scibert,simcse,0.06,0.42,10946
27,2005,10,0.1068945852236665,0.10771057920701627,0.1,bert,mpnet,0.0,0.3,10946
27,2005,25,0.12583811036396456,0.12783482550703454,0.12,bert,mpnet,0.0,0.32,10946
27,2005,50,0.14203524968456693,0.14595468664352274,0.12,bert,mpnet,0.02,0.34,10946
27,2005,10,0.1106802475735938,0.11149278275169013,0.1,bert,minilm,0.0,0.3,10946
27,2005,25,0.1314822833235952,0.1334661063402156,0.12,bert,minilm,0.0,0.32,10946
27,2005,50,0.14964722057055593,0.15353188379316646,0.14,bert,minilm,0.04,0.34,10946
27,2005,10,0.25840337622836673,0.259080942810159,0.2,bert,pubmedbert,0.0,0.6,10946
27,2005,25,0.2905922882160777,0.2922126804312078,0.28,bert,pubmedbert,0.08,0.56,10946
27,2005,50,0.3167141041251613,0.3198355563676229,0.3,bert,pubmedbert,0.14,0.54,10946
27,2005,10,0.289447636320162,0.2900968390279554,0.3,bert,biobert,0.0,0.6,10946
27,2005,25,0.32406175771971496,0.32560570071258904,0.32,bert,biobert,0.12,0.56,10946
27,2005,50,0.3512093461942213,0.35417321395943724,0.34,bert,biobert,0.16,0.58,10946
27,2005,10,0.234692693925561,0.2353919239904988,0.2,bert,simcse,0.0,0.5,10946
27,2005,25,0.27516512630435525,0.2768207564407089,0.28,bert,simcse,0.08,0.52,10946
27,2005,50,0.30907276465123507,0.3122291247944454,0.3,bert,simcse,0.14,0.52,10946
27,2005,10,0.5284015699634009,0.5288324502101225,0.5,mpnet,minilm,0.2,0.8,10946
27,2005,25,0.5464187312474358,0.5474547780010963,0.56,mpnet,minilm,0.28,0.76,10946
27,2005,50,0.5572391682578425,0.5592618308057739,0.56,mpnet,minilm,0.34,0.76,10946
27,2005,10,0.13052297051886508,0.13131737621048786,0.1,mpnet,pubmedbert,0.0,0.4,10946
27,2005,25,0.1490374559358663,0.1509811803398502,0.12,mpnet,pubmedbert,0.0,0.36,10946
27,2005,50,0.16325221893249242,0.16707473049515806,0.14,mpnet,pubmedbert,0.04,0.38,10946
27,2005,10,0.15308149471517116,0.15385528960350814,0.1,mpnet,biobert,0.0,0.4,10946
27,2005,25,0.1751412980405306,0.1770253974054449,0.16,mpnet,biobert,0.0,0.4,10946
27,2005,50,0.19174892691536669,0.19544125708021196,0.18,mpnet,biobert,0.04,0.42,10946
27,2005,10,0.10196590887919588,0.10278640599305681,0.1,mpnet,simcse,0.0,0.3,10946
27,2005,25,0.11822708414065987,0.12024118399415311,0.08,mpnet,simcse,0.0,0.32,10946
27,2005,50,0.13247393877424213,0.13643705463182898,0.12,mpnet,simcse,0.02,0.32,10946
27,2005,10,0.1293616683004091,0.1301571350264937,0.1,minilm,pubmedbert,0.0,0.4,10946
27,2005,25,0.14622086345958082,0.1481710213776722,0.12,minilm,pubmedbert,0.0,0.36,10946
27,2005,50,0.15956829668311218,0.1634076374931482,0.14,minilm,pubmedbert,0.04,0.36,10946
27,2005,10,0.15226766875105635,0.1530422071989768,0.1,minilm,biobert,0.0,0.4,10946
27,2005,25,0.1734821089745263,0.17536999817284854,0.16,minilm,biobert,0.0,0.4,10946
27,2005,50,0.18919385976482495,0.1928978622327791,0.18,minilm,biobert,0.04,0.4,10946
27,2005,10,0.11134776774640709,0.1121596930385529,0.1,minilm,simcse,0.0,0.4,10946
27,2005,25,0.1276547941978236,0.1296473597661246,0.12,minilm,simcse,0.0,0.32,10946
27,2005,50,0.1432430328634868,0.14715695231134662,0.12,minilm,simcse,0.02,0.34,10946
27,2005,10,0.4647494066352751,0.46523844326694686,0.5,pubmedbert,biobert,0.2,0.7,10946
27,2005,25,0.49942302505339226,0.5005664169559657,0.48,pubmedbert,biobert,0.28,0.72,10946
27,2005,50,0.5222373180468648,0.5244198794080029,0.52,pubmedbert,biobert,0.34,0.72,10946
27,2005,10,0.15518464046513078,0.15595651379499362,0.1,pubmedbert,simcse,0.0,0.4,10946
27,2005,25,0.1826900588904974,0.1845569157683172,0.16,pubmedbert,simcse,0.04,0.4,10946
27,2005,50,0.20465091470355495,0.20828430476886534,0.18,pubmedbert,simcse,0.06,0.42,10946
27,2005,10,0.16763892094967434,0.16839941531152935,0.1,biobert,simcse,0.0,0.4,10946
27,2005,25,0.1949123854098274,0.1967513246848164,0.16,biobert,simcse,0.04,0.44,10946
27,2005,50,0.2180705238541375,0.2216426091723004,0.2,biobert,simcse,0.06,0.44,10946
27,2010,10,0.3388109625486862,0.3392302327055989,0.3,specter,specter2,0.1,0.6,15771
27,2010,25,0.35834618206487784,0.35936338849787586,0.36,specter,specter2,0.12,0.6,15771
27,2010,50,0.37396208988604873,0.3759469913131698,0.38,specter,specter2,0.18,0.58,15771
27,2010,10,0.44840426687549306,0.44875404222940835,0.5,specter,scincl,0.1,0.7,15771
27,2010,25,0.472724448375214,0.4735603322554055,0.48,specter,scincl,0.2,0.72,15771
27,2010,50,0.4906429861360183,0.49225794179189647,0.5,specter,scincl,0.26,0.7,15771
27,2010,10,0.15320090495727717,0.1537378733117748,0.1,specter,scibert,0.0,0.4,15771
27,2010,25,0.1743222844571697,0.17563122186291294,0.16,specter,scibert,0.0,0.4,15771
27,2010,50,0.19103603047626794,0.19360091306828991,0.18,specter,scibert,0.04,0.4,15771
27,2010,10,0.11106525197086345,0.11162893919218819,0.1,specter,bert,0.0,0.3,15771
27,2010,25,0.12739734641642506,0.1287806733878638,0.12,specter,bert,0.0,0.32,15771
27,2010,50,0.14281008092445258,0.14552786760509798,0.12,specter,bert,0.02,0.34,15771
27,2010,10,0.41390772339000426,0.41427937353370115,0.4,specter,mpnet,0.1,0.7,15771
27,2010,25,0.4401803069048816,0.44106778263902097,0.44,specter,mpnet,0.2,0.68,15771
27,2010,50,0.46005713937214937,0.46176906981167964,0.46,specter,mpnet,0.22,0.68,15771
27,2010,10,0.3710931794429601,0.3714919789487033,0.4,specter,minilm,0.1,0.7,15771
27,2010,25,0.3951428325369538,0.3961017056622915,0.4,specter,minilm,0.16,0.64,15771
27,2010,50,0.413154261138628,0.415014900767231,0.42,specter,minilm,0.18,0.64,15771
27,2010,10,0.14359491510312414,0.144137974763807,0.1,specter,pubmedbert,0.0,0.4,15771
27,2010,25,0.16244117059745972,0.1637689429966394,0.16,specter,pubmedbert,0.0,0.4,15771
27,2010,50,0.1756527820331807,0.1782664383995942,0.16,specter,pubmedbert,0.04,0.4,15771
27,2010,10,0.1645580528033366,0.16508781941538267,0.1,specter,biobert,0.0,0.4,15771
27,2010,25,0.1868994481773801,0.18818844714983202,0.16,specter,biobert,0.0,0.44,15771
27,2010,50,0.2035059776511886,0.2060313233149452,0.18,specter,biobert,0.04,0.42,15771
27,2010,10,0.10048851149076231,0.10105890558620254,0.1,specter,simcse,0.0,0.3,15771
27,2010,25,0.1160573224117756,0.11745862659311394,0.08,specter,simcse,0.0,0.32,15771
27,2010,50,0.1296188054442697,0.13237841608014714,0.12,specter,simcse,0.02,0.32,15771
27,2010,10,0.3872850460927611,0.38767357808636105,0.4,specter2,scincl,0.1,0.7,15771
27,2010,25,0.4076615687141295,0.4086005960306893,0.4,specter2,scincl,0.16,0.64,15771
27,2010,50,0.4237286542133006,0.425555766913956,0.42,specter2,scincl,0.22,0.62,15771
27,2010,10,0.13670448909149258,0.13725191807748402,0.1,specter2,scibert,0.0,0.4,15771
27,2010,25,0.15393107193805658,0.15527233529896647,0.12,specter2,scibert,0.0,0.36,15771
