field_id,model_a,model_b,delta_common_native_n2000,median_delta_n1000,absolute_median_error,central95_width_delta_n1000,min_delta_n1000,max_delta_n1000
19,bert,minilm,0.019734832394361024,0.019620129475344583,0.00011470291901644059,0.005093729179977382,0.017063744889790455,0.022733563009619484
19,bert,pubmedbert,0.0027706543412294726,0.0031420201640000034,0.00037136582277053076,0.006022992218272269,-0.0005016728270437198,0.005709387145873324
19,bert,biobert,0.008346742520815353,0.008393641519753636,4.6898998938282865e-05,0.015866007890254025,-0.0010465106179232686,0.01686298352679083
19,bert,simcse,-0.002120048680126052,-0.0024195778983705507,0.00029952921824449863,0.004691314791450218,-0.004502794164313317,0.00035843734709961605
19,mpnet,minilm,0.004220836632569447,0.004232503156837375,1.1666524267928136e-05,0.001531355565078993,0.0029840576093591586,0.004636942448272063
19,mpnet,pubmedbert,0.008692847101933188,0.009351039897150248,0.0006581927952170608,0.008114499879796523,0.0048250929358233385,0.013660329576095531
19,mpnet,biobert,0.018596243150862724,0.019308569322606883,0.0007123261717441598,0.019365415531340212,0.0077013520337151364,0.02916841763185174
19,mpnet,simcse,0.00023188198210277733,0.0003446447060146407,0.00011276272391186337,0.0060559651275676075,-0.0035856857828006072,0.003297174195650343
19,minilm,pubmedbert,0.017157102810320568,0.017899442780468233,0.0007423399701476652,0.008189090129330914,0.012560067491556803,0.022702876747827117
19,minilm,biobert,0.026973302607300353,0.027962422025513634,0.00098911941821328,0.019307301748956132,0.016582537238768458,0.03880302103201971
19,minilm,simcse,0.008052648142217178,0.007855406689045885,0.00019724145317129294,0.004061375820102805,0.005626233018597437,0.01018468875772749
19,pubmedbert,biobert,0.010419442972326887,0.011256053284462775,0.0008366103121358881,0.011024329464685304,0.0034819506423181545,0.014991637520183732
19,pubmedbert,simcse,-0.0022539804341171754,-0.0022149684163746963,3.901201774247909e-05,0.007814572114704503,-0.0060851503542013186,0.002945561745109959
19,biobert,simcse,0.0045501358545919635,0.005224455271702622,0.0006743194171106581,0.01623214256682128,-0.004392702121059799,0.014702830537460354
20,specter,specter2,0.00012612221022134662,0.0003586174638261497,0.00023249525360480305,0.0021978810055611883,-0.0010501056754178562,0.0014439658797380517
20,specter,scincl,-8.020907391614873e-05,-0.0002612610743117916,0.00018105200039564284,0.0019983930650443425,-0.0016503364996179881,0.0007967834478297409
20,specter,scibert,0.01623290616587747,0.016143596432182716,8.930973369475348e-05,0.007320772288991568,0.012122185026777754,0.020388124472342062
20,specter,bert,0.001912033495586829,0.0020292377100500913,0.00011720421446326235,0.00474776584905876,-0.0015540241845388159,0.00398290490454889
20,specter,mpnet,-0.002087966939886776,-0.0019921723484631615,9.579459142361468e-05,0.0015610674982323182,-0.0030494192700316614,-0.0013025793796651586
20,specter,minilm,0.0012586263507682327,0.00123625052135945,2.23758294087828e-05,0.0011768530474760863,0.000606956096746325,0.001976800209058549
20,specter,pubmedbert,0.007128126051977046,0.007285814025939336,0.0001576879739622894,0.009277107112545552,0.0030220495370336664,0.013492567289745627
20,specter,biobert,0.006829957063237246,0.005698913793901417,0.0011310432693358297,0.010748233036253937,0.0007501909994424016,0.012944193841747775
20,specter,simcse,0.000672341926352682,0.0006905327363525282,1.8190809999846236e-05,0.004170477939424525,-0.0013324621794694735,0.003123173922189193
20,specter2,scincl,0.0002556196816528855,0.00036729937963175807,0.00011167969797887256,0.001517001772344589,-0.0008149691514317547,0.0010750705811487515
20,specter2,scibert,0.02273956961842538,0.022950063218436678,0.0002104936000112967,0.007415502116761119,0.018605280679716674,0.02634571145023068
20,specter2,bert,0.002040424234144411,0.0019227485171346426,0.00011767571700976864,0.004528872512866903,-0.0012231824891679732,0.004422678701220817
20,specter2,mpnet,-0.0004958963419012807,-0.0004913872533526265,4.509088548654283e-06,0.0011879625703467677,-0.0009203851405250596,0.00028724273752323004
20,specter2,minilm,0.0013753764444143224,0.0013048404952863413,7.053594912798111e-05,0.0014366448451270046,0.0005165165780102177,0.002280088720890472
20,specter2,pubmedbert,0.008598597462875834,0.008428078354847435,0.00017051910802839965,0.009188677272529285,0.004978303193912015,0.014364182884053833
20,specter2,biobert,0.010099209487551108,0.009776745775292084,0.0003224637122590246,0.012780697082340592,0.0022501811360104984,0.017730601317562322
20,specter2,simcse,0.0009473006125921835,0.0006612987081305866,0.0002860019044615969,0.003754509004528832,-0.0013002206761717483,0.003452484847673909
20,scincl,scibert,0.020679629898388785,0.020718195855025046,3.856595663626061e-05,0.009135372371759414,0.015709789596687895,0.02539586830927376
20,scincl,bert,0.002869824220327888,0.003116164857998316,0.000246340637670428,0.005698289820492416,-0.0017632285628974564,0.00505668898478262
20,scincl,mpnet,-0.0018870350112317746,-0.0017613393751624296,0.00012569563606934508,0.0018589927474445766,-0.002851684564552648,-0.000936975210767188
20,scincl,minilm,0.0015818490811602137,0.001578966698653761,2.8823825064527853e-06,0.0019589059048787756,0.00029831870100571756,0.002868931791938256
20,scincl,pubmedbert,0.008512405933831069,0.009421009897206845,0.0009086039633757759,0.008919045529670447,0.0050730320572878185,0.015284117873214487
20,scincl,biobert,0.009123826676401825,0.00814649127233974,0.0009773354040620852,0.011613074778282153,0.0016626437976772768,0.01534216282575862
20,scincl,simcse,0.0010030082876975044,0.0008909941076052363,0.00011201418009226805,0.004029177631339044,-0.0008948605476412075,0.0040202649083301845
20,scibert,bert,0.0050655909532243415,0.005146757353877485,8.116640065314318e-05,0.005146568240387527,0.002354284756859615,0.007685631085443179
20,scibert,mpnet,0.01744395664774756,0.017543789326826986,9.983267907942572e-05,0.007622379048036868,0.012447613587070694,0.02117199614720222
20,scibert,minilm,0.01724437022623493,0.01737049078772901,0.0001261205614940808,0.006291990652012636,0.014027075668474609,0.02087462723525446
20,scibert,pubmedbert,-0.003882722593586685,-0.003734760545129334,0.00014796204845735073,0.007184026135641799,-0.006925911694381726,0.001408510258768536
20,scibert,biobert,-0.009886580749043028,-0.009632588938545183,0.00025399181049784447,0.012472386528310564,-0.018373274644095883,-0.0037973676599196704
20,scibert,simcse,0.008566863773431521,0.008718873828093998,0.00015201005466247697,0.005091545359468154,0.005113195470399012,0.011233180677496013
20,bert,mpnet,0.0005365582132567104,0.0003823322946069352,0.0001542259186497752,0.004486864416663442,-0.0023357711055965735,0.002505097918318211
20,bert,minilm,0.00495416253284886,0.004623346283816554,0.00033081624903230633,0.00426803447634403,0.0017373680112373613,0.006582460472454699
20,bert,pubmedbert,0.007981971902832452,0.008313125543931266,0.0003311536410988136,0.005246344381652755,0.005226522762855956,0.01117196286490707
20,bert,biobert,0.0011959645258742269,0.0005609815176315647,0.0006349830082426622,0.005243922070012738,-0.0019058780201621772,0.0036655144910977544
20,bert,simcse,0.0011991942476818895,0.0011357676472933953,6.342660038849424e-05,0.003954133135488284,-0.0005086392525722738,0.004175454219109587
20,mpnet,minilm,0.0024801684185290496,0.002354372826702089,0.00012579559182696043,0.0013347911142352373,0.0014465152790784641,0.0029955575248420407
20,mpnet,pubmedbert,0.006225162290506847,0.006459768828228629,0.00023460653772178208,0.008914140029995528,0.0026063591103235306,0.012217276165036539
20,mpnet,biobert,0.0063093476553093275,0.005963185944971139,0.00034616171033818866,0.012344236505798852,7.759727738387845e-05,0.013978699869780009
20,mpnet,simcse,0.00017927934505157506,0.00033577290583808317,0.0001564935607865081,0.0034310465644035466,-0.0012921171796864694,0.0026234349814356905
20,minilm,pubmedbert,0.009191674744307599,0.009520877558061663,0.0003292028137540648,0.008241312643869172,0.00610493075161167,0.014818354248618548
20,minilm,biobert,0.008732993321296512,0.008121114810606178,0.0006118785106903335,0.011227656641279966,0.002033772203445472,0.016407194684365634
20,minilm,simcse,0.002217495298997174,0.0020409924375687227,0.0001765028614284514,0.002298786538394307,0.0010323181562662542,0.003516841358331524
20,pubmedbert,biobert,-0.004052008784993233,-0.002913885765428559,0.001138123019564674,0.011957795794642366,-0.011242983730647027,0.0012946741370724046
20,pubmedbert,simcse,0.004462711708889344,0.004904079078316914,0.00044136736942756993,0.006896804499407981,0.0010459080241750351,0.008207448564258035
20,biobert,simcse,0.0021654992951862795,0.0018661738574407005,0.00029932543774557896,0.006274910635070463,-0.002207315973906776,0.004789680278796116
21,specter,specter2,-0.002178450537010046,-0.0021547361080085925,2.3714429001453485e-05,0.0018739413186898528,-0.002982706425675441,-0.0007614992603273141
21,specter,scincl,-7.422937123524598e-05,-7.538819871377722e-05,1.1588274785312436e-06,0.001350464842999851,-0.0006742603711250572,0.0010634618433267296
21,specter,scibert,0.019594203611270067,0.01970319106731644,0.00010898745604637217,0.0067745209542065705,0.017163024765383006,0.02422756221506639
21,specter,bert,0.0013246028067940285,0.0014190498216902214,9.44470148961929e-05,0.003989840161281978,-0.0011089854183270464,0.004089752467923202
21,specter,mpnet,-0.0027281393415837796,-0.002787745124334995,5.960578275121531e-05,0.0012247187880397464,-0.003367276632097016,-0.0019802419983346864
21,specter,minilm,0.0003553821031422322,0.00039919457834358685,4.381247520135467e-05,0.0007260640894859199,-7.00036172354146e-05,0.0006941131406269507
21,specter,pubmedbert,0.008302649114385163,0.008238860234448198,6.378887993696569e-05,0.006904360149095097,0.004645928279758738,0.012063106493773179
21,specter,biobert,0.004671355292819035,0.005542571095022764,0.0008712158022037286,0.005403531254748882,0.002305851557232508,0.008222635818351365
21,specter,simcse,-0.0012726543598052809,-0.0006396785201197019,0.0006329758396855789,0.0031770741221189523,-0.0030378131477554193,0.0006954850738920548
21,specter2,scincl,-0.0012457220099260091,-0.00118014112619097,6.558088373503912e-05,0.0011289907430190177,-0.0018218888449565984,-0.0005720630374307367
21,specter2,scibert,0.016886435074828565,0.017562392992351128,0.0006759579175225627,0.00607226553210803,0.014515126396122957,0.02111398541983278
21,specter2,bert,-0.0013760446101119816,-0.0012492388049025194,0.00012680580520946227,0.0026971525357637163,-0.002578656667429624,0.0002574087606761477
21,specter2,mpnet,-0.002086955254112066,-0.0018435202910455084,0.00024343496306655776,0.0012889124030657172,-0.002784230558752876,-0.0013159370399985493
21,specter2,minilm,-0.0005313543893936679,-0.0003869472040978761,0.00014440718529579177,0.0010304854283381653,-0.001112249654973918,0.00010787412132429175
21,specter2,pubmedbert,0.006406790520453232,0.006049735938053136,0.0003570545824000959,0.005232838129144772,0.0034695778123177146,0.00925706886381683
21,specter2,biobert,0.0026061192857592674,0.003257690323567153,0.0006515710378078854,0.0051772847410915535,-1.7696580243975468e-05,0.005531422053572821
21,specter2,simcse,-0.0010728545673985845,-0.0003238851065778814,0.0007489694608207031,0.003437073692638187,-0.0034003436250540364,0.0005890379157474923
21,scincl,scibert,0.020890474782261137,0.021752112776832644,0.0008616379945715069,0.005945319130676592,0.018939356024237464,0.02552538671204141
21,scincl,bert,0.001128918797140388,0.001656761326015943,0.000527842528875555,0.003542060212260755,-0.0007800722218165301,0.0035156742783203354
21,scincl,mpnet,-0.0014035403312172567,-0.0013027742644539098,0.00010076606676334698,0.001433689326815728,-0.001930261191662841,-6.244843281577594e-05
21,scincl,minilm,0.000900480033729889,0.000952027386061427,5.1547352331537954e-05,0.00108882085555551,0.0005950383274557769,0.0020942328498757545
21,scincl,pubmedbert,0.00726973669159392,0.007189030550687259,8.070614090666117e-05,0.006202482014585295,0.003495080078200208,0.010482892067622207
21,scincl,biobert,0.004638830170906938,0.0053443798335675585,0.0007055496626606206,0.00503909077156885,0.0022609191898047554,0.008237643779834714
21,scincl,simcse,-0.0020107451023345657,-0.0014445936503961199,0.0005661514519384458,0.004033575984701177,-0.004437086195074436,-0.00010827996371309823
21,scibert,bert,0.006664770472586401,0.0064077986929959585,0.0002569717795904425,0.003042519784674778,0.005001766280950171,0.008470668596814557
21,scibert,mpnet,0.020397087474722242,0.02061034947885554,0.00021326200413329666,0.006406396779524402,0.01819909010463383,0.024953986578702292
21,scibert,minilm,0.021800214605521506,0.02203734037627697,0.00023712577075546415,0.005565595089118441,0.020282085326789656,0.026730592957738053
21,scibert,pubmedbert,-0.0005901634518947763,-0.0003837454403558538,0.00020641801153892247,0.0052362765151538395,-0.0036940398589511148,0.0020270890076965475
21,scibert,biobert,-0.000994443874733686,-0.0013247251811379646,0.00033028130640427866,0.0031288343357050736,-0.003305420073365317,0.00028417248604173384
21,scibert,simcse,0.011416923198637186,0.011639150161333878,0.00022222696269669218,0.005035294663910447,0.00859937964977786,0.014173926945436732
21,bert,mpnet,0.0006372558365685954,0.0007518602840276278,0.00011460444745903242,0.0024210876566050196,-0.0007035040054588215,0.0018930517452148132
21,bert,minilm,0.004612603110337621,0.004520508079092489,9.209503124513185e-05,0.001711886664268713,0.003760379376200218,0.005679785493304834
21,bert,pubmedbert,0.002028863829786176,0.001787433010285111,0.00024143081950106504,0.0038920548270353086,0.00028245539720384016,0.004584896093449142
21,bert,biobert,-0.0015661508740651975,-0.001429502804641658,0.00013664806942353946,0.0023926794695057624,-0.00287973516733242,-0.0003178150930062129
21,bert,simcse,0.0003817255234750405,0.00022791742543509796,0.00015380809803994255,0.0030541858917466098,-0.0007493312852222545,0.002751546859266707
21,mpnet,minilm,0.001301257741703643,0.0013038777368691301,2.6199951654870546e-06,0.0006699581993352629,0.000997101316683513,0.0017480872867762232
21,mpnet,pubmedbert,0.009046394084945564,0.008858023116630864,0.00018837096831469946,0.00565574352707066,0.005910166661679983,0.012237353640607185
21,mpnet,biobert,0.0045586505148230705,0.005208473720474338,0.0006498232056512676,0.00498579243995117,0.002040664419288296,0.007336296401649678
21,mpnet,simcse,-0.0008790475993953883,-0.000773010947657804,0.00010603665173758436,0.0034624415441778518,-0.002104298380462777,0.001445066647101756
21,minilm,pubmedbert,0.011146291414276699,0.010904534828343804,0.00024175658593289517,0.005641106648005035,0.008351016103022357,0.014832262969122878
21,minilm,biobert,0.006905471302708133,0.00754160973611484,0.0006361384334067077,0.0043951275858916585,0.004624666183872916,0.009426658141454825
21,minilm,simcse,0.001721805292095313,0.00200877701768587,0.00028697172559055684,0.003058258454242737,0.00015778909425445686,0.003491408582776967
21,pubmedbert,biobert,-0.0030219154889871147,-0.002823883708136521,0.0001980317808505938,0.005258304341594279,-0.0057974221783325675,0.00011913885069803065
21,pubmedbert,simcse,0.004989112490344061,0.005482081163874775,0.0004929686735307137,0.0047708036820690415,0.0022637065026402947,0.007164651516462506
21,biobert,simcse,0.0005730571108324423,0.0010807446732953863,0.000507687562462944,0.0038608526126098345,-0.001363980504849649,0.0033632126554078434
22,specter,specter2,-0.0019962150193901795,-0.0019767650305161366,1.9449988874042923e-05,0.0011599834951740939,-0.0026898714162804094,-0.00130829380445463
22,specter,scincl,-0.001126098258741104,-0.0010044451761728745,0.00012165308256822938,0.001031317148290381,-0.0018386121751231554,-0.0006646345047806035
22,specter,scibert,0.01441560778585238,0.014422530572472891,6.922786620511268e-06,0.005819619659107015,0.012107547024740817,0.018199467528438373
22,specter,bert,0.0012356794835508556,0.0010488903509059955,0.00018678913264486008,0.005042621847555807,-0.0017944123461924866,0.0036860534775766673
22,specter,mpnet,-0.0020635638162584957,-0.002001815614004532,6.174820225396394e-05,0.0013758508680794667,-0.002772773334677847,-0.0011658392905440351
22,specter,minilm,0.0005740993227622004,0.0006131654932540198,3.9066170491819374e-05,0.001176027801658008,-7.983091966601297e-05,0.0011713811948376174
22,specter,pubmedbert,0.004456327209262589,0.00406204862062523,0.000394278588637359,0.014630495428563657,-0.004874087066423338,0.011034646474438303
22,specter,biobert,-0.0025952348292417327,-0.002558280329934659,3.695449930707362e-05,0.014748117466064484,-0.012104774201611268,0.0027789503453550246
22,specter,simcse,-0.00020718549762588356,-8.911217668222671e-05,0.00011807332094365686,0.002528827262100382,-0.0012047965760707546,0.0017542862065049736
22,specter2,scincl,-0.000731028306251269,-0.0005706492080148617,0.00016037909823640728,0.0013786790482018941,-0.0013212695602665692,0.0002716715691482019
22,specter2,scibert,0.01688735523462781,0.01724485939676551,0.00035750416213770064,0.004461825462023892,0.014945294908210394,0.019584229619468707
22,specter2,bert,0.0005910142826428544,0.0007430186941667083,0.0001520044115238539,0.003282846021527876,-0.0011795817122219887,0.002540256394066187
22,specter2,mpnet,-0.001461059210643545,-0.0014534044254944645,7.654785149080467e-06,0.0011937101226644426,-0.0021801197862814092,-0.0009060134136495979
22,specter2,minilm,0.0002459749950330936,0.0002438568526276219,2.1181424054717013e-06,0.0009889661685464981,-0.00024158682927932773,0.0008916520834038044
22,specter2,pubmedbert,0.0046594846601888396,0.004474714478257702,0.0001847701819311376,0.015192727806893357,-0.0055143870293618,0.011088979092203521
22,specter2,biobert,-0.001405236557014411,-0.0011143949408018439,0.0002908416162125671,0.01615117306565108,-0.011837919332708724,0.005154734275694461
22,specter2,simcse,0.0008989113107519264,0.0008966128156203124,2.2984951316140645e-06,0.0023915045906362227,-0.0005670638715038478,0.002128029233146811
22,scincl,scibert,0.01786855722829872,0.018321980491341594,0.0004534232630428736,0.0052057243215484356,0.015669604335213028,0.02182806610190846
22,scincl,bert,0.002422774596371524,0.0023791737322022555,4.360086416926867e-05,0.004250393209994344,2.922817687822654e-05,0.0053668311461755325
22,scincl,mpnet,-0.002424878073654546,-0.0023855421077080274,3.933596594651867e-05,0.0010172572025803433,-0.003024502792532635,-0.0018690563199584842
22,scincl,minilm,0.0007899610237483978,0.0009641916794807526,0.00017423065573235474,0.0010354558095338584,0.0001890207287466028,0.0013443416147495002
22,scincl,pubmedbert,0.005975647035727616,0.005716503436001358,0.0002591435997262581,0.014455964975971515,-0.0030411649370574168,0.012248523593324179
22,scincl,biobert,-0.000987395993629736,-0.0009651611903347401,2.2234803294995942e-05,0.014939134175767636,-0.010247342556255035,0.005122096995049952
22,scincl,simcse,-7.565695243227921e-05,0.00012294742052032515,0.00019860437295260436,0.002600603920124997,-0.001732089641980239,0.0011295988150139546
22,scibert,bert,0.003062781871938869,0.003116051106272777,5.3269234333908067e-05,0.003765074636640175,0.0014068408992553572,0.005642534521144271
22,scibert,mpnet,0.017079868337068316,0.017515328825740806,0.00043546048867249,0.0045446600513394456,0.014648507746967354,0.020030344767486108
22,scibert,minilm,0.01603475238678942,0.016845727805504918,0.0008109754187154983,0.004853454300529598,0.013677133149817222,0.019375342893287018
22,scibert,pubmedbert,-0.004677125470209931,-0.004198924067533694,0.0004782014026762371,0.009169139854204238,-0.01049075401066013,-0.00029706965161147014
22,scibert,biobert,-0.005777036500470678,-0.0058909537824062275,0.0001139172819355494,0.008870508095553321,-0.012165873019114981,-0.0019690620237209355
22,scibert,simcse,0.011379276420160345,0.011423477488544942,4.420106838459725e-05,0.003805061443774011,0.009917650795928434,0.014447730267007186
22,bert,mpnet,0.002796126577770175,0.0025584388925773416,0.00023768768519283334,0.003541008221342061,0.0012091076491234087,0.0051656022512986954
22,bert,minilm,0.004695728285919687,0.004655818067894724,3.9910218024963307e-05,0.003492080307888266,0.0029980132891044287,0.00713914274723404
22,bert,pubmedbert,0.003559729138560952,0.003339655146212983,0.00022007399234796887,0.005835775072483139,-0.0003415238687235478,0.00590488303503367
22,bert,biobert,-0.004043195825679247,-0.004284008959112906,0.0002408131334336594,0.00761777583885645,-0.008922914922265934,-0.0008933673601647651
22,bert,simcse,0.002676311974634138,0.0025293141601956948,0.00014699781443844318,0.003175050567814775,0.0007848050519618788,0.00426893542841289
22,mpnet,minilm,0.0016082710937194156,0.0016188112991815662,1.054020546215062e-05,0.0008769274992819153,0.0011745073127126249,0.0021126400053838035
22,mpnet,pubmedbert,0.005910693479829809,0.005226469924514976,0.0006842235553148335,0.014941620806247261,-0.003534907168297241,0.01223111923517578
22,mpnet,biobert,-0.00024743374264046825,-2.686926923756161e-05,0.00022056447340290664,0.015118573362624139,-0.0097978811646951,0.005960648825216741
22,mpnet,simcse,0.00025098873153228674,0.0003698268683259287,0.00011883813679364197,0.0023491949848144372,-0.0009602469475455955,0.0014177274956068686
22,minilm,pubmedbert,0.006116786298225374,0.005172441177688197,0.0009443451205371767,0.014420364550482144,-0.0022813492687493997,0.012236562283518326
22,minilm,biobert,0.00048697307646994314,0.000968846260316264,0.00048187318384632083,0.014110997844163621,-0.008355810268397379,0.00670763725600354
22,minilm,simcse,0.002010086691221269,0.0022346311875510727,0.00022454449632980378,0.001733843883560035,0.0012036894950223642,0.003086643879584683
22,pubmedbert,biobert,-0.0016025435480353512,-0.0019116233335552124,0.00030907978551986126,0.006047615271022318,-0.003784592165463674,0.0025056244758181467
22,pubmedbert,simcse,0.003947259304953321,0.003778856925643337,0.00016840237930998425,0.011048422529502869,-0.003151479386924838,0.008505383371750885
22,biobert,simcse,-0.0019073092937423874,-0.0016847043795822358,0.0002226049141601516,0.011326386938731467,-0.00964124298192015,0.0026120713099978543
23,specter,specter2,-0.0016049946710017249,-0.0014757389315266933,0.00012925573947503155,0.002560647195348641,-0.0030466901690483494,0.00022696716337400336
23,specter,scincl,-0.001926504067074064,-0.0018810421729004156,4.546189417364843e-05,0.001948134584136243,-0.0027314607089542475,-0.0006573633071491614
23,specter,scibert,0.03910645352525255,0.03962864221285284,0.000522188687600289,0.011272419309202857,0.033030226860672474,0.04688246938530205
23,specter,bert,0.011203187529948977,0.011761865561601859,0.0005586780316528817,0.006859292693142697,0.0065913975396018065,0.015204464700234732
23,specter,mpnet,-0.0050847913200749995,-0.0051794602189155214,9.466889884052199e-05,0.0015286835615590157,-0.005999363659585311,-0.004253831954507015
23,specter,minilm,0.0010290788661380113,0.0008501513834137109,0.00017892748272430037,0.001755361056060636,4.8499577432137286e-05,0.001965116270388978
23,specter,pubmedbert,0.020766365435445855,0.020570803448328734,0.00019556198711712103,0.00970844574349489,0.01510336794256617,0.025097227378130138
23,specter,biobert,0.015277890376795833,0.015551165296922465,0.00027327492012663157,0.014940788154792776,0.008580623647666097,0.026956010699907718
23,specter,simcse,-0.0005159972587119865,-0.0006630721816672236,0.00014707492295523705,0.005860770195241262,-0.004175201610168822,0.002290723497864078
23,specter2,scincl,-0.0016612335902023156,-0.001700336367097488,3.9102776895172386e-05,0.0019779530026940734,-0.002752972891440608,-0.00025066477759094763
23,specter2,scibert,0.039686135802994627,0.039832258341434,0.00014612253843937495,0.00910715070885635,0.034361767956777034,0.045303450223385
23,specter2,bert,0.008134936700506135,0.00881678875932651,0.0006818520588203758,0.0065918813601818895,0.004070838895068207,0.012045257290427713
23,specter2,mpnet,-0.0034031643504039977,-0.003608532607356718,0.00020536825695272043,0.0022980624423173932,-0.004566036439000998,-0.0018463692795733788
23,specter2,minilm,0.0005157765951644411,0.0005096994718069014,6.077123357539627e-06,0.0016254406582606922,-0.00026826282837955073,0.0017771208364752988
23,specter2,pubmedbert,0.020615085866971916,0.02002594592307777,0.0005891399438941458,0.008910126177582599,0.015161785024580099,0.024755803554833755
23,specter2,biobert,0.01412681234439761,0.014382268185061942,0.00025545584066433147,0.013969700070496291,0.008339226372965691,0.02557761002901371
23,specter2,simcse,-0.00017741716214930703,-0.0002592550222433321,8.183786009402505e-05,0.0059668982255387274,-0.004059216553061462,0.0027244059011850563
23,scincl,scibert,0.04080306589270932,0.04099577330132692,0.00019270740861759839,0.011023785979534038,0.034902185256793894,0.048394411981236285
23,scincl,bert,0.010420097155859787,0.011105201161122402,0.0006851040052626156,0.00652273854187994,0.006084483238546601,0.014164145871406575
23,scincl,mpnet,-0.0059887823986961575,-0.005971161142581394,1.7621256114763728e-05,0.0015291771449180034,-0.007087256706444944,-0.0053575834308999815
23,scincl,minilm,0.0007930642706367452,0.0008582771516682519,6.521288103150669e-05,0.001499831348876593,6.206209154480113e-05,0.0016941417736259234
23,scincl,pubmedbert,0.021999824668517354,0.02172250654633623,0.00027731812218112495,0.010107665172845837,0.016328397799498906,0.027597015447144768
23,scincl,biobert,0.014916736056315494,0.014627800549308179,0.0002889355070073152,0.014994068350188893,0.008562570472543607,0.027254254002622824
23,scincl,simcse,-0.00015658257244266505,-0.00011931984246493776,3.726272997772728e-05,0.006683715672393894,-0.005417629963748394,0.002590818461217781
23,scibert,bert,0.006519929718826867,0.006382193698639738,0.00013773602018712916,0.006388582357936077,0.002680362496953248,0.009491356058976108
23,scibert,mpnet,0.03827125181958935,0.038238402791561266,3.284902802808132e-05,0.010573931588298446,0.03327838888546464,0.045807275735852415
23,scibert,minilm,0.04094611515345825,0.040761773567404846,0.00018434158605340478,0.009224849859269024,0.036494711410213876,0.04796055649156061
23,scibert,pubmedbert,-0.0013683865486338043,-0.001484498752608976,0.00011611220397517164,0.006643391359760907,-0.006656562328374194,0.0007077978135410223
23,scibert,biobert,0.0016861192020469762,0.0020645546639445067,0.0003784354618975305,0.008605317528671313,-0.0036604733547018764,0.006984296690568215
23,scibert,simcse,0.01360729577037778,0.013589380892529535,1.7914877848246302e-05,0.005915813363339281,0.010277386659921617,0.016557265072980165
23,bert,mpnet,0.009657483379232779,0.010605088102173976,0.0009476047229411977,0.005888950821230412,0.006425614916713451,0.013198007630449426
23,bert,minilm,0.016905836498089966,0.017035759972715614,0.00012992347462564835,0.006104474147055762,0.013033153277757337,0.02080843454657899
23,bert,pubmedbert,0.0018353621400571951,0.0018981669392838518,6.280479922665672e-05,0.007915190248345177,-0.002979190606137494,0.005784412660252092
23,bert,biobert,-0.004278117279564175,-0.004461017242033571,0.0001828999624693961,0.0067730552388321616,-0.008010986962286193,-0.0006943891330523089
23,bert,simcse,0.0006925204822368913,0.0007824397473515377,8.991926511464632e-05,0.0034963812140228977,-0.001383647483599204,0.002410005505171009
23,mpnet,minilm,0.003142333433913014,0.0031140130998283944,2.8320334084619425e-05,0.0013580136030745776,0.0026103374787102007,0.004332446337701357
23,mpnet,pubmedbert,0.021433800533056546,0.02092996221539889,0.0005038383176576566,0.008415319251010366,0.016206957880317896,0.02519866451618724
23,mpnet,biobert,0.014633480813306288,0.014630405377147382,3.07543615890582e-06,0.014283084682756847,0.008489984320027344,0.026711089587332815
23,mpnet,simcse,-4.231527890941056e-05,-1.4490172933923073e-05,2.7825105975487485e-05,0.00540525232428477,-0.003624970280817652,0.0023106746108702003
23,minilm,pubmedbert,0.024061829012035685,0.023264323874452153,0.0007975051375835318,0.008038768240836752,0.01955413257570504,0.02853527258896882
23,minilm,biobert,0.018039938903980812,0.01762294476813936,0.00041699413584145306,0.012829905741822894,0.012128371503862367,0.02939895058548858
23,minilm,simcse,0.006130702761175666,0.006437397292857472,0.00030669453168180594,0.004470868314296761,0.003134004617294961,0.007785070705235153
23,pubmedbert,biobert,-0.0009031259248404311,-0.0006126979093848961,0.000290428015455535,0.008167117827692312,-0.005261076683957033,0.003838894677484661
23,pubmedbert,simcse,0.004173659862785728,0.004098169934930784,7.548992785494368e-05,0.0061477134874892425,-0.0005278515289615093,0.006143303039924497
23,biobert,simcse,-0.0001984160850483363,-0.0001670036687568821,3.141241629145419e-05,0.006604969788337122,-0.00461713525898233,0.0023623871987226153
24,specter,specter2,-0.004347814145197582,-0.004369948088595477,2.2133943397895095e-05,0.00282089288862615,-0.006213220853626744,-0.0029603537720631623
24,specter,scincl,-0.0029477070972193653,-0.0026395135664399327,0.00030819353077943257,0.0016765393255600003,-0.004066434722730383,-0.002122509614828849
24,specter,scibert,0.06420261524309867,0.0652752688144479,0.0010726535713492247,0.011035617254998104,0.05773104727163969,0.07092108606909997
24,specter,bert,0.010356552874456693,0.011094449895655278,0.0007378970211985858,0.008041941646813449,0.005913390809605512,0.015403054335472288
24,specter,mpnet,-0.0069043298300325295,-0.007050558847365496,0.00014622901733296612,0.0020244261521988344,-0.008276634213548406,-0.006010713927536604
24,specter,minilm,0.0019749062240947968,0.0020029097423017173,2.8003518206920486e-05,0.0017263393386710674,0.0009131929325381094,0.002932522210676747
24,specter,pubmedbert,0.04955852505123326,0.050772140639105234,0.0012136155878719745,0.016833592327187237,0.03867890299293186,0.05859879838983928
24,specter,biobert,0.02766446058899641,0.02999612335389773,0.002331662764901321,0.014157097151338852,0.019217132907830003,0.03572300541395945
