field_id,period_start,other_model,native_cka,extended_cka,delta_cka
13,2020,scibert,0.5296798625781184,0.5849162838219506,0.05523642124383221
13,2020,bert,0.5736000600476495,0.6204305242444957,0.04683046419684622
13,2020,mpnet,0.8164317425940113,0.8167000259888535,0.00026828339484219477
13,2020,pubmedbert,0.49843596338704904,0.5446716628737737,0.046235699486724624
13,2020,biobert,0.5671543799964398,0.6105037721948704,0.04334939219843059
13,2020,simcse,0.5077209133919389,0.5406318260893176,0.03291091269737867
14,2000,specter,0.6866494898436063,0.6857791442140087,-0.0008703456295976464
14,2000,specter2,0.6887567060642074,0.6869723012775836,-0.0017844047866237833
14,2000,scincl,0.7117898710356256,0.70995082884163,-0.0018390421939956658
14,2000,scibert,0.43316870063801216,0.4426318341788013,0.009463133540789148
14,2000,bert,0.47828235995356216,0.4843207146871307,0.006038354733568563
14,2000,mpnet,0.807174414538658,0.8051116202676536,-0.00206279427100442
14,2000,pubmedbert,0.38156745019738303,0.38772664876052226,0.006159198563139234
14,2000,biobert,0.41918560903446456,0.42784387570049176,0.008658266666027203
14,2000,simcse,0.5550512783989788,0.5594588355718179,0.004407557172839027
14,2005,specter,0.6922245228398834,0.6894896775558157,-0.002734845284067755
14,2005,specter2,0.6955625438336605,0.6930002901613437,-0.002562253672316772
14,2005,scincl,0.7125211619737052,0.7091926918388388,-0.003328470134866368
14,2005,scibert,0.4060824551362102,0.41835543627925975,0.012272981143049533
14,2005,bert,0.4678567495618298,0.47543914440141527,0.007582394839585449
14,2005,mpnet,0.8074946364319573,0.8039392157285874,-0.0035554207033698937
14,2005,pubmedbert,0.3595890415624996,0.3672603332942645,0.007671291731764895
14,2005,biobert,0.41174803664756027,0.42257639555896126,0.010828358911400993
14,2005,simcse,0.5424095582029118,0.5469563884873869,0.004546830284475112
14,2010,specter,0.7012250102408379,0.6991119606877602,-0.0021130495530777837
14,2010,specter2,0.7107391591637032,0.7082218447542511,-0.0025173144094521316
14,2010,scincl,0.7222161538082277,0.719256913746755,-0.0029592400614726344
14,2010,scibert,0.4438491496655227,0.45926877200011257,0.015419622334589878
14,2010,bert,0.47443305872566516,0.48376634442754957,0.009333285701884408
14,2010,mpnet,0.8135129106333068,0.8100402300100822,-0.003472680623224589
14,2010,pubmedbert,0.38809339721529834,0.3992529667286463,0.011159569513347956
14,2010,biobert,0.42424029900453464,0.4380561479339553,0.013815848929420671
14,2010,simcse,0.5506859151727679,0.5550771606169476,0.004391245444179681
14,2015,specter,0.7052310580026954,0.7006196791374152,-0.00461137886528018
14,2015,specter2,0.7229475644351023,0.7171322772720203,-0.005815287163081995
14,2015,scincl,0.7310351202117267,0.7255544535082015,-0.0054806667035252055
14,2015,scibert,0.5035191990490231,0.5234030597556538,0.01988386070663073
14,2015,bert,0.5086346686081231,0.5224489154548977,0.01381424684677457
14,2015,mpnet,0.8226198600303739,0.8168070485140276,-0.005812811516346272
