centroid_edge_spearman,condition,groups,model_a,model_b,repeat
0.5739733976543794,common_paired,random,scincl,minilm,1
0.5893310960795624,common_paired,random,scincl,pubmedbert,1
0.5997150997150997,common_paired,random,scincl,biobert,1
0.551262475311555,common_paired,random,scincl,simcse,1
0.6586995962456086,common_paired,random,scibert,bert,1
0.5050289269921172,common_paired,random,scibert,mpnet,1
0.42547637774631647,common_paired,random,scibert,minilm,1
0.8238617097512804,common_paired,random,scibert,pubmedbert,1
0.8127841574467343,common_paired,random,scibert,biobert,1
0.6012374809920822,common_paired,random,scibert,simcse,1
0.586435600300631,common_paired,random,bert,mpnet,1
0.5691003792844285,common_paired,random,bert,minilm,1
0.7097600195759706,common_paired,random,bert,pubmedbert,1
0.7228745215248283,common_paired,random,bert,biobert,1
0.7746519147746143,common_paired,random,bert,simcse,1
0.7270497963749498,common_paired,random,mpnet,minilm,1
0.5356744096621397,common_paired,random,mpnet,pubmedbert,1
0.55157883697761,common_paired,random,mpnet,biobert,1
0.5604946428259312,common_paired,random,mpnet,simcse,1
0.4299816475276599,common_paired,random,minilm,pubmedbert,1
0.45690454966528593,common_paired,random,minilm,biobert,1
0.6013664726548162,common_paired,random,minilm,simcse,1
0.8886427909740795,common_paired,random,pubmedbert,biobert,1
0.6314718682816843,common_paired,random,pubmedbert,simcse,1
0.6407208151993429,common_paired,random,biobert,simcse,1
0.6167839477041931,common_paired,random,specter,specter2,2
0.798009543285617,common_paired,random,specter,scincl,2
0.5812567073916768,common_paired,random,specter,scibert,2
0.6378623739359937,common_paired,random,specter,bert,2
0.611025815811092,common_paired,random,specter,mpnet,2
0.5657602293185116,common_paired,random,specter,minilm,2
0.5325132399979026,common_paired,random,specter,pubmedbert,2
0.627302536136892,common_paired,random,specter,biobert,2
0.550969884466817,common_paired,random,specter,simcse,2
0.689283204866027,common_paired,random,specter2,scincl,2
0.6399496617901526,common_paired,random,specter2,scibert,2
0.5379515145159318,common_paired,random,specter2,bert,2
0.47450404628318743,common_paired,random,specter2,mpnet,2
0.49752958243755796,common_paired,random,specter2,minilm,2
0.5502200548826316,common_paired,random,specter2,pubmedbert,2
0.6054582000594271,common_paired,random,specter2,biobert,2
0.47360809606208387,common_paired,random,specter2,simcse,2
0.6133801758341636,common_paired,random,scincl,scibert,2
0.5641602433013477,common_paired,random,scincl,bert,2
0.6426469508678099,common_paired,random,scincl,mpnet,2
0.5243060143673642,common_paired,random,scincl,minilm,2
0.5056784297275095,common_paired,random,scincl,pubmedbert,2
0.5725254749794628,common_paired,random,scincl,biobert,2
0.5258297939279535,common_paired,random,scincl,simcse,2
0.6714369111915125,common_paired,random,scibert,bert,2
0.4790309894604374,common_paired,random,scibert,mpnet,2
0.47987030919546264,common_paired,random,scibert,minilm,2
0.8087025675982732,common_paired,random,scibert,pubmedbert,2
0.8184143463898066,common_paired,random,scibert,biobert,2
0.6315456277419469,common_paired,random,scibert,simcse,2
0.4692716690262703,common_paired,random,bert,mpnet,2
0.5337454774264591,common_paired,random,bert,minilm,2
0.7057682694492512,common_paired,random,bert,pubmedbert,2
0.7731924562599409,common_paired,random,bert,biobert,2
0.7129655847447259,common_paired,random,bert,simcse,2
0.5955251428871061,common_paired,random,mpnet,minilm,2
0.4113100169541888,common_paired,random,mpnet,pubmedbert,2
0.5216255046929894,common_paired,random,mpnet,biobert,2
0.41873595161938726,common_paired,random,mpnet,simcse,2
0.47681086466362543,common_paired,random,minilm,pubmedbert,2
0.5893450789156311,common_paired,random,minilm,biobert,2
0.43075280093685003,common_paired,random,minilm,simcse,2
0.8218034362819638,common_paired,random,pubmedbert,biobert,2
0.6359215562896544,common_paired,random,pubmedbert,simcse,2
0.6036907695803402,common_paired,random,biobert,simcse,2
0.7288881897470855,common_paired,random,specter,specter2,3
0.8153063115026306,common_paired,random,specter,scincl,3
0.6135084683550942,common_paired,random,specter,scibert,3
0.6899833953821685,common_paired,random,specter,bert,3
0.6366780277209726,common_paired,random,specter,mpnet,3
0.6048894482023317,common_paired,random,specter,minilm,3
0.6446356597276843,common_paired,random,specter,pubmedbert,3
0.5747749637320191,common_paired,random,specter,biobert,3
0.5905451558212296,common_paired,random,specter,simcse,3
0.7825434778809014,common_paired,random,specter2,scincl,3
0.6663768723891424,common_paired,random,specter2,scibert,3
0.639583311485152,common_paired,random,specter2,bert,3
0.688588607484313,common_paired,random,specter2,mpnet,3
0.5337713456731862,common_paired,random,specter2,minilm,3
0.6900679915403842,common_paired,random,specter2,pubmedbert,3
0.596130599688882,common_paired,random,specter2,biobert,3
0.4996249104224565,common_paired,random,specter2,simcse,3
0.6493632566025205,common_paired,random,scincl,scibert,3
0.6673647597573978,common_paired,random,scincl,bert,3
0.6792229038854807,common_paired,random,scincl,mpnet,3
0.5872193382622831,common_paired,random,scincl,minilm,3
0.6304881757642494,common_paired,random,scincl,pubmedbert,3
0.5927883522975549,common_paired,random,scincl,biobert,3
0.5614276475626169,common_paired,random,scincl,simcse,3
0.6999584010626957,common_paired,random,scibert,bert,3
0.6840427874783703,common_paired,random,scibert,mpnet,3
0.5371223323370563,common_paired,random,scibert,minilm,3
0.8509066121336061,common_paired,random,scibert,pubmedbert,3
0.8460507227378394,common_paired,random,scibert,biobert,3
0.48801111635467465,common_paired,random,scibert,simcse,3
0.6754842430916052,common_paired,random,bert,mpnet,3
0.5973471064268612,common_paired,random,bert,minilm,3
0.7025092199325329,common_paired,random,bert,pubmedbert,3
0.7365368010766785,common_paired,random,bert,biobert,3
0.791237655777533,common_paired,random,bert,simcse,3
0.6962281299704612,common_paired,random,mpnet,minilm,3
0.6184367189275165,common_paired,random,mpnet,pubmedbert,3
0.6223190533619982,common_paired,random,mpnet,biobert,3
0.5298890112387046,common_paired,random,mpnet,simcse,3
0.5075559750406377,common_paired,random,minilm,pubmedbert,3
0.5493185115271005,common_paired,random,minilm,biobert,3
0.5410333315854788,common_paired,random,minilm,simcse,3
0.8397727789138832,common_paired,random,pubmedbert,biobert,3
0.5487864646146855,common_paired,random,pubmedbert,simcse,3
0.5842507821648927,common_paired,random,biobert,simcse,3
0.7203188086623671,common_paired,random,specter,specter2,4
0.771266320591474,common_paired,random,specter,scincl,4
0.5332267142083095,common_paired,random,specter,scibert,4
0.6510992257004529,common_paired,random,specter,bert,4
0.7127383636586091,common_paired,random,specter,mpnet,4
0.6281338157411778,common_paired,random,specter,minilm,4
0.5006673308513799,common_paired,random,specter,pubmedbert,4
0.5955513607047349,common_paired,random,specter,biobert,4
0.5815321692622306,common_paired,random,specter,simcse,4
0.7971205844825479,common_paired,random,specter2,scincl,4
0.5441882089734852,common_paired,random,specter2,scibert,4
0.655567440966214,common_paired,random,specter2,bert,4
0.7241322776292103,common_paired,random,specter2,mpnet,4
0.6729211892402077,common_paired,random,specter2,minilm,4
0.5635376575253876,common_paired,random,specter2,pubmedbert,4
0.6227703493961164,common_paired,random,specter2,biobert,4
0.5209774002412039,common_paired,random,specter2,simcse,4
0.6124202541380456,common_paired,random,scincl,scibert,4
0.6898481114432036,common_paired,random,scincl,bert,4
0.7339380909933058,common_paired,random,scincl,mpnet,4
0.5933745826997361,common_paired,random,scincl,minilm,4
0.5891255483893522,common_paired,random,scincl,pubmedbert,4
0.6711985038365407,common_paired,random,scincl,biobert,4
0.6283225840281056,common_paired,random,scincl,simcse,4
0.6910684634611015,common_paired,random,scibert,bert,4
0.5353290336112423,common_paired,random,scibert,mpnet,4
0.5268620768007272,common_paired,random,scibert,minilm,4
0.8167748588607485,common_paired,random,scibert,pubmedbert,4
0.7694052051107267,common_paired,random,scibert,biobert,4
0.5898453148759898,common_paired,random,scibert,simcse,4
0.6306493279499416,common_paired,random,bert,mpnet,4
0.6112191285197421,common_paired,random,bert,minilm,4
0.7648286228654327,common_paired,random,bert,pubmedbert,4
0.7440725010050164,common_paired,random,bert,biobert,4
0.7587660147169352,common_paired,random,bert,simcse,4
0.783687273871323,common_paired,random,mpnet,minilm,4
0.5250506003880238,common_paired,random,mpnet,pubmedbert,4
0.528586160488001,common_paired,random,mpnet,biobert,4
0.5407327006100013,common_paired,random,mpnet,simcse,4
0.4718546484190656,common_paired,random,minilm,pubmedbert,4
0.5048352647125653,common_paired,random,minilm,biobert,4
0.5781762886057366,common_paired,random,minilm,simcse,4
0.8040067816754933,common_paired,random,pubmedbert,biobert,4
0.5911160051037352,common_paired,random,pubmedbert,simcse,4
0.6511432716340693,common_paired,random,biobert,simcse,4
0.7428706762449094,common_paired,random,specter,specter2,5
0.7782413087934561,common_paired,random,specter,scincl,5
0.5782381626553406,common_paired,random,specter,scibert,5
0.6703700207994687,common_paired,random,specter,bert,5
0.7702448744166537,common_paired,random,specter,mpnet,5
0.6321685630888086,common_paired,random,specter,minilm,5
0.6561414363868353,common_paired,random,specter,pubmedbert,5
0.6394560676769266,common_paired,random,specter,biobert,5
0.6224931396710539,common_paired,random,specter,simcse,5
0.7632566025204064,common_paired,random,specter2,scincl,5
0.597043329313268,common_paired,random,specter2,scibert,5
0.5840445353328789,common_paired,random,specter2,bert,5
0.7165161763934771,common_paired,random,specter2,mpnet,5
0.57735095170678,common_paired,random,specter2,minilm,5
0.6585863352734519,common_paired,random,specter2,pubmedbert,5
0.6436250502508172,common_paired,random,specter2,biobert,5
0.5295544718857602,common_paired,random,specter2,simcse,5
0.6209057382063518,common_paired,random,scincl,scibert,5
0.6500103123416007,common_paired,random,scincl,bert,5
0.7530991208291823,common_paired,random,scincl,mpnet,5
0.5801237480992083,common_paired,random,scincl,minilm,5
0.6331484103263245,common_paired,random,scincl,pubmedbert,5
0.6158159858773357,common_paired,random,scincl,biobert,5
0.6011532344047682,common_paired,random,scincl,simcse,5
0.7009305577403738,common_paired,random,scibert,bert,5
0.6139244577281388,common_paired,random,scibert,mpnet,5
0.5358981350392394,common_paired,random,scibert,minilm,5
0.813312708650132,common_paired,random,scibert,pubmedbert,5
0.7796140737245032,common_paired,random,scibert,biobert,5
0.586421967035464,common_paired,random,scibert,simcse,5
0.6606952965235174,common_paired,random,bert,mpnet,5
0.4889434219495569,common_paired,random,bert,minilm,5
0.7770999597993464,common_paired,random,bert,pubmedbert,5
0.724401796794435,common_paired,random,bert,biobert,5
0.7930082323947355,common_paired,random,bert,simcse,5
0.6968321884886302,common_paired,random,mpnet,minilm,5
0.6453456382290739,common_paired,random,mpnet,pubmedbert,5
0.5994836837781624,common_paired,random,mpnet,biobert,5
0.6081656266932342,common_paired,random,mpnet,simcse,5
0.5428381661510496,common_paired,random,minilm,pubmedbert,5
0.4962665827696503,common_paired,random,minilm,biobert,5
0.49894394630590955,common_paired,random,minilm,simcse,5
0.8602960865537554,common_paired,random,pubmedbert,biobert,5
0.629290545854963,common_paired,random,pubmedbert,simcse,5
0.6072350689528604,common_paired,random,biobert,simcse,5
0.6825253001940119,common_paired,random,specter,specter2,6
0.7325849020327548,common_paired,random,specter,scincl,6
0.48129585933266916,common_paired,random,specter,scibert,6
0.5173478055686646,common_paired,random,specter,bert,6
0.6104661527974412,common_paired,random,specter,mpnet,6
0.570679740618391,common_paired,random,specter,minilm,6
0.44224284690542365,common_paired,random,specter,pubmedbert,6
0.48795553458130153,common_paired,random,specter,biobert,6
0.4973743729571951,common_paired,random,specter,simcse,6
0.7274755737332426,common_paired,random,specter2,scincl,6
0.5631971754671141,common_paired,random,specter2,scibert,6
0.5751993428067048,common_paired,random,specter2,bert,6
0.5382234806774685,common_paired,random,specter2,mpnet,6
0.4679988813731146,common_paired,random,specter2,minilm,6
0.552728575673361,common_paired,random,specter2,pubmedbert,6
0.5814391834023735,common_paired,random,specter2,biobert,6
0.5645783300998025,common_paired,random,specter2,simcse,6
0.6200797021655918,common_paired,random,scincl,scibert,6
0.5846143359026795,common_paired,random,scincl,bert,6
0.713807701046965,common_paired,random,scincl,mpnet,6
0.5446160837571881,common_paired,random,scincl,minilm,6
0.5906647090696171,common_paired,random,scincl,pubmedbert,6
0.5948207575201442,common_paired,random,scincl,biobert,6
0.5465666893887754,common_paired,random,scincl,simcse,6
0.6535581074231381,common_paired,random,scibert,bert,6
0.46143079370073237,common_paired,random,scibert,mpnet,6
0.4413049481761138,common_paired,random,scibert,minilm,6
0.808347053991226,common_paired,random,scibert,pubmedbert,6
0.7706772936220789,common_paired,random,scibert,biobert,6
0.5748396343488369,common_paired,random,scibert,simcse,6
0.4007812909653401,common_paired,random,bert,mpnet,6
0.3705164910072886,common_paired,random,bert,minilm,6
0.7496369706185658,common_paired,random,bert,pubmedbert,6
0.7721979270445529,common_paired,random,bert,biobert,6
0.7728649083250311,common_paired,random,bert,simcse,6
0.7450135458724417,common_paired,random,mpnet,minilm,6
0.36795064058867744,common_paired,random,mpnet,pubmedbert,6
0.37698005698005704,common_paired,random,mpnet,biobert,6
0.4149598867390279,common_paired,random,mpnet,simcse,6
0.34640553720308326,common_paired,random,minilm,pubmedbert,6
0.33152605177145056,common_paired,random,minilm,biobert,6
0.3084085784699282,common_paired,random,minilm,simcse,6
0.8784590914652265,common_paired,random,pubmedbert,biobert,6
0.5910890881443029,common_paired,random,pubmedbert,simcse,6
0.6648607833883908,common_paired,random,biobert,simcse,6
0.5834841731774247,common_paired,random,specter,specter2,7
0.6350287522066663,common_paired,random,specter,scincl,7
0.4806397147501442,common_paired,random,specter,scibert,7
0.41139041826158396,common_paired,random,specter,bert,7
0.6556569311170538,common_paired,random,specter,mpnet,7
0.6913890199779772,common_paired,random,specter,minilm,7
0.3767115865275375,common_paired,random,specter,pubmedbert,7
0.38533934595284297,common_paired,random,specter,biobert,7
0.44223131106566693,common_paired,random,specter,simcse,7
0.7181818817401641,common_paired,random,specter2,scincl,7
0.5457427507734257,common_paired,random,specter2,scibert,7
0.33671473266565294,common_paired,random,specter2,bert,7
0.5845643472637339,common_paired,random,specter2,mpnet,7
0.49397130022896896,common_paired,random,specter2,minilm,7
0.430844738084002,common_paired,random,specter2,pubmedbert,7
0.505185534756087,common_paired,random,specter2,biobert,7
0.4046957859227798,common_paired,random,specter2,simcse,7
0.5971583381399332,common_paired,random,scincl,scibert,7
0.48824952370964647,common_paired,random,scincl,bert,7
0.6166028699771031,common_paired,random,scincl,mpnet,7
0.6243549542936048,common_paired,random,scincl,minilm,7
0.4886078338839076,common_paired,random,scincl,pubmedbert,7
0.5645842728051318,common_paired,random,scincl,biobert,7
0.5040473319000927,common_paired,random,scincl,simcse,7
0.6217782671770403,common_paired,random,scibert,bert,7
0.5013825529162953,common_paired,random,scibert,mpnet,7
0.49487564015171376,common_paired,random,scibert,minilm,7
0.781044168283432,common_paired,random,scibert,pubmedbert,7
0.8077062905283764,common_paired,random,scibert,biobert,7
0.5962658836278469,common_paired,random,scibert,simcse,7
0.3798811458934159,common_paired,random,bert,mpnet,7
0.4514519427402864,common_paired,random,bert,minilm,7
0.7572939716498,common_paired,random,bert,pubmedbert,7
0.6924454232429693,common_paired,random,bert,biobert,7
0.8159652526523694,common_paired,random,bert,simcse,7
0.7405865799730831,common_paired,random,mpnet,minilm,7
0.3789033960813103,common_paired,random,mpnet,pubmedbert,7
0.44375124534633736,common_paired,random,mpnet,biobert,7
0.40233198748536175,common_paired,random,mpnet,simcse,7
0.40126824323143345,common_paired,random,minilm,pubmedbert,7
0.4382084491286946,common_paired,random,minilm,biobert,7
0.41835002534389043,common_paired,random,minilm,simcse,7
0.864472410116582,common_paired,random,pubmedbert,biobert,7
0.7112089909635921,common_paired,random,pubmedbert,simcse,7
0.6051691049237062,common_paired,random,biobert,simcse,7
0.6336556377047176,common_paired,random,specter,specter2,8
0.7312621257406534,common_paired,random,specter,scincl,8
0.5568937129673326,common_paired,random,specter,scibert,8
0.5404600353066611,common_paired,random,specter,bert,8
0.5724559103700207,common_paired,random,specter,mpnet,8
0.571968258962124,common_paired,random,specter,minilm,8
0.5088084875814938,common_paired,random,specter,pubmedbert,8
0.6032639435093423,common_paired,random,specter,biobert,8
0.45396256095642606,common_paired,random,specter,simcse,8
0.7137164630416165,common_paired,random,specter2,scincl,8
0.5796021883138448,common_paired,random,specter2,scibert,8
0.48759372869802314,common_paired,random,specter2,bert,8
0.5390222501878944,common_paired,random,specter2,mpnet,8
0.47651268068445984,common_paired,random,specter2,minilm,8
0.5004956915386364,common_paired,random,specter2,pubmedbert,8
0.588633352559733,common_paired,random,specter2,biobert,8
0.43951654344292385,common_paired,random,specter2,simcse,8
0.5117284533235453,common_paired,random,scincl,scibert,8
0.4955436701448972,common_paired,random,scincl,bert,8
0.5715295474804678,common_paired,random,scincl,mpnet,8
0.5094967926869768,common_paired,random,scincl,minilm,8
0.4786342264869873,common_paired,random,scincl,pubmedbert,8
0.5653819936028526,common_paired,random,scincl,biobert,8
0.46319647632531075,common_paired,random,scincl,simcse,8
0.7149105972418857,common_paired,random,scibert,bert,8
0.40823833744079147,common_paired,random,scibert,mpnet,8
0.4580382080995578,common_paired,random,scibert,minilm,8
0.8036802824532886,common_paired,random,scibert,pubmedbert,8
0.7857759600090889,common_paired,random,scibert,biobert,8
0.6915543670144899,common_paired,random,scibert,simcse,8
0.4374348487231923,common_paired,random,bert,mpnet,8
0.49988883645325366,common_paired,random,bert,minilm,8
0.7391463478580044,common_paired,random,bert,pubmedbert,8
0.730668554349536,common_paired,random,bert,biobert,8
0.7996151224372084,common_paired,random,bert,simcse,8
0.6950385401919145,common_paired,random,mpnet,minilm,8
0.3852428643839687,common_paired,random,mpnet,pubmedbert,8
0.4694335203537658,common_paired,random,mpnet,biobert,8
0.36996416898257395,common_paired,random,mpnet,simcse,8
0.42853861884536737,common_paired,random,minilm,pubmedbert,8
0.49696677328579175,common_paired,random,minilm,biobert,8
0.4766605491758866,common_paired,random,minilm,simcse,8
0.7874850121475889,common_paired,random,pubmedbert,biobert,8
0.6446964850645832,common_paired,random,pubmedbert,simcse,8
0.6990995053571741,common_paired,random,biobert,simcse,8
0.7096034118120008,common_paired,random,specter,specter2,9
0.7610700365301593,common_paired,random,specter,scincl,9
0.5523828500515617,common_paired,random,specter,scibert,9
0.5623617010120079,common_paired,random,specter,bert,9
0.6989296138989393,common_paired,random,specter,mpnet,9
0.6490965340045095,common_paired,random,specter,minilm,9
0.5047122157551606,common_paired,random,specter,pubmedbert,9
0.44615489486655135,common_paired,random,specter,biobert,9
0.5337668012514639,common_paired,random,specter,simcse,9
0.8086707566462169,common_paired,random,specter2,scincl,9
0.6436621047663993,common_paired,random,specter2,scibert,9
0.6262366944575534,common_paired,random,specter2,bert,9
0.7052358729659344,common_paired,random,specter2,mpnet,9
0.5876342789226225,common_paired,random,specter2,minilm,9
0.6042668624263717,common_paired,random,specter2,pubmedbert,9
0.5407868840997676,common_paired,random,specter2,biobert,9
0.5353538531452643,common_paired,random,specter2,simcse,9
0.5891335885200917,common_paired,random,scincl,scibert,9
0.6071672521979271,common_paired,random,scincl,bert,9
0.7090185796934264,common_paired,random,scincl,mpnet,9
0.5884274552986211,common_paired,random,scincl,minilm,9
0.5572387394473285,common_paired,random,scincl,pubmedbert,9
0.5107139985667593,common_paired,random,scincl,biobert,9
0.48751088039431606,common_paired,random,scincl,simcse,9
0.7614657507909043,common_paired,random,scibert,bert,9
0.6029007393424571,common_paired,random,scibert,mpnet,9
0.6028531976998236,common_paired,random,scibert,minilm,9
0.8354650166920107,common_paired,random,scibert,pubmedbert,9
0.8452075577228952,common_paired,random,scibert,biobert,9
0.6919836400817997,common_paired,random,scibert,simcse,9
0.626889692901963,common_paired,random,bert,mpnet,9
0.5026948420813452,common_paired,random,bert,minilm,9
0.7975939034834741,common_paired,random,bert,pubmedbert,9
0.7765175746770839,common_paired,random,bert,biobert,9
0.8124541625155123,common_paired,random,bert,simcse,9
0.7218181182598361,common_paired,random,mpnet,minilm,9
0.6008791708178213,common_paired,random,mpnet,pubmedbert,9
0.5767091395312254,common_paired,random,mpnet,biobert,9
0.569335290930383,common_paired,random,mpnet,simcse,9
0.5104727946445738,common_paired,random,minilm,pubmedbert,9
0.5190694422596264,common_paired,random,minilm,biobert,9
0.5212717389404506,common_paired,random,minilm,simcse,9
0.8971726705469037,common_paired,random,pubmedbert,biobert,9
0.6521524828273295,common_paired,random,pubmedbert,simcse,9
0.641101497911314,common_paired,random,biobert,simcse,9
0.6987464387464388,common_paired,random,specter,specter2,10
0.7894604373131981,common_paired,random,specter,scincl,10
0.5742715816335449,common_paired,random,specter,scibert,10
0.6010682886756507,common_paired,random,specter,bert,10
0.7315288483386644,common_paired,random,specter,mpnet,10
0.6408644888399491,common_paired,random,specter,minilm,10
0.47691678464684606,common_paired,random,specter,pubmedbert,10
0.5272668799049167,common_paired,random,specter,biobert,10
0.5868966843199972,common_paired,random,specter,simcse,10
0.7958491951129989,common_paired,random,specter2,scincl,10
0.6202502927656303,common_paired,random,specter2,scibert,10
0.4879023998042404,common_paired,random,specter2,bert,10
0.6662828378165803,common_paired,random,specter2,mpnet,10
0.6177445685421146,common_paired,random,specter2,minilm,10
0.48356492405572166,common_paired,random,specter2,pubmedbert,10
0.5676073619631903,common_paired,random,specter2,biobert,10
0.4578102878716376,common_paired,random,specter2,simcse,10
0.5237676751787183,common_paired,random,scincl,scibert,10
0.48101445475678617,common_paired,random,scincl,bert,10
0.6983919738520965,common_paired,random,scincl,mpnet,10
0.6125740653348015,common_paired,random,scincl,minilm,10
0.4567825494205863,common_paired,random,scincl,pubmedbert,10
0.49764284340971465,common_paired,random,scincl,biobert,10
0.4574233128834357,common_paired,random,scincl,simcse,10
0.752746054218447,common_paired,random,scibert,bert,10
0.5657773582926958,common_paired,random,scibert,mpnet,10
0.5157649485256847,common_paired,random,scibert,minilm,10
0.8044762553965009,common_paired,random,scibert,pubmedbert,10
0.8242906332476886,common_paired,random,scibert,biobert,10
0.6687284358450003,common_paired,random,scibert,simcse,10
0.4981109188471153,common_paired,random,bert,mpnet,10
0.48919511299879403,common_paired,random,bert,minilm,10
0.7756006502018773,common_paired,random,bert,pubmedbert,10
0.7493695488787514,common_paired,random,bert,biobert,10
0.8186936535402793,common_paired,random,bert,simcse,10
0.7716019086571234,common_paired,random,mpnet,minilm,10
0.47822767552828904,common_paired,random,mpnet,pubmedbert,10
0.517734081415063,common_paired,random,mpnet,biobert,10
0.5163875343016447,common_paired,random,mpnet,simcse,10
0.430783912747103,common_paired,random,minilm,pubmedbert,10
0.5252086064356004,common_paired,random,minilm,biobert,10
0.5619359236537153,common_paired,random,minilm,simcse,10
0.8440756471431319,common_paired,random,pubmedbert,biobert,10
0.6263947005051301,common_paired,random,pubmedbert,simcse,10
0.6258976106828869,common_paired,random,biobert,simcse,10
0.743544648943422,common_paired,random,specter,specter2,11
0.7765818957230001,common_paired,random,specter,scincl,11
0.6179924143114328,common_paired,random,specter,scibert,11
0.6944079142852151,common_paired,random,specter,bert,11
0.645058990089665,common_paired,random,specter,mpnet,11
0.7004960411095381,common_paired,random,specter,minilm,11
0.5839819621414714,common_paired,random,specter,pubmedbert,11
0.6102483701256708,common_paired,random,specter,biobert,11
0.5603771870029539,common_paired,random,specter,simcse,11
0.7773561952703057,common_paired,random,specter2,scincl,11
0.5857976334049955,common_paired,random,specter2,scibert,11
0.6389096883575411,common_paired,random,specter2,bert,11
0.6856494153426669,common_paired,random,specter2,mpnet,11
0.6392973624875466,common_paired,random,specter2,minilm,11
0.5110300106619126,common_paired,random,specter2,pubmedbert,11
0.5805117718001155,common_paired,random,specter2,biobert,11
0.5368580567353575,common_paired,random,specter2,simcse,11
0.6039106496775208,common_paired,random,scincl,scibert,11
0.6290584307762223,common_paired,random,scincl,bert,11
0.709533847202559,common_paired,random,scincl,mpnet,11
0.7413336129900547,common_paired,random,scincl,minilm,11
0.5397815181864262,common_paired,random,scincl,pubmedbert,11
0.6031122297379967,common_paired,random,scincl,biobert,11
0.5223704402845508,common_paired,random,scincl,simcse,11
0.6897142257878455,common_paired,random,scibert,bert,11
0.5694845577054167,common_paired,random,scibert,mpnet,11
0.5471476762274309,common_paired,random,scibert,minilm,11
0.8446758603813819,common_paired,random,scibert,pubmedbert,11
0.8208214916190378,common_paired,random,scibert,biobert,11
0.6880464230157483,common_paired,random,scibert,simcse,11
0.5631510321080874,common_paired,random,bert,mpnet,11
0.5739220107318267,common_paired,random,bert,minilm,11
0.7103399577019209,common_paired,random,bert,pubmedbert,11
0.7504332931326797,common_paired,random,bert,biobert,11
0.7754964780731652,common_paired,random,bert,simcse,11
0.7133987030919547,common_paired,random,mpnet,minilm,11
0.4920444654186986,common_paired,random,mpnet,pubmedbert,11
0.589941796444864,common_paired,random,mpnet,biobert,11
0.5393361648576372,common_paired,random,mpnet,simcse,11
0.4905720727806618,common_paired,random,minilm,pubmedbert,11
0.5396623145089403,common_paired,random,minilm,biobert,11
0.5396860853302572,common_paired,random,minilm,simcse,11
0.8716795133973049,common_paired,random,pubmedbert,biobert,11
0.6408802195305263,common_paired,random,pubmedbert,simcse,11
0.7004464020414942,common_paired,random,biobert,simcse,11
0.7353716812612519,common_paired,random,specter,specter2,12
0.7611042944785277,common_paired,random,specter,scincl,12
0.606723297152745,common_paired,random,specter,scibert,12
0.5444528341460858,common_paired,random,specter,bert,12
0.7467638473773445,common_paired,random,specter,mpnet,12
0.6721559785363468,common_paired,random,specter,minilm,12
0.6360956425987102,common_paired,random,specter,pubmedbert,12
0.6505860556167306,common_paired,random,specter,biobert,12
0.5858367853459878,common_paired,random,specter,simcse,12
0.8476234422246692,common_paired,random,specter2,scincl,12
0.6115896736755633,common_paired,random,specter2,scibert,12
0.548344257424012,common_paired,random,specter2,bert,12
0.7246265708842398,common_paired,random,specter2,mpnet,12
0.6339803890724137,common_paired,random,specter2,minilm,12
0.5988474647370354,common_paired,random,specter2,pubmedbert,12
0.6743040917274048,common_paired,random,specter2,biobert,12
0.5177417719749009,common_paired,random,specter2,simcse,12
0.5675241640885813,common_paired,random,scincl,scibert,12
0.4560554419450125,common_paired,random,scincl,bert,12
0.7571310716095994,common_paired,random,scincl,mpnet,12
0.6841787705591388,common_paired,random,scincl,minilm,12
0.5596804921958297,common_paired,random,scincl,pubmedbert,12
0.5855679653225666,common_paired,random,scincl,biobert,12
0.46400852953000193,common_paired,random,scincl,simcse,12
0.6968360337685492,common_paired,random,scibert,bert,12
0.5363221645430235,common_paired,random,scibert,mpnet,12
0.512589796025379,common_paired,random,scibert,minilm,12
0.8158939401884189,common_paired,random,scibert,pubmedbert,12
0.7935602048485485,common_paired,random,scibert,biobert,12
0.6154702602555364,common_paired,random,scibert,simcse,12
0.49947319665111084,common_paired,random,bert,mpnet,12
0.4756593781133659,common_paired,random,bert,minilm,12
0.7787908342509571,common_paired,random,bert,pubmedbert,12
0.7761134707146978,common_paired,random,bert,biobert,12
0.7686197192945661,common_paired,random,bert,simcse,12
0.7807900302378831,common_paired,random,mpnet,minilm,12
0.4921168265953543,common_paired,random,mpnet,pubmedbert,12
0.5318581441280827,common_paired,random,mpnet,biobert,12
0.46915036792337417,common_paired,random,mpnet,simcse,12
0.4896418646111898,common_paired,random,minilm,pubmedbert,12
0.5094170905213851,common_paired,random,minilm,biobert,12
0.44189082900739346,common_paired,random,minilm,simcse,12
0.8643455158792582,common_paired,random,pubmedbert,biobert,12
0.6445227483264294,common_paired,random,pubmedbert,simcse,12
0.6369199307849615,common_paired,random,biobert,simcse,12
0.6416345935364342,common_paired,random,specter,specter2,13
0.6624560851554718,common_paired,random,specter,scincl,13
0.5223980563857864,common_paired,random,specter,scibert,13
0.5905276772761436,common_paired,random,specter,bert,13
0.604115148655026,common_paired,random,specter,mpnet,13
0.4741929281806583,common_paired,random,specter,minilm,13
0.5105025081712199,common_paired,random,specter,pubmedbert,13
0.5371635817034591,common_paired,random,specter,biobert,13
0.4790575568489679,common_paired,random,specter,simcse,13
0.631968258962124,common_paired,random,specter2,scincl,13
0.5705497002429518,common_paired,random,specter2,scibert,13
