field_id,period_start,k,mean_chance_adjusted_overlap,mean_overlap,model_a,model_b,recipe
22,2010,25,0.1590656103177547,0.16933593750000003,specter2,scibert,sep
22,2010,50,0.1908409587036805,0.21060546875000002,specter2,scibert,sep
22,2010,10,0.08665139259634266,0.09111328125000001,specter2,bert,sep
22,2010,25,0.10728081919201286,0.11818359375000001,specter2,bert,sep
22,2010,50,0.12375305145217827,0.14515625000000004,specter2,bert,sep
22,2010,10,0.39764330587260677,0.40058593750000004,specter2,mpnet,sep
22,2010,25,0.43159320714329874,0.43853515625000006,specter2,mpnet,sep
22,2010,50,0.4582316150006259,0.47146484375000003,specter2,mpnet,sep
22,2010,10,0.35259903695692196,0.35576171875,specter2,minilm,sep
22,2010,25,0.3867486457560584,0.39423828125000004,specter2,minilm,sep
22,2010,50,0.4074201830088883,0.42189453125,specter2,minilm,sep
22,2010,10,0.2532857468857388,0.25693359375,specter2,pubmedbert,sep
22,2010,25,0.2885572472335559,0.29724609375,specter2,pubmedbert,sep
22,2010,50,0.3122638645468202,0.32906250000000004,specter2,pubmedbert,sep
22,2010,10,0.1941099426239568,0.198046875,specter2,biobert,sep
22,2010,25,0.23091972675568745,0.2403125,specter2,biobert,sep
22,2010,50,0.2611321083187281,0.2791796875,specter2,biobert,sep
22,2010,10,0.16295186989905497,0.167041015625,specter2,simcse,sep
22,2010,25,0.19704903290368447,0.20685546875000002,specter2,simcse,sep
22,2010,50,0.2215820752613295,0.240595703125,specter2,simcse,sep
22,2010,10,0.11408031016046882,0.11840820312500001,scincl,scibert,sep
22,2010,25,0.14963401605773988,0.16001953125,scincl,scibert,sep
22,2010,50,0.1783883540153981,0.19845703125000003,scincl,scibert,sep
22,2010,10,0.08537562898870887,0.08984375,scincl,bert,sep
22,2010,25,0.10652945528869931,0.11744140625000002,scincl,bert,sep
22,2010,50,0.1232625549652604,0.144677734375,scincl,bert,sep
22,2010,10,0.47467980064126164,0.47724609375,scincl,mpnet,sep
22,2010,25,0.5089639164502968,0.5149609375,scincl,mpnet,sep
22,2010,50,0.5249291270890711,0.5365332031250001,scincl,mpnet,sep
22,2010,10,0.43508206097355173,0.437841796875,scincl,minilm,sep
22,2010,25,0.4632493547539565,0.46980468750000004,scincl,minilm,sep
22,2010,50,0.4780216467279043,0.490771484375,scincl,minilm,sep
22,2010,10,0.2685458423462813,0.272119140625,scincl,pubmedbert,sep
22,2010,25,0.304296343734545,0.31279296875,scincl,pubmedbert,sep
22,2010,50,0.3263080802844892,0.342763671875,scincl,pubmedbert,sep
22,2010,10,0.19847697958854935,0.202392578125,scincl,biobert,sep
22,2010,25,0.23865086586609793,0.24794921875000003,scincl,biobert,sep
22,2010,50,0.26647751901289435,0.28439453125,scincl,biobert,sep
22,2010,10,0.1815485778718704,0.185546875,scincl,simcse,sep
22,2010,25,0.21711835821587538,0.22667968750000003,scincl,simcse,sep
22,2010,50,0.24423500485102653,0.2626953125,scincl,simcse,sep
22,2010,10,0.11152878294520127,0.115869140625,scibert,bert,sep
22,2010,25,0.14599583294695845,0.15642578125000003,scibert,bert,sep
22,2010,50,0.1752251521813971,0.19537109375000003,scibert,bert,sep
22,2010,10,0.11290268221496072,0.11723632812500001,scibert,mpnet,sep
22,2010,25,0.14983174340071712,0.16021484375,scibert,mpnet,sep
22,2010,50,0.18012010691818978,0.20014648437500004,scibert,mpnet,sep
22,2010,10,0.10269657335389053,0.107080078125,scibert,minilm,sep
22,2010,25,0.13733537532455492,0.14787109375000002,scibert,minilm,sep
22,2010,50,0.16576557707655232,0.186142578125,scibert,minilm,sep
22,2010,10,0.19401180696183112,0.19794921875000002,scibert,pubmedbert,sep
22,2010,25,0.23952086617519786,0.24880859375000003,scibert,pubmedbert,sep
22,2010,50,0.2801513598522784,0.297734375,scibert,pubmedbert,sep
22,2010,10,0.21113648000276142,0.21499023437500003,scibert,biobert,sep
22,2010,25,0.26498814795066766,0.27396484374999996,scibert,biobert,sep
22,2010,50,0.3120136112371682,0.328818359375,scibert,biobert,sep
22,2010,10,0.12428641902153903,0.128564453125,scibert,simcse,sep
22,2010,25,0.16129992929339765,0.17154296875000002,scibert,simcse,sep
22,2010,50,0.19443459623028292,0.21411132812500006,scibert,simcse,sep
22,2010,10,0.09126376871624939,0.095703125,bert,mpnet,sep
22,2010,25,0.1154469584569733,0.12625,bert,mpnet,sep
22,2010,50,0.13622567640523284,0.15732421875000002,bert,mpnet,sep
22,2010,10,0.09381529593151693,0.09824218750000001,bert,minilm,sep
22,2010,25,0.11619832236028685,0.1269921875,bert,minilm,sep
22,2010,50,0.13754701388019527,0.15861328125000002,bert,minilm,sep
22,2010,10,0.16447297266200295,0.16855468750000002,bert,pubmedbert,sep
22,2010,25,0.1963569872032641,0.20617187500000003,bert,pubmedbert,sep
22,2010,50,0.22152201446701303,0.240537109375,bert,pubmedbert,sep
22,2010,10,0.17845730451491162,0.182470703125,bert,biobert,sep
22,2010,25,0.21688108540430268,0.22644531250000002,bert,biobert,sep
22,2010,50,0.24783865251001497,0.2662109375,bert,biobert,sep
22,2010,10,0.1715878081661144,0.175634765625,bert,simcse,sep
22,2010,25,0.20266448944423837,0.21240234375000003,bert,simcse,sep
22,2010,50,0.23071131599743366,0.24950195312500004,bert,simcse,sep
22,2010,10,0.5582913847723368,0.56044921875,mpnet,minilm,sep
22,2010,25,0.5893598541048466,0.594375,mpnet,minilm,sep
22,2010,50,0.6055707535913244,0.615205078125,mpnet,minilm,sep
22,2010,10,0.28935060271692437,0.292822265625,mpnet,pubmedbert,sep
22,2010,25,0.32612544239923347,0.33435546875000005,mpnet,pubmedbert,sep
22,2010,50,0.3555877175137706,0.371328125,mpnet,pubmedbert,sep
22,2010,10,0.20397257666758714,0.20786132812500002,mpnet,biobert,sep
22,2010,25,0.24727177801990605,0.25646484375,mpnet,biobert,sep
22,2010,50,0.2815127378567852,0.2990625,mpnet,biobert,sep
22,2010,10,0.20672037520710604,0.210595703125,mpnet,simcse,sep
22,2010,25,0.24325791295746788,0.25250000000000006,mpnet,simcse,sep
22,2010,50,0.2736647940660991,0.29140625,mpnet,simcse,sep
22,2010,10,0.28105813926730483,0.2845703125,minilm,pubmedbert,sep
22,2010,25,0.31948180367519785,0.3277929687500001,minilm,pubmedbert,sep
22,2010,50,0.345007007581685,0.361005859375,minilm,pubmedbert,sep
22,2010,10,0.19744655513622975,0.20136718750000002,minilm,biobert,sep
22,2010,25,0.24197268522811574,0.25123046875000005,minilm,biobert,sep
22,2010,50,0.27303415572577616,0.290791015625,minilm,biobert,sep
22,2010,10,0.21280478625889787,0.21665039062500002,minilm,simcse,sep
22,2010,25,0.2522149615943373,0.26134765625,minilm,simcse,sep
22,2010,50,0.2854266996197421,0.302880859375,minilm,simcse,sep
22,2010,10,0.3884185536327933,0.39140624999999996,pubmedbert,biobert,sep
22,2010,25,0.4311384342544511,0.4380859375000001,pubmedbert,biobert,sep
22,2010,50,0.46748097732536303,0.48048828125,pubmedbert,biobert,sep
22,2010,10,0.26000803974134756,0.263623046875,pubmedbert,simcse,sep
22,2010,25,0.30243770671055886,0.31095703125000007,pubmedbert,simcse,sep
22,2010,50,0.33422609500187783,0.35048828125,pubmedbert,simcse,sep
22,2010,10,0.24116599261321797,0.24487304687500003,biobert,simcse,sep
22,2010,25,0.2852156551372404,0.29394531250000006,biobert,simcse,sep
22,2010,50,0.3244061551311342,0.34090820312500003,biobert,simcse,sep
22,2015,10,0.3862105012349656,0.389208984375,specter,specter2,mean
22,2015,25,0.4244157045932246,0.43144531250000007,specter,specter2,mean
22,2015,50,0.4549683118427641,0.46828125,specter,specter2,mean
22,2015,10,0.46182402890279817,0.46445312499999997,specter,scincl,mean
22,2015,25,0.5028145960837043,0.50888671875,specter,scincl,mean
22,2015,50,0.5307750444025412,0.542236328125,specter,scincl,mean
22,2015,10,0.22674005028074373,0.230517578125,specter,scibert,mean
22,2015,25,0.2753095152540801,0.28416015625,specter,scibert,mean
22,2015,50,0.3075390820605909,0.324453125,specter,scibert,mean
22,2015,10,0.20088130331062837,0.20478515625000002,specter,bert,mean
22,2015,25,0.24897223316951042,0.25814453125000003,specter,bert,mean
22,2015,50,0.28411537227716577,0.30160156250000003,specter,bert,mean
22,2015,10,0.4475452900635125,0.450244140625,specter,mpnet,mean
22,2015,25,0.4910102737079624,0.4972265625000001,specter,mpnet,mean
22,2015,50,0.5201542939409114,0.5318750000000001,specter,mpnet,mean
22,2015,10,0.41393382578546883,0.416796875,specter,minilm,mean
22,2015,25,0.4532048057307122,0.45988281250000007,specter,minilm,mean
22,2015,50,0.48352721954024785,0.496142578125,specter,minilm,mean
22,2015,10,0.19514036707627638,0.19907226562500002,specter,pubmedbert,mean
22,2015,25,0.235408137441271,0.24474609375000003,specter,pubmedbert,mean
22,2015,50,0.2686897582702178,0.286552734375,specter,pubmedbert,mean
22,2015,10,0.19376646780651696,0.19770507812500002,specter,biobert,mean
22,2015,25,0.23787972922848666,0.2471875,specter,biobert,mean
22,2015,50,0.27107216977810467,0.288876953125,specter,biobert,mean
22,2015,10,0.1958273167111561,0.199755859375,specter,simcse,mean
22,2015,25,0.23878927500618202,0.24808593750000002,specter,simcse,mean
22,2015,50,0.27340453062406106,0.29115234375,specter,simcse,mean
22,2015,10,0.4391546909517673,0.44189453125,specter2,scincl,mean
22,2015,25,0.4780591327429526,0.48443359375000006,specter2,scincl,mean
22,2015,50,0.5043482949032925,0.5164550781249999,specter2,scincl,mean
22,2015,10,0.23748590528350516,0.2412109375,specter2,scibert,mean
22,2015,25,0.27874997102188426,0.28755859375000004,specter2,scibert,mean
22,2015,50,0.3055570758481472,0.32251953125,specter2,scibert,mean
22,2015,10,0.17821196535959744,0.18222656250000002,specter2,bert,mean
22,2015,25,0.21992608648615233,0.22945312500000004,specter2,bert,mean
22,2015,50,0.246317112387331,0.2647265625,specter2,bert,mean
22,2015,10,0.4305187526847079,0.43330078125,specter2,mpnet,mean
22,2015,25,0.4668875378647379,0.47339843750000005,specter2,mpnet,mean
22,2015,50,0.49291672371839,0.5053027343750001,specter2,mpnet,mean
22,2015,10,0.3818434642703731,0.38486328125,specter2,minilm,mean
22,2015,25,0.4211334306998022,0.428203125,specter2,minilm,mean
22,2015,50,0.4466899323594767,0.460205078125,specter2,minilm,mean
22,2015,10,0.1850814617083947,0.18906250000000002,specter2,pubmedbert,mean
22,2015,25,0.22071699585806134,0.23023437500000005,specter2,pubmedbert,mean
22,2015,50,0.24716797364014773,0.26555664062500006,specter2,pubmedbert,mean
22,2015,10,0.18459078339776633,0.18857421875000002,specter2,biobert,mean
22,2015,25,0.2190363134427547,0.22857421875000003,specter2,biobert,mean
22,2015,50,0.24613693000438155,0.26455078125000003,specter2,biobert,mean
22,2015,10,0.1723728934631198,0.17641601562500003,specter2,simcse,mean
22,2015,25,0.20918949176248763,0.21884765625000002,specter2,simcse,mean
22,2015,50,0.23677745622339758,0.25541992187500007,specter2,simcse,mean
22,2015,10,0.23208844386659302,0.23583984375,scincl,scibert,mean
22,2015,25,0.2716317866747033,0.28052734375,scincl,scibert,mean
22,2015,50,0.29737879768872055,0.31454101562500003,scincl,scibert,mean
22,2015,10,0.18743671759941088,0.19140625000000003,scincl,bert,mean
22,2015,25,0.22985199910361032,0.23925781250000006,scincl,bert,mean
22,2015,50,0.2579288659551827,0.2760546875,scincl,bert,mean
22,2015,10,0.5033354139819588,0.50576171875,scincl,mpnet,mean
22,2015,25,0.5307139241777943,0.5364453125,scincl,mpnet,mean
22,2015,50,0.5547593215995867,0.565634765625,scincl,mpnet,mean
22,2015,10,0.4562793639926976,0.458935546875,scincl,minilm,mean
22,2015,25,0.4875698179401583,0.49382812500000006,scincl,minilm,mean
22,2015,50,0.5054293892009889,0.5175097656250001,scincl,minilm,mean
22,2015,10,0.18257900232419,0.186572265625,scincl,pubmedbert,mean
22,2015,25,0.2198865410175569,0.22941406250000002,scincl,pubmedbert,mean
22,2015,50,0.2476885005242238,0.266064453125,scincl,pubmedbert,mean
22,2015,10,0.18164671353399606,0.18564453125000002,scincl,biobert,mean
22,2015,25,0.21921426805143424,0.22875,scincl,biobert,mean
22,2015,50,0.24512590663338757,0.263564453125,scincl,biobert,mean
22,2015,10,0.18660256447134266,0.19057617187500003,scincl,simcse,mean
22,2015,25,0.22611495232134027,0.23556640625000003,scincl,simcse,mean
22,2015,50,0.2555164240501377,0.273701171875,scincl,simcse,mean
22,2015,10,0.31246155114752083,0.3158203125,scibert,bert,mean
22,2015,25,0.3581770446958457,0.36601562500000007,scibert,bert,mean
22,2015,50,0.38911165087474964,0.404033203125,scibert,bert,mean
22,2015,10,0.22742699991562348,0.231201171875,scibert,mpnet,mean
22,2015,25,0.27139451386313057,0.28029296875000004,scibert,mpnet,mean
22,2015,50,0.2996711180051327,0.31677734375,scibert,mpnet,mean
22,2015,10,0.22099911404639175,0.22480468750000002,scibert,minilm,mean
22,2015,25,0.26340632920684964,0.27240234375000005,scibert,minilm,mean
22,2015,50,0.29528668002003006,0.3125,scibert,minilm,mean
22,2015,10,0.4559849570063205,0.45864257812500003,scibert,pubmedbert,mean
22,2015,25,0.5014107319485659,0.5075000000000001,scibert,pubmedbert,mean
22,2015,50,0.5332075065723585,0.544609375,scibert,pubmedbert,mean
22,2015,10,0.42306044236315654,0.42587890625,scibert,biobert,mean
22,2015,25,0.4647718552948813,0.47130859375,scibert,biobert,mean
22,2015,50,0.49931319831309456,0.51154296875,scibert,biobert,mean
22,2015,10,0.2166320770817992,0.220458984375,scibert,simcse,mean
22,2015,25,0.26000541890764095,0.26904296875,scibert,simcse,mean
22,2015,50,0.2905018367394842,0.30783203125,scibert,simcse,mean
22,2015,10,0.1997527431961831,0.203662109375,bert,mpnet,mean
22,2015,25,0.24841859660917412,0.2575976562500001,bert,mpnet,mean
22,2015,50,0.2831744198328743,0.30068359375000003,bert,mpnet,mean
22,2015,10,0.2057390185858493,0.209619140625,bert,minilm,mean
22,2015,25,0.2545876897100643,0.26369140625000004,bert,minilm,mean
22,2015,50,0.2913226675951427,0.30863281249999996,bert,minilm,mean
22,2015,10,0.32016520062438636,0.323486328125,bert,pubmedbert,mean
22,2015,25,0.3707327309749011,0.37841796875000006,bert,pubmedbert,mean
22,2015,50,0.4115043170224086,0.42587890625,bert,pubmedbert,mean
22,2015,10,0.34023394352908687,0.34345703125000004,bert,biobert,mean
22,2015,25,0.39321432987141447,0.4006250000000001,bert,biobert,mean
22,2015,50,0.4335566386689409,0.447392578125,bert,biobert,mean
22,2015,10,0.3528443761122362,0.35600585937500007,bert,simcse,mean
22,2015,25,0.40448478842111774,0.41175781250000004,bert,simcse,mean
22,2015,50,0.44557880766462193,0.45912109375,bert,simcse,mean
22,2015,10,0.5705092747069833,0.572607421875,mpnet,minilm,mean
22,2015,25,0.6061073600550198,0.61091796875,mpnet,minilm,mean
22,2015,50,0.6261115452475587,0.635244140625,mpnet,minilm,mean
22,2015,10,0.18802553157216495,0.19199218750000002,mpnet,pubmedbert,mean
22,2015,25,0.22692563442754698,0.23636718750000002,mpnet,pubmedbert,mean
22,2015,50,0.25822916992676515,0.27634765625,mpnet,pubmedbert,mean
22,2015,10,0.18846714205173049,0.192431640625,mpnet,biobert,mean
22,2015,25,0.2279538166110287,0.23738281250000004,mpnet,biobert,mean
22,2015,50,0.2608017739499875,0.278857421875,mpnet,biobert,mean
22,2015,10,0.20323655920164457,0.20712890625000002,mpnet,simcse,mean
22,2015,25,0.2486756421550445,0.2578515625000001,mpnet,simcse,mean
22,2015,50,0.28112234269372804,0.298681640625,mpnet,simcse,mean
22,2015,10,0.18714231061303388,0.19111328125000002,minilm,pubmedbert,mean
22,2015,25,0.22587767950976756,0.23533203125000002,minilm,pubmedbert,mean
22,2015,50,0.25910005144435405,0.277197265625,minilm,pubmedbert,mean
22,2015,10,0.18856527771385617,0.192529296875,minilm,biobert,mean
22,2015,25,0.22951586262054896,0.23892578125000002,minilm,biobert,mean
22,2015,50,0.264535553329995,0.2825,minilm,biobert,mean
22,2015,10,0.2101551233815047,0.21401367187500003,minilm,simcse,mean
22,2015,25,0.2589772367241593,0.26802734375000004,minilm,simcse,mean
22,2015,50,0.2937150892354156,0.31096679687499995,minilm,simcse,mean
22,2015,10,0.46270724986192924,0.46533203125,pubmedbert,biobert,mean
22,2015,25,0.5134720998701781,0.5194140625,pubmedbert,biobert,mean
22,2015,50,0.5519264541343265,0.56287109375,pubmedbert,biobert,mean
22,2015,10,0.21942894345238095,0.22324218750000002,pubmedbert,simcse,mean
22,2015,25,0.2600251916419387,0.26906250000000004,pubmedbert,simcse,mean
22,2015,50,0.29638779458249875,0.31357421875,pubmedbert,simcse,mean
22,2015,10,0.22036123224257487,0.224169921875,biobert,simcse,mean
22,2015,25,0.26447405685892683,0.27345703125,biobert,simcse,mean
22,2015,50,0.30184331673291187,0.318896484375,biobert,simcse,mean
22,2015,10,0.3862105012349656,0.389208984375,specter,specter2,cls
22,2015,25,0.4244157045932246,0.43144531250000007,specter,specter2,cls
22,2015,50,0.4549683118427641,0.46828125,specter,specter2,cls
22,2015,10,0.46182402890279817,0.46445312499999997,specter,scincl,cls
22,2015,25,0.5028145960837043,0.50888671875,specter,scincl,cls
22,2015,50,0.5307750444025412,0.542236328125,specter,scincl,cls
22,2015,10,0.08670046042740549,0.09116210937500001,specter,scibert,cls
22,2015,25,0.12428537068805637,0.13498046875000003,specter,scibert,cls
22,2015,50,0.15261226312124437,0.17331054687500003,specter,scibert,cls
22,2015,10,0.0903805477571183,0.09482421875,specter,bert,cls
22,2015,25,0.11985627820536598,0.13060546875,specter,bert,cls
22,2015,50,0.1451146739640711,0.16599609375000002,specter,bert,cls
22,2015,10,0.4475452900635125,0.450244140625,specter,mpnet,cls
22,2015,25,0.4910102737079624,0.4972265625000001,specter,mpnet,cls
22,2015,50,0.5201542939409114,0.5318750000000001,specter,mpnet,cls
22,2015,10,0.41393382578546883,0.416796875,specter,minilm,cls
22,2015,25,0.4532048057307122,0.45988281250000007,specter,minilm,cls
22,2015,50,0.48352721954024785,0.496142578125,specter,minilm,cls
22,2015,10,0.0921960575064433,0.09663085937500002,specter,pubmedbert,cls
22,2015,25,0.12218946085249753,0.13291015625000002,specter,pubmedbert,cls
22,2015,50,0.146996578852654,0.16783203125,specter,pubmedbert,cls
22,2015,10,0.11565048075447962,0.11997070312500001,specter,biobert,cls
22,2015,25,0.15176947136189417,0.16212890625,specter,biobert,cls
22,2015,50,0.18201202193915872,0.20199218750000003,specter,biobert,cls
22,2015,10,0.1958273167111561,0.199755859375,specter,simcse,cls
22,2015,25,0.23878927500618202,0.24808593750000002,specter,simcse,cls
22,2015,50,0.27340453062406106,0.29115234375,specter,simcse,cls
22,2015,10,0.4391546909517673,0.44189453125,specter2,scincl,cls
22,2015,25,0.4780591327429526,0.48443359375000006,specter2,scincl,cls
22,2015,50,0.5043482949032925,0.5164550781249999,specter2,scincl,cls
22,2015,10,0.09514012737021355,0.09956054687500002,specter2,scibert,cls
22,2015,25,0.1285167358277695,0.13916015625,specter2,scibert,cls
22,2015,50,0.15573542442570104,0.17635742187500003,specter2,scibert,cls
22,2015,10,0.08537562898870889,0.08984375,specter2,bert,cls
22,2015,25,0.1111958205829624,0.12205078125,specter2,bert,cls
22,2015,50,0.1315008939190035,0.15271484375000002,specter2,bert,cls
22,2015,10,0.4305187526847079,0.43330078125,specter2,mpnet,cls
22,2015,25,0.4668875378647379,0.47339843750000005,specter2,mpnet,cls
22,2015,50,0.49291672371839,0.5053027343750001,specter2,mpnet,cls
22,2015,10,0.3818434642703731,0.38486328125,specter2,minilm,cls
22,2015,25,0.4211334306998022,0.428203125,specter2,minilm,cls
22,2015,50,0.4466899323594767,0.460205078125,specter2,minilm,cls
22,2015,10,0.09126376871624939,0.095703125,specter2,pubmedbert,cls
22,2015,25,0.12033082382851137,0.13107421875000003,specter2,pubmedbert,cls
22,2015,50,0.1438734175481973,0.16478515625,specter2,pubmedbert,cls
22,2015,10,0.11363869968090329,0.11796875000000001,specter2,biobert,cls
22,2015,25,0.14243674077336793,0.15291015625,specter2,biobert,cls
22,2015,50,0.1701400049292689,0.19041015625000002,specter2,biobert,cls
22,2015,10,0.1723728934631198,0.17641601562500003,specter2,simcse,cls
22,2015,25,0.20918949176248763,0.21884765625000002,specter2,simcse,cls
22,2015,50,0.23677745622339758,0.25541992187500007,specter2,simcse,cls
22,2015,10,0.08895758065629603,0.093408203125,scincl,scibert,cls
22,2015,25,0.12039014203140455,0.1311328125,scincl,scibert,cls
22,2015,50,0.14803763262080621,0.16884765625000003,scincl,scibert,cls
22,2015,10,0.08812342752822779,0.09257812500000001,scincl,bert,cls
22,2015,25,0.11350923049579624,0.12433593750000001,scincl,bert,cls
22,2015,50,0.13421363979563095,0.15536132812500003,scincl,bert,cls
22,2015,10,0.5033354139819588,0.50576171875,scincl,mpnet,cls
22,2015,25,0.5307139241777943,0.5364453125,scincl,mpnet,cls
22,2015,50,0.5547593215995867,0.565634765625,scincl,mpnet,cls
22,2015,10,0.4562793639926976,0.458935546875,scincl,minilm,cls
22,2015,25,0.4875698179401583,0.49382812500000006,scincl,minilm,cls
22,2015,50,0.5054293892009889,0.5175097656250001,scincl,minilm,cls
22,2015,10,0.08890851282523318,0.09335937500000001,scincl,pubmedbert,cls
22,2015,25,0.11526900384829376,0.12607421875000002,scincl,pubmedbert,cls
22,2015,50,0.13834782447108163,0.15939453125000003,scincl,pubmedbert,cls
22,2015,10,0.11074369764819587,0.11508789062500001,scincl,biobert,cls
22,2015,25,0.1407362856237636,0.15123046875,scincl,biobert,cls
22,2015,50,0.16842827229124938,0.18874023437500004,scincl,biobert,cls
22,2015,10,0.18660256447134266,0.19057617187500003,scincl,simcse,cls
22,2015,25,0.22611495232134027,0.23556640625000003,scincl,simcse,cls
22,2015,50,0.2555164240501377,0.273701171875,scincl,simcse,cls
22,2015,10,0.11942870374631812,0.12373046875,scibert,bert,cls
22,2015,25,0.15244174432801683,0.16279296875000004,scibert,bert,cls
22,2015,50,0.18285287305958936,0.2028125,scibert,bert,cls
22,2015,10,0.08792715620397643,0.0923828125,scibert,mpnet,cls
22,2015,25,0.11973764179957963,0.13048828125,scibert,mpnet,cls
22,2015,50,0.1459254946873435,0.16678710937500002,scibert,mpnet,cls
22,2015,10,0.08282410177344134,0.0873046875,scibert,minilm,cls
22,2015,25,0.11621809509458458,0.12701171875000003,scibert,minilm,cls
22,2015,50,0.14208160385108914,0.16303710937500002,scibert,minilm,cls
22,2015,10,0.25937015793753065,0.26298828125,scibert,pubmedbert,cls
22,2015,25,0.3196597582838774,0.32796875000000003,scibert,pubmedbert,cls
22,2015,50,0.36195416171131695,0.3775390625,scibert,pubmedbert,cls
22,2015,10,0.2540708321827442,0.25771484375,scibert,biobert,cls
22,2015,25,0.30781589043954005,0.31626953125000007,scibert,biobert,cls
22,2015,50,0.35030236761392086,0.36617187500000004,scibert,biobert,cls
22,2015,10,0.09518919520127639,0.09960937500000001,scibert,simcse,cls
22,2015,25,0.13083014574060337,0.14144531250000003,scibert,simcse,cls
22,2015,50,0.16318296292094392,0.18362304687500003,scibert,simcse,cls
22,2015,10,0.09307927846557437,0.09750976562500001,bert,mpnet,cls
22,2015,25,0.12131946054339762,0.13205078125000003,bert,mpnet,cls
22,2015,50,0.1439134580777416,0.16482421875000003,bert,mpnet,cls
22,2015,10,0.09209792184431762,0.09653320312500001,bert,minilm,cls
22,2015,25,0.12258491553845202,0.13330078125,bert,minilm,cls
22,2015,50,0.14728687269185028,0.16811523437500003,bert,minilm,cls
22,2015,10,0.12708328539212077,0.13134765625,bert,pubmedbert,cls
22,2015,25,0.16161629304216124,0.17185546875000002,bert,pubmedbert,cls
22,2015,50,0.1946247887456184,0.214296875,bert,pubmedbert,cls
22,2015,10,0.13866329352295043,0.14287109375,bert,biobert,cls
22,2015,25,0.18059811796797726,0.19060546875000003,bert,biobert,cls
22,2015,50,0.21571613768308712,0.23487304687500002,bert,biobert,cls
22,2015,10,0.17845730451491165,0.18247070312500002,bert,simcse,cls
22,2015,25,0.22277336022502475,0.23226562500000003,bert,simcse,cls
22,2015,50,0.2608318043471457,0.27888671875000004,bert,simcse,cls
22,2015,10,0.5705092747069833,0.572607421875,mpnet,minilm,cls
22,2015,25,0.6061073600550198,0.61091796875,mpnet,minilm,cls
22,2015,50,0.6261115452475587,0.635244140625,mpnet,minilm,cls
22,2015,10,0.0872402065690967,0.09169921875,mpnet,pubmedbert,cls
22,2015,25,0.11732536821525717,0.12810546875,mpnet,pubmedbert,cls
22,2015,50,0.14055005359601902,0.16154296875000002,mpnet,pubmedbert,cls
22,2015,10,0.11231386824220668,0.11665039062500002,mpnet,biobert,cls
22,2015,25,0.14607492388414936,0.15650390625,mpnet,biobert,cls
22,2015,50,0.17622616542000502,0.19634765625000006,mpnet,biobert,cls
22,2015,10,0.20323655920164457,0.20712890625000002,mpnet,simcse,cls
22,2015,25,0.2486756421550445,0.2578515625000001,mpnet,simcse,cls
22,2015,50,0.28112234269372804,0.298681640625,mpnet,simcse,cls
22,2015,10,0.08571910380614875,0.090185546875,minilm,pubmedbert,cls
22,2015,25,0.11337082135571216,0.12419921875,minilm,pubmedbert,cls
22,2015,50,0.13790737864609415,0.15896484375000003,minilm,pubmedbert,cls
22,2015,10,0.1090753913920594,0.113427734375,minilm,biobert,cls
22,2015,25,0.1425553771791543,0.15302734375000002,minilm,biobert,cls
22,2015,50,0.17570563853592888,0.19583984375000002,minilm,biobert,cls
22,2015,10,0.2101551233815047,0.21401367187500003,minilm,simcse,cls
22,2015,25,0.2589772367241593,0.26802734375000004,minilm,simcse,cls
22,2015,50,0.2937150892354156,0.31096679687499995,minilm,simcse,cls
22,2015,10,0.2896450097033014,0.293115234375,pubmedbert,biobert,cls
22,2015,25,0.34115272046550443,0.34919921875000004,pubmedbert,biobert,cls
22,2015,50,0.38425673666750126,0.39929687500000005,pubmedbert,biobert,cls
22,2015,10,0.10966420536481346,0.114013671875,pubmedbert,simcse,cls
22,2015,25,0.14449310514033137,0.15494140625000002,pubmedbert,simcse,cls
22,2015,50,0.17511504072515022,0.19526367187500004,pubmedbert,simcse,cls
22,2015,10,0.13802541171913352,0.142236328125,biobert,simcse,cls
22,2015,25,0.1793524357072206,0.18937500000000004,biobert,simcse,cls
22,2015,50,0.21819865051483475,0.237294921875,biobert,simcse,cls
22,2015,10,0.3862105012349656,0.389208984375,specter,specter2,sep
22,2015,25,0.4244157045932246,0.43144531250000007,specter,specter2,sep
22,2015,50,0.4549683118427641,0.46828125,specter,specter2,sep
22,2015,10,0.46182402890279817,0.46445312499999997,specter,scincl,sep
22,2015,25,0.5028145960837043,0.50888671875,specter,scincl,sep
22,2015,50,0.5307750444025412,0.542236328125,specter,scincl,sep
22,2015,10,0.11466912413322287,0.11899414062500002,specter,scibert,sep
22,2015,25,0.15459697236646885,0.164921875,specter,scibert,sep
22,2015,50,0.18988999612700302,0.20967773437500004,specter,scibert,sep
22,2015,10,0.10760335646017427,0.111962890625,specter,bert,sep
22,2015,25,0.1379878755563798,0.14851562500000004,specter,bert,sep
22,2015,50,0.1622720408738107,0.18273437500000003,specter,bert,sep
22,2015,10,0.4475452900635125,0.450244140625,specter,mpnet,sep
22,2015,25,0.4910102737079624,0.4972265625000001,specter,mpnet,sep
22,2015,50,0.5201542939409114,0.5318750000000001,specter,mpnet,sep
22,2015,10,0.41393382578546883,0.416796875,specter,minilm,sep
22,2015,25,0.4532048057307122,0.45988281250000007,specter,minilm,sep
22,2015,50,0.48352721954024785,0.496142578125,specter,minilm,sep
22,2015,10,0.29347230052620277,0.29692382812499996,specter,pubmedbert,sep
22,2015,25,0.34053976570227495,0.3485937500000001,specter,pubmedbert,sep
