work_id,text_sha256,abstract_sha256,reason
W2082334555,3cfe939fb37e79f74323c6dab4120617aaabe331192a0d97a94ef378924e4f56,b472a17c6e214ff56d712fa3cbd344f161a20385e82d4bf9d0d80870c26106da,acs_webpage_instead_of_abstract
W2082486424,d1c15f17908e0dbaedf03649fbdae191666494c41ef2c85427b1660bacf3a603,08a0a7279baf4069b5a6c4dfef6db95cc9af204dc0246eafa2c3490915ff1f42,acs_webpage_instead_of_abstract
W2083079031,d02e4dea88c5094577dd9bd06c06fac736704d7ec5e2a222953cd0ef3082ae52,a57987cc99ca0a38716b5ee145ba06d5774212df77dccd40922ce0cdff576820,acs_webpage_instead_of_abstract
W2087222259,23d8b013bbbf8e0a18fb111539c504903eac7ab540070ab4966d952bbcc88ec5,5559b2f60458a95f9a7803d3ef93ac5a5e80167f6937ff7b9cac7bf697bea1d6,acs_webpage_instead_of_abstract
W2088123504,960a2809cc71b5bf9adec956296a8c6b4a307eb5fe15da0d0f9f90d80e9adbb7,72c91d9680af699c7895eabf5743af02a2460acbd3a4f702b5c6d8f33610893f,acs_webpage_instead_of_abstract
W2089348094,9dd82e028ae681b1d709c886ded18eabdf3ac8d5b79b70d30aefe01396846105,32ca37c453d7b86e53ac635b620da057300462d2bc96deb3b6ab9d14d8553627,acs_webpage_instead_of_abstract
W2090213148,6914d19108df2978d7b43fc30273073fb47d6a7609efc5b5a575aa76ec09cde5,b2940d4fe4bb8cd7470fc057d25e3d19e4d0cbfa968752c6140a0fefaea4a49d,acs_webpage_instead_of_abstract
W2092570548,3a5e042e3e950e2fe29357169ce9067376ab6c955e2e258cba85d6763bb2edab,c87908d924815f8c8160a49e9fb563cd16b64ee5aca5efb7cbaf82b3c0b1effa,acs_webpage_instead_of_abstract
W2093321283,46e3684def18ad779acca0dcbc05fe3fba2dad2f9a947a832c8ba6392d64f856,6cfaf72d7e141500607c444b02e10b058c8f82ded7befe20f12a0c23c6e1f8e8,acs_webpage_instead_of_abstract
W2093708684,ec586bae60c23bb9feb8cf22ad2a028ae40ea46e50f1bee2a470bdbd57b706d4,e54a9e90b89866a0bd18ad6686c44a41c64ada0215afe18968963558f2aa0d42,acs_webpage_instead_of_abstract
W2093902734,443ccd775e42593567f83b34ef1844169d579af3ce19ed979048696e099bd226,e8a1b24a10455c55fe44cef85cb060b9d92a4b67974ea6d15e14a8708cd6be80,publisher_navigation_instead_of_abstract
W2093903889,1fbd3b6dfebecbc738f14e6cc4c562a4c408989477b3077b34ef56015b8aea3c,30e7b08d126ec545e393f33fb68789c53174cc8e0717d4ab25fcc64ae7d75cdb,acs_webpage_instead_of_abstract
W2094612094,fc08300113b57faea23cdbced4db9e6d8c0549428dd794276f5f1d096385cfc5,9227ad591d8663104f7b59f44ed0cadcc2b3872956e0c4a78011065771db0e47,acs_webpage_instead_of_abstract
W2095275119,64cf02a145f9b1941b2e6b3c467defeac5377fa48dc6b95e9a1b539e9ed15016,5278a169159cd6254859790a8845bc4c7cd236480fb361061ebaaad2553e317a,acs_webpage_instead_of_abstract
W2101958915,ff265f422fcc780b43a334fbc71f7e1b91a6397095b5d9829c5b4025c60e9172,dab87b4f41175b6f5c1ee47c635862b9543a5dfd3d48898be7d491c8703bcbb5,acs_webpage_instead_of_abstract
W2102004381,751c3e893963a577d1221c23ab466e216673e859a627695a61296858b9b7819b,4d7d49684c9803073248a6e2488fcfb8a1c52276b37784431765756ceeb89007,acs_webpage_instead_of_abstract
W2106804342,a0b3c3893a3012ccded92fd7a2cd2679cbbbd05f79e373b38105ed3b1ecb2352,861736f1e10841a439fbe4671222dd9f7909fb57386f65fb99312bdb97d5c536,acs_webpage_instead_of_abstract
W2111833731,ac1352286351e986bd80237c20d5761e36681c800e531c719a00ce2c6be684f9,ddb0db6295c7245fbb79e7ae53eaa2b967a77d95a7e5898df7cf2ed0578e4a75,acs_webpage_instead_of_abstract
W2117481801,e5c1d8d72f848d540562a9faaa1a5dc0d592187606660a630fb9003fddd29dea,7dc001fcea763e8641791140b5edd2d7304a48220a49f4d022e2f48156ac7848,acs_webpage_instead_of_abstract
W2121170859,153c3890276a2e1ab2e58a0af29d601a581c2113504a9f33fb6f4b829232fb74,f34c36ffc663cf0eb9df93b91a23416d271f994f48c630326d984f0f5c1fb695,acs_webpage_instead_of_abstract
W2121224201,b46687a523e99a2ca7da85d23b5572a5a7285f635bea159359562e2e6bc22f1b,62a5753290ef2318ef979f49f1410cadf85935b7509d858687b4d7f9e5cb2c14,acs_webpage_instead_of_abstract
W2131351657,b54286bab30bf55f6294d4da747f425cfde2a8aab16130912dc1b0b6a21f0950,e5202ff245e5602670e59eb6b76a55c55b508e1c9916d78637b80fe293fbd583,acs_webpage_instead_of_abstract
W2134057940,ed26de34f0ddfdad3f4185e2bb2d997983d937f5dfc090375972f959f9430a98,2405d78dc6d510dd088d661ff909a14fd7c30d8aa5f84f9de69b76a85e3c1eda,acs_webpage_instead_of_abstract
W2154923696,ea4a0c0e708b18d76a8542e761ed5168c15cf60da9610c67a9c1541d4d249ab4,64c9b5d58272d554a27fc0d0a2659c9180614755f3dbeb6aa15034a881514e2e,acs_webpage_instead_of_abstract
W2164103205,1e23be8b8b1c7d8814459f87f62dac18719b9ed35f977dec0ec8f4ce98851886,5b4195655322628bbde7c9ed77462731903ed87bf6e294cd72b9edc15643281a,acs_webpage_instead_of_abstract
W2239776576,bfc9dc3f9ef3c4e6deb4bc12e91876b780bd833da01be4561dc4ed2f92478a79,074289efc6ba45d8916035bf82e84f41f94d7c42c4db736ad3e3215322859ad6,acs_webpage_instead_of_abstract
W2261266424,8139a4f04dbaa38156530088a0bdbd2beb8a39bc6722da992636f6e11dc8fbf6,c5a757755199b0b68646a14752c39f4f27a5338719e909fdebc9a1b86c1ae5e5,publisher_navigation_instead_of_abstract
W2313279685,570cb1174e4305c5edf02202ad50455056fe70b744df68d6a967fcfd2b0cc6b7,e0ab6956864d6e0b42524cb1d90015a5fda1077fc01d7b661d8e7df7c96b92c6,acs_webpage_instead_of_abstract
W2313399887,a30243c7f50a8d8147a9bdf4191838ad035b20d13f74de71dc43b18f60283b75,21eb6edce178063860304f9ae6ed6e0e0c0f49e6f8b8c7fd9ad11857e546e03e,publisher_navigation_instead_of_abstract
W2314983538,1a8d8fec8dc3a2775778c050a2fb892022b9ba4036c761d2d5d76f047f320db5,dac05c986cdc6bf6838a8844bbef015d5add3de711cf228cbe85128e27701838,publisher_navigation_instead_of_abstract
W2315324761,60c5e9ff97aea2b762f7682627859eaafea3b3af083f23af215b672099e3f567,6e4ec86f482af44397ae855e195dcd5914b7c9a40b3176fa5ad6dbcfd76b7266,publisher_navigation_instead_of_abstract
W2316625759,710c2253dd38da5db39809aa0ff8fee8f433275468a34677d62501f3ea6a965e,0bc47f89e4585ea4939b3b13c2f9eafdecb4b476fc961833b55d568763fd089b,acs_webpage_instead_of_abstract
W2317059881,e17100b65b55622d1d5fcd94c8b4f3b3e67e34833d4033b1c9dd8e1d49ee78d5,7df4b5a773d6a354149cb0474f017edc5feefd876e7199b1fd4557b1712fb563,acs_webpage_instead_of_abstract
W2317776320,89f74f5bcd66eccfbb59992b12c10f8c52a5331fc11bdb7a9d8c8868bcbeefdf,81b5d3c557f104c06d22a99b2347e6cd53d3b03bfa024a52aa4bfbb0b908d8e7,acs_webpage_instead_of_abstract
W2318362094,38a57a77ef21b1f61c05b5ef1a432b13787d0e5c3979b788a59072b7f652b4f3,ed467b94b2ee7df98d5ab3fecdb8a76948316309c119706fdc066190fdf5c512,publisher_navigation_instead_of_abstract
W2318408007,60250abd2697b0119c2adddfcbd33f4c0906b3e52e03480e41ac6983309cab46,77b92c3662877c2fa3ae282ea8eeb9a416d17b0e749d120e1b4cb0da14aeb38f,publisher_navigation_instead_of_abstract
W2318975440,b84921a9ff2ea4fa56bdd6772d7204996dbe3d74bab1100524a6703d5386a05c,c74529c7ed1bbf06111a6c884bd8822d4c65a14f14fbd619bd808e4e17bd8e71,publisher_navigation_instead_of_abstract
W2319121574,6b2a0c43072dabb6b3066bd704e7488ebb338749581e9446af95307f32f94960,77b92c3662877c2fa3ae282ea8eeb9a416d17b0e749d120e1b4cb0da14aeb38f,publisher_navigation_instead_of_abstract
W2319264044,4b2fc95fb9b8907cc8e74efb312ea500d717393b7c10302bca763bff116c7e50,c5a757755199b0b68646a14752c39f4f27a5338719e909fdebc9a1b86c1ae5e5,publisher_navigation_instead_of_abstract
W2319564315,7b5cd9d91338a3ca96a8108451e2503dded696ccf70b95d5268fd35486c6882a,e414adb58af3216084de7661da0c52ba3ee7c8e563830fcbc0d313d92c94da62,acs_webpage_instead_of_abstract
W2320946777,9c1a5a8a22f48cd597d9d89be5a3fb992a05673cdcd05375651c6f274083a1b6,77b92c3662877c2fa3ae282ea8eeb9a416d17b0e749d120e1b4cb0da14aeb38f,publisher_navigation_instead_of_abstract
W2321206770,081bdef058bd5c7a281ad691e77d188f955699d62797f1c752dce45a2730073c,dac05c986cdc6bf6838a8844bbef015d5add3de711cf228cbe85128e27701838,publisher_navigation_instead_of_abstract
W2321529358,9cb677a8aaa6e54f3ebd4404e5f7aa4f92a625a711e629cd187890c19914caba,4989e310eb400a293d40c30411727d8a23704269888eb45d03257d7ff987c84b,acs_webpage_instead_of_abstract
W2322404909,e644f4bcd8dedaa089c08166b3aa1ed41a4ae72fd1ddd9142b6ef06dad66af29,21eb6edce178063860304f9ae6ed6e0e0c0f49e6f8b8c7fd9ad11857e546e03e,publisher_navigation_instead_of_abstract
W2323560433,ac98795265cf2bf3d2b3848a72dc7f3014528eaa1b9f8e46eb2d271af5e2c727,4c178a3a3f4504d7a80af60dfbd755552f2727977c5eb599d3e6060e928360c9,acs_webpage_instead_of_abstract
W2323619269,3ca8023341a9b5f01e33510ae542482c946e81ac94de5d69f6b0cadac4e279dc,21eb6edce178063860304f9ae6ed6e0e0c0f49e6f8b8c7fd9ad11857e546e03e,publisher_navigation_instead_of_abstract
W2323924877,c0f40a356b1c12744193e4f51f86a841b42e618e053feab8369ca2f3daeb8eff,42a9fe5c1fece0a64cceaf5dcc5582972ad71cbf9eae9df2255d7bd44d447eae,acs_webpage_instead_of_abstract
W2324218938,723d3f6814eeb2ee49fcf608bc4554abd2fa40d23cdd05b3c0b80db93a396594,77b92c3662877c2fa3ae282ea8eeb9a416d17b0e749d120e1b4cb0da14aeb38f,publisher_navigation_instead_of_abstract
W2325068239,529ff6e01250e8080888afb6507ee37bbf64f569647b8391d160396e26d77e44,6e4ec86f482af44397ae855e195dcd5914b7c9a40b3176fa5ad6dbcfd76b7266,publisher_navigation_instead_of_abstract
W2325736358,ee89293ddfaa56b39cace50468006bd873b981120a56471dcf79b271dfd65c29,b3633753a64f9fde5c5b264b235ae38f3ae0a79c4d73513854edfb63eb6ee39c,acs_webpage_instead_of_abstract
W2326093991,27a1f21071792783b84e5e35f4a047474b8477cf50749859a8368fc5f6da288c,c74529c7ed1bbf06111a6c884bd8822d4c65a14f14fbd619bd808e4e17bd8e71,publisher_navigation_instead_of_abstract
W2326596336,19542e7c8f3d2e7af78a81a3d76c026cf43e8e62dbcbe76c262480ab40921ad5,61fab6b79f35284bc83999b7c32fe37bd674f283df081a23436804ff9d0bdfc9,acs_webpage_instead_of_abstract
W2327199851,2cff5b88f4cd54abf4673d1edeaa5ce41cf8fc05f793dcb12d50d95349a6e14d,50c22a04d1906f2b48fc492becf1deff87d87d4f80bea6cab4fdb2d33811d0f5,publisher_navigation_instead_of_abstract
W2327805453,fbe4d7e341f2f2a994745f8274bc97791a7689e2951e5d9a00dcaaa395e1ffe3,21eb6edce178063860304f9ae6ed6e0e0c0f49e6f8b8c7fd9ad11857e546e03e,publisher_navigation_instead_of_abstract
W2328323668,96ca1de433bdc634dca65c92b9a8eda71c2f595a54219cd81e0666f58496cc41,21eb6edce178063860304f9ae6ed6e0e0c0f49e6f8b8c7fd9ad11857e546e03e,publisher_navigation_instead_of_abstract
W2329287119,13339befc08b7e2bf4c4c697f524f16b1d89942d8aa302aa9bff1b35822c7f18,c74529c7ed1bbf06111a6c884bd8822d4c65a14f14fbd619bd808e4e17bd8e71,publisher_navigation_instead_of_abstract
W2329339765,4337056b57eb5ece001f9cdd111214d6467650530bb29980f8f2b1acf0765edf,6e4ec86f482af44397ae855e195dcd5914b7c9a40b3176fa5ad6dbcfd76b7266,publisher_navigation_instead_of_abstract
W2330411208,787523272218261ac4d714845e073434eada595c61f477071874d6c01048bff7,21eb6edce178063860304f9ae6ed6e0e0c0f49e6f8b8c7fd9ad11857e546e03e,publisher_navigation_instead_of_abstract
W2330679883,07be50e67e58b335c705c592d05fe903971f4cb458554f7e01d7793c6df14893,77b92c3662877c2fa3ae282ea8eeb9a416d17b0e749d120e1b4cb0da14aeb38f,publisher_navigation_instead_of_abstract
W2332827238,096bc23651639947d91559dade1ce0012d3b1facd9a14397481f7511079dcb89,dac05c986cdc6bf6838a8844bbef015d5add3de711cf228cbe85128e27701838,publisher_navigation_instead_of_abstract
W2333779853,40d3aedfc01711f0ecc5c3b448a87e4ed0f923bbdbb55ea6bde074edbbd0c994,77b92c3662877c2fa3ae282ea8eeb9a416d17b0e749d120e1b4cb0da14aeb38f,publisher_navigation_instead_of_abstract
W2337709189,878d361f6db39fd9e375352671cba9f10c86f4d580e0a5a8514e86e19153185a,3dabbfbb0e9f5aa6ab5a003d92b70268d95cc4cf1f85b76932637761eee8c2c9,acs_webpage_instead_of_abstract
W2339433327,f0f5641ac4aa3895e18b830c0ba67daec5fc7c290705fc68fdf7e75c6d9eafc8,dbf598ce134005e567a1ca4c0caba474a2aa9b0b6c0f4105055ab35edf0fc024,acs_webpage_instead_of_abstract
W2345710075,8671e363473c296c2198d9e0d6010daddf7f8268d2b6938c0dad4a1c574fb7b5,150dad2ae00f4729ea393f3919e5a05affe3e9c1deff003b39a4a3d1d05eef42,acs_webpage_instead_of_abstract
W2396601472,0af9a251d71c582ab98c3f4b7a72b87d63b521fac3fa8d2674c6825db0c5b901,77b92c3662877c2fa3ae282ea8eeb9a416d17b0e749d120e1b4cb0da14aeb38f,publisher_navigation_instead_of_abstract
W2397210467,e975b6fd7e76bb00ac8f0fc088f8a566b0baf6b68d5cdc0c4541dac9f984ed7d,e26669015244a8f90d74f05e8ed9ad1a8c154bdce1d681d9e516d15198989d43,acs_webpage_instead_of_abstract
W2409339204,b8a6abd9ec075d1e8a3cf26b386b327daf3e121532494907ee2f3dc96939b994,fd5aaf3f648bae59b55056ff8a793843dce8600558064bcbe0fb54d69c09d823,publisher_navigation_instead_of_abstract
W2409558407,0d0c215be7c382e8731fb76a21bc659eea7db931d5bbc7620b728fd88b399143,316a05d0b3e3e4baeb8b17e2736e0f0b61015014f66bdc4574a4315d3c6237e6,acs_webpage_instead_of_abstract
W2411041673,2ca8416652b415d91faa51bcd06ac2918c3792047838e9489af1b957fbceafee,21eb6edce178063860304f9ae6ed6e0e0c0f49e6f8b8c7fd9ad11857e546e03e,publisher_navigation_instead_of_abstract
W2411429351,a7d4eaffbbc8c7af8f05f0d4f12d3acf5dcff76da6cb754cc47565e7a985f77f,ccc182bc1920cc1085cda6cb04ef76f05f987472f732fc884dbe2df01047b189,publisher_navigation_instead_of_abstract
W2411716353,083878ac49510d41eedb917efb79e1ff34d386b9ad471a802ab7f2c2aab35cd0,8a1f697ea62e316bf305e31991b5adbdef9d88be829c9ee9684c23a6aad40f8e,acs_webpage_instead_of_abstract
W2413457969,bc07928274396a10c647ee8bc163bd97e59924289fb381aabce3837e5421499f,caa55819d50e4acd8c4b385c974e29e2cc160792a11d173649c9440b62b31631,acs_webpage_instead_of_abstract
W2431464739,15c78dca9af2c351e3f44b59e88efce84b5ce42fb5634292c8c8dd716c86edb7,c9adaa042f3fc904c10c0ddbcd2e5be39e0ba4f93e96898a15bc052645d416ef,acs_webpage_instead_of_abstract
W2441227335,68dbcdd8e6c71ee76af68a798f41ec76c6914825bd3628349e2c6c3e873c4ad7,02ca23725f8d1e9b3747bb4cdbcb05c1e6308a4aa8b1b0e5c1565619e8e7c3d4,acs_webpage_instead_of_abstract
W2515862981,5fba221ef08d79570623ad4b612b4343931a8ab26d89bb1ed664d43ca1e803bd,e21b4b7d60e41edb4c0b6aa00ca55a599ff3510e001fac99210dff188012806e,acs_webpage_instead_of_abstract
W2598718124,7c418c0405b3119ea3103dc9847fb5321db150e9c01a2395bfe6ff2fa4bb839d,253527d4198910137686a383658d820874b52571d0eb6d16c7da8755b82b7ec4,acs_webpage_instead_of_abstract
W2605932711,900ae3ac050ad8ab465ed700767aed0552a5599426ff498585de6078b14f3aaf,2a3cd1849407ba369e68c3dde968ede904555caf72eb71eba6d12f5d6a5d32ae,acs_webpage_instead_of_abstract
W2619473154,b5eb41102ffa4c8e93bfa2f4fcee6709fa381374b2beaf2a70b3aaa56246a469,c71734d7271e5c4d76344bbccad19983f2de80e2f0fdb7c409941924dbaf0eaa,acs_webpage_instead_of_abstract
W2621959658,bc7b08767260e483071d3c5e2c509c642c04b7344a2988ce669806191cfddf96,20558ebcaea411316032d462988513535105cc963b290cf84a4e03eb913cc4d6,acs_webpage_instead_of_abstract
W2724117159,d8ae7b62b2b1dcdb6d96e7d9c85e017985b4a3cf214bfbb26d9f05657b0efb29,fc688938128981b311417cf15a5d386ccc31a6fb37e0d06574f78241a692fa83,conference_front_matter
W2750438450,b683210abde57b647939135cd01f940357aa8a5f5415277be977071c0b76ec8f,6b29c070b3e1d4b2d325f3b600b5084528aa362ff8c4097540938beb0dbbf7b3,withdrawal_notice_instead_of_abstract
W2776425499,c8dc45bdd9d40b353b7022c4890de755302fc0f9defbe7c2d26d170a7f9a3c46,2077665266074f068466779909359d3ec59d8b99a736b7d7c6954e8fbf96be24,acs_webpage_instead_of_abstract
W2802126134,ef7010797092d6fa9e3e4702671778a4569292ea108bcb14ce4e0dca3f01b2d4,232593267cca38fb64740b22cff856faed52eb86b9f045d20954d8e8aac7f968,acs_webpage_instead_of_abstract
W2802570785,5d97dc246d8055586642791bd934e17ee0c541ffd5783c95ac76c09e286e040b,433140e550e1158b3120a4c2fae91139aa338ec12b27ee07e1963930950f7eb3,reproduction_front_matter_instead_of_abstract
W2803340052,394da8a17880c7601c5d028cc08bef3a99802f59b6d83a1366d0f1cccb77b127,cee50cea61d9d538ac1570b5173acacee1d970653760e2c171178b0448cee622,reproduction_front_matter_instead_of_abstract
W2803708928,5d6291cd1e98e365fbdf2fbf7c5294fc07346e515be3c1bcbdbdb117dc6b67e6,6c9b1a520bf6c6f98ec3d58168b14547f035b86dd678eeed4011208f9cfe7f7b,reproduction_front_matter_instead_of_abstract
W2805139146,9356c9fcb56e1816bd955043e99333031dbc6e9ede8cad3402740687082c6fb7,04cef555a088427974e17002d12bdf64e466b0108ca364c6b9c217993e6ea52f,reproduction_front_matter_instead_of_abstract
W2806291322,1ff93c810093cea611937a923bb3560dab5be9bf1a1cba2098f26fee3d9a9f05,cee50cea61d9d538ac1570b5173acacee1d970653760e2c171178b0448cee622,reproduction_front_matter_instead_of_abstract
W2808254326,e342a3f01d488b55f2a54912a969c38e7ae237feabca1d5a4f27d394debedfcb,cee50cea61d9d538ac1570b5173acacee1d970653760e2c171178b0448cee622,reproduction_front_matter_instead_of_abstract
W2808566217,689715771d8e8bb11a63ca509b300c9ecda8c36b6b03e082ddd6278419c96aa0,efcc807f6a8acbda776251ea505d1927cfc903f2ba854deed47d1c1b2fdea7c0,reproduction_front_matter_instead_of_abstract
W2816436165,bdca59b9ada30f655ac5700949a46261889974483f5e4408efa08d3d20293854,efcc807f6a8acbda776251ea505d1927cfc903f2ba854deed47d1c1b2fdea7c0,reproduction_front_matter_instead_of_abstract
W2898568926,2310b5b209d47f61b0e6e23dc2075257bee0519593eac38b645a697e1cdf9e38,41476895c5ea4c166e2a71dcc24f858912c5203860a82a40fa43c47852d2e584,reproduction_front_matter_instead_of_abstract
W2901288099,d462bc10887cd4b07290b1af7d709138d0f18f3063691bf6ec3a20c8a46588d5,40bdc6738d56bf56ec3838a342441b0c5e84f8d25ec399a146582408347dcece,acs_webpage_instead_of_abstract
W2902156810,ccbc0bc2b90b91cc003d004fac50be9a06231a3205fdbb6130e5cea23d4f2f87,dac05c986cdc6bf6838a8844bbef015d5add3de711cf228cbe85128e27701838,publisher_navigation_instead_of_abstract
W2910737364,2bb680d238a243ecf8fca1cd4fa6c874fba64bf49408ca28c594bc5dfffd8b59,ad4744ba335af4696f4615c67409df12da3238e07caf462bec862fd3599e16ca,acs_webpage_instead_of_abstract
W2938277454,845cb70d61fb345db28788b8434409a9918b211ef52ea141b0d1c1cb2dd2131d,dea540f703c89f3444813b038504dd2cd5aeb16faf8fa9d19238a953abed22e8,acs_webpage_instead_of_abstract
W2941143199,2aecddcdbba22e22c3f30d39b47b57f075c9cff5d3e0444a54fa8bf3440457ac,9f2ad39dac2ff504a631f7dd93823cec3066974b0e67bba505c2f749754a3bb5,acs_webpage_instead_of_abstract
W2949111316,b2f850f20ba25e57595fefbbb8c3ade0ce7839421e02f4f587562cf546fc6a3b,4a09cac644d199eb4e7b7eb10b3533f1d94d1fd307c084e9672f56a2a0c4920a,acs_webpage_instead_of_abstract
W2949898034,6aa9e4ddc65b5cbf074417a53b29f4a1e9e692e0a989564c292218132966b031,fb4aefab7b9fb84ab102c58c2e47e390546fe5f40285f2feff4e287acc2bea2a,acs_webpage_instead_of_abstract
W2950108442,c8ae1f72222488c999a17c896f241084cd778831007ad06ec58babfe8aaaaf00,b58d37797cb40ba3be65e4fb3185e8e3bbf7b4c0eb3b38f150fc49653ce4e2a1,acs_webpage_instead_of_abstract
W2950597785,198e9db15691f50695ebbc925bb508e66ff5d2a677c92e7ae45fd2eb17e01967,951151426902e362f5d4d993dbc366836ef918d12f071b913c47cbfb72d973c2,acs_webpage_instead_of_abstract
W2951145482,2b7af3c63c1403ccc4fcdbf9796b7f316e810fb97bd26cfda55cd3544765cb62,7ace154232de73b0e151c50aeb2a67a3265868259b156043b269a620618e26b1,acs_webpage_instead_of_abstract
W2951471339,385e20782c412da0527c5a32aa43305dfebcafeb9f7b3df97f46d10c3d747fb0,d4019aaec7e1c1d207de9ae4ab4f4b6f996a8d5a2dad653ea181a6c79b956d20,acs_webpage_instead_of_abstract
W2951806409,11a80107d2ec45ff6a4cc652a4e695d5962b8a2ba35370ab91a6624807fc2f05,93bb853dfe5780dabf68659c462c1abe28fbc22a7b87c26972fae5ae68813240,acs_webpage_instead_of_abstract
W2952093238,69e1efcb561048803f82d5800d1dd1a0b63ef381d342efc9e553b9adf615b6ec,4af3101e29fe01d8553428b1ae6e53c903e48c298c9523d7d9ee884cdaabfc7d,acs_webpage_instead_of_abstract
W2952176280,799f59a133aea64e2868e1a02f52537652265e2ac3112d84d6c91b24cb13a7c3,910dbc17feca5e11b51a848d5c5859b15e45d9e00b80d9f4c5a2e8690d24f78c,acs_webpage_instead_of_abstract
W2952510315,fc59bb2bdd91497ba1fe0a46710eeb8f2bd9a914fd371c9d55f860d83ffa3b14,81e4822436177c3b88786125b2d72b5ad01def7af09202159d8506e33a3c4f6b,acs_webpage_instead_of_abstract
W2952643081,3567dd2b5cbcf372ec362cba4dc08e6468226dd2b4243e3ee62fd3c9b00d25bd,abd8149944371cb89dbf6ddbf7c55d4d6d4b833cc7b1c8fdc1fc5233e0ccc5fb,acs_webpage_instead_of_abstract
W2952643498,7f9d6cbd35bf1c5ce1934acebd46601844cb9bad198bac2cb13f0a894265ad96,f9739a49806204b1ce0ab8f796d4f86b50d73fb6062658056c6d1c13bbbd1fed,acs_webpage_instead_of_abstract
W2952707932,7746270bede4947825296459be203528558d447ac94ba6289f7734d4c47742fc,4610a41984acf8c7345a2526b33dfd026d53a080263aaf7b1607f4b6f0a7d333,acs_webpage_instead_of_abstract
W2952882676,1ad0df351b81acbbfe0254891bba26c8f5007861c62bcb7737f5063585eae3ac,fdaccd3b348534f73d8f418becb73ae79c69bd33bed386e77355c5020d952e7f,acs_webpage_instead_of_abstract
W2952970542,76a69f7bb2fc902406259e9f79adc60188623e5f1e0c591da0e026851848cf2f,776552dd60eea4c798b557b14c5d2a497de483d296b513787eb24b7d5ee118cb,acs_webpage_instead_of_abstract
W2953110455,b12abf900298c2a7083784cb337fa02169c5444d4233872cac8b92ca2a6f51d7,0814640a7c93d3af73e31069476d1fdf50e09e435e65495a86639132471687ad,acs_webpage_instead_of_abstract
W2953137865,69574372417e9bb25ad632653046b91da625af2f873901620cae5e0f7ce243f2,438afe83dd1e2acd7823baade5ca5d3467408785ec0467c7b61f997b2a1e047c,acs_webpage_instead_of_abstract
W2953451364,3a6982c449f7a38193ec9bed7697fb89888c00fed920b413a22b6352c4faa758,3c9ce494aa3ff905e96c841d537ad8aeb37fdadffc425e28bdb923708bd32dd3,withdrawal_notice_instead_of_abstract
W2953919610,4d51d6a38fa342ca676bf65d7e09d4e33791976d51ae9a9147b3dbaafc74a1e9,3c9ce494aa3ff905e96c841d537ad8aeb37fdadffc425e28bdb923708bd32dd3,withdrawal_notice_instead_of_abstract
W2954600867,e647caa94a209fd6e7f65f81d66e7a9e734c578f55d214eeee13bf698d952190,3c9ce494aa3ff905e96c841d537ad8aeb37fdadffc425e28bdb923708bd32dd3,withdrawal_notice_instead_of_abstract
W2954720306,21c432389d705a7273de7368f2331268d10b9afcf5dbdfb774c6d292e4676532,3c9ce494aa3ff905e96c841d537ad8aeb37fdadffc425e28bdb923708bd32dd3,withdrawal_notice_instead_of_abstract
W2955077626,adb796201c995adbae3cfae1896da41b471d03ad6f72bc58af99a550d36fc4b1,3c9ce494aa3ff905e96c841d537ad8aeb37fdadffc425e28bdb923708bd32dd3,withdrawal_notice_instead_of_abstract
W2955716585,d5d40e214c1d073f38de7edcf4b5b2501bb8f9fc4899f720288230da1a983ca5,52e2d4a6ca47c310cdd9768f93567d273d28e37f2881ac50addc6bda04164629,acs_webpage_instead_of_abstract
W2955825355,e6125f4f8772f04a3d5707360298ca29d8f8cc2e412846f6c2ff29b3e5b62731,3c9ce494aa3ff905e96c841d537ad8aeb37fdadffc425e28bdb923708bd32dd3,withdrawal_notice_instead_of_abstract
W3018840069,704349d3c996c7af5fe48cf7a47426af9310200b479795af1aafe41bdf257729,4ec81cafe0cd16b05124755de5332b94803eb73bba4cc57f3c2347d505b2dce9,acs_webpage_instead_of_abstract
W3037229141,18de94729320cd245e3da253ab6dad304b4d8fd3e483b118eb329636f7c06fd6,77b92c3662877c2fa3ae282ea8eeb9a416d17b0e749d120e1b4cb0da14aeb38f,publisher_navigation_instead_of_abstract
W3037372037,3e3971748dce14cd1c1167e4aaae68fc7e8bd006a1060a9230fb6b355a5ffaf6,77b92c3662877c2fa3ae282ea8eeb9a416d17b0e749d120e1b4cb0da14aeb38f,publisher_navigation_instead_of_abstract
W3037374906,c9beb4c24922108124223e5769559b3e02938a363f566cfffa115ea3bedc7a59,77b92c3662877c2fa3ae282ea8eeb9a416d17b0e749d120e1b4cb0da14aeb38f,publisher_navigation_instead_of_abstract
W3037944125,573a7be673d91b52dc5585847ecba070c1ba71c40fe334d1b6c06054c642acd2,fea4ac77ae8e521e0a986125e68097a2818c3639ccb9c38af56a64f2a114ac3b,acs_webpage_instead_of_abstract
W3044468754,4b25e9d2333c23d2a35e05de219491917dacd5ff599b4db96f85b8dd68a27111,8a21aad77c1e8b45c9dadd4f7150402dded9a726eee6ad25b0371ea90b556def,acs_webpage_instead_of_abstract
W3153836090,7900f2c955bf6160940dedaf02a4a14345f1ed12b247eb1b6b7c09ef05312501,0620dee3fd1c62d7489d7aa339110949b42bc374c2437e1460174571a71adb6b,publisher_navigation_instead_of_abstract
