work_id,row_index,cohort,field_id,period_start,flags
W1984304745,414304,extra,16,2000,abstract_50_79
W2950571175,414307,extra,16,2000,abstract_50_79
W2951212277,414330,extra,16,2000,abstract_50_79
W2170929996,414331,extra,16,2000,abstract_50_79
W2365964977,414334,extra,16,2000,abstract_50_79
W2078299653,414344,extra,16,2000,abstract_50_79
W2123548133,414347,extra,16,2000,abstract_50_79
W1983355620,414350,extra,16,2000,abstract_50_79
W2025848847,414351,extra,16,2000,abstract_50_79
W2079668132,414355,extra,16,2000,abstract_50_79
W2037530595,414357,extra,16,2000,abstract_50_79
W2006239536,414362,extra,16,2000,abstract_50_79
W4244597959,414370,extra,16,2000,abstract_50_79
W2352707858,414377,extra,16,2000,abstract_50_79
W2151959173,414378,extra,16,2000,abstract_50_79
W2369411947,414381,extra,16,2000,abstract_50_79
W2093294589,414385,extra,16,2000,abstract_50_79
W2917846148,414386,extra,16,2000,abstract_50_79
W2057859047,414393,extra,16,2000,language_ambiguous
W2116205627,414410,extra,16,2000,abstract_50_79
W2369296221,414415,extra,16,2000,abstract_50_79
W2950024196,414416,extra,16,2000,abstract_50_79
W2374709131,414417,extra,16,2000,abstract_50_79
W2348018020,414418,extra,16,2000,abstract_50_79
W2008383089,414420,extra,16,2000,language_ambiguous
W2015800173,414422,extra,16,2000,abstract_50_79
W2949995077,414423,extra,16,2000,abstract_50_79
W2094049893,414425,extra,16,2000,language_ambiguous;abstract_50_79
W2074644172,414430,extra,16,2000,abstract_50_79
W2054886139,414432,extra,16,2000,abstract_50_79
W7140621417,414439,extra,16,2000,abstract_50_79
W2354974992,414443,extra,16,2000,abstract_50_79
W2053370610,414449,extra,16,2000,abstract_50_79
W2511609271,414454,extra,16,2000,abstract_50_79
W2145939983,414458,extra,16,2000,abstract_50_79
W2022966162,414460,extra,16,2000,language_ambiguous
W4242513837,414461,extra,16,2000,language_ambiguous
W2069013945,414464,extra,16,2000,abstract_50_79
W2807884137,414465,extra,16,2000,abstract_50_79
W2018214933,414468,extra,16,2000,abstract_50_79
W2147401440,414469,extra,16,2000,abstract_50_79
W2921606042,414477,extra,16,2000,language_ambiguous
W2951060459,414479,extra,16,2000,abstract_50_79
W2079164390,414485,extra,16,2000,abstract_50_79
W2056895143,414490,extra,16,2000,abstract_50_79
W2032252699,414492,extra,16,2000,abstract_50_79
W1967678922,414497,extra,16,2000,abstract_50_79
W2953123454,414499,extra,16,2000,abstract_50_79
W2074601081,414501,extra,16,2000,abstract_50_79
W2074682787,414505,extra,16,2000,abstract_50_79
W4255087269,414507,extra,16,2000,abstract_50_79
W2072122950,414510,extra,16,2000,language_ambiguous
W3020079569,414511,extra,16,2000,abstract_50_79
W2044239975,414514,extra,16,2000,abstract_50_79
W1982778101,414516,extra,16,2000,abstract_50_79
W1995316733,414525,extra,16,2000,abstract_50_79
W2097488640,414526,extra,16,2000,language_ambiguous;possible_mixed_language
W2023323577,414527,extra,16,2000,abstract_50_79
W2373622223,414538,extra,16,2000,abstract_50_79
W2006937067,414539,extra,16,2000,abstract_50_79
W2061562769,414540,extra,16,2000,abstract_50_79
W2013026229,414552,extra,16,2000,abstract_50_79
W4245753913,414553,extra,16,2000,language_ambiguous
W2095303109,414557,extra,16,2000,language_ambiguous
W2039665485,414560,extra,16,2000,abstract_50_79
W4250697959,414567,extra,16,2000,abstract_50_79
W2070191462,414574,extra,16,2000,abstract_50_79
W44628637,414579,extra,16,2000,language_ambiguous;abstract_50_79
W2387927352,414580,extra,16,2000,abstract_50_79
W2072212801,414581,extra,16,2000,abstract_50_79
W2364025364,414582,extra,16,2000,abstract_50_79
W2022197362,414585,extra,16,2000,abstract_50_79
W1982263727,414587,extra,16,2000,abstract_50_79
W2377116787,414588,extra,16,2000,abstract_50_79
W2950764017,414589,extra,16,2000,language_ambiguous
W2373138678,414591,extra,16,2000,abstract_50_79
W1977658795,414592,extra,16,2000,language_ambiguous
W1966193269,414595,extra,16,2000,abstract_50_79
W2166149847,414597,extra,16,2000,abstract_50_79
W2356239389,414601,extra,16,2000,abstract_50_79
W2125199508,414607,extra,16,2000,abstract_50_79
W2028307134,414619,extra,16,2000,abstract_50_79
W2073255782,414628,extra,16,2000,abstract_50_79
W2388969514,414645,extra,16,2000,abstract_50_79
W2347556126,414650,extra,16,2000,abstract_50_79
W2953137455,414651,extra,16,2000,abstract_50_79
W2389199505,414654,extra,16,2000,abstract_50_79
W1928570566,414670,extra,16,2000,abstract_50_79
W1981724668,414674,extra,16,2000,abstract_50_79
W2094703947,414675,extra,16,2000,abstract_50_79
W2121849284,414680,extra,16,2000,abstract_50_79
W2092828946,414684,extra,16,2000,abstract_50_79
W2376892555,414685,extra,16,2000,language_ambiguous
W2089760020,414692,extra,16,2000,abstract_50_79
W2952463183,414694,extra,16,2000,language_ambiguous
W1516622282,414696,extra,16,2000,abstract_50_79
W324856938,414698,extra,16,2000,language_ambiguous
W1994155220,414700,extra,16,2000,abstract_50_79
W2375900818,414702,extra,16,2000,abstract_50_79
W2041745728,414706,extra,16,2000,abstract_50_79
W2387934549,414708,extra,16,2000,abstract_50_79
W2075546345,414717,extra,16,2000,abstract_50_79
W1176283431,414721,extra,16,2000,language_ambiguous
W2152743529,414722,extra,16,2000,abstract_50_79
W2950706725,414727,extra,16,2000,abstract_50_79
W2092350209,414728,extra,16,2000,abstract_50_79
W2493392503,414729,extra,16,2000,abstract_50_79
W2805646052,414736,extra,16,2000,abstract_50_79
W2391178712,414737,extra,16,2000,abstract_50_79
W1992242238,414747,extra,16,2000,abstract_50_79
W1825452115,414748,extra,16,2000,abstract_50_79
W2061035112,414751,extra,16,2000,abstract_50_79
W7140258356,414752,extra,16,2000,language_ambiguous;abstract_50_79
W2383732697,414758,extra,16,2000,abstract_50_79
W2468573159,414759,extra,16,2000,abstract_50_79
W2082571704,414762,extra,16,2000,abstract_50_79
W2950818105,414767,extra,16,2000,abstract_50_79
W2082258086,414772,extra,16,2000,abstract_50_79
W1978809195,414776,extra,16,2000,abstract_50_79
W2377053121,414777,extra,16,2000,abstract_50_79
W2125691026,414778,extra,16,2000,abstract_50_79
W2389279488,414783,extra,16,2000,abstract_50_79
W1967971463,414784,extra,16,2000,language_ambiguous
W2113683014,414785,extra,16,2000,abstract_50_79
W2393655869,414788,extra,16,2000,abstract_50_79
W2951172403,414790,extra,16,2000,abstract_50_79
W1989621436,414797,extra,16,2000,abstract_50_79
W1991324880,414798,extra,16,2000,abstract_50_79
W2392925202,414807,extra,16,2000,abstract_50_79
W2952381939,414810,extra,16,2000,abstract_50_79
W2092793359,414814,extra,16,2000,abstract_50_79
W2012047849,414817,extra,16,2000,abstract_50_79
W2022766247,414818,extra,16,2000,language_ambiguous
W2552049696,414824,extra,16,2000,abstract_50_79
W2382510950,414829,extra,16,2000,abstract_50_79
W2380789649,414836,extra,16,2000,abstract_50_79
W4210418645,414839,extra,16,2000,language_ambiguous
W1975660943,414843,extra,16,2000,abstract_50_79
W2593965648,414846,extra,16,2000,abstract_50_79
W2226002152,414857,extra,16,2000,language_ambiguous;abstract_50_79
W2049118087,414861,extra,16,2000,abstract_50_79
W2165747086,414863,extra,16,2000,abstract_50_79
W2014293069,414866,extra,16,2000,language_ambiguous
W4230229412,414868,extra,16,2000,abstract_50_79
W2161678356,414873,extra,16,2000,abstract_50_79
W2357426045,414876,extra,16,2000,abstract_50_79
W1980690279,414879,extra,16,2000,abstract_50_79
W2358519477,414881,extra,16,2000,abstract_50_79
W2951757526,414882,extra,16,2000,abstract_50_79
W31660685,414883,extra,16,2000,abstract_50_79
W2367569924,414884,extra,16,2000,abstract_50_79
W2361655152,414888,extra,16,2000,abstract_50_79
W2169399079,414889,extra,16,2000,abstract_50_79
W2060796405,414890,extra,16,2000,abstract_50_79
W2016798942,414892,extra,16,2000,abstract_50_79
W2950011932,414895,extra,16,2000,abstract_50_79
W2952860211,414898,extra,16,2000,abstract_50_79
W2063757414,414899,extra,16,2000,abstract_50_79
W2134025324,414907,extra,16,2000,abstract_50_79
W2358293329,414909,extra,16,2000,abstract_50_79
W2019933320,414910,extra,16,2000,language_ambiguous
W2171188278,414911,extra,16,2000,abstract_50_79
W122243984,414912,extra,16,2000,abstract_50_79
W2070028671,414914,extra,16,2000,abstract_50_79
W2347371909,414924,extra,16,2000,abstract_50_79
W2125253854,414927,extra,16,2000,abstract_50_79
W2952502226,414929,extra,16,2000,language_ambiguous;abstract_50_79
W2321358738,414935,extra,16,2000,abstract_50_79
W2085475641,414938,extra,16,2000,abstract_50_79
W2123948175,414941,extra,16,2000,abstract_50_79
W1748477370,414943,extra,16,2000,abstract_50_79
W823989459,414944,extra,16,2000,language_ambiguous
W2140855306,414948,extra,16,2000,abstract_50_79
W2015680363,414950,extra,16,2000,abstract_50_79
W1816308671,414951,extra,16,2000,language_ambiguous
W2172688550,414956,extra,16,2000,language_ambiguous
W1994763685,414960,extra,16,2000,abstract_50_79
W4237673802,414962,extra,16,2000,abstract_50_79
W2379684347,414965,extra,16,2000,abstract_50_79
W2164249311,414967,extra,16,2000,abstract_50_79
W2326250387,414970,extra,16,2000,abstract_50_79
W2038193799,414972,extra,16,2000,abstract_50_79
W2972632506,414974,extra,16,2000,abstract_50_79
W2353250628,414985,extra,16,2000,abstract_50_79
W1970948496,414989,extra,16,2000,abstract_50_79
W2017120137,414994,extra,16,2000,abstract_50_79
W2424757677,415001,extra,16,2000,abstract_50_79
W2071241743,415009,extra,16,2000,language_ambiguous
W2952416149,415015,extra,16,2000,abstract_50_79
W2348060986,415020,extra,16,2000,abstract_50_79
W4245970733,415029,extra,16,2000,abstract_50_79
W2952969367,415036,extra,16,2000,abstract_50_79
W2090602176,415039,extra,16,2000,abstract_50_79
W2054124808,415045,extra,16,2000,abstract_50_79
W2949884481,415048,extra,16,2000,abstract_50_79
W2949630656,415051,extra,16,2000,language_ambiguous
W2387298633,415054,extra,16,2000,abstract_50_79
W2156797303,415056,extra,16,2000,abstract_50_79
W4234543615,415059,extra,16,2000,abstract_50_79
W4205249380,415065,extra,16,2000,abstract_50_79
W2115115717,415066,extra,16,2000,language_ambiguous;abstract_50_79
W1583510754,415067,extra,16,2000,abstract_50_79
W2387672725,415069,extra,16,2000,abstract_50_79
W2029193963,415073,extra,16,2000,language_ambiguous
W2349987878,415085,extra,16,2000,abstract_50_79
W2949994858,415091,extra,16,2000,abstract_50_79
W2018126563,415094,extra,16,2000,abstract_50_79
W2072201368,415110,extra,16,2000,abstract_50_79
W1979605951,415113,extra,16,2000,abstract_50_79
W2149809481,415115,extra,16,2000,abstract_50_79
W2235999442,415120,extra,16,2000,abstract_50_79
W2952320702,415122,extra,16,2000,abstract_50_79
W2015968932,415123,extra,16,2000,abstract_50_79
W1991636468,415124,extra,16,2000,abstract_50_79
W2950722036,415125,extra,16,2000,abstract_50_79
W2051692317,415126,extra,16,2000,abstract_50_79
W1977989321,415134,extra,16,2000,abstract_50_79
W2099180405,415136,extra,16,2000,abstract_50_79
W2952824774,415139,extra,16,2000,abstract_50_79
W2106096117,415141,extra,16,2000,abstract_50_79
W2138777679,415146,extra,16,2000,abstract_50_79
W997778749,415158,extra,16,2000,abstract_50_79
W1993120848,415176,extra,16,2000,abstract_50_79
W1971948179,415180,extra,16,2000,abstract_50_79
W1990292021,415182,extra,16,2000,abstract_50_79
W2414671069,415187,extra,16,2000,abstract_50_79
W2351733368,415189,extra,16,2000,abstract_50_79
W1982189076,415195,extra,16,2000,abstract_50_79
W2137402198,415210,extra,16,2000,language_ambiguous;abstract_50_79
W1566655891,415217,extra,16,2000,abstract_50_79
W2125319085,415224,extra,16,2000,abstract_50_79
W927673508,415228,extra,16,2000,abstract_50_79
W1521099556,415233,extra,16,2000,language_ambiguous
W2023024228,415241,extra,16,2000,abstract_50_79
W2481591803,415251,extra,16,2000,abstract_50_79
W2361532223,415255,extra,16,2000,abstract_50_79
W2152458210,415268,extra,16,2000,abstract_50_79
W2069986518,415271,extra,16,2000,abstract_50_79
W2563633066,415273,extra,16,2000,language_ambiguous;abstract_50_79
W2365933166,415279,extra,16,2000,abstract_50_79
W2953253149,415286,extra,16,2000,abstract_50_79
W2953389233,415297,extra,16,2000,abstract_50_79
W4252069308,415298,extra,16,2000,abstract_50_79
W2031641402,415306,extra,16,2000,abstract_50_79
W4249343158,415310,extra,16,2000,abstract_50_79
W2092790334,415320,extra,16,2000,abstract_50_79
W2360856489,415324,extra,16,2000,abstract_50_79
W2053942693,415327,extra,16,2000,abstract_50_79
W2040944536,415332,extra,16,2000,language_ambiguous
W2068440364,415334,extra,16,2000,language_ambiguous
W2381952598,415337,extra,16,2000,abstract_50_79
W2007974916,415340,extra,16,2000,abstract_50_79
W2112344487,415342,extra,16,2000,abstract_50_79
W2369649956,415346,extra,16,2000,language_ambiguous
W2949533549,415349,extra,16,2000,language_ambiguous;abstract_50_79
W2383059042,415350,extra,16,2000,abstract_50_79
W2078752041,415354,extra,16,2000,abstract_50_79
W2056319662,415355,extra,16,2000,abstract_50_79
W2078999538,415362,extra,16,2000,abstract_50_79
W2376326970,415365,extra,16,2000,abstract_50_79
W2382925529,415369,extra,16,2000,abstract_50_79
W2949998226,415372,extra,16,2000,abstract_50_79
W2951352370,415377,extra,16,2000,abstract_50_79
W3147378692,415383,extra,16,2000,abstract_50_79
W2013723442,415384,extra,16,2000,abstract_50_79
W229652031,415396,extra,16,2005,abstract_50_79
W2094499295,415397,extra,16,2005,language_ambiguous
W1971164970,415399,extra,16,2005,language_ambiguous
W2375813740,415404,extra,16,2005,abstract_50_79
W2385812956,415406,extra,16,2005,abstract_50_79
W2389493567,415420,extra,16,2005,abstract_50_79
W1986866661,415433,extra,16,2005,abstract_50_79
W2090822079,415435,extra,16,2005,abstract_50_79
W2095848201,415437,extra,16,2005,abstract_50_79
W2224875503,415439,extra,16,2005,abstract_50_79
W2056906700,415444,extra,16,2005,abstract_50_79
W2110150120,415448,extra,16,2005,abstract_50_79
W2129438587,415449,extra,16,2005,abstract_50_79
W1971298173,415452,extra,16,2005,abstract_50_79
W2086654587,415455,extra,16,2005,abstract_50_79
W2005757139,415456,extra,16,2005,abstract_50_79
W2158407678,415457,extra,16,2005,abstract_50_79
W2949839692,415459,extra,16,2005,abstract_50_79
W2076612648,415461,extra,16,2005,language_ambiguous
W2167450629,415462,extra,16,2005,abstract_50_79
W1974938866,415464,extra,16,2005,language_ambiguous
W4238035033,415465,extra,16,2005,language_ambiguous
W2148899195,415466,extra,16,2005,language_ambiguous
W2951696094,415467,extra,16,2005,abstract_50_79
W2093086317,415468,extra,16,2005,abstract_50_79
W2077250791,415481,extra,16,2005,abstract_50_79
W2158351232,415484,extra,16,2005,abstract_50_79
W2108854068,415488,extra,16,2005,abstract_50_79
W2363931323,415489,extra,16,2005,abstract_50_79
W2148743653,415490,extra,16,2005,abstract_50_79
W1977478735,415493,extra,16,2005,language_ambiguous
W2159443329,415495,extra,16,2005,abstract_50_79
W2169209299,415498,extra,16,2005,abstract_50_79
W2013731394,415503,extra,16,2005,abstract_50_79
W2767085154,415506,extra,16,2005,abstract_50_79
W2613298975,415516,extra,16,2005,abstract_50_79
W2008168221,415522,extra,16,2005,abstract_50_79
W2369225555,415523,extra,16,2005,abstract_50_79
W2949405525,415526,extra,16,2005,abstract_50_79
W2051471473,415529,extra,16,2005,abstract_50_79
W2155812188,415531,extra,16,2005,abstract_50_79
W142622721,415537,extra,16,2005,abstract_50_79
W2135537158,415538,extra,16,2005,abstract_50_79
W2931708344,415540,extra,16,2005,abstract_50_79
W1969497272,415544,extra,16,2005,language_ambiguous
W2079122197,415547,extra,16,2005,abstract_50_79
W2053226772,415552,extra,16,2005,abstract_50_79
W2011544313,415553,extra,16,2005,abstract_50_79
W2056559402,415557,extra,16,2005,abstract_50_79
W2049485413,415567,extra,16,2005,abstract_50_79
W3140332181,415572,extra,16,2005,abstract_50_79
W2951290623,415574,extra,16,2005,abstract_50_79
W1995946323,415579,extra,16,2005,abstract_50_79
W1965641484,415581,extra,16,2005,language_ambiguous;abstract_50_79
W2761705330,415582,extra,16,2005,abstract_50_79
W1990885389,415584,extra,16,2005,abstract_50_79
W2258839734,415598,extra,16,2005,abstract_50_79
W2143943994,415601,extra,16,2005,abstract_50_79
W2951605298,415608,extra,16,2005,abstract_50_79
W2951523921,415611,extra,16,2005,abstract_50_79
W345062474,415618,extra,16,2005,abstract_50_79
W2000572607,415631,extra,16,2005,language_ambiguous
W1968849593,415632,extra,16,2005,language_ambiguous
W2132670152,415645,extra,16,2005,abstract_50_79
W2067210615,415657,extra,16,2005,abstract_50_79
W2325373440,415674,extra,16,2005,abstract_50_79
W2006762595,415679,extra,16,2005,abstract_50_79
W2136093669,415680,extra,16,2005,abstract_50_79
W2952941154,415684,extra,16,2005,language_ambiguous;abstract_50_79
W2950464882,415687,extra,16,2005,abstract_50_79
W2355035693,415690,extra,16,2005,abstract_50_79
W2035219970,415700,extra,16,2005,abstract_50_79
W2949540668,415701,extra,16,2005,abstract_50_79
W2074425205,415702,extra,16,2005,abstract_50_79
W2950086926,415707,extra,16,2005,abstract_50_79
W2363607723,415709,extra,16,2005,abstract_50_79
W2790384123,415711,extra,16,2005,abstract_50_79
W7113044545,415717,extra,16,2005,abstract_50_79
W4392433825,415719,extra,16,2005,abstract_50_79
W1483954365,415721,extra,16,2005,abstract_50_79
W2271551121,415723,extra,16,2005,abstract_50_79
W2377661316,415724,extra,16,2005,abstract_50_79
W2034106039,415727,extra,16,2005,language_ambiguous
W2075132867,415728,extra,16,2005,abstract_50_79
W2166599723,415731,extra,16,2005,language_ambiguous;abstract_50_79
W2165060343,415742,extra,16,2005,abstract_50_79
W2950500211,415743,extra,16,2005,abstract_50_79
W2019322212,415744,extra,16,2005,abstract_50_79
W2364573333,415746,extra,16,2005,abstract_50_79
W2081011520,415747,extra,16,2005,abstract_50_79
W642947947,415750,extra,16,2005,abstract_50_79
W2950393955,415755,extra,16,2005,abstract_50_79
W4410194863,415757,extra,16,2005,language_ambiguous
W1040760661,415761,extra,16,2005,language_ambiguous
W2952331615,415762,extra,16,2005,language_ambiguous
W2058143374,415763,extra,16,2005,language_ambiguous;abstract_50_79
W2102791768,415767,extra,16,2005,language_ambiguous;abstract_50_79
W2322494130,415772,extra,16,2005,abstract_50_79
W1972673818,415776,extra,16,2005,abstract_50_79
W2009400109,415786,extra,16,2005,abstract_50_79
W2058262468,415790,extra,16,2005,abstract_50_79
W2889286247,415791,extra,16,2005,language_ambiguous
W2124691604,415793,extra,16,2005,language_ambiguous
W2381545780,415795,extra,16,2005,abstract_50_79
W2361130419,415797,extra,16,2005,abstract_50_79
W2388483338,415800,extra,16,2005,abstract_50_79
W2950897934,415801,extra,16,2005,abstract_50_79
W4214486141,415804,extra,16,2005,abstract_over_2000
W120267022,415809,extra,16,2005,abstract_50_79
W2013131779,415812,extra,16,2005,abstract_50_79
W204991566,415814,extra,16,2005,abstract_50_79
W2022253934,415824,extra,16,2005,abstract_50_79
W2138173436,415825,extra,16,2005,language_ambiguous
W2043518467,415833,extra,16,2005,abstract_50_79
W1968237876,415835,extra,16,2005,language_ambiguous
W1967007560,415839,extra,16,2005,abstract_50_79
W2029508592,415840,extra,16,2005,abstract_50_79
W2162684111,415841,extra,16,2005,abstract_50_79
W1494352427,415843,extra,16,2005,abstract_50_79
W2014689586,415851,extra,16,2005,abstract_50_79
W2161940252,415853,extra,16,2005,language_ambiguous;abstract_50_79
W2359996181,415863,extra,16,2005,abstract_50_79
W1976507821,415865,extra,16,2005,abstract_50_79
W2357119713,415866,extra,16,2005,abstract_50_79
W2063366086,415869,extra,16,2005,abstract_50_79
W2386471472,415873,extra,16,2005,abstract_50_79
W2949199680,415878,extra,16,2005,abstract_50_79
W2152057165,415879,extra,16,2005,abstract_50_79
W1978829781,415880,extra,16,2005,abstract_50_79
W4367594546,415883,extra,16,2005,abstract_50_79
W2383821488,415889,extra,16,2005,abstract_50_79
W2007603005,415893,extra,16,2005,abstract_50_79
W2022655604,415903,extra,16,2005,language_ambiguous
W2352184379,415908,extra,16,2005,abstract_50_79
W2104129116,415909,extra,16,2005,abstract_50_79
W3154193561,415914,extra,16,2005,abstract_50_79
W2354299733,415924,extra,16,2005,abstract_50_79
W2126922076,415925,extra,16,2005,abstract_50_79
W1996434405,415935,extra,16,2005,language_ambiguous
W2151028829,415940,extra,16,2005,abstract_50_79
W2116171672,415942,extra,16,2005,abstract_50_79
W26741127,415943,extra,16,2005,abstract_50_79
W2088392606,415945,extra,16,2005,abstract_50_79
W2525363890,415947,extra,16,2005,abstract_50_79
W2042258065,415954,extra,16,2005,abstract_50_79
W2013072170,415956,extra,16,2005,abstract_50_79
W2372055612,415959,extra,16,2005,abstract_50_79
W1983584439,415965,extra,16,2005,abstract_50_79
W1988048816,415966,extra,16,2005,abstract_50_79
W2950932798,415968,extra,16,2005,abstract_50_79
W2952622782,415981,extra,16,2005,abstract_50_79
W2086538966,415992,extra,16,2005,abstract_50_79
W2335575069,415994,extra,16,2005,abstract_50_79
W2100559665,415995,extra,16,2005,abstract_50_79
W2382257857,415996,extra,16,2005,abstract_50_79
W2388666006,415997,extra,16,2005,abstract_50_79
W2389662488,415998,extra,16,2005,abstract_50_79
W2023165207,416001,extra,16,2005,language_ambiguous
W922521541,416002,extra,16,2005,abstract_50_79
W2013183981,416006,extra,16,2005,abstract_50_79
W2024888408,416013,extra,16,2005,language_ambiguous
W2393628459,416015,extra,16,2005,abstract_50_79
W2007082016,416016,extra,16,2005,language_ambiguous;abstract_50_79
W2067816741,416018,extra,16,2005,abstract_50_79
W1985292926,416020,extra,16,2005,abstract_50_79
W2062757894,416022,extra,16,2005,abstract_50_79
W2085741377,416024,extra,16,2005,abstract_50_79
W2134880509,416025,extra,16,2005,language_ambiguous
W2744439575,416029,extra,16,2005,language_ambiguous;possible_mixed_language
W2028076906,416032,extra,16,2005,abstract_50_79
W2392675512,416034,extra,16,2005,abstract_50_79
W2006500906,416048,extra,16,2005,abstract_50_79
W2184202556,416049,extra,16,2005,abstract_50_79
W2124378824,416052,extra,16,2005,abstract_50_79
W2071422948,416058,extra,16,2005,abstract_50_79
W2032294243,416076,extra,16,2005,abstract_50_79
W2394004528,416081,extra,16,2005,abstract_50_79
W2287339959,416083,extra,16,2005,abstract_50_79
W2141969501,416085,extra,16,2005,abstract_over_2000
W2159796708,416086,extra,16,2005,abstract_50_79
W2520784170,416091,extra,16,2005,abstract_50_79
W2604090938,416094,extra,16,2005,abstract_50_79
W1983711564,416095,extra,16,2005,abstract_50_79
W1967489270,416096,extra,16,2005,abstract_50_79
W2377458967,416099,extra,16,2005,abstract_50_79
W2048239052,416102,extra,16,2005,abstract_50_79
W2014254949,416113,extra,16,2005,language_ambiguous
W2321761199,416117,extra,16,2005,abstract_50_79
W2172938073,416119,extra,16,2005,abstract_50_79
W2186209707,416122,extra,16,2005,abstract_50_79
W2378442186,416125,extra,16,2005,abstract_50_79
W263027634,416126,extra,16,2005,abstract_50_79
W2234270193,416130,extra,16,2005,abstract_50_79
W2951757678,416145,extra,16,2005,abstract_50_79
W2083821276,416156,extra,16,2005,abstract_50_79
W2056604619,416158,extra,16,2005,abstract_50_79
W2053264362,416163,extra,16,2005,language_ambiguous
W2090820262,416174,extra,16,2005,abstract_50_79
W2052809365,416177,extra,16,2005,abstract_50_79
W1980254350,416178,extra,16,2005,language_ambiguous
W1984216561,416179,extra,16,2005,abstract_50_79
W1585634688,416180,extra,16,2005,abstract_50_79
W2070296670,416183,extra,16,2005,abstract_50_79
W1995078281,416189,extra,16,2005,abstract_50_79
W2107925909,416202,extra,16,2010,abstract_50_79
W2145518470,416203,extra,16,2010,abstract_50_79
W4385986254,416205,extra,16,2010,abstract_50_79
W1980624136,416211,extra,16,2010,language_ambiguous
W2949449191,416224,extra,16,2010,abstract_50_79
W1895919568,416228,extra,16,2010,abstract_50_79
W2316641483,416229,extra,16,2010,language_ambiguous
W2595700460,416230,extra,16,2010,abstract_50_79
W1971909981,416233,extra,16,2010,abstract_50_79
W2028131353,416240,extra,16,2010,abstract_50_79
W4230960299,416246,extra,16,2010,abstract_50_79
W2008046708,416252,extra,16,2010,language_ambiguous
W2047338760,416253,extra,16,2010,abstract_50_79
W1988158875,416274,extra,16,2010,abstract_50_79
W2152121631,416278,extra,16,2010,abstract_50_79
W2056407487,416279,extra,16,2010,language_ambiguous
W1993456590,416281,extra,16,2010,abstract_50_79
W2314367239,416282,extra,16,2010,abstract_50_79
W4236226470,416286,extra,16,2010,abstract_50_79
W1971759173,416293,extra,16,2010,abstract_50_79
W2045321870,416296,extra,16,2010,abstract_50_79
W2326284947,416309,extra,16,2010,abstract_50_79
W2020667569,416317,extra,16,2010,abstract_50_79
W2390975074,416324,extra,16,2010,abstract_50_79
W2142911593,416325,extra,16,2010,abstract_50_79
W2392985898,416326,extra,16,2010,abstract_50_79
W2351856375,416330,extra,16,2010,abstract_50_79
W4237743045,416331,extra,16,2010,language_ambiguous
W2388878928,416336,extra,16,2010,language_ambiguous
W2077948870,416340,extra,16,2010,abstract_50_79
W2011783166,416343,extra,16,2010,abstract_50_79
W2186642584,416346,extra,16,2010,language_ambiguous
W2016442907,416350,extra,16,2010,language_ambiguous
W2128635896,416353,extra,16,2010,abstract_50_79
W40713574,416354,extra,16,2010,abstract_50_79
W2363781767,416362,extra,16,2010,abstract_50_79
W1983599004,416365,extra,16,2010,language_ambiguous
W2129807222,416371,extra,16,2010,language_ambiguous;abstract_50_79
W2182747516,416378,extra,16,2010,abstract_50_79
W2324878199,416381,extra,16,2010,abstract_50_79
W2036062292,416384,extra,16,2010,abstract_50_79
W2017818758,416385,extra,16,2010,language_ambiguous
W2140940325,416387,extra,16,2010,abstract_50_79
W581331733,416388,extra,16,2010,language_ambiguous
W2384855656,416391,extra,16,2010,abstract_50_79
W2557323508,416395,extra,16,2010,abstract_50_79
W2390993709,416398,extra,16,2010,abstract_50_79
W1549648855,416406,extra,16,2010,abstract_50_79
W2004836074,416408,extra,16,2010,abstract_50_79
W2298935383,416409,extra,16,2010,language_ambiguous
W2040686627,416412,extra,16,2010,abstract_50_79
W2057531722,416417,extra,16,2010,language_ambiguous
W2366040522,416418,extra,16,2010,abstract_50_79
W2087165161,416421,extra,16,2010,abstract_50_79
W2095160230,416430,extra,16,2010,abstract_50_79
W2623458202,416438,extra,16,2010,abstract_50_79
W2025518050,416439,extra,16,2010,abstract_50_79
W2009080459,416443,extra,16,2010,abstract_50_79
W2318747222,416444,extra,16,2010,abstract_50_79
W1988863366,416449,extra,16,2010,abstract_50_79
W2055045258,416451,extra,16,2010,abstract_50_79
W2321461413,416458,extra,16,2010,abstract_50_79
W2950536613,416470,extra,16,2010,abstract_50_79
W3021868343,416478,extra,16,2010,abstract_50_79
W3158036831,416491,extra,16,2010,abstract_50_79
W4239404173,416495,extra,16,2010,abstract_50_79
W2051833191,416500,extra,16,2010,abstract_50_79
W2017438937,416510,extra,16,2010,abstract_50_79
W2023936075,416512,extra,16,2010,language_ambiguous;abstract_50_79
W4253723334,416517,extra,16,2010,language_ambiguous;possible_mixed_language
W2315288174,416520,extra,16,2010,language_ambiguous
W2016706789,416522,extra,16,2010,abstract_50_79
W2392192708,416529,extra,16,2010,abstract_50_79
W1979636947,416535,extra,16,2010,abstract_50_79
W2000198127,416539,extra,16,2010,abstract_50_79
W2162803235,416541,extra,16,2010,abstract_50_79
W3145546510,416543,extra,16,2010,language_ambiguous;abstract_50_79
W3146096143,416550,extra,16,2010,language_ambiguous;abstract_50_79
W2158662992,416560,extra,16,2010,abstract_50_79
W1971109444,416574,extra,16,2010,abstract_50_79
W1906113394,416575,extra,16,2010,abstract_50_79
W2386743811,416576,extra,16,2010,abstract_50_79
