work_id,selection_order,cohort,text_sha256
W2105116003,404807,extra,e833590c32dd04aa8799fdaa060582440597bf28de120c36b8e7626ac8337df0
W3023830714,404808,extra,bac8653f6e9f7adde58feb3c3edb13b761985d4c7cf6853ca84c49feb469635e
W1984565867,404814,extra,a0576ff598d17c728967065623c7b114678f37e69adec7e71a1e4d97e6e0336a
W575852985,404815,extra,c3fb1b02ad23cc57d0f5fab2a7cd8073fd45f985bd2f59b1546a5be5339a7cc7
W2350374562,404822,extra,10e6165d123b3db12b6217fdbdfb8b287f0767bebf44b8fbe2d933ef8376a166
W2275985463,404828,extra,ac4c06d42ff0afd2a52d96686f18dbf23d7408a444f7d6f5880ecdf9e8cee1ba
W2058712113,404829,extra,01d3ccd805eea4086c3ce7b38f820c1e1cbb79d09441e697de6c673b61170a7a
W1809096922,404838,extra,e795ad2ce3692729f38a089d4876763f48e88f24477b5fef9d1851826acf1cfd
W2320385490,404848,extra,dae4fd4452d1592a7321571777e4adf7785b8c8ef623ae9f3713243698be9774
W2550080270,404853,extra,df9a93c74bf0b5c2c9c016970f9f662c8f0e4e2869688595bfd7768e8326396d
W2462086583,404854,extra,03eae426c10b38b6b13f1dd05ff165bc430bb42ffc4669f61681543c1f5b0d9d
W2181763747,404857,extra,ce9cb02647e56ec1a96777ce35f574bd1f79b4da73a61a7f5f6b29f3c66c997b
W2049159905,404860,extra,cd3c9d049114c06a1a4885e632f93de046ff61b90e959c6d7e52e3be40cbc79d
W115051462,404867,extra,bc62d062a68263891f57a89975f0dd8bde8d6572fb7967ff550af4bed859846d
W2392698558,404871,extra,ab8ffe9e04ffc02a68783e8d8a72cc9c92061728a629a251a6354a927c0d459f
W1618353085,404894,extra,9edabe3267058bd2b11790f235acbd424eb7ea8f12b7b58ed1c541ee9b1056c8
W2128496940,404897,extra,aaf4e24157b3c48143e60a54361ab70ccf18bc7c57c06d76693e8e724ed606fd
W2389144439,404906,extra,d04a121e076252c6a55f2f59ceb129e19049a2ec9db8f74e09cac1e8383fe835
W2354582154,404911,extra,e853977206dbece9338a9fbd744fb48a55d76e34882aeaed704f0df50d134059
W2330434353,404912,extra,e8c1406987b1241e627c051ebd9a74ac67a4eb640d13220ec7644e3c3533e431
W2744568784,404917,extra,764e1a98b032f30eb43d694e6dedd2eeb825e8e6fb757f24d2048e13b1bd464f
W2391274595,404920,extra,54fae53a779711ce28a1510322119823ab87f252457ec15ad017b4f4a45250f8
W2381958087,404922,extra,faf555f3fd30aa0c1e3a4f82e6a6de4cd7e26bc203e937fafa0aae55d1b74b1c
W1989574389,404924,extra,ad6fc4148fbd10513f79787c86672623b1bb06d6946026c022e5ddc1020e5d96
W1987730082,404929,extra,a40a8125227761a4ee417de789188765e0f40128b35043ce4f5f5b8559031207
W1661145672,404931,extra,5e7392d788daa1790e722bcb8ba278594dc71de9b701fac57f1e3b3b0acef4f1
W2135869635,404932,extra,4040f8c68c7d840bf1962650bde86337c28b123c89f82a908aa1238a3f7448c6
W1974045507,404936,extra,24ab7484906eeb79cfd41667256364e4835c75b15d6095e28be210c74b877cc7
W1559454104,404945,extra,3d02ba74389a510a0097335c861688398545319c0d1431f34d40989bba680e66
W2045372721,404948,extra,dbfd8d3d8a760604372bc30dae7fbf9f4d6d66df970ae2dcb1420ee07f253676
W2098708479,404952,extra,75365a2891f33f9b984085a787084a3e46fef8177c6dc35c58bb223643a76a08
W2156506452,404957,extra,4ef63364942eb7158f6fc890e1de8710eb8c15b09086be2154fd4e57723a51dc
W2102833464,404966,extra,37f1832c9f9165ccf95131c58019730b9a268b9a3a6ea6ffc9f91c7cf79a3fa7
W2391417084,404981,extra,a27af413d72c713490c24975557db54da2604276117293196b8461a26a4cdbbc
W2144909936,404982,extra,f644c30ba86cc511d91c80e8067f85b7e301b5b717e0ee4e7d391ba06179a566
W2372610301,404987,extra,c738b8c4da56c14b4be3c7abc2484bfcb1fe4f741c3062e6a2fb27b723dce055
W1990162921,404988,extra,c2d62b4ae1d8ce214a8cc9e91fc0714590bec40a4b00df5ebdd6d6a612c4a223
W4253219960,404991,extra,29076d0a53df5ab18a6611ea313cd173080212e36d0ec4c11510427debd76042
W2364432395,404995,extra,1c85665c5477bb2e621fad6c185e79d74f3d296540709a18d8455da8992c9684
W1989287801,404996,extra,a62e8ba9f9712e328fc24ebdad122f6b7cf60e27ff76ccbe1d19e98194b86a03
W2186958701,404997,extra,79210544f5e34b03ae3ddc4cfa96f820e1bbf26b8ec3d588ad2e741c3c76ceda
W1858392243,405004,extra,8ab0bcc7fd0a09a573f12f3e58d8cb7f8a3b7e486ded91d3489a930659c89768
W2354646767,405005,extra,deca38d2287e06d5028c8b1ea0d5cc349c61144722f4842b25d31ae1e0ce5553
W2350135256,405008,extra,69f9e3ac086a898d7453177ca64efc2872f1b945e29b2adc124401b0e576e9ac
W2314815938,405018,extra,dbdd678cff52b346ef83fd12cf95afbd5ea0435ef3ea29c06fde9b7f45e757f2
W2101143848,405026,extra,c7c2e853548d6de0dd8c52a3a361a751371777838bb33b783ed7b6d8daa62482
W2130456139,405027,extra,4a9a3aecce415212759fa9709c7e8bb361ef589ba8253cac5a0766c418c6785a
W1970479436,405033,extra,34ba6860b631104eba47afa94c7e51a06642fcc9f0ff6d8a28bec603d38eadc6
W2358630443,405034,extra,95efc33577956ee3dd2a514f2a370f93eabdd37ab1eaff2ec58dee9fc54d6480
W2074185361,405038,extra,7a3abd2a16c7f8b2f1cc2a84c57dd7764354dcb0114c1b7e5e3f12a4e7e04f6f
W2172214051,405039,extra,23c07a9d89c619a9c903b6388ef9e1f58f354c196ae9e80ce378703aefa7ee9b
W7131991933,405041,extra,21fe53d1d33b0d9e95214da1bd57be317afa5febeb28c51a27fbbb5d860bc13d
W2044608247,405042,extra,332bc88eb28b034cf74edc595267e75c74e618efe990d98209103de5c3016252
W2094325514,405046,extra,12465d377d2b81171dd399e0970f0a09c821e882828feb59d17029f3163022c0
W2793543486,405047,extra,b72e564a332a99455a55ea9956b12b5b0283c3fe5318edba0bb0ae0a1a931c2f
W2018656953,405051,extra,4981ab6c722a6b4f20905c1488317cbfd50a7f0cf8c74097167264edb4ab9a1b
W1489264333,405052,extra,3aca5a4e477c42e73a5a58e4d873a2057f6a3c7cd383a66519de12866bf51e1d
W2091993202,405053,extra,603e7b9eaa25342d2902ebe656e0b59baa6acff42c40b623c2b019bb47e9a704
W2326449799,405057,extra,d0bfbb8e633ef92b56cc179c80bb83f993f7fe9fe98314a850df2ab0d17c9e48
W2131068070,405058,extra,cb81ca86a9585ccd1c64120cff6f94a8685b81dcd295030b607091184d69f1b2
W2374397738,405063,extra,6b7ebb60a4064bddc4db0e8469335b71bf18325e2ffb2da7e75e95406f6a7c4a
W2025661202,405066,extra,e5fe212c7f8eab304e707b49dadf8e312b3bad109c6863f4fe7e585f4f24f09c
W2028952992,405070,extra,0ac8e6d41dce8ba5fb3b52dc70936c82c8c9c28fd458b029c0caa310c3187a90
W2356453665,405079,extra,712478db8e4108144041134eaf811145e44055711d2f330136f95540082136e8
W2066606953,405081,extra,ab2ebbd897bea7183d5b16d86d40f21ff1d14f329f2229c1557894a82c7a46eb
W6992674,405082,extra,f62bbdf27536ad1195e7ed5744ff6476458c5eed258efaad20c2b704634c64f3
W2793438800,405083,extra,a745c1447cf0fca338c600ae0a75f75f1ffd131144b91cc4893692e0df510c9f
W2023873119,405086,extra,a70298b2648e2bf246c73eb0fd6d74e89311fc0d7bc26db4871a3e80179ee428
W4253581920,405087,extra,7cc1f917b8e3e003e4ecc4947a5b233932c96718b7984fa0f672da086d944d9d
W2388513113,405091,extra,66367aa1aea9e36d498817cf4147c77fcf453496c7776bb6f31921bb3c5b6927
W1983315806,405092,extra,1d6075a7183f8c45008a82ee1fea76677a1043cadc977df20ed167b9c9ab77ab
W2005916416,405100,extra,36676c9c1b360063536fe28d98657af29a673de14da5a96765a8a13b19423dba
W2048392372,405103,extra,f014103295c39d2cb65ef9dbce0e5ba050a7e9f1bed03c6a55112b98a7afdf72
W1957707745,405107,extra,1669879b8498c6daa3b38e1ea2a9ea0cd47e1c1d93c86960587e7c171194ab90
W1967242203,405109,extra,4cd5b405d3e852b56292a094da20466304807a4793956dee5fef6400c270a919
W2364489799,405110,extra,e1f337934a85f58359e236fe1a6c32ab9df7d689208e2aca34a8606a6325302c
W2043696321,405115,extra,d08747b09e80934aeb6eb26361121f453d83eb103ccaa6d09744b1f7e9d9c921
W1568451381,405131,extra,609dd1197e9739fa152fa87b7d756ad2a17cc641c567fb69a837e89fa2316d99
W2423634783,405133,extra,9b0cad055653f24128fbe9578f8e5dd52513dd43bab7bb1e155a4d8db7436c54
W177187934,405134,extra,252f98d001b62caee8e9787d5456a2e21f1a8e1cefc550c313a19eca6a78c879
W2001589830,405136,extra,7c49a9c1fe6ded5b62167c9193250233df1c4268bc8bd936b48c8627abf37c2b
W252728336,405137,extra,2022ab63d9e950d93b7763bc406632e02b7d6e1e90be85e7d544068f4c940694
W4235973396,405138,extra,b2abafd790553fc889083ec82c05ad81f0d12f7dcb56c595d6504a91caa91cbc
W2405847644,405139,extra,d0da3cef90418301462432cd89a0aa3401ba3e68bb859baa51756fc7765a73b9
W2094432045,405140,extra,51abe34c70ea5e7d90668b88e4892f0504c0b1f818abc6b5eec74bfe7465b04a
W2074606208,405142,extra,b78b7f40fa646d73db85149af559f68aecef8651a90fa9560f87468d24586ea3
W1954922827,405146,extra,a6ebe724ca55707afb2dc93ce233c5782dbd4dfd3f791c9ef217d705c2497f92
W2067916426,405147,extra,33d20efa50168f92e4366feafc6c3d34c259a1395451c4dbab50c97681bba869
W2081192224,405156,extra,53df897781e469553cb5b8814d321e9060600e6a836959aa0045d999d2047043
W1981433476,405161,extra,e4e547b2b92abe57e5c56f0a88bfc4aaf17b5dd2a4bb747f4306b6f41d34e6de
W642411052,405170,extra,25ac4d867e679a8040267fcb7caec5ad5d63e605a1d9a138fb2a259afb80df91
W2013392515,405176,extra,2a7b72ef4a5b5ef2b08f795ef14c77174aac86da5cd7b5b021e63f75ae6e7a5f
W2066679674,405178,extra,222a0e1f360f9ec1d19dce397c5ed7cc5912fc9a58bac7f94c1fb258f75f72f4
W2148658594,405183,extra,8930f553da1a7939b10a7c8d31bb45e5ea4692b8b4e94d897108e2c6514e02a5
W4230604279,405189,extra,5dfd877918e901eb054e76e2d16b52e9ad51552000e7ae9652df6e0686cc6193
W1984254837,405194,extra,bd182bdc7610ca730643128b3d99e17c475c08400e5d86903ad7f581ce5e3bc5
W1986632290,405195,extra,73ae87bb3be6ea022f65711e13c9bdc25e66a7dcdc996b547381cd96200f5c49
W2091081839,405207,extra,7a3e995840fb6c64071ecf580af7cc397a8eba5bf99ce4b03b792d349d9bcf28
W2072049621,405210,extra,587df6c38effc05a21f769e1a7f7012d20690b4100d5e2410923dfe712675991
W2377728780,405212,extra,645d442337048ff0b8c4c7de35ec6b8e5298c2dc53d355fb08334e78db5aa073
W2064388494,405220,extra,45bc4a6af0c333fcff00537a431e7f63eadf4077ce90c3f635381abf1ba969f3
W2068933097,405227,extra,4eb31333ad549ddf4e4bf7183b0b23854784b665361e945a1f8627750934357e
W2340905845,405233,extra,04c7c4ede9ba6f03394f895cdd195e7df0e62301f540ad8f0669289a00cf542b
W2354773565,405237,extra,01bc2171c567a0f9825c0579857066ae52d32f5d37d1426864f27410d16c0912
W2012258191,405239,extra,90cd002a8270a1513738f15ca113d9de6cc075b19f60ff2796f98797835acf67
W2353326011,405245,extra,112b2c8d0e7cbb9967426eac5eb79d9e1737dc1c078da53d58ae67c62016f7c1
W2046808871,405249,extra,40924e14b4303ff64b56532b161898f0b56bb2dc96eca3f6f3c9bfbf59c98814
W2174889169,405252,extra,c6e42e56f0e74035d94e84c4c5c42f10264e5bd0152e3da1047a1706e41faeb9
W2162175736,405253,extra,b07c7641a2dd0a2cd973fc694a37618169983524ea61364471b5999517dd412a
W2086828662,405254,extra,73d3a8466d027c9b9e48d7e8f31c06d4cbe7fe65d0f1b1e75952571b93801f90
W2119054267,405255,extra,f1c74676da521db0f94e72ab601aa0703e428f1e88df0a5924cabe083774a81a
W2340707057,405256,extra,a154cbd3887c5c332b95584d0f7b91a268efa45c82d45076979ca433a6f11de3
W1184737083,405259,extra,1016183d9c7e16547d25b1b97d39fddfe1d67ec4d30ac8dddf112938efa93ecb
W2115688116,405261,extra,386e904f3c97be4d440acc9f640f07d3eba401c7e0b161f3bdca666357d58f6c
W2156621342,405268,extra,13c47c72ebfc75d1f83f9410a09ebdc2e9bcea222b9f2f862d6b56496cc0ea86
W4300512060,405269,extra,c56fa30ac744f2cec6d37655754f762894e4d04304e78fec097b31e30a25a602
W2736410028,405271,extra,99da987fba47a4f50e84b7b732e8cd262a37e8ad0b1dca2e9ca360e59435ec01
W2151005733,405273,extra,a721d3e32b5ff940820a374935e06b53e4e6c36fb9bfb390202c17c81cf19bc7
W2385497713,405275,extra,779565fbfa53bbc54ac7a4ea962005d38deaca184118b672d0370af2cb8741cb
W1966157989,405279,extra,4f33561cc4a6ffbbdf3efaa3f356af8035e9c0a3c28a01b7058d258eb80325aa
W2360789597,405283,extra,b2dc2a9f41b7c7b46279367f5662b0da1b210a45ee965aea98ef22c6f21c7661
W2395503121,405287,extra,3d9657121cc3383676042436ee7e601e07ae7340020c9abab1b6e4700afe26ad
W2074107829,405290,extra,1bf7f5dbb293006305f4180aea32fe733d7e336308f56de7e33a06e7978961b2
W2085006476,405294,extra,acd05ab7af0be791bf7cf29f04e4749cfa0df87b570aeb2223995cd3dfee6c9a
W2010273685,405297,extra,b0f67071f7aa97c5670dd3157f99a9e1bcbb79c81b4cbb4d575d64bd10b35202
W2992374321,405299,extra,471deb6ade97556b5ef6e899838f46b2f5c0f778f213313c6a45e3b3d73fae5e
W4210675337,405309,extra,904ac81229f74fbe80e3ad54a7fbd52a90d61956638622ebedf37fa240429696
W1934535705,405316,extra,6f1cf18af4c59fbaf5ff450127aca99c19f4f2ac38a9ca0d4cdc2723f7410c1e
W2172221360,405319,extra,f38d3ddb9602f9170d76d064c327d3ebb5948ab6fcc85fa7e35c3811a154304b
W2235406502,405325,extra,8c321ee24b86d593a81d8a7fc9bddf749bd81e51e9f6e6c0ef6485e4a927d093
W2951371726,405330,extra,d150c9d2fd6a94026face3c4e55d24d93c0ad0a80a45e245f0bb76be13543288
W2595524834,405337,extra,6c7c25fc6cff5b99cc38f2ce7d8d4dae5442b6df887b5bb42026548d8fba553d
W2003505740,405339,extra,acda1ea6ec317f8b5fdb0ee07de5b3d6b3851c422756f12b281545f711cbdff3
W2021851385,405344,extra,7b57f95aa763ec2edfa43ad51620cfdfad2e17db8d9efbde4865da5ca0d28aab
W112218454,405349,extra,0e18c61a5119198b94960ec5dfcf340be4908ef2fd95b573b385cec3644431e9
W2390834968,405360,extra,2628ce97e1a8e4c125593b71910335ce04f8b7e5894d9507a30f7ef098d74ea9
W2050902004,405362,extra,b5ee44f2b2936ded0c334a9e4fcb28da4a874019cbc9e89708ef45f703db758c
W2068406847,405371,extra,ace47836a34ac2a26e7a782cbeb65bd7314970fd9b065cd24b17c8fedd4d84be
W1991102355,405379,extra,e6f0e5594bafd8bc03545703ae9d2a65312bc30051c0e15961e7df17b40b03f4
W23991321,405381,extra,8674b2c0a67d11c6c088c00c8b4f98382805bd06fb891c69d7a6d5df38bcfcbd
W2366962880,405384,extra,c583385ab498818e59c354dfdf2cabbe7352326f72b0cbfb7426e0562ff354a1
W336079876,405385,extra,e20a4efa9ca3fea3d4a12d0583c789d358a49b37a254b369cc7ef2f636ac675a
W2085886764,405387,extra,a4d9b586355e8d78b25e3b7050d02cf99aca9a2d8c144c163e70d8f051b89335
W2024902574,405390,extra,e016de90d8aff941c4d8a421d9e8f1253864ae7e9aee97ab58f4a1fdf97f03ee
W2024666245,405401,extra,d8b89eb45e5ee6682c6b137f7fa29ef3054017cd5ba08536947b94046cf9392e
W566814051,405404,extra,04e1f31c89739d1e91cd4ad7a528d077475dc44b32ad1b0c5762234fa6329fcb
W2408825613,405405,extra,9f8ba0eab8297a2d740ffb706c14be0f208e5315f1d29d4ceca8d6f1e7a04988
W2054117287,405407,extra,5f00b6abcdc83d623de8218bea88962afb017b93023b2f8d2a17138ee821119b
W1979206471,405410,extra,57403b6dfa36fdb0d434efcf88e527ee471d626aa0cdf90837e300d1403dd937
W1480310531,405411,extra,65c60cf96a7dafb13e1a6ea0489e68959b3878184fc75df8fae21866ddbc0992
W1982248566,405412,extra,96dcbe9d49b8f2c1ec109a8b50ceef4769f59868373573f49ca713b77f13c264
W2006302195,405413,extra,d51d6a6c4f9280b95550acee676c49bd5bac09cc6b3417ed25115cbf7d2907de
W2391978963,405414,extra,3579a597d3b95419d40266485895753bb82bb01faba57e9ab83ebe2c0b84312c
W2376431219,405415,extra,47705564792a48931edf89f4c9cf7b5ec90ec073cdc07ce99fdbe8232161bcb2
W1502567449,405416,extra,f27874080b2ef78213ccf072a3c2e4fe7a73ea4a616c43c8afdd81983026b541
W2373681705,405423,extra,1ed07111e2d438e254c784a82b1a0ea3101f6765106bad5362e664ac6b0e3ce1
W2357346335,405428,extra,13c6817c26a04e09e8aee9185b762224cc22e078796203cbdf9352b3a3008d91
W2332826693,405431,extra,3bf7de55a96a16b78699a2685dd6979975db40fd3b0f64ad69b8f2168a64eecf
W2353897914,405434,extra,6c41d232c6bfdb131d456042be30c8f14a61b9b5a8e8a695e0ec31daf449d8c6
W2357536063,405439,extra,ea09ca19f02f03fdb6f1f541103f90a17ed540495d18c3b1153326dc85b27260
W4240605822,405442,extra,50303eea5364a5e1b91091f24d8c667023ff1d70cae1c2d6cb64c33008b02718
W2088704602,405443,extra,d475499acc4f5f684b558c9296e6d85207795352217a5a05d165292bdb889d2a
W4301972838,405447,extra,cc102c22102f106d758849bbb7566ad5093416bdbdbddfa58ddab687382265d3
W2080260122,405454,extra,eb829bb09985ad725b6548397da0a724348d04d0a04c6c8ca4953435a715e36d
W2066581972,405463,extra,15286a9c6c2203af04d92b29a3b941870a3294ca316cd5c120eaa5fa2ea3c4ca
W2392462713,405467,extra,e1d5ac4fef2a2f0211d2935d5ddc7406efcd3720e884cf3691ee9696e17c93f7
W2321315924,405471,extra,fe752d25dac0e04a98034f1fc12e6214ce6191c9094e7d1e7c53be708b1b01a5
W2148393247,405472,extra,a1282dcddf65402e7087f8f42ccbffd82feb284a0b19767b712e8a73da357146
W2063085764,405475,extra,4dbfc8e9a73e9eeabc99845ca3a8d4875192b4f46fdc289b54bdcaa0cbd0a17d
W2387160259,405478,extra,fcfb2bdee8ccf9c76753262881a3484a2f23bb05196bd08aef0f8ce3eaac5a13
W2043755376,405483,extra,796ba00fd887d4659f03e055d967f5d0c8bfb45bd9fa72547d50e2d6429b5d6a
W2592148776,405488,extra,9024468c1495c260bcc89c1d1ce141a1028413231fe2e9d71c7bad6a99579dfa
W2013054151,405489,extra,f31250b0bd0c1600445018fb83499d788c0f0d6958e7854d574bf462ff876256
W2016693385,405490,extra,332b53f46ac3d49df157289d3b177458551d148569dcd24dce3193ffce753fc7
W2008043578,405492,extra,5890f796994889643cac01ce0dfb71092b33bd7fd83fb047cdb227463751a681
W2136993024,405493,extra,92f07bef64a759578a34f8421c3c40ca7cc09365ca2949ec937ed2d107b5de71
W2165987221,405495,extra,419e4012c854c3b14e1b641976a4b6e5eb06617995ce8b6016f30dbce238bc4b
W2471532860,405496,extra,dba0630220eac6d3f89bd30e5092a3cfee13cea4c5f5f587f114abb396875438
W2322202761,405497,extra,c6d90107f30116f707e56cb41e07cc034730f5a22f02eda67da6f571b8c8c96e
W2042369351,405500,extra,75916dbc7540498c993f6d2b50033533990fcd785519fbd7a4accdb3544eca44
W1985728270,405501,extra,c43a96fa6a5beedd0e18af5f450e4647be7b6d5be281e1c6f189c70b25def0e1
W2015426722,405506,extra,fdf05f06a39018de3eb74dc7d2a797ed09528da0a09a0a7f7ce00fedadb8aa3d
W2354665010,405511,extra,0bd487bfd5860ec19ed6c5ca7888ac31c31d0f3f3c2682ae87e2c3f99a52cc0e
W2527109609,405517,extra,8f251564ad93fd92fc11c130d0118df9d071806c88f169b5d901f8c992ce946f
W1986460893,405521,extra,946a198be811af91ba6b6064634d21f74311ba3583f4be7d9719f26da4130892
W1600308544,405525,extra,ffa96ba5f6a680f55b6c9af4f383354d9b6c5c7a29b72f051f5d0b8e8fbf1eea
W2008459197,405529,extra,c88d8a7650f5b3e12b3df352581102a2ed6e1f699df4b691596a6fe3f36e0e90
W2390399524,405531,extra,c8e61e13d8daaa09b762be854a10aee409423d9d4f67874a07b471936810b55f
W2137198346,405536,extra,9054f4f429c86cd3376a272a1173c26a3c5249c25ae2a60f170d46142e105998
W2327590977,405537,extra,6987982591832b4d3db55efbfb1338e89f19baa28b74d709845686488453c9d2
W2155504764,405540,extra,7c8f610df0bf41381590e9fa8ec8fb03a4039ed6188a5596354293283e9281f6
W3020219744,405541,extra,61d60bcd574bfa77a24a8b8b3c3b720cf7864e1bb449a10c12f0bef78eb1496f
W2359362761,405544,extra,c20499c33de3823b8889b8c65740eb3c3fb2dae4ed25ba01b09725827dde826b
W2029705996,405550,extra,ed32de0f9c42c3c6d0b6ddd04db155ddb046565e8476ddeb1a640c8f0cf3a0f4
W202739608,405551,extra,0e8e6740f5c8d486be06f4712b3056fe02b095b958c305631f1e47462f6d81d8
W2062555449,405554,extra,e2e733e219d9a41016d28fd1481616a3eb7ba91f560bb0508cb26f022ba1bf29
W2021041284,405558,extra,70e25551630f4ef45dfb64d6dd048c8a0ce148a8d3d39155ab864c8876616a95
W2076239677,405564,extra,7993e7676906389995b7f55bfd1e6945090c9820a64d515b736ad81653cc0747
W2165691509,405573,extra,11f68b2234195e7e94add684b9027cb0fecfcc5411c55ea9f262f7f35cc8bbd3
W4250580286,405574,extra,cebc90b782ec6ac3d4f84a9fae042c531a874022671b2608338e7da7d3be1c69
W2365630584,405578,extra,cfb4b5fb47940135018a4279e7f369855e6212a3b8358828733acbc2576ed734
W2002478668,405580,extra,d66e9f75155da05e0767071e58a3d66b41e2c8c2ba1a1eb9ad7c5bf0a2754f21
W4246219648,405583,extra,76db73eb621a586eadfabdfe9657e4ab0f055af0f746e8d413086918124c2602
W2068353675,405585,extra,44142ced754ddc5d1ab8648ce002729e165a5b19c5fa394d81fe73039d87897d
W2418757470,405589,extra,3e6ee0a9a8c1d35627092c03417f24b769bb1977197b5d7e47aca570869697f3
W2010426604,405611,extra,6cd1d7a44d9b6f12c6bb1d2adc983b85a58da70a1af607f0a9d1c2a52bd4e840
W2912470140,405622,extra,42ee6231568e011c464298e5fca9c19a40097f91de8079acab4444d5ba59f1bb
W2057504971,405624,extra,fc1005e2bd18cd584091187f5c678287ce280f9aa31b70a4cf02deaab04a5ee9
W4235589381,405626,extra,c5be50ddaf07970c41abf1eb14ec70dbf25aca92d2b3c7b6e809a0f40189f846
W2092751918,405628,extra,3f16dee773a55604f4a583a4cfa16210c5b922259ae49765ca7c03162774b49a
W2375630877,405639,extra,35523382cb212662d240bac405b5f21d15d4aea610ac752772f41e06259a3c09
W2993176063,405640,extra,d6e7bb2296cdbaa2b9efdeb8b508450fb9f199f6d87767a010370e8a673d04e7
W2133333922,405641,extra,a9ea3d540391d85732d44f6c5ad48b01b6e32df22afc75fd10197484c8ea65c5
W4235188100,405642,extra,90386bdb38166d3d498d29929fd5c46f551ff07d96b03fba7130fe5255609c90
W2411055842,405653,extra,6dd0f645b7017da9701e9265d7885c2348db2fe3bc20e46087d709a6e210a7eb
W1984193810,405655,extra,185c1cb97c13e1ea0d94754aa24d961acc62c154033e10d4fee740b3aefc21b3
W2414308472,405659,extra,5d152bfca785052ae2ca0573f2c509890ad7c777ecd41ac307a9703ab6e300ab
W2014442722,405664,extra,05508ed6801f12d4ca1dd176dbfc49f527b833ab9b4037295a7b6288fc8c0499
W187776656,405665,extra,fda1ff40911fb4fd1ac7d22736e3c9a871c8171f5539494568eef2baee1e1aac
W2385627872,405677,extra,b8efed22e0b07dd6ab4c21518990f5ac89c792ff682f2d858902ab985bf9822e
W190256454,405685,extra,f41b10867f7f9b15b2f44f13f866d51007546635837c7e93b13dd235c26769f0
W2081006153,405686,extra,0e87b78ddb1fa2a2c7c5799d40772ae585de2a9426de0d27803854e0b8f37778
W2351660128,405688,extra,86dad52225cca0243e20d55c475dea5fb36524781c3c3fd9bd4af43df41d5e7d
W2375258393,405689,extra,f18219bd40658aae551e5e8d15e51d4f96b8998c26e7480aa3fc21f971ed9e26
W2128563666,405694,extra,6973d993db3d54717671ba134137ede8103aeb3f2cf37b14d6537fa599080cba
W2390308653,405697,extra,c039c1396fa52f8774e61354b67801c06591ed43ab16081feb0e4401b91811b8
W1567363601,405699,extra,498cdee715e5a9981798d334e1f4f7e896fab7b773f1c7546eb0b0431d3790d4
W15123949,405700,extra,7fb426a266c88fef9bf0b4c0933e58f70c9a34c26736f059970867c32ebca959
W561936982,405703,extra,04b8ac43cd4e661d6aff3263d83074ffc9145d73ede052a43845ad03279d24c6
W2157933099,405707,extra,96dd7512e71af71212521a7c1d950c94ee1d9d5509d7f36d793859553970c4c9
W2363935273,405710,extra,2e146a14ddf989e5330b940c83356f4334c8ac5a58bdd6fc559da52bbd853962
W2074017228,405711,extra,13e79fce3f031aa53a9af6847c5a9684982178d890895a6a6e683fee8537cdd5
W2073426352,405712,extra,3f04e72b607094903f91f7efc5bee498507119bcc47dccb8274821b55d8d4c16
W1514468742,405716,extra,df142ae9def7faac773c4f2e2e8f2e09bd2ab1301a1bec26f1b081ec2d3e5576
W1550452438,405718,extra,b6934c9daa61a140cfad1b825a12e46762b90795ef8b8bca5c55352d02ae4d15
W2054826249,405720,extra,0c2e37f86a03833629e4051da0876438d102e784c29caf42831abeb0000e796b
W2001022576,405723,extra,94171e2acb04ee32738a4f98ac445b6000a586af43929e86dbb2fd7c3a04d252
W2125260540,405727,extra,2b8131f6091b53006b3e8222946dc741bd5941d3c8032c9769fb39a83f912f54
W2991739417,405731,extra,d05ee10a2bf8afedc3c51fdd0d609c7556abab0d134c117ea09358e75cbdce34
W1977575462,405733,extra,17c9a3b84e0a73007bc5092c68892c2c185e17ec28ce6a454302a5a0d760c3d9
W2350628437,405734,extra,6c83bbea65d24e2e045bef810839ef5cb6bb3083ac1fe999e5e9c1f897416e3f
W2387590943,405735,extra,f83daf7a4834c065ea64971b28b23a58efdb31fc6edbd29542de5a5295643777
W2043712516,405748,extra,f0a416818b7bcdbde355aeafa4d97f1ed19e3593da2c370645ce783fac6eb16e
W2119142471,405749,extra,39be17881cdd045c4f4f100fdbbdf48521fe5aa8fcb5078ffd8dd894ec59f7bc
W2411948787,405754,extra,5c6e609d5eb72dcbb330d046c07684f25880785fd5b6e9744005eddec05a2e0e
W2028856753,405756,extra,9b7612457f77e683d6676c5e137ca8a7e3ad10bbcad7101045bcd5c17b2c57b3
W2348103661,405757,extra,e25979e2a2037b6f79cb0cb3a2598be87b229e1b7dfd0513deaf9f3e1889f77d
W2008110514,405760,extra,ab8747566db2906dc8dd5ed7fa259acbd730fc5454838b152759a63498f0983f
W2375591724,405762,extra,95a3b438354d2aae1d4d93d2854daeae1a7e73d7fdf8b7664a84f4f5b7794f16
W2058234042,405771,extra,975610b253c1926c2515e29e537a8c8555cfd454f389ac24515f0f638e107036
W2268746684,405774,extra,76101afae3416c8e39af131095aaadbc9bfb0e1f6565f3d21d87f4f367f18908
W2328300938,405776,extra,62336c9af1bc4f1b26ca67648365f86b3c1e857214b21286f2ebe2bf8b384f9b
W2387597700,405780,extra,b8b30d43d3f00d105f127c7401cb4c2630e5e7dd15f4b531c53f2d8eeb453bce
W2364577628,405790,extra,9375c2ce6f911c40e627eab602f2b9826bbcef37796d5bc9e132b1dd11fe65fd
