work_id,selection_order,cohort,field_id,period_start,title_language,title_score,abstract_language,abstract_score,text_sha256
W4396874158,372702,base,17,2020,en,0.865882933139801,ko,1.0000697374343872,904f4ccb157ab62c4da904d9ef5c88cb1f461a9a9a8d16913865a6258faa546d
W3026637068,372707,base,12,2020,en,0.820683479309082,ar,0.9976514577865601,9426e992ab184b29de662cf95c12c9531f1b69399679b41a16b15f9d287807ee
W2078702454,372792,base,27,2010,en,0.6604611873626709,en,0.6509271860122681,b6e3163975b9c75b227d1d3906fd96b70ee0525f537a1cf121fbf1e45116db13
W2808191304,372828,base,22,2015,en,0.8345869779586792,hr,0.5506959557533264,a26515c17428ae08ee6e675cc8b50a1ae3d952bcb0283c5648eed94a8e6e76fd
W1930855941,372850,base,33,2010,en,0.5897824168205261,es,0.9054521918296814,872135412d6d754f12e1e7780128b8a23787faa2aee4bf30bdb8a88e00d231a9
W2034524561,372879,base,22,2010,en,0.8054940700531006,ko,0.7486278414726257,f7579b3af47c3e7d03e2703fb4b26aa86736051215b6a1fe0942faf863b2b7c2
W2971317798,372900,base,35,2015,en,0.6274778246879578,en,0.7643238306045532,def1dec5a340d2411b9c29db61f57ebbe1deb673e1719b3faed86ecc7c149220
W4383107865,372905,base,12,2020,en,0.9042484164237976,kk,1.0000622272491455,bdf05b239ab412d5b073a7d749e74f261b0154232d361b4619a5b2926d232b04
W1543004190,372927,base,33,2010,en,0.26071158051490784,en,0.4549773037433624,872dce806accedef53d3adae1bc860128c753a932d65705f3d713481706b54ea
W2071570975,372942,base,27,2000,en,0.6407157778739929,en,0.7621234655380249,252f95f71d22cb27401473e691749202491c934d41780e8481f601377e4bbc6c
W1633586152,373036,base,19,2000,en,0.7404628396034241,en,0.5377580523490906,739287a3b1ffd7ca4a6c5aab613396267865883081d2de4ec2ad25c5edbfd0a1
W2981074627,373065,base,12,2015,en,0.6882598996162415,ko,1.0000699758529663,309a322245de2b64dac171da22bae47ae3444c30dc93cd58f889fdc9c73ffa19
W3143998582,373086,base,12,2020,en,0.8046352863311768,ko,1.0000699758529663,76956ce6b31ce77a351c81463d7c8fa351fba6831eea7a4e275fbe2fb94b137d
W4400175458,373157,base,33,2020,en,0.6547473073005676,tr,0.9963732957839966,8b3a799a8327686e8d9106f8598fcdda5b6a276d59e188e2709c2cb74e54750a
W3145387545,373165,base,22,2010,en,0.7958212494850159,zh,0.9970651865005493,cbc55f7c0205bbcc159f744bc4d4d4d51a66681f2333bdcaa2b7f9f07a70a3dc
W3186661075,373240,base,22,2020,en,0.7300517559051514,ko,0.9988694190979004,c9bada3abaf32f066c7b4243b9143ffb309eb8ac130dddabd35dfa254ecec89f
W2461415034,373317,base,24,2015,en,0.6184259057044983,no,0.8722595572471619,ec8f3ffa49a7e6fbd3df56cea1167f6174bad9175b921c914d9b362dfd044cfa
W2377890782,373333,base,31,2005,en,0.8834484219551086,en,0.7429552674293518,89aec4de787a8d13428011c1d04881982a4aef2b6bff73a24d5799906df75bce
W2543458121,373375,base,31,2000,de,0.30535924434661865,en,0.7393823266029358,34c9745d8a4e03848017edb45ff5d449d6fe296685dfb75670edf288e4afc734
W3161328792,373450,base,20,2020,en,0.809805691242218,en,0.6177246570587158,d58704903da72eda5705de6222b79b6e6e2c79a811923974bee7b5468579a2e2
W2946135368,373474,base,23,2015,ja,0.32251548767089844,id,0.8658117651939392,8c9c80de42a8d036e07624eeaab4b72f1ef6c7d09880969f6fb7a1ba1a833c1e
W2069500897,373543,base,31,2010,en,0.8309433460235596,en,0.7969494462013245,8ad7d6cb2c8d4444811ba17f4997fc46b7e43780b086162450ed65fec268a20b
W3029668552,373574,base,13,2015,en,0.7579532861709595,zh,0.8834502100944519,5211ab52095a9fe5b4c63248b1074d6e2cc7a9ffc9a7534e0ff0daf0fb8954c0
W4206630286,373584,base,11,2000,en,0.5233158469200134,en,0.5794722437858582,4e3fecf8e5ea2006aea076ef613c1f676692d242884f513b2cbf23dd6d543262
W4295197033,373612,base,13,2020,en,0.8095515370368958,en,0.6057360172271729,2335fa854fa39f40dbaca636bfe27ecf1b7b76eea608aef0d5344b19090e7bc1
W4254245677,373672,base,22,2015,en,0.7832554578781128,en,0.6985201835632324,c765d666cabe935d77e7986595c2eeeec5cd185f2ec50174649e4134ea3e8f41
W4382300437,373688,base,17,2020,en,0.8278469443321228,ko,1.0000693798065186,287d2a28b624813e117a70c073757d00e743c5cbd933a4146ea0330ed5321829
W4401968912,373701,base,14,2020,en,0.16310171782970428,id,0.3055078089237213,ece6af46403ac76c189c8750ace5de977d766c92dcb8d9f30524f6677a596177
W2606684287,373749,base,22,2015,en,0.7851699590682983,ko,0.9674234986305237,9840394dc625c91c2c0083781b3709c554465b1ad992160c087d9bf0ccf7e08c
W2911616424,373782,base,36,2015,en,0.8730490803718567,uk,0.9997119307518005,f01d484a3b501b53daeb3a49cd802241b3794c5b79b00b1500261853f1095c49
W2074306224,373867,base,15,2000,en,0.634962260723114,en,0.7840665578842163,ed566e9641c8917d3ea2ba0ef40db79ce2d715469a9a5a99868a14d7463a9640
W2032149933,373883,base,25,2000,en,0.7871583700180054,en,0.7887559533119202,588532e2542ed2e78fbc5ef2e982a49bc2952f3e8614e1ac677feff0d134cd35
W4410338317,373917,base,33,2020,en,0.4375019073486328,uk,0.9984034895896912,ced6312b902c3c8b59b37ff57d99fe3d2b6e36c84493b39a9d1b041b09936c3c
W7120686464,373957,base,33,2020,pt,0.9291338920593262,pt,0.9592682123184204,7cb2732373b550bb6021da1b43b7a3f888a5153eeab08a6344e46959dfb13667
W4319993889,373970,base,25,2020,en,0.8936321139335632,en,0.5747531056404114,7d885d2ff526be58367ce4470c2e88a3907e04f3cf378e134ee64bc08ca29ca9
W2338666837,373993,base,27,2015,en,0.8519911766052246,es,0.35568365454673767,80a263d8f1dd84e64b81cbf0aa89de66c6cad98eaf0e32a2b88f51b9e4a4a247
W2109492159,374047,base,16,2000,en,0.644527792930603,en,0.7073980569839478,54ef5661ae3707178e32e338ed224ee659d9fbbd5f378096aa13369a8bd19772
W3029005973,374063,base,27,2010,zh,0.5916029214859009,zh,0.705160915851593,1a115754eacbbf7ab59bd5f7a86d0db2f7f6fc1f28909af3558b4c2690c75bb6
W4210451207,374078,base,33,2020,en,0.8109054565429688,ko,1.0000699758529663,e26cb3acde1aeac1c112c76360877791f67593dec6086041c19eea787807bb8c
W4300935248,374085,base,22,2010,en,0.46654704213142395,en,0.723212718963623,03fd0fad5b031647f7160200fc25b752dcf6d9de669f60d40297d32f1a8623ca
W3121516244,374250,base,20,2020,ja,0.3293874263763428,uk,0.9915655255317688,a6ed4733b725f1d39f6b10c472c23082754e1e9cd53b44ffe318cc831b3ebac3
W2949103823,374296,base,30,2010,en,0.8063110113143921,en,0.6774680614471436,5945deea08d7b7e1eaceec324a56800632be77f3212b0f62d50704c030d84fd4
W3205823233,374429,base,17,2020,en,0.6267865896224976,fa,0.9996216893196106,587aef6c230f09b238c6511c13a3569b7794793ec133580dcf26f73cbc1bdbc9
W4280653877,374441,base,36,2020,en,0.8306354284286499,ko,1.0000696182250977,6420b98222db9f3b21e124226d150f55236306ae6215b0ea43e8365a8561481c
W1937438246,374450,base,33,2010,tr,0.9702879190444946,tr,0.9990270733833313,6530aa32d9a796e589898ee0a736e1f2eeddb7778f1c6e2342b4666a9fc18dfa
W1974351703,374455,base,22,2010,en,0.7965821027755737,en,0.5712423324584961,bfb3cb40cb1ac3c9598d07c54192175be17a041d43914edc9ab4221c11208d32
W1995183320,374485,base,33,2010,en,0.8113491535186768,en,0.5842316746711731,3e2b566040df52dfb6139dc91967ace41ef00535b4205b77d052b9ad3a224bbe
W2061525549,374495,base,33,2010,en,0.8251084089279175,en,0.6639307737350464,4de6859989155adc6213b2e5f874be6a754f6a8536ff78fad2a5ab305d850398
W4400430052,374503,base,12,2020,ms,0.30482393503189087,id,0.3733759820461273,d9b285863523eab49bbe96a29e4de9e368724cb7ecb9ad9381d7a6897251e00f
W2500823503,374513,base,11,2015,en,0.6779216527938843,en,0.7966625094413757,d287dbff82315dfbbe9efaf80edb29463eb56ad037f930c5197ba33c1db849b1
W2061391101,374524,base,31,2005,en,0.590534508228302,en,0.7890936136245728,6f96e6ff3cf53f43728db39623207b97c318f86124e8da8129d85efd8d446398
W4404092055,374597,base,26,2010,en,0.9193690419197083,en,0.6869025230407715,5a78f8dde1f003429473d27bd88fc89aeca4cfea98fa8219289f1aedcbe03f43
W2740123460,374608,base,32,2005,en,0.8340253233909607,hr,0.4189511835575104,95a1bbd4adf7592b404c72a39a651bfe60510f46badf2d5d3b3ba8315f2897e1
W2802600724,374746,base,35,2010,id,0.20998860895633698,en,0.7784469723701477,6fd63fa214efab07b9b66e23eaf380e3eec78f0747322e6553d659cfc6dc4524
W4221137834,374907,base,16,2020,en,0.5550922751426697,en,0.7794442176818848,129b3e385235bb773ff24a39ab7715c8536ede5bc05b78af4564a1e09ece0265
W2889757627,374936,base,33,2015,en,0.7230415344238281,ru,0.9874181151390076,27db484bc71ccb3a69e5682588a93a78ad323fcb7003768a35001942f96babc2
W4237960059,375000,base,17,2020,en,0.17568908631801605,id,0.5261380672454834,1029558d707413450f65a22af289fffb2ad5c3796bf318f6f13be09c1bb1caee
W4406815765,375013,base,12,2020,en,0.8801333904266357,ko,1.0000699758529663,1a1a80a5202ce0a8624cd55fa21dbf83ff176bcffbb6a7c1308deed366483bcf
W572984995,375039,base,33,2010,en,0.8845616579055786,cs,0.9994076490402222,2ffe4a22e2b1d4dbdf357c3a9f536188218e022ee97be91583bd4ea300ec2442
W2994968787,375049,base,33,2015,en,0.882237434387207,de,0.843328595161438,3f01670ffdedacd9e2ce88144ff22f8484d509a4b59c5e49be6a29697a788084
W4403146849,375117,base,33,2020,en,0.7591365575790405,fa,0.8960630297660828,a0c7c0bc3b440167325bf2f0c0cfb2e605a7a34c2d02bc24a870c91255390683
W2576420325,375149,base,27,2015,en,0.7357532978057861,ru,0.7701932191848755,ba70a4ec017714ad39b5d704ff555e3ede73cc235f097a9228518a66a1374c6c
W2790990972,375160,base,14,2015,en,0.9139149188995361,ko,1.0000699758529663,e37a2e0a965a265af012226686c85dcc1aa729b148d88e796281c8d4baa707f6
W3160976292,375176,base,33,2015,en,0.8537117838859558,es,0.5438161492347717,4f67df1474f17f63ea8d28b59e9ed152f0c6eb5e557dd9d82923b5f0be1d1ba0
W3164952332,375245,base,17,2020,en,0.9341992735862732,es,0.5286065340042114,5181bcf49f3a415b995e0e6bd8847fad28ca225dd57685e8424211f723fd3bc1
W2377759275,375308,base,23,2000,en,0.7382403016090393,en,0.4735819697380066,907cb13ed03c871a3e79c96fc5cf3ea580538b06d9c555d1cc6dcd30c638a4dc
W2024125316,375309,base,22,2010,en,0.7706871628761292,ko,1.0000693798065186,9a7e7462bbe17c4961d2e4e419dd29bf23fac192a1257cbef12c58d6c7f2346e
W3029944427,375324,base,11,2020,en,0.4886625409126282,uk,0.8614503741264343,6a83775e06637cd78f3e81a8e14d98ff038106e79c3d49c8edb9fba23fa126a2
W2321961425,375363,base,16,2010,en,0.796696662902832,en,0.6822394728660583,5372d50fa926a12924256f11105733ad9103b2a7761bab85dc461648a0f9690b
W2808574833,375365,base,12,2015,tr,0.20807857811450958,tr,0.7181662917137146,183e5d6f867639425132d9011643b4f4504a299b092d36ca487026301e53a06e
W4293203946,375407,base,14,2020,en,0.8653814196586609,ko,1.0000698566436768,00c21a6a9a64f32082a5c5ac86ca6c7e84cf47a3183f3fc597863383ba22b6c7
W2895149932,375437,base,14,2015,en,0.26121753454208374,ru,0.9376810789108276,b705a19a897a9c3d264307dfdc83295d9e952cdfac8da2c3e5bac60a0a397dd8
W187514323,375449,base,11,2005,en,0.6149168014526367,ko,1.0000660419464111,cc17ffb1d5a324631beff359ca86fe4cb4747d6c63fe2f1878e64f7846e53da6
W3153075803,375462,base,22,2020,en,0.5383235216140747,en,0.7812904119491577,e23c9497270c749a2233000875c6b7941ad6b0c9ae419fcef546934e6bd854a8
W2142732629,375464,base,36,2010,en,0.9731436371803284,tr,0.9989650249481201,5b458ca84fea12bf0ca0d841a1073b3d46f0bb90f13e21676b40483ddedfa64d
W2244489981,375504,base,33,2015,ja,0.1967252939939499,ru,0.9924271106719971,d8ea51a16116725ce9f111b18b8130b2d33e5528ffc8b982e89826e41bdfe20a
W4220843183,375505,base,23,2020,en,0.7430552840232849,ko,1.0000698566436768,f53dc46ac43d41d23523a4511d4e3cc83b5f1c8c2f4ce68eb857dad48943be8c
W4300055004,375506,base,32,2015,tr,0.9446023106575012,tr,0.9996728301048279,2685d870b2499ee7fb638cc43c866ae936bcd4fb004f1d7dbe9ca2baad935111
W4379600345,375517,base,11,2020,en,0.7812349796295166,de,0.7681302428245544,b2dbff8576e12498b312d0573a644b59274a44623babc5d7d77a54db6c40321b
W2921464819,375584,base,13,2000,en,0.7342334985733032,en,0.6452484726905823,2472fd5e2a7401db25c3c455feefdac9cd9e27a24257fa045268e0b9ac4196a6
W3154270053,375596,base,33,2020,en,0.9229238033294678,tr,0.9993827939033508,1fd1a993397bd8b3796d4488a7e57b7824a2593b337313f5bc1bb36b47e1f63e
W3176247089,375605,base,27,2020,en,0.704957127571106,tr,0.9920998215675354,e3d8e676e174107b69179ec0f16e7ece242b741c0f8d820d3d18c531b678fa41
W4291142166,375638,base,32,2010,en,0.8751857876777649,es,0.4246438443660736,db30100a748a4afb2c513847da3897c64201d8fefbe1b2aadfd6f13ab33d4e60
W4252244356,375678,base,12,2000,en,0.8532804846763611,en,0.7445927262306213,a328fa531a97a4b7e1c57d0e2ce3966c217b75c5ebf58c17c822f292110f4cbb
W4313363666,375688,base,33,2020,id,0.4155692756175995,id,0.3713359236717224,8641391c310b3d9ad9799ee4bb68fd002be048425c166a4aa497534be70905c6
W4381805293,375735,base,17,2020,en,0.805758535861969,id,0.3643833100795746,697ee3478913a05fabd8a2748aa2cf2b1b0ba40513487ed8c9fe9fba29383516
W2950265797,375739,base,27,2015,en,0.8553071022033691,cs,0.9982737302780151,157d40414d6f171335aee4c88923f320fe8a0f3f8d79c4afbd2599be57586c6a
W2779020759,375758,base,14,2015,en,0.7757989168167114,ru,0.9958386421203613,32996556f8c438dc5d6c243fd35679aac2fb72358b8fdc1f12e9acbbaf4a3c99
W7112112781,375808,base,19,2020,pt,0.8560062646865845,pt,0.9907850027084351,d57ef88e4b7fcd01c31dd34d97308d76de37531935aba3f5a318e9bf72b665e7
W2322303469,375832,base,11,2015,en,0.7761062383651733,pl,0.9994551539421082,06200038fb4f3c1d577f2195897e0459b921bf74fcd38a17ac7faf3b80dbf397
W1961542660,375906,base,20,2010,en,0.5387354493141174,hr,0.5308308601379395,cc0320a1e28619275e8a1aa5d31f1dcdcfdcd7d84869be2497aff7d405028821
W3162158006,375942,base,17,2010,en,0.9405349493026733,ko,1.0000687837600708,e1894d2134b105067a160677fae5b3386dbc2efaa0fc3e58f06776aa2b96a883
W1598323417,375970,base,12,2005,en,0.6919716000556946,en,0.7184051871299744,884f34d31a5f814dbddad8a25d21dfd8bb4427dd015f0741a5b0f3d7a2c2d292
W3016830581,375984,base,17,2015,en,0.9407108426094055,ko,0.92756187915802,bbd8a1d5c2dd0744bd8f3e6d77bca01a9cd137a6b93b4eb7d8b2d152725f71c3
W4312626736,376006,base,33,2020,en,0.8991816639900208,id,0.35946160554885864,16844f1a8dcde577234f7835f6cd4784aa65d9841217ce38b79ab423025c7abf
W1984811633,376009,base,22,2010,en,0.859535276889801,ko,0.9640621542930603,1b4bee65113667559d8c0b0652c9afeb92a5a483616699f45f35b00c31465131
W2751551436,376013,base,14,2015,en,0.8932607173919678,ru,0.9925627708435059,cb9d49f8f0e9397d026686503359570de09e594e2f51e9dc03e60de892e66abb
W4248928002,376059,base,27,2005,ja,0.25253355503082275,en,0.6758686304092407,c4eaad35ea32ab1c479e0221772b008730c9e2077606896c701f0929003cd791
W2017622458,376096,base,33,2000,en,0.6901046633720398,en,0.7455023527145386,afd1324e80be5a291588651b25a3a32d0f11924b03602be25acb1790578ba677
W2898368864,376133,base,12,2015,en,0.7250204682350159,ru,0.9953697919845581,595c0a02d0485b7e21afcd26960cea5041bb0f8bd0a5fbb1b7b46c4ce527c9e0
W140609792,376143,base,17,2010,en,0.7486929297447205,it,0.9838070273399353,437fd0bed0fa8222a3e8e1cfd0ca7b038c57ea08595686862d3f107d9e00ec79
W2754543504,376160,base,20,2005,en,0.8939932584762573,hr,0.5646382570266724,5f0bd697c500e16bc3503a20ed577f8eea428fd4b5cedd7329d52122d3052597
W1580865253,376189,base,27,2005,en,0.47042766213417053,es,0.9736822247505188,a710a04b66929b2a5bd5d86b1f42f0f8c67a40a22a188ecf92e5bdc8e6466512
W7197681811,376270,base,16,2015,en,0.6754410862922668,uk,0.9999576210975647,0187952e79a378a5e6643d8b0bb7de80414d399530f9ff87a2ea5175c050bfb6
W19570584,376292,base,36,2005,en,0.9032756090164185,ko,0.9228736162185669,b6eb21db2b96752764a03cc070c0e3a310d163cd5a7b4ba59c70d52312e0ec3f
W1555166547,376297,base,22,2010,en,0.6134441494941711,en,0.37305378913879395,85d4ffb1e99df37374ff1999276495e7ba30ec2ea6def81da434e14450088f2c
W2525412680,376311,base,22,2015,en,0.767623245716095,ko,0.7605488300323486,cccc59e680ea9c4d65e7cc7633646825d9a5519f2db94373819ab5c69862d182
W3122005115,376331,base,20,2005,es,0.9970448613166809,es,0.9702275395393372,d25a402677c3ca889f5a87d4eea512caecfa0a3895c4e576ed8523c00c14ba68
W2741372508,376340,base,27,2005,en,0.8682769536972046,hr,0.45832359790802,868b9c0507459ef393f2b10161a8bc2f5854866bae54c14711aae9cb1303db4f
W2327805453,376359,base,36,2005,en,0.6626135110855103,en,0.7311423420906067,fbe4d7e341f2f2a994745f8274bc97791a7689e2951e5d9a00dcaaa395e1ffe3
W3150524106,376367,base,13,2005,en,0.8472042083740234,zh,0.944052517414093,487a6719919158b8d78a0fde38cd264a5f3d84e724fa822ac1566488a86c52b2
W2909430139,376371,base,23,2015,en,0.7656124830245972,en,0.6692896485328674,05c3f92476005d98113e89f5d13e4fb190f6bf8e84b17f552d92b539fa3664dd
W3095872863,376372,base,27,2020,en,0.16519597172737122,uk,0.999724805355072,da2e790fa94a5ce12826d61b35976cf63fcf09f017c5e0317e224d96b8cb6f82
W2560776892,376412,base,11,2015,en,0.4243629276752472,id,0.4675683379173279,3ad25fe373367b1514b2c8a88a52babe0681837a4c4e6b8de168a7c3fb35e65d
W2127712847,376506,base,27,2010,en,0.835781455039978,en,0.5309573411941528,7e772d0793bfb6fb62d908bce03a4e7e8bc6bd4cce0ca9fd450b6b0f882cc30a
W4200626223,376517,base,27,2020,en,0.8159894347190857,ko,1.0000698566436768,064ee6ad744bbf64f3a5290913a756f5e0bb04aee4876b1c9ab7a3cd731b92c5
W2114212574,376536,base,16,2005,en,0.8594681620597839,en,0.7864543795585632,eadb4a7f9c798bae3adda24d0f63e4133e8d9b106415f39eaf5d045f9ab81017
W2276431687,376542,base,29,2010,en,0.8293156027793884,sh,0.3545966148376465,f3e1cdf2dbe93697aeb33f78069659ae7df3a3386794cfe4d6a763ebc24a44dc
W2746317126,376562,base,33,2000,en,0.7237445712089539,sh,0.30729758739471436,ac360f5d3579b3622e56de4158ba247d52e3e98424fc913b23f3218cf74ef834
W2028599573,376636,base,27,2000,en,0.6911752820014954,ja,0.9988732933998108,47d4fceeace624d0816e2ee753297bdf01a8585fbfc56006fcb453572e6b88c3
W4313305362,376752,base,33,2020,en,0.9914945363998413,es,0.9704269766807556,722685f5845c6b8cdd7ddd13976bdf70bf6992d9c6a808433d8c7b979877ee1a
W4302040085,376770,base,14,2010,en,0.8392925262451172,tr,0.9993671178817749,94f110e46cc149c0f6a58bc497d14db875bf126fe5f87670eb8bdb1df7c0c6fd
W1971574281,376798,base,17,2005,en,0.7506999969482422,en,0.7985316514968872,eae85074b1363e1555d93597547967d9afefa7610532eee08ae1f82c27376d2c
W2936704631,376834,base,22,2010,en,0.19384492933750153,id,0.8818653225898743,d6ce6f626245bfd545d324768bffe65f0e70ff8e4677f61e4b2cc76273150cad
W262792983,376970,base,22,2000,en,0.7034332156181335,ko,1.00006902217865,0b22a32a8841e37c1c1715e61bdcd719449f6f61758069a04f0717fb817f3052
W4251506392,376985,base,23,2010,ja,0.40329083800315857,en,0.7891457080841064,c03d13ae823b933bb0a28fa9394e10b59f1f14b88ec75450b85637bb8c06d4d7
W428816045,377020,base,12,2000,en,0.3023158609867096,en,0.7958113551139832,f94b69faa30d640492d3515aed435f6344fd8b5b1129739ec10d5bf4d83a8758
W2803185587,377075,base,22,2015,en,0.29499104619026184,en,0.7594967484474182,34a0aa8ac5b51086df040f795503dd1105b35f5b36c43bd2c36f81167b94d383
W2188342952,377083,base,23,2005,en,0.7723948359489441,it,0.6778313517570496,ad123b32619b90952d395d61b182a987e73bc89ec46e698fbaa0688c1bef80a6
W2384477034,377092,base,22,2005,en,0.566403865814209,en,0.7877953052520752,2f29f1da9ad8be10e94e9384a0c634ef484e4bf35028c086de7ffd48fd3651c7
W2392878947,377094,base,17,2010,en,0.745302677154541,en,0.7855375409126282,d1971dbb0fd3c0dbcb8b0136baa874a8f387753a9300491467745a061ddc5d89
W2996534614,377097,base,27,2015,en,0.7859042286872864,tr,0.812583327293396,03b335cef057be83b0b55342ece44460828f87ba600bd50aa7f04609480fc752
W2006872311,377110,base,17,2010,en,0.643557071685791,ko,0.9168554544448853,d07a11839be8aeac1024025c6231373fd72f133ba7deef4038dad4feaedeb9ec
W4405985942,377173,base,32,2020,es,0.9339044690132141,es,0.9577698707580566,a9507473cbaaffe0e9e964dcdf03081aa0c954e938c51ec9241d18b8dc97f39a
W2287248795,377175,base,13,2000,en,0.7848532795906067,en,0.690774142742157,bd421209b1df36154472a145b31e21a4f664b1e863286ffb19a68f73c8e8bd4b
W2118580003,377209,base,22,2010,en,0.635398268699646,ko,0.9589177966117859,7a19c31c844ccffa96347ba9a03b2a1261a076d542e0501910e1ceeb16bd7a8f
W4387263923,377245,base,33,2020,hr,0.1752454936504364,ru,0.996533215045929,1463bc8f56823aafbd7759aee503e996c4124356e13840146c2c5e87ae7dd050
W4285073309,377264,base,33,2020,en,0.45573747158050537,uk,0.9998975396156311,9747ee7b14a0bc2752493171c901d5f53a9de3846b96e4b0bd2f0442814c51d0
W2921322205,377284,base,33,2015,tr,0.9962856769561768,tr,0.9989844560623169,ba495419e1e97b85ceb8d0260a803edc0bd85bf9b5e72f0e5fafd388b4f68efc
W2979107265,377322,base,33,2010,en,0.33346420526504517,en,0.6053289771080017,e05bdba1eff448fb70641519cd9fa092417add5cb64b6bd3e0e3c24a0a46093a
W4220959690,377356,base,36,2020,en,0.6523321270942688,ko,1.0000697374343872,d29af179d92efda9f5b68930d809d6ed0db2599803d194c8351668b8c2b7aaa0
W3121571620,377368,base,18,2015,en,0.9044491052627563,pt,0.8173868656158447,0d3f2672f41de7ed12ab04db9cc823c15d7208743c53c672807caa2ea9b63750
W2337002046,377438,base,22,2005,en,0.9439160823822021,en,0.7600108981132507,2ed7e052a427960514690fe3fd7d8e399857aad46d9fbd4689481a3bbb704cb3
W2469677527,377454,base,35,2015,en,0.855268120765686,bg,0.8570607900619507,59a48d0b256f90c4578309f82d7d5dd8b0c1bd031368b39a5033495fb9129590
W2910903847,377464,base,33,2015,en,0.8878914713859558,en,0.7134318351745605,c84723b4c820e72f18114a8c754c9b79b4537fbdd52ae9bcfbab0550af7827e2
W2346937685,377472,base,33,2000,en,0.7573956847190857,en,0.668674647808075,c840a6e0e4212da3c08aca5e007db923db961f47da0d939fdb0a20c39a7509aa
W7211319465,377475,base,31,2000,en,0.44741660356521606,en,0.5584708452224731,136a1b235eb2f0c652b52e6f3dd0ebaca340202fbbb83e555296934b2d386594
W658918972,377530,base,12,2010,en,0.7432907223701477,en,0.7351351976394653,5b48a329e754fcc67eed9a3ddd8505441031acd5b5be6647c28fb89ca223071c
W1249235285,377534,base,25,2000,en,0.4292145371437073,en,0.7291088700294495,66ebcf46f296baf2f8ef7fa8a130b92ff23a05d7beb47f8084d21ad0f9f43758
W4390048964,377552,base,26,2015,en,0.830458402633667,en,0.748673141002655,ed8beaf2bf585f94d7137535b9be105fe40d1a338d70da4700df0b3eed8d70c2
W2046754850,377557,base,11,2010,en,0.7784537076950073,ko,0.769976794719696,ec1b509560179847d606a68b76c0d870db97df09ab2653c55e67b96d86c3ff9f
W2980141661,377669,base,23,2015,en,0.6827870011329651,ko,1.000064492225647,4f04a8c295127682c090b71cf701b46fe5f275fb5d3e4636753e81af3da80aa7
W2605326730,377755,base,33,2015,en,0.708164393901825,ko,0.9268733263015747,f983a7db83234ee608d065c1fc307942bb09029dc5ac2fd941f303049b5908cb
W2590769241,377833,base,27,2000,en,0.5893299579620361,ko,0.9999871253967285,1f3b9764e9ed5148149dd9aa8837ea490416ecb46e62116cf8fb9b069dcfd6f6
W1979304910,377842,base,25,2005,en,0.43608373403549194,en,0.6490480303764343,8666baab5cbb6473578e30503056e5320e0d319d217a3d238b563264f856afc7
W2741920212,377852,base,12,2015,en,0.8150632977485657,es,0.5878278613090515,b7d63b21ec1dd725f27f63f54146ac554d5bfeaec576fef42d2fadd05f9da09d
W2802883518,377883,base,26,2015,en,0.8068653345108032,en,0.4958272874355316,1056553694a4af36292a5a5310911b89e85c5f8ff5e33133448a86205c701015
W4248764606,377887,base,33,2005,en,0.4283040761947632,en,0.4369569420814514,157aaee2a4084b7c93926fca68b7047dda5c66df98496c29284c575cade7aa0e
W4318065266,377955,base,33,2020,id,0.3705403506755829,id,0.31892213225364685,d81ac8ec0075daa60696476e6924271fe2e98b45e569c8b3b4414004c1a32b2c
W2324316228,377982,base,16,2010,en,0.6861921548843384,en,0.7915442585945129,3e261ffcc381a82da1d66f01e04caaf04d17de02539de8b1927d4cbd60028852
W4243030972,377997,base,21,2015,en,0.6262438893318176,ru,0.9842380881309509,c357ab7b39370374258a0e4d6f9dc1a232f2bb525c9c36c0ebd69a55548a27c8
W3106566876,378166,base,33,2015,en,0.39733293652534485,en,0.2950238287448883,9cc7164b6d389857a18e3f84843e7c634ed29a416d42510691137b5e0d38ad0d
W4248811807,378169,base,22,2015,zh,0.6176053881645203,zh,0.9693061113357544,706ee207868d7b6276b4127bb54968ad76ee694dbe68355db9b4728940c08273
W2095624603,378268,base,11,2015,en,0.5242401361465454,en,0.7650521993637085,8a09c6ae18d27dbf43b433317ce093723df5ca695195581dfe2a6af0090e9233
W4286008836,378305,base,31,2020,en,0.5924588441848755,en,0.7981051802635193,d250ac65e6924799a1a2bd43158a4092b1748afa9f1e191784318d9ebf469c0a
W4365137304,378314,base,17,2020,en,0.7733287215232849,ko,1.000067114830017,37420858284d8efa71b2ca1b759b2927ece9fc79fa5682fe2d4ccd10c8f6f6a0
W645303693,378361,base,12,2005,en,0.93830806016922,en,0.7203051447868347,5e7e2e296badbfe1ae859ec61c5eaf0cb73039f8fb5216090b0b62d4ddb6f2b6
W4383334334,378381,base,17,2020,en,0.8292655348777771,ko,1.0000699758529663,fcfd06f62ee4f57ebd8fb94615331a97912a062426182c80d9b9cd2d2575b676
W2573209363,378390,base,34,2015,tr,0.8221992254257202,tr,0.9956833720207214,dce255d339036eb897138cd9d0e827d2d40800f4ef809e52493c13a5ac7d7c05
W2185063872,378438,base,36,2005,en,0.3385007679462433,pt,0.7707785964012146,b124ad24f3b432499815aea13850258fdefd72ad5dd1179655452c5564932c6a
W2648593891,378440,base,17,2015,id,0.37167564034461975,id,0.3570103049278259,408d0a2f4a319dcba98e64cc0346be08aee4e8832b2d55771c3064371c292858
