field_id,repeat,model,input_condition,model_change_at_full,input_change_from_full,model_minus_input
11,14,bert,abstract,0.3714731794592693,0.011897436369075698,0.3595757430901936
11,14,mpnet,title,0.3668975587913127,0.16372907379301493,0.20316848499829776
11,14,mpnet,abstract,0.3668975587913127,0.02616724654265301,0.3407303122486597
11,14,minilm,title,0.38251710189153026,0.23200239692115865,0.15051470497037162
11,14,minilm,abstract,0.38251710189153026,0.03752579302159098,0.3449913088699393
11,14,pubmedbert,title,0.41493481565865054,0.539725255722323,-0.12479044006367246
11,14,pubmedbert,abstract,0.41493481565865054,0.016378312501030168,0.39855650315762037
11,14,biobert,title,0.40546189637608526,0.6777482557724571,-0.27228635939637186
11,14,biobert,abstract,0.40546189637608526,0.020394405400869453,0.3850674909752158
11,14,simcse,title,0.4491295980197759,0.5279212312291304,-0.07879163320935445
11,14,simcse,abstract,0.4491295980197759,0.02971719482489099,0.41941240319488493
11,15,specter,title,0.36433430943869977,0.1818432883104587,0.18249102112824106
11,15,specter,abstract,0.36433430943869977,0.044372226365846035,0.31996208307285373
11,15,specter2,title,0.3959288885918126,0.18676992625774558,0.209158962334067
11,15,specter2,abstract,0.3959288885918126,0.04939959795087345,0.3465292906409391
11,15,scincl,title,0.3653452638520134,0.18813480059674037,0.177210463255273
11,15,scincl,abstract,0.3653452638520134,0.02892114122652234,0.33642412262549104
11,15,scibert,title,0.3715274065371397,0.5655180697206812,-0.19399066318354147
11,15,scibert,abstract,0.3715274065371397,0.017202440416668408,0.3543249661204713
11,15,bert,title,0.3783132919295603,0.4373617999182856,-0.059048507988725296
11,15,bert,abstract,0.3783132919295603,0.012999003939870635,0.3653142879896897
11,15,mpnet,title,0.3644006222346998,0.16822160148665255,0.19617902074804727
11,15,mpnet,abstract,0.3644006222346998,0.02882295794961931,0.3355776642850805
11,15,minilm,title,0.3827793733594285,0.23351650295830495,0.14926287040112357
11,15,minilm,abstract,0.3827793733594285,0.038949864781514076,0.34382950857791444
11,15,pubmedbert,title,0.4061053830911422,0.5347408105125536,-0.12863542742141143
11,15,pubmedbert,abstract,0.4061053830911422,0.018511732931539515,0.3875936501596027
11,15,biobert,title,0.4032734178590902,0.6833678343570411,-0.28009441649795086
11,15,biobert,abstract,0.4032734178590902,0.02247488892017624,0.38079852893891397
11,15,simcse,title,0.44925609082569273,0.5251247994413615,-0.07586870861566875
11,15,simcse,abstract,0.44925609082569273,0.029884968097066977,0.41937112272862576
11,16,specter,title,0.36308063800394924,0.17677193661748547,0.18630870138646377
11,16,specter,abstract,0.36308063800394924,0.04225262050226197,0.32082801750168727
11,16,specter2,title,0.4001661331984361,0.18569060254059877,0.2144755306578373
11,16,specter2,abstract,0.4001661331984361,0.04883656674180625,0.3513295664566298
11,16,scincl,title,0.36500040054693667,0.18247817615895356,0.1825222243879831
11,16,scincl,abstract,0.36500040054693667,0.02986145100549764,0.335138949541439
11,16,scibert,title,0.36879561923295767,0.5597670322527913,-0.19097141301983367
11,16,scibert,abstract,0.36879561923295767,0.01580454740607684,0.35299107182688083
11,16,bert,title,0.37405065585994174,0.43410098489377,-0.06005032903382829
11,16,bert,abstract,0.37405065585994174,0.01304025335933856,0.3610104025006032
11,16,mpnet,title,0.3626648783653954,0.16763847987579594,0.19502639848959946
11,16,mpnet,abstract,0.3626648783653954,0.027710705470910146,0.33495417289448526
11,16,minilm,title,0.3815577094856906,0.2357175600149075,0.1458401494707831
11,16,minilm,abstract,0.3815577094856906,0.038030891382648924,0.3435268181030417
11,16,pubmedbert,title,0.42121599884262473,0.5396860838868331,-0.11847008504420842
11,16,pubmedbert,abstract,0.42121599884262473,0.01732304560121578,0.40389295324140895
11,16,biobert,title,0.3831880999682554,0.6856253107438727,-0.30243721077561725
11,16,biobert,abstract,0.3831880999682554,0.022326102109019974,0.36086199785923545
11,16,simcse,title,0.44457660443143027,0.5211812716401087,-0.07660466720867848
11,16,simcse,abstract,0.44457660443143027,0.0297062445714813,0.41487035985994897
11,17,specter,title,0.3619445344218853,0.17845753957124766,0.18348699485063763
11,17,specter,abstract,0.3619445344218853,0.04677719265095126,0.31516734177093403
11,17,specter2,title,0.40046474432582485,0.18226786817672114,0.2181968761491037
11,17,specter2,abstract,0.40046474432582485,0.052486711281584886,0.34797803304423996
11,17,scincl,title,0.3616180442375978,0.1856337500601274,0.1759842941774704
11,17,scincl,abstract,0.3616180442375978,0.03142221898841824,0.33019582524917956
11,17,scibert,title,0.370511393757825,0.5623603404446091,-0.19184894668678415
11,17,scibert,abstract,0.370511393757825,0.018499066012083176,0.3520123277457418
11,17,bert,title,0.36502059717055946,0.41855041261395864,-0.05352981544339919
11,17,bert,abstract,0.36502059717055946,0.013941188239239843,0.3510794089313196
11,17,mpnet,title,0.3673066487669969,0.16175549996396577,0.20555114880303116
11,17,mpnet,abstract,0.3673066487669969,0.03013314968887848,0.33717349907811844
11,17,minilm,title,0.3785022051603204,0.2281136798816129,0.1503885252787075
11,17,minilm,abstract,0.3785022051603204,0.03975685954111796,0.33874534561920244
11,17,pubmedbert,title,0.413462078146622,0.534785760185519,-0.12132368203889704
11,17,pubmedbert,abstract,0.413462078146622,0.019359505465572635,0.39410257268104937
11,17,biobert,title,0.37142781133228087,0.6580875608596508,-0.28665974952736994
11,17,biobert,abstract,0.37142781133228087,0.021900732791386157,0.3495270785408947
11,17,simcse,title,0.43398465257870783,0.5247483668133065,-0.09076371423459867
11,17,simcse,abstract,0.43398465257870783,0.027801683207808847,0.406182969370899
11,18,specter,title,0.3685734838705453,0.18646380378807859,0.1821096800824667
