outcome,field_id,model_a,model_b,mean,residual
neighbors_2048_mean_k10,22,specter,simcse,0.18980468749999999,0.007834101228632484
neighbors_2048_mean_k10,22,specter2,scincl,0.41732421875,0.011957072983440065
neighbors_2048_mean_k10,22,specter2,scibert,0.23748046875,0.02366906216613246
neighbors_2048_mean_k10,22,specter2,bert,0.17726562500000004,0.007549020098824799
neighbors_2048_mean_k10,22,specter2,mpnet,0.41107421874999994,0.008064344618055497
neighbors_2048_mean_k10,22,specter2,minilm,0.365234375,0.003004248464209436
neighbors_2048_mean_k10,22,specter2,pubmedbert,0.18073242187500002,-0.0014830562232905908
neighbors_2048_mean_k10,22,specter2,biobert,0.18117187500000004,-0.00823598591079061
neighbors_2048_mean_k10,22,specter2,simcse,0.16730468750000002,0.001986745459401751
neighbors_2048_mean_k10,22,scincl,scibert,0.23029296875000002,0.01675612646901714
neighbors_2048_mean_k10,22,scincl,bert,0.18759765625000002,0.008566147502670984
neighbors_2048_mean_k10,22,scincl,mpnet,0.48773437499999994,0.02383357538728631
neighbors_2048_mean_k10,22,scincl,minilm,0.444697265625,0.024435288127670873
neighbors_2048_mean_k10,22,scincl,pubmedbert,0.18119140625000002,-0.004641860309829049
neighbors_2048_mean_k10,22,scincl,biobert,0.18004882812500003,-0.014020616319444401
neighbors_2048_mean_k10,22,scincl,simcse,0.18176757812500002,0.005217664930555532
neighbors_2048_mean_k10,22,scibert,bert,0.32392578125,-0.03653751836271374
neighbors_2048_mean_k10,22,scibert,mpnet,0.230224609375,0.01808575387286321
neighbors_2048_mean_k10,22,scibert,minilm,0.22337890625,0.013059461805555506
neighbors_2048_mean_k10,22,scibert,pubmedbert,0.45376953125,-0.041309904180021284
neighbors_2048_mean_k10,22,scibert,biobert,0.42439453124999993,-0.050207139756944574
neighbors_2048_mean_k10,22,scibert,simcse,0.22351562500000002,-0.015323951655982881
neighbors_2048_mean_k10,22,bert,mpnet,0.205400390625,0.005955720819978638
neighbors_2048_mean_k10,22,bert,minilm,0.20852539062500003,0.005662752069978683
neighbors_2048_mean_k10,22,bert,pubmedbert,0.335810546875,-0.01727407184829055
neighbors_2048_mean_k10,22,bert,biobert,0.3538671875,-0.024404480502136727
neighbors_2048_mean_k10,22,bert,simcse,0.3557519531250001,0.012287601829594097
neighbors_2048_mean_k10,22,mpnet,minilm,0.5690234375000001,0.022590336204593997
neighbors_2048_mean_k10,22,mpnet,pubmedbert,0.18916015625,-0.0038155381944444677
neighbors_2048_mean_k10,22,mpnet,biobert,0.18985351562500002,-0.014579886151175225
neighbors_2048_mean_k10,22,mpnet,simcse,0.20275390625000003,0.005498238848824777
neighbors_2048_mean_k10,22,minilm,pubmedbert,0.18801757812500003,-0.0027394414396367806
neighbors_2048_mean_k10,22,minilm,biobert,0.18982421875000002,-0.01348087773771367
neighbors_2048_mean_k10,22,minilm,simcse,0.21023437500000003,0.004062691973824806
neighbors_2048_mean_k10,22,pubmedbert,biobert,0.465869140625,-0.029568993723290637
neighbors_2048_mean_k10,22,pubmedbert,simcse,0.22378906250000002,-0.005849041800213672
neighbors_2048_mean_k10,22,biobert,simcse,0.2280859375,-0.011302392160790542
neighbors_2048_mean_k10,23,specter,specter2,0.34074218749999996,-0.027716613247863398
neighbors_2048_mean_k10,23,specter,scincl,0.458349609375,-0.0012063217815170835
neighbors_2048_mean_k10,23,specter,scibert,0.22646484375,-0.005528362045940205
neighbors_2048_mean_k10,23,specter,bert,0.22045898437500006,0.01851122629540597
neighbors_2048_mean_k10,23,specter,mpnet,0.41729492187500006,-0.007947983440170947
neighbors_2048_mean_k10,23,specter,minilm,0.381083984375,-0.01097495158920947
neighbors_2048_mean_k10,23,specter,pubmedbert,0.21451171875000002,0.004161391559828975
neighbors_2048_mean_k10,23,specter,biobert,0.21901367187500004,-0.0005490200988247373
neighbors_2048_mean_k10,23,specter,simcse,0.20232421875,0.006439786992521346
neighbors_2048_mean_k10,23,specter2,scincl,0.38599609375000005,-0.033284897502670996
neighbors_2048_mean_k10,23,specter2,scibert,0.21881835937500002,-0.008906892694978685
neighbors_2048_mean_k10,23,specter2,bert,0.18917968750000003,0.005549237112713656
neighbors_2048_mean_k10,23,specter2,mpnet,0.39700195312500003,-0.019921766493055548
neighbors_2048_mean_k10,23,specter2,minilm,0.346103515625,-0.03004045639690167
neighbors_2048_mean_k10,23,specter2,pubmedbert,0.19399414062500003,-0.0021351829594016825
neighbors_2048_mean_k10,23,specter2,biobert,0.19778320312500003,-0.005538503271901751
neighbors_2048_mean_k10,23,specter2,simcse,0.172412109375,-0.006819678151709363
neighbors_2048_mean_k10,23,scincl,scibert,0.22433593750000003,-0.003114750267094013
neighbors_2048_mean_k10,23,scincl,bert,0.21177734375000004,0.018831989516559844
neighbors_2048_mean_k10,23,scincl,mpnet,0.46050781250000006,-0.017306832598824706
neighbors_2048_mean_k10,23,scincl,minilm,0.41607421875000006,-0.018101604233440205
neighbors_2048_mean_k10,23,scincl,pubmedbert,0.204189453125,0.0044423410790598306
neighbors_2048_mean_k10,23,scincl,biobert,0.20899414062500005,0.001010850694444454
neighbors_2048_mean_k10,23,scincl,simcse,0.19645507812500002,0.005991319444444421
neighbors_2048_mean_k10,23,scibert,bert,0.384638671875,0.010261526776175145
neighbors_2048_mean_k10,23,scibert,mpnet,0.230810546875,0.004757845886752099
neighbors_2048_mean_k10,23,scibert,minilm,0.221513671875,-0.002719618055555595
neighbors_2048_mean_k10,23,scibert,pubmedbert,0.5193359375,0.010342656583867516
neighbors_2048_mean_k10,23,scibert,biobert,0.486953125,-0.0015623914930556482
neighbors_2048_mean_k10,23,scibert,simcse,0.24966796875,-0.003085453392093984
neighbors_2048_mean_k10,23,bert,mpnet,0.23988281250000001,0.02652429720886751
neighbors_2048_mean_k10,23,bert,minilm,0.23731445312500005,0.020537969083867513
neighbors_2048_mean_k10,23,bert,pubmedbert,0.383408203125,0.016409738915598326
neighbors_2048_mean_k10,23,bert,biobert,0.40728515625000006,0.015099642761752186
neighbors_2048_mean_k10,23,bert,simcse,0.36953125,0.012153053218482868
neighbors_2048_mean_k10,23,mpnet,minilm,0.5393261718749999,-0.021020774906517325
neighbors_2048_mean_k10,23,mpnet,pubmedbert,0.22017578125000004,0.013286241319444447
neighbors_2048_mean_k10,23,mpnet,biobert,0.22790039062500003,0.009553143362713679
neighbors_2048_mean_k10,23,mpnet,simcse,0.21903320312500002,0.007863690237713605
neighbors_2048_mean_k10,23,minilm,pubmedbert,0.20970703125,0.005036166199252068
neighbors_2048_mean_k10,23,minilm,biobert,0.22078125,0.003562308026175187
neighbors_2048_mean_k10,23,minilm,simcse,0.22572265625000001,0.005637127737713632
neighbors_2048_mean_k10,23,pubmedbert,biobert,0.511181640625,0.0018296607905982643
neighbors_2048_mean_k10,23,pubmedbert,simcse,0.24421874999999998,0.0006668002136751561
neighbors_2048_mean_k10,23,biobert,simcse,0.25232421875,-0.0009779563969016802
neighbors_2048_mean_k10,24,specter,specter2,0.37147460937500004,0.02349757946047004
neighbors_2048_mean_k10,24,specter,scincl,0.47093750000000006,0.031863339676816316
neighbors_2048_mean_k10,24,specter,scibert,0.23681640625,0.02530497128739312
neighbors_2048_mean_k10,24,specter,bert,0.177314453125,-0.004151534121260736
neighbors_2048_mean_k10,24,specter,mpnet,0.429619140625,0.02485800614316236
neighbors_2048_mean_k10,24,specter,minilm,0.38742187499999997,0.01584470986912384
neighbors_2048_mean_k10,24,specter,pubmedbert,0.22218749999999998,0.03231894364316232
neighbors_2048_mean_k10,24,specter,biobert,0.24691406250000006,0.04783314135950861
neighbors_2048_mean_k10,24,specter,simcse,0.14382812500000003,-0.031574535924145275
neighbors_2048_mean_k10,24,specter2,scincl,0.43109374999999994,0.03229452958066226
neighbors_2048_mean_k10,24,specter2,scibert,0.20656250000000004,-0.0006809812366452839
neighbors_2048_mean_k10,24,specter2,bert,0.14078125000000002,-0.02236742955395299
neighbors_2048_mean_k10,24,specter2,mpnet,0.412939453125,0.016497504340277802
neighbors_2048_mean_k10,24,specter2,minilm,0.37254882812499995,0.016886626936431615
neighbors_2048_mean_k10,24,specter2,pubmedbert,0.18708984375,0.011442290998931681
neighbors_2048_mean_k10,24,specter2,biobert,0.20382812500000003,0.020988189436431604
neighbors_2048_mean_k10,24,specter2,simcse,0.12021484375,-0.03853517294337605
neighbors_2048_mean_k10,24,scincl,scibert,0.212939453125,0.0059705361912393284
neighbors_2048_mean_k10,24,scincl,bert,0.15573242187500003,-0.016731161525106786
neighbors_2048_mean_k10,24,scincl,mpnet,0.5053027343750001,0.047969860109508655
neighbors_2048_mean_k10,24,scincl,minilm,0.44431640625,0.030622354099893112
neighbors_2048_mean_k10,24,scincl,pubmedbert,0.198193359375,0.018928018162393145
neighbors_2048_mean_k10,24,scincl,biobert,0.21892578125,0.03142426215277777
neighbors_2048_mean_k10,24,scincl,simcse,0.13199218750000002,-0.03798980034722221
neighbors_2048_mean_k10,24,scibert,bert,0.33551757812500005,-0.018377796140491454
neighbors_2048_mean_k10,24,scibert,mpnet,0.198388671875,-0.007182258279914588
neighbors_2048_mean_k10,24,scibert,minilm,0.1924609375,-0.011290581597222238
neighbors_2048_mean_k10,24,scibert,pubmedbert,0.5158300781249999,0.02731856804220084
neighbors_2048_mean_k10,24,scibert,biobert,0.5123730468749998,0.04433930121527757
neighbors_2048_mean_k10,24,scibert,simcse,0.20166015625000006,-0.030611495058760596
neighbors_2048_mean_k10,24,bert,mpnet,0.15931640625000001,-0.033560338207799134
neighbors_2048_mean_k10,24,bert,minilm,0.16059570312500002,-0.03569901008279913
neighbors_2048_mean_k10,24,bert,pubmedbert,0.308046875,-0.03846981837606833
neighbors_2048_mean_k10,24,bert,biobert,0.34666015625,-0.025043586404914497
neighbors_2048_mean_k10,24,bert,simcse,0.28607421874999994,-0.05082220719818381
neighbors_2048_mean_k10,24,mpnet,minilm,0.5548242187500001,0.014959042801816258
neighbors_2048_mean_k10,24,mpnet,pubmedbert,0.192978515625,0.006570746527777782
neighbors_2048_mean_k10,24,mpnet,biobert,0.21404296875,0.016177492321047038
neighbors_2048_mean_k10,24,mpnet,simcse,0.137197265625,-0.05349047642895299
neighbors_2048_mean_k10,24,minilm,pubmedbert,0.184228515625,3.942140758544932e-05
neighbors_2048_mean_k10,24,minilm,biobert,0.207451171875,0.010714000734508566
neighbors_2048_mean_k10,24,minilm,simcse,0.14197265625000002,-0.057631101428953
neighbors_2048_mean_k10,24,pubmedbert,biobert,0.5065039062500001,0.017633697248931657
neighbors_2048_mean_k10,24,pubmedbert,simcse,0.19230468750000002,-0.030765491452991456
neighbors_2048_mean_k10,24,biobert,simcse,0.205498046875,-0.027322357438568368
neighbors_2048_mean_k10,25,specter,specter2,0.336416015625,-0.00023874866452994192
neighbors_2048_mean_k10,25,specter,scincl,0.424404296875,-0.0033475978231837233
neighbors_2048_mean_k10,25,specter,scibert,0.21839843750000001,0.01820926816239321
neighbors_2048_mean_k10,25,specter,bert,0.16787109375000003,-0.0022726278712606462
neighbors_2048_mean_k10,25,specter,mpnet,0.40169921875,0.008260349893162378
neighbors_2048_mean_k10,25,specter,minilm,0.363935546875,0.003680647369123935
neighbors_2048_mean_k10,25,specter,pubmedbert,0.21029296875,0.03174667801816239
neighbors_2048_mean_k10,25,specter,biobert,0.210361328125,0.0226026726095086
neighbors_2048_mean_k10,25,specter,simcse,0.1533984375,-0.01068195779914527
neighbors_2048_mean_k10,25,specter2,scincl,0.378291015625,-0.009185939169337631
neighbors_2048_mean_k10,25,specter2,scibert,0.21179687500000002,0.01587565938835478
neighbors_2048_mean_k10,25,specter2,bert,0.14470703125,-0.007119382678952957
neighbors_2048_mean_k10,25,specter2,mpnet,0.3893652343749999,0.004245551215277754
neighbors_2048_mean_k10,25,specter2,minilm,0.349208984375,0.0048690488114316866
neighbors_2048_mean_k10,25,specter2,pubmedbert,0.19064453125000003,0.026319244123931718
neighbors_2048_mean_k10,25,specter2,biobert,0.18994140625,0.018423736311431627
neighbors_2048_mean_k10,25,specter2,simcse,0.131884765625,-0.015542985443375956
neighbors_2048_mean_k10,25,scincl,scibert,0.21695312500000002,0.02130647369123939
neighbors_2048_mean_k10,25,scincl,bert,0.15892578125,-0.002215536525106754
neighbors_2048_mean_k10,25,scincl,mpnet,0.45189453124999995,0.005883922609508596
neighbors_2048_mean_k10,25,scincl,minilm,0.40965820312499995,0.007286416599893097
neighbors_2048_mean_k10,25,scincl,pubmedbert,0.1984765625,0.030533486912393215
neighbors_2048_mean_k10,25,scincl,biobert,0.20098632812500003,0.024807074652777844
neighbors_2048_mean_k10,25,scincl,simcse,0.14625976562500004,-0.01239995659722215
neighbors_2048_mean_k10,25,scibert,bert,0.307763671875,-0.034809436765491475
neighbors_2048_mean_k10,25,scibert,mpnet,0.19744140625,0.00319274172008549
neighbors_2048_mean_k10,25,scibert,minilm,0.19720703125,0.00477777777777777
neighbors_2048_mean_k10,25,scibert,pubmedbert,0.49153320312500004,0.014343958667201007
neighbors_2048_mean_k10,25,scibert,biobert,0.45662109375000004,-9.038628472218813e-05
neighbors_2048_mean_k10,25,scibert,simcse,0.19653320312500003,-0.024416182558760546
neighbors_2048_mean_k10,25,bert,mpnet,0.162646484375,-0.018907994457799115
neighbors_2048_mean_k10,25,bert,minilm,0.1655859375,-0.019386510082799124
neighbors_2048_mean_k10,25,bert,pubmedbert,0.309267578125,-0.025926849626068282
neighbors_2048_mean_k10,25,bert,biobert,0.335537109375,-0.02484436765491449
neighbors_2048_mean_k10,25,bert,simcse,0.295146484375,-0.030427675948183686
neighbors_2048_mean_k10,25,mpnet,minilm,0.551806640625,0.023263730301816166
neighbors_2048_mean_k10,25,mpnet,pubmedbert,0.19030273437500003,0.015217230902777878
neighbors_2048_mean_k10,25,mpnet,biobert,0.19526367187500004,0.00872046107104707
neighbors_2048_mean_k10,25,mpnet,simcse,0.155087890625,-0.024277585803953006
neighbors_2048_mean_k10,25,minilm,pubmedbert,0.18860351562500002,0.015736687032585517
neighbors_2048_mean_k10,25,minilm,biobert,0.19478515625000004,0.009370250734508645
neighbors_2048_mean_k10,25,minilm,simcse,0.161435546875,-0.026845945178953
neighbors_2048_mean_k10,25,pubmedbert,biobert,0.4709082031249999,-0.006639740251068449
neighbors_2048_mean_k10,25,pubmedbert,simcse,0.19444335937500004,-0.017304553952991353
neighbors_2048_mean_k10,25,biobert,simcse,0.19970703125000003,-0.02179110743856827
neighbors_2048_mean_k10,26,specter,specter2,0.289111328125,-0.02668970352564115
neighbors_2048_mean_k10,26,specter,scincl,0.37919921874999996,-0.027698943309294954
neighbors_2048_mean_k10,26,specter,scibert,0.18021484375000002,0.0008794070512819774
neighbors_2048_mean_k10,26,specter,bert,0.13938476562500002,-0.009905223357371873
neighbors_2048_mean_k10,26,specter,mpnet,0.35849609375,-0.014089042467948787
neighbors_2048_mean_k10,26,specter,minilm,0.338017578125,-0.001383588741987296
neighbors_2048_mean_k10,26,specter,pubmedbert,0.13526367187500002,-0.022428886217948807
neighbors_2048_mean_k10,26,specter,biobert,0.12841796875,-0.038486954126602635
neighbors_2048_mean_k10,26,specter,simcse,0.14131835937500004,-0.0019083032852564297
neighbors_2048_mean_k10,26,specter2,scincl,0.34494140624999997,-0.021681815905448876
neighbors_2048_mean_k10,26,specter2,scibert,0.20661132812500008,0.031543845152243594
neighbors_2048_mean_k10,26,specter2,bert,0.14054687500000002,0.009574193709935841
neighbors_2048_mean_k10,26,specter2,mpnet,0.344599609375,-0.019666341145833377
neighbors_2048_mean_k10,26,specter2,minilm,0.31599609375000004,-0.00749010917467946
neighbors_2048_mean_k10,26,specter2,pubmedbert,0.14291015625,-0.000561398237179489
neighbors_2048_mean_k10,26,specter2,biobert,0.136171875,-0.014492062299679587
neighbors_2048_mean_k10,26,specter2,simcse,0.14210937499999998,0.015535356570512748
neighbors_2048_mean_k10,26,scincl,scibert,0.19898437500000005,0.024191456330128203
neighbors_2048_mean_k10,26,scincl,bert,0.146904296875,0.006616711738782033
neighbors_2048_mean_k10,26,scincl,mpnet,0.417373046875,-0.007783829126602582
neighbors_2048_mean_k10,26,scincl,minilm,0.388662109375,0.007144055488781942
neighbors_2048_mean_k10,26,scincl,pubmedbert,0.14090820312500002,-0.006181139823717985
neighbors_2048_mean_k10,26,scincl,biobert,0.13381835937500003,-0.021507161458333368
neighbors_2048_mean_k10,26,scincl,simcse,0.14720703125,0.00940104166666661
neighbors_2048_mean_k10,26,scibert,bert,0.342548828125,0.02082945212339732
neighbors_2048_mean_k10,26,scibert,mpnet,0.21277343750000002,0.039378505608974296
neighbors_2048_mean_k10,26,scibert,minilm,0.21988281250000002,0.04830729166666661
neighbors_2048_mean_k10,26,scibert,pubmedbert,0.40521484374999994,-0.0511206680689103
neighbors_2048_mean_k10,26,scibert,biobert,0.3663671875,-0.06949055989583341
neighbors_2048_mean_k10,26,scibert,simcse,0.22199218750000002,0.02189653445512818
neighbors_2048_mean_k10,26,bert,mpnet,0.16800781250000002,0.007307066306089682
neighbors_2048_mean_k10,26,bert,minilm,0.17927734375,0.015158628806089702
neighbors_2048_mean_k10,26,bert,pubmedbert,0.34619140624999994,0.03185071113782045
neighbors_2048_mean_k10,26,bert,biobert,0.3468359375,0.007308193108974348
neighbors_2048_mean_k10,26,bert,simcse,0.30961914062500007,0.004898712940705152
neighbors_2048_mean_k10,26,mpnet,minilm,0.55642578125,0.04873660356570497
neighbors_2048_mean_k10,26,mpnet,pubmedbert,0.158505859375,0.004274088541666665
neighbors_2048_mean_k10,26,mpnet,biobert,0.15205078125,-0.013638696915064141
neighbors_2048_mean_k10,26,mpnet,simcse,0.172783203125,0.014271459334935788
neighbors_2048_mean_k10,26,minilm,pubmedbert,0.16535156250000002,0.013338466546474304
neighbors_2048_mean_k10,26,minilm,biobert,0.15837890625,-0.006182266626602595
neighbors_2048_mean_k10,26,minilm,simcse,0.18571289062500002,0.0182851312099358
neighbors_2048_mean_k10,26,pubmedbert,biobert,0.41813476562499996,-0.038559445112179624
neighbors_2048_mean_k10,26,pubmedbert,simcse,0.20827148437500004,0.017377303685897405
neighbors_2048_mean_k10,26,biobert,simcse,0.20348632812500003,0.0028419220753205243
neighbors_2048_mean_k10,27,specter,specter2,0.3795703125,0.04193507946046998
neighbors_2048_mean_k10,27,specter,scincl,0.493095703125,0.06436333967681623
neighbors_2048_mean_k10,27,specter,scibert,0.20196289062500003,0.000793252537393152
neighbors_2048_mean_k10,27,specter,bert,0.15128906250000002,-0.019835127871260738
neighbors_2048_mean_k10,27,specter,mpnet,0.46223632812499993,0.06781699051816226
neighbors_2048_mean_k10,27,specter,minilm,0.412060546875,0.050825178619123834
neighbors_2048_mean_k10,27,specter,pubmedbert,0.18579101562500003,0.006264256143162339
neighbors_2048_mean_k10,27,specter,biobert,0.21460937500000005,0.025870250734508576
neighbors_2048_mean_k10,27,specter,simcse,0.13880859375000001,-0.02625227029914534
neighbors_2048_mean_k10,27,specter2,scincl,0.42723632812499995,0.03877890458066224
neighbors_2048_mean_k10,27,specter2,scibert,0.17326171875,-0.023639965611645386
neighbors_2048_mean_k10,27,specter2,bert,0.118984375,-0.03382250767895301
neighbors_2048_mean_k10,27,specter2,mpnet,0.4028515625,0.016751410590277738
neighbors_2048_mean_k10,27,specter2,minilm,0.354033203125,0.00871279881143161
neighbors_2048_mean_k10,27,specter2,pubmedbert,0.153623046875,-0.011682709001068381
neighbors_2048_mean_k10,27,specter2,biobert,0.17461914062500003,0.00212100193643161
neighbors_2048_mean_k10,27,specter2,simcse,0.10963867187500001,-0.03876954794337606
neighbors_2048_mean_k10,27,scincl,scibert,0.17980468750000003,-0.016822432558760703
neighbors_2048_mean_k10,27,scincl,bert,0.131953125,-0.030168661525106832
neighbors_2048_mean_k10,27,scincl,mpnet,0.5213671874999999,0.07437611010950845
neighbors_2048_mean_k10,27,scincl,minilm,0.45730468750000003,0.0539524322248931
neighbors_2048_mean_k10,27,scincl,pubmedbert,0.1631640625,-0.0057594818376068835
neighbors_2048_mean_k10,27,scincl,biobert,0.18927734375000002,0.012117621527777733
neighbors_2048_mean_k10,27,scincl,simcse,0.12403320312499999,-0.03560698784722227
neighbors_2048_mean_k10,27,scibert,bert,0.326533203125,-0.017020374265491522
neighbors_2048_mean_k10,27,scibert,mpnet,0.17543945312500003,-0.019789680154914557
neighbors_2048_mean_k10,27,scibert,minilm,0.17403320312499998,-0.019376519097222267
neighbors_2048_mean_k10,27,scibert,pubmedbert,0.514873046875,0.03670333366720091
neighbors_2048_mean_k10,27,scibert,biobert,0.502607421875,0.04491547309027766
neighbors_2048_mean_k10,27,scibert,simcse,0.20785156250000006,-0.014078291933760645
neighbors_2048_mean_k10,27,bert,mpnet,0.14236328125000003,-0.040171666332799116
neighbors_2048_mean_k10,27,bert,minilm,0.15073242187500002,-0.03522049445779918
neighbors_2048_mean_k10,27,bert,pubmedbert,0.306181640625,-0.02999325587606838
neighbors_2048_mean_k10,27,bert,biobert,0.34110351562499996,-0.020258430154914575
neighbors_2048_mean_k10,27,bert,simcse,0.301494140625,-0.02506048844818376
neighbors_2048_mean_k10,27,mpnet,minilm,0.5523632812499999,0.02283990217681603
neighbors_2048_mean_k10,27,mpnet,pubmedbert,0.16446289062500002,-0.011603081597222231
neighbors_2048_mean_k10,27,mpnet,biobert,0.19290039062500003,0.00537671107104698
neighbors_2048_mean_k10,27,mpnet,simcse,0.133701171875,-0.04664477330395306
neighbors_2048_mean_k10,27,minilm,pubmedbert,0.160390625,-0.013456672342414544
neighbors_2048_mean_k10,27,minilm,biobert,0.18934570312500001,0.002950328859508522
neighbors_2048_mean_k10,27,minilm,simcse,0.14349609375,-0.045765867053953024
neighbors_2048_mean_k10,27,pubmedbert,biobert,0.507802734375,0.02927432224893156
neighbors_2048_mean_k10,27,pubmedbert,simcse,0.19839843750000002,-0.014329944577991471
neighbors_2048_mean_k10,27,biobert,simcse,0.210869140625,-0.011609466813568337
neighbors_2048_mean_k10,28,specter,specter2,0.426845703125,0.05109198050213665
neighbors_2048_mean_k10,28,specter,scincl,0.48612304687499996,0.019272193843482888
neighbors_2048_mean_k10,28,specter,scibert,0.24159179687500001,0.0023036692040597773
neighbors_2048_mean_k10,28,specter,bert,0.18786132812500003,-0.021381351829593997
neighbors_2048_mean_k10,28,specter,mpnet,0.46436523437499994,0.03182740718482896
neighbors_2048_mean_k10,28,specter,minilm,0.4187890625,0.019435204660790517
neighbors_2048_mean_k10,28,specter,pubmedbert,0.225908203125,0.00826295405982902
neighbors_2048_mean_k10,28,specter,biobert,0.250634765625,0.02377715177617523
neighbors_2048_mean_k10,28,specter,simcse,0.18239257812500004,-0.020786775507478594
neighbors_2048_mean_k10,28,specter2,scincl,0.47666015625,0.05008424312232901
neighbors_2048_mean_k10,28,specter2,scibert,0.237451171875,0.002430997930021328
neighbors_2048_mean_k10,28,specter2,bert,0.17085937499999998,-0.02006599726228636
neighbors_2048_mean_k10,28,specter2,mpnet,0.45354492187499995,0.029326280381944403
neighbors_2048_mean_k10,28,specter2,minilm,0.404921875,0.02148298110309832
neighbors_2048_mean_k10,28,specter2,pubmedbert,0.21193359375000004,0.00850934829059835
neighbors_2048_mean_k10,28,specter2,biobert,0.23345703125000003,0.022840402978098306
neighbors_2048_mean_k10,28,specter2,simcse,0.16603515625000004,-0.020491553151709363
neighbors_2048_mean_k10,28,scincl,scibert,0.232578125,-0.002167484642094042
neighbors_2048_mean_k10,28,scincl,bert,0.177841796875,-0.022398479233440127
neighbors_2048_mean_k10,28,scincl,mpnet,0.53271484375,0.047605276776175265
neighbors_2048_mean_k10,28,scincl,minilm,0.47417968750000006,0.032708942641559824
neighbors_2048_mean_k10,28,scincl,pubmedbert,0.21522460937500001,0.00818257545405987
neighbors_2048_mean_k10,28,scincl,biobert,0.237255859375,0.021977647569444425
neighbors_2048_mean_k10,28,scincl,simcse,0.17910156250000003,-0.018657118055555533
neighbors_2048_mean_k10,28,scibert,bert,0.347890625,-0.03378144197382482
neighbors_2048_mean_k10,28,scibert,mpnet,0.22839843750000002,-0.004949185363247843
neighbors_2048_mean_k10,28,scibert,minilm,0.22293945312500002,-0.00858875868055553
neighbors_2048_mean_k10,28,scibert,pubmedbert,0.526357421875,0.010069219083867598
neighbors_2048_mean_k10,28,scibert,biobert,0.52201171875,0.02620128038194436
neighbors_2048_mean_k10,28,scibert,simcse,0.225,-0.035048344017094
neighbors_2048_mean_k10,28,bert,mpnet,0.19107421875000002,-0.029579218416132425
neighbors_2048_mean_k10,28,bert,minilm,0.19515625000000003,-0.028915155916132473
neighbors_2048_mean_k10,28,bert,pubmedbert,0.332958984375,-0.04133440170940167
neighbors_2048_mean_k10,28,bert,biobert,0.37537109375,-0.024109341613247848
neighbors_2048_mean_k10,28,bert,simcse,0.32345703124999997,-0.04121608740651711
neighbors_2048_mean_k10,28,mpnet,minilm,0.564404296875,-0.0032375717815171234
neighbors_2048_mean_k10,28,mpnet,pubmedbert,0.21689453125,0.002710069444444463
neighbors_2048_mean_k10,28,mpnet,biobert,0.2451953125,0.019553143362713687
neighbors_2048_mean_k10,28,mpnet,simcse,0.19317382812500003,-0.025290606637286328
neighbors_2048_mean_k10,28,minilm,pubmedbert,0.21001953125000003,-0.0019462556757478544
neighbors_2048_mean_k10,28,minilm,biobert,0.23726562500000004,0.012751761151175267
neighbors_2048_mean_k10,28,minilm,simcse,0.20314453125000004,-0.024235919137286288
neighbors_2048_mean_k10,28,pubmedbert,biobert,0.52423828125,0.0075913795405982976
neighbors_2048_mean_k10,28,pubmedbert,simcse,0.21998046875000005,-0.030866402911324753
neighbors_2048_mean_k10,28,biobert,simcse,0.2396484375,-0.02094865952190167
neighbors_2048_mean_k10,29,specter,specter2,0.3922265625,0.022486945779914447
neighbors_2048_mean_k10,29,specter,scincl,0.48363281249999995,0.022796065371260665
neighbors_2048_mean_k10,29,specter,scibert,0.23876953125,0.005495509481837579
neighbors_2048_mean_k10,29,specter,bert,0.201962890625,-0.0012656834268162664
neighbors_2048_mean_k10,29,specter,mpnet,0.436171875,0.0096481537126068
neighbors_2048_mean_k10,29,specter,minilm,0.40072265625,0.007382904313568306
neighbors_2048_mean_k10,29,specter,pubmedbert,0.215078125,0.003446981837606833
neighbors_2048_mean_k10,29,specter,biobert,0.23450195312500002,0.013658445178953038
neighbors_2048_mean_k10,29,specter,simcse,0.19947265625,0.002307408520299148
neighbors_2048_mean_k10,29,specter2,scincl,0.44613281250000003,0.025571005275106806
neighbors_2048_mean_k10,29,specter2,scibert,0.213056640625,-0.015949427417200845
neighbors_2048_mean_k10,29,specter2,bert,0.16919921875000002,-0.015712047609508506
neighbors_2048_mean_k10,29,specter2,mpnet,0.440576171875,0.02237163628472222
neighbors_2048_mean_k10,29,specter2,minilm,0.40226562499999996,0.024840837005876082
neighbors_2048_mean_k10,29,specter2,pubmedbert,0.18708984375,-0.010320295806623858
neighbors_2048_mean_k10,29,specter2,biobert,0.202822265625,-0.0017802567441239647
neighbors_2048_mean_k10,29,specter2,simcse,0.1707421875,-0.00977041599893158
neighbors_2048_mean_k10,29,scincl,scibert,0.221865234375,-0.006866269364316224
neighbors_2048_mean_k10,29,scincl,bert,0.18495117187500001,-0.009274998330662365
neighbors_2048_mean_k10,29,scincl,mpnet,0.49754882812499995,0.018453367053953007
neighbors_2048_mean_k10,29,scincl,minilm,0.448623046875,0.013166407919337542
neighbors_2048_mean_k10,29,scincl,pubmedbert,0.19396484375,-0.0070630842681623784
neighbors_2048_mean_k10,29,scincl,biobert,0.21270507812500003,0.0034409722222222827
neighbors_2048_mean_k10,29,scincl,simcse,0.18617187500000001,-0.005572699652777735
neighbors_2048_mean_k10,29,scibert,bert,0.372080078125,-0.0035778829460470507
