field_id,recipe,metric,model,input_condition,model_change_at_full,input_change_from_full,model_minus_input
22,cls,neighbors50,specter2,title,0.6520266666666666,0.50334,0.14868666666666663
22,cls,neighbors50,specter2,abstract,0.6520266666666666,0.21700000000000008,0.43502666666666656
22,cls,neighbors50,scincl,title,0.6337688888888889,0.45255999999999996,0.18120888888888897
22,cls,neighbors50,scincl,abstract,0.6337688888888889,0.16311999999999993,0.470648888888889
22,cls,neighbors50,scibert,title,0.7309822222222222,0.78864,-0.05765777777777781
22,cls,neighbors50,scibert,abstract,0.7309822222222222,0.24629999999999996,0.48468222222222224
22,cls,neighbors50,bert,title,0.7611622222222222,0.86164,-0.10047777777777778
22,cls,neighbors50,bert,abstract,0.7611622222222222,0.32755999999999996,0.4336022222222222
22,cls,neighbors50,mpnet,title,0.6145600000000001,0.42266000000000004,0.19190000000000007
22,cls,neighbors50,mpnet,abstract,0.6145600000000001,0.13481999999999994,0.47974000000000017
22,cls,neighbors50,minilm,title,0.6314444444444445,0.4849,0.14654444444444448
22,cls,neighbors50,minilm,abstract,0.6314444444444445,0.15581999999999996,0.4756244444444445
22,cls,neighbors50,pubmedbert,title,0.7194933333333333,0.83138,-0.11188666666666669
22,cls,neighbors50,pubmedbert,abstract,0.7194933333333333,0.1911400000000001,0.5283533333333332
22,cls,neighbors50,biobert,title,0.6999222222222223,0.82228,-0.12235777777777768
22,cls,neighbors50,biobert,abstract,0.6999222222222223,0.17280000000000006,0.5271222222222223
22,cls,neighbors50,simcse,title,0.6979488888888888,0.70332,-0.005371111111111104
22,cls,neighbors50,simcse,abstract,0.6979488888888888,0.18594,0.5120088888888888
22,sep,cka,specter,title,0.4134558242698676,0.202104079964749,0.2113517443051186
22,sep,cka,specter,abstract,0.4134558242698676,0.045734048279084005,0.3677217759907836
22,sep,cka,specter2,title,0.4143639825060248,0.2076711054505379,0.2066928770554869
22,sep,cka,specter2,abstract,0.4143639825060248,0.04066229290313039,0.3737016896028944
22,sep,cka,scincl,title,0.40284970957465216,0.1918099827165871,0.21103972685806505
22,sep,cka,scincl,abstract,0.40284970957465216,0.024609333439188807,0.37824037613546335
22,sep,cka,scibert,title,0.561456947833701,0.5886049364928627,-0.02714798865916168
22,sep,cka,scibert,abstract,0.561456947833701,0.052638570288942366,0.5088183775447587
22,sep,cka,bert,title,0.8460308927132444,0.8880339601077718,-0.042003067394527416
22,sep,cka,bert,abstract,0.8460308927132444,0.25172773314280983,0.5943031595704346
22,sep,cka,mpnet,title,0.4121296922901272,0.19836659524973665,0.21376309704039054
22,sep,cka,mpnet,abstract,0.4121296922901272,0.023999890421777526,0.38812980186834967
22,sep,cka,minilm,title,0.43998269353780617,0.2541933558010391,0.1857893377367671
22,sep,cka,minilm,abstract,0.43998269353780617,0.030533459932071905,0.40944923360573426
22,sep,cka,pubmedbert,title,0.38182600744753914,0.41863880182292457,-0.03681279437538543
22,sep,cka,pubmedbert,abstract,0.38182600744753914,0.017853522787641962,0.3639724846598972
22,sep,cka,biobert,title,0.42377412418615656,0.4492913491503945,-0.025517224964237917
22,sep,cka,biobert,abstract,0.42377412418615656,0.015749266962039266,0.4080248572241173
22,sep,cka,simcse,title,0.47520196234105744,0.426339529555089,0.04886243278596841
22,sep,cka,simcse,abstract,0.47520196234105744,0.02687470910161982,0.4483272532394376
22,sep,neighbors10,specter,title,0.6904777777777777,0.6027,0.08777777777777773
22,sep,neighbors10,specter,abstract,0.6904777777777777,0.29790000000000005,0.3925777777777777
22,sep,neighbors10,specter2,title,0.712388888888889,0.6291,0.08328888888888897
22,sep,neighbors10,specter2,abstract,0.712388888888889,0.28490000000000004,0.4274888888888889
22,sep,neighbors10,scincl,title,0.6824666666666668,0.5562,0.12626666666666675
22,sep,neighbors10,scincl,abstract,0.6824666666666668,0.22950000000000004,0.45296666666666674
22,sep,neighbors10,scibert,title,0.8432555555555555,0.9067,-0.06344444444444441
22,sep,neighbors10,scibert,abstract,0.8432555555555555,0.34950000000000003,0.4937555555555555
22,sep,neighbors10,bert,title,0.846011111111111,0.9198,-0.0737888888888889
22,sep,neighbors10,bert,abstract,0.846011111111111,0.40359999999999996,0.4424111111111111
22,sep,neighbors10,mpnet,title,0.6640111111111112,0.5176999999999999,0.14631111111111128
22,sep,neighbors10,mpnet,abstract,0.6640111111111112,0.1753,0.4887111111111112
22,sep,neighbors10,minilm,title,0.6800333333333334,0.5777,0.10233333333333339
22,sep,neighbors10,minilm,abstract,0.6800333333333334,0.20300000000000007,0.4770333333333333
22,sep,neighbors10,pubmedbert,title,0.7077333333333333,0.8215,-0.11376666666666668
22,sep,neighbors10,pubmedbert,abstract,0.7077333333333333,0.2036,0.5041333333333333
22,sep,neighbors10,biobert,title,0.7427555555555556,0.838,-0.09524444444444435
22,sep,neighbors10,biobert,abstract,0.7427555555555556,0.19190000000000007,0.5508555555555555
22,sep,neighbors10,simcse,title,0.7749111111111111,0.8323,-0.057388888888888934
22,sep,neighbors10,simcse,abstract,0.7749111111111111,0.259,0.5159111111111111
22,sep,neighbors25,specter,title,0.6406755555555557,0.5360400000000001,0.10463555555555559
22,sep,neighbors25,specter,abstract,0.6406755555555557,0.25756,0.38311555555555565
22,sep,neighbors25,specter2,title,0.6601066666666667,0.5618399999999999,0.09826666666666684
22,sep,neighbors25,specter2,abstract,0.6601066666666667,0.24715999999999994,0.4129466666666668
22,sep,neighbors25,scincl,title,0.6357288888888889,0.49948000000000004,0.13624888888888886
22,sep,neighbors25,scincl,abstract,0.6357288888888889,0.18803999999999998,0.4476888888888889
22,sep,neighbors25,scibert,title,0.7806977777777777,0.8506,-0.06990222222222231
22,sep,neighbors25,scibert,abstract,0.7806977777777777,0.28968000000000005,0.49101777777777766
22,sep,neighbors25,bert,title,0.8036266666666667,0.8796,-0.07597333333333334
22,sep,neighbors25,bert,abstract,0.8036266666666667,0.35120000000000007,0.45242666666666664
22,sep,neighbors25,mpnet,title,0.6153911111111111,0.46076000000000006,0.15463111111111105
22,sep,neighbors25,mpnet,abstract,0.6153911111111111,0.15000000000000002,0.4653911111111111
22,sep,neighbors25,minilm,title,0.6312044444444445,0.5232399999999999,0.10796444444444453
22,sep,neighbors25,minilm,abstract,0.6312044444444445,0.17415999999999998,0.4570444444444445
22,sep,neighbors25,pubmedbert,title,0.6503733333333334,0.75816,-0.10778666666666659
22,sep,neighbors25,pubmedbert,abstract,0.6503733333333334,0.16664,0.48373333333333335
22,sep,neighbors25,biobert,title,0.6808577777777778,0.7672,-0.08634222222222221
22,sep,neighbors25,biobert,abstract,0.6808577777777778,0.15883999999999998,0.5220177777777778
22,sep,neighbors25,simcse,title,0.722288888888889,0.7658,-0.043511111111111056
22,sep,neighbors25,simcse,abstract,0.722288888888889,0.2194799999999999,0.5028088888888891
22,sep,neighbors50,specter,title,0.5985288888888889,0.48158,0.11694888888888888
22,sep,neighbors50,specter,abstract,0.5985288888888889,0.22186000000000006,0.37666888888888883
22,sep,neighbors50,specter2,title,0.6188888888888889,0.50334,0.11554888888888892
22,sep,neighbors50,specter2,abstract,0.6188888888888889,0.21700000000000008,0.40188888888888885
22,sep,neighbors50,scincl,title,0.5974088888888889,0.45255999999999996,0.14484888888888892
22,sep,neighbors50,scincl,abstract,0.5974088888888889,0.16311999999999993,0.43428888888888895
22,sep,neighbors50,scibert,title,0.7268555555555556,0.792,-0.06514444444444445
22,sep,neighbors50,scibert,abstract,0.7268555555555556,0.25354,0.4733155555555556
22,sep,neighbors50,bert,title,0.7586777777777778,0.83128,-0.07260222222222223
22,sep,neighbors50,bert,abstract,0.7586777777777778,0.3118000000000001,0.4468777777777777
22,sep,neighbors50,mpnet,title,0.5748533333333334,0.42266000000000004,0.1521933333333334
22,sep,neighbors50,mpnet,abstract,0.5748533333333334,0.13481999999999994,0.4400333333333335
22,sep,neighbors50,minilm,title,0.5929266666666666,0.4849,0.1080266666666666
22,sep,neighbors50,minilm,abstract,0.5929266666666666,0.15581999999999996,0.43710666666666664
22,sep,neighbors50,pubmedbert,title,0.6057711111111111,0.69728,-0.09150888888888886
22,sep,neighbors50,pubmedbert,abstract,0.6057711111111111,0.14883999999999997,0.4569311111111112
22,sep,neighbors50,biobert,title,0.6267111111111111,0.7041999999999999,-0.07748888888888883
22,sep,neighbors50,biobert,abstract,0.6267111111111111,0.13171999999999995,0.49499111111111116
22,sep,neighbors50,simcse,title,0.6701377777777778,0.70332,-0.03318222222222211
22,sep,neighbors50,simcse,abstract,0.6701377777777778,0.18594,0.48419777777777784
23,mean,cka,specter,title,0.34062386437308334,0.19446648961235047,0.14615737476073287
23,mean,cka,specter,abstract,0.34062386437308334,0.03786303797079127,0.30276082640229207
23,mean,cka,specter2,title,0.3475466744250666,0.19706635253633042,0.15048032188873617
23,mean,cka,specter2,abstract,0.3475466744250666,0.04201913587083028,0.3055275385542363
23,mean,cka,scincl,title,0.3379375525345141,0.18556692045214263,0.15237063208237145
23,mean,cka,scincl,abstract,0.3379375525345141,0.022628704031047886,0.3153088485034662
23,mean,cka,scibert,title,0.3451665930227741,0.4914971854914687,-0.14633059246869462
23,mean,cka,scibert,abstract,0.3451665930227741,0.011760966530482753,0.33340562649229133
23,mean,cka,bert,title,0.31628701898622347,0.38346914424497913,-0.06718212525875566
23,mean,cka,bert,abstract,0.31628701898622347,0.009807199965679358,0.3064798190205441
23,mean,cka,mpnet,title,0.3353382457297668,0.1744176142420556,0.16092063148771119
23,mean,cka,mpnet,abstract,0.3353382457297668,0.016458187304713934,0.31888005842505285
23,mean,cka,minilm,title,0.3496567547855969,0.23354616660694139,0.1161105881786555
23,mean,cka,minilm,abstract,0.3496567547855969,0.02595302030240121,0.32370373448319567
23,mean,cka,pubmedbert,title,0.35888174008512835,0.4786265193198702,-0.11974477923474186
23,mean,cka,pubmedbert,abstract,0.35888174008512835,0.014336511413544528,0.3445452286715838
23,mean,cka,biobert,title,0.3411404421447719,0.6456898158636972,-0.3045493737189253
23,mean,cka,biobert,abstract,0.3411404421447719,0.022112414650594436,0.31902802749417747
23,mean,cka,simcse,title,0.3899854750628291,0.4758293832762567,-0.08584390821342758
23,mean,cka,simcse,abstract,0.3899854750628291,0.023120459629153434,0.36686501543367567
23,mean,neighbors10,specter,title,0.6778444444444445,0.6177,0.060144444444444445
23,mean,neighbors10,specter,abstract,0.6778444444444445,0.3085,0.3693444444444445
23,mean,neighbors10,specter2,title,0.7093777777777778,0.6226,0.08677777777777773
23,mean,neighbors10,specter2,abstract,0.7093777777777778,0.3192999999999999,0.39007777777777786
23,mean,neighbors10,scincl,title,0.6717666666666666,0.5764,0.0953666666666666
23,mean,neighbors10,scincl,abstract,0.6717666666666666,0.24240000000000006,0.42936666666666656
23,mean,neighbors10,scibert,title,0.6652777777777777,0.8496,-0.18432222222222228
23,mean,neighbors10,scibert,abstract,0.6652777777777777,0.15060000000000007,0.5146777777777777
23,mean,neighbors10,bert,title,0.6722444444444444,0.8178,-0.14555555555555555
23,mean,neighbors10,bert,abstract,0.6722444444444444,0.16310000000000002,0.5091444444444444
23,mean,neighbors10,mpnet,title,0.6498333333333333,0.5256000000000001,0.1242333333333332
23,mean,neighbors10,mpnet,abstract,0.6498333333333333,0.1743,0.47553333333333325
23,mean,neighbors10,minilm,title,0.6647888888888889,0.6011,0.0636888888888889
23,mean,neighbors10,minilm,abstract,0.6647888888888889,0.2167,0.44808888888888887
23,mean,neighbors10,pubmedbert,title,0.6673777777777778,0.8191999999999999,-0.15182222222222208
23,mean,neighbors10,pubmedbert,abstract,0.6673777777777778,0.15489999999999993,0.5124777777777779
23,mean,neighbors10,biobert,title,0.6658222222222222,0.8422000000000001,-0.17637777777777786
23,mean,neighbors10,biobert,abstract,0.6658222222222222,0.19529999999999992,0.4705222222222223
23,mean,neighbors10,simcse,title,0.7294,0.8272999999999999,-0.09789999999999988
23,mean,neighbors10,simcse,abstract,0.7294,0.2501,0.47930000000000006
23,mean,neighbors25,specter,title,0.6201066666666666,0.5446,0.07550666666666661
23,mean,neighbors25,specter,abstract,0.6201066666666666,0.26212,0.35798666666666656
23,mean,neighbors25,specter2,title,0.6549066666666666,0.56124,0.09366666666666668
23,mean,neighbors25,specter2,abstract,0.6549066666666666,0.27168000000000003,0.3832266666666666
23,mean,neighbors25,scincl,title,0.6169999999999999,0.5124,0.10459999999999992
23,mean,neighbors25,scincl,abstract,0.6169999999999999,0.19947999999999988,0.41752
23,mean,neighbors25,scibert,title,0.6097333333333333,0.78132,-0.17158666666666667
23,mean,neighbors25,scibert,abstract,0.6097333333333333,0.12927999999999995,0.4804533333333334
23,mean,neighbors25,bert,title,0.6133200000000001,0.7434799999999999,-0.13015999999999983
23,mean,neighbors25,bert,abstract,0.6133200000000001,0.13032,0.4830000000000001
23,mean,neighbors25,mpnet,title,0.5913111111111111,0.47048,0.12083111111111111
23,mean,neighbors25,mpnet,abstract,0.5913111111111111,0.14544,0.4458711111111111
23,mean,neighbors25,minilm,title,0.6093111111111111,0.54416,0.06515111111111116
23,mean,neighbors25,minilm,abstract,0.6093111111111111,0.18328,0.42603111111111114
23,mean,neighbors25,pubmedbert,title,0.6101866666666667,0.7554799999999999,-0.14529333333333327
23,mean,neighbors25,pubmedbert,abstract,0.6101866666666667,0.12871999999999995,0.4814666666666667
23,mean,neighbors25,biobert,title,0.6077644444444444,0.7828,-0.1750355555555556
23,mean,neighbors25,biobert,abstract,0.6077644444444444,0.16135999999999995,0.4464044444444445
23,mean,neighbors25,simcse,title,0.6742,0.76684,-0.09263999999999994
23,mean,neighbors25,simcse,abstract,0.6742,0.20775999999999994,0.4664400000000001
23,mean,neighbors50,specter,title,0.5688644444444445,0.48814,0.08072444444444449
23,mean,neighbors50,specter,abstract,0.5688644444444445,0.22111999999999998,0.3477444444444445
23,mean,neighbors50,specter2,title,0.6047088888888889,0.50456,0.10014888888888884
23,mean,neighbors50,specter2,abstract,0.6047088888888889,0.23458,0.37012888888888884
23,mean,neighbors50,scincl,title,0.5694288888888889,0.45355999999999996,0.11586888888888891
23,mean,neighbors50,scincl,abstract,0.5694288888888889,0.16959999999999997,0.3998288888888889
23,mean,neighbors50,scibert,title,0.5645444444444444,0.72484,-0.16029555555555564
23,mean,neighbors50,scibert,abstract,0.5645444444444444,0.10914000000000001,0.4554044444444444
23,mean,neighbors50,bert,title,0.5622222222222223,0.67134,-0.10911777777777776
23,mean,neighbors50,bert,abstract,0.5622222222222223,0.11150000000000004,0.45072222222222225
23,mean,neighbors50,mpnet,title,0.5406977777777777,0.4194,0.12129777777777773
23,mean,neighbors50,mpnet,abstract,0.5406977777777777,0.12340000000000007,0.41729777777777766
23,mean,neighbors50,minilm,title,0.5563688888888889,0.4879,0.06846888888888891
23,mean,neighbors50,minilm,abstract,0.5563688888888889,0.15528000000000008,0.40108888888888883
23,mean,neighbors50,pubmedbert,title,0.5609444444444445,0.69496,-0.13401555555555555
23,mean,neighbors50,pubmedbert,abstract,0.5609444444444445,0.10958000000000001,0.45136444444444446
23,mean,neighbors50,biobert,title,0.5587155555555555,0.73194,-0.17322444444444451
23,mean,neighbors50,biobert,abstract,0.5587155555555555,0.13858000000000004,0.4201355555555555
23,mean,neighbors50,simcse,title,0.6244333333333333,0.70848,-0.08404666666666671
23,mean,neighbors50,simcse,abstract,0.6244333333333333,0.17956000000000005,0.44487333333333323
23,cls,cka,specter,title,0.4056846976524656,0.19446648961235047,0.21121820804011515
23,cls,cka,specter,abstract,0.4056846976524656,0.03786303797079127,0.36782165968167435
23,cls,cka,specter2,title,0.41183424460337803,0.19706635253633042,0.2147678920670476
23,cls,cka,specter2,abstract,0.41183424460337803,0.04201913587083028,0.36981510873254775
23,cls,cka,scincl,title,0.4034287487095883,0.18556692045214263,0.21786182825744566
23,cls,cka,scincl,abstract,0.4034287487095883,0.022628704031047886,0.3808000446785404
23,cls,cka,scibert,title,0.5210446837792474,0.5949655227721905,-0.0739208389929431
23,cls,cka,scibert,abstract,0.5210446837792474,0.03825112515548157,0.48279355862376583
23,cls,cka,bert,title,0.5220848167958513,0.6706983197930432,-0.1486135029971919
23,cls,cka,bert,abstract,0.5220848167958513,0.0673023604137839,0.4547824563820674
23,cls,cka,mpnet,title,0.3984398065898611,0.1744176142420556,0.22402219234780552
23,cls,cka,mpnet,abstract,0.3984398065898611,0.016458187304713934,0.3819816192851472
23,cls,cka,minilm,title,0.4169945766484835,0.23354616660694139,0.1834484100415421
23,cls,cka,minilm,abstract,0.4169945766484835,0.02595302030240121,0.3910415563460823
23,cls,cka,pubmedbert,title,0.49740143905412343,0.6872867170864496,-0.1898852780323262
23,cls,cka,pubmedbert,abstract,0.49740143905412343,0.02833564106643849,0.46906579798768494
23,cls,cka,biobert,title,0.44371270514752,0.7089655846825693,-0.26525287953504934
23,cls,cka,biobert,abstract,0.44371270514752,0.027067142387714793,0.4166455627598052
23,cls,cka,simcse,title,0.4518234923274406,0.4758293832762567,-0.024005890948816055
23,cls,cka,simcse,abstract,0.4518234923274406,0.023120459629153434,0.4287030326982872
23,cls,neighbors10,specter,title,0.7220555555555556,0.6177,0.10435555555555553
23,cls,neighbors10,specter,abstract,0.7220555555555556,0.3085,0.41355555555555557
23,cls,neighbors10,specter2,title,0.7501222222222222,0.6226,0.1275222222222222
23,cls,neighbors10,specter2,abstract,0.7501222222222222,0.3192999999999999,0.43082222222222233
23,cls,neighbors10,scincl,title,0.7159444444444444,0.5764,0.13954444444444436
23,cls,neighbors10,scincl,abstract,0.7159444444444444,0.24240000000000006,0.4735444444444443
23,cls,neighbors10,scibert,title,0.8159777777777778,0.8953,-0.07932222222222218
23,cls,neighbors10,scibert,abstract,0.8159777777777778,0.31620000000000004,0.49977777777777777
23,cls,neighbors10,bert,title,0.8293222222222222,0.9157,-0.08637777777777778
23,cls,neighbors10,bert,abstract,0.8293222222222222,0.40369999999999995,0.42562222222222224
23,cls,neighbors10,mpnet,title,0.6986666666666667,0.5256000000000001,0.1730666666666666
23,cls,neighbors10,mpnet,abstract,0.6986666666666667,0.1743,0.5243666666666666
23,cls,neighbors10,minilm,title,0.7142777777777778,0.6011,0.11317777777777782
23,cls,neighbors10,minilm,abstract,0.7142777777777778,0.2167,0.4975777777777778
23,cls,neighbors10,pubmedbert,title,0.8034888888888889,0.905,-0.10151111111111111
23,cls,neighbors10,pubmedbert,abstract,0.8034888888888889,0.23619999999999997,0.567288888888889
23,cls,neighbors10,biobert,title,0.7876222222222222,0.8955,-0.10787777777777774
23,cls,neighbors10,biobert,abstract,0.7876222222222222,0.25039999999999996,0.5372222222222223
23,cls,neighbors10,simcse,title,0.7824333333333333,0.8272999999999999,-0.04486666666666661
23,cls,neighbors10,simcse,abstract,0.7824333333333333,0.2501,0.5323333333333333
23,cls,neighbors25,specter,title,0.6669866666666666,0.5446,0.12238666666666664
23,cls,neighbors25,specter,abstract,0.6669866666666666,0.26212,0.4048666666666666
23,cls,neighbors25,specter2,title,0.6969733333333333,0.56124,0.13573333333333337
23,cls,neighbors25,specter2,abstract,0.6969733333333333,0.27168000000000003,0.4252933333333333
23,cls,neighbors25,scincl,title,0.6630088888888889,0.5124,0.1506088888888889
23,cls,neighbors25,scincl,abstract,0.6630088888888889,0.19947999999999988,0.463528888888889
23,cls,neighbors25,scibert,title,0.7606044444444444,0.83936,-0.07875555555555558
23,cls,neighbors25,scibert,abstract,0.7606044444444444,0.26688,0.4937244444444444
23,cls,neighbors25,bert,title,0.7716844444444445,0.87608,-0.10439555555555546
23,cls,neighbors25,bert,abstract,0.7716844444444445,0.34519999999999995,0.42648444444444455
23,cls,neighbors25,mpnet,title,0.6424577777777778,0.47048,0.17197777777777778
23,cls,neighbors25,mpnet,abstract,0.6424577777777778,0.14544,0.4970177777777778
23,cls,neighbors25,minilm,title,0.6604888888888889,0.54416,0.11632888888888893
23,cls,neighbors25,minilm,abstract,0.6604888888888889,0.18328,0.4772088888888889
23,cls,neighbors25,pubmedbert,title,0.7479644444444444,0.86264,-0.11467555555555553
23,cls,neighbors25,pubmedbert,abstract,0.7479644444444444,0.20004,0.5479244444444444
23,cls,neighbors25,biobert,title,0.7268977777777779,0.8493999999999999,-0.12250222222222207
23,cls,neighbors25,biobert,abstract,0.7268977777777779,0.2036,0.5232977777777779
23,cls,neighbors25,simcse,title,0.7272,0.76684,-0.03964000000000001
23,cls,neighbors25,simcse,abstract,0.7272,0.20775999999999994,0.51944
23,cls,neighbors50,specter,title,0.617311111111111,0.48814,0.12917111111111101
23,cls,neighbors50,specter,abstract,0.617311111111111,0.22111999999999998,0.39619111111111105
23,cls,neighbors50,specter2,title,0.6466355555555556,0.50456,0.14207555555555562
23,cls,neighbors50,specter2,abstract,0.6466355555555556,0.23458,0.4120555555555556
23,cls,neighbors50,scincl,title,0.6153911111111111,0.45355999999999996,0.16183111111111115
23,cls,neighbors50,scincl,abstract,0.6153911111111111,0.16959999999999997,0.44579111111111114
23,cls,neighbors50,scibert,title,0.7110577777777777,0.7845799999999999,-0.07352222222222227
23,cls,neighbors50,scibert,abstract,0.7110577777777777,0.23364000000000007,0.4774177777777776
23,cls,neighbors50,bert,title,0.7200111111111112,0.8266,-0.10658888888888884
23,cls,neighbors50,bert,abstract,0.7200111111111112,0.3013800000000001,0.41863111111111106
23,cls,neighbors50,mpnet,title,0.5923355555555556,0.4194,0.17293555555555562
23,cls,neighbors50,mpnet,abstract,0.5923355555555556,0.12340000000000007,0.46893555555555555
23,cls,neighbors50,minilm,title,0.6087,0.4879,0.12080000000000002
23,cls,neighbors50,minilm,abstract,0.6087,0.15528000000000008,0.45341999999999993
23,cls,neighbors50,pubmedbert,title,0.6983022222222223,0.81138,-0.11307777777777772
23,cls,neighbors50,pubmedbert,abstract,0.6983022222222223,0.17403999999999997,0.5242622222222223
23,cls,neighbors50,biobert,title,0.67092,0.79508,-0.12416000000000005
23,cls,neighbors50,biobert,abstract,0.67092,0.17518,0.49573999999999996
23,cls,neighbors50,simcse,title,0.6763755555555555,0.70848,-0.03210444444444449
23,cls,neighbors50,simcse,abstract,0.6763755555555555,0.17956000000000005,0.49681555555555545
23,sep,cka,specter,title,0.36852032884929975,0.19446648961235047,0.17405383923694928
23,sep,cka,specter,abstract,0.36852032884929975,0.03786303797079127,0.3306572908785085
23,sep,cka,specter2,title,0.3778626354814676,0.19706635253633042,0.18079628294513717
23,sep,cka,specter2,abstract,0.3778626354814676,0.04201913587083028,0.3358434996106373
23,sep,cka,scincl,title,0.3630728272283408,0.18556692045214263,0.17750590677619815
23,sep,cka,scincl,abstract,0.3630728272283408,0.022628704031047886,0.3404441231972929
23,sep,cka,scibert,title,0.5050040705191612,0.5917323681058623,-0.08672829758670109
23,sep,cka,scibert,abstract,0.5050040705191612,0.04852343460880004,0.45648063591036114
23,sep,cka,bert,title,0.7421426285015779,0.8299420503455238,-0.08779942184394596
23,sep,cka,bert,abstract,0.7421426285015779,0.17531611504109923,0.5668265134604786
23,sep,cka,mpnet,title,0.3613127790478502,0.1744176142420556,0.1868951648057946
23,sep,cka,mpnet,abstract,0.3613127790478502,0.016458187304713934,0.34485459174313626
23,sep,cka,minilm,title,0.38056860324345965,0.23354616660694139,0.14702243663651826
23,sep,cka,minilm,abstract,0.38056860324345965,0.02595302030240121,0.35461558294105844
23,sep,cka,pubmedbert,title,0.3345052764907663,0.39669721579081996,-0.06219193930005368
23,sep,cka,pubmedbert,abstract,0.3345052764907663,0.014973336705924156,0.3195319397848421
23,sep,cka,biobert,title,0.3721028596194418,0.4779848247281814,-0.1058819651087396
23,sep,cka,biobert,abstract,0.3721028596194418,0.012464237807193745,0.35963862181224804
23,sep,cka,simcse,title,0.4511190121941189,0.4758293832762567,-0.024710371082137805
23,sep,cka,simcse,abstract,0.4511190121941189,0.023120459629153434,0.42799855256496544
23,sep,neighbors10,specter,title,0.6879333333333333,0.6177,0.07023333333333326
23,sep,neighbors10,specter,abstract,0.6879333333333333,0.3085,0.3794333333333333
23,sep,neighbors10,specter2,title,0.7178666666666667,0.6226,0.09526666666666661
23,sep,neighbors10,specter2,abstract,0.7178666666666667,0.3192999999999999,0.39856666666666674
23,sep,neighbors10,scincl,title,0.6804666666666667,0.5764,0.10406666666666664
23,sep,neighbors10,scincl,abstract,0.6804666666666667,0.24240000000000006,0.4380666666666666
23,sep,neighbors10,scibert,title,0.8180999999999999,0.9018,-0.08370000000000011
23,sep,neighbors10,scibert,abstract,0.8180999999999999,0.31889999999999996,0.4992
23,sep,neighbors10,bert,title,0.8217,0.894,-0.07230000000000003
23,sep,neighbors10,bert,abstract,0.8217,0.33799999999999997,0.4837
23,sep,neighbors10,mpnet,title,0.6585777777777778,0.5256000000000001,0.13297777777777775
23,sep,neighbors10,mpnet,abstract,0.6585777777777778,0.1743,0.4842777777777778
23,sep,neighbors10,minilm,title,0.6772888888888889,0.6011,0.07618888888888897
23,sep,neighbors10,minilm,abstract,0.6772888888888889,0.2167,0.46058888888888894
23,sep,neighbors10,pubmedbert,title,0.6763555555555556,0.7804,-0.10404444444444438
23,sep,neighbors10,pubmedbert,abstract,0.6763555555555556,0.17889999999999995,0.49745555555555565
23,sep,neighbors10,biobert,title,0.7023666666666667,0.8045,-0.1021333333333333
23,sep,neighbors10,biobert,abstract,0.7023666666666667,0.1632,0.5391666666666667
23,sep,neighbors10,simcse,title,0.7578777777777778,0.8272999999999999,-0.06942222222222216
23,sep,neighbors10,simcse,abstract,0.7578777777777778,0.2501,0.5077777777777778
23,sep,neighbors25,specter,title,0.6302311111111111,0.5446,0.0856311111111111
23,sep,neighbors25,specter,abstract,0.6302311111111111,0.26212,0.36811111111111106
23,sep,neighbors25,specter2,title,0.6646533333333333,0.56124,0.10341333333333336
23,sep,neighbors25,specter2,abstract,0.6646533333333333,0.27168000000000003,0.3929733333333333
23,sep,neighbors25,scincl,title,0.6262533333333332,0.5124,0.11385333333333325
23,sep,neighbors25,scincl,abstract,0.6262533333333332,0.19947999999999988,0.42677333333333334
23,sep,neighbors25,scibert,title,0.7607866666666667,0.8510800000000001,-0.09029333333333334
23,sep,neighbors25,scibert,abstract,0.7607866666666667,0.2661199999999999,0.4946666666666668
23,sep,neighbors25,bert,title,0.7711955555555555,0.85128,-0.08008444444444451
23,sep,neighbors25,bert,abstract,0.7711955555555555,0.29444000000000004,0.4767555555555555
23,sep,neighbors25,mpnet,title,0.6006044444444445,0.47048,0.1301244444444445
23,sep,neighbors25,mpnet,abstract,0.6006044444444445,0.14544,0.4551644444444445
23,sep,neighbors25,minilm,title,0.6222222222222222,0.54416,0.07806222222222226
23,sep,neighbors25,minilm,abstract,0.6222222222222222,0.18328,0.43894222222222223
23,sep,neighbors25,pubmedbert,title,0.6178400000000001,0.71748,-0.09963999999999995
23,sep,neighbors25,pubmedbert,abstract,0.6178400000000001,0.14932,0.46852000000000005
23,sep,neighbors25,biobert,title,0.6423333333333332,0.73668,-0.0943466666666668
23,sep,neighbors25,biobert,abstract,0.6423333333333332,0.13319999999999999,0.5091333333333332
23,sep,neighbors25,simcse,title,0.7029288888888888,0.76684,-0.06391111111111114
23,sep,neighbors25,simcse,abstract,0.7029288888888888,0.20775999999999994,0.4951688888888889
23,sep,neighbors50,specter,title,0.5800088888888888,0.48814,0.09186888888888878
23,sep,neighbors50,specter,abstract,0.5800088888888888,0.22111999999999998,0.3588888888888888
23,sep,neighbors50,specter2,title,0.6146533333333335,0.50456,0.11009333333333349
23,sep,neighbors50,specter2,abstract,0.6146533333333335,0.23458,0.3800733333333335
23,sep,neighbors50,scincl,title,0.5789711111111111,0.45355999999999996,0.12541111111111114
23,sep,neighbors50,scincl,abstract,0.5789711111111111,0.16959999999999997,0.40937111111111113
23,sep,neighbors50,scibert,title,0.7076866666666668,0.79846,-0.09077333333333315
23,sep,neighbors50,scibert,abstract,0.7076866666666668,0.2316800000000001,0.4760066666666667
