field_id,period_start,model_a,model_b,k,all_candidates,fixed_queries,all_queries_all_candidates,fixed_queries_all_candidates,fixed_queries_2048_candidates,query_selection_change,candidate_change_same_queries
13,2015,scincl,bert,50,5596,2048,0.20730164403145104,0.206328125,0.25173828125000003,-0.0009735190314510422,0.04541015625000003
13,2015,scincl,mpnet,10,5596,2048,0.47439242315939956,0.475439453125,0.49858398437499996,0.0010470299656004656,0.023144531249999933
13,2015,scincl,mpnet,25,5596,2048,0.5055039313795568,0.5064453125,0.5328515625000001,0.0009413811204431743,0.026406250000000075
13,2015,scincl,mpnet,50,5596,2048,0.5273159399571122,0.527412109375,0.552255859375,9.616941788781475e-05,0.024843749999999942
13,2015,scincl,minilm,10,5596,2048,0.41358112937812724,0.414794921875,0.441943359375,0.0012137924968727565,0.02714843750000001
13,2015,scincl,minilm,25,5596,2048,0.4424874910650465,0.4424609375,0.46982421875,-2.655356504649431e-05,0.027363281250000038
13,2015,scincl,minilm,50,5596,2048,0.4632844889206576,0.464814453125,0.48792968750000004,0.0015299642043424266,0.023115234375000016
13,2015,scincl,pubmedbert,10,5596,2048,0.1876697641172266,0.188525390625,0.21513671875,0.0008556265077734049,0.026611328125
13,2015,scincl,pubmedbert,25,5596,2048,0.22102215868477482,0.21828125,0.2568554687500001,-0.0027409086847748065,0.03857421875000008
13,2015,scincl,pubmedbert,50,5596,2048,0.2507684060042888,0.248193359375,0.2887109375,-0.0025750466292887852,0.04051757812499998
13,2015,scincl,biobert,10,5596,2048,0.20461043602573267,0.205029296875,0.23764648437500002,0.00041886084926731626,0.03261718750000003
13,2015,scincl,biobert,25,5596,2048,0.24134381701215155,0.2388671875,0.27957031250000003,-0.0024766295121515514,0.040703125000000034
13,2015,scincl,biobert,50,5596,2048,0.27354896354538955,0.270498046875,0.311787109375,-0.0030509166703895363,0.04128906249999997
13,2015,scincl,simcse,10,5596,2048,0.12802001429592566,0.1275390625,0.151904296875,-0.00048095179592566595,0.024365234375000017
13,2015,scincl,simcse,25,5596,2048,0.15059328091493923,0.14958984375,0.18050781250000003,-0.0010034371649392249,0.030917968750000024
13,2015,scincl,simcse,50,5596,2048,0.17206933523945675,0.171962890625,0.21277343750000002,-0.00010644461445674658,0.04081054687500002
13,2015,scibert,bert,10,5596,2048,0.30666547533952826,0.307861328125,0.34638671875000004,0.0011958527854717405,0.038525390625000044
13,2015,scibert,bert,25,5596,2048,0.3466904932094353,0.34609375,0.3913671875000001,-0.0005967432094353131,0.045273437500000124
13,2015,scibert,bert,50,5596,2048,0.3790779127948534,0.3778515625,0.43181640624999995,-0.0012263502948534066,0.053964843749999936
13,2015,scibert,mpnet,10,5596,2048,0.18763402430307363,0.188525390625,0.22792968750000003,0.000891366321926379,0.03940429687500002
13,2015,scibert,mpnet,25,5596,2048,0.22734095782701932,0.22689453125,0.27205078125000004,-0.000446426577019321,0.04515625000000004
13,2015,scibert,mpnet,50,5596,2048,0.2601179413867048,0.259326171875,0.30731445312499994,-0.0007917695117047874,0.04798828124999993
13,2015,scibert,minilm,10,5596,2048,0.17969978556111507,0.18037109375,0.22021484375,0.0006713081888849171,0.03984375000000001
13,2015,scibert,minilm,25,5596,2048,0.21696211579699784,0.2178125,0.2612109375,0.0008503842030021525,0.043398437500000026
13,2015,scibert,minilm,50,5596,2048,0.24897426733380987,0.247705078125,0.29787109375000004,-0.0012691892088098622,0.05016601562500003
13,2015,scibert,pubmedbert,10,5596,2048,0.49088634739099357,0.49072265625,0.529345703125,-0.00016369114099357152,0.038623046874999956
13,2015,scibert,pubmedbert,25,5596,2048,0.5329378127233738,0.53564453125,0.57294921875,0.002706718526626184,0.037304687500000044
13,2015,scibert,pubmedbert,50,5596,2048,0.5613187991422445,0.5614453125,0.600126953125,0.00012651335775548667,0.03868164062500001
13,2015,scibert,biobert,10,5596,2048,0.4795746962115797,0.482177734375,0.52509765625,0.0026030381634202793,0.042919921875000044
13,2015,scibert,biobert,25,5596,2048,0.5242887776983559,0.5251953125,0.5626953125,0.0009065348016440433,0.03750000000000009
13,2015,scibert,biobert,50,5596,2048,0.5526947819871336,0.553896484375,0.59111328125,0.0012017023878664324,0.0372167968749999
13,2015,scibert,simcse,10,5596,2048,0.18531093638313081,0.185302734375,0.22294921875,-8.202008130814287e-06,0.03764648437500001
13,2015,scibert,simcse,25,5596,2048,0.2204145818441744,0.22078125,0.26742187500000003,0.00036666815582561685,0.04664062500000002
13,2015,scibert,simcse,50,5596,2048,0.24941029306647608,0.249697265625,0.30576171875,0.000286972558523918,0.056064453125000024
13,2015,bert,mpnet,10,5596,2048,0.15855968548963545,0.158544921875,0.193408203125,-1.4763614635454614e-05,0.03486328125000002
13,2015,bert,mpnet,25,5596,2048,0.1910650464617584,0.19076171875,0.23220703125000003,-0.00030332771175839435,0.041445312500000026
13,2015,bert,mpnet,50,5596,2048,0.22050393137955684,0.22015625,0.2705078125,-0.00034768137955684675,0.0503515625
13,2015,bert,minilm,10,5596,2048,0.1583988563259471,0.160009765625,0.19726562500000003,0.0016109092990528873,0.03725585937500003
13,2015,bert,minilm,25,5596,2048,0.19098641887062187,0.1933984375,0.23654296875000003,0.002412018629378121,0.043144531250000034
13,2015,bert,minilm,50,5596,2048,0.22218727662616153,0.222509765625,0.2774609375,0.00032248899883846605,0.05495117187500001
13,2015,bert,pubmedbert,10,5596,2048,0.2902072909220872,0.2875,0.3259765625,-0.0027072909220872132,0.03847656250000003
13,2015,bert,pubmedbert,25,5596,2048,0.33050035739814154,0.32701171875,0.3756054687500001,-0.003488638648141529,0.0485937500000001
13,2015,bert,pubmedbert,50,5596,2048,0.36357755539671194,0.36013671875,0.416474609375,-0.0034408366467119644,0.05633789062500005
13,2015,bert,biobert,10,5596,2048,0.33184417441029307,0.332373046875,0.37563476562500003,0.0005288724647069531,0.04326171875000001
13,2015,bert,biobert,25,5596,2048,0.37567548248749105,0.3755859375,0.41878906250000003,-8.954498749103035e-05,0.04320312500000001
13,2015,bert,biobert,50,5596,2048,0.4079378127233738,0.406064453125,0.45674804687500004,-0.0018733595983738138,0.05068359375000003
13,2015,bert,simcse,10,5596,2048,0.26885275196568975,0.269482421875,0.323193359375,0.0006296699093102376,0.0537109375
13,2015,bert,simcse,25,5596,2048,0.31774124374553253,0.318046875,0.38261718750000007,0.0003056312544674755,0.06457031250000006
13,2015,bert,simcse,50,5596,2048,0.3581308077197998,0.358994140625,0.42990234375,0.000863332905200187,0.07090820312500001
13,2015,mpnet,minilm,10,5596,2048,0.5147784131522516,0.51396484375,0.53759765625,-0.0008135694022516349,0.023632812500000044
13,2015,mpnet,minilm,25,5596,2048,0.5399642601858471,0.5388671875,0.56123046875,-0.0010970726858471336,0.02236328125000009
13,2015,mpnet,minilm,50,5596,2048,0.557072909220872,0.55646484375,0.5825,-0.000608065470871999,0.02603515624999997
13,2015,mpnet,pubmedbert,10,5596,2048,0.18205861329521086,0.183154296875,0.213623046875,0.0010956835797891473,0.03046874999999999
13,2015,mpnet,pubmedbert,25,5596,2048,0.21785561115082203,0.21767578125,0.254453125,-0.00017982990082202055,0.03677734375
13,2015,mpnet,pubmedbert,50,5596,2048,0.24702287348105792,0.244150390625,0.29072265625,-0.0028724828560579285,0.046572265625
13,2015,mpnet,biobert,10,5596,2048,0.20167977126518943,0.201513671875,0.23798828125,-0.0001660993901894392,0.036474609374999994
13,2015,mpnet,biobert,25,5596,2048,0.24208720514653323,0.2405078125,0.28435546875000006,-0.0015793926465332286,0.04384765625000006
13,2015,mpnet,biobert,50,5596,2048,0.2749213724088635,0.273125,0.3186425781250001,-0.0017963724088634891,0.04551757812500007
13,2015,mpnet,simcse,10,5596,2048,0.1344710507505361,0.1353515625,0.16025390625000002,0.0008805117494639081,0.024902343750000028
13,2015,mpnet,simcse,25,5596,2048,0.16025017869907077,0.1586328125,0.19640625000000003,-0.0016173661990707688,0.037773437500000034
13,2015,mpnet,simcse,50,5596,2048,0.1845675482487491,0.184580078125,0.23102539062500002,1.2529876250888528e-05,0.04644531250000003
13,2015,minilm,pubmedbert,10,5596,2048,0.17037169406719085,0.171923828125,0.20307617187500002,0.001552134057809157,0.031152343750000006
13,2015,minilm,pubmedbert,25,5596,2048,0.20355253752680486,0.2026171875,0.24302734375,-0.0009353500268048653,0.04041015625000002
13,2015,minilm,pubmedbert,50,5596,2048,0.23399928520371696,0.233056640625,0.27822265625000003,-0.0009426445787169557,0.04516601562500003
13,2015,minilm,biobert,10,5596,2048,0.19183345246604716,0.1923828125,0.230517578125,0.0005493600339528393,0.03813476562500001
13,2015,minilm,biobert,25,5596,2048,0.2301286633309507,0.2287890625,0.27449218750000004,-0.0013396008309506935,0.04570312500000004
13,2015,minilm,biobert,50,5596,2048,0.2631379556826305,0.262646484375,0.30962890625000006,-0.0004914713076304977,0.04698242187500007
13,2015,minilm,simcse,10,5596,2048,0.13759828448892067,0.138623046875,0.16811523437500003,0.0010247623860793198,0.029492187500000044
13,2015,minilm,simcse,25,5596,2048,0.16353109363831309,0.16498046875,0.20425781250000002,0.0014493751116869125,0.03927734375000003
13,2015,minilm,simcse,50,5596,2048,0.19004288777698355,0.190166015625,0.23824218750000004,0.0001231278480164355,0.048076171875000046
13,2015,pubmedbert,biobert,10,5596,2048,0.483506075768406,0.4876953125,0.53466796875,0.004189236731593993,0.04697265625000002
13,2015,pubmedbert,biobert,25,5596,2048,0.5278413152251609,0.52865234375,0.5719140625000001,0.0008110285248391635,0.04326171875000007
13,2015,pubmedbert,biobert,50,5596,2048,0.5563724088634739,0.55708984375,0.6005859375,0.0007174348865260916,0.043496093749999964
13,2015,pubmedbert,simcse,10,5596,2048,0.17875268048606147,0.177880859375,0.21533203125,-0.0008718211110614604,0.037451171874999994
13,2015,pubmedbert,simcse,25,5596,2048,0.2129664045746962,0.2127734375,0.26115234375000007,-0.00019296707469620977,0.048378906250000075
13,2015,pubmedbert,simcse,50,5596,2048,0.24380986418870623,0.24275390625,0.30103515625,-0.0010559579387062201,0.05828124999999998
13,2015,biobert,simcse,10,5596,2048,0.19208363116511795,0.191845703125,0.23447265625000002,-0.00023792804011796287,0.04262695312500003
13,2015,biobert,simcse,25,5596,2048,0.2305432451751251,0.23052734375,0.27771484375,-1.5901425125086632e-05,0.04718749999999999
13,2015,biobert,simcse,50,5596,2048,0.2610578984989278,0.26119140625,0.31405273437500003,0.0001335077510721816,0.05286132812500005
13,2020,specter,specter2,10,6840,2048,0.349312865497076,0.346484375,0.38334960937499996,-0.0028284904970760083,0.036865234374999944
13,2020,specter,specter2,25,6840,2048,0.38648538011695904,0.3855859375,0.4280859375,-0.0008994426169590675,0.04250000000000004
13,2020,specter,specter2,50,6840,2048,0.41635380116959064,0.415751953125,0.4649609375,-0.0006018480445906249,0.04920898437499999
13,2020,specter,scincl,10,6840,2048,0.4519736842105263,0.4484375,0.49599609375,-0.0035361842105263164,0.04755859374999999
13,2020,specter,scincl,25,6840,2048,0.4936198830409356,0.4914453125,0.5327734375000001,-0.0021745705409356164,0.04132812500000005
13,2020,specter,scincl,50,6840,2048,0.5209736842105263,0.51978515625,0.5633789062500001,-0.0011885279605262644,0.0435937500000001
13,2020,specter,scibert,10,6840,2048,0.21255847953216372,0.2123046875,0.254833984375,-0.0002537920321637188,0.04252929687499998
13,2020,specter,scibert,25,6840,2048,0.2519649122807018,0.25099609375,0.30171875000000004,-0.0009688185307017982,0.05072265625000005
13,2020,specter,scibert,50,6840,2048,0.2834766081871345,0.282099609375,0.34005859374999997,-0.001376998812134489,0.05795898437499997
13,2020,specter,bert,10,6840,2048,0.16274853801169592,0.164501953125,0.19814453125,0.0017534151133040687,0.03364257812500002
13,2020,specter,bert,25,6840,2048,0.19617543859649123,0.1953125,0.23964843750000003,-0.0008629385964912251,0.04433593750000003
13,2020,specter,bert,50,6840,2048,0.22400584795321637,0.22240234375,0.27791015625000004,-0.001603504203216366,0.05550781250000003
13,2020,specter,mpnet,10,6840,2048,0.40769005847953216,0.407470703125,0.45732421875000007,-0.00021935535453215804,0.04985351562500007
13,2020,specter,mpnet,25,6840,2048,0.44946198830409356,0.4484375,0.4990625,-0.0010244883040935737,0.05062500000000003
13,2020,specter,mpnet,50,6840,2048,0.48041228070175435,0.4808203125,0.531240234375,0.00040803179824566715,0.050419921874999996
13,2020,specter,minilm,10,6840,2048,0.3591812865497076,0.35849609375,0.39931640625,-0.0006851927997075791,0.040820312499999956
13,2020,specter,minilm,25,6840,2048,0.3966374269005848,0.39369140625,0.4407031250000001,-0.002946020650584802,0.0470117187500001
13,2020,specter,minilm,50,6840,2048,0.4266198830409357,0.42279296875,0.475361328125,-0.003826914290935679,0.052568359374999984
13,2020,specter,pubmedbert,10,6840,2048,0.20425438596491227,0.20419921875,0.24204101562500002,-5.5167214912277274e-05,0.03784179687500003
13,2020,specter,pubmedbert,25,6840,2048,0.23927485380116958,0.24046875,0.28453125,0.0011938961988304242,0.044062500000000004
13,2020,specter,pubmedbert,50,6840,2048,0.26776315789473687,0.267568359375,0.317939453125,-0.0001947985197368607,0.050371093749999984
13,2020,specter,biobert,10,6840,2048,0.22263157894736843,0.22490234375,0.26728515625,0.0022707648026315808,0.04238281249999998
13,2020,specter,biobert,25,6840,2048,0.2613157894736842,0.26171875,0.31425781250000007,0.0004029605263157765,0.05253906250000007
13,2020,specter,biobert,50,6840,2048,0.2930964912280702,0.294140625,0.348369140625,0.0010441337719298005,0.05422851562500003
13,2020,specter,simcse,10,6840,2048,0.13051169590643275,0.131298828125,0.15878906250000002,0.0007871322185672436,0.027490234375000033
13,2020,specter,simcse,25,6840,2048,0.15636842105263157,0.15484375,0.1905078125,-0.001524671052631571,0.03566406250000001
13,2020,specter,simcse,50,6840,2048,0.18033918128654972,0.17951171875,0.22808593750000003,-0.0008274625365497223,0.04857421875000004
13,2020,specter2,scincl,10,6840,2048,0.40504385964912276,0.401123046875,0.43979492187499997,-0.003920812774122762,0.03867187499999997
13,2020,specter2,scincl,25,6840,2048,0.4422105263157895,0.43919921875,0.47845703125000005,-0.0030113075657894894,0.039257812500000044
13,2020,specter2,scincl,50,6840,2048,0.4709005847953216,0.466953125,0.50982421875,-0.003947459795321573,0.04287109374999992
13,2020,specter2,scibert,10,6840,2048,0.18833333333333332,0.187646484375,0.22348632812500002,-0.0006868489583333193,0.03583984375000002
13,2020,specter2,scibert,25,6840,2048,0.22189473684210526,0.22154296875,0.26812500000000006,-0.0003517680921052424,0.046582031250000044
13,2020,specter2,scibert,50,6840,2048,0.2493157894736842,0.24822265625,0.304443359375,-0.0010931332236842062,0.05622070312499999
13,2020,specter2,bert,10,6840,2048,0.13016081871345028,0.13232421875,0.16259765625,0.0021634000365497175,0.0302734375
13,2020,specter2,bert,25,6840,2048,0.15671345029239767,0.15716796875,0.19361328125000005,0.000454518457602332,0.03644531250000005
13,2020,specter2,bert,50,6840,2048,0.18030409356725147,0.17958984375,0.22713867187500003,-0.0007142498172514611,0.047548828125000026
13,2020,specter2,mpnet,10,6840,2048,0.3816666666666667,0.37734375,0.40327148437500004,-0.004322916666666732,0.025927734375000067
13,2020,specter2,mpnet,25,6840,2048,0.41459649122807013,0.4096484375,0.4459375000000001,-0.004948053728070112,0.03628906250000008
13,2020,specter2,mpnet,50,6840,2048,0.43921052631578944,0.433759765625,0.47738281250000003,-0.005450760690789425,0.043623046875000016
13,2020,specter2,minilm,10,6840,2048,0.3396783625730994,0.337939453125,0.360205078125,-0.0017389094480994016,0.02226562500000001
13,2020,specter2,minilm,25,6840,2048,0.3679649122807017,0.36173828125,0.3960351562500001,-0.006226631030701701,0.03429687500000006
13,2020,specter2,minilm,50,6840,2048,0.3914619883040935,0.385810546875,0.42866210937500004,-0.005651441429093518,0.04285156250000005
13,2020,specter2,pubmedbert,10,6840,2048,0.16907894736842105,0.169287109375,0.20141601562500003,0.00020816200657894357,0.03212890625000003
13,2020,specter2,pubmedbert,25,6840,2048,0.1994970760233918,0.20078125,0.238828125,0.0012841739766081828,0.03804687500000001
13,2020,specter2,pubmedbert,50,6840,2048,0.22496491228070176,0.225146484375,0.272607421875,0.0001815720942982546,0.04746093749999997
13,2020,specter2,biobert,10,6840,2048,0.18296783625730995,0.18408203125,0.21640625000000002,0.001114194992690054,0.03232421875000002
13,2020,specter2,biobert,25,6840,2048,0.2164795321637427,0.216328125,0.26298828125000007,-0.00015140716374267837,0.04666015625000006
13,2020,specter2,biobert,50,6840,2048,0.2447046783625731,0.244609375,0.29357421875,-9.530336257310146e-05,0.048964843750000014
13,2020,specter2,simcse,10,6840,2048,0.10934210526315788,0.1087890625,0.1328125,-0.0005530427631578738,0.024023437499999994
13,2020,specter2,simcse,25,6840,2048,0.1313216374269006,0.12931640625,0.161796875,-0.0020052311769006015,0.03248046875000002
13,2020,specter2,simcse,50,6840,2048,0.15085964912280703,0.14931640625,0.19008789062500003,-0.0015432428728070213,0.04077148437500003
13,2020,scincl,scibert,10,6840,2048,0.2038011695906433,0.204736328125,0.24736328125,0.000935158534356717,0.042626953125000006
13,2020,scincl,scibert,25,6840,2048,0.2432982456140351,0.24216796875,0.29728515625,-0.0011302768640351069,0.055117187500000026
13,2020,scincl,scibert,50,6840,2048,0.2740497076023392,0.272607421875,0.33699218750000004,-0.001442285727339232,0.06438476562500006
13,2020,scincl,bert,10,6840,2048,0.15182748538011698,0.154443359375,0.18525390625000002,0.002615873994883028,0.03081054687500001
13,2020,scincl,bert,25,6840,2048,0.18141520467836258,0.1803515625,0.22708984375000002,-0.0010636421783625782,0.04673828125000001
13,2020,scincl,bert,50,6840,2048,0.2085292397660819,0.207744140625,0.26552734375000003,-0.0007850991410819075,0.05778320312500004
13,2020,scincl,mpnet,10,6840,2048,0.46108187134502926,0.457763671875,0.49643554687499997,-0.0033181994700292594,0.03867187499999997
13,2020,scincl,mpnet,25,6840,2048,0.4946900584795322,0.49162109375,0.5337500000000001,-0.0030689647295321643,0.04212890625000004
13,2020,scincl,mpnet,50,6840,2048,0.5229385964912281,0.519482421875,0.561015625,-0.003456174616228047,0.04153320312499997
13,2020,scincl,minilm,10,6840,2048,0.40356725146198824,0.395361328125,0.43369140625,-0.008205923336988219,0.038330078125
13,2020,scincl,minilm,25,6840,2048,0.43564327485380117,0.43056640625,0.46814453125000005,-0.005076868603801188,0.03757812500000007
13,2020,scincl,minilm,50,6840,2048,0.45989766081871347,0.45361328125,0.497841796875,-0.006284379568713472,0.04422851562500002
13,2020,scincl,pubmedbert,10,6840,2048,0.18890350877192982,0.18740234375,0.2275390625,-0.0015011650219298178,0.040136718749999994
13,2020,scincl,pubmedbert,25,6840,2048,0.2251812865497076,0.22423828125,0.27326171875000005,-0.0009430052997075888,0.049023437500000044
13,2020,scincl,pubmedbert,50,6840,2048,0.2534093567251462,0.25296875,0.3084765625,-0.0004406067251461754,0.055507812499999976
13,2020,scincl,biobert,10,6840,2048,0.20671052631578948,0.2068359375,0.24873046875,0.00012541118421052766,0.04189453124999998
13,2020,scincl,biobert,25,6840,2048,0.24369590643274855,0.2430078125,0.29925781250000005,-0.0006880939327485458,0.05625000000000005
13,2020,scincl,biobert,50,6840,2048,0.2757719298245614,0.276552734375,0.33515625,0.0007808045504386074,0.05860351562499999
13,2020,scincl,simcse,10,6840,2048,0.12451754385964912,0.122412109375,0.15195312500000002,-0.0021054344846491296,0.029541015625000028
13,2020,scincl,simcse,25,6840,2048,0.14925730994152048,0.1471484375,0.18453125000000004,-0.0021088724415204707,0.03738281250000003
13,2020,scincl,simcse,50,6840,2048,0.17194444444444443,0.169970703125,0.218896484375,-0.0019737413194444164,0.048925781249999994
13,2020,scibert,bert,10,6840,2048,0.30352339181286553,0.304443359375,0.33842773437499996,0.0009199675621344716,0.033984374999999956
13,2020,scibert,bert,25,6840,2048,0.342672514619883,0.34060546875,0.3938281250000001,-0.002067045869883044,0.05322265625000011
13,2020,scibert,bert,50,6840,2048,0.3746491228070175,0.372734375,0.43564453125,-0.0019147478070175028,0.06291015625000002
13,2020,scibert,mpnet,10,6840,2048,0.18907894736842107,0.188427734375,0.22802734375,-0.0006512129934210797,0.03959960937500001
13,2020,scibert,mpnet,25,6840,2048,0.22739766081871346,0.2254296875,0.28164062500000003,-0.0019679733187134563,0.05621093750000003
13,2020,scibert,mpnet,50,6840,2048,0.25940643274853803,0.257470703125,0.323662109375,-0.0019357296235380517,0.06619140625000003
13,2020,scibert,minilm,10,6840,2048,0.17792397660818712,0.17548828125,0.22265625,-0.0024356953581871343,0.04716796875000001
13,2020,scibert,minilm,25,6840,2048,0.2173450292397661,0.2165234375,0.268359375,-0.0008215917397660921,0.05183593750000001
13,2020,scibert,minilm,50,6840,2048,0.24928947368421053,0.2471484375,0.31120117187499996,-0.0021410361842105208,0.06405273437499995
13,2020,scibert,pubmedbert,10,6840,2048,0.4887865497076024,0.494189453125,0.5289062499999999,0.005402903417397631,0.0347167968749999
13,2020,scibert,pubmedbert,25,6840,2048,0.5295730994152047,0.5287890625,0.57068359375,-0.0007840369152046778,0.04189453124999998
13,2020,scibert,pubmedbert,50,6840,2048,0.5581315789473684,0.557763671875,0.602275390625,-0.0003679070723684452,0.04451171875000004
13,2020,scibert,biobert,10,6840,2048,0.478406432748538,0.477294921875,0.52255859375,-0.001111510873538002,0.04526367187500002
13,2020,scibert,biobert,25,6840,2048,0.5238888888888888,0.52275390625,0.565859375,-0.0011349826388888928,0.0431054687500001
13,2020,scibert,biobert,50,6840,2048,0.5519385964912281,0.551357421875,0.5968457031250001,-0.0005811746162280862,0.04548828125000004
13,2020,scibert,simcse,10,6840,2048,0.1791812865497076,0.179296875,0.21875,0.00011558845029238651,0.039453125000000006
13,2020,scibert,simcse,25,6840,2048,0.2126081871345029,0.21197265625,0.26783203125000005,-0.0006355308845029106,0.055859375000000044
13,2020,scibert,simcse,50,6840,2048,0.2431169590643275,0.2434765625,0.310439453125,0.0003596034356724842,0.066962890625
13,2020,bert,mpnet,10,6840,2048,0.1572222222222222,0.156982421875,0.19355468750000002,-0.00023980034722220767,0.03657226562500002
13,2020,bert,mpnet,25,6840,2048,0.18963157894736843,0.18990234375,0.24119140625000002,0.000270764802631579,0.05128906250000001
13,2020,bert,mpnet,50,6840,2048,0.21868128654970762,0.21810546875,0.28071289062500004,-0.0005758177997076119,0.06260742187500004
13,2020,bert,minilm,10,6840,2048,0.15426900584795322,0.155224609375,0.19150390625000002,0.0009556035270467667,0.03627929687500003
13,2020,bert,minilm,25,6840,2048,0.18906432748538013,0.186875,0.23804687500000005,-0.002189327485380116,0.05117187500000003
13,2020,bert,minilm,50,6840,2048,0.22076023391812863,0.218408203125,0.2846484375,-0.0023520307931286233,0.06624023437500001
13,2020,bert,pubmedbert,10,6840,2048,0.2832748538011696,0.282177734375,0.31782226562500004,-0.0010971194261696349,0.035644531250000056
13,2020,bert,pubmedbert,25,6840,2048,0.32341520467836254,0.32251953125,0.37244140625000005,-0.0008956734283625534,0.04992187500000006
13,2020,bert,pubmedbert,50,6840,2048,0.3551520467836257,0.3546875,0.41484374999999996,-0.00046454678362573,0.06015624999999997
13,2020,bert,biobert,10,6840,2048,0.3264473684210526,0.325830078125,0.365380859375,-0.0006172902960526194,0.03955078125
13,2020,bert,biobert,25,6840,2048,0.36767251461988304,0.36568359375,0.4213476562500001,-0.0019889208698830596,0.05566406250000011
13,2020,bert,biobert,50,6840,2048,0.4018859649122807,0.400927734375,0.46173828125000005,-0.0009582305372806688,0.06081054687500004
13,2020,bert,simcse,10,6840,2048,0.2586842105263158,0.254248046875,0.31049804687500004,-0.004436163651315772,0.05625000000000002
13,2020,bert,simcse,25,6840,2048,0.30266666666666664,0.3023046875,0.374609375,-0.0003619791666666372,0.07230468750000002
13,2020,bert,simcse,50,6840,2048,0.34340935672514616,0.344013671875,0.4282421875,0.000604315149853818,0.084228515625
13,2020,mpnet,minilm,10,6840,2048,0.5070760233918128,0.5037109375,0.52880859375,-0.0033650858918128357,0.025097656250000044
13,2020,mpnet,minilm,25,6840,2048,0.5339590643274854,0.52962890625,0.5637109375,-0.00433015807748538,0.03408203124999998
13,2020,mpnet,minilm,50,6840,2048,0.5548684210526316,0.54955078125,0.5850488281249999,-0.0053176398026315574,0.03549804687499991
13,2020,mpnet,pubmedbert,10,6840,2048,0.1843421052631579,0.184619140625,0.220703125,0.00027703536184212063,0.03608398437499999
13,2020,mpnet,pubmedbert,25,6840,2048,0.21925730994152048,0.219609375,0.26880859375,0.00035206505847951153,0.049199218749999996
13,2020,mpnet,pubmedbert,50,6840,2048,0.2484327485380117,0.247900390625,0.30521484375,-0.0005323579130117051,0.057314453125000026
13,2020,mpnet,biobert,10,6840,2048,0.20365497076023392,0.206396484375,0.2462890625,0.0027415136147660724,0.039892578124999994
13,2020,mpnet,biobert,25,6840,2048,0.24191228070175438,0.242578125,0.3000390625,0.0006658442982456214,0.0574609375
13,2020,mpnet,biobert,50,6840,2048,0.2749795321637427,0.275126953125,0.33892578125000006,0.0001474209612573052,0.06379882812500004
13,2020,mpnet,simcse,10,6840,2048,0.1303216374269006,0.12919921875,0.15849609375,-0.0011224186769005773,0.029296875
13,2020,mpnet,simcse,25,6840,2048,0.15730994152046784,0.1561328125,0.19650390625000003,-0.0011771290204678486,0.04037109375000003
13,2020,mpnet,simcse,50,6840,2048,0.18072222222222223,0.179453125,0.23365234375000002,-0.0012690972222222374,0.05419921875000003
13,2020,minilm,pubmedbert,10,6840,2048,0.17038011695906433,0.16923828125,0.20859375,-0.001141835709064315,0.03935546874999998
13,2020,minilm,pubmedbert,25,6840,2048,0.205233918128655,0.20392578125,0.25105468750000004,-0.0013081368786549974,0.04712890625000005
13,2020,minilm,pubmedbert,50,6840,2048,0.23507894736842105,0.233818359375,0.29001953125,-0.0012605879934210473,0.05620117187500001
13,2020,minilm,biobert,10,6840,2048,0.1927923976608187,0.190771484375,0.23496093750000002,-0.002020913285818715,0.04418945312500003
13,2020,minilm,biobert,25,6840,2048,0.23037426900584795,0.22935546875,0.2845703125000001,-0.0010188002558479403,0.055214843750000075
13,2020,minilm,biobert,50,6840,2048,0.2635438596491228,0.26248046875,0.32474609375,-0.0010633908991228291,0.06226562500000005
13,2020,minilm,simcse,10,6840,2048,0.1322514619883041,0.131884765625,0.16010742187500002,-0.00036669636330408095,0.028222656250000006
13,2020,minilm,simcse,25,6840,2048,0.1602514619883041,0.1576171875,0.20113281250000004,-0.0026342744883040836,0.04351562500000003
13,2020,minilm,simcse,50,6840,2048,0.18613450292397662,0.18455078125,0.24079101562500002,-0.0015837216739766347,0.05624023437500003
13,2020,pubmedbert,biobert,10,6840,2048,0.48048245614035084,0.48251953125,0.5228515625,0.002037075109649178,0.040332031249999956
13,2020,pubmedbert,biobert,25,6840,2048,0.52,0.52072265625,0.5640625,0.0007226562500000089,0.043339843749999996
13,2020,pubmedbert,biobert,50,6840,2048,0.5482807017543859,0.549091796875,0.5946582031250001,0.0008110951206140582,0.04556640625000008
13,2020,pubmedbert,simcse,10,6840,2048,0.17295321637426903,0.173291015625,0.2126953125,0.0003377992507309635,0.03940429687500002
13,2020,pubmedbert,simcse,25,6840,2048,0.20724561403508773,0.2071875,0.2610546875,-5.811403508773627e-05,0.0538671875
13,2020,pubmedbert,simcse,50,6840,2048,0.23872514619883042,0.2394140625,0.30443359375,0.0006889163011695731,0.06501953125000001
13,2020,biobert,simcse,10,6840,2048,0.18599415204678363,0.185009765625,0.22602539062500002,-0.0009843864217836396,0.04101562500000003
13,2020,biobert,simcse,25,6840,2048,0.22178947368421054,0.22033203125,0.27773437500000003,-0.0014574424342105319,0.05740234375000003
13,2020,biobert,simcse,50,6840,2048,0.25475146198830406,0.253720703125,0.32125,-0.0010307588633040599,0.06752929687499998
14,2000,specter,specter2,10,2166,2048,0.3208217913204063,0.322802734375,0.325927734375,0.001980943054593731,0.003124999999999989
