field_id,recipe,k,model_a,input_a,model_b,input_b,kind,mean_overlap
28,sep,10,specter,title,scibert,title,model,0.1342
28,sep,10,specter,title,bert,title,model,0.1285
28,sep,10,specter,title,mpnet,title,model,0.3704
28,sep,10,specter,title,minilm,title,model,0.3435
28,sep,10,specter,title,pubmedbert,title,model,0.23820000000000002
28,sep,10,specter,title,biobert,title,model,0.2318
28,sep,10,specter,title,simcse,title,model,0.1698
28,sep,10,specter,title,specter,abstract,input,0.31789999999999996
28,sep,10,specter,title,specter,title_abstract,input,0.4048
28,sep,10,specter2,title,scincl,title,model,0.4566
28,sep,10,specter2,title,scibert,title,model,0.1238
28,sep,10,specter2,title,bert,title,model,0.12410000000000002
28,sep,10,specter2,title,mpnet,title,model,0.4039
28,sep,10,specter2,title,minilm,title,model,0.366
28,sep,10,specter2,title,pubmedbert,title,model,0.2373
28,sep,10,specter2,title,biobert,title,model,0.22799999999999998
28,sep,10,specter2,title,simcse,title,model,0.1673
28,sep,10,specter2,title,specter2,abstract,input,0.3317
28,sep,10,specter2,title,specter2,title_abstract,input,0.41159999999999997
28,sep,10,scincl,title,scibert,title,model,0.1301
28,sep,10,scincl,title,bert,title,model,0.1271
28,sep,10,scincl,title,mpnet,title,model,0.4229
28,sep,10,scincl,title,minilm,title,model,0.3914
28,sep,10,scincl,title,pubmedbert,title,model,0.238
28,sep,10,scincl,title,biobert,title,model,0.23679999999999998
28,sep,10,scincl,title,simcse,title,model,0.177
28,sep,10,scincl,title,scincl,abstract,input,0.3911
28,sep,10,scincl,title,scincl,title_abstract,input,0.45919999999999994
28,sep,10,scibert,title,bert,title,model,0.1486
28,sep,10,scibert,title,mpnet,title,model,0.1163
28,sep,10,scibert,title,minilm,title,model,0.1116
28,sep,10,scibert,title,pubmedbert,title,model,0.2319
28,sep,10,scibert,title,biobert,title,model,0.162
28,sep,10,scibert,title,simcse,title,model,0.1145
28,sep,10,scibert,title,scibert,abstract,input,0.09090000000000001
28,sep,10,scibert,title,scibert,title_abstract,input,0.1008
28,sep,10,bert,title,mpnet,title,model,0.1443
28,sep,10,bert,title,minilm,title,model,0.1497
28,sep,10,bert,title,pubmedbert,title,model,0.1645
28,sep,10,bert,title,biobert,title,model,0.1494
28,sep,10,bert,title,simcse,title,model,0.20249999999999999
28,sep,10,bert,title,bert,abstract,input,0.0703
28,sep,10,bert,title,bert,title_abstract,input,0.08020000000000001
28,sep,10,mpnet,title,minilm,title,model,0.537
28,sep,10,mpnet,title,pubmedbert,title,model,0.24159999999999998
28,sep,10,mpnet,title,biobert,title,model,0.23650000000000002
28,sep,10,mpnet,title,simcse,title,model,0.20600000000000002
28,sep,10,mpnet,title,mpnet,abstract,input,0.42560000000000003
28,sep,10,mpnet,title,mpnet,title_abstract,input,0.47850000000000004
28,sep,10,minilm,title,pubmedbert,title,model,0.2257
28,sep,10,minilm,title,biobert,title,model,0.2213
28,sep,10,minilm,title,simcse,title,model,0.2225
28,sep,10,minilm,title,minilm,abstract,input,0.3557
28,sep,10,minilm,title,minilm,title_abstract,input,0.41059999999999997
28,sep,10,pubmedbert,title,biobert,title,model,0.2474
28,sep,10,pubmedbert,title,simcse,title,model,0.18480000000000002
28,sep,10,pubmedbert,title,pubmedbert,abstract,input,0.2367
28,sep,10,pubmedbert,title,pubmedbert,title_abstract,input,0.2605
28,sep,10,biobert,title,simcse,title,model,0.1609
28,sep,10,biobert,title,biobert,abstract,input,0.22280000000000003
28,sep,10,biobert,title,biobert,title_abstract,input,0.255
28,sep,10,simcse,title,simcse,abstract,input,0.12450000000000001
28,sep,10,simcse,title,simcse,title_abstract,input,0.1491
28,sep,10,specter,abstract,specter2,abstract,model,0.4368
28,sep,10,specter,abstract,scincl,abstract,model,0.5019
28,sep,10,specter,abstract,scibert,abstract,model,0.15360000000000001
28,sep,10,specter,abstract,bert,abstract,model,0.14450000000000002
28,sep,10,specter,abstract,mpnet,abstract,model,0.47590000000000005
28,sep,10,specter,abstract,minilm,abstract,model,0.4361
28,sep,10,specter,abstract,pubmedbert,abstract,model,0.3624
28,sep,10,specter,abstract,biobert,abstract,model,0.2993
28,sep,10,specter,abstract,simcse,abstract,model,0.20049999999999998
28,sep,10,specter,abstract,specter,title_abstract,input,0.7186
28,sep,10,specter2,abstract,scincl,abstract,model,0.4946
28,sep,10,specter2,abstract,scibert,abstract,model,0.1443
28,sep,10,specter2,abstract,bert,abstract,model,0.1305
28,sep,10,specter2,abstract,mpnet,abstract,model,0.472
28,sep,10,specter2,abstract,minilm,abstract,model,0.41900000000000004
28,sep,10,specter2,abstract,pubmedbert,abstract,model,0.3532
28,sep,10,specter2,abstract,biobert,abstract,model,0.2906
28,sep,10,specter2,abstract,simcse,abstract,model,0.1874
28,sep,10,specter2,abstract,specter2,title_abstract,input,0.7464000000000001
28,sep,10,scincl,abstract,scibert,abstract,model,0.1514
28,sep,10,scincl,abstract,bert,abstract,model,0.131
28,sep,10,scincl,abstract,mpnet,abstract,model,0.5635
28,sep,10,scincl,abstract,minilm,abstract,model,0.5001
28,sep,10,scincl,abstract,pubmedbert,abstract,model,0.36819999999999997
28,sep,10,scincl,abstract,biobert,abstract,model,0.2948
28,sep,10,scincl,abstract,simcse,abstract,model,0.1996
28,sep,10,scincl,abstract,scincl,title_abstract,input,0.8147
28,sep,10,scibert,abstract,bert,abstract,model,0.1863
28,sep,10,scibert,abstract,mpnet,abstract,model,0.14579999999999999
28,sep,10,scibert,abstract,minilm,abstract,model,0.14079999999999998
28,sep,10,scibert,abstract,pubmedbert,abstract,model,0.2589
28,sep,10,scibert,abstract,biobert,abstract,model,0.2739
28,sep,10,scibert,abstract,simcse,abstract,model,0.1629
28,sep,10,scibert,abstract,scibert,title_abstract,input,0.6773
28,sep,10,bert,abstract,mpnet,abstract,model,0.1429
28,sep,10,bert,abstract,minilm,abstract,model,0.1466
28,sep,10,bert,abstract,pubmedbert,abstract,model,0.22200000000000003
28,sep,10,bert,abstract,biobert,abstract,model,0.2606
28,sep,10,bert,abstract,simcse,abstract,model,0.256
28,sep,10,bert,abstract,bert,title_abstract,input,0.616
28,sep,10,mpnet,abstract,minilm,abstract,model,0.5836
28,sep,10,mpnet,abstract,pubmedbert,abstract,model,0.37570000000000003
28,sep,10,mpnet,abstract,biobert,abstract,model,0.307
28,sep,10,mpnet,abstract,simcse,abstract,model,0.21000000000000002
28,sep,10,mpnet,abstract,mpnet,title_abstract,input,0.8483
28,sep,10,minilm,abstract,pubmedbert,abstract,model,0.3606
28,sep,10,minilm,abstract,biobert,abstract,model,0.30219999999999997
28,sep,10,minilm,abstract,simcse,abstract,model,0.22360000000000002
28,sep,10,minilm,abstract,minilm,title_abstract,input,0.8061999999999999
28,sep,10,pubmedbert,abstract,biobert,abstract,model,0.49429999999999996
28,sep,10,pubmedbert,abstract,simcse,abstract,model,0.2711
28,sep,10,pubmedbert,abstract,pubmedbert,title_abstract,input,0.8436999999999999
28,sep,10,biobert,abstract,simcse,abstract,model,0.28090000000000004
28,sep,10,biobert,abstract,biobert,title_abstract,input,0.8676
28,sep,10,simcse,abstract,simcse,title_abstract,input,0.73
28,sep,10,specter,title_abstract,specter2,title_abstract,model,0.4404
28,sep,10,specter,title_abstract,scincl,title_abstract,model,0.5092
28,sep,10,specter,title_abstract,scibert,title_abstract,model,0.1498
28,sep,10,specter,title_abstract,bert,title_abstract,model,0.1479
28,sep,10,specter,title_abstract,mpnet,title_abstract,model,0.4866
28,sep,10,specter,title_abstract,minilm,title_abstract,model,0.4429
28,sep,10,specter,title_abstract,pubmedbert,title_abstract,model,0.37360000000000004
28,sep,10,specter,title_abstract,biobert,title_abstract,model,0.321
28,sep,10,specter,title_abstract,simcse,title_abstract,model,0.20550000000000002
28,sep,10,specter2,title_abstract,scincl,title_abstract,model,0.49260000000000004
28,sep,10,specter2,title_abstract,scibert,title_abstract,model,0.1443
28,sep,10,specter2,title_abstract,bert,title_abstract,model,0.1341
28,sep,10,specter2,title_abstract,mpnet,title_abstract,model,0.4711
28,sep,10,specter2,title_abstract,minilm,title_abstract,model,0.41859999999999997
28,sep,10,specter2,title_abstract,pubmedbert,title_abstract,model,0.358
28,sep,10,specter2,title_abstract,biobert,title_abstract,model,0.2978
28,sep,10,specter2,title_abstract,simcse,title_abstract,model,0.1913
28,sep,10,scincl,title_abstract,scibert,title_abstract,model,0.14579999999999999
28,sep,10,scincl,title_abstract,bert,title_abstract,model,0.1336
28,sep,10,scincl,title_abstract,mpnet,title_abstract,model,0.5644
28,sep,10,scincl,title_abstract,minilm,title_abstract,model,0.49939999999999996
28,sep,10,scincl,title_abstract,pubmedbert,title_abstract,model,0.3744
28,sep,10,scincl,title_abstract,biobert,title_abstract,model,0.30379999999999996
28,sep,10,scincl,title_abstract,simcse,title_abstract,model,0.2049
28,sep,10,scibert,title_abstract,bert,title_abstract,model,0.1658
28,sep,10,scibert,title_abstract,mpnet,title_abstract,model,0.1431
28,sep,10,scibert,title_abstract,minilm,title_abstract,model,0.1353
28,sep,10,scibert,title_abstract,pubmedbert,title_abstract,model,0.2452
28,sep,10,scibert,title_abstract,biobert,title_abstract,model,0.25630000000000003
28,sep,10,scibert,title_abstract,simcse,title_abstract,model,0.1583
28,sep,10,bert,title_abstract,mpnet,title_abstract,model,0.1406
28,sep,10,bert,title_abstract,minilm,title_abstract,model,0.14550000000000002
28,sep,10,bert,title_abstract,pubmedbert,title_abstract,model,0.2237
28,sep,10,bert,title_abstract,biobert,title_abstract,model,0.2516
28,sep,10,bert,title_abstract,simcse,title_abstract,model,0.24300000000000002
28,sep,10,mpnet,title_abstract,minilm,title_abstract,model,0.5901
28,sep,10,mpnet,title_abstract,pubmedbert,title_abstract,model,0.3832
28,sep,10,mpnet,title_abstract,biobert,title_abstract,model,0.3226
28,sep,10,mpnet,title_abstract,simcse,title_abstract,model,0.2225
28,sep,10,minilm,title_abstract,pubmedbert,title_abstract,model,0.3628
28,sep,10,minilm,title_abstract,biobert,title_abstract,model,0.30510000000000004
28,sep,10,minilm,title_abstract,simcse,title_abstract,model,0.22810000000000002
28,sep,10,pubmedbert,title_abstract,biobert,title_abstract,model,0.49470000000000003
28,sep,10,pubmedbert,title_abstract,simcse,title_abstract,model,0.2746
28,sep,10,biobert,title_abstract,simcse,title_abstract,model,0.2803
28,sep,25,specter,title,specter2,title,model,0.4164
28,sep,25,specter,title,scincl,title,model,0.41644
28,sep,25,specter,title,scibert,title,model,0.17744
28,sep,25,specter,title,bert,title,model,0.17308
28,sep,25,specter,title,mpnet,title,model,0.41252
28,sep,25,specter,title,minilm,title,model,0.38067999999999996
28,sep,25,specter,title,pubmedbert,title,model,0.29504
28,sep,25,specter,title,biobert,title,model,0.28164
28,sep,25,specter,title,simcse,title,model,0.20679999999999998
28,sep,25,specter,title,specter,abstract,input,0.37508
28,sep,25,specter,title,specter,title_abstract,input,0.46264000000000005
28,sep,25,specter2,title,scincl,title,model,0.50148
28,sep,25,specter2,title,scibert,title,model,0.17504
28,sep,25,specter2,title,bert,title,model,0.16515999999999997
28,sep,25,specter2,title,mpnet,title,model,0.44880000000000003
28,sep,25,specter2,title,minilm,title,model,0.40628
28,sep,25,specter2,title,pubmedbert,title,model,0.29608
28,sep,25,specter2,title,biobert,title,model,0.28044
28,sep,25,specter2,title,simcse,title,model,0.21236
28,sep,25,specter2,title,specter2,abstract,input,0.39824
28,sep,25,specter2,title,specter2,title_abstract,input,0.47375999999999996
28,sep,25,scincl,title,scibert,title,model,0.18256
28,sep,25,scincl,title,bert,title,model,0.17059999999999997
28,sep,25,scincl,title,mpnet,title,model,0.4606
28,sep,25,scincl,title,minilm,title,model,0.4232
28,sep,25,scincl,title,pubmedbert,title,model,0.297
28,sep,25,scincl,title,biobert,title,model,0.29452
28,sep,25,scincl,title,simcse,title,model,0.21908000000000002
28,sep,25,scincl,title,scincl,abstract,input,0.45728
28,sep,25,scincl,title,scincl,title_abstract,input,0.526
28,sep,25,scibert,title,bert,title,model,0.19368
28,sep,25,scibert,title,mpnet,title,model,0.17104
28,sep,25,scibert,title,minilm,title,model,0.16128
28,sep,25,scibert,title,pubmedbert,title,model,0.26911999999999997
28,sep,25,scibert,title,biobert,title,model,0.2112
28,sep,25,scibert,title,simcse,title,model,0.15988
28,sep,25,scibert,title,scibert,abstract,input,0.13971999999999998
28,sep,25,scibert,title,scibert,title_abstract,input,0.14508
28,sep,25,bert,title,mpnet,title,model,0.19264
28,sep,25,bert,title,minilm,title,model,0.196
28,sep,25,bert,title,pubmedbert,title,model,0.20604
28,sep,25,bert,title,biobert,title,model,0.19548
28,sep,25,bert,title,simcse,title,model,0.25332
28,sep,25,bert,title,bert,abstract,input,0.121
28,sep,25,bert,title,bert,title_abstract,input,0.13028
28,sep,25,mpnet,title,minilm,title,model,0.57248
28,sep,25,mpnet,title,pubmedbert,title,model,0.3038
28,sep,25,mpnet,title,biobert,title,model,0.3024
28,sep,25,mpnet,title,simcse,title,model,0.25356
28,sep,25,mpnet,title,mpnet,abstract,input,0.48144
28,sep,25,mpnet,title,mpnet,title_abstract,input,0.5318
28,sep,25,minilm,title,pubmedbert,title,model,0.28504
28,sep,25,minilm,title,biobert,title,model,0.28024
28,sep,25,minilm,title,simcse,title,model,0.26712
28,sep,25,minilm,title,minilm,abstract,input,0.41316
28,sep,25,minilm,title,minilm,title_abstract,input,0.4658
28,sep,25,pubmedbert,title,biobert,title,model,0.30272
28,sep,25,pubmedbert,title,simcse,title,model,0.23112
28,sep,25,pubmedbert,title,pubmedbert,abstract,input,0.28696
28,sep,25,pubmedbert,title,pubmedbert,title_abstract,input,0.31444
28,sep,25,biobert,title,simcse,title,model,0.20716
28,sep,25,biobert,title,biobert,abstract,input,0.29303999999999997
28,sep,25,biobert,title,biobert,title_abstract,input,0.32384
28,sep,25,simcse,title,simcse,abstract,input,0.18132
28,sep,25,simcse,title,simcse,title_abstract,input,0.21236
28,sep,25,specter,abstract,specter2,abstract,model,0.48472000000000004
28,sep,25,specter,abstract,scincl,abstract,model,0.5340400000000001
28,sep,25,specter,abstract,scibert,abstract,model,0.20812
28,sep,25,specter,abstract,bert,abstract,model,0.19744
28,sep,25,specter,abstract,mpnet,abstract,model,0.51264
28,sep,25,specter,abstract,minilm,abstract,model,0.47628
28,sep,25,specter,abstract,pubmedbert,abstract,model,0.41568
28,sep,25,specter,abstract,biobert,abstract,model,0.36192
28,sep,25,specter,abstract,simcse,abstract,model,0.24788
28,sep,25,specter,abstract,specter,title_abstract,input,0.76484
28,sep,25,specter2,abstract,scincl,abstract,model,0.54728
28,sep,25,specter2,abstract,scibert,abstract,model,0.20392
28,sep,25,specter2,abstract,bert,abstract,model,0.18376
28,sep,25,specter2,abstract,mpnet,abstract,model,0.52464
28,sep,25,specter2,abstract,minilm,abstract,model,0.46708
28,sep,25,specter2,abstract,pubmedbert,abstract,model,0.4082
28,sep,25,specter2,abstract,biobert,abstract,model,0.35028
28,sep,25,specter2,abstract,simcse,abstract,model,0.23199999999999998
28,sep,25,specter2,abstract,specter2,title_abstract,input,0.78352
28,sep,25,scincl,abstract,scibert,abstract,model,0.20548
28,sep,25,scincl,abstract,bert,abstract,model,0.18876
28,sep,25,scincl,abstract,mpnet,abstract,model,0.59948
28,sep,25,scincl,abstract,minilm,abstract,model,0.53644
28,sep,25,scincl,abstract,pubmedbert,abstract,model,0.42208
28,sep,25,scincl,abstract,biobert,abstract,model,0.36491999999999997
28,sep,25,scincl,abstract,simcse,abstract,model,0.25036
28,sep,25,scincl,abstract,scincl,title_abstract,input,0.83892
28,sep,25,scibert,abstract,bert,abstract,model,0.25276
28,sep,25,scibert,abstract,mpnet,abstract,model,0.20284
28,sep,25,scibert,abstract,minilm,abstract,model,0.19455999999999998
28,sep,25,scibert,abstract,pubmedbert,abstract,model,0.33216
28,sep,25,scibert,abstract,biobert,abstract,model,0.35484000000000004
28,sep,25,scibert,abstract,simcse,abstract,model,0.21988
28,sep,25,scibert,abstract,scibert,title_abstract,input,0.7315600000000001
28,sep,25,bert,abstract,mpnet,abstract,model,0.19956
28,sep,25,bert,abstract,minilm,abstract,model,0.2066
28,sep,25,bert,abstract,pubmedbert,abstract,model,0.29192
28,sep,25,bert,abstract,biobert,abstract,model,0.33376
28,sep,25,bert,abstract,simcse,abstract,model,0.3206
28,sep,25,bert,abstract,bert,title_abstract,input,0.68108
28,sep,25,mpnet,abstract,minilm,abstract,model,0.61972
28,sep,25,mpnet,abstract,pubmedbert,abstract,model,0.4282
28,sep,25,mpnet,abstract,biobert,abstract,model,0.37508
28,sep,25,mpnet,abstract,simcse,abstract,model,0.2658
28,sep,25,mpnet,abstract,mpnet,title_abstract,input,0.87756
28,sep,25,minilm,abstract,pubmedbert,abstract,model,0.41100000000000003
28,sep,25,minilm,abstract,biobert,abstract,model,0.36351999999999995
28,sep,25,minilm,abstract,simcse,abstract,model,0.28112
28,sep,25,minilm,abstract,minilm,title_abstract,input,0.83364
28,sep,25,pubmedbert,abstract,biobert,abstract,model,0.5489200000000001
28,sep,25,pubmedbert,abstract,simcse,abstract,model,0.32956
28,sep,25,pubmedbert,abstract,pubmedbert,title_abstract,input,0.8688800000000001
28,sep,25,biobert,abstract,simcse,abstract,model,0.34164
28,sep,25,biobert,abstract,biobert,title_abstract,input,0.8976000000000001
28,sep,25,simcse,abstract,simcse,title_abstract,input,0.7807599999999999
28,sep,25,specter,title_abstract,specter2,title_abstract,model,0.49176000000000003
28,sep,25,specter,title_abstract,scincl,title_abstract,model,0.5462
28,sep,25,specter,title_abstract,scibert,title_abstract,model,0.20344
28,sep,25,specter,title_abstract,bert,title_abstract,model,0.19352
28,sep,25,specter,title_abstract,mpnet,title_abstract,model,0.5278
28,sep,25,specter,title_abstract,minilm,title_abstract,model,0.4874
28,sep,25,specter,title_abstract,pubmedbert,title_abstract,model,0.42856
28,sep,25,specter,title_abstract,biobert,title_abstract,model,0.38372
28,sep,25,specter,title_abstract,simcse,title_abstract,model,0.2584
28,sep,25,specter2,title_abstract,scincl,title_abstract,model,0.54276
28,sep,25,specter2,title_abstract,scibert,title_abstract,model,0.1966
28,sep,25,specter2,title_abstract,bert,title_abstract,model,0.1818
28,sep,25,specter2,title_abstract,mpnet,title_abstract,model,0.52268
28,sep,25,specter2,title_abstract,minilm,title_abstract,model,0.46956000000000003
28,sep,25,specter2,title_abstract,pubmedbert,title_abstract,model,0.41316
28,sep,25,specter2,title_abstract,biobert,title_abstract,model,0.35948
28,sep,25,specter2,title_abstract,simcse,title_abstract,model,0.24092
28,sep,25,scincl,title_abstract,scibert,title_abstract,model,0.19676
28,sep,25,scincl,title_abstract,bert,title_abstract,model,0.184
28,sep,25,scincl,title_abstract,mpnet,title_abstract,model,0.60524
28,sep,25,scincl,title_abstract,minilm,title_abstract,model,0.53772
28,sep,25,scincl,title_abstract,pubmedbert,title_abstract,model,0.42719999999999997
28,sep,25,scincl,title_abstract,biobert,title_abstract,model,0.37392000000000003
28,sep,25,scincl,title_abstract,simcse,title_abstract,model,0.26064
28,sep,25,scibert,title_abstract,bert,title_abstract,model,0.22844
28,sep,25,scibert,title_abstract,mpnet,title_abstract,model,0.19364
28,sep,25,scibert,title_abstract,minilm,title_abstract,model,0.18788
28,sep,25,scibert,title_abstract,pubmedbert,title_abstract,model,0.31312
28,sep,25,scibert,title_abstract,biobert,title_abstract,model,0.33555999999999997
28,sep,25,scibert,title_abstract,simcse,title_abstract,model,0.21739999999999998
28,sep,25,bert,title_abstract,mpnet,title_abstract,model,0.19332000000000002
28,sep,25,bert,title_abstract,minilm,title_abstract,model,0.19736
28,sep,25,bert,title_abstract,pubmedbert,title_abstract,model,0.27984000000000003
28,sep,25,bert,title_abstract,biobert,title_abstract,model,0.32092
28,sep,25,bert,title_abstract,simcse,title_abstract,model,0.3066
28,sep,25,mpnet,title_abstract,minilm,title_abstract,model,0.62336
28,sep,25,mpnet,title_abstract,pubmedbert,title_abstract,model,0.43576
28,sep,25,mpnet,title_abstract,biobert,title_abstract,model,0.38336
28,sep,25,mpnet,title_abstract,simcse,title_abstract,model,0.27416
28,sep,25,minilm,title_abstract,pubmedbert,title_abstract,model,0.41536
28,sep,25,minilm,title_abstract,biobert,title_abstract,model,0.37028
28,sep,25,minilm,title_abstract,simcse,title_abstract,model,0.28244
28,sep,25,pubmedbert,title_abstract,biobert,title_abstract,model,0.5490400000000001
28,sep,25,pubmedbert,title_abstract,simcse,title_abstract,model,0.3346
28,sep,25,biobert,title_abstract,simcse,title_abstract,model,0.34412
28,sep,50,specter,title,specter2,title,model,0.45454
28,sep,50,specter,title,scincl,title,model,0.45682
28,sep,50,specter,title,scibert,title,model,0.22832
28,sep,50,specter,title,bert,title,model,0.22804
28,sep,50,specter,title,mpnet,title,model,0.45238
28,sep,50,specter,title,minilm,title,model,0.41966000000000003
28,sep,50,specter,title,pubmedbert,title,model,0.33846
28,sep,50,specter,title,biobert,title,model,0.33232
28,sep,50,specter,title,simcse,title,model,0.25184
28,sep,50,specter,title,specter,abstract,input,0.42704000000000003
28,sep,50,specter,title,specter,title_abstract,input,0.5094
28,sep,50,specter2,title,scincl,title,model,0.53888
28,sep,50,specter2,title,scibert,title,model,0.22782
28,sep,50,specter2,title,bert,title,model,0.21644
28,sep,50,specter2,title,mpnet,title,model,0.48484
28,sep,50,specter2,title,minilm,title,model,0.4448
28,sep,50,specter2,title,pubmedbert,title,model,0.34146
28,sep,50,specter2,title,biobert,title,model,0.33664
28,sep,50,specter2,title,simcse,title,model,0.25694
28,sep,50,specter2,title,specter2,abstract,input,0.44909999999999994
28,sep,50,specter2,title,specter2,title_abstract,input,0.5221
28,sep,50,scincl,title,scibert,title,model,0.23576
28,sep,50,scincl,title,bert,title,model,0.22292
28,sep,50,scincl,title,mpnet,title,model,0.4913
28,sep,50,scincl,title,minilm,title,model,0.45202
28,sep,50,scincl,title,pubmedbert,title,model,0.34162
28,sep,50,scincl,title,biobert,title,model,0.34772
28,sep,50,scincl,title,simcse,title,model,0.2637
28,sep,50,scincl,title,scincl,abstract,input,0.50392
28,sep,50,scincl,title,scincl,title_abstract,input,0.568
28,sep,50,scibert,title,bert,title,model,0.24111999999999997
28,sep,50,scibert,title,mpnet,title,model,0.2235
28,sep,50,scibert,title,minilm,title,model,0.21326
28,sep,50,scibert,title,pubmedbert,title,model,0.3121
28,sep,50,scibert,title,biobert,title,model,0.2671
28,sep,50,scibert,title,simcse,title,model,0.20814
28,sep,50,scibert,title,scibert,abstract,input,0.19624
28,sep,50,scibert,title,scibert,title_abstract,input,0.20088
28,sep,50,bert,title,mpnet,title,model,0.24675999999999998
28,sep,50,bert,title,minilm,title,model,0.25182
28,sep,50,bert,title,pubmedbert,title,model,0.25670000000000004
28,sep,50,bert,title,biobert,title,model,0.24858
28,sep,50,bert,title,simcse,title,model,0.31152
28,sep,50,bert,title,bert,abstract,input,0.18172
28,sep,50,bert,title,bert,title_abstract,input,0.18780000000000002
28,sep,50,mpnet,title,minilm,title,model,0.59412
28,sep,50,mpnet,title,pubmedbert,title,model,0.34984000000000004
28,sep,50,mpnet,title,biobert,title,model,0.35960000000000003
28,sep,50,mpnet,title,simcse,title,model,0.29766
28,sep,50,mpnet,title,mpnet,abstract,input,0.52962
28,sep,50,mpnet,title,mpnet,title_abstract,input,0.5768
28,sep,50,minilm,title,pubmedbert,title,model,0.32768
28,sep,50,minilm,title,biobert,title,model,0.33270000000000005
28,sep,50,minilm,title,simcse,title,model,0.31316
28,sep,50,minilm,title,minilm,abstract,input,0.45818
28,sep,50,minilm,title,minilm,title_abstract,input,0.5104
28,sep,50,pubmedbert,title,biobert,title,model,0.35076
28,sep,50,pubmedbert,title,simcse,title,model,0.28148
28,sep,50,pubmedbert,title,pubmedbert,abstract,input,0.3378
28,sep,50,pubmedbert,title,pubmedbert,title_abstract,input,0.36416
28,sep,50,biobert,title,simcse,title,model,0.25808
28,sep,50,biobert,title,biobert,abstract,input,0.35502
28,sep,50,biobert,title,biobert,title_abstract,input,0.38281999999999994
28,sep,50,simcse,title,simcse,abstract,input,0.243
28,sep,50,simcse,title,simcse,title_abstract,input,0.27382
28,sep,50,specter,abstract,specter2,abstract,model,0.51926
28,sep,50,specter,abstract,scincl,abstract,model,0.56126
28,sep,50,specter,abstract,scibert,abstract,model,0.26642
28,sep,50,specter,abstract,bert,abstract,model,0.2507
28,sep,50,specter,abstract,mpnet,abstract,model,0.54722
28,sep,50,specter,abstract,minilm,abstract,model,0.51154
28,sep,50,specter,abstract,pubmedbert,abstract,model,0.45362
28,sep,50,specter,abstract,biobert,abstract,model,0.41481999999999997
28,sep,50,specter,abstract,simcse,abstract,model,0.29838000000000003
28,sep,50,specter,abstract,specter,title_abstract,input,0.80068
28,sep,50,specter2,abstract,scincl,abstract,model,0.5774199999999999
28,sep,50,specter2,abstract,scibert,abstract,model,0.25944
28,sep,50,specter2,abstract,bert,abstract,model,0.2281
28,sep,50,specter2,abstract,mpnet,abstract,model,0.55132
28,sep,50,specter2,abstract,minilm,abstract,model,0.49829999999999997
28,sep,50,specter2,abstract,pubmedbert,abstract,model,0.44445999999999997
28,sep,50,specter2,abstract,biobert,abstract,model,0.401
28,sep,50,specter2,abstract,simcse,abstract,model,0.27724
28,sep,50,specter2,abstract,specter2,title_abstract,input,0.81036
28,sep,50,scincl,abstract,scibert,abstract,model,0.26384
28,sep,50,scincl,abstract,bert,abstract,model,0.24326
28,sep,50,scincl,abstract,mpnet,abstract,model,0.62186
28,sep,50,scincl,abstract,minilm,abstract,model,0.5611999999999999
28,sep,50,scincl,abstract,pubmedbert,abstract,model,0.45472
28,sep,50,scincl,abstract,biobert,abstract,model,0.41904
28,sep,50,scincl,abstract,simcse,abstract,model,0.30118
28,sep,50,scincl,abstract,scincl,title_abstract,input,0.85858
28,sep,50,scibert,abstract,bert,abstract,model,0.31516
28,sep,50,scibert,abstract,mpnet,abstract,model,0.26068
28,sep,50,scibert,abstract,minilm,abstract,model,0.25316
28,sep,50,scibert,abstract,pubmedbert,abstract,model,0.39224
28,sep,50,scibert,abstract,biobert,abstract,model,0.41969999999999996
28,sep,50,scibert,abstract,simcse,abstract,model,0.27882
28,sep,50,scibert,abstract,scibert,title_abstract,input,0.7675
28,sep,50,bert,abstract,mpnet,abstract,model,0.25382
28,sep,50,bert,abstract,minilm,abstract,model,0.26178
28,sep,50,bert,abstract,pubmedbert,abstract,model,0.34543999999999997
28,sep,50,bert,abstract,biobert,abstract,model,0.3946
28,sep,50,bert,abstract,simcse,abstract,model,0.38078
28,sep,50,bert,abstract,bert,title_abstract,input,0.72702
28,sep,50,mpnet,abstract,minilm,abstract,model,0.6504800000000001
28,sep,50,mpnet,abstract,pubmedbert,abstract,model,0.46572
28,sep,50,mpnet,abstract,biobert,abstract,model,0.43095999999999995
28,sep,50,mpnet,abstract,simcse,abstract,model,0.32048000000000004
28,sep,50,mpnet,abstract,mpnet,title_abstract,input,0.8922
28,sep,50,minilm,abstract,pubmedbert,abstract,model,0.44642000000000004
28,sep,50,minilm,abstract,biobert,abstract,model,0.41802
28,sep,50,minilm,abstract,simcse,abstract,model,0.33921999999999997
28,sep,50,minilm,abstract,minilm,title_abstract,input,0.85178
28,sep,50,pubmedbert,abstract,biobert,abstract,model,0.58382
28,sep,50,pubmedbert,abstract,simcse,abstract,model,0.38124
28,sep,50,pubmedbert,abstract,pubmedbert,title_abstract,input,0.88068
28,sep,50,biobert,abstract,simcse,abstract,model,0.39956
28,sep,50,biobert,abstract,biobert,title_abstract,input,0.91432
28,sep,50,simcse,abstract,simcse,title_abstract,input,0.81002
28,sep,50,specter,title_abstract,specter2,title_abstract,model,0.52886
28,sep,50,specter,title_abstract,scincl,title_abstract,model,0.57206
28,sep,50,specter,title_abstract,scibert,title_abstract,model,0.2616
