outcome,field_id,model_a,model_b,first,last,endpoint_change,slope_per_five_years,increasing_steps,decreasing_steps
neighbors_2048_mean_k10,24,mpnet,pubmedbert,0.19643554687500003,0.2025390625,0.006103515624999972,0.002778320312499999,3,1
neighbors_2048_mean_k10,24,mpnet,biobert,0.22055664062500002,0.22685546875,0.006298828124999989,0.002700195312499998,3,1
neighbors_2048_mean_k10,24,mpnet,simcse,0.12978515625,0.14589843749999998,0.016113281249999972,0.004907226562499992,3,1
neighbors_2048_mean_k10,24,minilm,pubmedbert,0.19018554687500003,0.190380859375,0.00019531249999996114,0.0012744140624999956,2,2
neighbors_2048_mean_k10,24,minilm,biobert,0.21621093750000003,0.215234375,-0.0009765625000000278,0.0007324218749999889,2,2
neighbors_2048_mean_k10,24,minilm,simcse,0.13583984375000002,0.148583984375,0.012744140624999983,0.0037451171874999965,3,1
neighbors_2048_mean_k10,24,pubmedbert,biobert,0.50771484375,0.5068359375,-0.0008789062499999778,-0.00022460937499999556,2,2
neighbors_2048_mean_k10,24,pubmedbert,simcse,0.18984375000000003,0.19321289062500002,0.003369140624999989,0.0008837890624999956,3,1
neighbors_2048_mean_k10,24,biobert,simcse,0.20224609375000002,0.20961914062500003,0.007373046875000011,0.0012792968750000079,3,1
neighbors_2048_mean_k10,25,specter,specter2,0.31538085937500004,0.354248046875,0.038867187499999956,0.009184570312499996,4,0
neighbors_2048_mean_k10,25,specter,scincl,0.40859375,0.429443359375,0.020849609375000022,0.0054931640625,3,1
neighbors_2048_mean_k10,25,specter,scibert,0.21166992187500003,0.224267578125,0.012597656249999978,0.0033203124999999943,4,0
neighbors_2048_mean_k10,25,specter,bert,0.16171875000000002,0.18320312500000002,0.021484375,0.0056884765625,3,1
neighbors_2048_mean_k10,25,specter,mpnet,0.384033203125,0.408544921875,0.024511718750000022,0.005278320312500006,4,0
neighbors_2048_mean_k10,25,specter,minilm,0.35498046875,0.3662109375,0.01123046875,0.0024169921875,2,2
neighbors_2048_mean_k10,25,specter,pubmedbert,0.19658203125,0.22309570312500002,0.026513671875000006,0.006450195312500001,4,0
neighbors_2048_mean_k10,25,specter,biobert,0.20014648437500002,0.21674804687500002,0.0166015625,0.0045410156250000056,3,1
neighbors_2048_mean_k10,25,specter,simcse,0.1453125,0.16840820312500002,0.023095703125000006,0.005947265625000003,3,1
neighbors_2048_mean_k10,25,specter2,scincl,0.3619140625,0.39287109375,0.03095703124999999,0.008842773437499996,3,1
neighbors_2048_mean_k10,25,specter2,scibert,0.19726562500000003,0.21723632812500002,0.01997070312499999,0.004848632812499992,3,1
neighbors_2048_mean_k10,25,specter2,bert,0.13310546875,0.16210937500000003,0.029003906250000017,0.006533203125000003,4,0
neighbors_2048_mean_k10,25,specter2,mpnet,0.36884765625,0.407568359375,0.03872070312500003,0.00970703125000002,4,0
neighbors_2048_mean_k10,25,specter2,minilm,0.334326171875,0.35947265625,0.025146484375,0.007236328125000002,3,1
neighbors_2048_mean_k10,25,specter2,pubmedbert,0.17080078125000003,0.20576171875000002,0.03496093749999998,0.008056640624999995,4,0
neighbors_2048_mean_k10,25,specter2,biobert,0.1728515625,0.20068359375,0.02783203125,0.006752929687499997,4,0
neighbors_2048_mean_k10,25,specter2,simcse,0.12226562500000002,0.144287109375,0.022021484374999983,0.005971679687499998,4,0
neighbors_2048_mean_k10,25,scincl,scibert,0.20859375000000002,0.225341796875,0.016748046874999978,0.003974609374999993,4,0
neighbors_2048_mean_k10,25,scincl,bert,0.15302734375,0.17397460937500003,0.020947265625000044,0.00507324218750001,3,1
neighbors_2048_mean_k10,25,scincl,mpnet,0.436376953125,0.456884765625,0.0205078125,0.0048193359375000135,3,1
neighbors_2048_mean_k10,25,scincl,minilm,0.40234375,0.41269531249999997,0.010351562499999967,0.002333984374999998,3,1
neighbors_2048_mean_k10,25,scincl,pubmedbert,0.1853515625,0.21513671875,0.02978515625,0.0064160156249999985,4,0
neighbors_2048_mean_k10,25,scincl,biobert,0.19282226562500004,0.21235351562500002,0.019531249999999972,0.004941406249999991,4,0
neighbors_2048_mean_k10,25,scincl,simcse,0.13720703125,0.16025390625000002,0.023046875000000022,0.006074218750000004,3,1
neighbors_2048_mean_k10,25,scibert,bert,0.304931640625,0.3302734375,0.02534179687499999,0.004892578125000002,2,2
neighbors_2048_mean_k10,25,scibert,mpnet,0.19204101562500003,0.20288085937500003,0.010839843749999994,0.0027587890625,4,0
neighbors_2048_mean_k10,25,scibert,minilm,0.194287109375,0.2033203125,0.009033203125,0.0027783203125000045,2,2
neighbors_2048_mean_k10,25,scibert,pubmedbert,0.48090820312500004,0.515771484375,0.03486328124999993,0.007182617187499995,3,1
neighbors_2048_mean_k10,25,scibert,biobert,0.443994140625,0.47373046874999997,0.02973632812499999,0.006801757812499987,3,1
neighbors_2048_mean_k10,25,scibert,simcse,0.18798828125,0.212158203125,0.024169921875,0.005825195312499998,4,0
neighbors_2048_mean_k10,25,bert,mpnet,0.16049804687500002,0.175927734375,0.015429687499999983,0.0031347656249999965,2,2
neighbors_2048_mean_k10,25,bert,minilm,0.16601562500000003,0.174853515625,0.008837890624999983,0.0022460937499999946,2,2
neighbors_2048_mean_k10,25,bert,pubmedbert,0.312109375,0.327587890625,0.015478515624999967,0.0031445312499999933,2,2
neighbors_2048_mean_k10,25,bert,biobert,0.336181640625,0.35361328125,0.017431640625000022,0.0041748046875,3,1
neighbors_2048_mean_k10,25,bert,simcse,0.2923828125,0.30556640625,0.01318359375,0.003017578125000009,3,1
neighbors_2048_mean_k10,25,mpnet,minilm,0.548193359375,0.55361328125,0.005419921874999956,0.0001708984375,3,1
neighbors_2048_mean_k10,25,mpnet,pubmedbert,0.18291015625,0.20566406250000002,0.02275390625000001,0.005185546875000002,2,2
neighbors_2048_mean_k10,25,mpnet,biobert,0.18959960937500003,0.20205078125000003,0.012451171875,0.0037158203125000067,3,1
neighbors_2048_mean_k10,25,mpnet,simcse,0.15000000000000002,0.16831054687500002,0.018310546875,0.0042236328125,3,1
neighbors_2048_mean_k10,25,minilm,pubmedbert,0.181689453125,0.20458984375,0.02290039062499999,0.005966796874999991,2,2
neighbors_2048_mean_k10,25,minilm,biobert,0.190234375,0.20253906250000003,0.012304687500000022,0.0038867187500000065,3,1
neighbors_2048_mean_k10,25,minilm,simcse,0.1560546875,0.17265625,0.0166015625,0.004550781250000002,3,1
neighbors_2048_mean_k10,25,pubmedbert,biobert,0.4599609375,0.48359375,0.02363281249999999,0.0054345703124999865,3,1
neighbors_2048_mean_k10,25,pubmedbert,simcse,0.18403320312500002,0.21435546875000003,0.03032226562500001,0.00729492187500001,4,0
neighbors_2048_mean_k10,25,biobert,simcse,0.19296875000000002,0.21079101562500002,0.017822265625,0.0050097656249999956,3,1
neighbors_2048_mean_k10,26,specter,specter2,0.270849609375,0.300927734375,0.030078124999999956,0.007275390625,3,1
neighbors_2048_mean_k10,26,specter,scincl,0.36796874999999996,0.389453125,0.021484375000000056,0.004765625000000018,3,1
neighbors_2048_mean_k10,26,specter,scibert,0.17119140625,0.19174804687500002,0.02055664062500001,0.004345703124999994,3,1
neighbors_2048_mean_k10,26,specter,bert,0.12954101562500003,0.15664062500000003,0.027099609375,0.006464843750000002,2,2
neighbors_2048_mean_k10,26,specter,mpnet,0.353662109375,0.3626953125,0.009033203125,0.0024707031249999955,2,2
neighbors_2048_mean_k10,26,specter,minilm,0.32919921875,0.346533203125,0.017333984375,0.0037402343749999957,3,1
neighbors_2048_mean_k10,26,specter,pubmedbert,0.119775390625,0.15024414062500002,0.030468750000000017,0.0070117187500000015,3,1
neighbors_2048_mean_k10,26,specter,biobert,0.11459960937500001,0.14692382812500002,0.03232421875000001,0.007949218750000004,3,1
neighbors_2048_mean_k10,26,specter,simcse,0.131591796875,0.16127929687500003,0.029687500000000033,0.007524414062500007,3,1
neighbors_2048_mean_k10,26,specter2,scincl,0.3234375,0.353759765625,0.03032226562500001,0.0069091796875,3,1
neighbors_2048_mean_k10,26,specter2,scibert,0.19545898437500003,0.21176757812500002,0.01630859374999999,0.004458007812500003,2,2
neighbors_2048_mean_k10,26,specter2,bert,0.128466796875,0.15961914062500002,0.031152343750000006,0.007373046875,4,0
neighbors_2048_mean_k10,26,specter2,mpnet,0.32221679687500004,0.364013671875,0.041796874999999956,0.009882812499999982,3,1
neighbors_2048_mean_k10,26,specter2,minilm,0.294189453125,0.33173828125000004,0.037548828125000044,0.009921875000000014,3,1
neighbors_2048_mean_k10,26,specter2,pubmedbert,0.12529296875,0.156982421875,0.03168945312499999,0.0080810546875,4,0
neighbors_2048_mean_k10,26,specter2,biobert,0.11958007812500002,0.150927734375,0.031347656249999994,0.007651367187499999,3,1
neighbors_2048_mean_k10,26,specter2,simcse,0.1298828125,0.162060546875,0.03217773437499999,0.008178710937499997,4,0
neighbors_2048_mean_k10,26,scincl,scibert,0.19277343750000003,0.207568359375,0.014794921874999978,0.0029394531250000024,3,1
neighbors_2048_mean_k10,26,scincl,bert,0.13784179687500003,0.160205078125,0.022363281249999978,0.004750976562499992,3,1
neighbors_2048_mean_k10,26,scincl,mpnet,0.41362304687499996,0.41796875,0.004345703125000044,0.0008593750000000066,2,2
neighbors_2048_mean_k10,26,scincl,minilm,0.38393554687500003,0.39033203125,0.006396484374999956,0.0014648437499999779,2,2
neighbors_2048_mean_k10,26,scincl,pubmedbert,0.129150390625,0.15405273437500003,0.024902343750000028,0.005629882812500003,3,1
neighbors_2048_mean_k10,26,scincl,biobert,0.12309570312500001,0.14707031250000002,0.02397460937500001,0.005825195312500003,3,1
neighbors_2048_mean_k10,26,scincl,simcse,0.14248046875000003,0.160400390625,0.017919921874999967,0.004775390624999992,2,2
neighbors_2048_mean_k10,26,scibert,bert,0.327587890625,0.36484375,0.03725585937500003,0.010004882812500004,3,1
neighbors_2048_mean_k10,26,scibert,mpnet,0.203173828125,0.21987304687500003,0.016699218750000022,0.003945312500000009,3,1
neighbors_2048_mean_k10,26,scibert,minilm,0.21455078125000002,0.224169921875,0.009619140624999994,0.002690429687500007,2,2
neighbors_2048_mean_k10,26,scibert,pubmedbert,0.381982421875,0.44384765625,0.06186523437500002,0.014130859375000016,3,1
neighbors_2048_mean_k10,26,scibert,biobert,0.33588867187500004,0.4060546875,0.07016601562499997,0.016909179687499998,4,0
neighbors_2048_mean_k10,26,scibert,simcse,0.21015625000000002,0.24228515625000002,0.032128906250000006,0.008203125,3,1
neighbors_2048_mean_k10,26,bert,mpnet,0.15683593750000002,0.182421875,0.02558593749999999,0.005434570312499998,3,1
neighbors_2048_mean_k10,26,bert,minilm,0.17304687500000002,0.1921875,0.019140624999999994,0.004282226562499991,2,2
neighbors_2048_mean_k10,26,bert,pubmedbert,0.3353515625,0.36113281249999996,0.025781249999999978,0.006704101562499998,2,2
neighbors_2048_mean_k10,26,bert,biobert,0.33037109375,0.366552734375,0.03618164062500001,0.008901367187500009,4,0
neighbors_2048_mean_k10,26,bert,simcse,0.301123046875,0.32343750000000004,0.022314453125000022,0.005141601562499998,2,2
neighbors_2048_mean_k10,26,mpnet,minilm,0.5462890625,0.55302734375,0.006738281249999978,0.001796875000000009,2,2
neighbors_2048_mean_k10,26,mpnet,pubmedbert,0.14194335937500002,0.174462890625,0.03251953124999998,0.007153320312499994,3,1
neighbors_2048_mean_k10,26,mpnet,biobert,0.13603515625,0.17001953125000002,0.03398437500000001,0.0078125,3,1
neighbors_2048_mean_k10,26,mpnet,simcse,0.16372070312500003,0.18906250000000002,0.02534179687499999,0.005966796874999991,3,1
neighbors_2048_mean_k10,26,minilm,pubmedbert,0.152880859375,0.178271484375,0.025390625,0.0059863281249999956,3,1
neighbors_2048_mean_k10,26,minilm,biobert,0.144921875,0.17158203125,0.026660156249999983,0.006264648437499997,3,1
neighbors_2048_mean_k10,26,minilm,simcse,0.180224609375,0.203662109375,0.0234375,0.005634765625000005,3,1
neighbors_2048_mean_k10,26,pubmedbert,biobert,0.395751953125,0.45136718750000004,0.055615234375000044,0.011606445312500014,3,1
neighbors_2048_mean_k10,26,pubmedbert,simcse,0.19599609375000002,0.230615234375,0.03461914062499999,0.008403320312499995,2,2
neighbors_2048_mean_k10,26,biobert,simcse,0.194140625,0.22094726562500003,0.026806640625000017,0.006552734375000008,3,1
neighbors_2048_mean_k10,27,specter,specter2,0.35932617187500004,0.387060546875,0.027734374999999978,0.007343750000000005,3,1
neighbors_2048_mean_k10,27,specter,scincl,0.48525390625,0.490087890625,0.004833984375000044,-0.00016113281249998667,1,3
neighbors_2048_mean_k10,27,specter,scibert,0.2146484375,0.192529296875,-0.022119140625000006,-0.005888671875000001,1,3
neighbors_2048_mean_k10,27,specter,bert,0.1541015625,0.14780273437500002,-0.006298828124999989,-0.0017675781249999966,2,2
neighbors_2048_mean_k10,27,specter,mpnet,0.45244140624999996,0.45844726562499993,0.006005859374999978,0.0015332031249999933,3,1
neighbors_2048_mean_k10,27,specter,minilm,0.40576171875,0.405029296875,-0.000732421875,-0.0009423828125000089,1,3
neighbors_2048_mean_k10,27,specter,pubmedbert,0.19160156250000004,0.18232421875000002,-0.009277343750000028,-0.0032714843750000057,2,2
neighbors_2048_mean_k10,27,specter,biobert,0.22749023437500002,0.206689453125,-0.02080078125000001,-0.005581054687500003,1,3
neighbors_2048_mean_k10,27,specter,simcse,0.14345703125,0.134033203125,-0.009423828125000006,-0.0027197265625000023,2,2
neighbors_2048_mean_k10,27,specter2,scincl,0.402197265625,0.44287109375,0.04067382812499998,0.0121337890625,3,1
neighbors_2048_mean_k10,27,specter2,scibert,0.17719726562500002,0.168701171875,-0.008496093750000017,-0.0031152343750000034,2,2
neighbors_2048_mean_k10,27,specter2,bert,0.117333984375,0.121728515625,0.00439453125,0.0006201171874999966,2,2
neighbors_2048_mean_k10,27,specter2,mpnet,0.377587890625,0.42333984375,0.04575195312500002,0.011762695312500016,4,0
neighbors_2048_mean_k10,27,specter2,minilm,0.3333984375,0.37236328124999996,0.03896484374999998,0.009990234374999985,4,0
neighbors_2048_mean_k10,27,specter2,pubmedbert,0.1541015625,0.15122070312500002,-0.002880859374999989,-0.0019433593749999978,2,2
neighbors_2048_mean_k10,27,specter2,biobert,0.18090820312500003,0.16992187500000003,-0.010986328125,-0.003525390624999991,1,3
neighbors_2048_mean_k10,27,specter2,simcse,0.11123046875,0.110498046875,-0.000732421875,-0.000830078125,2,2
neighbors_2048_mean_k10,27,scincl,scibert,0.18984375000000003,0.17705078125,-0.012792968750000022,-0.0033544921875000022,1,3
neighbors_2048_mean_k10,27,scincl,bert,0.132666015625,0.13281250000000003,0.0001464843750000333,-0.00024902343749999556,2,2
neighbors_2048_mean_k10,27,scincl,mpnet,0.51953125,0.513916015625,-0.005615234375,-0.0009374999999999911,2,2
neighbors_2048_mean_k10,27,scincl,minilm,0.45595703125,0.452197265625,-0.0037597656249999667,-0.00032714843749999113,1,3
neighbors_2048_mean_k10,27,scincl,pubmedbert,0.16748046875,0.16489257812500002,-0.002587890624999978,-0.0013183593749999888,2,2
neighbors_2048_mean_k10,27,scincl,biobert,0.19853515625,0.18569335937500003,-0.012841796874999978,-0.0033203125,2,2
neighbors_2048_mean_k10,27,scincl,simcse,0.1259765625,0.1234375,-0.0025390624999999944,-0.0011083984374999968,2,2
neighbors_2048_mean_k10,27,scibert,bert,0.340966796875,0.31513671875000004,-0.025830078124999933,-0.006523437499999984,0,4
neighbors_2048_mean_k10,27,scibert,mpnet,0.18232421875,0.17475585937500002,-0.007568359374999972,-0.0028076171874999835,1,3
neighbors_2048_mean_k10,27,scibert,minilm,0.180859375,0.17519531250000003,-0.005664062499999956,-0.002070312499999993,1,3
neighbors_2048_mean_k10,27,scibert,pubmedbert,0.5167480468750001,0.5060058593750001,-0.0107421875,-0.004599609374999991,1,3
neighbors_2048_mean_k10,27,scibert,biobert,0.50751953125,0.486962890625,-0.020556640625000067,-0.006796875000000013,1,3
neighbors_2048_mean_k10,27,scibert,simcse,0.21259765625000002,0.2001953125,-0.012402343750000017,-0.004189453124999997,1,3
neighbors_2048_mean_k10,27,bert,mpnet,0.14194335937500002,0.143896484375,0.0019531249999999722,0.0003857421874999989,2,2
neighbors_2048_mean_k10,27,bert,minilm,0.15473632812500002,0.15156250000000002,-0.003173828125,-0.0007714843749999978,1,3
neighbors_2048_mean_k10,27,bert,pubmedbert,0.32119140625000003,0.29277343749999996,-0.028417968750000078,-0.007421875000000011,0,4
neighbors_2048_mean_k10,27,bert,biobert,0.355224609375,0.327197265625,-0.02802734374999999,-0.007563476562500016,0,4
neighbors_2048_mean_k10,27,bert,simcse,0.3099609375,0.290869140625,-0.019091796874999956,-0.005361328124999986,2,2
neighbors_2048_mean_k10,27,mpnet,minilm,0.551806640625,0.5470703125,-0.004736328124999911,-0.0009130859374999912,2,2
neighbors_2048_mean_k10,27,mpnet,pubmedbert,0.16831054687500002,0.1650390625,-0.003271484375000022,-0.0015087890625000045,2,2
neighbors_2048_mean_k10,27,mpnet,biobert,0.20185546875000002,0.18764648437500003,-0.014208984374999983,-0.0034423828124999943,0,4
neighbors_2048_mean_k10,27,mpnet,simcse,0.134033203125,0.133984375,-4.88281250000111e-05,-0.00022460937500000665,2,2
neighbors_2048_mean_k10,27,minilm,pubmedbert,0.16425781250000002,0.164111328125,-0.00014648437500000555,-0.0007470703125000034,2,2
neighbors_2048_mean_k10,27,minilm,biobert,0.19868164062500002,0.18486328125,-0.013818359375000006,-0.00361328125,2,2
neighbors_2048_mean_k10,27,minilm,simcse,0.146533203125,0.140869140625,-0.005664062500000011,-0.0016845703125,1,3
neighbors_2048_mean_k10,27,pubmedbert,biobert,0.5114257812499999,0.494970703125,-0.01645507812499991,-0.00570800781249996,1,3
neighbors_2048_mean_k10,27,pubmedbert,simcse,0.20966796875000002,0.1884765625,-0.021191406250000017,-0.0056591796875000155,0,4
neighbors_2048_mean_k10,27,biobert,simcse,0.225,0.19716796875000003,-0.027832031249999972,-0.006689453125,1,3
neighbors_2048_mean_k10,28,specter,specter2,0.409521484375,0.439990234375,0.03046874999999999,0.007070312499999998,4,0
neighbors_2048_mean_k10,28,specter,scincl,0.46586914062499996,0.492626953125,0.026757812500000033,0.00536132812500002,2,2
neighbors_2048_mean_k10,28,specter,scibert,0.24814453125000002,0.22377929687500003,-0.02436523437499999,-0.006416015624999993,1,3
neighbors_2048_mean_k10,28,specter,bert,0.18183593750000004,0.183056640625,0.0012207031249999445,4.8828124999988896e-05,2,2
neighbors_2048_mean_k10,28,specter,mpnet,0.441796875,0.469189453125,0.02739257812500001,0.0067187499999999956,3,1
neighbors_2048_mean_k10,28,specter,minilm,0.396337890625,0.426708984375,0.030371093749999967,0.005747070312499991,3,1
neighbors_2048_mean_k10,28,specter,pubmedbert,0.230126953125,0.20566406250000002,-0.024462890624999983,-0.006562499999999999,1,3
neighbors_2048_mean_k10,28,specter,biobert,0.256005859375,0.22993164062500002,-0.02607421874999996,-0.006972656249999992,1,3
neighbors_2048_mean_k10,28,specter,simcse,0.17138671875000003,0.181298828125,0.009912109374999978,0.0021093749999999967,2,2
neighbors_2048_mean_k10,28,specter2,scincl,0.447900390625,0.49628906250000004,0.04838867187500007,0.011796875000000017,4,0
neighbors_2048_mean_k10,28,specter2,scibert,0.23837890625000002,0.22587890624999998,-0.012500000000000039,-0.0038427734375000135,1,3
neighbors_2048_mean_k10,28,specter2,bert,0.162646484375,0.17216796875,0.009521484375,0.0018652343750000023,2,2
neighbors_2048_mean_k10,28,specter2,mpnet,0.430078125,0.47841796875000003,0.048339843750000056,0.012021484375000002,4,0
neighbors_2048_mean_k10,28,specter2,minilm,0.381494140625,0.42431640625,0.04282226562500002,0.009824218750000002,3,1
neighbors_2048_mean_k10,28,specter2,pubmedbert,0.215869140625,0.19873046875,-0.01713867187500001,-0.0042187499999999985,1,3
neighbors_2048_mean_k10,28,specter2,biobert,0.233935546875,0.22265625,-0.011279296875000011,-0.0033203125,1,3
neighbors_2048_mean_k10,28,specter2,simcse,0.159423828125,0.168017578125,0.008593750000000011,0.001811523437500001,2,2
neighbors_2048_mean_k10,28,scincl,scibert,0.22666015625000002,0.223876953125,-0.002783203125000022,-0.0013330078125000032,2,2
neighbors_2048_mean_k10,28,scincl,bert,0.168994140625,0.17675781250000003,0.007763671875000017,0.0013574218750000034,2,2
neighbors_2048_mean_k10,28,scincl,mpnet,0.521923828125,0.53447265625,0.012548828124999911,0.003891601562499991,3,1
neighbors_2048_mean_k10,28,scincl,minilm,0.45771484375,0.48076171875,0.023046875000000022,0.005078124999999989,4,0
neighbors_2048_mean_k10,28,scincl,pubmedbert,0.21445312500000002,0.20224609375000002,-0.01220703125,-0.0034960937500000066,1,3
neighbors_2048_mean_k10,28,scincl,biobert,0.23505859375,0.227587890625,-0.007470703124999978,-0.002729492187499988,1,3
neighbors_2048_mean_k10,28,scincl,simcse,0.167236328125,0.18012695312500002,0.012890625000000017,0.0034423828125000056,3,1
neighbors_2048_mean_k10,28,scibert,bert,0.355712890625,0.33408203124999997,-0.021630859375000033,-0.004897460937499998,1,3
neighbors_2048_mean_k10,28,scibert,mpnet,0.22509765625,0.216064453125,-0.009033203125,-0.00194824218750001,2,2
neighbors_2048_mean_k10,28,scibert,minilm,0.22104492187500002,0.21123046875,-0.009814453125000011,-0.002651367187500009,1,3
neighbors_2048_mean_k10,28,scibert,pubmedbert,0.52158203125,0.5154785156249999,-0.006103515625000111,-0.0019628906250000132,1,3
neighbors_2048_mean_k10,28,scibert,biobert,0.52587890625,0.507568359375,-0.018310546875,-0.005507812500000009,2,2
neighbors_2048_mean_k10,28,scibert,simcse,0.22255859375,0.217822265625,-0.0047363281249999944,-0.0013867187499999988,2,2
neighbors_2048_mean_k10,28,bert,mpnet,0.18505859375000003,0.18769531250000002,0.002636718749999989,0.00117675781249999,3,1
neighbors_2048_mean_k10,28,bert,minilm,0.19169921875,0.18950195312500004,-0.0021972656249999722,-0.000537109375,1,3
neighbors_2048_mean_k10,28,bert,pubmedbert,0.34492187500000004,0.31269531250000004,-0.0322265625,-0.006401367187499995,1,3
neighbors_2048_mean_k10,28,bert,biobert,0.38564453125000003,0.36577148437499996,-0.019873046875000078,-0.0035595703125000044,1,3
neighbors_2048_mean_k10,28,bert,simcse,0.31977539062499993,0.324462890625,0.004687500000000067,0.0008740234375000155,2,2
neighbors_2048_mean_k10,28,mpnet,minilm,0.557177734375,0.563232421875,0.006054687500000044,0.0012451171875000222,2,2
neighbors_2048_mean_k10,28,mpnet,pubmedbert,0.21806640625,0.201708984375,-0.016357421875,-0.0037060546875000043,1,3
neighbors_2048_mean_k10,28,mpnet,biobert,0.24443359375,0.23144531250000003,-0.012988281249999983,-0.0029833984374999954,2,2
neighbors_2048_mean_k10,28,mpnet,simcse,0.18569335937500003,0.19155273437500003,0.005859375,0.0022851562499999977,3,1
neighbors_2048_mean_k10,28,minilm,pubmedbert,0.209228515625,0.1953125,-0.013916015625,-0.003408203125000009,2,2
neighbors_2048_mean_k10,28,minilm,biobert,0.238037109375,0.21982421875000002,-0.018212890624999978,-0.005004882812499995,1,3
neighbors_2048_mean_k10,28,minilm,simcse,0.19882812500000002,0.198876953125,4.882812499998335e-05,0.0003027343749999967,2,2
neighbors_2048_mean_k10,28,pubmedbert,biobert,0.5323242187499999,0.511767578125,-0.020556640624999956,-0.004291992187500005,1,3
neighbors_2048_mean_k10,28,pubmedbert,simcse,0.22299804687500002,0.213427734375,-0.009570312500000011,-0.0025439453124999956,1,3
neighbors_2048_mean_k10,28,biobert,simcse,0.24072265625,0.235302734375,-0.005419921875000011,-0.0009912109375000034,1,3
neighbors_2048_mean_k10,29,specter,specter2,0.395703125,0.385791015625,-0.009912109374999978,-0.0009130859375000022,1,3
neighbors_2048_mean_k10,29,specter,scincl,0.49272460937499996,0.479248046875,-0.013476562499999956,-0.0028857421874999845,2,2
neighbors_2048_mean_k10,29,specter,scibert,0.25698242187500003,0.22377929687500003,-0.033203125,-0.0079833984375,0,4
neighbors_2048_mean_k10,29,specter,bert,0.209130859375,0.19477539062500002,-0.014355468749999989,-0.00383789062499999,1,3
neighbors_2048_mean_k10,29,specter,mpnet,0.453857421875,0.431982421875,-0.021874999999999978,-0.004868164062499991,2,2
neighbors_2048_mean_k10,29,specter,minilm,0.41464843749999997,0.394482421875,-0.020166015624999978,-0.004697265624999991,2,2
neighbors_2048_mean_k10,29,specter,pubmedbert,0.2337890625,0.19882812500000002,-0.03496093749999998,-0.008046874999999986,0,4
neighbors_2048_mean_k10,29,specter,biobert,0.249462890625,0.220947265625,-0.02851562499999999,-0.007666015625,0,4
neighbors_2048_mean_k10,29,specter,simcse,0.20625000000000002,0.190673828125,-0.015576171875000017,-0.003950195312500004,1,3
neighbors_2048_mean_k10,29,specter2,scincl,0.434912109375,0.446923828125,0.012011718749999956,0.005800781249999975,2,2
neighbors_2048_mean_k10,29,specter2,scibert,0.228076171875,0.19907226562500002,-0.02900390624999999,-0.007182617187500001,0,4
neighbors_2048_mean_k10,29,specter2,bert,0.17280273437500002,0.164453125,-0.008349609375000011,-0.0020703125000000044,0,4
neighbors_2048_mean_k10,29,specter2,mpnet,0.436962890625,0.446435546875,0.009472656249999989,0.005087890625000013,2,2
neighbors_2048_mean_k10,29,specter2,minilm,0.4017578125,0.404443359375,0.002685546875,0.003881835937500022,2,2
neighbors_2048_mean_k10,29,specter2,pubmedbert,0.19956054687500002,0.17197265625000002,-0.027587890625,-0.007265624999999998,0,4
neighbors_2048_mean_k10,29,specter2,biobert,0.216748046875,0.19028320312500002,-0.026464843749999967,-0.007622070312499995,1,3
neighbors_2048_mean_k10,29,specter2,simcse,0.17622070312500002,0.162744140625,-0.013476562500000011,-0.0033154296874999987,1,3
neighbors_2048_mean_k10,29,scincl,scibert,0.2341796875,0.216943359375,-0.017236328125000006,-0.005078124999999994,1,3
neighbors_2048_mean_k10,29,scincl,bert,0.18857421875,0.185302734375,-0.0032714843749999944,-0.0013769531250000023,1,3
neighbors_2048_mean_k10,29,scincl,mpnet,0.507861328125,0.4892578125,-0.018603515624999956,-0.0038134765624999955,1,3
neighbors_2048_mean_k10,29,scincl,minilm,0.46030273437499997,0.4443359375,-0.015966796874999967,-0.004379882812499991,1,3
neighbors_2048_mean_k10,29,scincl,pubmedbert,0.205859375,0.18955078125000002,-0.01630859374999999,-0.0044921875,1,3
neighbors_2048_mean_k10,29,scincl,biobert,0.22714843750000002,0.20869140625000002,-0.018457031250000006,-0.0051220703125000044,1,3
neighbors_2048_mean_k10,29,scincl,simcse,0.18906250000000002,0.181640625,-0.007421875000000022,-0.002119140624999999,2,2
neighbors_2048_mean_k10,29,scibert,bert,0.381591796875,0.36508789062499997,-0.016503906250000033,-0.003168945312499993,1,3
neighbors_2048_mean_k10,29,scibert,mpnet,0.22900390625,0.19931640625000002,-0.029687499999999978,-0.007685546874999993,0,4
neighbors_2048_mean_k10,29,scibert,minilm,0.22846679687500002,0.194140625,-0.034326171875000006,-0.008222656249999993,0,4
neighbors_2048_mean_k10,29,scibert,pubmedbert,0.54921875,0.50634765625,-0.04287109374999998,-0.01084960937499999,0,4
neighbors_2048_mean_k10,29,scibert,biobert,0.53583984375,0.505615234375,-0.030224609375000044,-0.006782226562500005,1,3
neighbors_2048_mean_k10,29,scibert,simcse,0.26533203125,0.238916015625,-0.026416015624999983,-0.006484374999999992,0,4
neighbors_2048_mean_k10,29,bert,mpnet,0.201416015625,0.1853515625,-0.01606445312499999,-0.004448242187499995,0,4
neighbors_2048_mean_k10,29,bert,minilm,0.20634765625,0.19111328125000002,-0.015234374999999994,-0.0036425781250000013,0,4
neighbors_2048_mean_k10,29,bert,pubmedbert,0.360693359375,0.34130859375,-0.019384765625000022,-0.004165039062500009,1,3
