outcome,field_id,model,mean_agreement_other_nine,pair_and_field_adjusted_residual
neighbors_all_k25,35,bert,0.3055983577110598,-0.0069194844601104194
neighbors_all_k25,35,mpnet,0.3580399281498588,-0.0030936453014356324
neighbors_all_k25,35,minilm,0.3439823453938928,-0.004477286296264173
neighbors_all_k25,35,pubmedbert,0.33224736977161917,0.003876441225065431
neighbors_all_k25,35,biobert,0.3416207338978702,0.005755563090331965
neighbors_all_k25,35,simcse,0.2657650500384911,-0.0012005514250924307
neighbors_all_k25,36,specter,0.3031216770056995,-0.003876583209245283
neighbors_all_k25,36,specter2,0.29149917107487444,0.002781045765877177
neighbors_all_k25,36,scincl,0.31301050319645446,-0.00469476960817052
neighbors_all_k25,36,scibert,0.30193473136947424,-0.012484494631795677
neighbors_all_k25,36,bert,0.2884783434649424,0.0031363477335244285
neighbors_all_k25,36,mpnet,0.3376777443816467,0.003720017370104504
neighbors_all_k25,36,minilm,0.32619487793745783,0.00491109268705321
neighbors_all_k25,36,pubmedbert,0.2947010356786077,-0.006494046428193783
neighbors_all_k25,36,biobert,0.3077265569349688,-0.0009627674328170355
neighbors_all_k25,36,simcse,0.2537539127774938,0.013964157753662535
neighbors_all_k50,11,specter,0.3541081485161041,0.00893548819527324
neighbors_all_k50,11,specter2,0.3108899894080079,-0.012450128970341121
neighbors_all_k50,11,scincl,0.3548777334662466,0.0010913011296580016
neighbors_all_k50,11,scibert,0.36155368067977856,0.007662315898057233
neighbors_all_k50,11,bert,0.3333202173077968,0.0069202994931467955
neighbors_all_k50,11,mpnet,0.36391438394274694,-0.006610327921197503
neighbors_all_k50,11,minilm,0.3416580541103706,-0.01567713590212635
neighbors_all_k50,11,pubmedbert,0.34869701245942025,0.008408426550154292
neighbors_all_k50,11,biobert,0.3565722447267332,0.00791207799158783
neighbors_all_k50,11,simcse,0.272936075613844,-0.006192316464212773
neighbors_all_k50,12,specter,0.25323703729264774,-0.04412177354216227
neighbors_all_k50,12,specter2,0.2483934724407214,-0.027132796451606753
neighbors_all_k50,12,scincl,0.269583202077028,-0.03638938077353984
neighbors_all_k50,12,scibert,0.3148258205057942,0.008748305210093689
neighbors_all_k50,12,bert,0.3290256886741229,0.050439620345493624
neighbors_all_k50,12,mpnet,0.29847751839552344,-0.024233343982400197
neighbors_all_k50,12,minilm,0.29606227620786363,-0.013459064318612483
neighbors_all_k50,12,pubmedbert,0.3055886184522548,0.013113882029009656
neighbors_all_k50,12,biobert,0.3152919649330081,0.01444564768388348
neighbors_all_k50,12,simcse,0.2899034463918778,0.05858890379984188
neighbors_all_k50,13,specter,0.35030648398359215,0.017868628132460762
neighbors_all_k50,13,specter2,0.30304116922342256,-0.007564144685226975
neighbors_all_k50,13,scincl,0.35324069599734664,0.012189068130457404
neighbors_all_k50,13,scibert,0.35180922750385013,0.010652667191828231
neighbors_all_k50,13,bert,0.2942390808842363,-0.019426032460714344
neighbors_all_k50,13,mpnet,0.3573628466654447,-0.00042706072880030786
neighbors_all_k50,13,minilm,0.3360319340050737,-0.008568451537723775
neighbors_all_k50,13,pubmedbert,0.3382435757147374,0.01068979427517083
neighbors_all_k50,13,biobert,0.3568022816705183,0.02087691940507234
neighbors_all_k50,13,simcse,0.23010219988583375,-0.03629138772252358
neighbors_all_k50,14,specter,0.300248285963861,-0.0125754044719258
neighbors_all_k50,14,specter2,0.31211542148630644,0.021124272993001496
neighbors_all_k50,14,scincl,0.3183293185091362,-0.003108143942408406
neighbors_all_k50,14,scibert,0.30642581227234844,-0.01511658262432893
neighbors_all_k50,14,bert,0.3020962121555284,0.008045264225922352
neighbors_all_k50,14,mpnet,0.3431169329312824,0.00494119095238196
neighbors_all_k50,14,minilm,0.33521986495572226,0.010233644828269297
neighbors_all_k50,14,pubmedbert,0.2885741941291086,-0.019365421895113383
neighbors_all_k50,14,biobert,0.2918817933852193,-0.0244294034648821
neighbors_all_k50,14,simcse,0.2770300055920961,0.03025058339908332
neighbors_all_k50,15,specter,0.38694100748948396,0.004638562974870888
neighbors_all_k50,15,specter2,0.35835067200164156,-0.00211923057048972
neighbors_all_k50,15,scincl,0.3841526623576485,-0.0067635541727223535
neighbors_all_k50,15,scibert,0.39087493587770594,-0.0001462130977976465
neighbors_all_k50,15,bert,0.35866810300605306,-0.00486159900237919
neighbors_all_k50,15,mpnet,0.40380075920796143,-0.003853736849765298
neighbors_all_k50,15,minilm,0.387870729455217,-0.006594244751062202
neighbors_all_k50,15,pubmedbert,0.3848558530829999,0.007437482979951627
neighbors_all_k50,15,biobert,0.39697589001744127,0.011185939088513588
neighbors_all_k50,15,simcse,0.3173347696727198,0.0010765934008807752
neighbors_all_k50,16,specter,0.34548332820354977,0.000779365273013878
neighbors_all_k50,16,specter2,0.3010514004309018,-0.021820020557152306
neighbors_all_k50,16,scincl,0.3339815327793167,-0.019336202166977026
neighbors_all_k50,16,scibert,0.3772414076125988,0.0238187402211723
neighbors_all_k50,16,bert,0.32528306145480657,-0.0006481589695485685
neighbors_all_k50,16,mpnet,0.3517599261311173,-0.01829608834253231
neighbors_all_k50,16,minilm,0.33357894736842103,-0.023287545253781003
neighbors_all_k50,16,pubmedbert,0.37428029137170415,0.034460402852732976
neighbors_all_k50,16,biobert,0.3808786293218426,0.03268715997699209
neighbors_all_k50,16,simcse,0.2703020416538422,-0.008357653033919658
neighbors_all_k50,17,specter,0.3154224672019226,0.0026389787454762195
neighbors_all_k50,17,specter2,0.32264640010891654,0.03169545359495201
neighbors_all_k50,17,scincl,0.3390589141489604,0.01766165367675626
neighbors_all_k50,17,scibert,0.3080573281121718,-0.013444864805165145
neighbors_all_k50,17,bert,0.28080322564946797,-0.013207520300797637
neighbors_all_k50,17,mpnet,0.35850532886789765,0.020369788868337686
neighbors_all_k50,17,minilm,0.35003418332994884,0.025088165181836423
neighbors_all_k50,17,pubmedbert,0.2783000957147965,-0.02959931833008505
neighbors_all_k50,17,biobert,0.27542688936929777,-0.04084410550146318
neighbors_all_k50,17,simcse,0.24638098908382475,-0.0003582311298475391
neighbors_all_k50,18,specter,0.36230511952395605,-0.007212139805471831
neighbors_all_k50,18,specter2,0.37130542731096744,0.023620709924021335
neighbors_all_k50,18,scincl,0.38539324920488355,0.007262217859697779
neighbors_all_k50,18,scibert,0.36140515030265724,-0.016830813487661262
neighbors_all_k50,18,bert,0.3454078177900892,-0.005336699033157939
neighbors_all_k50,18,mpnet,0.409955883861701,0.01508657298915943
neighbors_all_k50,18,minilm,0.398687801374782,0.017008012353687887
neighbors_all_k50,18,pubmedbert,0.342979378270237,-0.02165380664762613
neighbors_all_k50,18,biobert,0.3480445265209808,-0.02496023922276174
neighbors_all_k50,18,simcse,0.3164891761567662,0.013016185070112294
neighbors_all_k50,19,specter,0.3786073663691392,-0.007003460211750763
neighbors_all_k50,19,specter2,0.34557156048014775,-0.018206724158260443
neighbors_all_k50,19,scincl,0.38530214424951265,-0.008922454347135147
neighbors_all_k50,19,scibert,0.40016887247358157,0.0058393414318010746
neighbors_all_k50,19,bert,0.3968589309531138,0.030020846878404544
neighbors_all_k50,19,mpnet,0.4012426387606443,-0.009720239363359343
neighbors_all_k50,19,minilm,0.3873879142300195,-0.010385442042536608
neighbors_all_k50,19,pubmedbert,0.3946104442392531,0.013883692069927924
neighbors_all_k50,19,biobert,0.38878978147122195,-0.00030855152398266233
neighbors_all_k50,19,simcse,0.32436954960500664,0.004802991266890698
neighbors_all_k50,20,specter,0.31805153461666275,-0.01915531517573127
neighbors_all_k50,20,specter2,0.3218891654464273,0.006514857596515131
neighbors_all_k50,20,scincl,0.33703206974774624,-0.008788552060405526
neighbors_all_k50,20,scibert,0.3411742634523389,-0.004751290800945607
neighbors_all_k50,20,bert,0.34038873330048103,0.021954626014267856
neighbors_all_k50,20,mpnet,0.36515851680197936,0.002599615466471713
neighbors_all_k50,20,minilm,0.3595164461580987,0.010147066674038537
neighbors_all_k50,20,pubmedbert,0.31838971187205006,-0.013933063508779117
neighbors_all_k50,20,biobert,0.3189348368196929,-0.021759519387015678
neighbors_all_k50,20,simcse,0.2983341567312046,0.02717157518158464
neighbors_all_k50,21,specter,0.3966849286960091,0.0018955240911117666
neighbors_all_k50,21,specter2,0.37575828460038985,0.002801421937974391
neighbors_all_k50,21,scincl,0.4013930440135427,-0.0020101326071124445
neighbors_all_k50,21,scibert,0.40064840463732426,-0.002859704428463524
neighbors_all_k50,21,bert,0.3774100748948394,0.0013934127961229158
neighbors_all_k50,21,mpnet,0.4213409254129476,0.0011994692649366428
neighbors_all_k50,21,minilm,0.4088505181081359,0.0018985838115724235
neighbors_all_k50,21,pubmedbert,0.3911158305119524,0.00121050031861993
neighbors_all_k50,21,biobert,0.39255196470708936,-0.005724946312122509
neighbors_all_k50,21,simcse,0.32894100748948385,0.000195871127360704
neighbors_all_k50,22,specter,0.2909593162293915,0.0064242262878667945
neighbors_all_k50,22,specter2,0.27568620616106576,0.012983658162022916
neighbors_all_k50,22,scincl,0.3044447725956399,0.011295910638357486
neighbors_all_k50,22,scibert,0.2834137647341885,-0.009840029668226748
neighbors_all_k50,22,bert,0.2581341402543257,-0.007628207181018248
neighbors_all_k50,22,mpnet,0.3234642012908513,0.013577059806212956
neighbors_all_k50,22,minilm,0.31025374005645456,0.013556120423263726
neighbors_all_k50,22,pubmedbert,0.2651902965625987,-0.014460718967361187
neighbors_all_k50,22,biobert,0.26450349361110437,-0.02351910274473497
neighbors_all_k50,22,simcse,0.21610190494236836,-0.002388916756382278
neighbors_all_k50,23,specter,0.35390909544749477,-0.0012396280080526007
neighbors_all_k50,23,specter2,0.3189078470237853,-0.014408334489280361
neighbors_all_k50,23,scincl,0.3601654604561493,-0.003597035015156026
neighbors_all_k50,23,scibert,0.3625353875867906,-0.0013320403296474116
neighbors_all_k50,23,bert,0.3514269097092575,0.015050928759890843
neighbors_all_k50,23,mpnet,0.38100285901525255,0.0005020840165914889
neighbors_all_k50,23,minilm,0.36244508980963386,-0.004866163337579628
neighbors_all_k50,23,pubmedbert,0.3565759842101692,0.00631133516618655
neighbors_all_k50,23,biobert,0.36079725177838534,0.002161021908523365
neighbors_all_k50,23,simcse,0.29052228654129725,0.0014178313285238677
neighbors_all_k50,24,specter,0.36470031804657843,0.019346842445477155
neighbors_all_k50,24,specter2,0.3269112547450498,0.0033903210864303
neighbors_all_k50,24,scincl,0.36812393556991896,0.014156687953059867
neighbors_all_k50,24,scibert,0.36130296501487635,0.007230784952884539
neighbors_all_k50,24,bert,0.3024423925310352,-0.024138340563885325
neighbors_all_k50,24,mpnet,0.3721116240894634,0.0014060969452485016
neighbors_all_k50,24,minilm,0.3522047809582436,-0.005311224334523825
neighbors_all_k50,24,pubmedbert,0.3467216579460347,0.006252256756498185
neighbors_all_k50,24,biobert,0.36560336513799113,0.016762383122575268
neighbors_all_k50,24,simcse,0.2402133989945624,-0.0390958083637648
neighbors_all_k50,25,specter,0.33855715637355943,0.007795246554024267
neighbors_all_k50,25,specter2,0.3114859229896714,0.0025565551126180666
neighbors_all_k50,25,scincl,0.34424470699343424,0.004869025158141169
neighbors_all_k50,25,scibert,0.3437185085950351,0.004237894314609321
neighbors_all_k50,25,bert,0.29501251916035887,-0.016976648152995575
neighbors_all_k50,25,mpnet,0.3560134803634314,-0.00010048099921746958
neighbors_all_k50,25,minilm,0.3405719757493611,-0.0023524637618402597
neighbors_all_k50,25,pubmedbert,0.3383836381517242,0.012505802743753772
neighbors_all_k50,25,biobert,0.34151854684231675,0.007269130608466913
neighbors_all_k50,25,simcse,0.24491357999920105,-0.01980406157756012
neighbors_all_k50,26,specter,0.31921657946034676,-0.021525713212674064
neighbors_all_k50,26,specter2,0.3151414794295681,-0.003768271300970948
neighbors_all_k50,26,scincl,0.34317964501898024,-0.006176419669798452
neighbors_all_k50,26,scibert,0.36404144865086696,0.014580451516955565
neighbors_all_k50,26,bert,0.336550117985021,0.014580567818180944
neighbors_all_k50,26,mpnet,0.370112650046168,0.00401830583003356
neighbors_all_k50,26,minilm,0.3662921924694778,0.013387370104790804
neighbors_all_k50,26,pubmedbert,0.3307953216374269,-0.005062896624029127
neighbors_all_k50,26,biobert,0.32127526418385144,-0.02295453490348398
neighbors_all_k50,26,simcse,0.28761916487124245,0.012921140440995675
neighbors_all_k50,27,specter,0.288365892705846,0.023125884275783368
neighbors_all_k50,27,specter2,0.251745672619591,0.008338206132010183
neighbors_all_k50,27,scincl,0.29545759305367114,0.021603812607850673
neighbors_all_k50,27,scibert,0.267029268707452,-0.006929444183501221
neighbors_all_k50,27,bert,0.21236269090257243,-0.034104575021309494
neighbors_all_k50,27,mpnet,0.30201513480786857,0.011423074834692324
neighbors_all_k50,27,minilm,0.2850881049061489,0.007685566784420135
neighbors_all_k50,27,pubmedbert,0.2558175124059946,-0.004538421612503273
neighbors_all_k50,27,biobert,0.27404222833192127,0.005314713487544
neighbors_all_k50,27,simcse,0.16727692288230267,-0.031918817304985934
neighbors_all_k50,28,specter,0.3985080537601313,0.007934223178010192
neighbors_all_k50,28,specter2,0.38390356006976506,0.015162271430125766
neighbors_all_k50,28,scincl,0.41131137785985433,0.01212377526197542
neighbors_all_k50,28,scibert,0.3953253308710372,-0.003967204171974418
neighbors_all_k50,28,bert,0.3470713039909716,-0.02472978408496878
neighbors_all_k50,28,mpnet,0.4211814917410486,0.005255609615813777
neighbors_all_k50,28,minilm,0.4023822714681441,-0.0003540888056431688
neighbors_all_k50,28,pubmedbert,0.3845655073355905,-0.0011242488349658747
neighbors_all_k50,28,biobert,0.4083814507027803,0.014320113706344624
neighbors_all_k50,28,simcse,0.29990889504462914,-0.024620667294717943
neighbors_all_k50,29,specter,0.4032748538011696,0.014005465611579622
neighbors_all_k50,29,specter2,0.37164153072740336,0.004204684480295157
neighbors_all_k50,29,scincl,0.4070245203652406,0.009141360159892802
neighbors_all_k50,29,scibert,0.3954831230122089,-0.002504969638271638
neighbors_all_k50,29,bert,0.35782558736021347,-0.012671058323195816
neighbors_all_k50,29,mpnet,0.41430511952395604,-0.00031632020874753736
neighbors_all_k50,29,minilm,0.39985862316610243,-0.001573294715153723
neighbors_all_k50,29,pubmedbert,0.378993126090079,-0.0053921876879461685
neighbors_all_k50,29,biobert,0.39549563968400536,0.0027387450801007584
neighbors_all_k50,29,simcse,0.31559269518826305,-0.007632424758552864
neighbors_all_k50,30,specter,0.3960759207961424,0.013189624840060045
neighbors_all_k50,30,specter2,0.3459817379706577,-0.015072016042942874
neighbors_all_k50,30,scincl,0.3897287370472966,-0.001771330924543525
neighbors_all_k50,30,scibert,0.4055567867036011,0.01395178628662823
neighbors_all_k50,30,bert,0.3576622550528368,-0.00645129839706482
neighbors_all_k50,30,mpnet,0.3944138709346466,-0.013824476564549437
neighbors_all_k50,30,minilm,0.37952354570637126,-0.015525279941377293
neighbors_all_k50,30,pubmedbert,0.39241715399610144,0.014414932451583842
neighbors_all_k50,30,biobert,0.4055052836770288,0.019131481306631885
neighbors_all_k50,30,simcse,0.3087986046988817,-0.008043423014426584
neighbors_all_k50,31,specter,0.36329336785377436,0.001556454580647404
neighbors_all_k50,31,specter2,0.32836411879910077,-0.01154025253154438
neighbors_all_k50,31,scincl,0.3759779065997055,0.005627221310820706
neighbors_all_k50,31,scibert,0.3872081521498836,0.016752534415866074
neighbors_all_k50,31,bert,0.3406953187658642,-0.00226885200108203
neighbors_all_k50,31,mpnet,0.3905166586757758,0.0034276938595352423
neighbors_all_k50,31,minilm,0.3760675674232472,0.0021681244584541137
neighbors_all_k50,31,pubmedbert,0.36241349047579247,0.005560651614230373
neighbors_all_k50,31,biobert,0.36633103036749076,0.0011066106800492039
neighbors_all_k50,31,simcse,0.27330245864337654,-0.022390186386976263
neighbors_all_k50,32,specter,0.3320997186012522,-0.007643756855987104
neighbors_all_k50,32,specter2,0.33302088712150674,0.015109953606749204
neighbors_all_k50,32,scincl,0.3448638119506726,-0.0034934355223245677
neighbors_all_k50,32,scibert,0.3358062771948996,-0.012655902723230257
neighbors_all_k50,32,bert,0.3245682581584221,0.0035975252073635056
neighbors_all_k50,32,mpnet,0.36581214412017565,0.0007166171198226576
neighbors_all_k50,32,minilm,0.3595776342967897,0.007671629147884156
neighbors_all_k50,32,pubmedbert,0.3233316582390564,-0.011527742806618125
neighbors_all_k50,32,biobert,0.3402570825154366,-0.0029738993561173412
neighbors_all_k50,32,simcse,0.2848982193969232,0.01119901218245791
neighbors_all_k50,33,specter,0.2356181654642463,-0.035825952686256185
neighbors_all_k50,33,specter2,0.24577926717654405,-0.0038323090314765712
neighbors_all_k50,33,scincl,0.25428690824841765,-0.0257709819178426
neighbors_all_k50,33,scibert,0.27656633471507214,-0.0035964878963209066
neighbors_all_k50,33,bert,0.28202204653714236,0.02935067089282065
neighbors_all_k50,33,mpnet,0.2918774039976066,-0.004918765696009599
neighbors_all_k50,33,minilm,0.286025812795391,0.0024191649532223883
neighbors_all_k50,33,pubmedbert,0.26790320668852907,0.001343162949591365
neighbors_all_k50,33,biobert,0.27477104873890973,-0.000160575825907351
neighbors_all_k50,33,simcse,0.24639192416590758,0.04099207425817916
neighbors_all_k50,34,specter,0.3997794860312322,0.01844872642896621
neighbors_all_k50,34,specter2,0.35912385230867505,-0.0003743653511091232
neighbors_all_k50,34,scincl,0.40051870570230524,0.010574174084281455
neighbors_all_k50,34,scibert,0.38593591471622346,-0.004113549346933075
neighbors_all_k50,34,bert,0.3556602118588748,-0.006897805237210453
neighbors_all_k50,34,mpnet,0.40394949449715206,-0.002733316648227593
neighbors_all_k50,34,minilm,0.39038315232187265,-0.0031101369720594493
neighbors_all_k50,34,pubmedbert,0.37021236858335754,-0.006234316607343643
neighbors_all_k50,34,biobert,0.3913069766240622,0.006488710607481598
neighbors_all_k50,34,simcse,0.30323837040164664,-0.012048120957845299
neighbors_all_k50,35,specter,0.38354036438285866,0.012404291803377647
neighbors_all_k50,35,specter2,0.338036848858096,-0.011266681778903201
neighbors_all_k50,35,scincl,0.38481580703104956,0.005065962435810768
neighbors_all_k50,35,scibert,0.37642986913010007,-0.0034249079102714403
neighbors_all_k50,35,bert,0.3467105978958173,-0.005652732177482917
neighbors_all_k50,35,mpnet,0.3934585578650245,-0.0030295662575702265
neighbors_all_k50,35,minilm,0.37886025147549396,-0.004438350795653128
neighbors_all_k50,35,pubmedbert,0.36934298178085706,0.0030909836129408685
neighbors_all_k50,35,biobert,0.379632948421863,0.005009369428067425
neighbors_all_k50,35,simcse,0.3073334359763921,0.0022416316396851785
neighbors_all_k50,36,specter,0.3300616907246526,-0.004684389447987288
neighbors_all_k50,36,specter2,0.31496644809274765,0.002052909862589535
neighbors_all_k50,36,scincl,0.3368253049016046,-0.006534547286793067
neighbors_all_k50,36,scibert,0.33150396830637413,-0.011960816327156263
neighbors_all_k50,36,bert,0.3196188861416563,0.0036455484751971765
neighbors_all_k50,36,mpnet,0.3636386757088934,0.0035405439931398244
neighbors_all_k50,36,minilm,0.3511480476125389,0.0042394377482329205
neighbors_all_k50,36,pubmedbert,0.3240708429130955,-0.005791162847979561
neighbors_all_k50,36,biobert,0.33845844074759157,0.00022485416063702492
neighbors_all_k50,36,simcse,0.28396943359998605,0.015267621670120265
neighbors_2048_mean_k10,11,specter,0.296162109375,0.004254306891025634
neighbors_2048_mean_k10,11,specter2,0.26307183159722225,-0.013923861511752142
neighbors_2048_mean_k10,11,scincl,0.3022189670138889,-0.0012846804887820405
neighbors_2048_mean_k10,11,scibert,0.3079557291666667,0.009710202991453008
neighbors_2048_mean_k10,11,bert,0.27837890625,0.009299671140491473
neighbors_2048_mean_k10,11,mpnet,0.31009765625,-0.009709117922008546
neighbors_2048_mean_k10,11,minilm,0.2894346788194444,-0.018101545806623955
neighbors_2048_mean_k10,11,pubmedbert,0.2974869791666667,0.012064970619658135
neighbors_2048_mean_k10,11,biobert,0.30398220486111116,0.011548394097222229
neighbors_2048_mean_k10,11,simcse,0.22124565972222224,-0.0038583400106837473
neighbors_2048_mean_k10,12,specter,0.18571614583333335,-0.03985593616452992
neighbors_2048_mean_k10,12,specter2,0.18679796006944444,-0.023862012553418785
neighbors_2048_mean_k10,12,scincl,0.2017154947916667,-0.03545243222489314
neighbors_2048_mean_k10,12,scibert,0.2380783420138889,0.006168536324786351
neighbors_2048_mean_k10,12,bert,0.25045138888888885,0.04770787426549147
neighbors_2048_mean_k10,12,mpnet,0.23201280381944445,-0.021458249866452967
neighbors_2048_mean_k10,12,minilm,0.22948242187500004,-0.011718082264957254
neighbors_2048_mean_k10,12,pubmedbert,0.2295464409722222,0.010460152911324825
neighbors_2048_mean_k10,12,biobert,0.23751193576388888,0.011413845486111142
neighbors_2048_mean_k10,12,simcse,0.21536458333333333,0.056596304086538485
neighbors_2048_mean_k10,13,specter,0.3127777777777778,0.01813386418269229
neighbors_2048_mean_k10,13,specter2,0.270458984375,-0.009272819845085477
neighbors_2048_mean_k10,13,scincl,0.31869791666666664,0.012458158052884622
neighbors_2048_mean_k10,13,scibert,0.3128439670138889,0.011862329727564081
neighbors_2048_mean_k10,13,bert,0.2521929253472222,-0.019622420873397425
neighbors_2048_mean_k10,13,mpnet,0.3214019097222222,-0.0011409755608974435
neighbors_2048_mean_k10,13,minilm,0.3008799913194445,-0.009392344417735034
neighbors_2048_mean_k10,13,pubmedbert,0.29961697048611113,0.011458850827991453
neighbors_2048_mean_k10,13,biobert,0.3168229166666667,0.021652994791666668
neighbors_2048_mean_k10,13,simcse,0.19170247395833334,-0.036137636885683735
neighbors_2048_mean_k10,14,specter,0.243623046875,-0.007284972622863317
neighbors_2048_mean_k10,14,specter2,0.25546006944444444,0.019464159321581128
neighbors_2048_mean_k10,14,scincl,0.26428168402777774,0.0017778195112179058
neighbors_2048_mean_k10,14,scibert,0.23807400173611112,-0.019171741452991505
neighbors_2048_mean_k10,14,bert,0.2340549045138889,0.005975452390491409
neighbors_2048_mean_k10,14,mpnet,0.28703450520833335,0.008227514022435847
neighbors_2048_mean_k10,14,minilm,0.28027669270833333,0.013740251068376008
neighbors_2048_mean_k10,14,pubmedbert,0.2229264322916667,-0.02149579326923079
neighbors_2048_mean_k10,14,biobert,0.22310438368055557,-0.028329644097222266
neighbors_2048_mean_k10,14,simcse,0.211201171875,0.0270969551282051
neighbors_2048_mean_k10,15,specter,0.2799945746527778,-0.0009123597756410498
neighbors_2048_mean_k10,15,specter2,0.2650520833333333,-0.0009427417200854604
neighbors_2048_mean_k10,15,scincl,0.2845540364583333,-0.007948742988782046
neighbors_2048_mean_k10,15,scibert,0.2908517795138889,0.003607121394230787
neighbors_2048_mean_k10,15,bert,0.2561013454861112,-0.0019770215678418584
neighbors_2048_mean_k10,15,mpnet,0.3029676649305555,-0.00583824118589743
neighbors_2048_mean_k10,15,minilm,0.2880425347222222,-0.00849282184829062
neighbors_2048_mean_k10,15,pubmedbert,0.2835264756944445,0.009105335202991486
neighbors_2048_mean_k10,15,biobert,0.2928656684027778,0.011432725694444467
neighbors_2048_mean_k10,15,simcse,0.21606987847222223,0.001966746794871811
neighbors_2048_mean_k10,16,specter,0.2527799479166667,-0.003068175747863321
neighbors_2048_mean_k10,16,specter2,0.22487304687500004,-0.01606296741452998
neighbors_2048_mean_k10,16,scincl,0.25270290798611117,-0.014741060697115442
neighbors_2048_mean_k10,16,scibert,0.2835872395833333,0.021401392227564042
neighbors_2048_mean_k10,16,bert,0.2321017795138889,-0.000917776776175272
neighbors_2048_mean_k10,16,mpnet,0.26516167534722224,-0.018585420005341927
neighbors_2048_mean_k10,16,minilm,0.25179253472222224,-0.01968401108440178
neighbors_2048_mean_k10,16,pubmedbert,0.2802994791666667,0.030937149439102522
neighbors_2048_mean_k10,16,biobert,0.2850770399305556,0.028702907986111057
neighbors_2048_mean_k10,16,simcse,0.18106228298611116,-0.007982037927350472
neighbors_2048_mean_k10,17,specter,0.2904817708333333,0.004530131543803408
neighbors_2048_mean_k10,17,specter2,0.2967209201388889,0.025681390224358995
neighbors_2048_mean_k10,17,scincl,0.31376844618055555,0.016220961872329083
neighbors_2048_mean_k10,17,scibert,0.2801649305555556,-0.012124432425213648
neighbors_2048_mean_k10,17,bert,0.25286892361111113,-0.010254148303952961
neighbors_2048_mean_k10,17,mpnet,0.3334157986111111,0.019565187633547025
neighbors_2048_mean_k10,17,minilm,0.3254318576388889,0.023851796207264978
neighbors_2048_mean_k10,17,pubmedbert,0.2510666232638889,-0.028399222088675166
neighbors_2048_mean_k10,17,biobert,0.24797526041666668,-0.03850238715277776
neighbors_2048_mean_k10,17,simcse,0.21857855902777779,-0.0005692775106837275
neighbors_2048_mean_k10,18,specter,0.28513671874999996,-0.002950554220085543
neighbors_2048_mean_k10,18,specter2,0.2914724392361111,0.01829727564102558
neighbors_2048_mean_k10,18,scincl,0.30620442708333334,0.006521309094551231
neighbors_2048_mean_k10,18,scibert,0.2790668402777778,-0.015358156383547051
neighbors_2048_mean_k10,18,bert,0.26226236979166667,-0.0029963358039530132
neighbors_2048_mean_k10,18,mpnet,0.3290473090277778,0.013061064369658053
neighbors_2048_mean_k10,18,minilm,0.32040690104166664,0.01669120592948709
neighbors_2048_mean_k10,18,pubmedbert,0.25922634548611106,-0.022375133547008597
neighbors_2048_mean_k10,18,biobert,0.2639550781250001,-0.024658203125000024
neighbors_2048_mean_k10,18,simcse,0.23505099826388895,0.013767528044871762
neighbors_2048_mean_k10,19,specter,0.27891384548611114,-0.013247863247863189
neighbors_2048_mean_k10,19,specter2,0.2634809027777778,-0.013768696581196541
neighbors_2048_mean_k10,19,scincl,0.29114149305555553,-0.01261606069711531
neighbors_2048_mean_k10,19,scibert,0.30853732638888887,0.01003789396367527
neighbors_2048_mean_k10,19,bert,0.29930881076388893,0.0299756694043804
neighbors_2048_mean_k10,19,mpnet,0.30903320312500004,-0.011027477297008478
neighbors_2048_mean_k10,19,minilm,0.2947352430555556,-0.013054887820512775
neighbors_2048_mean_k10,19,pubmedbert,0.29957682291666665,0.013900908119658193
neighbors_2048_mean_k10,19,biobert,0.2956163194444444,0.002928602430555612
neighbors_2048_mean_k10,19,simcse,0.23222981770833334,0.006871911725427424
neighbors_2048_mean_k10,20,specter,0.2507194010416667,-0.013891960470085488
neighbors_2048_mean_k10,20,specter2,0.2559830729166667,0.0062838207799145234
neighbors_2048_mean_k10,20,scincl,0.2679470486111111,-0.008260157919337603
neighbors_2048_mean_k10,20,scibert,0.26377278645833324,-0.0071762987446581505
neighbors_2048_mean_k10,20,bert,0.26224826388888883,0.02046546975160257
neighbors_2048_mean_k10,20,mpnet,0.2966666666666667,0.004156333466880358
neighbors_2048_mean_k10,20,minilm,0.2902962239583333,0.010056440304487177
neighbors_2048_mean_k10,20,pubmedbert,0.24266818576388893,-0.01545738181089744
neighbors_2048_mean_k10,20,biobert,0.2422417534722222,-0.02289561631944446
neighbors_2048_mean_k10,20,simcse,0.22452690972222225,0.026719350961538473
neighbors_2048_mean_k10,21,specter,0.28679796006944447,-0.0005180455395299988
neighbors_2048_mean_k10,21,specter2,0.27134982638888894,-0.0010540698450855295
neighbors_2048_mean_k10,21,scincl,0.2948318142361111,-0.004080036391559911
neighbors_2048_mean_k10,21,scibert,0.2931119791666667,-0.0005417501335470822
neighbors_2048_mean_k10,21,bert,0.26810438368055556,0.0036169454460469783
neighbors_2048_mean_k10,21,mpnet,0.3163422309027778,0.0011272536057691826
neighbors_2048_mean_k10,21,minilm,0.303293185763889,0.00034875801282044063
neighbors_2048_mean_k10,21,pubmedbert,0.28203776041666667,0.0012075487446580725
neighbors_2048_mean_k10,21,biobert,0.2832964409722222,-0.004545572916666703
neighbors_2048_mean_k10,21,simcse,0.22495117187500002,0.004438969017093983
neighbors_2048_mean_k10,22,specter,0.29470703125,0.008059211404914514
neighbors_2048_mean_k10,22,specter2,0.27798394097222223,0.00624823050213673
