field_id,model_a,input_a,model_b,input_b,kind,rows,cka_debiased,rsa_spearman
31,pubmedbert,title,biobert,title,model,1000,0.4859870546885222,0.5088089754180212
31,pubmedbert,title,simcse,title,model,1000,0.4288277476411663,0.42180700738951754
31,pubmedbert,title,pubmedbert,abstract,input,1000,0.4395641105782362,0.3675486739313709
31,pubmedbert,title,pubmedbert,title_abstract,input,1000,0.49013277129463695,0.4151786443049479
31,biobert,title,simcse,title,model,1000,0.34639994078520125,0.4071495894263743
31,biobert,title,biobert,abstract,input,1000,0.36616533326511475,0.3234999659597491
31,biobert,title,biobert,title_abstract,input,1000,0.43989378155012,0.3866307931715742
31,simcse,title,simcse,abstract,input,1000,0.4165298887852524,0.43182529424056343
31,simcse,title,simcse,title_abstract,input,1000,0.4912709936349413,0.49962201211455703
31,specter,abstract,specter2,abstract,model,1000,0.7189582703761422,0.5396516836236296
31,specter,abstract,scincl,abstract,model,1000,0.7893093369582607,0.6878324376530809
31,specter,abstract,scibert,abstract,model,1000,0.6753650844650096,0.473167584330919
31,specter,abstract,bert,abstract,model,1000,0.5939764641029222,0.41410751542376906
31,specter,abstract,mpnet,abstract,model,1000,0.7677822210972366,0.6533811213734523
31,specter,abstract,minilm,abstract,model,1000,0.7078861217798802,0.5914274506225661
31,specter,abstract,pubmedbert,abstract,model,1000,0.5706960431413319,0.42118096081045214
31,specter,abstract,biobert,abstract,model,1000,0.5786277034138068,0.4136845340062117
31,specter,abstract,simcse,abstract,model,1000,0.5116813538179801,0.3428990620867464
31,specter,abstract,specter,title_abstract,input,1000,0.9555134022340467,0.934539298043347
31,specter2,abstract,scincl,abstract,model,1000,0.7474473366569272,0.5490529465756322
31,specter2,abstract,scibert,abstract,model,1000,0.6531104691538236,0.44109146739022825
31,specter2,abstract,bert,abstract,model,1000,0.5736104697979297,0.3394157695915393
31,specter2,abstract,mpnet,abstract,model,1000,0.7338653009326451,0.5310676112071685
31,specter2,abstract,minilm,abstract,model,1000,0.6682857183845224,0.4281579127508946
31,specter2,abstract,pubmedbert,abstract,model,1000,0.5300208952939707,0.3059192007327966
31,specter2,abstract,biobert,abstract,model,1000,0.542436697958733,0.30718819124097124
31,specter2,abstract,simcse,abstract,model,1000,0.4786001190470097,0.23171308120678305
31,specter2,abstract,specter2,title_abstract,input,1000,0.9637526126742386,0.9449994956849975
31,scincl,abstract,scibert,abstract,model,1000,0.6560964776766927,0.47230098186025227
31,scincl,abstract,bert,abstract,model,1000,0.5681168355898727,0.43960083679450246
31,scincl,abstract,mpnet,abstract,model,1000,0.7806480930066318,0.7052646666876617
31,scincl,abstract,minilm,abstract,model,1000,0.727777968711212,0.6285225235148055
31,scincl,abstract,pubmedbert,abstract,model,1000,0.5643754693392876,0.4077011469292531
31,scincl,abstract,biobert,abstract,model,1000,0.5718345158091075,0.4058103925175246
31,scincl,abstract,simcse,abstract,model,1000,0.4967003742054185,0.382106271778262
31,scincl,abstract,scincl,title_abstract,input,1000,0.9730130839380077,0.9724604998781525
31,scibert,abstract,bert,abstract,model,1000,0.7507406536287189,0.7278350553810877
31,scibert,abstract,mpnet,abstract,model,1000,0.6370152085438603,0.4252903517082256
31,scibert,abstract,minilm,abstract,model,1000,0.6097534941276368,0.3857718319229297
31,scibert,abstract,pubmedbert,abstract,model,1000,0.8067549652040629,0.7702317722065779
31,scibert,abstract,biobert,abstract,model,1000,0.8004244477498382,0.7759682715079186
31,scibert,abstract,simcse,abstract,model,1000,0.6026932357546044,0.48929170385622994
31,scibert,abstract,scibert,title_abstract,input,1000,0.9883786001062608,0.9862500462071252
31,bert,abstract,mpnet,abstract,model,1000,0.5816485411783726,0.45488553917121355
31,bert,abstract,minilm,abstract,model,1000,0.5819866492064476,0.46082211979805393
31,bert,abstract,pubmedbert,abstract,model,1000,0.7818886723180052,0.7723640990209092
31,bert,abstract,biobert,abstract,model,1000,0.8173037022852891,0.7996592162711443
31,bert,abstract,simcse,abstract,model,1000,0.7635749211244518,0.7718892599467189
31,bert,abstract,bert,title_abstract,input,1000,0.9872311221372302,0.9875556127753912
31,mpnet,abstract,minilm,abstract,model,1000,0.8267907955116051,0.8001425553473553
31,mpnet,abstract,pubmedbert,abstract,model,1000,0.5526614598421267,0.44035467629088404
31,mpnet,abstract,biobert,abstract,model,1000,0.5604445669299312,0.44568808276172084
31,mpnet,abstract,simcse,abstract,model,1000,0.5163406914278031,0.4241907027749784
31,mpnet,abstract,mpnet,title_abstract,input,1000,0.9786419054494019,0.9762082642800215
31,minilm,abstract,pubmedbert,abstract,model,1000,0.5452094232902482,0.4618850208432124
31,minilm,abstract,biobert,abstract,model,1000,0.5587047573659681,0.4695603692139008
31,minilm,abstract,simcse,abstract,model,1000,0.5444057693132917,0.46509176822122883
31,minilm,abstract,minilm,title_abstract,input,1000,0.96902129764406,0.969743343532864
31,pubmedbert,abstract,biobert,abstract,model,1000,0.884361857118453,0.8959642654909112
31,pubmedbert,abstract,simcse,abstract,model,1000,0.6205387469395998,0.585302383194756
31,pubmedbert,abstract,pubmedbert,title_abstract,input,1000,0.9826678653318929,0.9809819580509518
31,biobert,abstract,simcse,abstract,model,1000,0.6466975267149913,0.6008348251970874
31,biobert,abstract,biobert,title_abstract,input,1000,0.9817381063258287,0.9794570551086431
31,simcse,abstract,simcse,title_abstract,input,1000,0.9692363368043639,0.9719957106644834
31,specter,title_abstract,specter2,title_abstract,model,1000,0.7222434080318263,0.5548458614771149
31,specter,title_abstract,scincl,title_abstract,model,1000,0.8017419427899222,0.6954989477492476
31,specter,title_abstract,scibert,title_abstract,model,1000,0.6928446389681256,0.4959348347213368
31,specter,title_abstract,bert,title_abstract,model,1000,0.6088227222657986,0.43887136039867725
31,specter,title_abstract,mpnet,title_abstract,model,1000,0.7811676204404262,0.6729426047138588
31,specter,title_abstract,minilm,title_abstract,model,1000,0.719589216083584,0.6112690789766729
31,specter,title_abstract,pubmedbert,title_abstract,model,1000,0.5878376786139701,0.4482898874282237
31,specter,title_abstract,biobert,title_abstract,model,1000,0.5927570194002876,0.4409217527893035
31,specter,title_abstract,simcse,title_abstract,model,1000,0.5241251650634686,0.3675881668149695
31,specter2,title_abstract,scincl,title_abstract,model,1000,0.7462872138208589,0.5571248855183123
31,specter2,title_abstract,scibert,title_abstract,model,1000,0.6680396424022589,0.48543167694757905
31,specter2,title_abstract,bert,title_abstract,model,1000,0.5908826759052168,0.3894798023222012
31,specter2,title_abstract,mpnet,title_abstract,model,1000,0.7318218937729973,0.5425862975164655
31,specter2,title_abstract,minilm,title_abstract,model,1000,0.6662003060176394,0.443770364802925
31,specter2,title_abstract,pubmedbert,title_abstract,model,1000,0.5488765433422617,0.3544096945285267
31,specter2,title_abstract,biobert,title_abstract,model,1000,0.5585705173698575,0.3580562908196401
31,specter2,title_abstract,simcse,title_abstract,model,1000,0.4939750149486657,0.2762756661546897
31,scincl,title_abstract,scibert,title_abstract,model,1000,0.6745720661697622,0.49348104099070256
31,scincl,title_abstract,bert,title_abstract,model,1000,0.581867671590351,0.45842272782755733
31,scincl,title_abstract,mpnet,title_abstract,model,1000,0.785462966774453,0.7113915675009836
31,scincl,title_abstract,minilm,title_abstract,model,1000,0.73151649771551,0.632898690476749
31,scincl,title_abstract,pubmedbert,title_abstract,model,1000,0.5788114437755781,0.42184276346560645
31,scincl,title_abstract,biobert,title_abstract,model,1000,0.5845782081884164,0.42446933431267225
31,scincl,title_abstract,simcse,title_abstract,model,1000,0.5060010903561603,0.4044266187960674
31,scibert,title_abstract,bert,title_abstract,model,1000,0.7539127911484846,0.7302402533941003
31,scibert,title_abstract,mpnet,title_abstract,model,1000,0.6588870250642868,0.45761974498904995
31,scibert,title_abstract,minilm,title_abstract,model,1000,0.6257720933302715,0.40307338970668316
31,scibert,title_abstract,pubmedbert,title_abstract,model,1000,0.8068232425859759,0.7721959036784916
31,scibert,title_abstract,biobert,title_abstract,model,1000,0.7957613826614847,0.7772178624020409
31,scibert,title_abstract,simcse,title_abstract,model,1000,0.6029578704789084,0.4932065169240146
31,bert,title_abstract,mpnet,title_abstract,model,1000,0.6004154649547505,0.48638481675246203
31,bert,title_abstract,minilm,title_abstract,model,1000,0.5932202363291273,0.4751897595809745
31,bert,title_abstract,pubmedbert,title_abstract,model,1000,0.7804259647511201,0.7612103335360272
31,bert,title_abstract,biobert,title_abstract,model,1000,0.8120086920000905,0.7984967005287418
31,bert,title_abstract,simcse,title_abstract,model,1000,0.7669860009089381,0.7694702504661757
31,mpnet,title_abstract,minilm,title_abstract,model,1000,0.8306791846381788,0.804542746817857
31,mpnet,title_abstract,pubmedbert,title_abstract,model,1000,0.5758560591541302,0.46928179694870503
31,mpnet,title_abstract,biobert,title_abstract,model,1000,0.5815560074847034,0.4760390858900973
31,mpnet,title_abstract,simcse,title_abstract,model,1000,0.5319661372772783,0.46290851127227123
31,minilm,title_abstract,pubmedbert,title_abstract,model,1000,0.560664351379183,0.47883792630159466
31,minilm,title_abstract,biobert,title_abstract,model,1000,0.5718931852077486,0.48388730197271845
31,minilm,title_abstract,simcse,title_abstract,model,1000,0.5514772814258239,0.4862045612660119
31,pubmedbert,title_abstract,biobert,title_abstract,model,1000,0.8768536809556191,0.8888798892801996
31,pubmedbert,title_abstract,simcse,title_abstract,model,1000,0.621486740944197,0.5789057442117651
31,biobert,title_abstract,simcse,title_abstract,model,1000,0.6443545095205504,0.6028094029855239
32,specter,title,specter2,title,model,1000,0.7121231993410215,0.5986140209455347
32,specter,title,scincl,title,model,1000,0.6987056037763727,0.5993583834718957
32,specter,title,scibert,title,model,1000,0.48093211428515553,0.28070055524825116
32,specter,title,bert,title,model,1000,0.4883907810167589,0.21972327827880805
32,specter,title,mpnet,title,model,1000,0.6558265485878011,0.5717586286498963
32,specter,title,minilm,title,model,1000,0.6496729488050745,0.5580147919260365
32,specter,title,pubmedbert,title,model,1000,0.47714380424245595,0.17294144352035362
32,specter,title,biobert,title,model,1000,0.3109666133341024,0.10441352128353402
32,specter,title,simcse,title,model,1000,0.5098835486385198,0.2870459893971142
32,specter,title,specter,abstract,input,1000,0.685868175373054,0.6474189084990427
32,specter,title,specter,title_abstract,input,1000,0.7707335934796692,0.7375729950814272
32,specter2,title,scincl,title,model,1000,0.7943562745628233,0.7302803190497005
32,specter2,title,scibert,title,model,1000,0.5150224088023833,0.2964772857661929
32,specter2,title,bert,title,model,1000,0.5122044820750987,0.2304378378660947
32,specter2,title,mpnet,title,model,1000,0.7030865240620013,0.6053546682388861
32,specter2,title,minilm,title,model,1000,0.6835211886364455,0.5785545928608861
32,specter2,title,pubmedbert,title,model,1000,0.5022065408645101,0.2058215040705538
32,specter2,title,biobert,title,model,1000,0.3195990174169388,0.1124476807386196
32,specter2,title,simcse,title,model,1000,0.5282561921009187,0.3181224498228059
32,specter2,title,specter2,abstract,input,1000,0.6923010725617669,0.6471065098447631
32,specter2,title,specter2,title_abstract,input,1000,0.7867821986118454,0.7486028492080024
32,scincl,title,scibert,title,model,1000,0.4847610646393873,0.29360471776101216
32,scincl,title,bert,title,model,1000,0.48067827511115563,0.2537616534179043
32,scincl,title,mpnet,title,model,1000,0.6754406804883089,0.6075000643282499
32,scincl,title,minilm,title,model,1000,0.660351427936832,0.5922408312871027
32,scincl,title,pubmedbert,title,model,1000,0.4846656298828558,0.2257059964232651
32,scincl,title,biobert,title,model,1000,0.3047040812591372,0.10954951041837346
32,scincl,title,simcse,title,model,1000,0.4966300018893623,0.33144382744110806
32,scincl,title,scincl,abstract,input,1000,0.7114376427752532,0.707130959388826
32,scincl,title,scincl,title_abstract,input,1000,0.7821430158185881,0.7751479989178697
32,scibert,title,bert,title,model,1000,0.5582209535902672,0.5333328267898324
32,scibert,title,mpnet,title,model,1000,0.4343681124854168,0.34895319237988287
32,scibert,title,minilm,title,model,1000,0.41950166334158395,0.3243078631777699
32,scibert,title,pubmedbert,title,model,1000,0.6187380700058774,0.5884546770491368
32,scibert,title,biobert,title,model,1000,0.3814911373115347,0.41191606684579135
32,scibert,title,simcse,title,model,1000,0.44004338637963275,0.4130779182066931
32,scibert,title,scibert,abstract,input,1000,0.36270831915375196,0.26227158436517967
32,scibert,title,scibert,title_abstract,input,1000,0.4040722731481709,0.2949793137744505
32,bert,title,mpnet,title,model,1000,0.4954007230256858,0.4357852661629636
32,bert,title,minilm,title,model,1000,0.4961284334638161,0.4382027962370072
32,bert,title,pubmedbert,title,model,1000,0.6328076338109943,0.719472956838183
32,bert,title,biobert,title,model,1000,0.43806018198181573,0.5575858297729623
32,bert,title,simcse,title,model,1000,0.6415303038580935,0.6946070060410148
32,bert,title,bert,abstract,input,1000,0.4791550303774917,0.4877782199639419
32,bert,title,bert,title_abstract,input,1000,0.5232384201054524,0.5283267587618181
32,mpnet,title,minilm,title,model,1000,0.7891861583060843,0.787349097514873
32,mpnet,title,pubmedbert,title,model,1000,0.44676768454303944,0.33979755250849336
32,mpnet,title,biobert,title,model,1000,0.29952013248888143,0.24314266099385698
32,mpnet,title,simcse,title,model,1000,0.5388130749355431,0.4861650878524108
32,mpnet,title,mpnet,abstract,input,1000,0.7464484176815941,0.7223283874213146
32,mpnet,title,mpnet,title_abstract,input,1000,0.8017110577013967,0.7789713446359239
32,minilm,title,pubmedbert,title,model,1000,0.434847581233805,0.32454031151685064
32,minilm,title,biobert,title,model,1000,0.29044825761077586,0.23179714705099125
32,minilm,title,simcse,title,model,1000,0.557660756155923,0.5149318150128305
32,minilm,title,minilm,abstract,input,1000,0.6776535237956862,0.6510669206206661
32,minilm,title,minilm,title_abstract,input,1000,0.7440744791826358,0.7161906114219786
32,pubmedbert,title,biobert,title,model,1000,0.45998878550844086,0.5663944079099873
32,pubmedbert,title,simcse,title,model,1000,0.46108527422271917,0.5172837188252082
32,pubmedbert,title,pubmedbert,abstract,input,1000,0.44329065743323076,0.33516797033191564
32,pubmedbert,title,pubmedbert,title_abstract,input,1000,0.4871766089698221,0.37596709325791755
32,biobert,title,simcse,title,model,1000,0.31947904620453066,0.40931143177377893
32,biobert,title,biobert,abstract,input,1000,0.29099198438749246,0.29079443310248676
32,biobert,title,biobert,title_abstract,input,1000,0.3557656092536028,0.3449435108113604
32,simcse,title,simcse,abstract,input,1000,0.40276743948114985,0.4441302642213251
32,simcse,title,simcse,title_abstract,input,1000,0.46840492234615677,0.49595661802439284
32,specter,abstract,specter2,abstract,model,1000,0.7534736725478571,0.6446090040425226
32,specter,abstract,scincl,abstract,model,1000,0.7741364722548264,0.6920807749267014
32,specter,abstract,scibert,abstract,model,1000,0.46740343722157,0.3416696950101743
32,specter,abstract,bert,abstract,model,1000,0.449116071596307,0.31540002840700027
32,specter,abstract,mpnet,abstract,model,1000,0.7444127831579308,0.6672836201537097
32,specter,abstract,minilm,abstract,model,1000,0.7107640457308204,0.6429279250568188
32,specter,abstract,pubmedbert,abstract,model,1000,0.40053426296289973,0.30627030513217707
32,specter,abstract,biobert,abstract,model,1000,0.46234046223784037,0.31680694393501757
32,specter,abstract,simcse,abstract,model,1000,0.46090537039542173,0.30315731692839043
32,specter,abstract,specter,title_abstract,input,1000,0.9632492405355612,0.9552246396060632
32,specter2,abstract,scincl,abstract,model,1000,0.8208143422794584,0.7522938693372346
32,specter2,abstract,scibert,abstract,model,1000,0.5045338263130119,0.28711793393179486
32,specter2,abstract,bert,abstract,model,1000,0.4675895656349285,0.20126268836015684
32,specter2,abstract,mpnet,abstract,model,1000,0.7672771688582289,0.6943884230584708
32,specter2,abstract,minilm,abstract,model,1000,0.7258668105256108,0.6177163205752911
32,specter2,abstract,pubmedbert,abstract,model,1000,0.428960109222513,0.22207397274468468
32,specter2,abstract,biobert,abstract,model,1000,0.49381036152077923,0.2296957268682387
32,specter2,abstract,simcse,abstract,model,1000,0.4735697837260806,0.20084675818911696
32,specter2,abstract,specter2,title_abstract,input,1000,0.9576606950714939,0.945415880306538
32,scincl,abstract,scibert,abstract,model,1000,0.48063235217352346,0.28942509620156287
32,scincl,abstract,bert,abstract,model,1000,0.4636386170163338,0.2436264106080659
32,scincl,abstract,mpnet,abstract,model,1000,0.7710686739002184,0.7169051485197624
32,scincl,abstract,minilm,abstract,model,1000,0.7361656381103945,0.6602168128910424
32,scincl,abstract,pubmedbert,abstract,model,1000,0.42616216163164683,0.24800649150201617
32,scincl,abstract,biobert,abstract,model,1000,0.4787465441837441,0.2536554467636382
32,scincl,abstract,simcse,abstract,model,1000,0.4722177438069337,0.25389547627073783
32,scincl,abstract,scincl,title_abstract,input,1000,0.9755273385008141,0.9732588686896471
32,scibert,abstract,bert,abstract,model,1000,0.7514956457358236,0.7259915485019787
32,scibert,abstract,mpnet,abstract,model,1000,0.47187545999812636,0.37174894256487245
32,scibert,abstract,minilm,abstract,model,1000,0.49049477229129296,0.4054205160685486
32,scibert,abstract,pubmedbert,abstract,model,1000,0.8330930176966185,0.8386942163982395
32,scibert,abstract,biobert,abstract,model,1000,0.8520435010235277,0.8361661859904169
32,scibert,abstract,simcse,abstract,model,1000,0.6293945899291459,0.5201285995153198
32,scibert,abstract,scibert,title_abstract,input,1000,0.9884281257067055,0.9881815344914464
32,bert,abstract,mpnet,abstract,model,1000,0.48501115520738497,0.3801810912219527
32,bert,abstract,minilm,abstract,model,1000,0.5228185941881405,0.48093708953634484
32,bert,abstract,pubmedbert,abstract,model,1000,0.7482559828873621,0.7866933511547334
32,bert,abstract,biobert,abstract,model,1000,0.7954781653030927,0.8296630036256538
32,bert,abstract,simcse,abstract,model,1000,0.8024446544418486,0.8052142737810319
32,bert,abstract,bert,title_abstract,input,1000,0.9887693935575073,0.9918601806256518
32,mpnet,abstract,minilm,abstract,model,1000,0.819625676661262,0.802567274424919
32,mpnet,abstract,pubmedbert,abstract,model,1000,0.4195987826233415,0.3413744353859355
32,mpnet,abstract,biobert,abstract,model,1000,0.4866620183899523,0.35871525672578686
32,mpnet,abstract,simcse,abstract,model,1000,0.4958374251985298,0.38633657102834346
32,mpnet,abstract,mpnet,title_abstract,input,1000,0.9819940158925079,0.9789137697877857
32,minilm,abstract,pubmedbert,abstract,model,1000,0.4415855632312859,0.4017446170823616
32,minilm,abstract,biobert,abstract,model,1000,0.5034384441123155,0.4270374260830938
32,minilm,abstract,simcse,abstract,model,1000,0.5477685489594535,0.5087055641742639
32,minilm,abstract,minilm,title_abstract,input,1000,0.9740467528932393,0.9728838481222135
32,pubmedbert,abstract,biobert,abstract,model,1000,0.8706798209507388,0.8755596712863998
32,pubmedbert,abstract,simcse,abstract,model,1000,0.6113316191073449,0.58286817697267
32,pubmedbert,abstract,pubmedbert,title_abstract,input,1000,0.9863172815036255,0.9879534390563852
32,biobert,abstract,simcse,abstract,model,1000,0.6552473808184961,0.627122807587807
32,biobert,abstract,biobert,title_abstract,input,1000,0.982229781172943,0.9835316958588373
32,simcse,abstract,simcse,title_abstract,input,1000,0.975245280919658,0.9832474583126167
32,specter,title_abstract,specter2,title_abstract,model,1000,0.753250852138321,0.6567031460842587
32,specter,title_abstract,scincl,title_abstract,model,1000,0.7785142114102819,0.7091712232484286
32,specter,title_abstract,scibert,title_abstract,model,1000,0.4836450255898693,0.3478784386556963
32,specter,title_abstract,bert,title_abstract,model,1000,0.4655146113537077,0.3204926130152337
32,specter,title_abstract,mpnet,title_abstract,model,1000,0.7516107524095267,0.6782144469425324
32,specter,title_abstract,minilm,title_abstract,model,1000,0.7190365892721513,0.6525640141224088
32,specter,title_abstract,pubmedbert,title_abstract,model,1000,0.4116782522812456,0.3080166525575412
32,specter,title_abstract,biobert,title_abstract,model,1000,0.47573627027823917,0.3202323538525794
32,specter,title_abstract,simcse,title_abstract,model,1000,0.4851241251400822,0.3101685414224221
32,specter2,title_abstract,scincl,title_abstract,model,1000,0.8178793199984346,0.7535659359284159
32,specter2,title_abstract,scibert,title_abstract,model,1000,0.5253966384905919,0.31476953514392403
32,specter2,title_abstract,bert,title_abstract,model,1000,0.4840657811717206,0.2314476065726194
32,specter2,title_abstract,mpnet,title_abstract,model,1000,0.7642753313871928,0.6939360434618442
32,specter2,title_abstract,minilm,title_abstract,model,1000,0.7261314171932894,0.6303343162853399
32,specter2,title_abstract,pubmedbert,title_abstract,model,1000,0.44355084457158556,0.24915176426287886
32,specter2,title_abstract,biobert,title_abstract,model,1000,0.5085471753094879,0.2539990530214966
32,specter2,title_abstract,simcse,title_abstract,model,1000,0.49549689343650594,0.23650671655826663
32,scincl,title_abstract,scibert,title_abstract,model,1000,0.49602257517641174,0.3028407644126019
32,scincl,title_abstract,bert,title_abstract,model,1000,0.47604185817352274,0.2537066893962683
32,scincl,title_abstract,mpnet,title_abstract,model,1000,0.7720363865116994,0.7179585499463959
32,scincl,title_abstract,minilm,title_abstract,model,1000,0.7379526565472551,0.6639997080339987
32,scincl,title_abstract,pubmedbert,title_abstract,model,1000,0.4365760825611073,0.26187300613118136
32,scincl,title_abstract,biobert,title_abstract,model,1000,0.4894708392481046,0.2615977438004929
32,scincl,title_abstract,simcse,title_abstract,model,1000,0.490849355204798,0.26674214912185673
32,scibert,title_abstract,bert,title_abstract,model,1000,0.7555981345604857,0.729531727814825
32,scibert,title_abstract,mpnet,title_abstract,model,1000,0.48295353241610767,0.3872862936307159
32,scibert,title_abstract,minilm,title_abstract,model,1000,0.5020914662135679,0.4172429683641074
32,scibert,title_abstract,pubmedbert,title_abstract,model,1000,0.8386593407609504,0.8412172980315452
32,scibert,title_abstract,biobert,title_abstract,model,1000,0.8424842264562812,0.8295996982675049
32,scibert,title_abstract,simcse,title_abstract,model,1000,0.6359777014391343,0.5303553602068853
32,bert,title_abstract,mpnet,title_abstract,model,1000,0.49063977395282,0.3974304702440759
32,bert,title_abstract,minilm,title_abstract,model,1000,0.5287832227930979,0.48575138289837866
32,bert,title_abstract,pubmedbert,title_abstract,model,1000,0.751609048217455,0.7835718232829301
32,bert,title_abstract,biobert,title_abstract,model,1000,0.790055652589249,0.8262554703121385
32,bert,title_abstract,simcse,title_abstract,model,1000,0.8016416694170936,0.8044935292887339
32,mpnet,title_abstract,minilm,title_abstract,model,1000,0.8229832753640035,0.8083016107577548
32,mpnet,title_abstract,pubmedbert,title_abstract,model,1000,0.4227603625387176,0.3536820454567052
32,mpnet,title_abstract,biobert,title_abstract,model,1000,0.4922733706362875,0.36950451720276173
32,mpnet,title_abstract,simcse,title_abstract,model,1000,0.5132316814081759,0.41075680033739187
32,minilm,title_abstract,pubmedbert,title_abstract,model,1000,0.4477115636376936,0.40790480122026196
32,minilm,title_abstract,biobert,title_abstract,model,1000,0.5099042935437889,0.4298900085637254
32,minilm,title_abstract,simcse,title_abstract,model,1000,0.5612503617631683,0.5188900761402246
32,pubmedbert,title_abstract,biobert,title_abstract,model,1000,0.8658269830512865,0.8666824787887063
32,pubmedbert,title_abstract,simcse,title_abstract,model,1000,0.6129278037920162,0.587919004909297
32,biobert,title_abstract,simcse,title_abstract,model,1000,0.6514636642023605,0.6280995249762475
33,specter,title,specter2,title,model,1000,0.6410606253318452,0.5443148923952872
33,specter,title,scincl,title,model,1000,0.6580655948077327,0.5919945809004865
33,specter,title,scibert,title,model,1000,0.43870140413191294,0.2772638802301596
33,specter,title,bert,title,model,1000,0.4330457658865976,0.17930455295226125
33,specter,title,mpnet,title,model,1000,0.571709387218628,0.4864599575816497
33,specter,title,minilm,title,model,1000,0.5752026693334413,0.4960914217977281
33,specter,title,pubmedbert,title,model,1000,0.39971486283624813,0.17767128462317805
33,specter,title,biobert,title,model,1000,0.2712390145467011,0.12044887612312179
33,specter,title,simcse,title,model,1000,0.46310677379833326,0.23004895155962204
33,specter,title,specter,abstract,input,1000,0.5826015011595584,0.5819056176792632
33,specter,title,specter,title_abstract,input,1000,0.7035654385754585,0.6951349805753331
33,specter2,title,scincl,title,model,1000,0.7393497094804039,0.6443106046242768
33,specter2,title,scibert,title,model,1000,0.48633419751620677,0.18057907754844768
33,specter2,title,bert,title,model,1000,0.4644596798541065,0.08525758091114398
33,specter2,title,mpnet,title,model,1000,0.6185442371829836,0.5422982436132456
33,specter2,title,minilm,title,model,1000,0.6044657780582128,0.5315983287134958
33,specter2,title,pubmedbert,title,model,1000,0.4134875432459017,0.08042922891757312
33,specter2,title,biobert,title,model,1000,0.2786458352017734,0.03625880210914707
33,specter2,title,simcse,title,model,1000,0.48718676365566954,0.22140110702400315
33,specter2,title,specter2,abstract,input,1000,0.5661279012012023,0.5392161772690411
33,specter2,title,specter2,title_abstract,input,1000,0.7289102974768459,0.697549857395377
33,scincl,title,scibert,title,model,1000,0.4791631571098281,0.27136851561042147
33,scincl,title,bert,title,model,1000,0.46568291033314596,0.15908810611222032
33,scincl,title,mpnet,title,model,1000,0.57556944830422,0.49543080492107633
33,scincl,title,minilm,title,model,1000,0.5745001219242112,0.4954441156001106
33,scincl,title,pubmedbert,title,model,1000,0.44362840462957137,0.19553518625983812
33,scincl,title,biobert,title,model,1000,0.27609041120469485,0.09041449148503579
33,scincl,title,simcse,title,model,1000,0.48135635231765206,0.2066230286300592
33,scincl,title,scincl,abstract,input,1000,0.561385117291347,0.6184975478727404
33,scincl,title,scincl,title_abstract,input,1000,0.6613214241670334,0.7018549524206342
33,scibert,title,bert,title,model,1000,0.6212143612575708,0.5891179442517945
33,scibert,title,mpnet,title,model,1000,0.4339083855411319,0.23820255595350617
33,scibert,title,minilm,title,model,1000,0.41594433820039334,0.2124025044750061
33,scibert,title,pubmedbert,title,model,1000,0.6447359241850427,0.6563158319082902
33,scibert,title,biobert,title,model,1000,0.3954250513284474,0.4870602787826497
33,scibert,title,simcse,title,model,1000,0.47689876428351324,0.35639129653497953
33,scibert,title,scibert,abstract,input,1000,0.3231637898581298,0.21063737868609259
33,scibert,title,scibert,title_abstract,input,1000,0.37877117020969464,0.24340565909651438
33,bert,title,mpnet,title,model,1000,0.5131265136819125,0.2932645056701614
33,bert,title,minilm,title,model,1000,0.49331489025861025,0.27433495181733736
33,bert,title,pubmedbert,title,model,1000,0.6471673700863207,0.72129201291773
33,bert,title,biobert,title,model,1000,0.43204957021953067,0.5707449061443652
33,bert,title,simcse,title,model,1000,0.6519974260555486,0.6208858009002146
33,bert,title,bert,abstract,input,1000,0.3932663890081087,0.32023325384358386
33,bert,title,bert,title_abstract,input,1000,0.45846454036395945,0.38131891372879645
33,mpnet,title,minilm,title,model,1000,0.7694910370848356,0.7492843911867112
33,mpnet,title,pubmedbert,title,model,1000,0.38899517400445127,0.21217273152093183
33,mpnet,title,biobert,title,model,1000,0.28433913056874854,0.15464637967311756
33,mpnet,title,simcse,title,model,1000,0.5390856080027423,0.382274602629187
33,mpnet,title,mpnet,abstract,input,1000,0.6763459937764194,0.6532706349716758
33,mpnet,title,mpnet,title_abstract,input,1000,0.7559274886473447,0.7295710266239296
33,minilm,title,pubmedbert,title,model,1000,0.39173226451956505,0.19517379284443437
33,minilm,title,biobert,title,model,1000,0.2779803785559182,0.14717789007494403
33,minilm,title,simcse,title,model,1000,0.5364790522581225,0.3889315622628297
33,minilm,title,minilm,abstract,input,1000,0.5936484982218935,0.583291840498723
33,minilm,title,minilm,title_abstract,input,1000,0.6896393571354795,0.669942007347855
33,pubmedbert,title,biobert,title,model,1000,0.45132044269516025,0.596172467151932
33,pubmedbert,title,simcse,title,model,1000,0.49792364817637,0.4371678760959186
33,pubmedbert,title,pubmedbert,abstract,input,1000,0.29265779850758816,0.23710208545675512
33,pubmedbert,title,pubmedbert,title_abstract,input,1000,0.36263706684093167,0.2860819548147026
33,biobert,title,simcse,title,model,1000,0.326425077124576,0.35503214050008025
33,biobert,title,biobert,abstract,input,1000,0.22724000844483444,0.17032178375530482
33,biobert,title,biobert,title_abstract,input,1000,0.31392434656262785,0.2408920128862296
33,simcse,title,simcse,abstract,input,1000,0.36853562524150796,0.33986174908415545
