field_id,k,model_a,input_a,model_b,input_b,kind,mean_overlap,chance_adjusted
20,25,specter,abstract,scibert,abstract,model,0.22776,0.20793864476386037
20,25,specter,abstract,bert,abstract,model,0.22512000000000001,0.20523088295687889
20,25,specter,abstract,mpnet,abstract,model,0.4168,0.40183080082135525
20,25,specter,abstract,minilm,abstract,model,0.4036,0.38829199178644763
20,25,specter,abstract,pubmedbert,abstract,model,0.19012,0.16933252566735116
20,25,specter,abstract,biobert,abstract,model,0.19388000000000002,0.17318903490759757
20,25,specter,abstract,simcse,abstract,model,0.23207999999999998,0.21236952772073922
20,25,specter,abstract,specter,title_abstract,input,0.7015600000000001,0.6938998357289529
20,25,specter2,abstract,scincl,abstract,model,0.42716,0.4124567145790554
20,25,specter2,abstract,scibert,abstract,model,0.24488,0.22549806981519507
20,25,specter2,abstract,bert,abstract,model,0.22364,0.2037128952772074
20,25,specter2,abstract,mpnet,abstract,model,0.44304000000000004,0.4287443121149898
20,25,specter2,abstract,minilm,abstract,model,0.40027999999999997,0.3848867761806981
20,25,specter2,abstract,pubmedbert,abstract,model,0.19920000000000002,0.17864558521560578
20,25,specter2,abstract,biobert,abstract,model,0.20572,0.1853329363449692
20,25,specter2,abstract,simcse,abstract,model,0.22504000000000002,0.20514882956878852
20,25,specter2,abstract,specter2,title_abstract,input,0.66072,0.6520115811088295
20,25,scincl,abstract,scibert,abstract,model,0.23728000000000002,0.21770299794661194
20,25,scincl,abstract,bert,abstract,model,0.22707999999999998,0.2072411909650924
20,25,scincl,abstract,mpnet,abstract,model,0.46228,0.4484781519507187
20,25,scincl,abstract,minilm,abstract,model,0.43888,0.4244775359342916
20,25,scincl,abstract,pubmedbert,abstract,model,0.19335999999999998,0.17265568788501026
20,25,scincl,abstract,biobert,abstract,model,0.19211999999999999,0.17138386036960984
20,25,scincl,abstract,simcse,abstract,model,0.22963999999999998,0.20986689938398356
20,25,scincl,abstract,scincl,title_abstract,input,0.76008,0.753921889117043
20,25,scibert,abstract,bert,abstract,model,0.42479999999999996,0.4100361396303901
20,25,scibert,abstract,mpnet,abstract,model,0.2566,0.2375188911704312
20,25,scibert,abstract,minilm,abstract,model,0.2502,0.23095462012320328
20,25,scibert,abstract,pubmedbert,abstract,model,0.52368,0.5114541273100617
20,25,scibert,abstract,biobert,abstract,model,0.50892,0.49631527720739227
20,25,scibert,abstract,simcse,abstract,model,0.29544,0.27735581108829566
20,25,scibert,abstract,scibert,title_abstract,input,0.8448399999999999,0.8408574537987679
20,25,bert,abstract,mpnet,abstract,model,0.26756,0.24876020533880908
20,25,bert,abstract,minilm,abstract,model,0.26768000000000003,0.2488832854209446
20,25,bert,abstract,pubmedbert,abstract,model,0.43520000000000003,0.4207030800821356
20,25,bert,abstract,biobert,abstract,model,0.45183999999999996,0.4377701848049281
20,25,bert,abstract,simcse,abstract,model,0.43848,0.42406726899383984
20,25,bert,abstract,bert,title_abstract,input,0.8392000000000001,0.8350726899383984
20,25,mpnet,abstract,minilm,abstract,model,0.5735600000000001,0.5626144147843943
20,25,mpnet,abstract,pubmedbert,abstract,model,0.21904,0.19899482546201233
20,25,mpnet,abstract,biobert,abstract,model,0.22556,0.20568217659137578
20,25,mpnet,abstract,simcse,abstract,model,0.26132,0.24236004106776182
20,25,mpnet,abstract,mpnet,title_abstract,input,0.83592,0.831708501026694
20,25,minilm,abstract,pubmedbert,abstract,model,0.21448,0.19431778234086244
20,25,minilm,abstract,biobert,abstract,model,0.22576000000000002,0.20588731006160166
20,25,minilm,abstract,simcse,abstract,model,0.27664,0.25807326488706367
20,25,minilm,abstract,minilm,title_abstract,input,0.805,0.7999948665297741
20,25,pubmedbert,abstract,biobert,abstract,model,0.55692,0.5455473100616016
20,25,pubmedbert,abstract,simcse,abstract,model,0.29096,0.27276082135523616
20,25,pubmedbert,abstract,pubmedbert,title_abstract,input,0.8304,0.82604681724846
20,25,biobert,abstract,simcse,abstract,model,0.30352,0.285643203285421
20,25,biobert,abstract,biobert,title_abstract,input,0.7879600000000001,0.7825174948665299
20,25,simcse,abstract,simcse,title_abstract,input,0.76776,0.7617990143737167
20,25,specter,title_abstract,specter2,title_abstract,model,0.37451999999999996,0.35846558521560573
20,25,specter,title_abstract,scincl,title_abstract,model,0.47984000000000004,0.46648887063655037
20,25,specter,title_abstract,scibert,title_abstract,model,0.23687999999999998,0.21729273100616014
20,25,specter,title_abstract,bert,title_abstract,model,0.23116,0.21142591375770023
20,25,specter,title_abstract,mpnet,title_abstract,model,0.42976,0.4151234496919918
20,25,specter,title_abstract,minilm,title_abstract,model,0.41479999999999995,0.3997794661190965
20,25,specter,title_abstract,pubmedbert,title_abstract,model,0.19536,0.174707022587269
20,25,specter,title_abstract,biobert,title_abstract,model,0.19335999999999998,0.17265568788501026
20,25,specter,title_abstract,simcse,title_abstract,model,0.24292000000000002,0.22348776180698154
20,25,specter2,title_abstract,scincl,title_abstract,model,0.42235999999999996,0.40753351129363447
20,25,specter2,title_abstract,scibert,title_abstract,model,0.2626,0.2436728952772074
20,25,specter2,title_abstract,bert,title_abstract,model,0.2376,0.2180312114989733
20,25,specter2,title_abstract,mpnet,title_abstract,model,0.4462,0.4319854209445585
20,25,specter2,title_abstract,minilm,title_abstract,model,0.409,0.3938305954825462
20,25,specter2,title_abstract,pubmedbert,title_abstract,model,0.20992,0.18964073921971253
20,25,specter2,title_abstract,biobert,title_abstract,model,0.20844000000000001,0.1881227515400411
20,25,specter2,title_abstract,simcse,title_abstract,model,0.23884,0.21930303901437373
20,25,scincl,title_abstract,scibert,title_abstract,model,0.24004,0.22053383983572897
20,25,scincl,title_abstract,bert,title_abstract,model,0.22632000000000002,0.20646168377823412
20,25,scincl,title_abstract,mpnet,title_abstract,model,0.46596,0.45225260780287474
20,25,scincl,title_abstract,minilm,title_abstract,model,0.44016,0.42579039014373715
20,25,scincl,title_abstract,pubmedbert,title_abstract,model,0.1918,0.17105564681724847
20,25,scincl,title_abstract,biobert,title_abstract,model,0.18828,0.16744529774127312
20,25,scincl,title_abstract,simcse,title_abstract,model,0.23704,0.21745683778234087
20,25,scibert,title_abstract,bert,title_abstract,model,0.43308,0.4185286652977413
20,25,scibert,title_abstract,mpnet,title_abstract,model,0.26655999999999996,0.24773453798767964
20,25,scibert,title_abstract,minilm,title_abstract,model,0.26156,0.2426062012320329
20,25,scibert,title_abstract,pubmedbert,title_abstract,model,0.52296,0.5107156468172485
20,25,scibert,title_abstract,biobert,title_abstract,model,0.48700000000000004,0.4738326488706366
20,25,scibert,title_abstract,simcse,title_abstract,model,0.30391999999999997,0.2860534702258727
20,25,bert,title_abstract,mpnet,title_abstract,model,0.273,0.2543398357289528
20,25,bert,title_abstract,minilm,title_abstract,model,0.27464,0.25602193018480496
20,25,bert,title_abstract,pubmedbert,title_abstract,model,0.4366,0.42213901437371665
20,25,bert,title_abstract,biobert,title_abstract,model,0.44528,0.4310418069815195
20,25,bert,title_abstract,simcse,title_abstract,model,0.44656,0.4323546611909651
20,25,mpnet,title_abstract,minilm,title_abstract,model,0.58068,0.5699171663244353
20,25,mpnet,title_abstract,pubmedbert,title_abstract,model,0.22196000000000002,0.2019897741273101
20,25,mpnet,title_abstract,biobert,title_abstract,model,0.22472,0.20482061601642712
20,25,mpnet,title_abstract,simcse,title_abstract,model,0.27148,0.25278082135523616
20,25,minilm,title_abstract,pubmedbert,title_abstract,model,0.21975999999999998,0.19973330595482544
20,25,minilm,title_abstract,biobert,title_abstract,model,0.2296,0.2098258726899384
20,25,minilm,title_abstract,simcse,title_abstract,model,0.28728000000000004,0.26898636550308014
20,25,pubmedbert,title_abstract,biobert,title_abstract,model,0.5331199999999999,0.5211364271047227
20,25,pubmedbert,title_abstract,simcse,title_abstract,model,0.29488,0.2767814373716632
20,25,biobert,title_abstract,simcse,title_abstract,model,0.2992,0.2812123203285421
20,50,specter,title,specter2,title,model,0.33942,0.3046159957850369
20,50,specter,title,scincl,title,model,0.3803,0.3476498419388831
20,50,specter,title,scibert,title,model,0.21874,0.17757772391991566
20,50,specter,title,bert,title,model,0.22428,0.18340961011591148
20,50,specter,title,mpnet,title,model,0.3554,0.32143793466807163
20,50,specter,title,minilm,title,model,0.34896,0.3146586301369863
20,50,specter,title,pubmedbert,title,model,0.19283999999999998,0.1503131296101159
20,50,specter,title,biobert,title,model,0.14564,0.10062630136986299
20,50,specter,title,simcse,title,model,0.24892,0.20934781875658587
20,50,specter,title,specter,abstract,input,0.32195999999999997,0.28623608008429924
20,50,specter,title,specter,title_abstract,input,0.41062,0.3795673129610116
20,50,specter2,title,scincl,title,model,0.42985999999999996,0.3998210115911486
20,50,specter2,title,scibert,title,model,0.22216000000000002,0.18117791359325608
20,50,specter2,title,bert,title,model,0.22932,0.18871515279241305
20,50,specter2,title,mpnet,title,model,0.40514000000000006,0.37379858798735516
20,50,specter2,title,minilm,title,model,0.38944,0.3572714014752371
20,50,specter2,title,pubmedbert,title,model,0.19524,0.15283957850368807
20,50,specter2,title,biobert,title,model,0.14737999999999998,0.10245797681770281
20,50,specter2,title,simcse,title,model,0.275,0.2368018967334036
20,50,specter2,title,specter2,abstract,input,0.31546,0.2793936143308746
20,50,specter2,title,specter2,title_abstract,input,0.42576,0.39550499473129613
20,50,scincl,title,scibert,title,model,0.21850000000000003,0.1773250790305585
20,50,scincl,title,bert,title,model,0.22558,0.1847781032665964
20,50,scincl,title,mpnet,title,model,0.38316,0.3506605268703899
20,50,scincl,title,minilm,title,model,0.37584,0.34295485774499473
20,50,scincl,title,pubmedbert,title,model,0.19222,0.1496604636459431
20,50,scincl,title,biobert,title,model,0.14124,0.095994478398314
20,50,scincl,title,simcse,title,model,0.26458,0.22583289778714433
20,50,scincl,title,scincl,abstract,input,0.35284,0.31874305584826135
20,50,scincl,title,scincl,title_abstract,input,0.43162,0.4016737407797682
20,50,scibert,title,bert,title,model,0.32246,0.2867624236037935
20,50,scibert,title,mpnet,title,model,0.23443999999999998,0.19410491043203368
20,50,scibert,title,minilm,title,model,0.22148,0.18046208640674394
20,50,scibert,title,pubmedbert,title,model,0.32566,0.2901310221285564
20,50,scibert,title,biobert,title,model,0.22271999999999997,0.18176741833508953
20,50,scibert,title,simcse,title,model,0.23765999999999998,0.19749456269757637
20,50,scibert,title,scibert,abstract,input,0.1888,0.1460602739726027
20,50,scibert,title,scibert,title_abstract,input,0.21178,0.17025102212855636
20,50,bert,title,mpnet,title,model,0.29058,0.253202760800843
20,50,bert,title,minilm,title,model,0.28042,0.24250746048472074
20,50,bert,title,pubmedbert,title,model,0.34844,0.3141112328767124
20,50,bert,title,biobert,title,model,0.24276,0.20286326659641726
20,50,bert,title,simcse,title,model,0.39338,0.36141898840885145
20,50,bert,title,bert,abstract,input,0.21314,0.1716826765015806
20,50,bert,title,bert,title_abstract,input,0.24332,0.2034527713382508
20,50,mpnet,title,minilm,title,model,0.56302,0.539996817702845
20,50,mpnet,title,pubmedbert,title,model,0.22053999999999999,0.1794725605900948
20,50,mpnet,title,biobert,title,model,0.17149999999999999,0.12784878819810325
20,50,mpnet,title,simcse,title,model,0.32334,0.2876887881981033
20,50,mpnet,title,mpnet,abstract,input,0.45704,0.4284330453108535
20,50,mpnet,title,mpnet,title_abstract,input,0.51606,0.4905626343519494
20,50,minilm,title,pubmedbert,title,model,0.22182,0.18081999999999998
20,50,minilm,title,biobert,title,model,0.1707,0.12700663856691252
20,50,minilm,title,simcse,title,model,0.33798,0.3031001264488936
20,50,minilm,title,minilm,abstract,input,0.38314,0.35063947312961014
20,50,minilm,title,minilm,title_abstract,input,0.44836,0.41929572181243413
20,50,pubmedbert,title,biobert,title,model,0.27946000000000004,0.2414968809272919
20,50,pubmedbert,title,simcse,title,model,0.25688,0.2177272075869336
20,50,pubmedbert,title,pubmedbert,abstract,input,0.16568000000000002,0.12172214963119074
20,50,pubmedbert,title,pubmedbert,title_abstract,input,0.18760000000000002,0.14479704952581665
20,50,biobert,title,simcse,title,model,0.1936,0.1511131717597471
20,50,biobert,title,biobert,abstract,input,0.15022,0.10544760800842991
20,50,biobert,title,biobert,title_abstract,input,0.19536,0.1529659009483667
20,50,simcse,title,simcse,abstract,input,0.21696000000000001,0.17570394099051634
20,50,simcse,title,simcse,title_abstract,input,0.2554,0.21616923076923078
20,50,specter,abstract,specter2,abstract,model,0.408,0.37680927291886196
20,50,specter,abstract,scincl,abstract,model,0.50692,0.4809410748155954
20,50,specter,abstract,scibert,abstract,model,0.27818000000000004,0.24014944151738674
20,50,specter,abstract,bert,abstract,model,0.27108,0.232675363540569
20,50,specter,abstract,mpnet,abstract,model,0.45864,0.43011734457323497
20,50,specter,abstract,minilm,abstract,model,0.44362,0.4143059852476291
20,50,specter,abstract,pubmedbert,abstract,model,0.23822,0.19808406743940987
20,50,specter,abstract,biobert,abstract,model,0.24206,0.20212638566912539
20,50,specter,abstract,simcse,abstract,model,0.28124,0.24337066385669123
20,50,specter,abstract,specter,title_abstract,input,0.73914,0.7253960590094837
20,50,specter2,abstract,scincl,abstract,model,0.4702,0.442286406743941
20,50,specter2,abstract,scibert,abstract,model,0.29962,0.2627190516332982
20,50,specter2,abstract,bert,abstract,model,0.27205999999999997,0.2337069968387776
20,50,specter2,abstract,mpnet,abstract,model,0.48628,0.4592136143308746
20,50,specter2,abstract,minilm,abstract,model,0.44454,0.41527445732349844
20,50,specter2,abstract,pubmedbert,abstract,model,0.25007999999999997,0.2105689357218124
20,50,specter2,abstract,biobert,abstract,model,0.25724,0.21810617492096945
20,50,specter2,abstract,simcse,abstract,model,0.27414,0.23589658587987353
20,50,specter2,abstract,specter2,title_abstract,input,0.70208,0.6863834773445733
20,50,scincl,abstract,scibert,abstract,model,0.2866,0.24901306638566914
20,50,scincl,abstract,bert,abstract,model,0.27244,0.23410701791359326
20,50,scincl,abstract,mpnet,abstract,model,0.50156,0.4752986722866175
20,50,scincl,abstract,minilm,abstract,model,0.47816000000000003,0.45066579557428876
20,50,scincl,abstract,pubmedbert,abstract,model,0.24082,0.20082105374077977
20,50,scincl,abstract,biobert,abstract,model,0.23989999999999997,0.19985258166491038
20,50,scincl,abstract,simcse,abstract,model,0.27794,0.2398967966280295
20,50,scincl,abstract,scincl,title_abstract,input,0.79224,0.7812937407797682
20,50,scibert,abstract,bert,abstract,model,0.47078000000000003,0.4428969652265543
20,50,scibert,abstract,mpnet,abstract,model,0.31356,0.27739350895679665
20,50,scibert,abstract,minilm,abstract,model,0.30156,0.2647612644889357
20,50,scibert,abstract,pubmedbert,abstract,model,0.5662400000000001,0.5433864699683879
20,50,scibert,abstract,biobert,abstract,model,0.5586,0.5353439409905163
20,50,scibert,abstract,simcse,abstract,model,0.34002000000000004,0.30524760800843
20,50,scibert,abstract,scibert,title_abstract,input,0.8686400000000001,0.8617190305584826
20,50,bert,abstract,mpnet,abstract,model,0.31758,0.28162531085353004
20,50,bert,abstract,minilm,abstract,model,0.31442,0.27829881981032667
20,50,bert,abstract,pubmedbert,abstract,model,0.48642,0.459360990516333
20,50,bert,abstract,biobert,abstract,model,0.50902,0.48315171759747105
20,50,bert,abstract,simcse,abstract,model,0.49079999999999996,0.4639717597471022
20,50,bert,abstract,bert,title_abstract,input,0.8644799999999999,0.8573398524762907
20,50,mpnet,abstract,minilm,abstract,model,0.60192,0.5809463435194943
20,50,mpnet,abstract,pubmedbert,abstract,model,0.27108,0.232675363540569
20,50,mpnet,abstract,biobert,abstract,model,0.28092,0.24303380400421495
20,50,mpnet,abstract,simcse,abstract,model,0.31182,0.2755618335089568
20,50,mpnet,abstract,mpnet,title_abstract,input,0.857,0.8494657534246575
20,50,minilm,abstract,pubmedbert,abstract,model,0.26504,0.226317133825079
20,50,minilm,abstract,biobert,abstract,model,0.27612,0.23798090621707055
20,50,minilm,abstract,simcse,abstract,model,0.32545999999999997,0.28992048472075865
20,50,minilm,abstract,minilm,title_abstract,input,0.82812,0.8190641517386723
20,50,pubmedbert,abstract,biobert,abstract,model,0.60356,0.5826727502634352
20,50,pubmedbert,abstract,simcse,abstract,model,0.34072,0.30598448893572183
20,50,pubmedbert,abstract,pubmedbert,title_abstract,input,0.85446,0.846791928345627
20,50,biobert,abstract,simcse,abstract,model,0.35258,0.31846935721812436
20,50,biobert,abstract,biobert,title_abstract,input,0.8173600000000001,0.8077372391991571
20,50,simcse,abstract,simcse,title_abstract,input,0.7989799999999999,0.78838885142255
20,50,specter,title_abstract,specter2,title_abstract,model,0.41898,0.3883677766069547
20,50,specter,title_abstract,scincl,title_abstract,model,0.52,0.4947102212855638
20,50,specter,title_abstract,scibert,title_abstract,model,0.28300000000000003,0.24522339304531088
20,50,specter,title_abstract,bert,title_abstract,model,0.27724,0.23915991570073758
20,50,specter,title_abstract,mpnet,title_abstract,model,0.47234000000000004,0.44453915700737623
20,50,specter,title_abstract,minilm,title_abstract,model,0.45533999999999997,0.4266434773445732
20,50,specter,title_abstract,pubmedbert,title_abstract,model,0.24006,0.20002101159114855
20,50,specter,title_abstract,biobert,title_abstract,model,0.24214,0.20221060063224444
20,50,specter,title_abstract,simcse,title_abstract,model,0.29108,0.2537291043203372
20,50,specter2,title_abstract,scincl,title_abstract,model,0.46880000000000005,0.4408126448893573
20,50,specter2,title_abstract,scibert,title_abstract,model,0.31488,0.27878305584826135
20,50,specter2,title_abstract,bert,title_abstract,model,0.2836,0.2458550052687039
20,50,specter2,title_abstract,mpnet,title_abstract,model,0.48914,0.4622242992623815
20,50,specter2,title_abstract,minilm,title_abstract,model,0.45020000000000004,0.42123266596417286
20,50,specter2,title_abstract,pubmedbert,title_abstract,model,0.25882,0.2197694204425711
20,50,specter2,title_abstract,biobert,title_abstract,model,0.26268,0.2238327924130664
20,50,specter2,title_abstract,simcse,title_abstract,model,0.28694,0.24937097997892513
20,50,scincl,title_abstract,scibert,title_abstract,model,0.2882,0.25069736564805056
20,50,scincl,title_abstract,bert,title_abstract,model,0.27404,0.2357913171759747
20,50,scincl,title_abstract,mpnet,title_abstract,model,0.50688,0.4808989673340358
20,50,scincl,title_abstract,minilm,title_abstract,model,0.47875999999999996,0.45129740779768174
20,50,scincl,title_abstract,pubmedbert,title_abstract,model,0.2378,0.19764193888303477
20,50,scincl,title_abstract,biobert,title_abstract,model,0.23854,0.19842092729188618
20,50,scincl,title_abstract,simcse,title_abstract,model,0.28332,0.24556025289778716
20,50,scibert,title_abstract,bert,title_abstract,model,0.47774,0.4502236670179136
20,50,scibert,title_abstract,mpnet,title_abstract,model,0.32012,0.2842991359325606
20,50,scibert,title_abstract,minilm,title_abstract,model,0.31152,0.2752460273972603
20,50,scibert,title_abstract,pubmedbert,title_abstract,model,0.5653199999999999,0.5424179978925184
20,50,scibert,title_abstract,biobert,title_abstract,model,0.5395,0.5152376185458377
20,50,scibert,title_abstract,simcse,title_abstract,model,0.34704,0.3126374710221286
20,50,bert,title_abstract,mpnet,title_abstract,model,0.32262,0.28693085353003167
20,50,bert,title_abstract,minilm,title_abstract,model,0.32202,0.28629924130663853
20,50,bert,title_abstract,pubmedbert,title_abstract,model,0.48642,0.459360990516333
20,50,bert,title_abstract,biobert,title_abstract,model,0.49482,0.4682035616438356
20,50,bert,title_abstract,simcse,title_abstract,model,0.49248,0.4657402739726027
20,50,mpnet,title_abstract,minilm,title_abstract,model,0.6074,0.5867150684931507
20,50,mpnet,title_abstract,pubmedbert,title_abstract,model,0.27342,0.23513865121180189
20,50,mpnet,title_abstract,biobert,title_abstract,model,0.2786,0.24059157007376186
20,50,mpnet,title_abstract,simcse,title_abstract,model,0.3207,0.2849096944151739
20,50,minilm,title_abstract,pubmedbert,title_abstract,model,0.2701,0.23164373024236037
20,50,minilm,title_abstract,biobert,title_abstract,model,0.27902,0.24103369863013696
20,50,minilm,title_abstract,simcse,title_abstract,model,0.33682,0.301879009483667
20,50,pubmedbert,title_abstract,biobert,title_abstract,model,0.5808599999999999,0.5587767544783983
20,50,pubmedbert,title_abstract,simcse,title_abstract,model,0.34149999999999997,0.30680558482613274
20,50,biobert,title_abstract,simcse,title_abstract,model,0.3461,0.3116479452054795
21,10,specter,title,specter2,title,model,0.3252,0.31837694641051567
21,10,specter,title,scincl,title,model,0.3677,0.36130667340748235
21,10,specter,title,scibert,title,model,0.2011,0.1930221435793731
21,10,specter,title,bert,title,model,0.1973,0.18918372093023256
21,10,specter,title,mpnet,title,model,0.35209999999999997,0.3455489383215369
21,10,specter,title,minilm,title,model,0.3456,0.3389832153690597
21,10,specter,title,pubmedbert,title,model,0.2363,0.22857805864509606
21,10,specter,title,biobert,title,model,0.1714,0.16302184024266936
21,10,specter,title,simcse,title,model,0.20350000000000001,0.1954464105156724
21,10,specter,title,specter,abstract,input,0.24559999999999998,0.2379720930232558
21,10,specter,title,specter,title_abstract,input,0.3706,0.3642359959555106
21,10,specter2,title,scincl,title,model,0.399,0.39292315470171896
21,10,specter2,title,scibert,title,model,0.20670000000000002,0.19867876643073815
21,10,specter2,title,bert,title,model,0.1851,0.17686036400404448
21,10,specter2,title,mpnet,title,model,0.3874,0.3812058645096057
21,10,specter2,title,minilm,title,model,0.3711,0.3647410515672396
21,10,specter2,title,pubmedbert,title,model,0.21150000000000002,0.20352730030333674
21,10,specter2,title,biobert,title,model,0.1492,0.1405973710819009
21,10,specter2,title,simcse,title,model,0.1961,0.18797158746208292
21,10,specter2,title,specter2,abstract,input,0.2636,0.2561540950455005
21,10,specter2,title,specter2,title_abstract,input,0.3823,0.37605429726996964
21,10,scincl,title,scibert,title,model,0.21059999999999998,0.20261820020222446
21,10,scincl,title,bert,title,model,0.1923,0.18413316481294237
21,10,scincl,title,mpnet,title,model,0.39580000000000004,0.38969079878665325
21,10,scincl,title,minilm,title,model,0.38239999999999996,0.3761553083923154
21,10,scincl,title,pubmedbert,title,model,0.215,0.20706268958543983
21,10,scincl,title,biobert,title,model,0.1649,0.1564561172901921
21,10,scincl,title,simcse,title,model,0.2021,0.19403225480283115
21,10,scincl,title,scincl,abstract,input,0.3005,0.2934271991911021
21,10,scincl,title,scincl,title_abstract,input,0.41479999999999995,0.4088829120323559
21,10,scibert,title,bert,title,model,0.2222,0.21433549039433772
21,10,scibert,title,mpnet,title,model,0.1907,0.1825169868554095
21,10,scibert,title,minilm,title,model,0.178,0.1696885743174924
21,10,scibert,title,pubmedbert,title,model,0.26890000000000003,0.26150768452982814
21,10,scibert,title,biobert,title,model,0.1849,0.17665834175935288
21,10,scibert,title,simcse,title,model,0.1672,0.15877937310414558
21,10,scibert,title,scibert,abstract,input,0.13269999999999998,0.12393053589484326
21,10,scibert,title,scibert,title_abstract,input,0.1522,0.14362770475227504
21,10,bert,title,mpnet,title,model,0.21059999999999998,0.20261820020222446
21,10,bert,title,minilm,title,model,0.2165,0.2085778564206269
21,10,bert,title,pubmedbert,title,model,0.2741,0.26676026289180993
21,10,bert,title,biobert,title,model,0.19770000000000001,0.18958776541961578
21,10,bert,title,simcse,title,model,0.3014,0.2943362992922144
21,10,bert,title,bert,abstract,input,0.1331,0.12433458038422648
21,10,bert,title,bert,title_abstract,input,0.1613,0.15281971688574317
21,10,mpnet,title,minilm,title,model,0.5679000000000001,0.5635309403437817
21,10,mpnet,title,pubmedbert,title,model,0.2177,0.20978998988877656
21,10,mpnet,title,biobert,title,model,0.16899999999999998,0.16059757330637006
21,10,mpnet,title,simcse,title,model,0.2305,0.22271941354903946
21,10,mpnet,title,mpnet,abstract,input,0.3739,0.36756936299292214
21,10,mpnet,title,mpnet,title_abstract,input,0.4673,0.46191375126390294
21,10,minilm,title,pubmedbert,title,model,0.21059999999999998,0.20261820020222446
21,10,minilm,title,biobert,title,model,0.1654,0.15696117290192113
21,10,minilm,title,simcse,title,model,0.2434,0.23574984833164814
21,10,minilm,title,minilm,abstract,input,0.3277,0.3209022244691608
21,10,minilm,title,minilm,title_abstract,input,0.40659999999999996,0.40059999999999996
21,10,pubmedbert,title,biobert,title,model,0.2479,0.24029534883720932
21,10,pubmedbert,title,simcse,title,model,0.2048,0.19675955510616785
21,10,pubmedbert,title,pubmedbert,abstract,input,0.13540000000000002,0.12665783619818
21,10,pubmedbert,title,pubmedbert,title_abstract,input,0.1584,0.14989039433771487
21,10,biobert,title,simcse,title,model,0.1526,0.14403174924165826
21,10,biobert,title,biobert,abstract,input,0.11599999999999999,0.10706167846309403
21,10,biobert,title,biobert,title_abstract,input,0.1581,0.14958736097067746
21,10,simcse,title,simcse,abstract,input,0.12350000000000001,0.11463751263902934
21,10,simcse,title,simcse,title_abstract,input,0.1568,0.148274216380182
21,10,specter,abstract,specter2,abstract,model,0.3617,0.3552460060667341
21,10,specter,abstract,scincl,abstract,model,0.4415,0.4358528816986855
21,10,specter,abstract,scibert,abstract,model,0.24889999999999998,0.24130546006066733
21,10,specter,abstract,bert,abstract,model,0.22749999999999998,0.2196890798786653
21,10,specter,abstract,mpnet,abstract,model,0.4162,0.4102970677451972
21,10,specter,abstract,minilm,abstract,model,0.39239999999999997,0.3862564206268958
21,10,specter,abstract,pubmedbert,abstract,model,0.2384,0.23069929221435795
21,10,specter,abstract,biobert,abstract,model,0.23929999999999998,0.23160839231547015
21,10,specter,abstract,simcse,abstract,model,0.21949999999999997,0.21160819009100099
21,10,specter,abstract,specter,title_abstract,input,0.6249,0.6211072800808898
21,10,specter2,abstract,scincl,abstract,model,0.4181,0.4122162790697675
21,10,specter2,abstract,scibert,abstract,model,0.24230000000000002,0.23463872598584432
21,10,specter2,abstract,bert,abstract,model,0.1996,0.19150697674418604
21,10,specter2,abstract,mpnet,abstract,model,0.4244,0.41857997977755307
21,10,specter2,abstract,minilm,abstract,model,0.3722,0.3658521739130435
21,10,specter2,abstract,pubmedbert,abstract,model,0.2265,0.21867896865520728
21,10,specter2,abstract,biobert,abstract,model,0.22559999999999997,0.21776986855409503
21,10,specter2,abstract,simcse,abstract,model,0.1921,0.18393114256825074
21,10,specter2,abstract,specter2,title_abstract,input,0.6567999999999999,0.6533298281092011
21,10,scincl,abstract,scibert,abstract,model,0.2481,0.2404973710819009
21,10,scincl,abstract,bert,abstract,model,0.21469999999999997,0.2067596562184024
21,10,scincl,abstract,mpnet,abstract,model,0.4899,0.4847422649140546
21,10,scincl,abstract,minilm,abstract,model,0.44509999999999994,0.4394892821031344
21,10,scincl,abstract,pubmedbert,abstract,model,0.227,0.2191840242669363
21,10,scincl,abstract,biobert,abstract,model,0.2306,0.22282042467138524
21,10,scincl,abstract,simcse,abstract,model,0.2062,0.19817371081900909
21,10,scincl,abstract,scincl,title_abstract,input,0.7049000000000001,0.7019161779575329
21,10,scibert,abstract,bert,abstract,model,0.3928,0.38666046511627905
21,10,scibert,abstract,mpnet,abstract,model,0.2391,0.23140637007077858
21,10,scibert,abstract,minilm,abstract,model,0.23370000000000002,0.22595176946410517
21,10,scibert,abstract,pubmedbert,abstract,model,0.5389999999999999,0.5343387259858442
21,10,scibert,abstract,biobert,abstract,model,0.5248999999999999,0.5200961577350859
21,10,scibert,abstract,simcse,abstract,model,0.27240000000000003,0.26504307381193126
21,10,scibert,abstract,scibert,title_abstract,input,0.829,0.8272709807886753
21,10,bert,abstract,mpnet,abstract,model,0.22599999999999998,0.21817391304347825
21,10,bert,abstract,minilm,abstract,model,0.2327,0.2249416582406471
21,10,bert,abstract,pubmedbert,abstract,model,0.4051,0.39908483316481297
21,10,bert,abstract,biobert,abstract,model,0.4323,0.4265598584428716
21,10,bert,abstract,simcse,abstract,model,0.3899,0.3837311425682508
21,10,bert,abstract,bert,title_abstract,input,0.7981,0.796058543983822
21,10,mpnet,abstract,minilm,abstract,model,0.5721,0.5677734074823054
21,10,mpnet,abstract,pubmedbert,abstract,model,0.23159999999999997,0.22383053589484325
21,10,mpnet,abstract,biobert,abstract,model,0.23570000000000002,0.22797199191102124
