outcome,field_id,biomedical_models_in_pair,model_pairs,mean
neighbors_2048_cls_k10,25,2,1,0.295546875
neighbors_2048_cls_k10,26,0,28,0.2077294921875
neighbors_2048_cls_k10,26,1,16,0.12325927734375
neighbors_2048_cls_k10,26,2,1,0.25870117187499997
neighbors_2048_cls_k10,27,0,28,0.2208733258928571
neighbors_2048_cls_k10,27,1,16,0.13204895019531251
neighbors_2048_cls_k10,27,2,1,0.295986328125
neighbors_2048_cls_k10,28,0,28,0.24751848493303572
neighbors_2048_cls_k10,28,1,16,0.1514764404296875
neighbors_2048_cls_k10,28,2,1,0.303359375
neighbors_2048_cls_k10,29,0,28,0.2476032366071428
neighbors_2048_cls_k10,29,1,16,0.15688903808593752
neighbors_2048_cls_k10,29,2,1,0.31994140625
neighbors_2048_cls_k10,30,0,28,0.22796735491071432
neighbors_2048_cls_k10,30,1,16,0.1641998291015625
neighbors_2048_cls_k10,30,2,1,0.327783203125
neighbors_2048_cls_k10,31,0,28,0.2253358677455357
neighbors_2048_cls_k10,31,1,16,0.14679077148437503
neighbors_2048_cls_k10,31,2,1,0.30384765625000004
neighbors_2048_cls_k10,32,0,28,0.23189906529017862
neighbors_2048_cls_k10,32,1,16,0.1340960693359375
neighbors_2048_cls_k10,32,2,1,0.29448242187500007
neighbors_2048_cls_k10,33,0,28,0.20086739676339288
neighbors_2048_cls_k10,33,1,16,0.13087890625
neighbors_2048_cls_k10,33,2,1,0.28482421874999997
neighbors_2048_cls_k10,34,0,28,0.2500565011160715
neighbors_2048_cls_k10,34,1,16,0.16123046875000002
neighbors_2048_cls_k10,34,2,1,0.31399414062500003
neighbors_2048_cls_k10,35,0,28,0.2313535853794643
neighbors_2048_cls_k10,35,1,16,0.1365802001953125
neighbors_2048_cls_k10,35,2,1,0.28952148437499997
neighbors_2048_cls_k10,36,0,28,0.2324905831473214
neighbors_2048_cls_k10,36,1,16,0.1417919921875
neighbors_2048_cls_k10,36,2,1,0.305771484375
neighbors_2048_cls_k25,11,0,28,0.27365025111607144
neighbors_2048_cls_k25,11,1,16,0.20108618164062503
neighbors_2048_cls_k25,11,2,1,0.3643710937500001
neighbors_2048_cls_k25,12,0,28,0.21812946428571434
neighbors_2048_cls_k25,12,1,16,0.17394189453125003
neighbors_2048_cls_k25,12,2,1,0.33032421875000006
neighbors_2048_cls_k25,13,0,28,0.26398172433035716
neighbors_2048_cls_k25,13,1,16,0.20109106445312502
neighbors_2048_cls_k25,13,2,1,0.37132421875000005
neighbors_2048_cls_k25,14,0,28,0.25228794642857144
neighbors_2048_cls_k25,14,1,16,0.15257177734375005
neighbors_2048_cls_k25,14,2,1,0.3283515625000001
neighbors_2048_cls_k25,15,0,28,0.26969684709821434
neighbors_2048_cls_k25,15,1,16,0.19225732421875003
neighbors_2048_cls_k25,15,2,1,0.3697226562500001
neighbors_2048_cls_k25,16,0,28,0.23871861049107146
neighbors_2048_cls_k25,16,1,16,0.20263696289062502
neighbors_2048_cls_k25,16,2,1,0.39060937500000004
neighbors_2048_cls_k25,17,0,28,0.2833542131696429
neighbors_2048_cls_k25,17,1,16,0.16892724609375004
neighbors_2048_cls_k25,17,2,1,0.34457421875000005
neighbors_2048_cls_k25,18,0,28,0.28985574776785716
neighbors_2048_cls_k25,18,1,16,0.18164379882812504
neighbors_2048_cls_k25,18,2,1,0.35326953125000005
neighbors_2048_cls_k25,19,0,28,0.27347544642857147
neighbors_2048_cls_k25,19,1,16,0.20006665039062504
neighbors_2048_cls_k25,19,2,1,0.35485546875
neighbors_2048_cls_k25,20,0,28,0.26283886718750005
neighbors_2048_cls_k25,20,1,16,0.17062426757812502
neighbors_2048_cls_k25,20,2,1,0.34306640625
neighbors_2048_cls_k25,21,0,28,0.28229296875000004
neighbors_2048_cls_k25,21,1,16,0.195964599609375
neighbors_2048_cls_k25,21,2,1,0.37359375000000006
neighbors_2048_cls_k25,22,0,28,0.27561104910714285
neighbors_2048_cls_k25,22,1,16,0.17595141601562503
neighbors_2048_cls_k25,22,2,1,0.35778515625
neighbors_2048_cls_k25,23,0,28,0.2813585379464286
neighbors_2048_cls_k25,23,1,16,0.20181738281250003
neighbors_2048_cls_k25,23,2,1,0.36455078125000007
neighbors_2048_cls_k25,24,0,28,0.25125906808035714
neighbors_2048_cls_k25,24,1,16,0.17182226562500003
neighbors_2048_cls_k25,24,2,1,0.3422734375
neighbors_2048_cls_k25,25,0,28,0.24676981026785713
neighbors_2048_cls_k25,25,1,16,0.17043701171875003
neighbors_2048_cls_k25,25,2,1,0.34905859375000003
neighbors_2048_cls_k25,26,0,28,0.2508694196428572
neighbors_2048_cls_k25,26,1,16,0.165505126953125
neighbors_2048_cls_k25,26,2,1,0.31431250000000005
neighbors_2048_cls_k25,27,0,28,0.2504475446428571
neighbors_2048_cls_k25,27,1,16,0.16738452148437505
neighbors_2048_cls_k25,27,2,1,0.34341796875000014
neighbors_2048_cls_k25,28,0,28,0.28703515625000003
neighbors_2048_cls_k25,28,1,16,0.19839624023437502
neighbors_2048_cls_k25,28,2,1,0.3586875000000001
neighbors_2048_cls_k25,29,0,28,0.2909200613839286
neighbors_2048_cls_k25,29,1,16,0.20141552734375007
neighbors_2048_cls_k25,29,2,1,0.37035937500000005
neighbors_2048_cls_k25,30,0,28,0.2724780970982143
neighbors_2048_cls_k25,30,1,16,0.2145009765625
neighbors_2048_cls_k25,30,2,1,0.38901171875000007
neighbors_2048_cls_k25,31,0,28,0.27153138950892863
neighbors_2048_cls_k25,31,1,16,0.197699462890625
neighbors_2048_cls_k25,31,2,1,0.3655429687500001
neighbors_2048_cls_k25,32,0,28,0.26628306361607146
neighbors_2048_cls_k25,32,1,16,0.17365332031250003
neighbors_2048_cls_k25,32,2,1,0.3457890625000001
neighbors_2048_cls_k25,33,0,28,0.23714787946428578
neighbors_2048_cls_k25,33,1,16,0.17233056640625
neighbors_2048_cls_k25,33,2,1,0.3416015625
neighbors_2048_cls_k25,34,0,28,0.28565318080357144
neighbors_2048_cls_k25,34,1,16,0.19862353515625003
neighbors_2048_cls_k25,34,2,1,0.35762890625000004
neighbors_2048_cls_k25,35,0,28,0.26669573102678573
neighbors_2048_cls_k25,35,1,16,0.17444384765625004
neighbors_2048_cls_k25,35,2,1,0.3357226562500001
neighbors_2048_cls_k25,36,0,28,0.2625993303571429
neighbors_2048_cls_k25,36,1,16,0.177113037109375
neighbors_2048_cls_k25,36,2,1,0.3552539062500001
neighbors_2048_cls_k50,11,0,28,0.31358635602678575
neighbors_2048_cls_k50,11,1,16,0.24204406738281253
neighbors_2048_cls_k50,11,2,1,0.40475000000000005
neighbors_2048_cls_k50,12,0,28,0.2535814034598215
neighbors_2048_cls_k50,12,1,16,0.21329846191406251
neighbors_2048_cls_k50,12,2,1,0.378908203125
neighbors_2048_cls_k50,13,0,28,0.29546407645089295
neighbors_2048_cls_k50,13,1,16,0.23929675292968752
neighbors_2048_cls_k50,13,2,1,0.411703125
neighbors_2048_cls_k50,14,0,28,0.28405336216517857
neighbors_2048_cls_k50,14,1,16,0.18950781250000004
neighbors_2048_cls_k50,14,2,1,0.37458203125
neighbors_2048_cls_k50,15,0,28,0.31580803571428573
neighbors_2048_cls_k50,15,1,16,0.2399622802734375
neighbors_2048_cls_k50,15,2,1,0.41676953125000005
neighbors_2048_cls_k50,16,0,28,0.27852678571428574
neighbors_2048_cls_k50,16,1,16,0.24835009765625
neighbors_2048_cls_k50,16,2,1,0.438107421875
neighbors_2048_cls_k50,17,0,28,0.31611349051339294
neighbors_2048_cls_k50,17,1,16,0.20974645996093752
neighbors_2048_cls_k50,17,2,1,0.39744726562500005
neighbors_2048_cls_k50,18,0,28,0.32578899274553574
neighbors_2048_cls_k50,18,1,16,0.22188916015625004
neighbors_2048_cls_k50,18,2,1,0.4007890625
neighbors_2048_cls_k50,19,0,28,0.3167513253348214
neighbors_2048_cls_k50,19,1,16,0.2447667236328125
neighbors_2048_cls_k50,19,2,1,0.40094140624999997
neighbors_2048_cls_k50,20,0,28,0.2957915736607143
neighbors_2048_cls_k50,20,1,16,0.20718469238281254
neighbors_2048_cls_k50,20,2,1,0.388314453125
neighbors_2048_cls_k50,21,0,28,0.3332330496651785
neighbors_2048_cls_k50,21,1,16,0.24979406738281248
neighbors_2048_cls_k50,21,2,1,0.4309609375
neighbors_2048_cls_k50,22,0,28,0.3094696568080357
neighbors_2048_cls_k50,22,1,16,0.215667236328125
neighbors_2048_cls_k50,22,2,1,0.40676757812500003
neighbors_2048_cls_k50,23,0,28,0.31917578124999996
neighbors_2048_cls_k50,23,1,16,0.24349853515625003
neighbors_2048_cls_k50,23,2,1,0.4094609375
neighbors_2048_cls_k50,24,0,28,0.28134786551339286
neighbors_2048_cls_k50,24,1,16,0.20938146972656252
neighbors_2048_cls_k50,24,2,1,0.385888671875
neighbors_2048_cls_k50,25,0,28,0.28040611049107145
neighbors_2048_cls_k50,25,1,16,0.21049133300781253
neighbors_2048_cls_k50,25,2,1,0.39667382812500007
neighbors_2048_cls_k50,26,0,28,0.2954298967633929
neighbors_2048_cls_k50,26,1,16,0.20970874023437502
neighbors_2048_cls_k50,26,2,1,0.366982421875
neighbors_2048_cls_k50,27,0,28,0.27950585937500005
neighbors_2048_cls_k50,27,1,16,0.20167883300781253
neighbors_2048_cls_k50,27,2,1,0.38443554687500003
neighbors_2048_cls_k50,28,0,28,0.3235120675223215
neighbors_2048_cls_k50,28,1,16,0.24262890625000003
neighbors_2048_cls_k50,28,2,1,0.40461132812499995
neighbors_2048_cls_k50,29,0,28,0.3327618582589285
neighbors_2048_cls_k50,29,1,16,0.24637475585937502
neighbors_2048_cls_k50,29,2,1,0.415158203125
neighbors_2048_cls_k50,30,0,28,0.3169291294642858
neighbors_2048_cls_k50,30,1,16,0.26362377929687497
neighbors_2048_cls_k50,30,2,1,0.44022851562500004
neighbors_2048_cls_k50,31,0,28,0.31381954520089284
neighbors_2048_cls_k50,31,1,16,0.24538684082031254
neighbors_2048_cls_k50,31,2,1,0.41602734375
neighbors_2048_cls_k50,32,0,28,0.29765436662946426
neighbors_2048_cls_k50,32,1,16,0.2114393310546875
neighbors_2048_cls_k50,32,2,1,0.3870859375
neighbors_2048_cls_k50,33,0,28,0.2714873744419643
neighbors_2048_cls_k50,33,1,16,0.21284838867187503
neighbors_2048_cls_k50,33,2,1,0.38774804687500003
neighbors_2048_cls_k50,34,0,28,0.31893352399553576
neighbors_2048_cls_k50,34,1,16,0.23532324218750006
neighbors_2048_cls_k50,34,2,1,0.39528125000000003
neighbors_2048_cls_k50,35,0,28,0.3010166015625
neighbors_2048_cls_k50,35,1,16,0.21215759277343754
neighbors_2048_cls_k50,35,2,1,0.37770117187499996
neighbors_2048_cls_k50,36,0,28,0.29013051060267864
neighbors_2048_cls_k50,36,1,16,0.211314208984375
neighbors_2048_cls_k50,36,2,1,0.396921875
neighbors_2048_sep_k10,11,0,28,0.23478550502232146
neighbors_2048_sep_k10,11,1,16,0.256102294921875
neighbors_2048_sep_k10,11,2,1,0.45341796875
neighbors_2048_sep_k10,12,0,28,0.1790938895089286
neighbors_2048_sep_k10,12,1,16,0.17317138671875001
neighbors_2048_sep_k10,12,2,1,0.34415039062499997
neighbors_2048_sep_k10,13,0,28,0.23755754743303573
neighbors_2048_sep_k10,13,1,16,0.27273803710937505
neighbors_2048_sep_k10,13,2,1,0.483291015625
neighbors_2048_sep_k10,14,0,28,0.21957135881696432
neighbors_2048_sep_k10,14,1,16,0.1711236572265625
neighbors_2048_sep_k10,14,2,1,0.31770507812500004
neighbors_2048_sep_k10,15,0,28,0.22539515904017857
neighbors_2048_sep_k10,15,1,16,0.2359869384765625
neighbors_2048_sep_k10,15,2,1,0.42179687499999996
neighbors_2048_sep_k10,16,0,28,0.19490269252232148
neighbors_2048_sep_k10,16,1,16,0.22370727539062502
neighbors_2048_sep_k10,16,2,1,0.434306640625
neighbors_2048_sep_k10,17,0,28,0.2527015904017857
neighbors_2048_sep_k10,17,1,16,0.21325622558593751
neighbors_2048_sep_k10,17,2,1,0.343642578125
neighbors_2048_sep_k10,18,0,28,0.25070312499999997
neighbors_2048_sep_k10,18,1,16,0.215196533203125
neighbors_2048_sep_k10,18,2,1,0.361962890625
neighbors_2048_sep_k10,19,0,28,0.2296958705357143
neighbors_2048_sep_k10,19,1,16,0.2464801025390625
neighbors_2048_sep_k10,19,2,1,0.4145800781249999
neighbors_2048_sep_k10,20,0,28,0.22311732700892858
neighbors_2048_sep_k10,20,1,16,0.19197753906250004
neighbors_2048_sep_k10,20,2,1,0.3366796875
neighbors_2048_sep_k10,21,0,28,0.2346672712053571
neighbors_2048_sep_k10,21,1,16,0.23128601074218752
neighbors_2048_sep_k10,21,2,1,0.405419921875
neighbors_2048_sep_k10,22,0,28,0.2421512276785714
neighbors_2048_sep_k10,22,1,16,0.229859619140625
neighbors_2048_sep_k10,22,2,1,0.38262695312499995
neighbors_2048_sep_k10,23,0,28,0.2449009486607143
neighbors_2048_sep_k10,23,1,16,0.259603271484375
neighbors_2048_sep_k10,23,2,1,0.43866210937500005
neighbors_2048_sep_k10,24,0,28,0.2288438197544643
neighbors_2048_sep_k10,24,1,16,0.2480084228515625
neighbors_2048_sep_k10,24,2,1,0.458642578125
neighbors_2048_sep_k10,25,0,28,0.21565604073660719
neighbors_2048_sep_k10,25,1,16,0.22606567382812498
neighbors_2048_sep_k10,25,2,1,0.401005859375
neighbors_2048_sep_k10,26,0,28,0.20617222377232142
neighbors_2048_sep_k10,26,1,16,0.1726708984375
neighbors_2048_sep_k10,26,2,1,0.30592773437500004
neighbors_2048_sep_k10,27,0,28,0.22614920479910713
neighbors_2048_sep_k10,27,1,16,0.242413330078125
neighbors_2048_sep_k10,27,2,1,0.44989257812499994
neighbors_2048_sep_k10,28,0,28,0.2585274832589286
neighbors_2048_sep_k10,28,1,16,0.27208251953125
neighbors_2048_sep_k10,28,2,1,0.4546875
neighbors_2048_sep_k10,29,0,28,0.25204729352678573
neighbors_2048_sep_k10,29,1,16,0.26013427734375005
neighbors_2048_sep_k10,29,2,1,0.47123046874999996
neighbors_2048_sep_k10,30,0,28,0.22913155691964285
neighbors_2048_sep_k10,30,1,16,0.25382568359375
neighbors_2048_sep_k10,30,2,1,0.47074218749999996
neighbors_2048_sep_k10,31,0,28,0.23043561662946427
neighbors_2048_sep_k10,31,1,16,0.23021545410156252
neighbors_2048_sep_k10,31,2,1,0.3923828125
neighbors_2048_sep_k10,32,0,28,0.23645926339285714
neighbors_2048_sep_k10,32,1,16,0.21587097167968752
neighbors_2048_sep_k10,32,2,1,0.39213867187499996
neighbors_2048_sep_k10,33,0,28,0.20126150948660718
neighbors_2048_sep_k10,33,1,16,0.18829345703125
neighbors_2048_sep_k10,33,2,1,0.35832031249999996
neighbors_2048_sep_k10,34,0,28,0.25613595145089285
neighbors_2048_sep_k10,34,1,16,0.2716387939453125
neighbors_2048_sep_k10,34,2,1,0.48421875
neighbors_2048_sep_k10,35,0,28,0.23726841517857142
neighbors_2048_sep_k10,35,1,16,0.25041259765625
neighbors_2048_sep_k10,35,2,1,0.45736328125
neighbors_2048_sep_k10,36,0,28,0.23345877511160712
neighbors_2048_sep_k10,36,1,16,0.22270019531250002
neighbors_2048_sep_k10,36,2,1,0.419365234375
neighbors_2048_sep_k25,11,0,28,0.2756862444196429
neighbors_2048_sep_k25,11,1,16,0.30658056640625003
neighbors_2048_sep_k25,11,2,1,0.5014140625000001
neighbors_2048_sep_k25,12,0,28,0.21524693080357146
neighbors_2048_sep_k25,12,1,16,0.21685815429687505
neighbors_2048_sep_k25,12,2,1,0.4054062500000001
neighbors_2048_sep_k25,13,0,28,0.2730650111607143
neighbors_2048_sep_k25,13,1,16,0.3183447265625
neighbors_2048_sep_k25,13,2,1,0.52226171875
neighbors_2048_sep_k25,14,0,28,0.25127692522321426
neighbors_2048_sep_k25,14,1,16,0.210517333984375
neighbors_2048_sep_k25,14,2,1,0.36663281250000007
neighbors_2048_sep_k25,15,0,28,0.27240457589285716
neighbors_2048_sep_k25,15,1,16,0.29708886718750005
neighbors_2048_sep_k25,15,2,1,0.48813671875000003
neighbors_2048_sep_k25,16,0,28,0.23585421316964286
neighbors_2048_sep_k25,16,1,16,0.27864282226562503
neighbors_2048_sep_k25,16,2,1,0.49730468750000006
neighbors_2048_sep_k25,17,0,28,0.29008747209821434
neighbors_2048_sep_k25,17,1,16,0.258597900390625
neighbors_2048_sep_k25,17,2,1,0.39980078125000007
neighbors_2048_sep_k25,18,0,28,0.2928703962053571
neighbors_2048_sep_k25,18,1,16,0.26261816406250005
neighbors_2048_sep_k25,18,2,1,0.4129765625000001
neighbors_2048_sep_k25,19,0,28,0.2756263950892857
neighbors_2048_sep_k25,19,1,16,0.30209863281250005
neighbors_2048_sep_k25,19,2,1,0.47058203125000003
neighbors_2048_sep_k25,20,0,28,0.2606618303571429
neighbors_2048_sep_k25,20,1,16,0.23499047851562502
neighbors_2048_sep_k25,20,2,1,0.39446093750000005
neighbors_2048_sep_k25,21,0,28,0.28554338727678574
neighbors_2048_sep_k25,21,1,16,0.2930478515625
neighbors_2048_sep_k25,21,2,1,0.46938671875000004
neighbors_2048_sep_k25,22,0,28,0.28111090959821433
neighbors_2048_sep_k25,22,1,16,0.27710864257812506
neighbors_2048_sep_k25,22,2,1,0.43296484375000005
neighbors_2048_sep_k25,23,0,28,0.28538922991071436
neighbors_2048_sep_k25,23,1,16,0.309205322265625
neighbors_2048_sep_k25,23,2,1,0.48832421875000004
neighbors_2048_sep_k25,24,0,28,0.2600717075892857
neighbors_2048_sep_k25,24,1,16,0.28948950195312506
neighbors_2048_sep_k25,24,2,1,0.50079296875
neighbors_2048_sep_k25,25,0,28,0.24954268973214286
neighbors_2048_sep_k25,25,1,16,0.272206787109375
neighbors_2048_sep_k25,25,2,1,0.45051171875000007
neighbors_2048_sep_k25,26,0,28,0.2478048270089286
neighbors_2048_sep_k25,26,1,16,0.21742211914062504
neighbors_2048_sep_k25,26,2,1,0.36773437500000006
neighbors_2048_sep_k25,27,0,28,0.2558161272321428
neighbors_2048_sep_k25,27,1,16,0.28045629882812506
neighbors_2048_sep_k25,27,2,1,0.4849023437500001
neighbors_2048_sep_k25,28,0,28,0.29922140066964287
neighbors_2048_sep_k25,28,1,16,0.325192138671875
neighbors_2048_sep_k25,28,2,1,0.5078828125
neighbors_2048_sep_k25,29,0,28,0.2948890904017857
neighbors_2048_sep_k25,29,1,16,0.312445556640625
neighbors_2048_sep_k25,29,2,1,0.52007421875
neighbors_2048_sep_k25,30,0,28,0.2727565569196429
neighbors_2048_sep_k25,30,1,16,0.31091333007812505
neighbors_2048_sep_k25,30,2,1,0.53073828125
neighbors_2048_sep_k25,31,0,28,0.2767712053571429
neighbors_2048_sep_k25,31,1,16,0.285388427734375
neighbors_2048_sep_k25,31,2,1,0.45420703125
neighbors_2048_sep_k25,32,0,28,0.27048046875000004
neighbors_2048_sep_k25,32,1,16,0.25979272460937497
neighbors_2048_sep_k25,32,2,1,0.44184375000000004
neighbors_2048_sep_k25,33,0,28,0.23547991071428576
neighbors_2048_sep_k25,33,1,16,0.23298461914062504
neighbors_2048_sep_k25,33,2,1,0.4168515625000001
neighbors_2048_sep_k25,34,0,28,0.29112611607142863
neighbors_2048_sep_k25,34,1,16,0.3152880859375001
neighbors_2048_sep_k25,34,2,1,0.52486328125
neighbors_2048_sep_k25,35,0,28,0.27247935267857143
neighbors_2048_sep_k25,35,1,16,0.2981811523437501
neighbors_2048_sep_k25,35,2,1,0.5051328125000001
neighbors_2048_sep_k25,36,0,28,0.2632300502232143
neighbors_2048_sep_k25,36,1,16,0.26088037109375006
neighbors_2048_sep_k25,36,2,1,0.4659335937500001
neighbors_2048_sep_k50,11,0,28,0.31410407366071436
neighbors_2048_sep_k50,11,1,16,0.35057373046875
neighbors_2048_sep_k50,11,2,1,0.539529296875
neighbors_2048_sep_k50,12,0,28,0.2486579241071429
neighbors_2048_sep_k50,12,1,16,0.25713366699218754
neighbors_2048_sep_k50,12,2,1,0.454435546875
neighbors_2048_sep_k50,13,0,28,0.30501213727678567
neighbors_2048_sep_k50,13,1,16,0.3553319091796875
neighbors_2048_sep_k50,13,2,1,0.5500878906250001
neighbors_2048_sep_k50,14,0,28,0.28199979073660714
neighbors_2048_sep_k50,14,1,16,0.248497314453125
neighbors_2048_sep_k50,14,2,1,0.409541015625
neighbors_2048_sep_k50,15,0,28,0.3187640206473214
neighbors_2048_sep_k50,15,1,16,0.35260302734375004
neighbors_2048_sep_k50,15,2,1,0.53916796875
neighbors_2048_sep_k50,16,0,28,0.2731461356026786
neighbors_2048_sep_k50,16,1,16,0.3259306640625
neighbors_2048_sep_k50,16,2,1,0.5429140625000001
neighbors_2048_sep_k50,17,0,28,0.3228894391741072
neighbors_2048_sep_k50,17,1,16,0.30011218261718753
neighbors_2048_sep_k50,17,2,1,0.446037109375
neighbors_2048_sep_k50,18,0,28,0.32821875
neighbors_2048_sep_k50,18,1,16,0.3040242919921875
neighbors_2048_sep_k50,18,2,1,0.45733398437500006
neighbors_2048_sep_k50,19,0,28,0.31696142578125
neighbors_2048_sep_k50,19,1,16,0.35003564453125
neighbors_2048_sep_k50,19,2,1,0.5164160156250001
neighbors_2048_sep_k50,20,0,28,0.29215485491071425
neighbors_2048_sep_k50,20,1,16,0.2710364990234375
neighbors_2048_sep_k50,20,2,1,0.43693945312500004
neighbors_2048_sep_k50,21,0,28,0.33621595982142854
neighbors_2048_sep_k50,21,1,16,0.35264453125
neighbors_2048_sep_k50,21,2,1,0.5255351562499999
neighbors_2048_sep_k50,22,0,28,0.31534221540178564
neighbors_2048_sep_k50,22,1,16,0.31801318359374997
neighbors_2048_sep_k50,22,2,1,0.47536328125000005
neighbors_2048_sep_k50,23,0,28,0.32306508091517855
neighbors_2048_sep_k50,23,1,16,0.35345007324218747
neighbors_2048_sep_k50,23,2,1,0.527568359375
neighbors_2048_sep_k50,24,0,28,0.29038085937499997
neighbors_2048_sep_k50,24,1,16,0.3275648193359375
neighbors_2048_sep_k50,24,2,1,0.530841796875
neighbors_2048_sep_k50,25,0,28,0.2824040876116071
neighbors_2048_sep_k50,25,1,16,0.31502062988281254
neighbors_2048_sep_k50,25,2,1,0.49162890625000005
neighbors_2048_sep_k50,26,0,28,0.29051513671875
neighbors_2048_sep_k50,26,1,16,0.2623880615234375
neighbors_2048_sep_k50,26,2,1,0.42400585937499996
neighbors_2048_sep_k50,27,0,28,0.2843546316964286
neighbors_2048_sep_k50,27,1,16,0.314050537109375
neighbors_2048_sep_k50,27,2,1,0.5108359375
neighbors_2048_sep_k50,28,0,28,0.3365873325892857
neighbors_2048_sep_k50,28,1,16,0.369823486328125
neighbors_2048_sep_k50,28,2,1,0.54566015625
neighbors_2048_sep_k50,29,0,28,0.33675341796874997
neighbors_2048_sep_k50,29,1,16,0.36185595703125
neighbors_2048_sep_k50,29,2,1,0.55893359375
neighbors_2048_sep_k50,30,0,28,0.3158014090401786
neighbors_2048_sep_k50,30,1,16,0.36254162597656253
neighbors_2048_sep_k50,30,2,1,0.57666015625
neighbors_2048_sep_k50,31,0,28,0.31861411830357145
neighbors_2048_sep_k50,31,1,16,0.3330947265625
neighbors_2048_sep_k50,31,2,1,0.5022578125000001
neighbors_2048_sep_k50,32,0,28,0.3007894112723214
neighbors_2048_sep_k50,32,1,16,0.29898156738281256
neighbors_2048_sep_k50,32,2,1,0.48088476562500004
neighbors_2048_sep_k50,33,0,28,0.26778655133928575
neighbors_2048_sep_k50,33,1,16,0.27356958007812504
neighbors_2048_sep_k50,33,2,1,0.461658203125
neighbors_2048_sep_k50,34,0,28,0.32375802176339297
neighbors_2048_sep_k50,34,1,16,0.3542291259765625
neighbors_2048_sep_k50,34,2,1,0.55631640625
neighbors_2048_sep_k50,35,0,28,0.3063543526785714
neighbors_2048_sep_k50,35,1,16,0.341489990234375
neighbors_2048_sep_k50,35,2,1,0.540732421875
neighbors_2048_sep_k50,36,0,28,0.2898051060267858
neighbors_2048_sep_k50,36,1,16,0.29319079589843755
neighbors_2048_sep_k50,36,2,1,0.501205078125
