outcome,field_id,period_start,mean,median
cka_raw,19,2010,0.6648843369327767,0.6125316823564564
cka_raw,19,2015,0.6650641987085699,0.62360336372258
cka_raw,19,2020,0.6645082715661409,0.620038271887631
cka_raw,20,2000,0.5909745311647515,0.5416179128595254
cka_raw,20,2005,0.5908962483071467,0.5417339342994446
cka_raw,20,2010,0.5867390948919565,0.5458164075483356
cka_raw,20,2015,0.5740383952105444,0.529187315358839
cka_raw,20,2020,0.5717772790234683,0.5385360254587934
cka_raw,21,2000,0.741094402115543,0.7085692731300309
cka_raw,21,2005,0.76038750808858,0.7277608026854604
cka_raw,21,2010,0.7809940584829245,0.7508959082982768
cka_raw,21,2015,0.7977300769152986,0.7738962374614353
cka_raw,21,2020,0.7951586053858386,0.7680150085273091
cka_raw,22,2000,0.6083639343583025,0.5434707861218157
cka_raw,22,2005,0.6044249516028605,0.547265131394845
cka_raw,22,2010,0.6015715785734829,0.5507669300449339
cka_raw,22,2015,0.6217429258602314,0.5609976271944161
cka_raw,22,2020,0.633874561870158,0.5705476896014942
cka_raw,23,2000,0.6321111319622272,0.5821741617189986
cka_raw,23,2005,0.6477412301937087,0.5983195765235416
cka_raw,23,2010,0.6329597608274783,0.566701140468792
cka_raw,23,2015,0.629235405722212,0.570835775448912
cka_raw,23,2020,0.6227140410584663,0.5656323551045023
cka_raw,24,2000,0.6219545649359218,0.5811273463263347
cka_raw,24,2005,0.6171506756678758,0.5645614989085029
cka_raw,24,2010,0.6352678978462635,0.578843239811165
cka_raw,24,2015,0.6424585888080068,0.5831589141890705
cka_raw,24,2020,0.6504946067135856,0.6130970333107723
cka_raw,25,2000,0.6011486237300251,0.5636431344448505
cka_raw,25,2005,0.6207609452782082,0.5872387145160467
cka_raw,25,2010,0.6251139247911154,0.5924489262512301
cka_raw,25,2015,0.6236450708132223,0.5878485753905035
cka_raw,25,2020,0.6347060370241233,0.5745170610771665
cka_raw,26,2000,0.6312381168385884,0.6023363367560143
cka_raw,26,2005,0.6374615991906046,0.609546582276554
cka_raw,26,2010,0.6490093837018904,0.626229904835689
cka_raw,26,2015,0.6575532884012488,0.6259324404424805
cka_raw,26,2020,0.7203160740615157,0.7033351547626395
cka_raw,27,2000,0.5434864822204013,0.4776728635003767
cka_raw,27,2005,0.5302825145848639,0.4605824137087081
cka_raw,27,2010,0.5377167432522779,0.4653727282582448
cka_raw,27,2015,0.5480456609412211,0.4698497245780077
cka_raw,27,2020,0.5586928964320368,0.4701589632188934
cka_raw,28,2000,0.6498953756326604,0.6195325582461678
cka_raw,28,2005,0.6353408797654019,0.574661235044406
cka_raw,28,2010,0.655521160397526,0.621393885199547
cka_raw,28,2015,0.6486932186949114,0.6128560969694197
cka_raw,28,2020,0.6428087737939573,0.6081869844639938
cka_raw,29,2000,0.6607484405738041,0.609843261011808
cka_raw,29,2005,0.647931525835824,0.596922628694843
cka_raw,29,2010,0.6519497084216247,0.5914313749708774
cka_raw,29,2015,0.6453509050811217,0.5895026315463592
cka_raw,29,2020,0.6722832196375453,0.6188282242955627
cka_raw,30,2000,0.6399891264603247,0.6005556268234573
cka_raw,30,2005,0.6183703757332724,0.5587849068830865
cka_raw,30,2010,0.6275425629366322,0.5675045236672588
cka_raw,30,2015,0.6460218956292808,0.5942488906297858
cka_raw,30,2020,0.6515109728085332,0.6129978509394508
cka_raw,31,2000,0.6552435707979767,0.6315101757512198
cka_raw,31,2005,0.6531328336749314,0.6271940511647023
cka_raw,31,2010,0.6493230528803592,0.6255092551781565
cka_raw,31,2015,0.6641199888467053,0.6378115722220887
cka_raw,31,2020,0.6622994903759517,0.6282942793504818
cka_raw,32,2000,0.5963294546642378,0.510289220920303
cka_raw,32,2005,0.6049355334871622,0.5271996472701987
cka_raw,32,2010,0.5906288291230996,0.506053299088833
cka_raw,32,2015,0.599055000419809,0.5143759343722025
cka_raw,32,2020,0.6035038599135626,0.519556141341568
cka_raw,33,2000,0.5930562752719795,0.553645256172733
cka_raw,33,2005,0.5895264033148456,0.5512939264309562
cka_raw,33,2010,0.5869639789735095,0.5402462979013771
cka_raw,33,2015,0.5900695955901311,0.5403398948449529
cka_raw,33,2020,0.6060829097748734,0.5774027488262001
cka_raw,34,2000,0.6124455028857392,0.5669180389782724
cka_raw,34,2005,0.604008365161804,0.5473231889613803
cka_raw,34,2010,0.612269127709502,0.5450982315389141
cka_raw,34,2015,0.6165626516605965,0.5486172201500918
cka_raw,34,2020,0.6188231886358909,0.5516318774495382
cka_raw,35,2000,0.6282768836315062,0.5708328569662087
cka_raw,35,2005,0.627065903395959,0.5709051781907292
cka_raw,35,2010,0.6142481597102195,0.5276735446012367
cka_raw,35,2015,0.6130386968359303,0.5343802163996445
cka_raw,35,2020,0.6319081364803348,0.5538799129540147
cka_raw,36,2000,0.5624067872014402,0.4824077240046707
cka_raw,36,2005,0.5762350255330075,0.48936589152457494
cka_raw,36,2010,0.564390765812471,0.4826511554613004
cka_raw,36,2015,0.5733309882003728,0.48656516150142526
cka_raw,36,2020,0.5823178630372051,0.49995654412097285
cka_cls,11,2000,0.5072469094853469,0.46193117909587406
cka_cls,11,2005,0.5247460768945993,0.48694014863634105
cka_cls,11,2010,0.5230546119082092,0.48170031261980734
cka_cls,11,2015,0.5488769084482866,0.5280543953365009
cka_cls,11,2020,0.5317584200407853,0.5034206500129994
cka_cls,12,2000,0.48288836886039527,0.48837082178119073
cka_cls,12,2005,0.49750597864239676,0.4945150911102044
cka_cls,12,2010,0.5099133754540375,0.503174108862132
cka_cls,12,2015,0.5116413710366573,0.5081425203345469
cka_cls,12,2020,0.5461436906848736,0.5388459257931569
cka_cls,13,2000,0.5070176406195679,0.4785834454338132
cka_cls,13,2005,0.512940151274561,0.4743601526754795
cka_cls,13,2010,0.5187402283614142,0.47859273253377327
cka_cls,13,2015,0.512348964372587,0.4744606424447615
cka_cls,13,2020,0.5175529853526221,0.4687144455749472
cka_cls,14,2000,0.5023699081077011,0.5145221813764145
cka_cls,14,2005,0.5017551522100292,0.4995157507088857
cka_cls,14,2010,0.48807941771586105,0.47818641763542413
cka_cls,14,2015,0.4898883675267593,0.48220263552294507
cka_cls,14,2020,0.4894471055718966,0.4896576288844133
cka_cls,15,2000,0.5614956305888085,0.5317563810230821
cka_cls,15,2005,0.5734971912999384,0.5468410692821566
cka_cls,15,2010,0.5861333470372129,0.5356501543278717
cka_cls,15,2015,0.591688711197877,0.5312149976749919
cka_cls,15,2020,0.5809448609156255,0.5200783656035011
cka_cls,16,2000,0.5625906514255506,0.5367206957738114
cka_cls,16,2005,0.5969346631120973,0.5873655034496588
cka_cls,16,2010,0.6048116709266587,0.5834690969734577
cka_cls,16,2015,0.6031470906317212,0.5730157434505293
cka_cls,16,2020,0.6102079438981988,0.5887276070357941
cka_cls,17,2000,0.5186911324602425,0.5269386638861869
cka_cls,17,2005,0.5491995294120797,0.5479255298488124
cka_cls,17,2010,0.5360789959771334,0.5175269438832577
cka_cls,17,2015,0.5367499760300631,0.5004620086631564
cka_cls,17,2020,0.56406511870183,0.5155503904447787
cka_cls,18,2000,0.5329209740286274,0.5162017935530584
cka_cls,18,2005,0.5385469667171269,0.5138854927358564
cka_cls,18,2010,0.5357295864568813,0.4952725272156923
cka_cls,18,2015,0.5499673249108478,0.5009647545357914
cka_cls,18,2020,0.5456460071679676,0.507050246934142
cka_cls,19,2000,0.5630205764991647,0.5327010996157949
cka_cls,19,2005,0.5799251302975319,0.5458870876542058
cka_cls,19,2010,0.5747610436843883,0.5259095346849972
cka_cls,19,2015,0.5635232415067406,0.520978954594397
cka_cls,19,2020,0.58000765574044,0.5346928550062278
cka_cls,20,2000,0.5270047607594702,0.5199834161679056
cka_cls,20,2005,0.5332562118501081,0.5253617393730361
cka_cls,20,2010,0.5214741587850975,0.5131397955297026
cka_cls,20,2015,0.5110782086662825,0.5057550941930461
cka_cls,20,2020,0.5064056896610404,0.4807919529408324
cka_cls,21,2000,0.6659002909319389,0.6418915604203894
cka_cls,21,2005,0.6880875140628137,0.6515753057059864
cka_cls,21,2010,0.696932993083079,0.6703874909804513
cka_cls,21,2015,0.7092057549579825,0.6797657852403927
cka_cls,21,2020,0.7020981043841434,0.6715676978244466
cka_cls,22,2000,0.5094620303950712,0.5045339014857765
cka_cls,22,2005,0.5201878997189923,0.5191910884494452
cka_cls,22,2010,0.5190115906234307,0.4868406543962558
cka_cls,22,2015,0.5218736881877506,0.46472151457900324
cka_cls,22,2020,0.5275054886173783,0.4703743376837565
cka_cls,23,2000,0.553040225130468,0.5210476769251903
cka_cls,23,2005,0.5743340576868194,0.536651219226905
cka_cls,23,2010,0.5626808086019129,0.5177814351793659
cka_cls,23,2015,0.5524055679463845,0.512920928764806
cka_cls,23,2020,0.5443934175153271,0.501875394734653
cka_cls,24,2000,0.513046263358512,0.47352066342499244
cka_cls,24,2005,0.5226556037878605,0.48346499479256405
cka_cls,24,2010,0.53147323299736,0.4932710253674985
cka_cls,24,2015,0.5344456939194475,0.500848838640363
cka_cls,24,2020,0.5356462759822459,0.48955858615989134
cka_cls,25,2000,0.4921850800844982,0.46236874418852203
cka_cls,25,2005,0.5153113661266712,0.4849488849592283
cka_cls,25,2010,0.5184139560048693,0.47459831374799716
cka_cls,25,2015,0.5208081959169965,0.48359049387468384
cka_cls,25,2020,0.5396877560654072,0.4910367460022281
cka_cls,26,2000,0.5656983079260551,0.5736961950283587
cka_cls,26,2005,0.5732700452475212,0.5631112604459507
cka_cls,26,2010,0.5893446669985257,0.5759258996161133
cka_cls,26,2015,0.6203942885353936,0.6119122043079892
cka_cls,26,2020,0.6905950750226753,0.6820742388994191
cka_cls,27,2000,0.46370654447273235,0.433605431921547
cka_cls,27,2005,0.46011245268895073,0.4231750665083156
cka_cls,27,2010,0.46154072019688863,0.4233724379007263
cka_cls,27,2015,0.45964775591320484,0.427934170071125
cka_cls,27,2020,0.46608879666223985,0.4295171334368598
cka_cls,28,2000,0.5413588133403747,0.5273155124207595
cka_cls,28,2005,0.5435343742135145,0.5302489326643748
cka_cls,28,2010,0.5519874954036602,0.541825938972428
cka_cls,28,2015,0.5405271031020313,0.5196964461279897
cka_cls,28,2020,0.5311054478840896,0.5038804645256383
cka_cls,29,2000,0.5716184092935298,0.5494571229601383
cka_cls,29,2005,0.5645318901540002,0.5384648271881568
cka_cls,29,2010,0.5679370023070422,0.5469451537520965
cka_cls,29,2015,0.5644713512133512,0.530959392232917
cka_cls,29,2020,0.5744391255574162,0.5436790832770524
cka_cls,30,2000,0.5676103682875845,0.5418125319177488
cka_cls,30,2005,0.5576075123676474,0.5261425279304092
cka_cls,30,2010,0.5510168009683173,0.513243995273725
cka_cls,30,2015,0.5665248073993829,0.5311333147135541
cka_cls,30,2020,0.5527060873876276,0.5216029995169447
cka_cls,31,2000,0.5677815480216932,0.5282271261110579
cka_cls,31,2005,0.5684117407235757,0.5175387110640158
cka_cls,31,2010,0.5642968424424756,0.521094317494311
cka_cls,31,2015,0.5757235844973608,0.534533767456878
cka_cls,31,2020,0.5710201205466486,0.5351292008432038
cka_cls,32,2000,0.5118407773604017,0.5046775827369516
cka_cls,32,2005,0.529233548173648,0.5203045541929704
cka_cls,32,2010,0.5228686001542397,0.4988834400375597
cka_cls,32,2015,0.5134389905661927,0.4961499703294918
cka_cls,32,2020,0.5088418426309244,0.48867155093916065
cka_cls,33,2000,0.5240936515892648,0.522000927680752
cka_cls,33,2005,0.5238838104360038,0.5259110197061143
cka_cls,33,2010,0.5210587861175912,0.514131796637499
cka_cls,33,2015,0.5312560182709226,0.5286257351582923
cka_cls,33,2020,0.5378983853083825,0.5300032586812294
cka_cls,34,2000,0.5106274474973849,0.477914818655
cka_cls,34,2005,0.5118894808490728,0.48637975961915453
cka_cls,34,2010,0.5139724118841008,0.47984287822450367
cka_cls,34,2015,0.5156716166944182,0.48387670566552843
cka_cls,34,2020,0.5138357991695615,0.4824489362593624
cka_cls,35,2000,0.504712422135115,0.49081230946382537
cka_cls,35,2005,0.5077942790244458,0.49493265675317955
cka_cls,35,2010,0.5006479846422001,0.489886319327119
cka_cls,35,2015,0.5039077613138008,0.49534365198339736
cka_cls,35,2020,0.5028691254070098,0.4907837932250144
cka_cls,36,2000,0.4905812531231436,0.47983254212578286
cka_cls,36,2005,0.5014828664179826,0.4910427758046228
cka_cls,36,2010,0.4947578711785122,0.47644019327834664
cka_cls,36,2015,0.492691019141665,0.4725481631121888
cka_cls,36,2020,0.49164666518983113,0.45576999705317567
cka_sep,11,2000,0.5211905942971446,0.5957998683431751
cka_sep,11,2005,0.5366625174482131,0.6092417498635547
cka_sep,11,2010,0.5343291624883354,0.6060957134270023
cka_sep,11,2015,0.571135530409179,0.6376618511618463
cka_sep,11,2020,0.5705516416798212,0.6139855872373887
cka_sep,12,2000,0.4588194164455668,0.49416899919595836
cka_sep,12,2005,0.469534569263869,0.5096441417259772
cka_sep,12,2010,0.4817825854340183,0.5320317898551975
cka_sep,12,2015,0.48671959173519386,0.538845492021523
cka_sep,12,2020,0.5237772175255819,0.5693319071374199
cka_sep,13,2000,0.5251966785447876,0.6174019381516676
cka_sep,13,2005,0.5255246643480477,0.6125961968519898
cka_sep,13,2010,0.5402775977082416,0.6253160848983093
cka_sep,13,2015,0.5488229695898437,0.6053761200562047
cka_sep,13,2020,0.5740643660255876,0.6202780544992689
cka_sep,14,2000,0.48626920481035796,0.5145221813764145
cka_sep,14,2005,0.48528290272305225,0.5005400501150936
cka_sep,14,2010,0.4827587738526062,0.4989494993728051
cka_sep,14,2015,0.49329149352105317,0.5049207676357499
cka_sep,14,2020,0.5045094032556707,0.5038460419877793
cka_sep,15,2000,0.5835813610026047,0.6578358648004887
cka_sep,15,2005,0.597255740597229,0.6762544729446365
cka_sep,15,2010,0.608326435124685,0.6954912678068493
cka_sep,15,2015,0.6188999348839833,0.6988918043520961
cka_sep,15,2020,0.6147815350059346,0.7007901887535883
cka_sep,16,2000,0.5608289467025223,0.6498249236591369
cka_sep,16,2005,0.5924307801010755,0.6760172020775997
cka_sep,16,2010,0.5971780941615212,0.6899951288657494
cka_sep,16,2015,0.6041856352481989,0.7005572055930905
cka_sep,16,2020,0.603879000439419,0.6952074194279518
cka_sep,17,2000,0.5144927271089416,0.5446999462070888
cka_sep,17,2005,0.5352190704751887,0.573383747914332
cka_sep,17,2010,0.5327855399988795,0.555342239456407
cka_sep,17,2015,0.5522177445636106,0.5523621442917653
cka_sep,17,2020,0.5906833157679057,0.5928766306003587
cka_sep,18,2000,0.5245827307033403,0.5727189747529943
cka_sep,18,2005,0.5256944030206253,0.5648474805783497
cka_sep,18,2010,0.5297797734050558,0.5647718735343555
cka_sep,18,2015,0.5588164087753669,0.589943947663832
cka_sep,18,2020,0.5786799959796538,0.5856309975976975
cka_sep,19,2000,0.5595062029545276,0.6012126906552284
cka_sep,19,2005,0.5663360593189518,0.6322174294077644
cka_sep,19,2010,0.5726919640381446,0.6332600510552514
cka_sep,19,2015,0.577663995757229,0.6348102254683995
cka_sep,19,2020,0.5982213172526482,0.6465340867786691
cka_sep,20,2000,0.5016532088007393,0.5412110645035622
cka_sep,20,2005,0.5045351161714778,0.5370366457440253
cka_sep,20,2010,0.5072725539330785,0.5369077557912438
cka_sep,20,2015,0.5113364797150733,0.5344082738975696
cka_sep,20,2020,0.520320728870212,0.5426165500972558
cka_sep,21,2000,0.6378059241937406,0.7318533463924248
cka_sep,21,2005,0.6590352410936061,0.7548809469476447
cka_sep,21,2010,0.6767468448123561,0.7821076746950226
cka_sep,21,2015,0.7099782924716169,0.7971823417635293
cka_sep,21,2020,0.7369624784267114,0.800331744199407
cka_sep,22,2000,0.5058742887580381,0.5632545932247134
cka_sep,22,2005,0.5138509644909461,0.5553280930088788
cka_sep,22,2010,0.5218061550384786,0.5666079658868327
cka_sep,22,2015,0.544321347653995,0.5973234824854432
cka_sep,22,2020,0.5690890728037516,0.6006612020859996
cka_sep,23,2000,0.5630587218122622,0.6109454227068042
cka_sep,23,2005,0.5772123373458361,0.6307894304225649
cka_sep,23,2010,0.5734883711797235,0.6256065712871633
cka_sep,23,2015,0.5842448950493195,0.6262774560171213
cka_sep,23,2020,0.593353942395485,0.6326472632411729
cka_sep,24,2000,0.5518288211080971,0.6311388394495605
cka_sep,24,2005,0.5531367555984152,0.6433524935073854
cka_sep,24,2010,0.5672105493220901,0.6443243819243697
cka_sep,24,2015,0.5745237386745972,0.6247178726560082
cka_sep,24,2020,0.5933701245489948,0.6426915229994704
cka_sep,25,2000,0.5026642876032636,0.5850114842698416
cka_sep,25,2005,0.5174538134430077,0.6135822542840246
cka_sep,25,2010,0.5275290893315114,0.6245230364951774
cka_sep,25,2015,0.5388352710331373,0.6232773551040116
cka_sep,25,2020,0.5666547436066127,0.6516233394002467
cka_sep,26,2000,0.5293210151442187,0.5622851887432135
cka_sep,26,2005,0.5360494041989458,0.5651089555538736
cka_sep,26,2010,0.5534169512265643,0.5863861328870241
cka_sep,26,2015,0.5789719880383347,0.6130650675398401
cka_sep,26,2020,0.6492238991068823,0.6874394012881287
cka_sep,27,2000,0.4850332450805639,0.5496812807413034
cka_sep,27,2005,0.475915663320864,0.5273823379635626
cka_sep,27,2010,0.4775643800079288,0.5334478312040959
cka_sep,27,2015,0.4866969069432121,0.5452342188113779
cka_sep,27,2020,0.49946642122215806,0.5551741196460395
cka_sep,28,2000,0.5670992399386586,0.6545550706504416
cka_sep,28,2005,0.5662133340900151,0.6580036289358243
cka_sep,28,2010,0.5872058279734104,0.6694864589032502
cka_sep,28,2015,0.5867872286797489,0.6513702883025688
cka_sep,28,2020,0.5954794274412761,0.6547273309164688
cka_sep,29,2000,0.5885225867471843,0.6585282489493154
cka_sep,29,2005,0.5852775960774098,0.6589884859086804
cka_sep,29,2010,0.596106036402467,0.6658325194141079
cka_sep,29,2015,0.6051060857582561,0.6631104294876301
cka_sep,29,2020,0.6302266834370874,0.6877591183472292
cka_sep,30,2000,0.5613637426083298,0.650594092270491
cka_sep,30,2005,0.5414413955778077,0.6077809126701523
cka_sep,30,2010,0.5515336845645429,0.631404044911326
cka_sep,30,2015,0.5877910221560169,0.6661540545694153
cka_sep,30,2020,0.5908545217153558,0.6630770361747075
cka_sep,31,2000,0.5396255908243707,0.6191361058707051
cka_sep,31,2005,0.5439008126312879,0.6267954130452341
cka_sep,31,2010,0.545918457549929,0.625801150095788
cka_sep,31,2015,0.5571722680911455,0.6232183911445558
cka_sep,31,2020,0.5643330505338103,0.6329403407624156
cka_sep,32,2000,0.5193190198841491,0.5416338990181059
cka_sep,32,2005,0.5272765366991915,0.545856502408954
cka_sep,32,2010,0.5292015435329718,0.5469281100227013
cka_sep,32,2015,0.537801005654088,0.5565879817334665
cka_sep,32,2020,0.5398809698016938,0.5608602827451888
cka_sep,33,2000,0.4989641503197682,0.5549303859318905
cka_sep,33,2005,0.5015943920340122,0.5641738400018309
cka_sep,33,2010,0.5017446640539409,0.5666359742451087
cka_sep,33,2015,0.5178850448883161,0.579797042276175
cka_sep,33,2020,0.5389095428318612,0.5991984591391383
cka_sep,34,2000,0.5359580593928406,0.6214679953503347
cka_sep,34,2005,0.5331051905541284,0.6121580311534172
cka_sep,34,2010,0.5427499620369373,0.609276449170414
cka_sep,34,2015,0.5498840397856857,0.6153108518615847
cka_sep,34,2020,0.560422352744946,0.6236749354702432
cka_sep,35,2000,0.5368122112470249,0.6171262519792513
cka_sep,35,2005,0.5392115962086425,0.6083470158278425
cka_sep,35,2010,0.5354469318183391,0.606037161958769
cka_sep,35,2015,0.5436313273316915,0.6176873967392855
cka_sep,35,2020,0.5559343156504368,0.6343773029588361
cka_sep,36,2000,0.4845865005235891,0.5149863082343029
cka_sep,36,2005,0.49983224568011,0.5256508011010691
cka_sep,36,2010,0.49969750573538585,0.5193623452303954
cka_sep,36,2015,0.5084118812114121,0.5425871261408813
cka_sep,36,2020,0.5187888534293862,0.5424853032057275
cka_quality,11,2000,0.6247225849203235,0.5734158904360257
cka_quality,11,2005,0.6383708320427199,0.5837136063152936
cka_quality,11,2010,0.6332924710159668,0.5759987813219898
cka_quality,11,2015,0.653670055367997,0.6043883127314543
cka_quality,11,2020,0.6397397800569513,0.5801595694504077
cka_quality,12,2000,0.6175909080281202,0.5816544911548625
cka_quality,12,2005,0.6189627490058244,0.5819190923436259
cka_quality,12,2010,0.6237547938910958,0.5859899760283852
cka_quality,12,2015,0.6332212488219129,0.6011673021189062
cka_quality,12,2020,0.6469034853812016,0.6197381980427118
cka_quality,13,2000,0.6153687568792903,0.5818705906067517
cka_quality,13,2005,0.6166480910145941,0.5697810139281397
cka_quality,13,2010,0.621234672215939,0.5707550598457359
cka_quality,13,2015,0.6221529068585616,0.5761899043836385
cka_quality,13,2020,0.6268154726892321,0.5838425953011862
cka_quality,14,2000,0.6079731979302382,0.5590070534609339
cka_quality,14,2005,0.5991533882667481,0.5498292571117408
cka_quality,14,2010,0.5936536345045061,0.5481830502915063
cka_quality,14,2015,0.5990189255951495,0.5449153352836436
cka_quality,14,2020,0.5966162934856304,0.5418156508723687
cka_quality,15,2000,0.7107436369561796,0.6739165940119017
cka_quality,15,2005,0.719293712058025,0.6794425196558522
cka_quality,15,2010,0.7282349300885438,0.6908214602935636
cka_quality,15,2015,0.733125952708975,0.7012695226708205
cka_quality,15,2020,0.7203207544748761,0.6828804711308024
cka_quality,16,2000,0.6536446869711121,0.6462164530925477
cka_quality,16,2005,0.672813807170452,0.6663287038152604
cka_quality,16,2010,0.6824957052323037,0.670158357881753
cka_quality,16,2015,0.6894388771854312,0.6717226692928842
cka_quality,16,2020,0.6902837978102567,0.6651881261794872
cka_quality,17,2000,0.6402205219393113,0.5852546706166138
cka_quality,17,2005,0.6343191483483921,0.5720880312107338
cka_quality,17,2010,0.6268162750712697,0.55179872831677
cka_quality,17,2015,0.6396614565981492,0.5725064765034295
cka_quality,17,2020,0.656198025880585,0.5883805018604755
cka_quality,18,2000,0.6421977198566475,0.5772784549136982
cka_quality,18,2005,0.6328099316670875,0.5704918334156369
cka_quality,18,2010,0.6333377229187953,0.5638554842831202
cka_quality,18,2015,0.6512609985171043,0.586514850458727
cka_quality,18,2020,0.6465200092303539,0.5856879053174812
cka_quality,19,2000,0.687956349156654,0.6541553264938729
cka_quality,19,2005,0.6930447738425894,0.6545460655236224
cka_quality,19,2010,0.694091615122739,0.6490200323469758
cka_quality,19,2015,0.7044894052659909,0.6667382319882489
cka_quality,19,2020,0.713236176350917,0.6786931913041016
cka_quality,20,2000,0.6300773858914016,0.569994786492757
cka_quality,20,2005,0.6281210581777518,0.5734453345195532
cka_quality,20,2010,0.6231310879785692,0.575940162843123
cka_quality,20,2015,0.6216200323917339,0.5802352168611614
cka_quality,20,2020,0.6164488158662427,0.5715947671124164
cka_quality,21,2000,0.7737715175418369,0.7477874225477238
cka_quality,21,2005,0.7863996184554544,0.7592480549268305
cka_quality,21,2010,0.7981885495538874,0.7732820898441302
cka_quality,21,2015,0.8126084869182271,0.7907360694434797
cka_quality,21,2020,0.8064871972708411,0.7791664104528208
cka_quality,22,2000,0.6329107618332057,0.5785668846044444
cka_quality,22,2005,0.6312985879183592,0.5763324968712789
cka_quality,22,2010,0.6317367920686023,0.5786260146894976
cka_quality,22,2015,0.6460237414019254,0.586790200583728
cka_quality,22,2020,0.646997519856583,0.5826524518729469
cka_quality,23,2000,0.6633039853384444,0.6201545618851136
cka_quality,23,2005,0.6721751906996133,0.6262142537374871
cka_quality,23,2010,0.6678642736213483,0.6188532611427677
cka_quality,23,2015,0.6731772043024439,0.617213059398716
cka_quality,23,2020,0.6622190559549739,0.6018736156293565
cka_quality,24,2000,0.6423535869722341,0.619206429373869
cka_quality,24,2005,0.6431983444784574,0.6035409234465338
cka_quality,24,2010,0.6499365268226971,0.6037912396645456
cka_quality,24,2015,0.6621391776245551,0.6180476651752489
cka_quality,24,2020,0.664618598081753,0.6342600432494213
cka_quality,25,2000,0.62546649051033,0.5949752466602746
cka_quality,25,2005,0.6371791907664967,0.6100336728594408
cka_quality,25,2010,0.6457990482631802,0.6191511774445979
cka_quality,25,2015,0.6465516753750443,0.6164178191149241
cka_quality,25,2020,0.6473989654274644,0.6009573307027002
cka_quality,26,2000,0.6926421484068808,0.6784771103302146
cka_quality,26,2005,0.6993080520531805,0.6838908601123961
cka_quality,26,2010,0.7101026439350562,0.7026987548665186
cka_quality,26,2015,0.7276426830740601,0.7118854670483866
cka_quality,26,2020,0.7649722683862552,0.7459454959554435
cka_quality,27,2000,0.5711233676789672,0.4968423956431867
cka_quality,27,2005,0.5609925175603022,0.48087518923793826
cka_quality,27,2010,0.5595588957305861,0.4772605861138199
cka_quality,27,2015,0.5674803795321888,0.48067879039746775
cka_quality,27,2020,0.5733419666860484,0.4791347141318248
cka_quality,28,2000,0.6712772374798042,0.641712055835636
cka_quality,28,2005,0.6645266337973418,0.6263784932298063
cka_quality,28,2010,0.6763352182461219,0.646215960422362
cka_quality,28,2015,0.6663603867904435,0.638394547574404
cka_quality,28,2020,0.6568045290637552,0.6277502303246848
cka_quality,29,2000,0.6736709901491854,0.6201729773109586
cka_quality,29,2005,0.6751844517212857,0.627639604380428
cka_quality,29,2010,0.6846599236143464,0.6318163549296586
cka_quality,29,2015,0.6906661567638311,0.6382434029690798
cka_quality,29,2020,0.6890104648964437,0.6403884569182245
cka_quality,30,2000,0.650261643415123,0.6145197709749595
cka_quality,30,2005,0.6338215967414099,0.590526440995004
cka_quality,30,2010,0.6362609395051672,0.5968263824075469
cka_quality,30,2015,0.6595560332369075,0.6129244751154178
cka_quality,30,2020,0.6553240440463707,0.6199415571646827
cka_quality,31,2000,0.6822426703157382,0.6643487884262661
cka_quality,31,2005,0.6825242428537744,0.6539456221699569
cka_quality,31,2010,0.6844918573423178,0.65889245735842
cka_quality,31,2015,0.6895153533589291,0.6666790655532709
cka_quality,31,2020,0.6830049788965986,0.6475581606410589
cka_quality,32,2000,0.6244450887452726,0.5461271812774402
cka_quality,32,2005,0.630099855767546,0.5512179267159693
cka_quality,32,2010,0.622644605268872,0.5451121841782405
cka_quality,32,2015,0.6234822932401582,0.540949424870509
cka_quality,32,2020,0.6160128409759954,0.5410035980334055
cka_quality,33,2000,0.6303347194986473,0.5799627080147436
cka_quality,33,2005,0.6258780341948014,0.5850148013040325
cka_quality,33,2010,0.6280838821791584,0.5790667214529789
cka_quality,33,2015,0.6408548040987547,0.5989763101238967
cka_quality,33,2020,0.6405059227917966,0.6050619058734429
cka_quality,34,2000,0.6316568693957346,0.5839240076748746
cka_quality,34,2005,0.6326439696706416,0.582753811141972
cka_quality,34,2010,0.6408608201383666,0.5867547410173632
cka_quality,34,2015,0.636055584903999,0.5730938326357786
cka_quality,34,2020,0.6336885381764358,0.5687260749675404
cka_quality,35,2000,0.6544068652889112,0.6014270944037198
cka_quality,35,2005,0.6547675893140934,0.6004341739431677
cka_quality,35,2010,0.647058142033092,0.5830265127232213
cka_quality,35,2015,0.6498458081443617,0.5858491859826288
cka_quality,35,2020,0.6462956662986244,0.5737168065911904
cka_quality,36,2000,0.5922674789437278,0.5205796963216015
cka_quality,36,2005,0.602711469153183,0.5212827799141406
cka_quality,36,2010,0.5940521029186441,0.5040706844161932
cka_quality,36,2015,0.6027579836491633,0.5176505530369988
cka_quality,36,2020,0.602717955232279,0.5154217482926461
cka_equal2048,11,2000,0.6001863778902534,0.5437867066916169
cka_equal2048,11,2005,0.6150241525444845,0.5502682609837841
cka_equal2048,11,2010,0.6025703919294751,0.5283116118389241
cka_equal2048,11,2015,0.6426388918178639,0.5849161776054133
cka_equal2048,11,2020,0.6313300074643969,0.5701657524050181
cka_equal2048,12,2000,0.5535151341331667,0.49644554439861305
cka_equal2048,12,2005,0.5689125412386193,0.5239766436111796
