metric,model,field_a,field_b,field_a_name,field_b_name,value_a,value_b,raw_difference_b_minus_a,relative_difference_primary,relative_min,relative_max,relative_q05,relative_q95,half_min,half_max,external_min,external_max,positive_repetitions,negative_repetitions,direction,direction_and_alternatives,direction_minimum_0,direction_minimum_0.01,direction_minimum_0.05,direction_minimum_0.1
angle_p50,scincl,23,29,Environmental Science,Nursing,42.02613392646321,41.95679109761241,-0.06934282885080023,-0.001651355411374908,-0.011472488383097907,0.006137374675634476,-0.00740996238714053,0.005878270243968178,-0.011472488383097907,0.006137374675634476,-0.0058145936605983025,-0.000840181526601134,9,16,0,0,0,0,0,0
angle_p50,scibert,23,29,Environmental Science,Nursing,35.137613815207956,35.35536991686656,0.21775610165860115,0.006178092914501545,-0.00040256225935814593,0.010789487497893888,0.0016709122536795983,0.010007782884137529,0.002168648810521346,0.010789487497893888,-0.00040256225935814593,0.009768737551066766,24,1,0,0,0,0,0,0
angle_p50,bert,23,29,Environmental Science,Nursing,34.47091488240344,32.815256086340405,-1.6556587960630367,-0.04921245397756792,-0.057561893841740146,-0.04089242499499244,-0.05689323667155285,-0.04213520485281191,-0.057287381941209296,-0.04089242499499244,-0.057561893841740146,-0.04198835482777494,0,25,-1,0,-1,-1,0,0
angle_p50,mpnet,23,29,Environmental Science,Nursing,84.00110481356282,81.29177296310857,-2.709331850454248,-0.032782197114564725,-0.035109581780509366,-0.026348193412053432,-0.03486562970320057,-0.027847140270974086,-0.035109581780509366,-0.026348193412053432,-0.033815260540884115,-0.029110391412886072,0,25,-1,-1,-1,-1,0,0
angle_p50,minilm,23,29,Environmental Science,Nursing,84.50780297115084,82.95877019955049,-1.549032771600352,-0.018499605530488742,-0.02162120171945734,-0.01305312084474069,-0.020797623612754758,-0.014156552999179551,-0.02162120171945734,-0.01305312084474069,-0.020619685579046393,-0.014198250751743942,0,25,-1,-1,-1,-1,0,0
angle_p50,pubmedbert,23,29,Environmental Science,Nursing,10.158880238777247,10.07469531016878,-0.08418492860846705,-0.008321310131748045,-0.018067457946941434,-0.0013186092613344511,-0.015441150909699768,-0.003653660878648138,-0.018067457946941434,-0.0013186092613344511,-0.015565299746650562,-0.009151918454269074,0,25,-1,0,-1,0,0,0
angle_p50,biobert,23,29,Environmental Science,Nursing,23.2060305138351,22.813735190278738,-0.3922953235563611,-0.017048992647143907,-0.026167670796899297,-0.010473367381635516,-0.02460311224769032,-0.011128656963108498,-0.026167670796899297,-0.010473367381635516,-0.023396209139244735,-0.012960599885384597,0,25,-1,0,-1,-1,0,0
angle_p50,simcse,23,29,Environmental Science,Nursing,56.87723007097482,53.29176748929416,-3.585462581680659,-0.06509022794219758,-0.0735032112359373,-0.04934892605999524,-0.07119527983259304,-0.05495314398083038,-0.0735032112359373,-0.05808667786263926,-0.06330139660630832,-0.04934892605999524,0,25,-1,-1,-1,-1,0,0
angle_p50,specter,23,30,Environmental Science,"Pharmacology, Toxicology and Pharmaceutics",54.196552921967765,56.50113711534432,2.304584193376556,0.04163743963581835,0.026279896927501437,0.049182544221824345,0.032669675826232404,0.046946131763019275,0.03229381220260343,0.049182544221824345,0.026279896927501437,0.034703440122557556,25,0,1,1,1,1,0,0
angle_p50,specter2,23,30,Environmental Science,"Pharmacology, Toxicology and Pharmaceutics",35.55785010702296,33.8589293537437,-1.6989207532792605,-0.04894841755773085,-0.06067407905816066,-0.03919983690969093,-0.058908554092928694,-0.043831760501925804,-0.05678975922347181,-0.03919983690969093,-0.06067407905816066,-0.05127564107785732,0,25,-1,-1,-1,-1,0,0
angle_p50,scincl,23,30,Environmental Science,"Pharmacology, Toxicology and Pharmaceutics",42.02613392646321,40.608366950031275,-1.4177669764319347,-0.03431416566673354,-0.04530647067929549,-0.026586146109303748,-0.04258730235153822,-0.028222156363478964,-0.04275266195742393,-0.026586146109303748,-0.04530647067929549,-0.0337212154211832,0,25,-1,-1,-1,-1,0,0
angle_p50,scibert,23,30,Environmental Science,"Pharmacology, Toxicology and Pharmaceutics",35.137613815207956,35.73078437109618,0.5931705558882214,0.01674005822253384,0.007745040284644945,0.021984579096575113,0.009419366358854833,0.020621807673280312,0.007745040284644945,0.021984579096575113,0.011048975171724613,0.018488679156470213,25,0,1,0,1,0,0,0
angle_p50,bert,23,30,Environmental Science,"Pharmacology, Toxicology and Pharmaceutics",34.47091488240344,32.30907734971099,-2.161837532692452,-0.06474506691100891,-0.079508250178322,-0.0547802661336611,-0.0784994760006307,-0.058228444321737675,-0.079508250178322,-0.0547802661336611,-0.0712357762621893,-0.062184838395046814,0,25,-1,0,-1,-1,-1,0
angle_p50,mpnet,23,30,Environmental Science,"Pharmacology, Toxicology and Pharmaceutics",84.00110481356282,78.38659919809419,-5.61450561546863,-0.06914939341793505,-0.07597220336277125,-0.06316971272029337,-0.0748395785244717,-0.06408222292889229,-0.07508781337067928,-0.06395989529177172,-0.07597220336277125,-0.06316971272029337,0,25,-1,-1,-1,-1,-1,0
angle_p50,minilm,23,30,Environmental Science,"Pharmacology, Toxicology and Pharmaceutics",84.50780297115084,80.36068321548055,-4.147119755670289,-0.05030821658634923,-0.056624452739982754,-0.045197248376229834,-0.055972382037795185,-0.04581501568486286,-0.056624452739982754,-0.045197248376229834,-0.056225270974789285,-0.04675138665852522,0,25,-1,-1,-1,-1,0,0
angle_p50,pubmedbert,23,30,Environmental Science,"Pharmacology, Toxicology and Pharmaceutics",10.158880238777247,10.319469544493709,0.1605893057164618,0.0156838131408078,0.0035765532002280252,0.021132955505636007,0.006269355932136171,0.019390575339660245,0.0035765532002280252,0.021132955505636007,0.005890209505264962,0.01416146168788503,25,0,1,0,1,0,0,0
angle_p50,biobert,23,30,Environmental Science,"Pharmacology, Toxicology and Pharmaceutics",23.2060305138351,23.155056298074488,-0.05097421576061123,-0.0021990086629080745,-0.012934862951904514,0.007381063090516535,-0.011000110095182586,0.0010721225857524756,-0.012934862951904514,0.007381063090516535,-0.005515691498656935,0.0005534801706864087,4,21,0,0,0,0,0,0
angle_p50,simcse,23,30,Environmental Science,"Pharmacology, Toxicology and Pharmaceutics",56.87723007097482,51.61006377843594,-5.2671662925388745,-0.09710199426395744,-0.10798461336226609,-0.08496789356294755,-0.10741007074822663,-0.08857825365691516,-0.10798461336226609,-0.08996852416730858,-0.0915556030158401,-0.08496789356294755,0,25,-1,-1,-1,-1,-1,0
angle_p50,specter,23,31,Environmental Science,Physics and Astronomy,54.196552921967765,52.90451070053838,-1.2920422214293836,-0.024127532962387403,-0.03609845878402959,-0.0145888183789683,-0.03144981313503281,-0.018063314898714242,-0.03609845878402959,-0.0145888183789683,-0.03047551474949659,-0.01802837404443708,0,25,-1,0,-1,-1,0,0
angle_p50,specter2,23,31,Environmental Science,Physics and Astronomy,35.55785010702296,36.9207390554963,1.3628889484733406,0.037608042988180275,0.032517547838191045,0.045490782178999725,0.03271777068886839,0.04373483250154582,0.03326367589968255,0.045490782178999725,0.032517547838191045,0.03451242530809936,25,0,1,1,1,1,0,0
angle_p50,scincl,23,31,Environmental Science,Physics and Astronomy,42.02613392646321,41.53397563420202,-0.49215829226118757,-0.011779742627165348,-0.022933380891445986,-0.002102203619984535,-0.01674549018526178,-0.0024858378352719257,-0.022933380891445986,-0.002102203619984535,-0.013652102874624952,-0.0033836339059588423,0,25,-1,0,-1,0,0,0
angle_p50,scibert,23,31,Environmental Science,Physics and Astronomy,35.137613815207956,34.57771543782082,-0.5598983773871353,-0.016062417932647448,-0.025189593929624138,-0.007656190288679205,-0.024315971735639097,-0.008475913089517496,-0.024332572424822455,-0.007781533028412569,-0.025189593929624138,-0.007656190288679205,0,25,-1,-1,-1,0,0,0
angle_p50,bert,23,31,Environmental Science,Physics and Astronomy,34.47091488240344,31.838576655855285,-2.632338226548157,-0.07939551836344187,-0.08911083785011337,-0.06433286668551702,-0.08725049308992242,-0.06540618789117338,-0.08911083785011337,-0.06930572689795082,-0.0826273373497261,-0.06433286668551702,0,25,-1,-1,-1,-1,-1,0
angle_p50,mpnet,23,31,Environmental Science,Physics and Astronomy,84.00110481356282,83.96870051136646,-0.032404302196354706,-0.0003858348485154244,-0.00614652404459367,0.007399645051885258,-0.0028050043131254442,0.006661946368774951,-0.00614652404459367,0.007399645051885258,0.0015110857593107023,0.007334952566545266,15,10,0,0,0,0,0,0
angle_p50,minilm,23,31,Environmental Science,Physics and Astronomy,84.50780297115084,84.85504848000238,0.34724550885154315,0.004100610091011534,-0.002151089274777641,0.012317696847912462,0.0014208938209426412,0.011282283534533472,-0.002151089274777641,0.011572087715833478,0.006733768511275545,0.012317696847912462,24,1,0,0,0,0,0,0
angle_p50,pubmedbert,23,31,Environmental Science,Physics and Astronomy,10.158880238777247,10.037402527530299,-0.12147771124694806,-0.0120297098879605,-0.021398242540048434,-0.002785133353486499,-0.02108920212086177,-0.004814180463498635,-0.021398242540048434,-0.002785133353486499,-0.020994176282756166,-0.00473320980338798,0,25,-1,-1,-1,0,0,0
angle_p50,biobert,23,31,Environmental Science,Physics and Astronomy,23.2060305138351,22.827687407275924,-0.3783431065591749,-0.016437651514811368,-0.02946877963695421,-0.004675555691423873,-0.028137107994168166,-0.006860535597627994,-0.02946877963695421,-0.006484786388026771,-0.02138577708876906,-0.004675555691423873,0,25,-1,0,-1,0,0,0
angle_p50,simcse,23,31,Environmental Science,Physics and Astronomy,56.87723007097482,51.252404549024845,-5.6248255219499725,-0.10403855597436014,-0.1096738850883038,-0.08072862677011637,-0.10911794227875111,-0.08698066037007854,-0.1096738850883038,-0.09305001652755764,-0.09606091890747573,-0.08072862677011637,0,25,-1,-1,-1,-1,-1,0
angle_p50,specter,23,32,Environmental Science,Psychology,54.196552921967765,52.315479210683705,-1.8810737112840599,-0.03532133738545794,-0.0427472736664756,-0.02946176991362126,-0.04202940398038714,-0.029969072784909935,-0.0420333852684641,-0.02946176991362126,-0.0427472736664756,-0.031524163077454835,0,25,-1,0,-1,-1,0,0
angle_p50,specter2,23,32,Environmental Science,Psychology,35.55785010702296,35.057914578833035,-0.4999355281899227,-0.014159317835442414,-0.020762086600527817,-0.008289622395900096,-0.01884722274397299,-0.009779073786469193,-0.018521071540975226,-0.008289622395900096,-0.020762086600527817,-0.017769700699152926,0,25,-1,-1,-1,0,0,0
angle_p50,scincl,23,32,Environmental Science,Psychology,42.02613392646321,44.63621144135037,2.610077514887159,0.06023556144965684,0.05419607475478466,0.06563454202486518,0.05540232910493534,0.06527939127583524,0.05419607475478466,0.06563454202486518,0.057488657319470546,0.06491757411926083,25,0,1,1,1,1,1,0
angle_p50,scibert,23,32,Environmental Science,Psychology,35.137613815207956,34.957320594465486,-0.18029322074247034,-0.005144258205271649,-0.015958610490371467,0.00011737934037568288,-0.012961014644579737,-0.0002259784191493838,-0.015958610490371467,0.00011737934037568288,-0.007847218651878755,-0.003218842906133545,1,24,0,0,0,0,0,0
angle_p50,bert,23,32,Environmental Science,Psychology,34.47091488240344,32.5403900391658,-1.9305248432376416,-0.057617885385074924,-0.0725594785278245,-0.042943798005334294,-0.06564495224654444,-0.046261643491271334,-0.0725594785278245,-0.042943798005334294,-0.05060345869421386,-0.0459213190404562,0,25,-1,-1,-1,-1,0,0
angle_p50,mpnet,23,32,Environmental Science,Psychology,84.00110481356282,82.15803961680409,-1.8430651967587295,-0.022184336625916026,-0.026057430316225438,-0.016527633510124488,-0.024302775025872032,-0.01796539713017445,-0.026057430316225438,-0.016527633510124488,-0.023742352598424395,-0.017369544468489144,0,25,-1,0,-1,-1,0,0
angle_p50,minilm,23,32,Environmental Science,Psychology,84.50780297115084,83.23905092263203,-1.268752048518806,-0.015126984728097235,-0.018582831824477085,-0.009951325696675511,-0.01840969359723428,-0.010532968728426335,-0.018582831824477085,-0.0102184396071816,-0.01599590235153084,-0.009951325696675511,0,25,-1,0,-1,0,0,0
angle_p50,pubmedbert,23,32,Environmental Science,Psychology,10.158880238777247,10.102934497493456,-0.05594574128379115,-0.005522283370170453,-0.017730269537122333,0.003427346252441199,-0.015770916425688983,0.0012890267220392365,-0.017730269537122333,0.003427346252441199,-0.007076537290885128,-0.001424071145543934,2,23,0,0,0,0,0,0
angle_p50,biobert,23,32,Environmental Science,Psychology,23.2060305138351,23.490383915662992,0.28435340182789304,0.01217881095591216,-0.0011243607382706545,0.022581050267902695,-3.115811346929146e-05,0.020677989401322802,-0.0011243607382706545,0.022581050267902695,0.012022535602378329,0.015486066069461887,23,2,0,0,0,0,0,0
angle_p50,simcse,23,32,Environmental Science,Psychology,56.87723007097482,55.23197114687129,-1.6452589241035298,-0.029351006094611783,-0.03813984297188889,-0.006941372829047799,-0.03663924022719953,-0.012015085245176867,-0.03813984297188889,-0.019523482368339444,-0.019971969846022553,-0.006941372829047799,0,25,-1,-1,-1,0,0,0
angle_p50,specter,23,33,Environmental Science,Social Sciences,54.196552921967765,52.32361602302752,-1.872936898940246,-0.035165864220650836,-0.04667973346624958,-0.028132153146480397,-0.042633577533532786,-0.028974550106292865,-0.043678046398156783,-0.028132153146480397,-0.04667973346624958,-0.03697292667321193,0,25,-1,-1,-1,-1,0,0
angle_p50,specter2,23,33,Environmental Science,Social Sciences,35.55785010702296,34.23525298026452,-1.3225971267584384,-0.03790051074543335,-0.04287102192570876,-0.029749720139303548,-0.04119574339217383,-0.031669832754427,-0.04287102192570876,-0.029749720139303548,-0.04149170353385521,-0.03812322283020653,0,25,-1,-1,-1,-1,0,0
angle_p50,scincl,23,33,Environmental Science,Social Sciences,42.02613392646321,42.2077990111278,0.18166508466458708,0.004313346850352646,-0.0007947330524854746,0.01134375774995583,0.0004439019007739044,0.010073630205984457,-0.0007947330524854746,0.01134375774995583,0.0020403179886357013,0.009276738340672554,24,1,0,0,0,0,0,0
angle_p50,scibert,23,33,Environmental Science,Social Sciences,35.137613815207956,35.13069695578315,-0.006916859424805466,-0.00019686995030655997,-0.009873510070729561,0.0033121242399534396,-0.009395529779624663,0.0021930177797752056,-0.009509338794092763,0.0033121242399534396,-0.009873510070729561,0.0022384439536584227,9,16,0,0,0,0,0,0
angle_p50,bert,23,33,Environmental Science,Social Sciences,34.47091488240344,36.43853389652035,1.9676190141169059,0.055496666466873894,0.04643890586037887,0.0620905191978144,0.04775573189702837,0.06149918476239276,0.04643890586037887,0.06158837723309642,0.053799340665085536,0.0620905191978144,25,0,1,1,1,1,0,0
angle_p50,mpnet,23,33,Environmental Science,Social Sciences,84.00110481356282,82.9717504717845,-1.0293543417783155,-0.012329601000344711,-0.017510433776508127,-0.006552257339822329,-0.014464941046382743,-0.0076417615162381654,-0.017510433776508127,-0.007476999766768352,-0.012677358543057795,-0.006552257339822329,0,25,-1,0,-1,0,0,0
angle_p50,minilm,23,33,Environmental Science,Social Sciences,84.50780297115084,85.02369222154104,0.5158892503902024,0.006086057930461068,0.0011063326068216281,0.010616705357584334,0.0040571162547919665,0.010485808101416572,0.0011063326068216281,0.010616705357584334,0.006052563210375139,0.010593829765848132,25,0,1,0,1,0,0,0
angle_p50,pubmedbert,23,33,Environmental Science,Social Sciences,10.158880238777247,10.311255096101624,0.15237485732437683,0.014887528082410551,0.0049473251676484765,0.021223441937351203,0.005023538799414277,0.019746425043073557,0.005056827376239763,0.021223441937351203,0.0049473251676484765,0.016336962643763185,25,0,1,0,1,0,0,0
angle_p50,biobert,23,33,Environmental Science,Social Sciences,23.2060305138351,24.76507044551246,1.5590399316773613,0.06499913074742845,0.048186764232081285,0.06895565390441087,0.05625456712267221,0.06797755119422404,0.048186764232081285,0.06895565390441087,0.05613708102789673,0.0649514500889807,25,0,1,1,1,1,0,0
angle_p50,simcse,23,33,Environmental Science,Social Sciences,56.87723007097482,61.17435897283489,4.29712890186007,0.07280086505680797,0.06692969754028313,0.08653512337350507,0.0674801625451005,0.08386054958535147,0.06692969754028313,0.079629745448135,0.08017235673663906,0.08653512337350507,25,0,1,1,1,1,1,0
angle_p50,specter,23,34,Environmental Science,Veterinary,54.196552921967765,55.13904769998982,0.9424947780220521,0.017240400613535812,0.01038733845361029,0.02433453243126932,0.010666333196271555,0.023971665891883032,0.01052643672464927,0.02433453243126932,0.01038733845361029,0.01838911273438253,25,0,1,0,1,1,0,0
angle_p50,specter2,23,34,Environmental Science,Veterinary,35.55785010702296,33.6902972843299,-1.8675528226930567,-0.05393798659012967,-0.05941664741711375,-0.046611631368186496,-0.058731638350475734,-0.049391923772466796,-0.057553029937237585,-0.046611631368186496,-0.05941664741711375,-0.052640305833309434,0,25,-1,-1,-1,-1,0,0
angle_p50,scincl,23,34,Environmental Science,Veterinary,42.02613392646321,40.30802700141121,-1.7181069250519982,-0.041734971382220744,-0.04998728105935811,-0.032876319644054734,-0.04725408254868003,-0.0357308671518906,-0.04998728105935811,-0.032876319644054734,-0.046540754606611744,-0.03778436973334623,0,25,-1,-1,-1,-1,0,0
angle_p50,scibert,23,34,Environmental Science,Veterinary,35.137613815207956,34.267129730304774,-0.8704840849031825,-0.025084282152338922,-0.03138552594696608,-0.015748459308218422,-0.029684397738112336,-0.01594743481255105,-0.03138552594696608,-0.015748459308218422,-0.027908980874874343,-0.02082894487004046,0,25,-1,-1,-1,-1,0,0
angle_p50,bert,23,34,Environmental Science,Veterinary,34.47091488240344,30.521735079409094,-3.9491798029943475,-0.12152696667437783,-0.13300165699060706,-0.10535652172568286,-0.12789677971195884,-0.10821307118832983,-0.13300165699060706,-0.10535652172568286,-0.12257620898861095,-0.11422580229235495,0,25,-1,-1,-1,-1,-1,-1
angle_p50,mpnet,23,34,Environmental Science,Veterinary,84.00110481356282,77.73941585729159,-6.261688956271229,-0.07742882155070968,-0.08188367618270774,-0.06947259763232856,-0.08072650605978415,-0.0709417034618452,-0.08188367618270774,-0.07034156206693269,-0.07837962619903417,-0.06947259763232856,0,25,-1,-1,-1,-1,-1,0
angle_p50,minilm,23,34,Environmental Science,Veterinary,84.50780297115084,78.82089103523823,-5.686911935912605,-0.06963763434844027,-0.07509472246591503,-0.06091659910750896,-0.07319641690829094,-0.06310141784910306,-0.07509472246591503,-0.06091659910750896,-0.07117816915183453,-0.0628289890003064,0,25,-1,-1,-1,-1,-1,0
angle_p50,pubmedbert,23,34,Environmental Science,Veterinary,10.158880238777247,9.789210768727289,-0.3696694700499581,-0.037063142524353554,-0.04441791287213544,-0.026220771267338946,-0.04300160151025685,-0.027182724998803767,-0.04441791287213544,-0.026220771267338946,-0.042988122670144346,-0.03251928174193467,0,25,-1,-1,-1,-1,0,0
angle_p50,biobert,23,34,Environmental Science,Veterinary,23.2060305138351,21.95762179458037,-1.24840871925473,-0.055283780449355314,-0.0629288406848766,-0.04504064526469267,-0.06166894360028673,-0.0454445376992071,-0.0629288406848766,-0.04504064526469267,-0.05500665902923382,-0.05118409097020095,0,25,-1,-1,-1,-1,0,0
angle_p50,simcse,23,34,Environmental Science,Veterinary,56.87723007097482,50.70111310920917,-6.176116961765651,-0.11482082321013651,-0.12383353882267764,-0.09894430606020346,-0.12368220513736897,-0.10006442560701576,-0.12383353882267764,-0.09894430606020346,-0.10978407927019929,-0.10161240442022142,0,25,-1,-1,-1,-1,-1,0
angle_p50,specter,23,35,Environmental Science,Dentistry,54.196552921967765,47.0143262875375,-7.182226634430265,-0.14192598049787009,-0.15307692318068084,-0.13394061662180162,-0.15174719074660264,-0.13494440082718823,-0.15307692318068084,-0.13394061662180162,-0.15182284370618054,-0.14723209752381414,0,25,-1,-1,-1,-1,-1,-1
angle_p50,specter2,23,35,Environmental Science,Dentistry,35.55785010702296,32.39208607343925,-3.165764033583706,-0.09317930851843728,-0.10067008639816037,-0.08655929537693652,-0.09923142399199912,-0.09011861487187342,-0.09703945188848268,-0.08655929537693652,-0.10067008639816037,-0.09586255073173447,0,25,-1,-1,-1,-1,-1,0
angle_p50,scincl,23,35,Environmental Science,Dentistry,42.02613392646321,35.725443525535084,-6.300690400928126,-0.16207234907402363,-0.1697960571334023,-0.1554248029386733,-0.16817845867385245,-0.15688018405456192,-0.1680079017760018,-0.1554248029386733,-0.1697960571334023,-0.16518777221967856,0,25,-1,-1,-1,-1,-1,-1
angle_p50,scibert,23,35,Environmental Science,Dentistry,35.137613815207956,32.428001377021275,-2.7096124381866815,-0.08020684575956664,-0.09045843556526514,-0.07341179165278283,-0.08875107779142971,-0.07586138107857057,-0.09045843556526514,-0.07341179165278283,-0.08893563888290529,-0.08054634456510272,0,25,-1,-1,-1,-1,-1,0
angle_p50,bert,23,35,Environmental Science,Dentistry,34.47091488240344,29.381072503617215,-5.089842378786226,-0.15942627902919632,-0.17612961952831568,-0.14833192194057956,-0.16683286909219264,-0.15358410814953588,-0.17612961952831568,-0.14833192194057956,-0.16336068038606297,-0.15829418411404717,0,25,-1,-1,-1,-1,-1,-1
angle_p50,mpnet,23,35,Environmental Science,Dentistry,84.00110481356282,69.46137385782691,-14.539730955735905,-0.1894890670555365,-0.19781036102417587,-0.1853173096764746,-0.193803520504063,-0.18560857926413238,-0.19781036102417587,-0.1853173096764746,-0.1921515722038487,-0.18830028453923653,0,25,-1,-1,-1,-1,-1,-1
angle_p50,minilm,23,35,Environmental Science,Dentistry,84.50780297115084,72.59200541513886,-11.91579755601198,-0.15169716218510537,-0.15761461796402718,-0.14690346479874164,-0.15593028203039602,-0.14730984631565902,-0.15761461796402718,-0.14690346479874164,-0.15503611476139662,-0.15022409702594366,0,25,-1,-1,-1,-1,-1,-1
angle_p50,pubmedbert,23,35,Environmental Science,Dentistry,10.158880238777247,9.323681917991824,-0.8351983207854232,-0.08573803733460589,-0.09744129086596054,-0.0787741039695318,-0.0931483765355718,-0.07976480604283415,-0.09744129086596054,-0.0787741039695318,-0.09047367678297913,-0.0853470364127412,0,25,-1,-1,-1,-1,-1,0
angle_p50,biobert,23,35,Environmental Science,Dentistry,23.2060305138351,21.023513701671924,-2.1825168121631755,-0.0986904500543317,-0.11123594524328598,-0.09338265005827653,-0.10716024518664118,-0.09402580600710994,-0.11123594524328598,-0.09338265005827653,-0.10301478632043329,-0.09580427247178495,0,25,-1,-1,-1,-1,-1,0
angle_p50,simcse,23,35,Environmental Science,Dentistry,56.87723007097482,47.72679779948629,-9.150432271488526,-0.17495372707483467,-0.19394001992862345,-0.1652201639584587,-0.18273134674093117,-0.16594826430438064,-0.19394001992862345,-0.16545170300099368,-0.174477976999466,-0.1652201639584587,0,25,-1,-1,-1,-1,-1,-1
angle_p50,specter,23,36,Environmental Science,Health Professions,54.196552921967765,54.14128296792813,-0.055269954039637526,-0.001020325975420232,-0.01171599421353884,0.003416165015485216,-0.010576087743521655,0.0024251202918603,-0.01171599421353884,0.003416165015485216,-0.01070865972486704,-0.002915908810673221,8,17,0,0,0,0,0,0
angle_p50,specter2,23,36,Environmental Science,Health Professions,35.55785010702296,34.39690342388196,-1.160946683140999,-0.03319135940141968,-0.040880283902569356,-0.02338585480183451,-0.03983029050258064,-0.028546340974426567,-0.03816468798167723,-0.02338585480183451,-0.040880283902569356,-0.035676244239767,0,25,-1,-1,-1,-1,0,0
angle_p50,scincl,23,36,Environmental Science,Health Professions,42.02613392646321,43.527845792207614,1.5017118657444044,0.03510559931127737,0.026988178655045447,0.0412288957052948,0.030507613789383256,0.03937265409030999,0.026988178655045447,0.0412288957052948,0.03485093148169347,0.03752289762085383,25,0,1,1,1,1,0,0
angle_p50,scibert,23,36,Environmental Science,Health Professions,35.137613815207956,35.31741204319533,0.17979822798737644,0.005103914895971374,-0.004711040722406466,0.013401894721345842,-0.0012602458287388851,0.012176448083667982,-0.004711040722406466,0.013401894721345842,0.007548619918153117,0.012641545355205593,22,3,0,0,0,0,0,0
angle_p50,bert,23,36,Environmental Science,Health Professions,34.47091488240344,33.63146854738209,-0.8394463350213499,-0.024652480361038474,-0.033723127523103,-0.009426668343263429,-0.03304347577875982,-0.010766549618940814,-0.033723127523103,-0.009426668343263429,-0.027622681232908914,-0.009778259965061702,0,25,-1,-1,-1,0,0,0
angle_p50,mpnet,23,36,Environmental Science,Health Professions,84.00110481356282,81.21362503056164,-2.7874797830011744,-0.03374371989266435,-0.038412615686095955,-0.02851856576705369,-0.0379503885773041,-0.030156462159292075,-0.038412615686095955,-0.029796188872996614,-0.03570980340395286,-0.02851856576705369,0,25,-1,-1,-1,-1,0,0
angle_p50,minilm,23,36,Environmental Science,Health Professions,84.50780297115084,83.03500264245281,-1.4728003286980282,-0.017581182591566248,-0.02196656826028441,-0.01153479744980788,-0.021827347096516233,-0.014341409334068241,-0.02196656826028441,-0.014208086872742984,-0.018990003376515546,-0.01153479744980788,0,25,-1,0,-1,-1,0,0
angle_p50,pubmedbert,23,36,Environmental Science,Health Professions,10.158880238777247,10.298246881143458,0.13936664236621077,0.013625240880524084,0.003872404289978781,0.02479327000165076,0.007377327455654072,0.020772305547690793,0.003872404289978781,0.02479327000165076,0.01418862815810168,0.020830916854878288,25,0,1,0,1,0,0,0
angle_p50,biobert,23,36,Environmental Science,Health Professions,23.2060305138351,24.008401267091255,0.8023707532561559,0.033988368513217904,0.023367525801275688,0.04467047484609533,0.025183411341033884,0.042477831195666706,0.023367525801275688,0.04467047484609533,0.034904409070736914,0.04240985936166339,25,0,1,1,1,1,0,0
angle_p50,simcse,23,36,Environmental Science,Health Professions,56.87723007097482,57.029413550164236,0.15218347918941788,0.0026720738027465737,-0.002960102899177332,0.02190158746370608,-0.0018034040009700907,0.018759063485480204,-0.002960102899177332,0.015795450037986176,0.00788589300070374,0.02190158746370608,19,6,0,0,0,0,0,0
angle_p50,specter,24,25,Immunology and Microbiology,Materials Science,55.84915161439541,51.145664194716005,-4.703487419679405,-0.08791991245764391,-0.0945782901700049,-0.07818363382541255,-0.09049515064824809,-0.07915558322510372,-0.0945782901700049,-0.07818363382541255,-0.08356791398608081,-0.08129031805258938,0,25,-1,-1,-1,-1,-1,0
angle_p50,specter2,24,25,Immunology and Microbiology,Materials Science,33.872669396746545,35.14058115014333,1.2679117533967883,0.03674400910982529,0.033396311835074806,0.04229019033551599,0.03401841372565816,0.04167808983422376,0.033396311835074806,0.04229019033551599,0.038102066818922774,0.04164191538991924,25,0,1,1,1,1,0,0
angle_p50,scincl,24,25,Immunology and Microbiology,Materials Science,40.84006697806689,39.68690344373734,-1.1531635343295505,-0.02864043011401579,-0.030464786229575297,-0.0207448647283434,-0.03001492960375422,-0.02148815080918247,-0.030464786229575297,-0.021011186759013825,-0.02752172337197298,-0.0207448647283434,0,25,-1,0,-1,-1,0,0
angle_p50,scibert,24,25,Immunology and Microbiology,Materials Science,34.384503551284794,33.0062075289105,-1.3782960223742933,-0.040904629147898844,-0.045488400852213805,-0.03129362961215548,-0.04410770702282403,-0.03228669576937553,-0.045488400852213805,-0.03469571592721762,-0.0407125635059512,-0.03129362961215548,0,25,-1,-1,-1,-1,0,0
angle_p50,bert,24,25,Immunology and Microbiology,Materials Science,29.225550374069197,30.163730122909183,0.9381797488399855,0.031594245324717087,0.022746320938818333,0.04662852585313181,0.02420051376729396,0.041990223379106406,0.022746320938818333,0.04662852585313181,0.027954733782395835,0.040715153354274974,25,0,1,1,1,1,0,0
angle_p50,mpnet,24,25,Immunology and Microbiology,Materials Science,80.28005315687874,80.91908709281643,0.6390339359376895,0.007928503029828013,0.00549819350609979,0.013158179021615726,0.006604348394372773,0.012200763106374175,0.00549819350609979,0.013158179021615726,0.008060283146314583,0.011631091053880795,25,0,1,0,1,0,0,0
angle_p50,minilm,24,25,Immunology and Microbiology,Materials Science,80.87334170202217,83.06674681421528,2.193405112193105,0.026758618127449153,0.024357005956714476,0.03245056815597654,0.02446967676441746,0.031613744981085275,0.024357005956714476,0.03050884757458349,0.029986098492890096,0.03245056815597654,25,0,1,1,1,1,0,0
