metric,condition,reference,field_a,field_b,reference_class,changed_class,affected_model_direction_flips,original_contradiction_supported_in_reference,same_original_witness_pair_retained
angle_p50,size4000,primary,34,35,unanimous,unanimous,0,False,False
angle_p50,size4000,primary,34,36,contradiction,contradiction,0,True,True
angle_p50,size4000,primary,35,36,unanimous,unanimous,0,False,False
pr,size4000,primary,11,12,contradiction,contradiction,1,True,True
pr,size4000,primary,11,13,contradiction,contradiction,0,True,True
pr,size4000,primary,11,14,contradiction,contradiction,0,True,True
pr,size4000,primary,11,15,unanimous,unanimous,0,False,False
pr,size4000,primary,11,16,contradiction,contradiction,0,True,True
pr,size4000,primary,11,17,contradiction,contradiction,0,True,True
pr,size4000,primary,11,18,contradiction,contradiction,0,True,True
pr,size4000,primary,11,19,unanimous,unanimous,0,False,False
pr,size4000,primary,11,20,contradiction,contradiction,0,True,True
pr,size4000,primary,11,21,unanimous,unanimous,0,False,False
pr,size4000,primary,11,22,contradiction,contradiction,1,True,True
pr,size4000,primary,11,23,contradiction,contradiction,0,True,True
pr,size4000,primary,11,24,contradiction,contradiction,1,True,True
pr,size4000,primary,11,25,contradiction,contradiction,0,True,True
pr,size4000,primary,11,26,contradiction,contradiction,1,True,True
pr,size4000,primary,11,27,contradiction,contradiction,0,True,True
pr,size4000,primary,11,28,contradiction,contradiction,0,True,True
pr,size4000,primary,11,29,unanimous,contradiction,1,False,False
pr,size4000,primary,11,30,contradiction,contradiction,0,True,True
pr,size4000,primary,11,31,contradiction,contradiction,0,True,True
pr,size4000,primary,11,32,contradiction,contradiction,1,True,True
pr,size4000,primary,11,33,contradiction,contradiction,0,True,True
pr,size4000,primary,11,34,contradiction,contradiction,0,False,False
pr,size4000,primary,11,35,unanimous,unanimous,0,False,False
pr,size4000,primary,11,36,contradiction,contradiction,1,True,True
pr,size4000,primary,12,13,contradiction,contradiction,0,True,True
pr,size4000,primary,12,14,contradiction,contradiction,0,True,True
pr,size4000,primary,12,15,contradiction,contradiction,0,True,True
pr,size4000,primary,12,16,contradiction,contradiction,0,True,True
pr,size4000,primary,12,17,contradiction,contradiction,0,True,True
pr,size4000,primary,12,18,contradiction,contradiction,0,True,True
pr,size4000,primary,12,19,contradiction,contradiction,0,True,True
pr,size4000,primary,12,20,contradiction,contradiction,0,True,True
pr,size4000,primary,12,21,unanimous,unanimous,0,False,False
pr,size4000,primary,12,22,contradiction,contradiction,0,True,True
pr,size4000,primary,12,23,contradiction,contradiction,0,True,True
pr,size4000,primary,12,24,contradiction,contradiction,0,True,True
pr,size4000,primary,12,25,contradiction,contradiction,0,True,True
pr,size4000,primary,12,26,unanimous,unanimous,0,False,False
pr,size4000,primary,12,27,contradiction,contradiction,1,True,True
pr,size4000,primary,12,28,contradiction,contradiction,0,True,True
pr,size4000,primary,12,29,contradiction,contradiction,0,True,True
pr,size4000,primary,12,30,contradiction,contradiction,0,True,True
pr,size4000,primary,12,31,contradiction,contradiction,0,True,True
pr,size4000,primary,12,32,contradiction,contradiction,0,True,True
pr,size4000,primary,12,33,contradiction,contradiction,0,True,True
pr,size4000,primary,12,34,contradiction,contradiction,0,True,True
pr,size4000,primary,12,35,contradiction,contradiction,0,True,True
pr,size4000,primary,12,36,contradiction,contradiction,0,True,True
pr,size4000,primary,13,14,contradiction,contradiction,0,True,True
pr,size4000,primary,13,15,unanimous,unanimous,0,False,False
pr,size4000,primary,13,16,unanimous,unanimous,0,False,False
pr,size4000,primary,13,17,contradiction,contradiction,0,True,True
pr,size4000,primary,13,18,contradiction,contradiction,0,True,True
pr,size4000,primary,13,19,contradiction,contradiction,0,True,True
pr,size4000,primary,13,20,contradiction,contradiction,0,True,True
pr,size4000,primary,13,21,unanimous,unanimous,0,False,False
pr,size4000,primary,13,22,contradiction,contradiction,1,True,True
pr,size4000,primary,13,23,contradiction,contradiction,0,True,True
pr,size4000,primary,13,24,unanimous,unanimous,0,False,False
pr,size4000,primary,13,25,contradiction,contradiction,0,True,True
pr,size4000,primary,13,26,unanimous,unanimous,0,False,False
pr,size4000,primary,13,27,contradiction,contradiction,0,True,True
pr,size4000,primary,13,28,contradiction,contradiction,0,False,False
pr,size4000,primary,13,29,unanimous,contradiction,1,False,False
pr,size4000,primary,13,30,unanimous,unanimous,0,False,False
pr,size4000,primary,13,31,contradiction,contradiction,0,True,True
pr,size4000,primary,13,32,contradiction,contradiction,2,True,True
pr,size4000,primary,13,33,contradiction,contradiction,0,True,True
pr,size4000,primary,13,34,contradiction,contradiction,0,True,True
