outcome,model_a,model_b,observed,descriptive_fit,residual
cka_primary,minilm,simcse,0.5670173414590851,0.6577099299365001,-0.09069258847741501
cka_primary,pubmedbert,biobert,0.8601391662215285,0.7716346065440243,0.08850455967750426
cka_primary,pubmedbert,simcse,0.6217515334701806,0.5746644209119158,0.04708711255826481
cka_primary,biobert,simcse,0.6391228450054255,0.6312534520830183,0.007869392922407181
cka_equal2048,specter,specter2,0.7479207568021848,0.7863864349575773,-0.03846567815539248
cka_equal2048,specter,scincl,0.8072184677956308,0.7863864349575773,0.02083203283805346
cka_equal2048,specter,scibert,0.5688878910479106,0.60767863950313,-0.03879074845521935
cka_equal2048,specter,bert,0.5653132550327873,0.5746912344265697,-0.009377979393782376
cka_equal2048,specter,mpnet,0.7695148908084075,0.6812932256758144,0.08822166513259311
cka_equal2048,specter,minilm,0.7280973918316714,0.6812932256758144,0.04680416615585703
cka_equal2048,specter,pubmedbert,0.5184754752053222,0.5746912344265697,-0.05621575922124744
cka_equal2048,specter,biobert,0.5490125534584821,0.5746912344265697,-0.025678680968087564
cka_equal2048,specter,simcse,0.5449860570360202,0.4591906416467031,0.08579541538931712
cka_equal2048,specter2,scincl,0.8074563070309183,0.7863864349575773,0.02106987207334099
cka_equal2048,specter2,scibert,0.583659466387432,0.60767863950313,-0.0240191731156979
cka_equal2048,specter2,bert,0.5316109257775036,0.5746912344265697,-0.04308030864906609
cka_equal2048,specter2,mpnet,0.7583207509422953,0.6812932256758144,0.07702752526648093
cka_equal2048,specter2,minilm,0.7097820906352009,0.6812932256758144,0.028488864959386517
cka_equal2048,specter2,pubmedbert,0.5090752438888961,0.5746912344265697,-0.06561599053767353
cka_equal2048,specter2,biobert,0.5384292348947546,0.5746912344265697,-0.03626199953181508
cka_equal2048,specter2,simcse,0.5057462392897872,0.4591906416467031,0.046555597643084146
cka_equal2048,scincl,scibert,0.5602615482855257,0.60767863950313,-0.04741709121760429
cka_equal2048,scincl,bert,0.5463157459062652,0.5746912344265697,-0.02837548852030447
cka_equal2048,scincl,mpnet,0.7863636966888675,0.6812932256758144,0.10507047101305311
