field_id,metric,model_group,n,mean,median,min,max,p025,p975
13,neighbors_k10,both_biomedical,10,0.009072265624999987,0.007519531249999989,0.004101562500000044,0.014990234375000022,0.004266357421875019,0.014935302734375022
13,neighbors_k25,all,10,0.008749088541666662,0.008440104166666629,0.0054552951388888715,0.01164887152777766,0.005875802951388875,0.011514203559027707
13,neighbors_k25,without_biomedical,10,0.0105943080357143,0.010372140066964297,0.006502511160714375,0.01350516183035716,0.006846697126116121,0.01348617117745538
13,neighbors_k25,one_biomedical,10,0.005412109374999996,0.005618286132812483,0.0023461914062499756,0.008364257812499998,0.0025530090332031184,0.008054168701171874
13,neighbors_k25,both_biomedical,10,0.010474609374999989,0.010859374999999949,0.004570312499999951,0.014589843749999942,0.005334960937499955,0.014396484374999968
13,neighbors_k50,all,10,0.009535742187500007,0.00920355902777778,0.007250651041666667,0.011918185763888922,0.007397965494791682,0.011906418185763927
13,neighbors_k50,without_biomedical,10,0.011634207589285728,0.011029052734375017,0.009661342075892865,0.014429059709821557,0.009703482491629466,0.014293064662388484
13,neighbors_k50,one_biomedical,10,0.0057952880859375,0.005614624023437459,0.00244812011718748,0.008848876953124973,0.002817810058593756,0.008519699096679658
13,neighbors_k50,both_biomedical,10,0.010625976562500018,0.010239257812500013,0.006044921875000053,0.015312499999999951,0.0067062988281250515,0.015046630859374969
13,rsa_spearman,all,10,-0.006955947485000058,-0.0067803137061842045,-0.01260798124915341,0.0024882525433539415,-0.012501757943027875,0.0008223124504139589
13,rsa_spearman,without_biomedical,10,-0.003777213325193174,-0.004084293580719878,-0.008787314358432274,0.005636449604305094,-0.008744492268694915,0.004042558622450756
13,rsa_spearman,one_biomedical,10,-0.012368526805371571,-0.012190007712663153,-0.019402457989443844,-0.0023177128049811646,-0.01929430223895633,-0.003242660937027396
13,rsa_spearman,both_biomedical,10,-0.009359234833648745,-0.00908144196320343,-0.018566101934921142,0.0021322338008318287,-0.01815731307722295,0.0005906623338533643
14,cka_debiased,all,10,0.004561840568906061,0.004426297753526598,0.00241932830114322,0.007070656122787677,0.00249376766420861,0.006978658009918401
14,cka_debiased,without_biomedical,10,0.004171499027178826,0.0040677540137394885,0.002202479700109783,0.006047660570270952,0.002369142674862118,0.0059890446045735984
14,cka_debiased,one_biomedical,10,0.005555917872426064,0.005356089218220561,0.002510440529688407,0.009966937669854015,0.002576161671569319,0.009524393703379978
14,cka_debiased,both_biomedical,10,-0.00041383311905144324,-0.0011610453177061664,-0.003492618638722189,0.003626382641227166,-0.003456376366439917,0.003404934861597867
