source,level,group,selection,recipe,metric_a,metric_b,pairs,spearman
matched,subfield,2302,256,mean,cka_debiased,rsa_spearman,45,0.9583662714097495
matched,subfield,2302,256,mean,procrustes_similarity,rsa_spearman,45,0.944927536231884
matched,subfield,2302,256,cls,cka_debiased,rsa_spearman,45,0.9237154150197627
matched,subfield,2302,256,sep,cka_debiased,rsa_spearman,45,0.9616600790513834
matched,subfield,2303,128,mean,cka_debiased,procrustes_similarity,45,0.9334650856389985
matched,subfield,2303,128,mean,cka_debiased,rsa_spearman,45,0.8644268774703557
matched,subfield,2303,128,mean,procrustes_similarity,rsa_spearman,45,0.895520421607378
matched,subfield,2303,128,cls,cka_debiased,rsa_spearman,45,0.9005270092226613
matched,subfield,2303,128,sep,cka_debiased,rsa_spearman,45,0.8133069828722003
matched,subfield,2303,256,mean,cka_debiased,procrustes_similarity,45,0.9187088274044793
matched,subfield,2303,256,mean,cka_debiased,rsa_spearman,45,0.8868247694334649
matched,subfield,2303,256,mean,procrustes_similarity,rsa_spearman,45,0.9125164690382079
matched,subfield,2303,256,cls,cka_debiased,rsa_spearman,45,0.8583662714097495
matched,subfield,2303,256,sep,cka_debiased,rsa_spearman,45,0.8386034255599473
matched,subfield,2303,512,mean,cka_debiased,procrustes_similarity,45,0.9134387351778654
matched,subfield,2303,512,mean,cka_debiased,rsa_spearman,45,0.8563899868247693
matched,subfield,2303,512,mean,procrustes_similarity,rsa_spearman,45,0.881554677206851
matched,subfield,2303,512,cls,cka_debiased,rsa_spearman,45,0.8378129117259552
matched,subfield,2303,512,sep,cka_debiased,rsa_spearman,45,0.8438735177865612
matched,subfield,2304,128,mean,cka_debiased,procrustes_similarity,45,0.9130434782608695
matched,subfield,2304,128,mean,cka_debiased,rsa_spearman,45,0.9075098814229249
matched,subfield,2304,128,mean,procrustes_similarity,rsa_spearman,45,0.8963109354413702
matched,subfield,2304,128,cls,cka_debiased,rsa_spearman,45,0.883794466403162
matched,subfield,2304,128,sep,cka_debiased,rsa_spearman,45,0.826482213438735
matched,subfield,2304,256,mean,cka_debiased,procrustes_similarity,45,0.9418972332015809
matched,subfield,2304,256,mean,cka_debiased,rsa_spearman,45,0.923056653491436
matched,subfield,2304,256,mean,procrustes_similarity,rsa_spearman,45,0.8828722002635047
matched,subfield,2304,256,cls,cka_debiased,rsa_spearman,45,0.9075098814229249
matched,subfield,2304,256,sep,cka_debiased,rsa_spearman,45,0.7546772068511198
matched,subfield,2304,512,mean,cka_debiased,procrustes_similarity,45,0.9229249011857708
matched,subfield,2304,512,mean,cka_debiased,rsa_spearman,45,0.9122529644268774
matched,subfield,2304,512,mean,procrustes_similarity,rsa_spearman,45,0.9017127799736495
matched,subfield,2304,512,cls,cka_debiased,rsa_spearman,45,0.8999999999999999
matched,subfield,2304,512,sep,cka_debiased,rsa_spearman,45,0.7696969696969697
matched,subfield,2305,128,mean,cka_debiased,procrustes_similarity,45,0.8500658761528327
matched,subfield,2305,128,mean,cka_debiased,rsa_spearman,45,0.7805006587615282
matched,subfield,2305,128,mean,procrustes_similarity,rsa_spearman,45,0.8538866930171278
matched,subfield,2305,128,cls,cka_debiased,rsa_spearman,45,0.8777338603425558
matched,subfield,2305,128,sep,cka_debiased,rsa_spearman,45,0.8411067193675889
matched,subfield,2305,256,mean,cka_debiased,procrustes_similarity,45,0.8671936758893279
matched,subfield,2305,256,mean,cka_debiased,rsa_spearman,45,0.7847167325428194
matched,subfield,2305,256,mean,procrustes_similarity,rsa_spearman,45,0.8633728590250328
matched,subfield,2305,256,cls,cka_debiased,rsa_spearman,45,0.8769433465085638
matched,subfield,2305,256,sep,cka_debiased,rsa_spearman,45,0.8284584980237153
matched,subfield,2305,512,mean,cka_debiased,procrustes_similarity,45,0.8567852437417655
matched,subfield,2305,512,mean,cka_debiased,rsa_spearman,45,0.8175230566534913
matched,subfield,2305,512,mean,procrustes_similarity,rsa_spearman,45,0.8550724637681159
matched,subfield,2305,512,cls,cka_debiased,rsa_spearman,45,0.8915678524374177
matched,subfield,2305,512,sep,cka_debiased,rsa_spearman,45,0.8098814229249011
matched,subfield,2306,128,mean,cka_debiased,procrustes_similarity,45,0.9185770750988143
matched,subfield,2306,128,mean,cka_debiased,rsa_spearman,45,0.9220026350461132
matched,subfield,2306,128,mean,procrustes_similarity,rsa_spearman,45,0.897364953886693
matched,subfield,2306,128,cls,cka_debiased,rsa_spearman,45,0.8658761528326745
matched,subfield,2306,128,sep,cka_debiased,rsa_spearman,45,0.8656126482213438
matched,subfield,2306,256,mean,cka_debiased,procrustes_similarity,45,0.9140974967061923
matched,subfield,2306,256,mean,cka_debiased,rsa_spearman,45,0.8978919631093544
matched,subfield,2306,256,mean,procrustes_similarity,rsa_spearman,45,0.8741765480895916
matched,subfield,2306,256,cls,cka_debiased,rsa_spearman,45,0.8555994729907772
matched,subfield,2306,256,sep,cka_debiased,rsa_spearman,45,0.8839262187088273
matched,subfield,2306,512,mean,cka_debiased,procrustes_similarity,45,0.9040843214756258
matched,subfield,2306,512,mean,cka_debiased,rsa_spearman,45,0.9194993412384717
matched,subfield,2306,512,mean,procrustes_similarity,rsa_spearman,45,0.852832674571805
matched,subfield,2306,512,cls,cka_debiased,rsa_spearman,45,0.89433465085639
matched,subfield,2306,512,sep,cka_debiased,rsa_spearman,45,0.8964426877470356
matched,subfield,2307,128,mean,cka_debiased,procrustes_similarity,45,0.8897233201581025
matched,subfield,2307,128,mean,cka_debiased,rsa_spearman,45,0.7553359683794466
matched,subfield,2307,128,mean,procrustes_similarity,rsa_spearman,45,0.83965744400527
matched,subfield,2307,128,cls,cka_debiased,rsa_spearman,45,0.8374176548089591
matched,subfield,2307,128,sep,cka_debiased,rsa_spearman,45,0.8330698287220026
matched,subfield,2307,256,mean,cka_debiased,procrustes_similarity,45,0.8666666666666666
matched,subfield,2307,256,mean,cka_debiased,rsa_spearman,45,0.7918313570487483
matched,subfield,2307,256,mean,procrustes_similarity,rsa_spearman,45,0.8885375494071145
matched,subfield,2307,256,cls,cka_debiased,rsa_spearman,45,0.8808959156785243
matched,subfield,2307,256,sep,cka_debiased,rsa_spearman,45,0.8682476943346508
matched,subfield,2307,512,mean,cka_debiased,procrustes_similarity,45,0.8843214756258234
matched,subfield,2307,512,mean,cka_debiased,rsa_spearman,45,0.823056653491436
matched,subfield,2307,512,mean,procrustes_similarity,rsa_spearman,45,0.8480895915678524
matched,subfield,2307,512,cls,cka_debiased,rsa_spearman,45,0.8851119894598155
matched,subfield,2307,512,sep,cka_debiased,rsa_spearman,45,0.8931488801054017
matched,subfield,2308,128,mean,cka_debiased,procrustes_similarity,45,0.9566534914361001
matched,subfield,2308,128,mean,cka_debiased,rsa_spearman,45,0.9002635046113306
matched,subfield,2308,128,mean,procrustes_similarity,rsa_spearman,45,0.9505928853754938
matched,subfield,2308,128,cls,cka_debiased,rsa_spearman,45,0.8949934123847167
matched,subfield,2308,128,sep,cka_debiased,rsa_spearman,45,0.8909090909090909
matched,subfield,2308,256,mean,cka_debiased,procrustes_similarity,45,0.9693017127799736
matched,subfield,2308,256,mean,cka_debiased,rsa_spearman,45,0.8916996047430829
matched,subfield,2308,256,mean,procrustes_similarity,rsa_spearman,45,0.9415019762845848
matched,subfield,2308,256,cls,cka_debiased,rsa_spearman,45,0.9055335968379447
matched,subfield,2308,256,sep,cka_debiased,rsa_spearman,45,0.8677206851119893
matched,subfield,2308,512,mean,cka_debiased,procrustes_similarity,45,0.954018445322793
matched,subfield,2308,512,mean,cka_debiased,rsa_spearman,45,0.8640316205533596
matched,subfield,2308,512,mean,procrustes_similarity,rsa_spearman,45,0.9209486166007905
matched,subfield,2308,512,cls,cka_debiased,rsa_spearman,45,0.9156785243741764
matched,subfield,2308,512,sep,cka_debiased,rsa_spearman,45,0.8699604743083003
matched,subfield,2309,128,mean,cka_debiased,procrustes_similarity,45,0.8545454545454545
matched,subfield,2309,128,mean,cka_debiased,rsa_spearman,45,0.9085638998682476
matched,subfield,2309,128,mean,procrustes_similarity,rsa_spearman,45,0.8553359683794467
matched,subfield,2309,128,cls,cka_debiased,rsa_spearman,45,0.8666666666666666
matched,subfield,2309,128,sep,cka_debiased,rsa_spearman,45,0.9017127799736495
matched,subfield,2309,256,mean,cka_debiased,procrustes_similarity,45,0.8820816864295125
matched,subfield,2309,256,mean,cka_debiased,rsa_spearman,45,0.902635046113307
matched,subfield,2309,256,mean,procrustes_similarity,rsa_spearman,45,0.8608695652173911
matched,subfield,2309,256,cls,cka_debiased,rsa_spearman,45,0.8872200263504612
matched,subfield,2309,256,sep,cka_debiased,rsa_spearman,45,0.8872200263504612
matched,subfield,2309,512,mean,cka_debiased,procrustes_similarity,45,0.9185770750988143
matched,subfield,2309,512,mean,cka_debiased,rsa_spearman,45,0.8457180500658761
matched,subfield,2309,512,mean,procrustes_similarity,rsa_spearman,45,0.8263504611330699
matched,subfield,2309,512,cls,cka_debiased,rsa_spearman,45,0.875098814229249
matched,subfield,2309,512,sep,cka_debiased,rsa_spearman,45,0.8607378129117259
matched,subfield,2310,128,mean,cka_debiased,procrustes_similarity,45,0.895520421607378
matched,subfield,2310,128,mean,cka_debiased,rsa_spearman,45,0.9309617918313569
matched,subfield,2310,128,mean,procrustes_similarity,rsa_spearman,45,0.8268774703557312
matched,subfield,2310,128,cls,cka_debiased,rsa_spearman,45,0.9631093544137022
matched,subfield,2310,128,sep,cka_debiased,rsa_spearman,45,0.8471673254281951
matched,subfield,2310,256,mean,cka_debiased,procrustes_similarity,45,0.9363636363636363
matched,subfield,2310,256,mean,cka_debiased,rsa_spearman,45,0.8555994729907772
matched,subfield,2310,256,mean,procrustes_similarity,rsa_spearman,45,0.810935441370224
matched,subfield,2310,256,cls,cka_debiased,rsa_spearman,45,0.9382081686429512
matched,subfield,2310,256,sep,cka_debiased,rsa_spearman,45,0.9160737812911726
matched,subfield,2310,512,mean,cka_debiased,procrustes_similarity,45,0.9288537549407113
matched,subfield,2310,512,mean,cka_debiased,rsa_spearman,45,0.8476943346508563
matched,subfield,2310,512,mean,procrustes_similarity,rsa_spearman,45,0.7774703557312252
matched,subfield,2310,512,cls,cka_debiased,rsa_spearman,45,0.9364953886693016
matched,subfield,2310,512,sep,cka_debiased,rsa_spearman,45,0.925691699604743
matched,subfield,2311,128,mean,cka_debiased,procrustes_similarity,45,0.9129117259552041
matched,subfield,2311,128,mean,cka_debiased,rsa_spearman,45,0.8998682476943345
matched,subfield,2311,128,mean,procrustes_similarity,rsa_spearman,45,0.8641633728590249
matched,subfield,2311,128,cls,cka_debiased,rsa_spearman,45,0.9179183135704875
matched,subfield,2311,128,sep,cka_debiased,rsa_spearman,45,0.9159420289855071
matched,subfield,2311,256,mean,cka_debiased,procrustes_similarity,45,0.9239789196310936
matched,subfield,2311,256,mean,cka_debiased,rsa_spearman,45,0.9292490118577075
matched,subfield,2311,256,mean,procrustes_similarity,rsa_spearman,45,0.9075098814229249
matched,subfield,2311,256,cls,cka_debiased,rsa_spearman,45,0.9185770750988143
matched,subfield,2311,256,sep,cka_debiased,rsa_spearman,45,0.9429512516469037
matched,subfield,2311,512,mean,cka_debiased,procrustes_similarity,45,0.9035573122529643
matched,subfield,2311,512,mean,cka_debiased,rsa_spearman,45,0.9445322793148879
matched,subfield,2311,512,mean,procrustes_similarity,rsa_spearman,45,0.8903820816864294
matched,subfield,2311,512,cls,cka_debiased,rsa_spearman,45,0.9093544137022398
matched,subfield,2311,512,sep,cka_debiased,rsa_spearman,45,0.9498023715415019
matched,subfield,2312,128,mean,cka_debiased,procrustes_similarity,45,0.9017127799736495
matched,subfield,2312,128,mean,cka_debiased,rsa_spearman,45,0.8628458498023714
matched,subfield,2312,128,mean,procrustes_similarity,rsa_spearman,45,0.8678524374176547
matched,subfield,2312,128,cls,cka_debiased,rsa_spearman,45,0.8911725955204215
matched,subfield,2312,128,sep,cka_debiased,rsa_spearman,45,0.9104084321475626
matched,subfield,2312,256,mean,cka_debiased,procrustes_similarity,45,0.8546772068511199
matched,subfield,2312,256,mean,cka_debiased,rsa_spearman,45,0.8571805006587614
matched,subfield,2312,256,mean,procrustes_similarity,rsa_spearman,45,0.8666666666666666
matched,subfield,2312,256,cls,cka_debiased,rsa_spearman,45,0.8963109354413702
matched,subfield,2312,256,sep,cka_debiased,rsa_spearman,45,0.9330698287220026
matched,subfield,2312,512,mean,cka_debiased,procrustes_similarity,45,0.8629776021080369
matched,subfield,2312,512,mean,cka_debiased,rsa_spearman,45,0.8691699604743083
matched,subfield,2312,512,mean,procrustes_similarity,rsa_spearman,45,0.870223978919631
matched,subfield,2312,512,cls,cka_debiased,rsa_spearman,45,0.9226613965744399
matched,subfield,2312,512,sep,cka_debiased,rsa_spearman,45,0.9451910408432147
matched,subfield,2402,128,mean,cka_debiased,procrustes_similarity,45,0.8694334650856388
matched,subfield,2402,128,mean,cka_debiased,rsa_spearman,45,0.903425559947299
matched,subfield,2402,128,mean,procrustes_similarity,rsa_spearman,45,0.8516469038208166
matched,subfield,2402,128,cls,cka_debiased,rsa_spearman,45,0.892885375494071
matched,subfield,2402,128,sep,cka_debiased,rsa_spearman,45,0.8570487483530961
matched,subfield,2402,256,mean,cka_debiased,procrustes_similarity,45,0.9235836627140973
matched,subfield,2402,256,mean,cka_debiased,rsa_spearman,45,0.9225296442687747
matched,subfield,2402,256,mean,procrustes_similarity,rsa_spearman,45,0.9308300395256917
matched,subfield,2402,256,cls,cka_debiased,rsa_spearman,45,0.9218708827404478
matched,subfield,2402,256,sep,cka_debiased,rsa_spearman,45,0.8960474308300393
matched,subfield,2403,128,mean,cka_debiased,procrustes_similarity,45,0.9633728590250329
matched,subfield,2403,128,mean,cka_debiased,rsa_spearman,45,0.9184453227931488
matched,subfield,2403,128,mean,procrustes_similarity,rsa_spearman,45,0.8756258234519104
matched,subfield,2403,128,cls,cka_debiased,rsa_spearman,45,0.9047430830039525
matched,subfield,2403,128,sep,cka_debiased,rsa_spearman,45,0.7119894598155467
matched,subfield,2403,256,mean,cka_debiased,procrustes_similarity,45,0.978919631093544
matched,subfield,2403,256,mean,cka_debiased,rsa_spearman,45,0.9258234519104084
matched,subfield,2403,256,mean,procrustes_similarity,rsa_spearman,45,0.8880105401844531
matched,subfield,2403,256,cls,cka_debiased,rsa_spearman,45,0.906060606060606
matched,subfield,2403,256,sep,cka_debiased,rsa_spearman,45,0.7600790513833992
matched,subfield,2403,512,mean,cka_debiased,procrustes_similarity,45,0.961923583662714
matched,subfield,2403,512,mean,cka_debiased,rsa_spearman,45,0.9144927536231883
matched,subfield,2403,512,mean,procrustes_similarity,rsa_spearman,45,0.8478260869565217
matched,subfield,2403,512,cls,cka_debiased,rsa_spearman,45,0.9242424242424241
matched,subfield,2403,512,sep,cka_debiased,rsa_spearman,45,0.7802371541501976
matched,subfield,2404,128,mean,cka_debiased,procrustes_similarity,45,0.8880105401844531
matched,subfield,2404,128,mean,cka_debiased,rsa_spearman,45,0.9372859025032937
matched,subfield,2404,128,mean,procrustes_similarity,rsa_spearman,45,0.7961791831357048
matched,subfield,2404,128,cls,cka_debiased,rsa_spearman,45,0.9420289855072462
matched,subfield,2404,128,sep,cka_debiased,rsa_spearman,45,0.8620553359683795
matched,subfield,2404,256,mean,cka_debiased,procrustes_similarity,45,0.9189723320158102
matched,subfield,2404,256,mean,cka_debiased,rsa_spearman,45,0.9069828722002634
matched,subfield,2404,256,mean,procrustes_similarity,rsa_spearman,45,0.8237154150197628
matched,subfield,2404,256,cls,cka_debiased,rsa_spearman,45,0.9338603425559947
matched,subfield,2404,256,sep,cka_debiased,rsa_spearman,45,0.9006587615283267
matched,subfield,2404,512,mean,cka_debiased,procrustes_similarity,45,0.9220026350461132
matched,subfield,2404,512,mean,cka_debiased,rsa_spearman,45,0.9238471673254282
matched,subfield,2404,512,mean,procrustes_similarity,rsa_spearman,45,0.8343873517786561
matched,subfield,2404,512,cls,cka_debiased,rsa_spearman,45,0.9225296442687747
matched,subfield,2404,512,sep,cka_debiased,rsa_spearman,45,0.9093544137022398
matched,subfield,2405,128,mean,cka_debiased,procrustes_similarity,45,0.9471673254281949
matched,subfield,2405,128,mean,cka_debiased,rsa_spearman,45,0.9076416337285901
matched,subfield,2405,128,mean,procrustes_similarity,rsa_spearman,45,0.8603425559947298
matched,subfield,2405,128,cls,cka_debiased,rsa_spearman,45,0.9181818181818181
matched,subfield,2405,128,sep,cka_debiased,rsa_spearman,45,0.8999999999999999
matched,subfield,2405,256,mean,cka_debiased,procrustes_similarity,45,0.9660079051383398
matched,subfield,2405,256,mean,cka_debiased,rsa_spearman,45,0.8998682476943345
matched,subfield,2405,256,mean,procrustes_similarity,rsa_spearman,45,0.8781291172595519
matched,subfield,2405,256,cls,cka_debiased,rsa_spearman,45,0.9193675889328062
matched,subfield,2405,256,sep,cka_debiased,rsa_spearman,45,0.8884057971014492
matched,subfield,2405,512,mean,cka_debiased,procrustes_similarity,45,0.9631093544137022
matched,subfield,2405,512,mean,cka_debiased,rsa_spearman,45,0.9183135704874834
matched,subfield,2405,512,mean,procrustes_similarity,rsa_spearman,45,0.8861660079051382
matched,subfield,2405,512,cls,cka_debiased,rsa_spearman,45,0.9370223978919632
matched,subfield,2405,512,sep,cka_debiased,rsa_spearman,45,0.9035573122529643
matched,subfield,2406,128,mean,cka_debiased,procrustes_similarity,45,0.8557312252964426
matched,subfield,2406,128,mean,cka_debiased,rsa_spearman,45,0.8959156785243743
matched,subfield,2406,128,mean,procrustes_similarity,rsa_spearman,45,0.8019762845849802
matched,subfield,2406,128,cls,cka_debiased,rsa_spearman,45,0.8936758893280631
matched,subfield,2406,128,sep,cka_debiased,rsa_spearman,45,0.9010540184453227
matched,subfield,2406,256,mean,cka_debiased,procrustes_similarity,45,0.8982872200263504
matched,subfield,2406,256,mean,cka_debiased,rsa_spearman,45,0.9108036890645586
matched,subfield,2406,256,mean,procrustes_similarity,rsa_spearman,45,0.8321475625823451
matched,subfield,2406,256,cls,cka_debiased,rsa_spearman,45,0.9280632411067192
matched,subfield,2406,256,sep,cka_debiased,rsa_spearman,45,0.8992094861660078
matched,subfield,2406,512,mean,cka_debiased,procrustes_similarity,45,0.8942028985507245
matched,subfield,2406,512,mean,cka_debiased,rsa_spearman,45,0.9076416337285901
matched,subfield,2406,512,mean,procrustes_similarity,rsa_spearman,45,0.8201581027667983
matched,subfield,2406,512,cls,cka_debiased,rsa_spearman,45,0.9242424242424241
matched,subfield,2406,512,sep,cka_debiased,rsa_spearman,45,0.9035573122529643
matched,subfield,2500,128,mean,cka_debiased,procrustes_similarity,45,0.9119894598155466
matched,subfield,2500,128,mean,cka_debiased,rsa_spearman,45,0.9011857707509882
matched,subfield,2500,128,mean,procrustes_similarity,rsa_spearman,45,0.8632411067193675
matched,subfield,2500,128,cls,cka_debiased,rsa_spearman,45,0.9005270092226613
matched,subfield,2500,128,sep,cka_debiased,rsa_spearman,45,0.919631093544137
matched,subfield,2502,128,mean,cka_debiased,procrustes_similarity,45,0.9583662714097495
matched,subfield,2502,128,mean,cka_debiased,rsa_spearman,45,0.8766798418972331
matched,subfield,2502,128,mean,procrustes_similarity,rsa_spearman,45,0.9006587615283267
matched,subfield,2502,128,cls,cka_debiased,rsa_spearman,45,0.9242424242424241
matched,subfield,2502,128,sep,cka_debiased,rsa_spearman,45,0.8888010540184452
matched,subfield,2502,256,mean,cka_debiased,procrustes_similarity,45,0.9666666666666665
matched,subfield,2502,256,mean,cka_debiased,rsa_spearman,45,0.8472990777338602
matched,subfield,2502,256,mean,procrustes_similarity,rsa_spearman,45,0.8886693017127799
matched,subfield,2502,256,cls,cka_debiased,rsa_spearman,45,0.9035573122529643
matched,subfield,2502,256,sep,cka_debiased,rsa_spearman,45,0.895520421607378
matched,subfield,2502,512,mean,cka_debiased,procrustes_similarity,45,0.9461133069828722
matched,subfield,2502,512,mean,cka_debiased,rsa_spearman,45,0.8872200263504612
matched,subfield,2502,512,mean,procrustes_similarity,rsa_spearman,45,0.8491436100131751
matched,subfield,2502,512,cls,cka_debiased,rsa_spearman,45,0.9119894598155466
matched,subfield,2502,512,sep,cka_debiased,rsa_spearman,45,0.9166007905138339
matched,subfield,2503,128,mean,cka_debiased,procrustes_similarity,45,0.8313570487483529
matched,subfield,2503,128,mean,cka_debiased,rsa_spearman,45,0.8661396574440051
matched,subfield,2503,128,mean,procrustes_similarity,rsa_spearman,45,0.7881422924901186
matched,subfield,2503,128,cls,cka_debiased,rsa_spearman,45,0.8478260869565217
matched,subfield,2503,128,sep,cka_debiased,rsa_spearman,45,0.876284584980237
matched,subfield,2503,256,mean,cka_debiased,procrustes_similarity,45,0.8662714097496705
matched,subfield,2503,256,mean,cka_debiased,rsa_spearman,45,0.8766798418972331
matched,subfield,2503,256,mean,procrustes_similarity,rsa_spearman,45,0.8511198945981553
matched,subfield,2503,256,cls,cka_debiased,rsa_spearman,45,0.8880105401844531
matched,subfield,2503,256,sep,cka_debiased,rsa_spearman,45,0.929117259552042
matched,subfield,2504,128,mean,cka_debiased,procrustes_similarity,45,0.9587615283267457
matched,subfield,2504,128,mean,cka_debiased,rsa_spearman,45,0.9561264822134385
matched,subfield,2504,128,mean,procrustes_similarity,rsa_spearman,45,0.9175230566534913
matched,subfield,2504,128,cls,cka_debiased,rsa_spearman,45,0.8501976284584979
matched,subfield,2504,128,sep,cka_debiased,rsa_spearman,45,0.9357048748353095
matched,subfield,2504,256,mean,cka_debiased,procrustes_similarity,45,0.9695652173913043
matched,subfield,2504,256,mean,cka_debiased,rsa_spearman,45,0.9424242424242423
matched,subfield,2504,256,mean,procrustes_similarity,rsa_spearman,45,0.9391304347826086
matched,subfield,2504,256,cls,cka_debiased,rsa_spearman,45,0.8798418972332016
matched,subfield,2504,256,sep,cka_debiased,rsa_spearman,45,0.9054018445322792
matched,subfield,2504,512,mean,cka_debiased,procrustes_similarity,45,0.9658761528326746
matched,subfield,2504,512,mean,cka_debiased,rsa_spearman,45,0.9187088274044793
matched,subfield,2504,512,mean,procrustes_similarity,rsa_spearman,45,0.8942028985507245
matched,subfield,2504,512,cls,cka_debiased,rsa_spearman,45,0.8839262187088273
matched,subfield,2504,512,sep,cka_debiased,rsa_spearman,45,0.9277997364953887
matched,subfield,2505,128,mean,cka_debiased,procrustes_similarity,45,0.908695652173913
matched,subfield,2505,128,mean,cka_debiased,rsa_spearman,45,0.8559947299077733
matched,subfield,2505,128,mean,procrustes_similarity,rsa_spearman,45,0.8089591567852438
matched,subfield,2505,128,cls,cka_debiased,rsa_spearman,45,0.875889328063241
matched,subfield,2505,128,sep,cka_debiased,rsa_spearman,45,0.9229249011857708
matched,subfield,2505,256,mean,cka_debiased,procrustes_similarity,45,0.9565217391304347
matched,subfield,2505,256,mean,cka_debiased,rsa_spearman,45,0.847562582345191
matched,subfield,2505,256,mean,procrustes_similarity,rsa_spearman,45,0.7996047430830039
matched,subfield,2505,256,cls,cka_debiased,rsa_spearman,45,0.8866930171277996
matched,subfield,2505,256,sep,cka_debiased,rsa_spearman,45,0.912121212121212
matched,subfield,2505,512,mean,cka_debiased,procrustes_similarity,45,0.9620553359683794
matched,subfield,2505,512,mean,cka_debiased,rsa_spearman,45,0.8258234519104085
matched,subfield,2505,512,mean,procrustes_similarity,rsa_spearman,45,0.7911725955204215
matched,subfield,2505,512,cls,cka_debiased,rsa_spearman,45,0.8843214756258234
matched,subfield,2505,512,sep,cka_debiased,rsa_spearman,45,0.9010540184453227
matched,subfield,2507,128,mean,cka_debiased,procrustes_similarity,45,0.8936758893280631
matched,subfield,2507,128,mean,cka_debiased,rsa_spearman,45,0.8776021080368906
matched,subfield,2507,128,mean,procrustes_similarity,rsa_spearman,45,0.8387351778656125
matched,subfield,2507,128,cls,cka_debiased,rsa_spearman,45,0.9686429512516468
matched,subfield,2507,128,sep,cka_debiased,rsa_spearman,45,0.9289855072463767
matched,subfield,2507,256,mean,cka_debiased,procrustes_similarity,45,0.8718050065876153
matched,subfield,2507,256,mean,cka_debiased,rsa_spearman,45,0.8783926218708826
matched,subfield,2507,256,mean,procrustes_similarity,rsa_spearman,45,0.8251646903820816
matched,subfield,2507,256,cls,cka_debiased,rsa_spearman,45,0.9648221343873516
matched,subfield,2507,256,sep,cka_debiased,rsa_spearman,45,0.9284584980237153
matched,subfield,2507,512,mean,cka_debiased,procrustes_similarity,45,0.9076416337285901
matched,subfield,2507,512,mean,cka_debiased,rsa_spearman,45,0.8704874835309617
matched,subfield,2507,512,mean,procrustes_similarity,rsa_spearman,45,0.8275362318840579
matched,subfield,2507,512,cls,cka_debiased,rsa_spearman,45,0.9575757575757574
matched,subfield,2507,512,sep,cka_debiased,rsa_spearman,45,0.9289855072463767
matched,subfield,2508,128,mean,cka_debiased,procrustes_similarity,45,0.9246376811594202
matched,subfield,2508,128,mean,cka_debiased,rsa_spearman,45,0.8411067193675889
matched,subfield,2508,128,mean,procrustes_similarity,rsa_spearman,45,0.8733860342555994
matched,subfield,2508,128,cls,cka_debiased,rsa_spearman,45,0.9156785243741764
matched,subfield,2508,128,sep,cka_debiased,rsa_spearman,45,0.8598155467720684
matched,subfield,2508,256,mean,cka_debiased,procrustes_similarity,45,0.9198945981554676
matched,subfield,2508,256,mean,cka_debiased,rsa_spearman,45,0.9003952569169958
matched,subfield,2508,256,mean,procrustes_similarity,rsa_spearman,45,0.8600790513833992
matched,subfield,2508,256,cls,cka_debiased,rsa_spearman,45,0.923056653491436
matched,subfield,2508,256,sep,cka_debiased,rsa_spearman,45,0.9281949934123847
matched,subfield,2508,512,mean,cka_debiased,procrustes_similarity,45,0.902635046113307
matched,subfield,2508,512,mean,cka_debiased,rsa_spearman,45,0.8957839262187088
matched,subfield,2508,512,mean,procrustes_similarity,rsa_spearman,45,0.8628458498023714
matched,subfield,2508,512,cls,cka_debiased,rsa_spearman,45,0.9187088274044793
matched,subfield,2508,512,sep,cka_debiased,rsa_spearman,45,0.9372859025032937
matched,subfield,2602,128,mean,cka_debiased,procrustes_similarity,45,0.9790513833992094
matched,subfield,2602,128,mean,cka_debiased,rsa_spearman,45,0.9617918313570486
matched,subfield,2602,128,mean,procrustes_similarity,rsa_spearman,45,0.9258234519104084
matched,subfield,2602,128,cls,cka_debiased,rsa_spearman,45,0.9428194993412384
matched,subfield,2602,128,sep,cka_debiased,rsa_spearman,45,0.9530961791831355
matched,subfield,2602,256,mean,cka_debiased,procrustes_similarity,45,0.9818181818181818
matched,subfield,2602,256,mean,cka_debiased,rsa_spearman,45,0.9704874835309616
matched,subfield,2602,256,mean,procrustes_similarity,rsa_spearman,45,0.9467720685111989
matched,subfield,2602,256,cls,cka_debiased,rsa_spearman,45,0.9524374176548089
matched,subfield,2602,256,sep,cka_debiased,rsa_spearman,45,0.9670619235836626
matched,subfield,2602,512,mean,cka_debiased,procrustes_similarity,45,0.984584980237154
matched,subfield,2602,512,mean,cka_debiased,rsa_spearman,45,0.9753623188405796
matched,subfield,2602,512,mean,procrustes_similarity,rsa_spearman,45,0.9517786561264822
matched,subfield,2602,512,cls,cka_debiased,rsa_spearman,45,0.9447957839262185
matched,subfield,2602,512,sep,cka_debiased,rsa_spearman,45,0.9594202898550723
matched,subfield,2604,128,mean,cka_debiased,procrustes_similarity,45,0.9660079051383398
matched,subfield,2604,128,mean,cka_debiased,rsa_spearman,45,0.9166007905138339
matched,subfield,2604,128,mean,procrustes_similarity,rsa_spearman,45,0.8357048748353094
matched,subfield,2604,128,cls,cka_debiased,rsa_spearman,45,0.925296442687747
matched,subfield,2604,128,sep,cka_debiased,rsa_spearman,45,0.9629776021080367
matched,subfield,2604,256,mean,cka_debiased,procrustes_similarity,45,0.9733860342555993
matched,subfield,2604,256,mean,cka_debiased,rsa_spearman,45,0.9345191040843215
