field_id,period_start,model_a,model_b,full_cka,median_1024,median_2048,median_change,p025_2048,p975_2048,central95_width,median_minus_full,passes_original_screen,width_alert,size_shift_alert,status
11,2005,pubmedbert,simcse,0.5980838925332268,0.5955278415798115,0.5971211031354574,0.0015932615556458751,0.5913480039494867,0.601920474326133,0.010572470376646326,-0.0009627893977693924,True,False,False,original_screen_passed
11,2005,biobert,simcse,0.6067217011258191,0.6069933641406409,0.6054279611043285,0.0015654030363123628,0.5994794963182084,0.6126368052625186,0.01315730894431022,-0.0012937400214906303,True,False,False,original_screen_passed
11,2010,specter,specter2,0.7262280749975156,0.7286639305409843,0.7263566066734513,0.002307323867533073,0.7209919952149096,0.7303847754593134,0.009392780244403709,0.0001285316759356281,True,False,False,original_screen_passed
11,2010,specter,scincl,0.8385691635462741,0.8395612228405733,0.8378501440728554,0.0017110787677179218,0.8338686155629458,0.8399939102443319,0.0061252946813861175,-0.0007190194734186806,True,False,False,original_screen_passed
11,2010,specter,scibert,0.544802787701417,0.5522959658906357,0.5440913861858574,0.008204579704778281,0.5371928283906979,0.5532542879009362,0.016061459510238296,-0.0007114015155595954,True,False,False,original_screen_passed
11,2010,specter,bert,0.5220652665647194,0.52385046588847,0.5218567635663566,0.0019937023221133776,0.5097221352778639,0.5353541874833492,0.025632052205485256,-0.00020850299836283614,True,False,False,original_screen_passed
11,2010,specter,mpnet,0.7825333238219584,0.7853024242755051,0.7819288498949172,0.0033735743805879403,0.7770948666080958,0.7845836126845097,0.007488746076413921,-0.0006044739270412158,True,False,False,original_screen_passed
11,2010,specter,minilm,0.7226528751466569,0.725167875166111,0.721826246711889,0.0033416284542220343,0.7172016852614023,0.7262195963510082,0.009017911089605923,-0.0008266284347678843,True,False,False,original_screen_passed
11,2010,specter,pubmedbert,0.48228210832381496,0.4878865409373687,0.48099375250192056,0.0068927884354481606,0.472124132392426,0.491605492901888,0.019481360509461976,-0.0012883558218944047,True,False,False,original_screen_passed
11,2010,specter,biobert,0.49798297503435607,0.5012410803344509,0.49691482430980993,0.004326256024640984,0.4769158826426558,0.5243174048963148,0.04740152225365907,-0.0010681507245461352,False,True,False,original_alert_retained
11,2010,specter,simcse,0.5093265255844205,0.514280269921451,0.5076087024426936,0.006671567478757412,0.5016027037338197,0.5181634485981096,0.016560744864289934,-0.0017178231417268597,True,False,False,original_screen_passed
11,2010,specter2,scincl,0.796814364365902,0.7978578188860466,0.7966139773194878,0.0012438415665587677,0.7942195068573373,0.8006819511818617,0.0064624443245243635,-0.00020038704641422989,True,False,False,original_screen_passed
11,2010,specter2,scibert,0.5218121834479746,0.5290683334849343,0.5206262265380852,0.008442106946849104,0.5159836341115986,0.5291647224967205,0.013181088385121886,-0.0011859569098894296,True,False,False,original_screen_passed
11,2010,specter2,bert,0.47131574298388856,0.47268398883698737,0.4706410309199907,0.002042957916996657,0.45926536491293146,0.48384545357164743,0.02458008865871597,-0.0006747120638978532,True,False,False,original_screen_passed
11,2010,specter2,mpnet,0.7450009449692908,0.745551280674448,0.7438015925714772,0.0017496881029708256,0.7418107182318315,0.7486473957844507,0.006836677552619186,-0.0011993523978136578,True,False,False,original_screen_passed
11,2010,specter2,minilm,0.6877493229140598,0.6884500135220822,0.6872305154214083,0.0012194981006738992,0.682284556548539,0.6914545519238261,0.009169995375287066,-0.0005188074926514297,True,False,False,original_screen_passed
11,2010,specter2,pubmedbert,0.4453998136979816,0.45340662134329046,0.44257205147923057,0.010834569864059895,0.43669431391562463,0.4535979858936736,0.016903671978048984,-0.0028277622187510287,True,False,False,original_screen_passed
11,2010,specter2,biobert,0.45639211051501016,0.46088911086888007,0.4547403470885675,0.006148763780312594,0.4354628310445991,0.4819846248662023,0.04652179382160321,-0.0016517634264426873,False,True,False,original_alert_retained
11,2010,specter2,simcse,0.43704688036592526,0.44151983330973976,0.4341243566421502,0.007395476667589551,0.43185396120295033,0.4436421213245564,0.01178816012160605,-0.00292252372377505,True,False,False,original_screen_passed
11,2010,scincl,scibert,0.5243001540527419,0.5334211301932619,0.5219674769891098,0.011453653204152037,0.5181529699224344,0.5328838470531855,0.014730877130751052,-0.0023326770636320493,True,False,False,original_screen_passed
11,2010,scincl,bert,0.5068061805461854,0.5088001781883864,0.506811285333866,0.0019888928545204188,0.49276081951636647,0.5199320868741575,0.027171267357791018,5.104787680565437e-06,True,False,False,original_screen_passed
11,2010,scincl,mpnet,0.7964932432289189,0.7993101702732834,0.7949467773026941,0.004363392970589297,0.7924605833560135,0.7995654271550634,0.007104843799049854,-0.0015464659262247604,True,False,False,original_screen_passed
11,2010,scincl,minilm,0.7369960966951166,0.739129072702037,0.7358803003940375,0.00324877230799947,0.7310251048331974,0.7405944197679453,0.009569314934747886,-0.0011157963010790528,True,False,False,original_screen_passed
11,2010,scincl,pubmedbert,0.4515187150666642,0.45909525717868904,0.44923808278875266,0.009857174389936385,0.4421315862397813,0.4606137461417179,0.01848215990193658,-0.0022806322779115318,True,False,False,original_screen_passed
11,2010,scincl,biobert,0.47065209515144896,0.47689982853983803,0.4697495299468255,0.007150298593012527,0.4499948822922915,0.49694369679597106,0.04694881450367955,-0.0009025652046234511,False,True,False,original_alert_retained
11,2010,scincl,simcse,0.48170031261980734,0.4852533187855954,0.4787690335333828,0.006484285252212618,0.4723060051557752,0.49003244500362847,0.01772643984785327,-0.002931279086424543,True,False,False,original_screen_passed
11,2010,scibert,bert,0.7169229513631462,0.7175814723063537,0.7184797917884851,0.0008983194821313711,0.7086106657452671,0.7244859365955035,0.015875270850236434,0.001556840425338879,True,False,False,original_screen_passed
11,2010,scibert,mpnet,0.5187508451708541,0.5273777654343311,0.5169632652581848,0.010414500176146313,0.5117287451318466,0.5284903153110755,0.016761570179228857,-0.0017875799126693126,True,False,False,original_screen_passed
11,2010,scibert,minilm,0.5100219012394241,0.5165605812486951,0.5100239266193038,0.006536654629391236,0.5032796040482997,0.5203957298103845,0.017116125762084766,2.0253798796998623e-06,True,False,False,original_screen_passed
11,2010,scibert,pubmedbert,0.8377575757493301,0.8376850203088708,0.8364884026747279,0.0011966176341429158,0.8326013046232903,0.8454429173710919,0.0128416127478016,-0.00126917307460217,True,False,False,original_screen_passed
11,2010,scibert,biobert,0.8193927180300503,0.819052829782248,0.8182106231544328,0.0008422066278152007,0.8082726853360602,0.832907597659522,0.02463491232346182,-0.0011820948756174898,True,False,False,original_screen_passed
11,2010,scibert,simcse,0.5971974044097287,0.598813440988363,0.5980779173562546,0.0007355236321083813,0.5914914008592994,0.6042748621590176,0.01278346129971819,0.0008805129465259132,True,False,False,original_screen_passed
11,2010,bert,mpnet,0.5275124971055009,0.5304533730907376,0.5283116118389241,0.0021417612518135343,0.5136375309829573,0.540712449527478,0.02707491854452071,0.0007991147334232007,True,False,False,original_screen_passed
11,2010,bert,minilm,0.5497102572715031,0.550940400700179,0.550315777428642,0.0006246232715370059,0.5368693743784987,0.5630483561010303,0.026178981722531636,0.0006055201571388835,True,False,False,original_screen_passed
11,2010,bert,pubmedbert,0.706025848700568,0.7082166652842383,0.7056123608220959,0.002604304462142437,0.6993701908110744,0.7164802239037485,0.017110033092674115,-0.00041348787847206303,True,False,False,original_screen_passed
11,2010,bert,biobert,0.7464050608337134,0.7482210285481297,0.7455398656524996,0.0026811628956300293,0.7381134567673603,0.7512562004007544,0.013142743633394072,-0.0008651951812137515,True,False,False,original_screen_passed
11,2010,bert,simcse,0.7470562438315975,0.7475180778717447,0.7483257062284514,0.0008076283567066689,0.7440530634096391,0.752172988117404,0.008119924707764903,0.001269462396853882,True,False,False,original_screen_passed
11,2010,mpnet,minilm,0.8096084844503053,0.8111631296333472,0.8092156257396761,0.0019475038936711542,0.806554908766865,0.8127016072634307,0.0061466984965656835,-0.00039285871062921807,True,False,False,original_screen_passed
11,2010,mpnet,pubmedbert,0.46566042565447363,0.47378271573491326,0.46289255623574704,0.010890159499166219,0.4544366187478504,0.47544060495146684,0.02100398620361643,-0.0027678694187265873,True,False,False,original_screen_passed
11,2010,mpnet,biobert,0.48641578712024935,0.4927875337942471,0.48400883343881274,0.008778700355434377,0.4653111510217465,0.5128234851904436,0.0475123341686971,-0.002406953681436619,False,True,False,original_alert_retained
11,2010,mpnet,simcse,0.5004400328392272,0.5024719301584198,0.4983925766363382,0.0040793535220816635,0.4927247781590992,0.5103692153381522,0.017644437179052952,-0.002047456202889042,True,False,False,original_screen_passed
11,2010,minilm,pubmedbert,0.4595415510666713,0.46310304070011976,0.4572716407833771,0.005831399916742641,0.4502889844705762,0.47037435626749147,0.020085371796915275,-0.0022699102832942075,True,False,False,original_screen_passed
11,2010,minilm,biobert,0.4801131835652012,0.4817237276310098,0.47763364482485593,0.004090082806153861,0.461534963293639,0.5045821072682425,0.04304714397460346,-0.0024795387403452884,False,True,False,original_alert_retained
11,2010,minilm,simcse,0.5281727410056378,0.52891861703486,0.5260483803448155,0.002870236690044492,0.5215724444321991,0.5371707734713739,0.015598329039174796,-0.002124360660822333,True,False,False,original_screen_passed
11,2010,pubmedbert,biobert,0.8354340081075421,0.8377002454456064,0.8356864405473805,0.0020138048982258905,0.8300059072355409,0.8440230860314607,0.014017178795919794,0.00025243243983841257,True,False,False,original_screen_passed
11,2010,pubmedbert,simcse,0.5799874484301748,0.5837554544615089,0.5805261625677149,0.0032292918937939508,0.5742623425527326,0.5864600458724774,0.01219770331974479,0.0005387141375401416,True,False,False,original_screen_passed
