field_id,recipe,metric,model,input_condition,is_word_bert,mean_effect,alternative_effect,effect_change,input_change_difference,model_change_difference,sign_changed
18,cls,neighbors10,specter,title,False,0.022049999999999903,0.055577777777777726,0.03352777777777782,0.0,0.03352777777777782,False
18,cls,neighbors10,specter,abstract,False,0.37839999999999985,0.41192777777777767,0.03352777777777782,0.0,0.03352777777777782,False
18,cls,neighbors10,specter2,title,False,0.049388888888888816,0.08429444444444434,0.03490555555555552,0.0,0.03490555555555552,False
18,cls,neighbors10,specter2,abstract,False,0.37878888888888895,0.4136944444444445,0.03490555555555552,0.0,0.03490555555555552,False
18,cls,neighbors10,scincl,title,False,0.04525000000000001,0.07979999999999998,0.03454999999999997,0.0,0.03454999999999997,False
18,cls,neighbors10,scincl,abstract,False,0.4404,0.47495,0.03454999999999997,0.0,0.03454999999999997,False
18,cls,neighbors10,scibert,title,True,-0.16809444444444444,-0.07795555555555556,0.09013888888888888,0.044949999999999934,0.13508888888888881,False
18,cls,neighbors10,scibert,abstract,True,0.5328555555555556,0.5348944444444443,0.0020388888888887013,0.1330500000000001,0.13508888888888881,False
18,cls,neighbors10,bert,title,True,-0.14756111111111125,-0.08201666666666674,0.06554444444444452,0.06459999999999999,0.1301444444444445,False
18,cls,neighbors10,bert,abstract,True,0.5390888888888888,0.4435333333333332,-0.09555555555555562,0.22570000000000012,0.1301444444444445,False
18,cls,neighbors10,mpnet,title,False,0.08405555555555555,0.12437222222222222,0.04031666666666667,0.0,0.04031666666666667,False
18,cls,neighbors10,mpnet,abstract,False,0.4839555555555556,0.5242722222222223,0.04031666666666667,0.0,0.04031666666666667,False
18,cls,neighbors10,minilm,title,False,0.04527222222222227,0.08725000000000005,0.04197777777777778,0.0,0.04197777777777778,False
18,cls,neighbors10,minilm,abstract,False,0.46802222222222223,0.51,0.04197777777777778,0.0,0.04197777777777778,False
18,cls,neighbors10,pubmedbert,title,True,-0.16131666666666677,-0.10231111111111113,0.059005555555555644,0.049550000000000094,0.10855555555555574,False
18,cls,neighbors10,pubmedbert,abstract,True,0.5384333333333332,0.5647888888888889,0.026355555555555688,0.08220000000000005,0.10855555555555574,False
18,cls,neighbors10,biobert,title,True,-0.16265555555555544,-0.10081111111111107,0.06184444444444437,0.039550000000000085,0.10139444444444445,False
18,cls,neighbors10,biobert,abstract,True,0.49859444444444456,0.5758888888888889,0.07729444444444433,0.02410000000000012,0.10139444444444445,False
18,cls,neighbors10,simcse,title,False,-0.08686111111111117,-0.03478888888888876,0.05207222222222241,0.0,0.05207222222222241,False
18,cls,neighbors10,simcse,abstract,False,0.5016888888888889,0.5537611111111113,0.05207222222222241,0.0,0.05207222222222241,False
18,cls,neighbors25,specter,title,False,0.033115555555555565,0.06979333333333326,0.0366777777777777,0.0,0.0366777777777777,False
18,cls,neighbors25,specter,abstract,False,0.38245555555555555,0.41913333333333325,0.0366777777777777,0.0,0.0366777777777777,False
18,cls,neighbors25,specter2,title,False,0.058348888888889006,0.09596666666666664,0.03761777777777764,0.0,0.03761777777777764,False
18,cls,neighbors25,specter2,abstract,False,0.377828888888889,0.41544666666666663,0.03761777777777764,0.0,0.03761777777777764,False
18,cls,neighbors25,scincl,title,False,0.05835777777777773,0.09496666666666664,0.03660888888888891,0.0,0.03660888888888891,False
18,cls,neighbors25,scincl,abstract,False,0.44101777777777773,0.47762666666666664,0.03660888888888891,0.0,0.03660888888888891,False
18,cls,neighbors25,scibert,title,True,-0.17572222222222222,-0.08934444444444456,0.08637777777777766,0.05138000000000009,0.13775777777777776,False
18,cls,neighbors25,scibert,abstract,True,0.5178177777777777,0.5379155555555555,0.02009777777777777,0.11765999999999999,0.13775777777777776,False
18,cls,neighbors25,bert,title,True,-0.15233555555555556,-0.09485555555555569,0.057479999999999865,0.08221999999999996,0.13969999999999982,False
18,cls,neighbors25,bert,abstract,True,0.5269644444444446,0.4561044444444443,-0.07086000000000026,0.21056000000000008,0.13969999999999982,False
18,cls,neighbors25,mpnet,title,False,0.09941111111111112,0.1424888888888889,0.04307777777777777,0.0,0.04307777777777777,False
18,cls,neighbors25,mpnet,abstract,False,0.4693711111111111,0.5124488888888888,0.04307777777777777,0.0,0.04307777777777777,False
18,cls,neighbors25,minilm,title,False,0.05668222222222219,0.10220444444444432,0.04552222222222213,0.0,0.04552222222222213,False
18,cls,neighbors25,minilm,abstract,False,0.4583022222222223,0.5038244444444444,0.04552222222222213,0.0,0.04552222222222213,False
18,cls,neighbors25,pubmedbert,title,True,-0.1708777777777778,-0.12031555555555551,0.050562222222222286,0.061759999999999926,0.11232222222222221,False
18,cls,neighbors25,pubmedbert,abstract,True,0.5266422222222222,0.5644844444444445,0.03784222222222222,0.07447999999999999,0.11232222222222221,False
18,cls,neighbors25,biobert,title,True,-0.17501999999999995,-0.12008666666666667,0.05493333333333328,0.04793999999999998,0.10287333333333326,False
18,cls,neighbors25,biobert,abstract,True,0.48978,0.5685333333333333,0.07875333333333334,0.02411999999999992,0.10287333333333326,False
18,cls,neighbors25,simcse,title,False,-0.09036,-0.03510000000000002,0.055259999999999976,0.0,0.055259999999999976,False
18,cls,neighbors25,simcse,abstract,False,0.49405999999999994,0.5493199999999999,0.055259999999999976,0.0,0.055259999999999976,False
18,cls,neighbors50,specter,title,False,0.044737777777777654,0.08143111111111112,0.03669333333333347,0.0,0.03669333333333347,False
18,cls,neighbors50,specter,abstract,False,0.3838677777777777,0.42056111111111116,0.03669333333333347,0.0,0.03669333333333347,False
18,cls,neighbors50,specter2,title,False,0.06719333333333322,0.10405111111111087,0.036857777777777656,0.0,0.036857777777777656,False
18,cls,neighbors50,specter2,abstract,False,0.3714233333333332,0.4082811111111109,0.036857777777777656,0.0,0.036857777777777656,False
18,cls,neighbors50,scincl,title,False,0.06298555555555563,0.09920444444444443,0.0362188888888888,0.0,0.0362188888888888,False
18,cls,neighbors50,scincl,abstract,False,0.4322555555555557,0.4684744444444445,0.0362188888888888,0.0,0.0362188888888888,False
18,cls,neighbors50,scibert,title,True,-0.17446777777777778,-0.09213666666666676,0.08233111111111102,0.05062,0.13295111111111102,False
18,cls,neighbors50,scibert,abstract,True,0.5026222222222223,0.5318933333333333,0.029271111111111026,0.10368,0.13295111111111102,False
18,cls,neighbors50,bert,title,True,-0.14873777777777775,-0.10093444444444455,0.0478033333333332,0.09289000000000003,0.14069333333333323,False
18,cls,neighbors50,bert,abstract,True,0.5128322222222222,0.4621855555555555,-0.05064666666666673,0.19133999999999995,0.14069333333333323,False
18,cls,neighbors50,mpnet,title,False,0.1049444444444444,0.1481933333333334,0.043248888888889,0.0,0.043248888888889,False
18,cls,neighbors50,mpnet,abstract,False,0.4539944444444445,0.4972433333333335,0.043248888888889,0.0,0.043248888888889,False
18,cls,neighbors50,minilm,title,False,0.062264444444444456,0.10791111111111118,0.045646666666666724,0.0,0.045646666666666724,False
18,cls,neighbors50,minilm,abstract,False,0.4434044444444444,0.4890511111111111,0.045646666666666724,0.0,0.045646666666666724,False
18,cls,neighbors50,pubmedbert,title,True,-0.1750166666666667,-0.1317166666666667,0.043300000000000005,0.06559999999999999,0.1089,False
18,cls,neighbors50,pubmedbert,abstract,True,0.5094533333333332,0.5531933333333333,0.04374000000000011,0.06515999999999988,0.1089,False
18,cls,neighbors50,biobert,title,True,-0.18077444444444446,-0.12875666666666663,0.05201777777777783,0.049449999999999994,0.10146777777777782,False
18,cls,neighbors50,biobert,abstract,True,0.47505555555555545,0.5539133333333334,0.07885777777777792,0.022609999999999908,0.10146777777777782,False
18,cls,neighbors50,simcse,title,False,-0.08654555555555565,-0.0308922222222221,0.055653333333333554,0.0,0.055653333333333554,False
18,cls,neighbors50,simcse,abstract,False,0.4807444444444443,0.5363977777777779,0.055653333333333554,0.0,0.055653333333333554,False
18,sep,cka,specter,title,False,0.12987423716702506,0.15833174728729726,0.0284575101202722,0.0,0.0284575101202722,False
18,sep,cka,specter,abstract,False,0.3450014398616774,0.3734589499819496,0.0284575101202722,0.0,0.0284575101202722,False
18,sep,cka,specter2,title,False,0.13017167090568638,0.1643938420040606,0.03422217109837422,0.0,0.03422217109837422,False
18,sep,cka,specter2,abstract,False,0.32047930907323197,0.3547014801716062,0.03422217109837422,0.0,0.03422217109837422,False
18,sep,cka,scincl,title,False,0.11734669687128768,0.14715431110770522,0.029807614236417534,0.0,0.029807614236417534,False
18,sep,cka,scincl,abstract,False,0.33741740175128904,0.36722501598770657,0.029807614236417534,0.0,0.029807614236417534,False
18,sep,cka,scibert,title,True,-0.19653257880558023,-0.07605151700065516,0.12048106180492507,0.037363946022575534,0.1578450078275006,False
18,sep,cka,scibert,abstract,True,0.3685808357657407,0.49893237737793206,0.13035154161219137,0.027493466215309237,0.1578450078275006,False
18,sep,cka,bert,title,True,-0.09934713921132537,-0.0951898160638005,0.004157323147524872,0.41892243087731906,0.42307975402484393,False
18,sep,cka,bert,abstract,True,0.3605488314097392,0.5589207194744551,0.1983718880647159,0.22470786596012804,0.42307975402484393,False
18,sep,cka,mpnet,title,False,0.13065136262184063,0.16321000224346743,0.032558639621626806,0.0,0.032558639621626806,False
18,sep,cka,mpnet,abstract,False,0.3348273244342449,0.3673859640558717,0.032558639621626806,0.0,0.032558639621626806,False
18,sep,cka,minilm,title,False,0.09789237452177496,0.13180653127238245,0.033914156750607494,0.0,0.033914156750607494,False
18,sep,cka,minilm,abstract,False,0.35104364450435516,0.38495780125496265,0.033914156750607494,0.0,0.033914156750607494,False
18,sep,cka,pubmedbert,title,True,-0.2076680562422632,-0.14348209487454805,0.06418596136771515,-0.054210575210181244,0.009975386157533905,False
18,sep,cka,pubmedbert,abstract,True,0.37771133127072326,0.37057139164955416,-0.0071399396211691,0.017115325778703006,0.009975386157533905,False
18,sep,cka,biobert,title,True,-0.30979251213023584,-0.1241438415976166,0.18564867053261924,-0.13948064236476698,0.04616802816785226,False
18,sep,cka,biobert,abstract,True,0.3481292089643562,0.4051728981947743,0.05704368923041814,-0.010875661062565878,0.04616802816785226,False
18,sep,cka,simcse,title,False,-0.07835426638877463,-0.014294221499129955,0.06406004488964467,0.0,0.06406004488964467,False
18,sep,cka,simcse,abstract,False,0.383621387785003,0.44768143267464766,0.06406004488964467,0.0,0.06406004488964467,False
18,sep,neighbors10,specter,title,False,0.022049999999999903,0.03178888888888887,0.009738888888888964,0.0,0.009738888888888964,False
18,sep,neighbors10,specter,abstract,False,0.37839999999999985,0.3881388888888888,0.009738888888888964,0.0,0.009738888888888964,False
18,sep,neighbors10,specter2,title,False,0.049388888888888816,0.06143333333333323,0.012044444444444413,0.0,0.012044444444444413,False
18,sep,neighbors10,specter2,abstract,False,0.37878888888888895,0.39083333333333337,0.012044444444444413,0.0,0.012044444444444413,False
18,sep,neighbors10,scincl,title,False,0.04525000000000001,0.05528333333333335,0.010033333333333339,0.0,0.010033333333333339,False
18,sep,neighbors10,scincl,abstract,False,0.4404,0.45043333333333335,0.010033333333333339,0.0,0.010033333333333339,False
18,sep,neighbors10,scibert,title,True,-0.16809444444444444,-0.062244444444444436,0.10585,0.045949999999999935,0.15179999999999993,False
18,sep,neighbors10,scibert,abstract,True,0.5328555555555556,0.5430055555555555,0.010149999999999881,0.14165000000000005,0.15179999999999993,False
18,sep,neighbors10,bert,title,True,-0.14756111111111125,-0.07366111111111118,0.07390000000000008,0.05049999999999999,0.12440000000000007,False
18,sep,neighbors10,bert,abstract,True,0.5390888888888888,0.45938888888888885,-0.0797,0.20410000000000006,0.12440000000000007,False
18,sep,neighbors10,mpnet,title,False,0.08405555555555555,0.09546666666666659,0.011411111111111039,0.0,0.011411111111111039,False
18,sep,neighbors10,mpnet,abstract,False,0.4839555555555556,0.4953666666666666,0.011411111111111039,0.0,0.011411111111111039,False
18,sep,neighbors10,minilm,title,False,0.04527222222222227,0.05854999999999999,0.013277777777777722,0.0,0.013277777777777722,False
18,sep,neighbors10,minilm,abstract,False,0.46802222222222223,0.48129999999999995,0.013277777777777722,0.0,0.013277777777777722,False
18,sep,neighbors10,pubmedbert,title,True,-0.16131666666666677,-0.12166111111111122,0.039655555555555555,-0.01759999999999995,0.022055555555555606,False
18,sep,neighbors10,pubmedbert,abstract,True,0.5384333333333332,0.5218388888888887,-0.016594444444444467,0.03865000000000007,0.022055555555555606,False
18,sep,neighbors10,biobert,title,True,-0.16265555555555544,-0.10554999999999992,0.05710555555555552,-0.01034999999999997,0.04675555555555555,False
18,sep,neighbors10,biobert,abstract,True,0.49859444444444456,0.5667500000000001,0.06815555555555552,-0.021399999999999975,0.04675555555555555,False
18,sep,neighbors10,simcse,title,False,-0.08686111111111117,-0.059866666666666624,0.026994444444444543,0.0,0.026994444444444543,False
18,sep,neighbors10,simcse,abstract,False,0.5016888888888889,0.5286833333333334,0.026994444444444543,0.0,0.026994444444444543,False
18,sep,neighbors25,specter,title,False,0.033115555555555565,0.04345999999999994,0.010344444444444378,0.0,0.010344444444444378,False
18,sep,neighbors25,specter,abstract,False,0.38245555555555555,0.3927999999999999,0.010344444444444378,0.0,0.010344444444444378,False
18,sep,neighbors25,specter2,title,False,0.058348888888889006,0.07061777777777778,0.012268888888888774,0.0,0.012268888888888774,False
18,sep,neighbors25,specter2,abstract,False,0.377828888888889,0.39009777777777777,0.012268888888888774,0.0,0.012268888888888774,False
18,sep,neighbors25,scincl,title,False,0.05835777777777773,0.06824444444444433,0.0098866666666666,0.0,0.0098866666666666,False
18,sep,neighbors25,scincl,abstract,False,0.44101777777777773,0.45090444444444433,0.0098866666666666,0.0,0.0098866666666666,False
18,sep,neighbors25,scibert,title,True,-0.17572222222222222,-0.07504,0.10068222222222223,0.05300000000000005,0.15368222222222228,False
18,sep,neighbors25,scibert,abstract,True,0.5178177777777777,0.5486599999999999,0.030842222222222215,0.12284000000000006,0.15368222222222228,False
18,sep,neighbors25,bert,title,True,-0.15233555555555556,-0.08574888888888887,0.06658666666666668,0.06689999999999996,0.13348666666666664,False
18,sep,neighbors25,bert,abstract,True,0.5269644444444446,0.46421111111111113,-0.06275333333333344,0.19624000000000008,0.13348666666666664,False
18,sep,neighbors25,mpnet,title,False,0.09941111111111112,0.11190444444444447,0.012493333333333356,0.0,0.012493333333333356,False
18,sep,neighbors25,mpnet,abstract,False,0.4693711111111111,0.48186444444444443,0.012493333333333356,0.0,0.012493333333333356,False
18,sep,neighbors25,minilm,title,False,0.05668222222222219,0.07117111111111107,0.014488888888888884,0.0,0.014488888888888884,False
18,sep,neighbors25,minilm,abstract,False,0.4583022222222223,0.47279111111111116,0.014488888888888884,0.0,0.014488888888888884,False
18,sep,neighbors25,pubmedbert,title,True,-0.1708777777777778,-0.13078444444444437,0.040093333333333425,-0.019360000000000044,0.02073333333333338,False
18,sep,neighbors25,pubmedbert,abstract,True,0.5266422222222222,0.5112155555555555,-0.0154266666666667,0.03616000000000008,0.02073333333333338,False
18,sep,neighbors25,biobert,title,True,-0.17501999999999995,-0.1135222222222223,0.06149777777777765,-0.017899999999999916,0.043597777777777735,False
18,sep,neighbors25,biobert,abstract,True,0.48978,0.5595177777777778,0.06973777777777779,-0.026140000000000052,0.043597777777777735,False
18,sep,neighbors25,simcse,title,False,-0.09036,-0.06040444444444448,0.029955555555555513,0.0,0.029955555555555513,False
18,sep,neighbors25,simcse,abstract,False,0.49405999999999994,0.5240155555555555,0.029955555555555513,0.0,0.029955555555555513,False
18,sep,neighbors50,specter,title,False,0.044737777777777654,0.054571111111111126,0.009833333333333472,0.0,0.009833333333333472,False
18,sep,neighbors50,specter,abstract,False,0.3838677777777777,0.39370111111111117,0.009833333333333472,0.0,0.009833333333333472,False
18,sep,neighbors50,specter2,title,False,0.06719333333333322,0.07880999999999994,0.01161666666666672,0.0,0.01161666666666672,False
18,sep,neighbors50,specter2,abstract,False,0.3714233333333332,0.38303999999999994,0.01161666666666672,0.0,0.01161666666666672,False
18,sep,neighbors50,scincl,title,False,0.06298555555555563,0.07217444444444432,0.009188888888888691,0.0,0.009188888888888691,False
18,sep,neighbors50,scincl,abstract,False,0.4322555555555557,0.4414444444444444,0.009188888888888691,0.0,0.009188888888888691,False
18,sep,neighbors50,scibert,title,True,-0.17446777777777778,-0.08220000000000005,0.09226777777777773,0.05628999999999995,0.14855777777777768,False
18,sep,neighbors50,scibert,abstract,True,0.5026222222222223,0.53878,0.03615777777777773,0.11239999999999994,0.14855777777777768,False
18,sep,neighbors50,bert,title,True,-0.14873777777777775,-0.09104222222222236,0.05769555555555539,0.08050000000000002,0.1381955555555554,False
18,sep,neighbors50,bert,abstract,True,0.5128322222222222,0.46964777777777766,-0.04318444444444458,0.18137999999999999,0.1381955555555554,False
18,sep,neighbors50,mpnet,title,False,0.1049444444444444,0.11705444444444435,0.012109999999999954,0.0,0.012109999999999954,False
18,sep,neighbors50,mpnet,abstract,False,0.4539944444444445,0.46610444444444443,0.012109999999999954,0.0,0.012109999999999954,False
18,sep,neighbors50,minilm,title,False,0.062264444444444456,0.07638111111111112,0.014116666666666666,0.0,0.014116666666666666,False
18,sep,neighbors50,minilm,abstract,False,0.4434044444444444,0.45752111111111105,0.014116666666666666,0.0,0.014116666666666666,False
18,sep,neighbors50,pubmedbert,title,True,-0.1750166666666667,-0.1291688888888889,0.04584777777777782,-0.027349999999999985,0.018497777777777835,False
18,sep,neighbors50,pubmedbert,abstract,True,0.5094533333333332,0.4917111111111111,-0.017742222222222104,0.03623999999999994,0.018497777777777835,False
18,sep,neighbors50,biobert,title,True,-0.18077444444444446,-0.11766888888888882,0.06310555555555564,-0.02298,0.040125555555555636,False
18,sep,neighbors50,biobert,abstract,True,0.47505555555555545,0.5374211111111111,0.062365555555555674,-0.022240000000000038,0.040125555555555636,False
18,sep,neighbors50,simcse,title,False,-0.08654555555555565,-0.05628333333333335,0.0302622222222223,0.0,0.0302622222222223,False
18,sep,neighbors50,simcse,abstract,False,0.4807444444444443,0.5110066666666666,0.0302622222222223,0.0,0.0302622222222223,False
19,cls,cka,specter,title,False,0.10487985276107742,0.18078316586363485,0.07590331310255743,0.0,0.07590331310255743,False
19,cls,cka,specter,abstract,False,0.26403444907793344,0.3399377621804909,0.07590331310255743,0.0,0.07590331310255743,False
19,cls,cka,specter2,title,False,0.11884847307875496,0.18321010030219642,0.06436162722344146,0.0,0.06436162722344146,False
19,cls,cka,specter2,abstract,False,0.29859509557226144,0.3629567227957029,0.06436162722344146,0.0,0.06436162722344146,False
19,cls,cka,scincl,title,False,0.12151995702843943,0.19434307023676567,0.07282311320832624,0.0,0.07282311320832624,False
19,cls,cka,scincl,abstract,False,0.28767406099815895,0.3604971742064852,0.07282311320832624,0.0,0.07282311320832624,False
19,cls,cka,scibert,title,True,-0.1421009201503904,-0.09063771174545765,0.051463208404932737,0.14825751110894048,0.1997207195138732,False
19,cls,cka,scibert,abstract,True,0.30062683299580356,0.4663265140346913,0.16569968103888771,0.0340210384749855,0.1997207195138732,False
19,cls,cka,bert,title,True,-0.07201741901569941,-0.1967405919156282,-0.12472317289992879,0.35233234657927415,0.22760917367934536,False
19,cls,cka,bert,abstract,True,0.2777457808440867,0.43730337402613706,0.15955759318205037,0.06805158049729498,0.22760917367934536,False
19,cls,cka,mpnet,title,False,0.14406206698395485,0.21358356909910992,0.06952150211515506,0.0,0.06952150211515506,False
19,cls,cka,mpnet,abstract,False,0.3020745544323896,0.3715960565475447,0.06952150211515506,0.0,0.06952150211515506,False
19,cls,cka,minilm,title,False,0.08709268246430812,0.16033818097512498,0.07324549851081685,0.0,0.07324549851081685,False
19,cls,cka,minilm,abstract,False,0.29975729018444985,0.3730027886952667,0.07324549851081685,0.0,0.07324549851081685,False
19,cls,cka,pubmedbert,title,True,-0.11877673642166187,-0.19248083866019638,-0.07370410223853452,0.23203515243289285,0.15833105019435834,False
19,cls,cka,pubmedbert,abstract,True,0.3033703076673858,0.44301051969552696,0.13964021202814114,0.018690838166217194,0.15833105019435834,False
19,cls,cka,biobert,title,True,-0.282545237958293,-0.23924728946331553,0.04329794849497748,0.06285205799171845,0.10615000648669592,False
19,cls,cka,biobert,abstract,True,0.3103037685811527,0.415385762089844,0.1050819935086913,0.0010680129780046288,0.10615000648669592,False
19,cls,cka,simcse,title,False,-0.09353723356504401,-0.03352695049705645,0.06001028306798756,0.0,0.06001028306798756,False
19,cls,cka,simcse,abstract,False,0.3486488011083337,0.40865908417632124,0.06001028306798756,0.0,0.06001028306798756,False
19,cls,neighbors10,specter,title,False,0.015416666666666634,0.06054999999999999,0.04513333333333336,0.0,0.04513333333333336,False
19,cls,neighbors10,specter,abstract,False,0.33166666666666667,0.3768,0.04513333333333336,0.0,0.04513333333333336,False
19,cls,neighbors10,specter2,title,False,0.05070555555555556,0.09190555555555557,0.041200000000000014,0.0,0.041200000000000014,False
19,cls,neighbors10,specter2,abstract,False,0.39840555555555557,0.4396055555555556,0.041200000000000014,0.0,0.041200000000000014,False
19,cls,neighbors10,scincl,title,False,0.04073333333333329,0.08524444444444446,0.04451111111111117,0.0,0.04451111111111117,False
19,cls,neighbors10,scincl,abstract,False,0.4103833333333333,0.4548944444444445,0.04451111111111117,0.0,0.04451111111111117,False
19,cls,neighbors10,scibert,title,True,-0.19167222222222224,-0.07907222222222221,0.11260000000000003,0.04905000000000004,0.16165000000000007,False
19,cls,neighbors10,scibert,abstract,True,0.5141277777777777,0.45967777777777774,-0.05445,0.21610000000000007,0.16165000000000007,False
19,cls,neighbors10,bert,title,True,-0.1528722222222222,-0.09204444444444437,0.060827777777777814,0.0986999999999999,0.1595277777777777,False
19,cls,neighbors10,bert,abstract,True,0.5143777777777778,0.3990055555555556,-0.11537222222222221,0.2748999999999999,0.1595277777777777,False
19,cls,neighbors10,mpnet,title,False,0.1157555555555555,0.16431666666666656,0.048561111111111055,0.0,0.048561111111111055,False
19,cls,neighbors10,mpnet,abstract,False,0.48195555555555547,0.5305166666666665,0.048561111111111055,0.0,0.048561111111111055,False
19,cls,neighbors10,minilm,title,False,0.05101666666666671,0.10003888888888879,0.04902222222222208,0.0,0.04902222222222208,False
19,cls,neighbors10,minilm,abstract,False,0.4441666666666667,0.4931888888888888,0.04902222222222208,0.0,0.04902222222222208,False
19,cls,neighbors10,pubmedbert,title,True,-0.16880000000000006,-0.10467222222222228,0.06412777777777778,0.07574999999999998,0.13987777777777777,False
19,cls,neighbors10,pubmedbert,abstract,True,0.5149499999999999,0.5397777777777778,0.024827777777777893,0.11504999999999987,0.13987777777777777,False
19,cls,neighbors10,biobert,title,True,-0.1766388888888888,-0.10827222222222233,0.06836666666666646,0.052750000000000075,0.12111666666666654,False
19,cls,neighbors10,biobert,abstract,True,0.4724611111111112,0.5432777777777777,0.07081666666666653,0.05030000000000001,0.12111666666666654,False
19,cls,neighbors10,simcse,title,False,-0.10266666666666657,-0.051277777777777755,0.05138888888888882,0.0,0.05138888888888882,False
19,cls,neighbors10,simcse,abstract,False,0.4861833333333334,0.5375722222222222,0.05138888888888882,0.0,0.05138888888888882,False
19,cls,neighbors25,specter,title,False,0.027966666666666695,0.07912888888888892,0.05116222222222222,0.0,0.05116222222222222,False
19,cls,neighbors25,specter,abstract,False,0.3417866666666667,0.3929488888888889,0.05116222222222222,0.0,0.05116222222222222,False
19,cls,neighbors25,specter2,title,False,0.06409111111111121,0.10803333333333331,0.043942222222222105,0.0,0.043942222222222105,False
19,cls,neighbors25,specter2,abstract,False,0.3934311111111112,0.4373733333333333,0.043942222222222105,0.0,0.043942222222222105,False
19,cls,neighbors25,scincl,title,False,0.04957777777777772,0.09921111111111103,0.04963333333333331,0.0,0.04963333333333331,False
19,cls,neighbors25,scincl,abstract,False,0.4103777777777776,0.4600111111111109,0.04963333333333331,0.0,0.04963333333333331,False
19,cls,neighbors25,scibert,title,True,-0.18937333333333328,-0.08720888888888889,0.10216444444444439,0.06370000000000009,0.16586444444444448,False
19,cls,neighbors25,scibert,abstract,True,0.4901266666666667,0.47035111111111116,-0.019775555555555546,0.18564000000000003,0.16586444444444448,False
19,cls,neighbors25,bert,title,True,-0.15181777777777783,-0.10761555555555546,0.044202222222222365,0.12517999999999996,0.16938222222222232,False
19,cls,neighbors25,bert,abstract,True,0.4933022222222222,0.41494444444444456,-0.07835777777777764,0.24773999999999996,0.16938222222222232,False
19,cls,neighbors25,mpnet,title,False,0.11689111111111106,0.17093555555555562,0.05404444444444456,0.0,0.05404444444444456,False
19,cls,neighbors25,mpnet,abstract,False,0.46491111111111116,0.5189555555555557,0.05404444444444456,0.0,0.05404444444444456,False
19,cls,neighbors25,minilm,title,False,0.052264444444444336,0.10604444444444439,0.05378000000000005,0.0,0.05378000000000005,False
19,cls,neighbors25,minilm,abstract,False,0.4346644444444443,0.48844444444444435,0.05378000000000005,0.0,0.05378000000000005,False
19,cls,neighbors25,pubmedbert,title,True,-0.17227555555555563,-0.11672888888888888,0.055546666666666744,0.09063999999999994,0.1461866666666667,False
19,cls,neighbors25,pubmedbert,abstract,True,0.49368444444444437,0.539591111111111,0.04590666666666665,0.10028000000000004,0.1461866666666667,False
19,cls,neighbors25,biobert,title,True,-0.18320666666666674,-0.1199311111111111,0.06327555555555564,0.059840000000000004,0.12311555555555564,False
19,cls,neighbors25,biobert,abstract,True,0.46011333333333326,0.5345288888888888,0.07441555555555557,0.04870000000000008,0.12311555555555564,False
19,cls,neighbors25,simcse,title,False,-0.10760444444444439,-0.053822222222222216,0.053782222222222176,0.0,0.053782222222222176,False
19,cls,neighbors25,simcse,abstract,False,0.4776355555555556,0.5314177777777778,0.053782222222222176,0.0,0.053782222222222176,False
19,cls,neighbors50,specter,title,False,0.040145555555555545,0.09436777777777772,0.05422222222222217,0.0,0.05422222222222217,False
19,cls,neighbors50,specter,abstract,False,0.33532555555555565,0.3895477777777778,0.05422222222222217,0.0,0.05422222222222217,False
19,cls,neighbors50,specter2,title,False,0.07102111111111098,0.11551222222222202,0.04449111111111104,0.0,0.04449111111111104,False
19,cls,neighbors50,specter2,abstract,False,0.38287111111111105,0.4273622222222221,0.04449111111111104,0.0,0.04449111111111104,False
19,cls,neighbors50,scincl,title,False,0.05954666666666675,0.1114911111111111,0.05194444444444435,0.0,0.05194444444444435,False
19,cls,neighbors50,scincl,abstract,False,0.3974266666666668,0.44937111111111117,0.05194444444444435,0.0,0.05194444444444435,False
19,cls,neighbors50,scibert,title,True,-0.18028888888888883,-0.08889333333333327,0.09139555555555556,0.07333999999999996,0.16473555555555552,False
19,cls,neighbors50,scibert,abstract,True,0.46769111111111117,0.4680066666666667,0.0003155555555555134,0.16442,0.16473555555555552,False
19,cls,neighbors50,bert,title,True,-0.14382111111111107,-0.11626444444444439,0.027556666666666674,0.14532999999999996,0.17288666666666663,False
19,cls,neighbors50,bert,abstract,True,0.4704288888888889,0.41785555555555565,-0.05257333333333325,0.22545999999999988,0.17288666666666663,False
19,cls,neighbors50,mpnet,title,False,0.11864888888888891,0.17383111111111116,0.055182222222222244,0.0,0.055182222222222244,False
19,cls,neighbors50,mpnet,abstract,False,0.4440488888888888,0.49923111111111107,0.055182222222222244,0.0,0.055182222222222244,False
19,cls,neighbors50,minilm,title,False,0.050853333333333306,0.10672777777777764,0.05587444444444434,0.0,0.05587444444444434,False
19,cls,neighbors50,minilm,abstract,False,0.4154833333333334,0.47135777777777776,0.05587444444444434,0.0,0.05587444444444434,False
19,cls,neighbors50,pubmedbert,title,True,-0.16949666666666663,-0.1228555555555556,0.04664111111111102,0.10042000000000006,0.1470611111111111,False
19,cls,neighbors50,pubmedbert,abstract,True,0.4680133333333333,0.5256044444444445,0.05759111111111126,0.08946999999999983,0.1470611111111111,False
19,cls,neighbors50,biobert,title,True,-0.18202777777777768,-0.12557666666666656,0.05645111111111112,0.06572999999999996,0.12218111111111107,False
19,cls,neighbors50,biobert,abstract,True,0.44326222222222245,0.5179933333333334,0.07473111111111097,0.0474500000000001,0.12218111111111107,False
