field_id,repeat,condition,metric,model_group,medicine,comparison_field,medicine_minus_other
21,4,equal_subfield_composition,neighbors_k50,without_biomedical,0.32777099609374993,0.38903773716517864,-0.06126674107142871
21,4,equal_subfield_composition,neighbors_k50,one_biomedical,0.2950885009765625,0.3723089599609375,-0.07722045898437502
21,4,equal_subfield_composition,neighbors_k50,both_biomedical,0.564853515625,0.596708984375,-0.031855468750000004
21,4,equal_subfield_composition,rsa_spearman,all,0.45353660829547476,0.6983608297833019,-0.24482422148782718
21,4,equal_subfield_composition,rsa_spearman,without_biomedical,0.45072650124395924,0.7037318696045795,-0.2530053683606202
21,4,equal_subfield_composition,rsa_spearman,one_biomedical,0.43343105881820243,0.6767254488869074,-0.243294390068705
21,4,equal_subfield_composition,rsa_spearman,both_biomedical,0.8539083973742668,0.8941378091298452,-0.04022941175557837
21,4,observed_eligible_composition,cka_debiased,all,0.542322098790069,0.7714384163145143,-0.22911631752444528
21,4,observed_eligible_composition,cka_debiased,without_biomedical,0.5600078756611343,0.7715690378786857,-0.2115611622175514
21,4,observed_eligible_composition,cka_debiased,one_biomedical,0.4935127159999979,0.762487948806157,-0.2689752328061591
21,4,observed_eligible_composition,cka_debiased,both_biomedical,0.8280704710413822,0.910988492651427,-0.0829180216100448
21,4,observed_eligible_composition,neighbors_k10,all,0.25391818576388886,0.27340711805555556,-0.019488932291666705
21,4,observed_eligible_composition,neighbors_k10,without_biomedical,0.25858851841517855,0.27559814453125,-0.01700962611607143
21,4,observed_eligible_composition,neighbors_k10,one_biomedical,0.23011169433593748,0.255926513671875,-0.025814819335937544
21,4,observed_eligible_composition,neighbors_k10,both_biomedical,0.504052734375,0.491748046875,0.012304687499999967
21,4,observed_eligible_composition,neighbors_k25,all,0.2869557291666667,0.3316801215277778,-0.04472439236111114
21,4,observed_eligible_composition,neighbors_k25,without_biomedical,0.29134556361607145,0.33331194196428576,-0.04196637834821432
21,4,observed_eligible_composition,neighbors_k25,one_biomedical,0.263463134765625,0.31520751953125004,-0.05174438476562504
21,4,observed_eligible_composition,neighbors_k25,both_biomedical,0.539921875,0.54955078125,-0.009628906250000013
21,4,observed_eligible_composition,neighbors_k50,all,0.31720941840277783,0.3877046440972222,-0.07049522569444439
21,4,observed_eligible_composition,neighbors_k50,without_biomedical,0.3214114815848215,0.38903773716517864,-0.06762625558035712
21,4,observed_eligible_composition,neighbors_k50,one_biomedical,0.2941424560546875,0.3723089599609375,-0.07816650390625002
21,4,observed_eligible_composition,neighbors_k50,both_biomedical,0.568623046875,0.596708984375,-0.02808593749999999
21,4,observed_eligible_composition,rsa_spearman,all,0.4629221777672389,0.6983608297833019,-0.23543865201606307
21,4,observed_eligible_composition,rsa_spearman,without_biomedical,0.46022023122128236,0.7037318696045795,-0.2435116383832971
21,4,observed_eligible_composition,rsa_spearman,one_biomedical,0.4432961144100216,0.6767254488869074,-0.23342933447688585
21,4,observed_eligible_composition,rsa_spearman,both_biomedical,0.8525936947694903,0.8941378091298452,-0.04154411436035488
21,5,equal_subfield_composition,cka_debiased,all,0.5430589607740709,0.7705488228413622,-0.22748986206729127
21,5,equal_subfield_composition,cka_debiased,without_biomedical,0.5606735530397842,0.7720206883481893,-0.2113471353084051
21,5,equal_subfield_composition,cka_debiased,one_biomedical,0.494517709102373,0.7594311277901666,-0.2649134186877936
21,5,equal_subfield_composition,cka_debiased,both_biomedical,0.8265104040812654,0.9072197094693366,-0.0807093053880712
21,5,equal_subfield_composition,neighbors_k10,all,0.2612380642361111,0.2740169270833333,-0.012778862847222183
21,5,equal_subfield_composition,neighbors_k10,without_biomedical,0.26876220703125003,0.27634277343749997,-0.007580566406249933
21,5,equal_subfield_composition,neighbors_k10,one_biomedical,0.23324890136718748,0.256536865234375,-0.02328796386718754
21,5,equal_subfield_composition,neighbors_k10,both_biomedical,0.498388671875,0.48857421875,0.009814453125000011
21,5,equal_subfield_composition,neighbors_k25,all,0.29419835069444444,0.3319704861111111,-0.03777213541666663
21,5,equal_subfield_composition,neighbors_k25,without_biomedical,0.3009800502232142,0.3334144810267857,-0.0324344308035715
21,5,equal_subfield_composition,neighbors_k25,one_biomedical,0.26723388671875004,0.31593994140625004,-0.0487060546875
21,5,equal_subfield_composition,neighbors_k25,both_biomedical,0.5357421875,0.54802734375,-0.012285156249999929
21,5,equal_subfield_composition,neighbors_k50,all,0.3227756076388889,0.38935091145833334,-0.06657530381944443
21,5,equal_subfield_composition,neighbors_k50,without_biomedical,0.32933593750000006,0.39101039341517846,-0.061674455915178394
21,5,equal_subfield_composition,neighbors_k50,one_biomedical,0.2960198974609375,0.37344055175781254,-0.07742065429687506
21,5,equal_subfield_composition,neighbors_k50,both_biomedical,0.567177734375,0.597451171875,-0.0302734375
21,5,equal_subfield_composition,rsa_spearman,all,0.45397701349080904,0.6927640386022769,-0.23878702511146782
21,5,equal_subfield_composition,rsa_spearman,without_biomedical,0.4513957807585786,0.6978246004719189,-0.24642881971334024
21,5,equal_subfield_composition,rsa_spearman,one_biomedical,0.43314866142240266,0.6714253754960319,-0.23827671407362921
21,5,equal_subfield_composition,rsa_spearman,both_biomedical,0.8595051630877627,0.8924869159522173,-0.032981752864454594
21,5,observed_eligible_composition,cka_debiased,all,0.5457401106989564,0.7705488228413622,-0.22480871214240572
