outcome,group,endpoint_change,slope,increasing_steps,decreasing_steps,minimum,maximum
cka_primary,36,0.0196141568634558,0.0038711552921661062,3,1,0.5701848969078449,0.5897990537713007
rsa_spearman_primary,11,0.05022958499360919,0.014648078669440623,3,1,0.5179400599514149,0.5706231235284581
rsa_spearman_primary,12,0.06551888726350985,0.018025324526582474,3,1,0.49483995518325397,0.5694697479149411
rsa_spearman_primary,13,0.03553873867181356,0.010042138635505316,3,1,0.5158970761206432,0.5591606684189017
rsa_spearman_primary,14,0.011928894395888734,0.0042741032782253495,3,1,0.5243156794307556,0.5467199397091995
rsa_spearman_primary,15,0.055821172237484284,0.014709194558562655,4,0,0.5734141045934373,0.6292352768309216
rsa_spearman_primary,16,0.03180401519524323,0.009383403329761775,3,1,0.569412832210132,0.603838482336263
rsa_spearman_primary,17,-6.683152173370122e-05,-0.001513906283231381,1,3,0.4899564563785918,0.5221553817441215
rsa_spearman_primary,18,0.0377140552755858,0.008736361405707771,3,1,0.5030288300295386,0.5407428853051244
rsa_spearman_primary,19,0.053373316104300295,0.010642470717122942,3,1,0.5584534550432333,0.6118267711475336
rsa_spearman_primary,20,0.024468229824636922,0.005578099431251826,2,2,0.550016553111608,0.5750957329210724
rsa_spearman_primary,21,0.10607582380708946,0.02810310569084784,4,0,0.619774440484303,0.7258502642913924
rsa_spearman_primary,22,0.026558086648561685,0.005797700043774279,4,0,0.48840645314831604,0.5149645397968777
rsa_spearman_primary,23,0.041302480746822634,0.009596490604284514,4,0,0.5250984232013793,0.566400903948202
rsa_spearman_primary,24,-0.018203550557409076,-0.0038825970890099316,1,3,0.5503847311728951,0.5685882817303042
rsa_spearman_primary,25,0.0097439397218263,0.0016489688572457028,1,3,0.5608734823317173,0.5836588529765807
rsa_spearman_primary,26,0.01950786210360289,0.0026789945022475336,2,2,0.5773593883357988,0.6002989827603143
rsa_spearman_primary,27,0.03640197074517176,0.010289844244024649,3,1,0.44934895539767233,0.4954812969050031
rsa_spearman_primary,28,0.004037101571559454,0.0026892944929233,3,1,0.5489922612468139,0.5769332140044998
rsa_spearman_primary,29,0.007012581578058064,0.002672782033637344,3,1,0.5733699375044579,0.5902500106398914
rsa_spearman_primary,30,0.06147145970474521,0.01655535591079178,4,0,0.5413898469606078,0.602861306665353
rsa_spearman_primary,31,-0.0036930117112659033,0.0007733864311166627,1,3,0.5391387926714138,0.5583924780008135
rsa_spearman_primary,32,0.04100931809535635,0.00962458135603812,4,0,0.5051025365588563,0.5461118546542126
rsa_spearman_primary,33,0.0132109032574938,0.0035536574554041133,3,1,0.4875182938668626,0.5088738362103513
rsa_spearman_primary,34,0.03849960361502186,0.007807329356332893,3,1,0.49944581893600876,0.5379454225510306
rsa_spearman_primary,35,-0.005853738568667333,-0.0032812693433213356,3,1,0.5470190747664809,0.5781709031979946
rsa_spearman_primary,36,0.04572661436164921,0.010495937493536379,4,0,0.4781160262707907,0.5238426406324399
procrustes_similarity_primary,11,-0.0160142547764478,-0.0036635759699516156,1,3,0.6487040635632277,0.6678320629100772
procrustes_similarity_primary,12,0.007113188361519751,0.001228828323981257,3,1,0.6355371361364534,0.6458825913978884
procrustes_similarity_primary,13,-0.0062842277393412305,-0.001013503788927883,2,2,0.6426303180678037,0.6545023296595527
procrustes_similarity_primary,14,-0.013089121250830393,-0.003192165786427914,1,3,0.6523110203419431,0.6656168436919133
procrustes_similarity_primary,15,0.01075689839357441,0.002933575028861357,3,1,0.6810312481325642,0.6922079117839701
procrustes_similarity_primary,16,0.01695181959952574,0.003478257926827033,3,1,0.65535986572881,0.6723116853283357
procrustes_similarity_primary,17,-0.011050011233559975,-0.0023849072072768206,2,2,0.6393810562967078,0.6545471857554807
procrustes_similarity_primary,18,0.005579645935404276,0.0015349712699791018,3,1,0.6733673912983488,0.6807199092300016
procrustes_similarity_primary,19,0.013134567732714264,0.0028582705159374113,4,0,0.6813307156100359,0.6944652833427502
procrustes_similarity_primary,20,-0.0017259554342917705,-0.00038482679063533975,2,2,0.6668943368544163,0.6718080896237935
procrustes_similarity_primary,21,0.015008722422771292,0.003773920521830254,3,1,0.6970212704446348,0.7123279079128202
procrustes_similarity_primary,22,0.009227471138140153,0.0025898845899277045,2,2,0.6285463365995774,0.6425825289568167
procrustes_similarity_primary,23,-0.016187101767826784,-0.003916949596563857,1,3,0.6653226507836596,0.6815097525514864
procrustes_similarity_primary,24,0.010501876514116382,0.0028778712711359455,3,1,0.6659262950911206,0.6765092663539732
procrustes_similarity_primary,25,0.0021830964892496363,-0.0002955147734446051,2,2,0.6570749967181365,0.6643963374310818
procrustes_similarity_primary,26,0.03156406850949112,0.007058297299158678,4,0,0.6461679515874741,0.6777320200969652
procrustes_similarity_primary,27,-0.0022332443263811674,-0.00036573835484192684,2,2,0.619107573527028,0.6258447649374449
procrustes_similarity_primary,28,0.00652762282460162,0.001997867363758932,3,1,0.6813660004575193,0.6895249620322765
procrustes_similarity_primary,29,0.0024379931007278977,0.0009598789533084906,3,1,0.68455735061469,0.6916742060593256
procrustes_similarity_primary,30,0.009321692440449003,0.0027340756463769766,3,1,0.6667090837452575,0.6789786349451339
procrustes_similarity_primary,31,-0.0019341898912480504,-0.0002751694752536338,3,1,0.6654804258137166,0.6709255944578547
procrustes_similarity_primary,32,-0.012346314685561022,-0.0031114262602027765,1,3,0.6643564161282157,0.6780297395313275
procrustes_similarity_primary,33,-0.0165359393536193,-0.0038701630571352117,1,3,0.6355852375004348,0.6547345036021905
procrustes_similarity_primary,34,0.004952893617273579,0.0018479471462434338,3,1,0.6743670884574325,0.6839806579245439
procrustes_similarity_primary,35,0.002373735167612745,-0.00016020323407028858,2,2,0.6712350299213764,0.6789287449226199
procrustes_similarity_primary,36,-4.3735652729526286e-05,7.337499656774326e-05,2,2,0.6715871757921852,0.677538136890256
cka_raw,11,0.0304486207122322,0.009036257486771549,2,2,0.5853878306871846,0.6314759935769868
