outcome,group,endpoint_change,slope,increasing_steps,decreasing_steps,minimum,maximum,model_a,model_b
neighbors_all_k50,15,-0.0020157865430250888,-0.0008783408508009794,1,3,0.2404636374215906,0.24532505235215554,specter2,biobert
neighbors_all_k50,16,0.004082395595690319,0.0007861198322358653,3,1,0.20837377426912032,0.21247350156290606,specter2,simcse
neighbors_all_k50,17,-0.015971404776880527,-0.003988092458335568,0,4,0.26495681736315563,0.28092822214003615,scincl,scibert
neighbors_all_k50,18,-0.00664217385550947,-0.0017709710658329048,0,4,0.2314545966181451,0.23809677047365457,scincl,bert
neighbors_all_k50,19,-0.003204161018985019,-0.0006480701623120977,1,3,0.5148560246611663,0.5180601856801513,scincl,mpnet
neighbors_all_k50,20,-0.00015105212510907462,-8.437252930061367e-05,3,1,0.47060567438996154,0.4721566944644869,scincl,minilm
neighbors_all_k50,21,-0.011305531787503653,-0.0028134252909601367,0,4,0.2354235076720867,0.24672903945959035,scincl,pubmedbert
neighbors_all_k50,22,-0.010155906328543018,-0.0026547304192311772,0,4,0.24557187408397535,0.25572778041251837,scincl,biobert
neighbors_all_k50,23,-0.005367796001114922,-0.0014279267985680467,0,4,0.22534013106592604,0.23070792706704096,scincl,simcse
neighbors_all_k50,24,-0.022955373959112235,-0.00582424568337715,0,4,0.4148415943655894,0.4377969683247016,scibert,bert
neighbors_all_k50,25,-0.01617170047253741,-0.004100381808540832,0,4,0.2654788930994253,0.2816505935719627,scibert,mpnet
neighbors_all_k50,26,-0.01777583332059135,-0.004356822592239485,0,4,0.2612600877978075,0.27903592111839887,scibert,minilm
neighbors_all_k50,27,-0.012514583941542479,-0.003402562397676223,0,4,0.5488806187820714,0.5613952027236139,scibert,pubmedbert
neighbors_all_k50,28,-0.01122405031184004,-0.0033233567076582206,1,3,0.5302192492729644,0.5425107937296013,scibert,biobert
neighbors_all_k50,29,-0.022093751951999918,-0.0057735909323290095,0,4,0.2899137636313509,0.3120075155833508,scibert,simcse
neighbors_all_k50,30,-0.009460796207766964,-0.0024806764324555087,0,4,0.2543930458987622,0.2638538421065292,bert,mpnet
neighbors_all_k50,31,-0.013704903267853563,-0.0033824698136906916,0,4,0.2569631476431031,0.27066805091095664,bert,minilm
neighbors_all_k50,32,-0.03445006614222995,-0.008674225859987983,0,4,0.404423439849249,0.43887350599147895,bert,pubmedbert
neighbors_all_k50,33,-0.025559058791136735,-0.006530309396415901,0,4,0.4355647525114039,0.46112381130254065,bert,biobert
neighbors_all_k50,34,-0.027903714338822716,-0.00699716990816811,0,4,0.4027824606937924,0.43068617503261514,bert,simcse
neighbors_all_k50,35,-0.0008454229287138126,-0.00019547839381606202,2,2,0.5888179543511545,0.591240816804392,mpnet,minilm
neighbors_all_k50,36,-0.012083082726637273,-0.003062888824714882,0,4,0.24490086881667894,0.2569839515433162,mpnet,pubmedbert
neighbors_all_k50,37,-0.011349527664057057,-0.003031894244814115,0,4,0.25921361321100433,0.2705631408750614,mpnet,biobert
neighbors_all_k50,38,-0.007391621679382204,-0.0019475978251425163,1,3,0.24806830218816275,0.2564783079694305,mpnet,simcse
neighbors_all_k50,39,-0.013887436676180365,-0.0033815290350937112,0,4,0.24079964170087137,0.25468707837705173,minilm,pubmedbert
neighbors_all_k50,40,-0.013150853684808117,-0.0033070756085286533,0,4,0.2562059080701712,0.2693567617549793,minilm,biobert
neighbors_all_k50,41,-0.012253036373660098,-0.003064550420594525,0,4,0.25590365338345344,0.26815668975711354,minilm,simcse
neighbors_all_k50,42,-0.023020556675340975,-0.005957139157604629,0,4,0.5460316014328099,0.5690521581081509,pubmedbert,biobert
neighbors_all_k50,43,-0.025570897772883183,-0.0067017326056092565,0,4,0.28026809127409785,0.30583898904698104,pubmedbert,simcse
neighbors_all_k50,44,-0.023181757114494272,-0.006163437886715151,0,4,0.293598635341588,0.31678039245608225,biobert,simcse
neighbors_2048_mean_k10,0,0.02937575120192315,0.007390512319711551,4,0,0.33178898737980766,0.3611647385817308,specter,specter2
neighbors_2048_mean_k10,1,0.01232534555288467,0.0028260216346153834,3,1,0.43072603665865383,0.4430513822115385,specter,scincl
neighbors_2048_mean_k10,2,-0.005940129206730704,-0.0017720853365384482,2,2,0.20694861778846152,0.2136681189903846,specter,scibert
neighbors_2048_mean_k10,3,0.004484675480769168,0.0008783428485576838,3,1,0.17844238281250002,0.1829270582932692,specter,bert
neighbors_2048_mean_k10,4,0.012208909254807776,0.0027157827524038614,3,1,0.3970233623798076,0.4092322716346154,specter,mpnet
neighbors_2048_mean_k10,5,0.010195688100961497,0.0020684344951922952,3,1,0.36460524338942313,0.3748009314903846,specter,minilm
neighbors_2048_mean_k10,6,-0.0025522085336538436,-0.0009925255408653854,2,2,0.18612530048076925,0.19094613882211542,specter,pubmedbert
neighbors_2048_mean_k10,7,-0.0014667217548076927,-0.0007198392427884614,2,2,0.1958064152644231,0.20007136418269228,specter,biobert
neighbors_2048_mean_k10,8,0.006334510216346151,0.001253380408653848,3,1,0.17082519531250004,0.1771597055288462,specter,simcse
neighbors_2048_mean_k10,9,0.0399808443509615,0.010092773437500003,4,0,0.3754695012019231,0.41545034555288457,specter2,scincl
neighbors_2048_mean_k10,10,0.0015568659855769162,-0.00017221304086538215,1,3,0.20353628305288465,0.21024639423076927,specter2,scibert
neighbors_2048_mean_k10,11,0.012507512019230699,0.0028115609975961353,4,0,0.1561917818509616,0.1686992938701923,specter2,bert
neighbors_2048_mean_k10,12,0.044512469951923095,0.0110242638221154,4,0,0.3728778545673076,0.4173903245192307,specter2,mpnet
neighbors_2048_mean_k10,13,0.03903996394230769,0.009880934495192317,4,0,0.335210712139423,0.3742506760817307,specter2,minilm
neighbors_2048_mean_k10,14,0.00547814002403843,0.0009294245793269151,2,2,0.17082143930288468,0.17654371995192308,specter2,pubmedbert
neighbors_2048_mean_k10,15,0.0061072716346153855,0.0009925255408653854,2,2,0.1781494140625,0.1842566856971154,specter2,biobert
neighbors_2048_mean_k10,16,0.011917818509615402,0.0026590670072115354,4,0,0.15157752403846153,0.16349534254807693,specter2,simcse
neighbors_2048_mean_k10,17,-0.0024226262019230727,-0.0008781550480769174,2,2,0.20344238281250002,0.20782564603365386,scincl,scibert
neighbors_2048_mean_k10,18,0.006302584134615402,0.001256385216346162,3,1,0.16910118689903847,0.17540377103365387,scincl,bert
neighbors_2048_mean_k10,19,0.007688551682692224,0.0019953801081730727,3,1,0.45219163161057696,0.4598801832932692,scincl,mpnet
neighbors_2048_mean_k10,20,0.0057373046875,0.0012165715144230593,3,1,0.40956280048076926,0.41564190204326923,scincl,minilm
neighbors_2048_mean_k10,21,0.0008188100961537825,-7.868840144231726e-05,3,1,0.17649676983173077,0.17996544471153844,scincl,pubmedbert
neighbors_2048_mean_k10,22,0.0009502704326923017,-2.9672475961528555e-05,2,2,0.1847149188701923,0.18802396334134613,scincl,biobert
neighbors_2048_mean_k10,23,0.005754206730769235,0.0012024864783653888,3,1,0.16604942908653847,0.1718036358173077,scincl,simcse
neighbors_2048_mean_k10,24,-0.004308143028846079,-0.0013228665865384515,1,3,0.34960186298076923,0.35716834435096145,scibert,bert
neighbors_2048_mean_k10,25,-0.0011023888221153577,-0.0005870643028846268,2,2,0.2029165414663461,0.20658240685096158,scibert,mpnet
neighbors_2048_mean_k10,26,-0.004533503605769151,-0.0013551682692307498,1,3,0.200439453125,0.2050912710336538,scibert,minilm
neighbors_2048_mean_k10,27,0.002661132812500022,0.00022554837740385025,3,1,0.48552246093749996,0.49058368389423074,scibert,pubmedbert
neighbors_2048_mean_k10,28,0.00472318209134609,0.000557955228365381,3,1,0.4632173978365385,0.47264498197115395,scibert,biobert
neighbors_2048_mean_k10,29,-0.006651893028846195,-0.0021367938701923215,1,3,0.2265399639423077,0.2350304236778846,scibert,simcse
neighbors_2048_mean_k10,30,0.006710111177884587,0.0013243689903846057,3,1,0.18838078425480773,0.1950908954326923,bert,mpnet
neighbors_2048_mean_k10,31,0.002154071514422984,0.00038348858173075094,3,1,0.19402231069711545,0.1962627704326923,bert,minilm
neighbors_2048_mean_k10,32,-0.012884990985576994,-0.0035868013822115572,0,4,0.34004469651442304,0.35292968750000003,bert,pubmedbert
neighbors_2048_mean_k10,33,-0.004818960336538447,-0.0015433443509615286,1,3,0.36788987379807697,0.37399526742788464,bert,biobert
neighbors_2048_mean_k10,34,-0.008473557692307732,-0.002379995492788467,1,3,0.33113919771634615,0.33986065204326926,bert,simcse
neighbors_2048_mean_k10,35,0.006022761418269296,0.0011852088341346434,3,1,0.5353609525240384,0.5422964242788461,mpnet,minilm
neighbors_2048_mean_k10,36,0.002028245192307765,0.00015643780048078538,3,1,0.18397122896634616,0.18720703125,mpnet,pubmedbert
neighbors_2048_mean_k10,37,0.0030517578125000278,0.00034273587740384916,2,2,0.1954871544471154,0.19883188100961544,mpnet,biobert
neighbors_2048_mean_k10,38,0.007115760216346162,0.0014890700120192336,3,1,0.18536658653846153,0.1924823467548077,mpnet,simcse
neighbors_2048_mean_k10,39,-0.0015042818509615474,-0.0005686598557692269,3,1,0.18176269531250006,0.1845834585336539,minilm,pubmedbert
neighbors_2048_mean_k10,40,-0.00132211538461538,-0.0005579552283653921,2,2,0.1941556490384615,0.1970909705528846,minilm,biobert
neighbors_2048_mean_k10,41,0.0025465745192307654,0.0004065880408653799,3,1,0.19640925480769234,0.2006178635817308,minilm,simcse
neighbors_2048_mean_k10,42,-0.002582256610576983,-0.001210186298076943,2,2,0.48408766526442304,0.49319035456730764,pubmedbert,biobert
neighbors_2048_mean_k10,43,-0.007789963942307659,-0.0023946439302884536,1,3,0.2173659104567308,0.22649864783653847,pubmedbert,simcse
neighbors_2048_mean_k10,44,-0.005810546875000072,-0.001941105769230783,2,2,0.22793719951923075,0.2357271634615385,biobert,simcse
neighbors_2048_mean_k25,0,0.037191256009615536,0.009149864783653861,4,0,0.37041090745192307,0.4076021634615386,specter,specter2
neighbors_2048_mean_k25,1,0.015412409855769249,0.0036557241586538504,3,1,0.4758015324519232,0.49121394230769244,specter,scincl
neighbors_2048_mean_k25,2,-0.002858323317307676,-0.0009414062499999876,1,3,0.2544981971153847,0.25833984375,specter,scibert
neighbors_2048_mean_k25,3,0.008025090144230751,0.0017623948317307624,3,1,0.2207662259615385,0.22879131610576925,specter,bert
neighbors_2048_mean_k25,4,0.01594951923076915,0.0037451923076923022,3,1,0.4415940504807693,0.4575435697115384,specter,mpnet
neighbors_2048_mean_k25,5,0.015268179086538436,0.0034402794471153574,3,1,0.40666165865384635,0.4219298377403848,specter,minilm
neighbors_2048_mean_k25,6,0.0014400540865384948,9.495192307693023e-05,2,2,0.23161508413461546,0.2335727163461539,specter,pubmedbert
neighbors_2048_mean_k25,7,0.0032789963942307654,0.000484374999999998,2,2,0.24144606370192312,0.24472506009615388,specter,biobert
neighbors_2048_mean_k25,8,0.009805438701923075,0.0021769831730769186,3,1,0.21060471754807691,0.22041015625,specter,simcse
neighbors_2048_mean_k25,9,0.04693209134615378,0.011618013822115358,4,0,0.41487830528846165,0.4618103966346154,specter2,scincl
neighbors_2048_mean_k25,10,0.005571664663461429,0.000741511418269214,2,2,0.24535606971153856,0.252080078125,specter2,scibert
neighbors_2048_mean_k25,11,0.017865835336538377,0.004120042067307666,4,0,0.1913003305288462,0.20916616586538458,specter2,bert
neighbors_2048_mean_k25,12,0.050300480769230715,0.012323317307692316,4,0,0.4079432091346155,0.45824368990384623,specter2,mpnet
neighbors_2048_mean_k25,13,0.04776066706730758,0.011844125600961541,4,0,0.3671041165865386,0.41486478365384616,specter2,minilm
neighbors_2048_mean_k25,14,0.011592548076923032,0.002385892427884606,4,0,0.20788762019230772,0.21948016826923075,specter2,pubmedbert
neighbors_2048_mean_k25,15,0.013457782451923112,0.002683894230769235,3,1,0.21523662860576923,0.22869441105769234,specter2,biobert
neighbors_2048_mean_k25,16,0.018094951923076974,0.004066481370192327,4,0,0.18405123197115386,0.20214618389423084,specter2,simcse
neighbors_2048_mean_k25,17,0.0014670973557693312,6.888521634618172e-05,2,2,0.24906325120192313,0.2525555889423078,scincl,scibert
neighbors_2048_mean_k25,18,0.009835486778846131,0.002108774038461547,4,0,0.2093832632211539,0.21921875000000002,scincl,bert
neighbors_2048_mean_k25,19,0.009487680288461642,0.002474384014423092,4,0,0.4937319711538461,0.5032196514423077,scincl,mpnet
neighbors_2048_mean_k25,20,0.012029747596153884,0.00278079927884618,3,1,0.4471446814903847,0.4591744290865386,scincl,minilm
neighbors_2048_mean_k25,21,0.004780649038461454,0.0010015775240384383,3,1,0.21861853966346165,0.2233991887019231,scincl,pubmedbert
neighbors_2048_mean_k25,22,0.006106520432692275,0.0012199519230769063,3,1,0.22735727163461542,0.2334637920673077,scincl,biobert
neighbors_2048_mean_k25,23,0.010106670673076912,0.002238281250000007,3,1,0.20355694110576927,0.21366361177884619,scincl,simcse
neighbors_2048_mean_k25,24,-0.0025615985576922795,-0.0009865534855769242,1,3,0.3985682091346153,0.40573392427884625,scibert,bert
neighbors_2048_mean_k25,25,0.0022551081730770584,0.0002541316105769464,2,2,0.2500788762019231,0.25321138822115397,scibert,mpnet
neighbors_2048_mean_k25,26,-0.0003222656250000955,-0.0003310546875000153,2,2,0.24664888822115388,0.24931490384615393,scibert,minilm
neighbors_2048_mean_k25,27,0.006045673076923164,0.0010447716346154046,3,1,0.5327193509615384,0.5387650240384616,scibert,pubmedbert
neighbors_2048_mean_k25,28,0.008429236778846216,0.0013210637019230864,3,1,0.511807391826923,0.5206077223557692,scibert,biobert
neighbors_2048_mean_k25,29,-0.0033315805288461897,-0.0013841646634615511,1,3,0.2733112980769231,0.28108548677884626,scibert,simcse
neighbors_2048_mean_k25,30,0.008831129807692267,0.0018519381009615365,4,0,0.2326389723557693,0.24147010216346157,bert,mpnet
neighbors_2048_mean_k25,31,0.005083383413461512,0.0011222956730769062,3,1,0.2387417367788462,0.2438251201923077,bert,minilm
neighbors_2048_mean_k25,32,-0.012342998798076876,-0.003461313100961527,1,3,0.3922490985576924,0.40488431490384613,bert,pubmedbert
neighbors_2048_mean_k25,33,-0.0030055588942308753,-0.0012554086538461794,1,3,0.42072115384615394,0.4275307992788463,bert,biobert
neighbors_2048_mean_k25,34,-0.0040129206730770695,-0.001432316706730785,2,2,0.3902456430288463,0.39654296875,bert,simcse
neighbors_2048_mean_k25,35,0.010389873798076876,0.002398888221153839,3,1,0.5696604567307693,0.5800503305288461,mpnet,minilm
neighbors_2048_mean_k25,36,0.005588942307692302,0.0011151592548076794,3,1,0.22734600360576923,0.23293494591346153,mpnet,pubmedbert
neighbors_2048_mean_k25,37,0.006415264423076994,0.0012096604567307877,3,1,0.2401449819711538,0.2465602463942308,mpnet,biobert
neighbors_2048_mean_k25,38,0.009879807692307646,0.0021321364182692315,3,1,0.2259405048076924,0.23582031250000005,mpnet,simcse
neighbors_2048_mean_k25,39,0.003290264423076894,0.0006443058894230636,3,1,0.22536959134615392,0.2286598557692308,minilm,pubmedbert
neighbors_2048_mean_k25,40,0.004287860576923153,0.0007766676682692486,3,1,0.23908879206730768,0.24337665264423083,minilm,biobert
neighbors_2048_mean_k25,41,0.005838341346153769,0.001198317307692287,3,1,0.23807241586538466,0.24391075721153843,minilm,simcse
neighbors_2048_mean_k25,42,-0.0016571514423077138,-0.0009244290865384697,2,2,0.5364385516826924,0.5437695312500002,pubmedbert,biobert
neighbors_2048_mean_k25,43,-0.00590219350961535,-0.0020225360576922925,2,2,0.26559344951923086,0.27401442307692314,pubmedbert,simcse
neighbors_2048_mean_k25,44,-0.001938100961538347,-0.0012032001201922938,2,2,0.2772400841346154,0.28539588341346167,biobert,simcse
neighbors_2048_mean_k50,0,0.042227313701923175,0.010500000000000032,4,0,0.4058139272836539,0.44804124098557707,specter,specter2
neighbors_2048_mean_k50,1,0.018679762620192553,0.004500413161057715,4,0,0.5112871844951922,0.5299669471153847,specter,scincl
neighbors_2048_mean_k50,2,0.00048302283653844924,2.2498497596157296e-05,2,2,0.2973024338942308,0.29892052283653847,specter,scibert
neighbors_2048_mean_k50,3,0.010327148437499933,0.0023930288461538217,4,0,0.2618611027644231,0.272188251201923,specter,bert
neighbors_2048_mean_k50,4,0.019825345552884566,0.004697716346153835,4,0,0.47704927884615383,0.4968746243990384,specter,mpnet
neighbors_2048_mean_k50,5,0.019552283653846148,0.0045091271033654064,4,0,0.4418062650240385,0.4613585486778847,specter,minilm
neighbors_2048_mean_k50,6,0.0039051231971154454,0.0008597506009615397,4,0,0.27093825120192305,0.2748433743990385,specter,pubmedbert
neighbors_2048_mean_k50,7,0.007095853365384486,0.0015939753605769048,4,0,0.2807215294471155,0.28781738281249997,specter,biobert
neighbors_2048_mean_k50,8,0.012092472956730771,0.002814152644230772,4,0,0.24897235576923077,0.26106482872596154,specter,simcse
neighbors_2048_mean_k50,9,0.049493689903846116,0.012278207632211524,4,0,0.44978140024038465,0.49927509014423077,specter2,scincl
neighbors_2048_mean_k50,10,0.009004657451923026,0.0015845477764423021,2,2,0.28309682992788465,0.2921014873798077,specter2,scibert
neighbors_2048_mean_k50,11,0.02188288762019222,0.005085411658653849,4,0,0.226049053485577,0.24793194110576922,specter2,bert
neighbors_2048_mean_k50,12,0.05242525540865384,0.01292927433894231,4,0,0.43952185997596155,0.4919471153846154,specter2,mpnet
neighbors_2048_mean_k50,13,0.05202899639423075,0.012950946514423078,4,0,0.3965966796875001,0.4486256760817309,specter2,minilm
neighbors_2048_mean_k50,14,0.015106670673076916,0.0032929687500000025,4,0,0.243177959735577,0.2582846304086539,specter2,pubmedbert
neighbors_2048_mean_k50,15,0.01741398737980776,0.0037307692307692484,4,0,0.25099158653846154,0.2684055739182693,specter2,biobert
neighbors_2048_mean_k50,16,0.022445913461538458,0.0051504281850961505,4,0,0.21605506310096156,0.23850097656250002,specter2,simcse
neighbors_2048_mean_k50,17,0.004633413461538449,0.000915978064903844,3,1,0.29023700420673076,0.29493802584134615,scincl,scibert
neighbors_2048_mean_k50,18,0.01330153245192306,0.0029888822115384404,4,0,0.2474725811298077,0.26077411358173075,scincl,bert
neighbors_2048_mean_k50,19,0.013570087139423093,0.0033508112980769277,4,0,0.5236234224759616,0.5371935096153847,scincl,mpnet
neighbors_2048_mean_k50,20,0.01691594050480777,0.00396059945913464,4,0,0.4766410006009615,0.49355694110576925,scincl,minilm
neighbors_2048_mean_k50,21,0.007853816105769185,0.0018182842548076894,4,0,0.25579552283653845,0.26364933894230763,scincl,pubmedbert
neighbors_2048_mean_k50,22,0.010387620192307656,0.0023111102764422965,4,0,0.2647667518028846,0.27515437199519227,scincl,biobert
neighbors_2048_mean_k50,23,0.012977013221153855,0.003001652644230779,4,0,0.2396382962740385,0.25261530949519234,scincl,simcse
neighbors_2048_mean_k50,24,-0.0026821664663459477,-0.0010322265624999715,2,2,0.4392491736778847,0.44816706730769224,scibert,bert
neighbors_2048_mean_k50,25,0.005485276442307729,0.0010306490384615397,3,1,0.29182804987980765,0.2973133263221154,scibert,mpnet
neighbors_2048_mean_k50,26,0.0037695312500000133,0.0008093073918269301,2,2,0.2866631610576923,0.29247370793269234,scibert,minilm
neighbors_2048_mean_k50,27,0.007325345552884666,0.0012692307692308002,3,1,0.570469501201923,0.5777948467548076,scibert,pubmedbert
neighbors_2048_mean_k50,28,0.00932804987980762,0.0015114182692307354,3,1,0.5508946814903847,0.5602227313701923,scibert,biobert
neighbors_2048_mean_k50,29,-0.0014408052884614664,-0.000811185396634595,1,3,0.3156603064903847,0.32231670673076923,scibert,simcse
neighbors_2048_mean_k50,30,0.0118404447115385,0.0025598707932692477,4,0,0.2741421274038462,0.2859825721153847,bert,mpnet
neighbors_2048_mean_k50,31,0.00853590745192312,0.001980957031250008,4,0,0.28116811899038463,0.28970402644230775,bert,minilm
neighbors_2048_mean_k50,32,-0.012166841947115481,-0.0034741962139423267,1,3,0.4364855018028847,0.44997333233173087,bert,pubmedbert
neighbors_2048_mean_k50,33,-0.0019268329326923572,-0.0009868539663461795,1,3,0.4655709134615385,0.4723824368990384,bert,biobert
neighbors_2048_mean_k50,34,-0.002118389423076905,-0.0008839393028846176,2,2,0.4395015775240385,0.4441041917067308,bert,simcse
neighbors_2048_mean_k50,35,0.013228665865384626,0.003122107872596147,4,0,0.5948839393028846,0.6081126051682693,mpnet,minilm
neighbors_2048_mean_k50,36,0.008609149639422997,0.001868051382211522,4,0,0.2664115084134616,0.2750206580528846,mpnet,pubmedbert
neighbors_2048_mean_k50,37,0.01026104266826905,0.0021453200120191917,3,1,0.28019381009615396,0.290454852764423,mpnet,biobert
neighbors_2048_mean_k50,38,0.012312199519230849,0.0027489858774038534,4,0,0.2651108022836538,0.27742300180288465,mpnet,simcse
neighbors_2048_mean_k50,39,0.007083082932692331,0.0016736403245192432,3,1,0.26388183593750003,0.27096491887019236,minilm,pubmedbert
neighbors_2048_mean_k50,40,0.008761643629807747,0.0020193434495192506,3,1,0.2788243689903846,0.28758601262019234,minilm,biobert
neighbors_2048_mean_k50,41,0.008526893028846128,0.0018818734975961538,4,0,0.27803335336538465,0.2865602463942308,minilm,simcse
neighbors_2048_mean_k50,42,-0.0015797776442306732,-0.0009264573317307789,1,3,0.5772355769230769,0.5838641826923079,pubmedbert,biobert
neighbors_2048_mean_k50,43,-0.0040531099759615885,-0.0015717022235577026,2,2,0.3097314453125,0.31734224759615387,pubmedbert,simcse
neighbors_2048_mean_k50,44,0.00016676682692307043,-0.0006527193509615504,2,2,0.3226250751201923,0.3294858022836538,biobert,simcse
neighbors_2048_cls_k10,0,0.02937575120192315,0.007390512319711551,4,0,0.33178898737980766,0.3611647385817308,specter,specter2
neighbors_2048_cls_k10,1,0.01232534555288467,0.0028260216346153834,3,1,0.43072603665865383,0.4430513822115385,specter,scincl
neighbors_2048_cls_k10,2,-0.005220853365384623,-0.0015747070312499972,1,3,0.08711500901442307,0.09317720853365384,specter,scibert
neighbors_2048_cls_k10,3,0.00210524338942307,0.0002020733173076883,2,2,0.08887282151442309,0.09116023137019232,specter,bert
neighbors_2048_cls_k10,4,0.012208909254807776,0.0027157827524038614,3,1,0.3970233623798076,0.4092322716346154,specter,mpnet
neighbors_2048_cls_k10,5,0.010195688100961497,0.0020684344951922952,3,1,0.36460524338942313,0.3748009314903846,specter,minilm
neighbors_2048_cls_k10,6,-0.008644456129807701,-0.0027586012620192417,1,3,0.09647686298076923,0.10690730168269233,specter,pubmedbert
neighbors_2048_cls_k10,7,0.0007793719951922906,-0.00022742638221153743,2,2,0.12862642728365387,0.13245943509615385,specter,biobert
neighbors_2048_cls_k10,8,0.006334510216346151,0.001253380408653848,3,1,0.17082519531250004,0.1771597055288462,specter,simcse
neighbors_2048_cls_k10,9,0.0399808443509615,0.010092773437500003,4,0,0.3754695012019231,0.41545034555288457,specter2,scincl
neighbors_2048_cls_k10,10,-0.0032996544471153577,-0.0012355393629807643,1,3,0.08544921875,0.09174616887019232,specter2,scibert
neighbors_2048_cls_k10,11,0.0035531850961538353,0.0004557917668269268,2,2,0.08288949819711539,0.08664550781249998,specter2,bert
neighbors_2048_cls_k10,12,0.044512469951923095,0.0110242638221154,4,0,0.3728778545673076,0.4173903245192307,specter2,mpnet
neighbors_2048_cls_k10,13,0.03903996394230769,0.009880934495192317,4,0,0.335210712139423,0.3742506760817307,specter2,minilm
neighbors_2048_cls_k10,14,-0.007594651442307698,-0.002531550480769235,1,3,0.09193209134615385,0.10314378004807695,specter2,pubmedbert
neighbors_2048_cls_k10,15,0.002127779447115369,0.00011268028846153355,2,2,0.12001953125,0.12384314903846157,specter2,biobert
neighbors_2048_cls_k10,16,0.011917818509615402,0.0026590670072115354,4,0,0.15157752403846153,0.16349534254807693,specter2,simcse
neighbors_2048_cls_k10,17,-0.0023193359375000278,-0.0008661358173077005,2,2,0.08436936598557694,0.08839205228365386,scincl,scibert
neighbors_2048_cls_k10,18,0.0018329326923077066,0.00024977463942307544,3,1,0.08632061298076922,0.0884540264423077,scincl,bert
neighbors_2048_cls_k10,19,0.007688551682692224,0.0019953801081730727,3,1,0.45219163161057696,0.4598801832932692,scincl,mpnet
neighbors_2048_cls_k10,20,0.0057373046875,0.0012165715144230593,3,1,0.40956280048076926,0.41564190204326923,scincl,minilm
neighbors_2048_cls_k10,21,-0.006655649038461553,-0.002174353966346157,2,2,0.09248422475961539,0.10091646634615387,scincl,pubmedbert
neighbors_2048_cls_k10,22,0.0022554837740384887,0.00019643930288461842,2,2,0.1223407451923077,0.1249323918269231,scincl,biobert
neighbors_2048_cls_k10,23,0.005754206730769235,0.0012024864783653888,3,1,0.16604942908653847,0.1718036358173077,scincl,simcse
neighbors_2048_cls_k10,24,-0.02480844350961542,-0.006524000901442312,0,4,0.13719764122596154,0.16200608473557696,scibert,bert
neighbors_2048_cls_k10,25,-0.0007699819711538547,-0.000527155949519234,2,2,0.08264723557692308,0.08637883112980771,scibert,mpnet
neighbors_2048_cls_k10,26,-0.0023043118990384304,-0.0008174954927884587,1,3,0.08109224759615387,0.0850642277644231,scibert,minilm
neighbors_2048_cls_k10,27,-0.02299616887019229,-0.006414888822115383,1,3,0.2716364933894231,0.3009652944711538,scibert,pubmedbert
neighbors_2048_cls_k10,28,-0.033349609375000006,-0.008751126802884607,1,3,0.24301570012019227,0.2767728365384615,scibert,biobert
neighbors_2048_cls_k10,29,-0.00911583533653848,-0.0025638521634615413,0,4,0.11014685997596153,0.11926269531250001,scibert,simcse
neighbors_2048_cls_k10,30,0.004058368389423084,0.000685847355769234,2,2,0.0928729717548077,0.09693134014423078,bert,mpnet
neighbors_2048_cls_k10,31,0.0020845853365384637,0.0001988807091346162,2,2,0.09448993389423076,0.09724684495192307,bert,minilm
neighbors_2048_cls_k10,32,-0.029334435096153827,-0.007889310396634602,0,4,0.13636568509615385,0.16570012019230768,bert,pubmedbert
neighbors_2048_cls_k10,33,-0.022708834134615413,-0.005974496694711539,0,4,0.15552133413461539,0.1782301682692308,bert,biobert
neighbors_2048_cls_k10,34,-0.006126051682692368,-0.0019709660456730892,1,3,0.17668832632211537,0.1858417217548077,bert,simcse
neighbors_2048_cls_k10,35,0.006022761418269296,0.0011852088341346434,3,1,0.5353609525240384,0.5422964242788461,mpnet,minilm
neighbors_2048_cls_k10,36,-0.005669696514423075,-0.002018667367788457,2,2,0.09318284254807695,0.10203012319711538,mpnet,pubmedbert
neighbors_2048_cls_k10,37,0.004107196514423095,0.0006330754206730849,2,2,0.12571551983173077,0.12982271634615386,mpnet,biobert
neighbors_2048_cls_k10,38,0.007115760216346162,0.0014890700120192336,3,1,0.18536658653846153,0.1924823467548077,mpnet,simcse
neighbors_2048_cls_k10,39,-0.007095102163461528,-0.002333608774038462,1,3,0.0902099609375,0.09940467247596153,minilm,pubmedbert
neighbors_2048_cls_k10,40,0.0011981670673076594,-0.0001431039663461614,2,2,0.12101299579326923,0.12484036959134617,minilm,biobert
neighbors_2048_cls_k10,41,0.0025465745192307654,0.0004065880408653799,3,1,0.19640925480769234,0.2006178635817308,minilm,simcse
neighbors_2048_cls_k10,42,-0.03913762019230771,-0.010619929387019222,1,3,0.2752291165865385,0.3156944861778846,pubmedbert,biobert
neighbors_2048_cls_k10,43,-0.020338792067307723,-0.005784254807692316,0,4,0.11588604266826923,0.13622483473557695,pubmedbert,simcse
neighbors_2048_cls_k10,44,-0.008481069711538447,-0.002608548677884609,1,3,0.15250525841346152,0.16190467247596152,biobert,simcse
neighbors_2048_cls_k25,0,0.037191256009615536,0.009149864783653861,4,0,0.37041090745192307,0.4076021634615386,specter,specter2
neighbors_2048_cls_k25,1,0.015412409855769249,0.0036557241586538504,3,1,0.4758015324519232,0.49121394230769244,specter,scincl
neighbors_2048_cls_k25,2,-0.00237680288461542,-0.0008499098557692375,2,2,0.12534855769230774,0.12909405048076927,specter,scibert
