subfield_id,field_id,repeat,k,subfield,field,subfield_minus_field
1507,15,9,50,0.5828177777777779,0.6635288888888888,-0.08071111111111096
1508,15,0,10,0.3567111111111111,0.41004444444444454,-0.053333333333333455
1508,15,1,10,0.3522666666666667,0.3863999999999999,-0.03413333333333324
1508,15,2,10,0.3440444444444445,0.4055555555555555,-0.061511111111111016
1508,15,3,10,0.36106666666666665,0.39195555555555556,-0.03088888888888891
1508,15,4,10,0.3448444444444444,0.3979555555555555,-0.05311111111111111
1508,15,5,10,0.3595111111111111,0.3945777777777777,-0.03506666666666658
1508,15,6,10,0.33386666666666664,0.3771555555555555,-0.04328888888888888
1508,15,7,10,0.35017777777777775,0.38333333333333336,-0.033155555555555605
1508,15,8,10,0.3654666666666666,0.3976444444444444,-0.032177777777777805
1508,15,9,10,0.3488444444444444,0.3908444444444444,-0.04199999999999998
1508,15,0,25,0.47996444444444447,0.5209244444444444,-0.04095999999999994
1508,15,1,25,0.4708266666666666,0.4979377777777778,-0.027111111111111197
1508,15,2,25,0.46286222222222223,0.5016355555555556,-0.03877333333333338
1508,15,3,25,0.47552,0.504248888888889,-0.02872888888888897
1508,15,4,25,0.47424,0.5134044444444444,-0.039164444444444446
1508,15,5,25,0.47077333333333327,0.49948444444444445,-0.028711111111111187
1508,15,6,25,0.46352000000000004,0.47463111111111117,-0.011111111111111127
1508,15,7,25,0.4734755555555556,0.48264888888888885,-0.009173333333333256
1508,15,8,25,0.4747199999999999,0.5054577777777778,-0.030737777777777864
1508,15,9,25,0.47016888888888886,0.49626666666666663,-0.026097777777777775
1508,15,0,50,0.6043822222222222,0.6188266666666666,-0.014444444444444482
1508,15,1,50,0.5947822222222222,0.5889244444444445,0.0058577777777777396
1508,15,2,50,0.5881422222222222,0.5945955555555555,-0.006453333333333311
1508,15,3,50,0.6017955555555555,0.6099111111111111,-0.008115555555555543
1508,15,4,50,0.5981688888888889,0.6240622222222223,-0.025893333333333435
1508,15,5,50,0.5963911111111111,0.6055911111111111,-0.009199999999999986
1508,15,6,50,0.60232,0.5780266666666667,0.024293333333333278
1508,15,7,50,0.5952177777777777,0.5857155555555555,0.00950222222222219
1508,15,8,50,0.5983288888888889,0.6037155555555556,-0.005386666666666651
1508,15,9,50,0.5960888888888889,0.5924088888888889,0.0036800000000000166
1602,16,0,10,0.35515555555555556,0.4175555555555555,-0.062399999999999956
1602,16,1,10,0.3642666666666666,0.42075555555555555,-0.05648888888888892
1602,16,2,10,0.3741333333333333,0.40431111111111123,-0.030177777777777914
1602,16,3,10,0.37311111111111117,0.4149777777777778,-0.04186666666666661
1602,16,4,10,0.3754666666666666,0.4264,-0.050933333333333386
1602,16,5,10,0.3780444444444445,0.41759999999999997,-0.039555555555555455
1602,16,6,10,0.3746666666666666,0.43168888888888896,-0.05702222222222236
1602,16,7,10,0.36235555555555554,0.4355111111111111,-0.07315555555555558
1602,16,8,10,0.3649333333333334,0.42764444444444444,-0.06271111111111105
1602,16,9,10,0.3760444444444445,0.4317333333333333,-0.05568888888888879
1602,16,0,25,0.45189333333333337,0.49959111111111115,-0.04769777777777778
1602,16,1,25,0.4610666666666666,0.5044266666666666,-0.043359999999999954
1602,16,2,25,0.4678044444444444,0.4835555555555555,-0.015751111111111105
1602,16,3,25,0.46755555555555567,0.49118222222222224,-0.023626666666666574
1602,16,4,25,0.4570666666666668,0.5073955555555556,-0.05032888888888881
1602,16,5,25,0.46949333333333326,0.5041955555555555,-0.034702222222222245
1602,16,6,25,0.46168888888888887,0.5016355555555556,-0.03994666666666674
1602,16,7,25,0.4581688888888889,0.508,-0.049831111111111104
1602,16,8,25,0.4566222222222222,0.5018488888888889,-0.04522666666666669
1602,16,9,25,0.4747733333333333,0.5068622222222223,-0.032088888888889
1602,16,0,50,0.5389333333333333,0.5688355555555555,-0.029902222222222274
1602,16,1,50,0.5325333333333334,0.5821422222222222,-0.049608888888888814
1602,16,2,50,0.5446755555555556,0.5629066666666667,-0.018231111111111087
1602,16,3,50,0.54952,0.5698666666666666,-0.020346666666666624
1602,16,4,50,0.5307555555555556,0.57768,-0.046924444444444324
1602,16,5,50,0.5412711111111111,0.5748355555555555,-0.0335644444444444
1602,16,6,50,0.5370666666666668,0.5655466666666666,-0.02847999999999984
1602,16,7,50,0.5327555555555555,0.57704,-0.04428444444444446
1602,16,8,50,0.5370044444444444,0.5679022222222222,-0.030897777777777802
1602,16,9,50,0.5468711111111112,0.5732977777777779,-0.02642666666666671
1603,16,0,10,0.31773333333333337,0.44062222222222225,-0.12288888888888888
1603,16,1,10,0.32084444444444443,0.4524444444444445,-0.13160000000000005
1603,16,2,10,0.3187555555555555,0.43697777777777774,-0.11822222222222223
1603,16,3,10,0.3200888888888889,0.45617777777777774,-0.13608888888888881
1603,16,4,10,0.3241777777777778,0.44537777777777776,-0.12119999999999997
1603,16,5,10,0.3117777777777778,0.4428444444444445,-0.13106666666666666
1603,16,6,10,0.31684444444444454,0.4367555555555556,-0.11991111111111108
1603,16,7,10,0.31408888888888886,0.4464,-0.13231111111111116
1603,16,8,10,0.31684444444444443,0.43635555555555555,-0.11951111111111112
1603,16,9,10,0.3127555555555555,0.45640000000000003,-0.14364444444444452
1603,16,0,25,0.4106133333333334,0.5068622222222222,-0.09624888888888883
1603,16,1,25,0.41559111111111113,0.51616,-0.10056888888888882
1603,16,2,25,0.41114666666666666,0.5067911111111111,-0.09564444444444442
1603,16,3,25,0.41205333333333327,0.5143822222222222,-0.10232888888888891
1603,16,4,25,0.41393777777777785,0.5078222222222223,-0.09388444444444444
1603,16,5,25,0.4090844444444445,0.5312,-0.12211555555555553
1603,16,6,25,0.41086222222222213,0.5062933333333334,-0.09543111111111124
1603,16,7,25,0.4103111111111112,0.5147377777777778,-0.10442666666666667
1603,16,8,25,0.4122311111111111,0.5040888888888889,-0.09185777777777782
1603,16,9,25,0.41127111111111114,0.51936,-0.1080888888888889
1603,16,0,50,0.5039288888888889,0.5925422222222223,-0.08861333333333343
1603,16,1,50,0.5030755555555555,0.5982577777777778,-0.09518222222222228
1603,16,2,50,0.5019288888888889,0.5846399999999999,-0.08271111111111107
1603,16,3,50,0.4998666666666666,0.5967644444444444,-0.0968977777777778
1603,16,4,50,0.5030577777777778,0.59408,-0.09102222222222223
1603,16,5,50,0.5009955555555554,0.6168355555555556,-0.11584000000000017
1603,16,6,50,0.5043822222222222,0.5984444444444444,-0.09406222222222227
1603,16,7,50,0.5022666666666666,0.5885688888888888,-0.08630222222222217
1603,16,8,50,0.5028,0.5889777777777777,-0.08617777777777769
1603,16,9,50,0.5017955555555556,0.5965866666666667,-0.09479111111111116
1604,16,0,10,0.3604888888888888,0.3828444444444445,-0.022355555555555684
1604,16,1,10,0.36817777777777777,0.3958222222222223,-0.027644444444444527
1604,16,2,10,0.37786666666666663,0.3939555555555556,-0.016088888888888986
1604,16,3,10,0.3639111111111111,0.3842222222222223,-0.020311111111111224
1604,16,4,10,0.37706666666666666,0.3937777777777777,-0.016711111111111066
1604,16,5,10,0.3786222222222223,0.3857777777777778,-0.007155555555555471
1604,16,6,10,0.37733333333333335,0.39640000000000003,-0.019066666666666676
1604,16,7,10,0.35991111111111107,0.3916444444444444,-0.031733333333333336
1604,16,8,10,0.3733333333333333,0.38431111111111105,-0.010977777777777753
1604,16,9,10,0.3652888888888889,0.3946666666666668,-0.02937777777777789
1604,16,0,25,0.4730844444444445,0.4862044444444444,-0.01311999999999991
1604,16,1,25,0.46641777777777776,0.48686222222222225,-0.020444444444444487
1604,16,2,25,0.49496888888888885,0.4892977777777778,0.005671111111111071
1604,16,3,25,0.4814933333333334,0.48016,0.0013333333333334085
1604,16,4,25,0.48650666666666664,0.4841422222222222,0.002364444444444447
1604,16,5,25,0.484071111111111,0.4718577777777778,0.012213333333333187
1604,16,6,25,0.4849422222222223,0.487111111111111,-0.0021688888888887203
1604,16,7,25,0.4650666666666667,0.4819911111111111,-0.01692444444444441
1604,16,8,25,0.4836088888888889,0.48236444444444443,0.0012444444444444924
1604,16,9,25,0.47498666666666667,0.4769422222222222,-0.0019555555555555437
1604,16,0,50,0.5579555555555555,0.5617866666666667,-0.0038311111111111185
1604,16,1,50,0.5569333333333333,0.5624977777777778,-0.005564444444444483
1604,16,2,50,0.5730133333333334,0.5611822222222222,0.011831111111111126
1604,16,3,50,0.5632266666666667,0.5593688888888889,0.0038577777777777378
1604,16,4,50,0.5724266666666666,0.5589777777777778,0.013448888888888844
1604,16,5,50,0.5692,0.5529955555555555,0.016204444444444577
1604,16,6,50,0.5674488888888889,0.5631555555555555,0.004293333333333371
1604,16,7,50,0.5548977777777778,0.5559022222222223,-0.0010044444444444744
1604,16,8,50,0.5558133333333333,0.5539200000000001,0.0018933333333331914
1604,16,9,50,0.5609955555555555,0.5475022222222222,0.013493333333333246
1605,16,0,10,0.3026222222222222,0.3516888888888889,-0.0490666666666667
1605,16,1,10,0.33,0.32497777777777775,0.005022222222222261
1605,16,2,10,0.31648888888888893,0.3494222222222222,-0.03293333333333326
1605,16,3,10,0.31013333333333337,0.3345777777777777,-0.024444444444444324
1605,16,4,10,0.32328888888888885,0.3252444444444444,-0.0019555555555555437
1605,16,5,10,0.3212,0.3436,-0.02240000000000003
1605,16,6,10,0.33759999999999996,0.35119999999999996,-0.013600000000000001
1605,16,7,10,0.3164,0.3315555555555556,-0.015155555555555589
1605,16,8,10,0.3195111111111111,0.3452888888888889,-0.025777777777777844
1605,16,9,10,0.3261333333333333,0.35,-0.023866666666666703
1605,16,0,25,0.4009422222222223,0.4433422222222223,-0.04239999999999999
1605,16,1,25,0.41601777777777776,0.43176888888888887,-0.015751111111111105
1605,16,2,25,0.4056355555555556,0.44993777777777777,-0.04430222222222219
1605,16,3,25,0.40714666666666666,0.43351111111111107,-0.026364444444444413
1605,16,4,25,0.4205333333333334,0.4254222222222222,-0.004888888888888776
1605,16,5,25,0.4146666666666667,0.43912888888888896,-0.024462222222222274
1605,16,6,25,0.41937777777777774,0.44592,-0.026542222222222245
1605,16,7,25,0.4200711111111112,0.43754666666666664,-0.017475555555555466
1605,16,8,25,0.41742222222222225,0.44625777777777786,-0.028835555555555614
1605,16,9,25,0.41162666666666664,0.45786666666666664,-0.04624
1605,16,0,50,0.5002044444444445,0.5416533333333333,-0.04144888888888887
1605,16,1,50,0.5097688888888888,0.5472355555555556,-0.03746666666666676
1605,16,2,50,0.5031555555555556,0.5436533333333333,-0.040497777777777744
1605,16,3,50,0.5126044444444444,0.5425333333333334,-0.029928888888889005
1605,16,4,50,0.5214844444444445,0.5398666666666667,-0.01838222222222219
1605,16,5,50,0.5043466666666667,0.5362488888888888,-0.031902222222222054
1605,16,6,50,0.5130844444444445,0.5410844444444445,-0.028000000000000025
1605,16,7,50,0.5207911111111111,0.5434044444444445,-0.022613333333333374
1605,16,8,50,0.5183377777777778,0.5520888888888889,-0.033751111111111065
1605,16,9,50,0.5025244444444446,0.5610222222222222,-0.05849777777777765
1606,16,0,10,0.38684444444444455,0.38506666666666667,0.001777777777777878
1606,16,1,10,0.38880000000000003,0.36764444444444444,0.021155555555555594
1606,16,2,10,0.3846666666666666,0.36186666666666667,0.02279999999999993
1606,16,3,10,0.37920000000000004,0.36342222222222226,0.01577777777777778
1606,16,4,10,0.3787111111111112,0.3729777777777779,0.0057333333333333125
1606,16,5,10,0.3918666666666666,0.36777777777777776,0.024088888888888826
1606,16,6,10,0.37897777777777775,0.3860444444444444,-0.0070666666666666655
1606,16,7,10,0.3830222222222222,0.3759555555555555,0.007066666666666721
1606,16,8,10,0.3749333333333334,0.3744444444444445,0.000488888888888872
1606,16,9,10,0.36933333333333335,0.3761333333333334,-0.006800000000000028
1606,16,0,25,0.46568888888888893,0.44709333333333334,0.018595555555555587
1606,16,1,25,0.4746666666666666,0.43050666666666665,0.04415999999999998
1606,16,2,25,0.46673777777777786,0.4183644444444445,0.04837333333333338
1606,16,3,25,0.4645866666666667,0.44023111111111113,0.024355555555555575
1606,16,4,25,0.4665777777777778,0.4423288888888889,0.02424888888888893
1606,16,5,25,0.47635555555555553,0.42643555555555557,0.049919999999999964
1606,16,6,25,0.46399999999999997,0.44367999999999996,0.020320000000000005
1606,16,7,25,0.4689244444444444,0.44177777777777777,0.027146666666666652
1606,16,8,25,0.46995555555555557,0.44408888888888876,0.025866666666666815
1606,16,9,25,0.4598755555555556,0.4291022222222222,0.030773333333333375
1606,16,0,50,0.5493422222222223,0.5108444444444444,0.03849777777777785
1606,16,1,50,0.5563911111111112,0.5112977777777777,0.04509333333333343
1606,16,2,50,0.550888888888889,0.49616,0.054728888888888994
1606,16,3,50,0.5522311111111111,0.5263022222222221,0.025928888888889
1606,16,4,50,0.5512533333333334,0.5243733333333332,0.026880000000000126
1606,16,5,50,0.5586755555555556,0.5075555555555555,0.051120000000000054
1606,16,6,50,0.5515911111111111,0.5209955555555555,0.030595555555555598
1606,16,7,50,0.5574311111111111,0.5254666666666667,0.03196444444444435
1606,16,8,50,0.5566044444444445,0.5212444444444445,0.03535999999999995
1606,16,9,50,0.5524977777777778,0.5132266666666666,0.039271111111111145
1607,16,0,10,0.38782222222222223,0.3960444444444445,-0.008222222222222242
1607,16,1,10,0.39288888888888884,0.38791111111111115,0.004977777777777692
1607,16,2,10,0.37257777777777773,0.37302222222222226,-0.000444444444444525
1607,16,3,10,0.4038666666666667,0.37799999999999995,0.02586666666666676
1607,16,4,10,0.38839999999999997,0.3885333333333334,-0.00013333333333342967
1607,16,5,10,0.3917333333333333,0.3896444444444445,0.002088888888888807
1607,16,6,10,0.38582222222222223,0.38004444444444446,0.005777777777777771
1607,16,7,10,0.40173333333333333,0.3806666666666667,0.021066666666666622
1607,16,8,10,0.3887111111111111,0.3879999999999999,0.0007111111111112178
1607,16,9,10,0.37000000000000005,0.40413333333333334,-0.03413333333333329
1607,16,0,25,0.47541333333333324,0.4546488888888889,0.020764444444444363
1607,16,1,25,0.4787555555555555,0.4559288888888889,0.022826666666666606
1607,16,2,25,0.4689955555555555,0.46323555555555557,0.005759999999999932
1607,16,3,25,0.4836266666666667,0.45509333333333335,0.028533333333333355
1607,16,4,25,0.47758222222222213,0.44730666666666674,0.03027555555555539
1607,16,5,25,0.47848888888888885,0.46270222222222224,0.015786666666666616
1607,16,6,25,0.48208,0.46647111111111106,0.01560888888888895
1607,16,7,25,0.4765511111111111,0.45466666666666666,0.02188444444444443
1607,16,8,25,0.48179555555555553,0.45964444444444447,0.022151111111111066
1607,16,9,25,0.4709333333333333,0.4629511111111111,0.007982222222222224
1607,16,0,50,0.55616,0.5142133333333333,0.04194666666666669
1607,16,1,50,0.5631377777777777,0.5211111111111111,0.04202666666666666
1607,16,2,50,0.5596533333333332,0.5278222222222222,0.03183111111111103
1607,16,3,50,0.5552622222222223,0.5207377777777777,0.03452444444444458
1607,16,4,50,0.5534133333333334,0.5092,0.04421333333333344
1607,16,5,50,0.5571911111111112,0.5245244444444446,0.03266666666666662
1607,16,6,50,0.559351111111111,0.5276266666666667,0.03172444444444433
1607,16,7,50,0.5535111111111111,0.5238044444444444,0.02970666666666666
1607,16,8,50,0.5588622222222223,0.52264,0.03622222222222227
1607,16,9,50,0.5501066666666666,0.5242133333333333,0.025893333333333324
1702,17,0,10,0.3713777777777778,0.34546666666666664,0.025911111111111162
1702,17,1,10,0.3657333333333333,0.3444,0.021333333333333315
1702,17,2,10,0.36577777777777776,0.3429333333333333,0.022844444444444445
1702,17,3,10,0.37351111111111107,0.35457777777777777,0.018933333333333302
1702,17,4,10,0.38400000000000006,0.3421333333333334,0.04186666666666666
1702,17,5,10,0.38426666666666665,0.35866666666666674,0.0255999999999999
1702,17,6,10,0.3693777777777778,0.3563111111111111,0.013066666666666726
1702,17,7,10,0.36826666666666663,0.35937777777777774,0.00888888888888889
1702,17,8,10,0.36906666666666665,0.34968888888888894,0.019377777777777716
1702,17,9,10,0.3654222222222222,0.3540444444444444,0.01137777777777782
1702,17,0,25,0.4309333333333333,0.41384888888888893,0.017084444444444347
1702,17,1,25,0.4260444444444444,0.4208355555555556,0.0052088888888888185
1702,17,2,25,0.4210133333333333,0.42001777777777777,0.0009955555555555273
1702,17,3,25,0.43109333333333333,0.42581333333333327,0.005280000000000062
1702,17,4,25,0.4509688888888889,0.4183466666666667,0.03262222222222222
1702,17,5,25,0.4409777777777777,0.42872888888888894,0.012248888888888754
1702,17,6,25,0.4328355555555556,0.42551111111111106,0.007324444444444522
1702,17,7,25,0.43194666666666665,0.4268799999999999,0.005066666666666719
1702,17,8,25,0.4291733333333333,0.42629333333333336,0.002879999999999938
1702,17,9,25,0.4266311111111111,0.4110044444444445,0.015626666666666622
1702,17,0,50,0.50896,0.49544000000000005,0.013519999999999921
1702,17,1,50,0.5071111111111112,0.5049511111111111,0.0021600000000000508
1702,17,2,50,0.4995733333333333,0.4996355555555555,-6.222222222218576e-05
1702,17,3,50,0.5057422222222222,0.5035822222222223,0.0021599999999999397
1702,17,4,50,0.519608888888889,0.4961333333333333,0.023475555555555694
1702,17,5,50,0.5177066666666665,0.5030844444444444,0.014622222222222092
1702,17,6,50,0.5051644444444444,0.503288888888889,0.0018755555555554082
1702,17,7,50,0.5085688888888888,0.5022488888888889,0.006319999999999992
1702,17,8,50,0.5076177777777778,0.5019288888888888,0.0056888888888890765
1702,17,9,50,0.5032533333333333,0.4902222222222221,0.013031111111111215
1703,17,0,10,0.40666666666666657,0.4083555555555555,-0.001688888888888962
1703,17,1,10,0.4026666666666667,0.4142666666666666,-0.011599999999999944
1703,17,2,10,0.4177777777777777,0.4011111111111111,0.016666666666666607
1703,17,3,10,0.4073777777777778,0.4028000000000001,0.004577777777777681
1703,17,4,10,0.39213333333333333,0.41839999999999994,-0.026266666666666605
1703,17,5,10,0.42208888888888885,0.4291111111111111,-0.007022222222222263
1703,17,6,10,0.39866666666666667,0.41408888888888895,-0.015422222222222282
1703,17,7,10,0.40151111111111104,0.41871111111111115,-0.017200000000000104
1703,17,8,10,0.41555555555555557,0.40693333333333326,0.008622222222222309
1703,17,9,10,0.4396888888888889,0.4220444444444444,0.017644444444444518
1703,17,0,25,0.4946133333333333,0.4545955555555556,0.04001777777777771
1703,17,1,25,0.48545777777777777,0.4433777777777778,0.04207999999999995
1703,17,2,25,0.48638222222222227,0.443928888888889,0.04245333333333329
1703,17,3,25,0.48727111111111115,0.4529422222222223,0.03432888888888885
1703,17,4,25,0.4863111111111112,0.4604088888888889,0.02590222222222227
1703,17,5,25,0.5049244444444444,0.45783111111111113,0.047093333333333265
1703,17,6,25,0.4815288888888889,0.4462222222222223,0.0353066666666666
1703,17,7,25,0.4771911111111111,0.45856,0.0186311111111111
1703,17,8,25,0.48508444444444443,0.4579200000000001,0.027164444444444324
1703,17,9,25,0.50128,0.45799111111111107,0.04328888888888888
1703,17,0,50,0.5554666666666667,0.5102133333333333,0.04525333333333337
1703,17,1,50,0.5452888888888888,0.4994577777777778,0.045831111111111045
1703,17,2,50,0.5462755555555556,0.5024799999999999,0.0437955555555557
1703,17,3,50,0.5484177777777779,0.508408888888889,0.04000888888888887
1703,17,4,50,0.5603644444444443,0.5196711111111111,0.04069333333333325
1703,17,5,50,0.5646222222222222,0.5049155555555555,0.0597066666666668
1703,17,6,50,0.5570222222222223,0.5021422222222222,0.05488000000000015
1703,17,7,50,0.5437422222222222,0.5073066666666667,0.036435555555555554
1703,17,8,50,0.5647199999999999,0.50856,0.05615999999999988
1703,17,9,50,0.5578133333333333,0.50168,0.05613333333333326
1704,17,0,10,0.42568888888888884,0.4616000000000001,-0.03591111111111128
1704,17,1,10,0.4211555555555556,0.44991111111111115,-0.028755555555555534
1704,17,2,10,0.4212444444444445,0.44266666666666665,-0.021422222222222176
1704,17,3,10,0.42275555555555555,0.45035555555555556,-0.027600000000000013
1704,17,4,10,0.4418666666666667,0.4514666666666667,-0.009599999999999997
1704,17,5,10,0.4222666666666667,0.4517333333333333,-0.02946666666666664
1704,17,6,10,0.4174666666666667,0.4623555555555556,-0.04488888888888887
1704,17,7,10,0.4233777777777778,0.462,-0.038622222222222224
1704,17,8,10,0.40937777777777784,0.46493333333333325,-0.055555555555555414
1704,17,9,10,0.4257333333333333,0.4606666666666667,-0.03493333333333343
1704,17,0,25,0.5217244444444443,0.5157688888888889,0.005955555555555381
1704,17,1,25,0.5245155555555555,0.5231644444444445,0.0013511111111109697
1704,17,2,25,0.5182933333333333,0.5031644444444444,0.015128888888888858
1704,17,3,25,0.5180622222222222,0.5322488888888889,-0.01418666666666668
1704,17,4,25,0.5156088888888889,0.5237688888888888,-0.008159999999999945
1704,17,5,25,0.5190933333333334,0.5064888888888889,0.01260444444444453
1704,17,6,25,0.518951111111111,0.5191644444444445,-0.00021333333333350968
1704,17,7,25,0.5179733333333334,0.528711111111111,-0.010737777777777624
1704,17,8,25,0.5124444444444444,0.51984,-0.0073955555555556
1704,17,9,25,0.5181155555555556,0.5197511111111112,-0.0016355555555556123
1704,17,0,50,0.6360977777777778,0.5561688888888888,0.07992888888888894
1704,17,1,50,0.6364888888888889,0.5722133333333334,0.06427555555555553
1704,17,2,50,0.6339288888888889,0.5563288888888889,0.0776
1704,17,3,50,0.6291377777777778,0.5729244444444445,0.05621333333333334
1704,17,4,50,0.6239822222222222,0.5678222222222221,0.0561600000000001
1704,17,5,50,0.6331644444444444,0.55256,0.08060444444444437
1704,17,6,50,0.6303288888888889,0.56256,0.06776888888888899
1704,17,7,50,0.6311111111111111,0.564408888888889,0.06670222222222211
1704,17,8,50,0.6302044444444445,0.5675911111111112,0.0626133333333333
1704,17,9,50,0.6355377777777778,0.5603555555555556,0.07518222222222215
1705,17,0,10,0.31880000000000003,0.38373333333333337,-0.06493333333333334
1705,17,1,10,0.32888888888888884,0.36568888888888895,-0.03680000000000011
1705,17,2,10,0.3350666666666666,0.36986666666666673,-0.03480000000000011
1705,17,3,10,0.33466666666666667,0.3816444444444445,-0.04697777777777784
1705,17,4,10,0.3439555555555555,0.3629333333333333,-0.01897777777777776
1705,17,5,10,0.3274666666666667,0.37168888888888885,-0.04422222222222216
1705,17,6,10,0.3188888888888889,0.35559999999999997,-0.03671111111111108
1705,17,7,10,0.3341777777777778,0.3568888888888889,-0.022711111111111126
1705,17,8,10,0.31462222222222225,0.3832000000000001,-0.06857777777777785
1705,17,9,10,0.32582222222222224,0.3640888888888889,-0.03826666666666667
1705,17,0,25,0.40279111111111116,0.46211555555555556,-0.0593244444444444
1705,17,1,25,0.41079111111111105,0.46023111111111115,-0.049440000000000095
1705,17,2,25,0.4127466666666666,0.45482666666666666,-0.04208000000000006
1705,17,3,25,0.42360888888888887,0.46284444444444445,-0.03923555555555558
1705,17,4,25,0.4274311111111111,0.44433777777777783,-0.016906666666666736
1705,17,5,25,0.41089777777777775,0.45909333333333335,-0.0481955555555556
1705,17,6,25,0.40081777777777783,0.4564444444444444,-0.05562666666666655
1705,17,7,25,0.4160711111111111,0.45264000000000004,-0.03656888888888893
1705,17,8,25,0.40211555555555556,0.46512,-0.06300444444444442
1705,17,9,25,0.41153777777777784,0.46316444444444443,-0.0516266666666666
1705,17,0,50,0.4948177777777778,0.5378488888888888,-0.04303111111111102
1705,17,1,50,0.49849777777777776,0.5425066666666667,-0.04400888888888893
1705,17,2,50,0.5017422222222222,0.53656,-0.034817777777777836
1705,17,3,50,0.5143644444444445,0.5368266666666667,-0.02246222222222216
1705,17,4,50,0.5167022222222222,0.5340177777777778,-0.01731555555555564
1705,17,5,50,0.5008266666666666,0.5383377777777778,-0.03751111111111116
1705,17,6,50,0.49138666666666664,0.5372444444444444,-0.045857777777777775
1705,17,7,50,0.5060444444444444,0.5349422222222222,-0.0288977777777778
1705,17,8,50,0.49569777777777774,0.5438133333333333,-0.04811555555555552
1705,17,9,50,0.50392,0.5521066666666667,-0.04818666666666671
1706,17,0,10,0.3498666666666667,0.37715555555555563,-0.027288888888888918
1706,17,1,10,0.34800000000000003,0.3724,-0.024399999999999977
1706,17,2,10,0.3382666666666666,0.3751111111111111,-0.03684444444444451
1706,17,3,10,0.3444888888888889,0.37888888888888894,-0.03440000000000004
1706,17,4,10,0.342711111111111,0.374,-0.03128888888888898
1706,17,5,10,0.3433777777777777,0.38177777777777777,-0.038400000000000045
1706,17,6,10,0.3524444444444444,0.3863555555555555,-0.033911111111111114
1706,17,7,10,0.35671111111111115,0.37546666666666667,-0.018755555555555525
1706,17,8,10,0.34582222222222214,0.38635555555555556,-0.04053333333333342
1706,17,9,10,0.34040000000000004,0.3729777777777778,-0.03257777777777776
1706,17,0,25,0.4281422222222222,0.48168888888888894,-0.05354666666666674
1706,17,1,25,0.42830222222222225,0.4660444444444445,-0.03774222222222223
1706,17,2,25,0.41998222222222226,0.4564266666666667,-0.036444444444444446
1706,17,3,25,0.4261866666666667,0.4672355555555555,-0.0410488888888888
1706,17,4,25,0.42305777777777775,0.4629333333333333,-0.03987555555555555
1706,17,5,25,0.427111111111111,0.47418666666666665,-0.04707555555555565
1706,17,6,25,0.42382222222222227,0.4756622222222222,-0.05183999999999994
1706,17,7,25,0.42430222222222225,0.46773333333333333,-0.04343111111111109
1706,17,8,25,0.4295822222222222,0.47098666666666666,-0.041404444444444466
1706,17,9,25,0.43294222222222223,0.45144888888888884,-0.018506666666666616
1706,17,0,50,0.5167911111111111,0.5738222222222222,-0.057031111111111144
1706,17,1,50,0.5078577777777776,0.5522133333333333,-0.044355555555555704
1706,17,2,50,0.5131022222222222,0.5421511111111113,-0.029048888888889013
1706,17,3,50,0.516168888888889,0.5478222222222222,-0.0316533333333332
1706,17,4,50,0.5109688888888888,0.5493244444444445,-0.0383555555555557
1706,17,5,50,0.5145955555555556,0.5632,-0.04860444444444445
1706,17,6,50,0.50784,0.5568888888888889,-0.04904888888888892
1706,17,7,50,0.5126222222222222,0.5551022222222222,-0.04247999999999996
1706,17,8,50,0.5164266666666667,0.5538933333333333,-0.03746666666666665
1706,17,9,50,0.5191022222222222,0.5342311111111112,-0.01512888888888897
1707,17,0,10,0.3612,0.4020888888888889,-0.040888888888888864
1707,17,1,10,0.3614666666666666,0.3950666666666667,-0.033600000000000074
