field_id,condition,metric,model_group,n,mean,median,min,max,p025,p975
14,observed_eligible_composition,rsa_spearman,both_biomedical,10,0.8556394324049478,0.8559278735483196,0.8469368793473464,0.8656919417337219,0.8470900897241904,0.8646729893116757
15,equal_subfield_composition,cka_debiased,all,10,0.6893503329060005,0.6900159834186893,0.6829165458902248,0.6945984287175389,0.6832678323229627,0.6942730641143957
15,equal_subfield_composition,cka_debiased,without_biomedical,10,0.6965759787572631,0.6975459424239241,0.6905642982037907,0.7009318150270494,0.6909645688795841,0.7007986410215029
15,equal_subfield_composition,cka_debiased,one_biomedical,10,0.6653816090337334,0.6659111336083241,0.6579696666761599,0.673096234816954,0.6583217253228041,0.6720148193385305
15,equal_subfield_composition,cka_debiased,both_biomedical,10,0.8705318310269196,0.8711163933147499,0.8633400916673394,0.877871479595273,0.8643713619770206,0.876803847953305
15,equal_subfield_composition,neighbors_k10,all,10,0.26793945312499995,0.26790635850694444,0.2643218315972222,0.2731054687500001,0.26457427300347225,0.27241918945312504
15,equal_subfield_composition,neighbors_k10,without_biomedical,10,0.26634469168526786,0.26656319754464286,0.26278250558035715,0.27222900390625,0.2628468540736607,0.27154314313616074
15,equal_subfield_composition,neighbors_k10,one_biomedical,10,0.2561703491210937,0.25592193603515623,0.2522247314453125,0.260223388671875,0.25276718139648435,0.2595772552490234
15,equal_subfield_composition,neighbors_k10,both_biomedical,10,0.5008984375000001,0.5010009765625,0.496044921875,0.5048828125,0.49624267578125,0.50468505859375
15,equal_subfield_composition,neighbors_k25,all,10,0.32504921875,0.3256640625,0.32046310763888886,0.32896571180555556,0.32090422092013887,0.32866336805555557
15,equal_subfield_composition,neighbors_k25,without_biomedical,10,0.32221128627232143,0.32305001395089283,0.3181417410714285,0.3267417689732143,0.3182767159598214,0.32620610700334823
15,equal_subfield_composition,neighbors_k25,one_biomedical,10,0.3153494873046875,0.315552978515625,0.30957763671875005,0.31881835937499997,0.3104840087890625,0.31874475097656246
15,equal_subfield_composition,neighbors_k25,both_biomedical,10,0.5597070312500001,0.55970703125,0.55548828125,0.56373046875,0.55595849609375,0.56324267578125
15,equal_subfield_composition,neighbors_k50,all,10,0.37816651475694446,0.3780111762152778,0.37508311631944447,0.38153580729166664,0.3752729600694445,0.3814261393229167
