angle_p10,angle_p50,angle_p90,center_angle_p50,connect_r100,connect_r50,connect_r90,connect_r95,connect_r99,connect_ratio90_50,connect_ratio95_50,d80,dimension,erank,field_id,gap_10,gap_25,gap_50,gap_residual_10,gap_residual_25,gap_residual_50,hub_gini25,kind,knn25_median_chord,mean_cosine_distance,model,mst_max_median,mutual_components_10,mutual_components_25,mutual_components_50,mutual_giant_10,mutual_giant_25,mutual_giant_50,n,pair_chord_p10,pair_chord_p50,pair_chord_p90,pc1_share,period,pr,repeat,selection_sha256,union_components_10,union_components_25,union_components_50,union_giant_10,union_giant_25,union_giant_50,variance_trace,weighted_gap_25,weighted_gap_residual_25,zero_distance_pairs,field_name
41.17625488488673,54.277186182177545,61.79692894388532,38.568464036810326,0.9041432110721764,0.5321610668474221,0.650572200852596,0.6900894749534113,0.7605526141135834,1.222509953061117,1.2967680612968806,51,768,64.7673492258425,21,0.010164295591592824,0.014737819770163607,0.020728869733930223,7.411335175310937e-16,7.418951972476822e-16,8.321362527507122e-16,0.42044499999999996,primary,0.5944001010678437,0.40123573087569847,specter,1.738282827271629,179,35,10,0.8885,0.98,0.994,2000,0.7032953501394967,0.9122888605578614,1.0270365114336166,0.17886474499871788,0,19.970103961379806,0,3b27c7d0573d4c318c170cbfa4164d784c6d400bab60b0ee938a3bc29f153d6e,1,1,1,1.0,1.0,1.0,0.4012357308756985,0.013658199033367508,8.283487583626507e-16,0,Energy
48.56544143862449,56.868669517547,63.22919140741423,41.6495475785663,0.8888747469950062,0.6294711023397652,0.6996024966138233,0.7271986890055928,0.7844008646612569,1.1114132070771434,1.1552534918641553,63,768,96.10096506526304,22,0.055180188782866985,0.08803264370877165,0.12390804563035454,7.442699745600053e-16,7.946290930632466e-16,7.040293539750326e-16,0.3419474200000001,primary,0.7169682168173939,0.447995856407793,specter,1.4425950968657302,63,6,1,0.9615,0.9975,1.0,2000,0.8224789571702531,0.9523025141649926,1.0484057210277387,0.0734439677720095,0,43.461813880918875,0,8cba97054f8957a53bdc5540595710481747cb0e6d7c17f31cbbc06fb50e0fff,1,1,1,1.0,1.0,1.0,0.44799585640779294,0.08324732438643612,6.960114908748686e-16,0,Engineering
43.59669105577027,54.196552921967765,61.98541775571984,39.0224225685587,0.9052419718264851,0.5637819257821434,0.7059583566364181,0.7397692035029603,0.809560833769143,1.2521833786300105,1.3121548770416274,55,768,77.04688425416805,23,0.04785872949232753,0.07238913704218969,0.09822476233945718,8.519596397721349e-16,6.360500611132628e-16,8.36844123109535e-16,0.3720614,primary,0.6285418719161802,0.40851080376026566,specter,1.6341866961945761,110,15,3,0.94,0.993,0.999,2000,0.7426820489037416,0.911036256305386,1.0298579853949876,0.09853619657615428,0,30.392132405708637,0,e059c0aaa0f4f8da6373ec4409ca87a747c51ed57cd317a16a590d3b02b916fe,1,1,1,1.0,1.0,1.0,0.4085108037602656,0.06936555498412617,6.417403456996145e-16,0,Environmental Science
46.450386245442225,55.84915161439541,63.060023837560635,40.57225121406254,0.8189944527732934,0.5966698703427281,0.6829495860525305,0.7094249501596339,0.7706047240572692,1.1446020990807582,1.1889739794505445,56,768,82.68840368083218,24,0.04466734685340146,0.06862810786267337,0.09177854611435349,7.365831013481491e-16,6.412361734915089e-16,7.520185115063748e-16,0.34577690000000016,primary,0.6861020008595355,0.43316806952631287,specter,1.414245647166589,61,4,2,0.9665,0.9985,0.9995,2000,0.788692036014137,0.9366176873856669,1.0458902234591811,0.11458724208808736,0,32.86181895300512,0,26f4dc47352559b3a3953e9352490c2299504ce095e2844c8c164d410e7674c4,1,1,1,1.0,1.0,1.0,0.43316806952631287,0.06456399632296313,7.640242061414065e-16,2,Immunology and Microbiology
42.29159108033584,51.145664194716005,58.805941683878615,36.73335046585132,1.2070898557131757,0.6116894964447583,0.7150042491847897,0.7416616940015027,0.8061180001179958,1.1689006486796225,1.2124806757548798,58,768,85.04645191325116,25,0.06391177662620334,0.0941015080612119,0.12681949667013942,8.753428053207047e-16,6.667448145536728e-16,7.349250883023926e-16,0.3749110600000001,primary,0.633799083475681,0.37204440765837,specter,2.000407380244836,93,12,7,0.9475,0.9945,0.997,2000,0.7214847738194027,0.8633161577980838,0.9818978524787223,0.09078674285845997,0,35.78081025936837,0,e562cd8b271e87f4cda3007f191d5791c860bb398d69843bbb6b1883d1c162c9,1,1,1,1.0,1.0,1.0,0.37204440765837,0.08965900991002912,6.263399955843722e-16,0,Materials Science
38.743442039643604,49.06027223161687,58.54390676725582,34.68914046639221,1.075169738111847,0.5922662769839981,0.7040675334304649,0.7592040202137709,0.8428955400489969,1.1887685670975445,1.281862651508492,61,768,82.67299268670325,26,0.019665054234290037,0.03293503585490329,0.04637147834159332,8.321560720094577e-16,6.617037816415896e-16,9.190670326250941e-16,0.46329286000000014,primary,0.5791167041602292,0.34733930907071003,specter,1.852172365119101,230,58,23,0.852,0.9695,0.9885,2000,0.6633911064624156,0.8303436032919743,0.977911020334705,0.12556745210791714,0,29.549023247363145,0,401fc60fadb033724b06b97025816bba26336ccbfc5a48fd2fda2f7e91a169f8,1,1,1,1.0,1.0,1.0,0.34733930907071003,0.02972448264058938,6.395523991360283e-16,0,Mathematics
51.09451191023558,59.23153356040341,65.32374299646992,43.80272701947729,0.8066139234089533,0.61791625339009,0.684464427229324,0.7090861514068499,0.7599226302971639,1.107697723557406,1.1475441008657274,61,768,96.10717884548995,27,0.07145511559405959,0.11600057205335423,0.1618767599724415,1.1704272557074282e-15,7.1056275045172695e-16,8.961499562314957e-16,0.29558606,primary,0.744423663271746,0.48181720802153977,specter,1.348774622757448,35,2,1,0.9815,0.9995,1.0,2000,0.8625107547478162,0.9883622348606073,1.079360404977121,0.07146766312438255,0,44.934487546205744,0,febc982fbd8076f2374f28a2332aa3e7585ff84d632251e4ba29136b894cf148,1,1,1,1.0,1.0,1.0,0.48181720802153977,0.10976989871749418,6.150804932035515e-16,0,Medicine
46.3946598219899,54.98223450546907,61.90708155283813,39.96270484421216,0.9553031512090998,0.6149040144222543,0.7008697670685773,0.7339696137457199,0.7860406635160923,1.1398035313317865,1.193632821596288,62,768,94.38662847522954,28,0.04808031532503865,0.07663519349206105,0.1082949949857137,7.388636670596619e-16,6.725551746261153e-16,9.879117122447025e-16,0.3520320800000001,primary,0.6871071082436633,0.42252108670586813,specter,1.5920134317486907,93,14,3,0.9505,0.9925,0.999,2000,0.7877981515221628,0.9232221831412218,1.0286857149727775,0.08759947399008855,0,41.55746146853439,0,042418e79434fa7d699a23711c102e0723f4eb346ac46266e6c0b77c111b82b6,1,1,1,1.0,1.0,1.0,0.4225210867058682,0.07279154452091491,7.027054790256606e-16,0,Neuroscience
46.509651856862085,56.99068114012864,64.08534591950176,41.6149495100311,0.833389041990582,0.57475018103334,0.6640118346416864,0.6893538220192985,0.7430904896103487,1.1553051335240354,1.1993973116805519,54,768,74.42805498946024,29,0.014395246406137596,0.02187460596990929,0.07246806376170778,7.305762257824958e-16,7.219134217166797e-16,8.21615547087791e-11,0.37428313999999996,primary,0.652283299159613,0.4451613265186819,specter,1.5633978715690602,118,16,2,0.933,0.991,0.9995,2000,0.7896424864858295,0.954174582341412,1.061101459113545,0.12507886362645926,0,27.726808305652195,0,025ce557282268c89c63918a03c508c8a6b9379ea6c7676123caad4a678bb61d,1,1,1,1.0,1.0,1.0,0.4451613265186819,0.019912843567039006,7.034149195311436e-16,0,Nursing
46.98426944400782,56.50113711534432,63.002983825515535,41.018344010552354,0.875270648434742,0.5685094462101656,0.6864471763324634,0.7185330146405099,0.7717425268024358,1.2074507836386923,1.2638893151739887,59,768,85.22707823923957,30,0.018504815607124362,0.030186736071882412,0.06961898247348536,9.748451683276263e-16,7.749665698168743e-16,2.353443244261406e-10,0.3787511800000001,primary,0.6693708205104583,0.4387952848840049,specter,1.5900652115055818,118,15,1,0.9255,0.9925,1.0,2000,0.7972463514980356,0.9466568168389569,1.0450415325136166,0.08380401223339462,0,34.71184641141047,0,e5a4b495e8664bd2adeb102b0e934522efb51d0692f1acb76db19388cb689959,1,1,1,1.0,1.0,1.0,0.4387952848840049,0.02839346086929035,7.828127945337782e-16,0,"Pharmacology, Toxicology and Pharmaceutics"
