model,field_id,repeat,angle_p50_observed,pr_observed,gap_25_observed,connect_ratio90_50_observed,angle_p50_gaussian,pr_gaussian,gap_25_gaussian,connect_ratio90_50_gaussian,gap_excess_observed_minus_reference,spread_reference_relative_error,pr_reference_relative_error
specter,34,0,55.20129488983537,29.318351235754825,0.06873352386434808,1.1426755977394212,53.705630870915336,29.990376545200988,0.1824014220331603,1.0539967414760962,-0.1136678981688122,-0.027094727069444824,0.02292166104574811
specter,34,1,55.20129488983537,29.318351235754825,0.06873352386434808,1.1426755977394212,53.50443731355412,30.659991620725588,0.20216815082724846,1.0529205310787613,-0.13343462696290037,-0.0307394523926956,0.04576111303744068
specter,34,2,55.20129488983537,29.318351235754825,0.06873352386434808,1.1426755977394212,53.509939702667694,30.625234864495273,0.2132324559102146,1.046642065607312,-0.14449893204586653,-0.030639773768769252,0.04457561812502786
specter,35,0,47.218768302465826,25.089963649623098,0.08095887864730064,1.2586103788839602,46.28739319935665,25.81195059931367,0.16168832182177964,1.0724268007469138,-0.080729443174479,-0.01972468017681306,0.028775926492879522
specter,35,1,47.218768302465826,25.089963649623098,0.08095887864730064,1.2586103788839602,46.07758074851981,26.31953793406048,0.17021322548987808,1.0723797365005212,-0.08925434684257744,-0.024168092370304928,0.049006618806155755
specter,35,2,47.218768302465826,25.089963649623098,0.08095887864730064,1.2586103788839602,46.167076741792954,25.88105509859011,0.17280885097304782,1.0753986413502703,-0.09184997232574718,-0.022272744471777184,0.031530195101693526
specter,36,0,54.20085262482426,38.92888510098401,0.13993157906444023,1.1784684027661356,53.62479605378628,39.041341081763306,0.2651988115395591,1.0706804133690928,-0.12526723247511887,-0.01062818282630007,0.0028887542113671394
specter,36,1,54.20085262482426,38.92888510098401,0.13993157906444023,1.1784684027661356,53.18105904857795,39.227432532854785,0.26167086709554344,1.0678481178110575,-0.1217392880311032,-0.018815083653854536,0.007669046547218672
specter,36,2,54.20085262482426,38.92888510098401,0.13993157906444023,1.1784684027661356,53.45453690397757,39.35286908316984,0.26557174251246585,1.066009795496578,-0.12564016344802562,-0.013769446137916863,0.010891243894758151
specter2,11,0,35.196219368436196,58.52511813100215,0.17167167772021652,1.1002139695637196,34.818603731617486,55.93063155495516,0.307646292291859,1.0482287773749346,-0.1359746145716425,-0.010728869281834141,-0.044331163420115005
specter2,11,1,35.196219368436196,58.52511813100215,0.17167167772021652,1.1002139695637196,34.79014538144895,55.60409502436577,0.2999463159262119,1.0475626861855951,-0.12827463820599538,-0.011537431982010293,-0.04991058881928245
specter2,11,2,35.196219368436196,58.52511813100215,0.17167167772021652,1.1002139695637196,34.674012999774924,55.94817166959786,0.30748916408097804,1.0453305604747696,-0.13581748636076152,-0.014837001758478241,-0.04403146108370215
specter2,12,0,33.03621521107174,58.0461897871555,0.15329054483109292,1.097027754249459,32.94418861411699,56.266553359992315,0.27857282697735813,1.0462623638175914,-0.12528228214626522,-0.002785627722993844,-0.030658970617860937
specter2,12,1,33.03621521107174,58.0461897871555,0.15329054483109292,1.097027754249459,32.89374693894554,57.62247959112416,0.27767511088188546,1.046313519816097,-0.12438456605079254,-0.0043124877113179805,-0.0072995350355467
specter2,12,2,33.03621521107174,58.0461897871555,0.15329054483109292,1.097027754249459,33.00786363984974,55.87260584439122,0.28371280377851066,1.0454009079116344,-0.13042225894741774,-0.0008581967105149024,-0.037445764325520825
specter2,13,0,35.134094998653374,68.70704490925976,0.1707092095738358,1.0822073589333732,34.76885480358021,63.97878460590577,0.3013619584061104,1.0434421001796423,-0.1306527488322746,-0.010395605610082237,-0.06881769270674531
specter2,13,1,35.134094998653374,68.70704490925976,0.1707092095738358,1.0822073589333732,34.90210224835883,65.25709325427228,0.34994902864173943,1.0447645769507152,-0.17923981906790362,-0.006603066061711238,-0.050212487810293416
specter2,13,2,35.134094998653374,68.70704490925976,0.1707092095738358,1.0822073589333732,34.76360675601745,65.90742910733006,0.33906987540631667,1.0477831401092188,-0.16836066583248085,-0.01054497753962702,-0.040747143260594476
specter2,14,0,33.5679699346949,55.6430395441181,0.1895681957892866,1.1040035688251626,33.204254604367875,53.62110286835731,0.3163583191224012,1.0467672807415402,-0.1267901233331146,-0.010835189945493262,-0.036337638855218235
specter2,14,1,33.5679699346949,55.6430395441181,0.1895681957892866,1.1040035688251626,33.10052623612043,53.63870716128678,0.31392013813700437,1.0462469223089326,-0.12435194234771776,-0.013925289479341907,-0.03602125978833581
specter2,14,2,33.5679699346949,55.6430395441181,0.1895681957892866,1.1040035688251626,33.28880997739552,52.43350500420529,0.2932306747147906,1.0484208494588447,-0.10366247892550398,-0.008316259751259047,-0.05768079109639668
specter2,15,0,34.72140322920661,42.70404331875833,0.05252745626004013,1.101821450861782,34.07914432825938,42.58588553020632,0.1945514418881223,1.0488950828893497,-0.14202398562808216,-0.018497492647617908,-0.0027668993230931527
specter2,15,1,34.72140322920661,42.70404331875833,0.05252745626004013,1.101821450861782,34.05316809693222,41.17257581951422,0.18061989024044697,1.0439694580247336,-0.12809243398040684,-0.01924562575605504,-0.035862353543730796
specter2,15,2,34.72140322920661,42.70404331875833,0.05252745626004013,1.101821450861782,33.99065382929092,41.94871987538472,0.1956877587442005,1.0446733942685127,-0.14316030248416037,-0.021046079131416096,-0.01768739877242087
specter2,16,0,34.87835805679694,52.620070433707326,0.12392326635198679,1.0893419876387,34.44539282264587,52.84967310624713,0.23494085635762102,1.045292867879832,-0.11101759000563423,-0.012413578455901408,0.004363404888046762
specter2,16,1,34.87835805679694,52.620070433707326,0.12392326635198679,1.0893419876387,34.29619238036744,50.18226764714159,0.21434979582806263,1.0460952047051846,-0.09042652947607584,-0.01669131544212854,-0.046328383190535005
specter2,16,2,34.87835805679694,52.620070433707326,0.12392326635198679,1.0893419876387,34.2742672887823,54.17751026092109,0.2512163713827519,1.045929897797176,-0.12729310503076507,-0.017319931374949582,0.029597828630348877
specter2,17,0,36.88810403346991,48.31524036633752,0.13016528577997807,1.0753623204620433,36.369456132688875,45.9009198052916,0.2521121432077316,1.044041274971705,-0.12194685742775355,-0.014060031394143913,-0.04997016557798273
specter2,17,1,36.88810403346991,48.31524036633752,0.13016528577997807,1.0753623204620433,36.30361436745716,47.38732657018481,0.267366595337625,1.0501492271389863,-0.13720130955764695,-0.01584493649991936,-0.019205405770871598
specter2,17,2,36.88810403346991,48.31524036633752,0.13016528577997807,1.0753623204620433,36.447873136326905,46.40470263665934,0.25898996240127775,1.0476190944806982,-0.12882467662129968,-0.011934224018224526,-0.039543169302109105
specter2,18,0,34.699738367561174,52.6497975921242,0.12542104720452993,1.082150612380505,34.33260069369335,51.6071841182944,0.27987480031913486,1.0481244163533316,-0.15445375311460494,-0.010580416197346287,-0.019802801178969154
specter2,18,1,34.699738367561174,52.6497975921242,0.12542104720452993,1.082150612380505,34.31191038063368,49.79820717597438,0.26930483439510683,1.048303466571293,-0.1438837871905769,-0.011176683317302927,-0.05416146968390978
specter2,18,2,34.699738367561174,52.6497975921242,0.12542104720452993,1.082150612380505,34.19164345254085,51.70141105394675,0.28314133320052914,1.0473789176472705,-0.15772028599599922,-0.014642615158600547,-0.018013108911159814
specter2,19,0,35.40875367902862,53.81415502587962,0.13378629481570697,1.0884418249712942,35.08195115302527,51.91527582452069,0.2596657992496785,1.0466249965391399,-0.1258795044339715,-0.009229427529862555,-0.03528586856833016
specter2,19,1,35.40875367902862,53.81415502587962,0.13378629481570697,1.0884418249712942,34.91850998956528,51.90139471110405,0.25679133429426637,1.0450038541081605,-0.1230050394785594,-0.013845268147737566,-0.03554381396225048
specter2,19,2,35.40875367902862,53.81415502587962,0.13378629481570697,1.0884418249712942,34.927873548735754,52.619629811038706,0.265090300513568,1.047939523352348,-0.13130400569786105,-0.013580826217492015,-0.02219723071497559
specter2,20,0,33.79959558143837,56.85045384137078,0.1575078486733721,1.1034149811192986,33.52347392234957,55.15477438695686,0.30223417978540557,1.0491127311539323,-0.14472633111203348,-0.008169377601678685,-0.029827017021629376
specter2,20,1,33.79959558143837,56.85045384137078,0.1575078486733721,1.1034149811192986,33.41648815974777,54.45687336504096,0.2661431004889117,1.0468578972110196,-0.10863525181553962,-0.01133467472317884,-0.04210310234301029
specter2,20,2,33.79959558143837,56.85045384137078,0.1575078486733721,1.1034149811192986,33.571902401681285,53.33705125885638,0.27860493821079607,1.0470078698370993,-0.12109708953742399,-0.006736565211511669,-0.06180078337312511
specter2,21,0,35.5179063117361,32.89977322286129,0.03189239765713252,1.1197195921789833,34.61608532659071,34.257158299729326,0.15223325683956695,1.051964784236362,-0.12034085918243444,-0.025390600933236973,0.041258189461464756
specter2,21,1,35.5179063117361,32.89977322286129,0.03189239765713252,1.1197195921789833,34.77665494167478,32.696389176392124,0.14702965577152077,1.0502903007846573,-0.11513725811438826,-0.02086979349389162,-0.006181928522469016
specter2,21,2,35.5179063117361,32.89977322286129,0.03189239765713252,1.1197195921789833,34.48471980280326,33.53929032570756,0.14843978253772208,1.0413801508391285,-0.11654738488058956,-0.029089172651808104,0.019438343799947022
specter2,22,0,36.71270800066663,57.08250335880113,0.15476897959738536,1.0761265930992432,36.15062443750567,55.11926899146599,0.27095873530579784,1.0461385715014513,-0.11618975570841247,-0.015310326962281184,-0.03439292693585838
specter2,22,1,36.71270800066663,57.08250335880113,0.15476897959738536,1.0761265930992432,36.183157093524855,54.02180928286355,0.2824664043168509,1.0440978067983473,-0.12769742471946552,-0.014424185411006984,-0.05361877801152304
specter2,22,2,36.71270800066663,57.08250335880113,0.15476897959738536,1.0761265930992432,36.249052141282995,54.98047671146924,0.2864682723241223,1.043139189170319,-0.13169929272673694,-0.012629301531644432,-0.03682435989394628
specter2,23,0,35.673746732431574,54.82480169907282,0.14191810479708994,1.091512970273599,35.20590559193782,53.61715646934817,0.2740630620032618,1.0481794573594736,-0.13214495720617186,-0.013114438020843777,-0.02202735244448828
specter2,23,1,35.673746732431574,54.82480169907282,0.14191810479708994,1.091512970273599,35.25710734468529,52.17522473884321,0.26389218302915973,1.0449199517492744,-0.1219740782320698,-0.011679159771785685,-0.04832807193307953
specter2,23,2,35.673746732431574,54.82480169907282,0.14191810479708994,1.091512970273599,35.30057249390583,52.2620263138004,0.27909390128733874,1.0482946405688032,-0.1371757964902488,-0.01046075258998469,-0.04674481814524767
specter2,24,0,33.82322500545259,56.219905708973364,0.11751506283775713,1.1042907706421616,33.49789433435499,54.516780568034264,0.25055150062244896,1.0470096245251947,-0.13303643778469182,-0.009618558580536174,-0.03029398785824111
specter2,24,1,33.82322500545259,56.219905708973364,0.11751506283775713,1.1042907706421616,33.46105622268344,55.5401193881085,0.2458598019727103,1.0499504355652245,-0.12834473913495315,-0.010707695162444408,-0.012091559249206685
specter2,24,2,33.82322500545259,56.219905708973364,0.11751506283775713,1.1042907706421616,33.51804948576704,53.935811213504316,0.23291680318564695,1.0463540574861554,-0.11540174034788982,-0.009022661784509278,-0.040627860660116366
specter2,25,0,35.03663512453272,57.08952253174531,0.1862652009208722,1.0786751982494047,34.6051058617955,55.957904197495715,0.2961947256106601,1.045020817341458,-0.10992952468978792,-0.012316515590136246,-0.019821821659488315
specter2,25,1,35.03663512453272,57.08952253174531,0.1862652009208722,1.0786751982494047,34.59335050112343,56.101587825693755,0.2969753263614369,1.0470424905335387,-0.11071012544056472,-0.012652031847056655,-0.017305009084674028
specter2,25,2,35.03663512453272,57.08952253174531,0.1862652009208722,1.0786751982494047,34.5814853219048,55.717476492299696,0.3020782601418159,1.0465452561581983,-0.11581305922094368,-0.012990682495911954,-0.02403323724914097
specter2,26,0,34.8139431688866,37.90839491989164,0.058174932576381705,1.0918550013767883,34.25270430773793,37.04065623083625,0.16303274787627334,1.0501430730095596,-0.10485781529989163,-0.01612109431057651,-0.02289040965435507
specter2,26,1,34.8139431688866,37.90839491989164,0.058174932576381705,1.0918550013767883,34.07420582314069,38.400874910841175,0.1661885183649435,1.043181168779513,-0.1080135857885618,-0.021248306810790152,0.012991317411097159
specter2,26,2,34.8139431688866,37.90839491989164,0.058174932576381705,1.0918550013767883,34.13136283613462,37.04020027251503,0.16791720576111033,1.0461925722205823,-0.10974227318472862,-0.019606521715759162,-0.02290243755271859
specter2,27,0,35.73185962973506,66.76969935442182,0.2534129804362372,1.0868501243845008,35.37231673800291,63.09183508998736,0.3690613756156617,1.0433953585370592,-0.11564839517942449,-0.01006224964101654,-0.05508283398000491
specter2,27,1,35.73185962973506,66.76969935442182,0.2534129804362372,1.0868501243845008,35.41953659839988,63.89019191173865,0.3510194339185052,1.0471444707924236,-0.09760645348226799,-0.00874074382278378,-0.04312596088531695
specter2,27,2,35.73185962973506,66.76969935442182,0.2534129804362372,1.0868501243845008,35.41359190809997,62.91468273712475,0.3334302165473757,1.043227906064665,-0.08001723611113848,-0.008907113285820722,-0.05773601880149504
specter2,28,0,35.551065530302175,51.438809455212876,0.11204677785956707,1.0937765361445027,35.22219315484743,49.60215122430716,0.23642939833512738,1.049082466084819,-0.12438262047556031,-0.009250703756668699,-0.035705690904547005
specter2,28,1,35.551065530302175,51.438809455212876,0.11204677785956707,1.0937765361445027,35.03084378189037,49.37307155544909,0.22338828594838822,1.0477744421456576,-0.11134150808882115,-0.01463308456868595,-0.04015913124043824
specter2,28,2,35.551065530302175,51.438809455212876,0.11204677785956707,1.0937765361445027,35.04128085388601,48.59594656662705,0.22212691640463483,1.0527930683047788,-0.11008013854506776,-0.014339504844985584,-0.0552668873695662
specter2,29,0,34.77716828718071,50.46637451896041,0.039308116902899704,1.0919781303650609,34.203670967161806,49.77691122369199,0.251621979978645,1.0445401452345495,-0.2123138630757453,-0.0164906272783083,-0.013661835268340528
specter2,29,1,34.77716828718071,50.46637451896041,0.039308116902899704,1.0919781303650609,34.17111682141926,49.91758315018721,0.2538259864491561,1.049691163766232,-0.2145178695462564,-0.01742670538201474,-0.010874396546298626
specter2,29,2,34.77716828718071,50.46637451896041,0.039308116902899704,1.0919781303650609,34.29082664276298,47.85481441417492,0.24694174163116234,1.0494974488494015,-0.20763362472826263,-0.013984509618541807,-0.05174851828922877
specter2,30,0,33.82876342878107,54.93766964790598,0.0774948527731015,1.1279314825946598,33.339426641587444,52.60270822943082,0.270357561943103,1.0478836210475995,-0.1928627091700015,-0.01446511008963769,-0.042502010613844066
specter2,30,1,33.82876342878107,54.93766964790598,0.0774948527731015,1.1279314825946598,33.4021357041297,53.64294319534024,0.2941534441105056,1.0445396245847087,-0.2166585913374041,-0.012611389876829082,-0.02356718915934375
specter2,30,2,33.82876342878107,54.93766964790598,0.0774948527731015,1.1279314825946598,33.392034219971976,53.85246699887963,0.29079694581278753,1.0461103787319914,-0.21330209303968603,-0.01290999624412914,-0.019753343306721627
specter2,31,0,36.88045648288863,40.707179549754834,0.06115842621360891,1.0878939906405292,36.09091526028885,40.07617653996344,0.20593414721160516,1.0409788934339204,-0.14477572099799624,-0.021408119581331708,-0.015501025046948835
specter2,31,1,36.88045648288863,40.707179549754834,0.06115842621360891,1.0878939906405292,36.118436725888394,40.30652919281395,0.1924516676299553,1.043507839443399,-0.1312932414163464,-0.020661885173622885,-0.009842252923742523
specter2,31,2,36.88045648288863,40.707179549754834,0.06115842621360891,1.0878939906405292,36.18931941219605,41.297902212511076,0.2076159909451109,1.0434773304557423,-0.146457564731502,-0.018739927229839193,0.014511510482671186
specter2,32,0,35.13197192609968,54.44628098859396,0.15890737236394195,1.087102931438948,34.70263794066162,52.43511717368247,0.27538647553567364,1.0532537409575449,-0.11647910317173168,-0.012220605958047859,-0.03693849751340794
specter2,32,1,35.13197192609968,54.44628098859396,0.15890737236394195,1.087102931438948,34.67045538698974,52.21679855451639,0.27890894528350346,1.0455276975245715,-0.12000157291956151,-0.013136653418736266,-0.04094829607452222
specter2,32,2,35.13197192609968,54.44628098859396,0.15890737236394195,1.087102931438948,34.620506837799724,54.76615157187051,0.29298190675677144,1.046559655696835,-0.1340745343928295,-0.01455839397161729,0.005874975801259064
specter2,33,0,34.17647161136534,60.44976760951125,0.22586686055703398,1.081655094955259,34.03201582266403,56.18741332243302,0.29953784094708513,1.0480199788029925,-0.07367098039005116,-0.004226761332883688,-0.07051068110984082
specter2,33,1,34.17647161136534,60.44976760951125,0.22586686055703398,1.081655094955259,33.91327152252129,56.73627209793311,0.30220914585133757,1.0494086380805696,-0.07634228529430359,-0.007701207188296255,-0.06143109656874601
specter2,33,2,34.17647161136534,60.44976760951125,0.22586686055703398,1.081655094955259,34.009537833973376,56.626804755813794,0.2973377687515683,1.050433025952007,-0.07147090819453433,-0.00488446494097583,-0.06324197767628714
specter2,34,0,33.696678563793085,48.03099478859486,0.08150731869656848,1.111562900030171,33.44229794106637,44.87647507166684,0.23092521285207412,1.0475056316652192,-0.14941789415550566,-0.007549130465340448,-0.06567675166447051
specter2,34,1,33.696678563793085,48.03099478859486,0.08150731869656848,1.111562900030171,33.23665408356971,45.14774804741258,0.2159694566215989,1.046375698020482,-0.13446213792503042,-0.013651923567258306,-0.06002887830811532
specter2,34,2,33.696678563793085,48.03099478859486,0.08150731869656848,1.111562900030171,33.23341994136404,46.26953731458864,0.2291556908228729,1.0495237986115216,-0.14764837212630444,-0.013747901638199278,-0.03667334981836534
specter2,35,0,32.37217715384665,53.930075597634314,0.1254044079377963,1.1121548910962682,31.890690106783172,53.635050318148195,0.24944885361843291,1.0447258454373138,-0.1240444456806366,-0.014873483633035978,-0.00547051485125416
specter2,35,1,32.37217715384665,53.930075597634314,0.1254044079377963,1.1121548910962682,31.85722320475964,53.87305867671809,0.23489717843151023,1.0463277808080753,-0.10949277049371392,-0.015907300477188246,-0.0010572379193684034
specter2,35,2,32.37217715384665,53.930075597634314,0.1254044079377963,1.1121548910962682,31.923115762160798,51.4916104466973,0.22085595887728246,1.045113166748965,-0.09545155093948615,-0.013871831651968258,-0.0452153111953727
specter2,36,0,34.49664486534032,59.99945416506577,0.21766228683722413,1.0868710492416866,34.223232597607876,56.942308639227214,0.3372315363453288,1.046945949197457,-0.11956924950810469,-0.007925764050380146,-0.05095288896175587
specter2,36,1,34.49664486534032,59.99945416506577,0.21766228683722413,1.0868710492416866,34.231597651523714,58.2331914408178,0.3344320380014447,1.048370382696113,-0.11676975116422059,-0.007683275137371659,-0.02943797987542973
specter2,36,2,34.49664486534032,59.99945416506577,0.21766228683722413,1.0868710492416866,34.04804241388843,58.37296666818792,0.3353297601047441,1.0466007464589988,-0.11766747326751995,-0.013004234272725235,-0.02710837155956758
scincl,11,0,40.69526740032569,31.174106920464748,0.10540759693939732,1.2158779292060609,39.78753941287041,31.698643878622864,0.23667195018865603,1.0611547168802182,-0.13126435324925873,-0.02230549263937298,0.016826046035460784
scincl,11,1,40.69526740032569,31.174106920464748,0.10540759693939732,1.2158779292060609,39.84130471521966,31.164943365439846,0.23834797977727606,1.0554334627771302,-0.13294038283787873,-0.020984324214053385,-0.00029394763571832794
scincl,11,2,40.69526740032569,31.174106920464748,0.10540759693939732,1.2158779292060609,39.80590190823231,30.543210933195596,0.23742965032354355,1.0555532038314221,-0.13202205338414624,-0.02185427320932809,-0.020237820729837486
scincl,12,0,39.4647566211312,31.10768198419461,0.10658623365834022,1.250764722635242,39.0424171532764,31.997655386140543,0.20910184401467577,1.066292136619779,-0.10251561035633555,-0.010701686872399363,0.0286094413077167
scincl,12,1,39.4647566211312,31.10768198419461,0.10658623365834022,1.250764722635242,39.12357389668347,30.934988290081787,0.21783714789008785,1.0811117829949384,-0.11125091423174763,-0.008645250944358973,-0.005551480634287231
scincl,12,2,39.4647566211312,31.10768198419461,0.10658623365834022,1.250764722635242,39.050914444891134,31.574426217389124,0.21584888454090428,1.0734250115763317,-0.10926265088256407,-0.010486373455005138,0.01500414699596253
scincl,13,0,43.6171651749204,44.820001545958945,0.10743762426972495,1.1098164480702402,42.88545239094366,44.95548258819563,0.2777485877338677,1.0488495589832998,-0.17031096346414273,-0.016775798726082036,0.003022780847023343
scincl,13,1,43.6171651749204,44.820001545958945,0.10743762426972495,1.1098164480702402,43.01990118898209,43.39117184403893,0.2388925673114311,1.0491639315223995,-0.13145494304170616,-0.013693324257619044,-0.03187928720740618
scincl,13,2,43.6171651749204,44.820001545958945,0.10743762426972495,1.1098164480702402,42.87552702200865,43.87320906820103,0.25657487178818916,1.0495085133491253,-0.14913724751846422,-0.01700335521434093,-0.021124329431070343
scincl,14,0,42.28177868650043,38.72412939292568,0.15001741571387242,1.1655762826304479,41.648208767122185,38.31695737090435,0.2693250454392292,1.0533624838208073,-0.11930762972535677,-0.01498446704609735,-0.010514684988520817
scincl,14,1,42.28177868650043,38.72412939292568,0.15001741571387242,1.1655762826304479,41.847462593138516,37.75420749071703,0.2774395001709703,1.0555343525712075,-0.12742208445709788,-0.010271944720731008,-0.025046964706864294
scincl,14,2,42.28177868650043,38.72412939292568,0.15001741571387242,1.1655762826304479,41.67241206069197,37.555319084875016,0.2527191016654829,1.0559160001325796,-0.10270168595161047,-0.014412038583490827,-0.030182997690948454
scincl,15,0,39.79734893314631,22.039094361548212,0.03346308107922222,1.18304201557808,38.18411993154106,22.805932531544777,0.13413683936365778,1.0572893531046417,-0.10067375828443556,-0.04053609209787401,0.034794450144669975
scincl,15,1,39.79734893314631,22.039094361548212,0.03346308107922222,1.18304201557808,38.24252014597092,22.929595013272014,0.13333339778516248,1.0564047672636354,-0.09987031670594027,-0.03906865228101686,0.040405501111582254
scincl,15,2,39.79734893314631,22.039094361548212,0.03346308107922222,1.18304201557808,38.63195498408038,21.840057160558715,0.124162517969497,1.0620197286685298,-0.09069943689027478,-0.02928320554777708,-0.009031097091573792
scincl,16,0,37.930386839158004,34.191876355252106,0.1325594575586925,1.2135209254834785,37.29903618035229,33.70807453137622,0.20694169491460623,1.0693637038752106,-0.07438223735591373,-0.016644983387143597,-0.014149613166858921
scincl,16,1,37.930386839158004,34.191876355252106,0.1325594575586925,1.2135209254834785,37.1341968430234,35.65605003599913,0.21588868163988273,1.0643712672170371,-0.08332922408119023,-0.020990821936797133,0.042822267650196366
scincl,16,2,37.930386839158004,34.191876355252106,0.1325594575586925,1.2135209254834785,37.17236971807278,34.196573406624836,0.20121179427817626,1.0611178051517,-0.06865233671948376,-0.019984428956645206,0.0001373733141734057
scincl,17,0,49.21604530603165,42.20751479395772,0.10193035986656622,1.0857144334547872,48.333924235533544,40.61691092826766,0.23894676730483483,1.0423414349758477,-0.1370164074382686,-0.017923444783362164,-0.037685323892080236
scincl,17,1,49.21604530603165,42.20751479395772,0.10193035986656622,1.0857144334547872,48.153303080883596,42.221705811253024,0.2531988016431824,1.0458390147013954,-0.1512684417766162,-0.021593409599243274,0.0003362201580590085
scincl,17,2,49.21604530603165,42.20751479395772,0.10193035986656622,1.0857144334547872,48.22891183076293,41.850149580440764,0.25648726557347556,1.0428519008462198,-0.15455690570690933,-0.020057147402449682,-0.00846686224624904
scincl,18,0,45.36864722766097,37.47279803045047,0.08844970627272022,1.113219998940804,44.57834602991406,37.464084751269844,0.21164518790317666,1.0504422229221304,-0.12319548163045643,-0.017419545127302594,-0.0002325227802190133
scincl,18,1,45.36864722766097,37.47279803045047,0.08844970627272022,1.113219998940804,44.151196163092834,40.0652026642284,0.2412905066649931,1.0523010302272753,-0.15284080039227288,-0.026834634465932816,0.06918097313340033
scincl,18,2,45.36864722766097,37.47279803045047,0.08844970627272022,1.113219998940804,44.7781586375831,36.746764777529194,0.20198628402720867,1.0499969471117119,-0.11353657775448844,-0.013015344872744139,-0.019374941052741734
scincl,19,0,39.84389515543291,25.21860008669715,0.08238532275969607,1.2249959379464854,38.60732408145865,26.377765762727726,0.21623246521149586,1.0599976148632935,-0.1338471424517998,-0.031035396242017455,0.04596471144494796
scincl,19,1,39.84389515543291,25.21860008669715,0.08238532275969607,1.2249959379464854,38.6226779029477,25.135231592784297,0.19054949754819125,1.065571591080572,-0.10816417478849519,-0.03065004683204753,-0.003305833536605851
scincl,19,2,39.84389515543291,25.21860008669715,0.08238532275969607,1.2249959379464854,38.77476583544822,25.592871080238282,0.23151182680229623,1.0512942368217253,-0.14912650404260017,-0.026832951844039443,0.014841069379523564
scincl,20,0,40.846351200365405,34.29586607704203,0.09843517345346181,1.1586239313232622,39.87249293635476,35.950950490590685,0.23729874443236124,1.0577310050852877,-0.13886357097889943,-0.02384198919589009,0.04825900619715173
scincl,20,1,40.846351200365405,34.29586607704203,0.09843517345346181,1.1586239313232622,40.23811172284779,33.61738750016787,0.22465439007891547,1.0615436953506474,-0.12621921662545366,-0.014890913377647585,-0.01978310083641055
scincl,20,2,40.846351200365405,34.29586607704203,0.09843517345346181,1.1586239313232622,40.09091921885975,34.34134018576357,0.22747932854206881,1.0583810982949393,-0.129044155088607,-0.018494478926648794,0.0013259355695929287
scincl,21,0,42.22484276866385,18.95578959977598,0.024863218723501286,1.1743820548313348,40.518896897502984,19.871783823107506,0.12391011092085114,1.0548046003558391,-0.09904689219734986,-0.04040147361843793,0.04832266250424899
scincl,21,1,42.22484276866385,18.95578959977598,0.024863218723501286,1.1743820548313348,40.62287166602661,20.077394224138192,0.12868002656145755,1.0580778265855628,-0.10381680783795627,-0.03793906614203191,0.05916950166905566
scincl,21,2,42.22484276866385,18.95578959977598,0.024863218723501286,1.1743820548313348,40.371166191718345,19.919937301554643,0.12313143070305428,1.0581866105479756,-0.09826821197955299,-0.04390014160860689,0.05086296704781201
scincl,22,0,46.694127775028875,38.610061919474425,0.1255717957222092,1.166308003198725,45.70156834009361,39.29122919209059,0.2370925137964838,1.0470315054337698,-0.1115207180742746,-0.021256622239896883,0.01764222170989549
scincl,22,1,46.694127775028875,38.610061919474425,0.1255717957222092,1.166308003198725,45.404017232683735,39.58707343470621,0.2289319305873411,1.0524177363496967,-0.1033601348651319,-0.027628967577269292,0.0253045829677625
scincl,22,2,46.694127775028875,38.610061919474425,0.1255717957222092,1.166308003198725,45.78781484892567,37.289120662001714,0.22917117524443645,1.048599376616314,-0.10359937952222725,-0.019409569667299453,-0.03421235791405053
scincl,23,0,42.30744119645609,32.12286697254248,0.09198442619214685,1.2292284916398657,41.36777750108424,31.949651149551283,0.2345868491605511,1.0577978961301973,-0.14260242296840425,-0.02221036462613013,-0.005392290269086497
scincl,23,1,42.30744119645609,32.12286697254248,0.09198442619214685,1.2292284916398657,41.14076517012835,31.792823685533577,0.24764248721484466,1.06022162451565,-0.1556580610226978,-0.02757614247834661,-0.010274403193557213
scincl,23,2,42.30744119645609,32.12286697254248,0.09198442619214685,1.2292284916398657,41.065326872733216,32.13445549386409,0.21760769934469112,1.0575458794596893,-0.1256232731525443,-0.02935924009100599,0.00036075613460995193
scincl,24,0,40.74099730894845,36.58628415321815,0.08641051429440157,1.1326085876029481,40.042360475433426,35.27335306531106,0.20179347426163832,1.0531296271192725,-0.11538295996723676,-0.017148250648286734,-0.0358858823270688
scincl,24,1,40.74099730894845,36.58628415321815,0.08641051429440157,1.1326085876029481,39.862476378003194,35.36732731767587,0.21494747909626621,1.052792482365239,-0.12853696480186466,-0.021563559779433694,-0.0333173172338973
scincl,24,2,40.74099730894845,36.58628415321815,0.08641051429440157,1.1326085876029481,39.955982627482854,35.87909402158534,0.20009938109511005,1.0537139382690888,-0.11368886680070849,-0.019268420836943356,-0.01932937842693183
scincl,25,0,39.51845379850268,31.253195460716285,0.12124806200626961,1.1501681901423537,38.67373072015199,31.467809875309822,0.21258219054470695,1.0539567543581914,-0.09133412853843734,-0.021375408123449846,0.00686695908785695
scincl,25,1,39.51845379850268,31.253195460716285,0.12124806200626961,1.1501681901423537,38.84394614576787,31.95657125164749,0.2157951716672632,1.059488327611523,-0.09454710966099358,-0.01706816911850839,0.022505723992777504
