metric,model,field_id,first,last,change,half_sample_median_change,half_q05,half_q95,same_sign_repeats
angle_p50,specter2,13,36.06311997057219,33.86992418970813,-2.193195780864059,-2.120465481856254,-2.4234705282716753,-2.021181763191794,10
angle_p50,specter2,14,34.286985745822356,32.68371168201632,-1.6032740638060332,-1.5678467279121762,-1.9622824920848507,-1.1307801846039212,10
angle_p50,specter2,15,35.671122677664144,33.12852053866505,-2.5426021389990936,-2.4863811043952495,-2.710069937431114,-2.2578536440979984,10
angle_p50,specter2,16,35.685965337233,33.16493308439415,-2.5210322528388502,-2.5013767083967586,-2.664133703604784,-1.9899928284966355,10
angle_p50,specter2,17,36.579057112506504,36.701707918363475,0.12265080585697063,0.17888920698083055,-0.006551351757837408,0.3905063765641912,9
angle_p50,specter2,18,34.91559867937035,34.20440900915605,-0.7111896702142957,-0.7145310817628001,-0.9550587601284842,-0.42581689812783097,10
angle_p50,specter2,19,36.43512310488433,34.50471611672732,-1.93040698815701,-1.9655660279089986,-2.166652137401495,-1.6307378504973922,10
angle_p50,specter2,20,34.661709086116204,32.81328857068743,-1.8484205154287707,-1.9000293449872956,-2.1440404715288603,-1.58467674338757,10
angle_p50,specter2,21,36.488178697144825,33.956528600487,-2.5316500966578275,-2.614027151680883,-2.944959657553922,-2.381142138502923,10
angle_p50,specter2,22,37.00193143639621,36.25087109256767,-0.7510603438285415,-0.7580957007594762,-1.0453625163033773,-0.5390681380613611,10
angle_p50,specter2,23,36.54872458266797,34.28984557627763,-2.2588790063903446,-2.2455786438226575,-2.5857398985625872,-1.9927492496823633,10
angle_p50,specter2,24,34.89645509934545,32.63767246318209,-2.2587826361633603,-2.285999749702995,-2.5469684754286015,-1.8811547704457041,10
angle_p50,specter2,25,36.21071057213858,33.7157078246504,-2.4950027474881793,-2.4678584671493375,-2.8167428250777737,-2.257930515634448,10
angle_p50,specter2,26,34.799974004577564,34.65209657739939,-0.1478774271781731,-0.13638641818117847,-0.5911916460219135,0.1113674216655271,8
angle_p50,specter2,27,36.88471067390925,34.29970144491436,-2.5850092289948847,-2.3942204113320713,-2.8268878513272044,-2.1209975498668343,10
angle_p50,specter2,28,35.91852563075901,34.53938905630711,-1.3791365744518984,-1.2747496275927546,-1.4734371216955764,-1.136934488214563,10
angle_p50,specter2,29,36.17995968728401,33.460899199119474,-2.719060488164537,-2.741753060231172,-3.0413682906414055,-2.390409125278699,10
angle_p50,specter2,30,35.192665536911896,32.42619012073508,-2.7664754161768172,-2.775169075448936,-3.071205799323981,-2.3357407327624244,10
angle_p50,specter2,31,36.95240583900265,36.49503844449379,-0.4573673945088643,-0.34967015509375443,-0.6267833752811729,-0.14027711186665762,10
