metric,model,field_id,condition,reference_kind,n,reference,value,difference,relative_difference,same_ids
angle_p50,bert,13,trim_extreme,trim_random,950,32.07997279448045,31.385248986045532,-0.6947238084349152,-0.02165599743134591,False
angle_p50,bert,14,trim_extreme,trim_random,950,33.256486617071,32.68531814513333,-0.5711684719376677,-0.01717464861860902,False
angle_p50,bert,15,trim_extreme,trim_random,950,31.399561373057114,30.697970244033275,-0.7015911290238392,-0.022343978652703426,False
angle_p50,bert,16,trim_extreme,trim_random,950,32.296550415273686,31.45602902701023,-0.8405213882634541,-0.026025113439544143,False
angle_p50,bert,17,trim_extreme,trim_random,950,32.92544329156254,32.3116167416678,-0.6138265498947391,-0.018642924393125423,False
angle_p50,bert,18,trim_extreme,trim_random,950,33.44124235877626,32.66125084311439,-0.7799915156618695,-0.023324238594179203,False
angle_p50,bert,19,trim_extreme,trim_random,950,33.988540863245134,33.267673473692895,-0.7208673895522395,-0.02120913023164752,False
angle_p50,bert,20,trim_extreme,trim_random,950,34.42988032633189,33.71120522496382,-0.7186751013680706,-0.020873586970281438,False
angle_p50,bert,21,trim_extreme,trim_random,950,34.604415592897666,33.937554956459294,-0.666860636438372,-0.01927096947059094,False
angle_p50,bert,22,trim_extreme,trim_random,950,33.418044419488034,32.90668436072166,-0.5113600587663711,-0.015301914509041914,False
angle_p50,bert,23,trim_extreme,trim_random,950,34.688123698499304,33.99117708556319,-0.6969466129361166,-0.020091793346731758,False
angle_p50,bert,24,trim_extreme,trim_random,950,29.09856198450856,28.412352104860958,-0.6862098796476026,-0.023582260869555196,False
angle_p50,bert,25,trim_extreme,trim_random,950,30.20716885875589,29.606158175672057,-0.6010106830838318,-0.019896293025475707,False
angle_p50,bert,26,trim_extreme,trim_random,950,34.879749717106556,33.745566724902595,-1.1341829922039608,-0.032516947552743126,False
angle_p50,bert,27,trim_extreme,trim_random,950,30.939679863802432,30.276508102214116,-0.6631717615883161,-0.021434344650869748,False
angle_p50,bert,28,trim_extreme,trim_random,950,31.308702892882085,30.647706725439562,-0.6609961674425229,-0.021112218213064263,False
angle_p50,bert,29,trim_extreme,trim_random,950,32.86088141260925,32.14163924232443,-0.7192421702848222,-0.02188748869069706,False
angle_p50,bert,30,trim_extreme,trim_random,950,32.29773020211695,31.54305182871422,-0.7546783734027329,-0.023366297528650097,False
angle_p50,bert,31,trim_extreme,trim_random,950,31.902643422952604,31.269414384769277,-0.6332290381833268,-0.019848795279696015,False
angle_p50,bert,32,trim_extreme,trim_random,950,32.601994249859246,31.764645338264124,-0.8373489115951216,-0.02568397826150579,False
angle_p50,bert,33,trim_extreme,trim_random,950,36.678697879169384,35.968430390269994,-0.7102674888993903,-0.01936457753323807,False
angle_p50,bert,34,trim_extreme,trim_random,950,30.53816742401535,29.863564786879596,-0.6746026371357523,-0.0220904754292899,False
angle_p50,bert,35,trim_extreme,trim_random,950,29.461941094690093,28.77249090044934,-0.6894501942407523,-0.023401383908306417,False
angle_p50,bert,36,trim_extreme,trim_random,950,33.755681863016605,33.02606433470116,-0.729617528315444,-0.02161465827519922,False
angle_p50,mpnet,11,trim_extreme,trim_random,950,80.73085811356674,79.86649840114433,-0.8643597124224129,-0.010706683077820005,False
angle_p50,mpnet,12,trim_extreme,trim_random,950,82.06686907148271,81.17854596498336,-0.8883231064993566,-0.010824381587234679,False
angle_p50,mpnet,13,trim_extreme,trim_random,950,83.73516259496063,83.11650877697605,-0.6186538179845797,-0.00738822017910325,False
angle_p50,mpnet,14,trim_extreme,trim_random,950,80.42274988676948,79.6665508949654,-0.7561989918040837,-0.00940279949229251,False
angle_p50,mpnet,15,trim_extreme,trim_random,950,80.5671661924236,79.74946384778426,-0.8177023446393434,-0.010149324883617897,False
angle_p50,mpnet,16,trim_extreme,trim_random,950,78.45609290463749,77.41136316498933,-1.0447297396481616,-0.013316107149485753,False
angle_p50,mpnet,17,trim_extreme,trim_random,950,85.90503673649367,85.39746204419872,-0.507574692294952,-0.005908555674702681,False
angle_p50,mpnet,18,trim_extreme,trim_random,950,83.9755176253959,83.34402241928764,-0.631495206108255,-0.007519991825775636,False
angle_p50,mpnet,19,trim_extreme,trim_random,950,81.22794031302377,80.39248488587319,-0.8354554271505776,-0.010285320838261168,False
angle_p50,mpnet,20,trim_extreme,trim_random,950,82.13778069895551,81.4184449840761,-0.7193357148794064,-0.008757671667753663,False
angle_p50,mpnet,21,trim_extreme,trim_random,950,83.16911357653659,82.46121157891375,-0.7079019976228409,-0.008511597240619768,False
angle_p50,mpnet,22,trim_extreme,trim_random,950,86.76534588684545,86.33400836753712,-0.43133751930832887,-0.004971311010168222,False
angle_p50,mpnet,23,trim_extreme,trim_random,950,84.37438271448194,83.66368133190313,-0.7107013825788044,-0.008423189121084028,False
angle_p50,mpnet,24,trim_extreme,trim_random,950,80.06379991818403,79.47053869464752,-0.5932612235365156,-0.007409855941671019,False
angle_p50,mpnet,25,trim_extreme,trim_random,950,80.71083069311663,79.95175014242531,-0.7590805506913227,-0.009404940380028332,False
angle_p50,mpnet,26,trim_extreme,trim_random,950,86.24662580482726,85.7356120463036,-0.51101375852366,-0.005925028993946548,False
angle_p50,mpnet,27,trim_extreme,trim_random,950,85.04230503985991,84.59949152811339,-0.4428135117465217,-0.005206979179820819,False
angle_p50,mpnet,28,trim_extreme,trim_random,950,82.83017979435297,82.21686044862287,-0.6133193457301047,-0.007404539592366288,False
angle_p50,mpnet,29,trim_extreme,trim_random,950,81.3989930805319,80.59645903775102,-0.8025340427808771,-0.009859262533959015,False
angle_p50,mpnet,30,trim_extreme,trim_random,950,78.38966307499682,77.52367431456587,-0.8659887604309517,-0.011047231566774876,False
angle_p50,mpnet,31,trim_extreme,trim_random,950,83.84094631371455,83.03578806508732,-0.8051582486272366,-0.009603401249963351,False
angle_p50,mpnet,32,trim_extreme,trim_random,950,82.42241022273441,81.70620953005756,-0.7162006926768498,-0.008689392736046216,False
angle_p50,mpnet,33,trim_extreme,trim_random,950,82.86917595444162,82.27961931425583,-0.5895566401857906,-0.007114305571349073,False
angle_p50,mpnet,34,trim_extreme,trim_random,950,77.65017738641379,76.90618538947307,-0.7439919969407214,-0.009581330294177735,False
angle_p50,mpnet,35,trim_extreme,trim_random,950,69.48227962520508,68.38056208751847,-1.1017175376866106,-0.01585609372100907,False
angle_p50,mpnet,36,trim_extreme,trim_random,950,81.41022857413135,80.57910930548952,-0.8311192686418281,-0.010209027577966066,False
angle_p50,minilm,11,trim_extreme,trim_random,950,81.62562415364508,80.77437846391942,-0.8512456897256584,-0.010428657649506562,False
angle_p50,minilm,12,trim_extreme,trim_random,950,83.56255464491065,82.73596517203356,-0.8265894728770888,-0.009891864560503023,False
angle_p50,minilm,13,trim_extreme,trim_random,950,84.03409331988314,83.38978356817172,-0.6443097517114182,-0.007667242261528267,False
angle_p50,minilm,14,trim_extreme,trim_random,950,82.30622357079919,81.65305628573618,-0.6531672850630059,-0.007935818905616007,False
angle_p50,minilm,15,trim_extreme,trim_random,950,82.87410085538087,82.13236119848514,-0.7417396568957315,-0.008950198545020735,False
angle_p50,minilm,16,trim_extreme,trim_random,950,81.0131464703025,80.07647079273944,-0.9366756775630591,-0.011562020713593963,False
angle_p50,minilm,17,trim_extreme,trim_random,950,87.1503288692114,86.70439551545167,-0.44593335375974164,-0.005116829271280945,False
angle_p50,minilm,18,trim_extreme,trim_random,950,85.41271252886403,84.84793153127666,-0.564780997587377,-0.006612376318062925,False
angle_p50,minilm,19,trim_extreme,trim_random,950,81.66240875524232,80.83071881494993,-0.8316899402923923,-0.010184489448322842,False
angle_p50,minilm,20,trim_extreme,trim_random,950,83.36982958152531,82.70515959850826,-0.664669983017049,-0.007972548179039812,False
angle_p50,minilm,21,trim_extreme,trim_random,950,84.26238190392965,83.62521073247461,-0.6371711714550372,-0.007561751247211327,False
angle_p50,minilm,22,trim_extreme,trim_random,950,87.8857626596989,87.56149817157471,-0.32426448812418585,-0.003689613406209665,False
angle_p50,minilm,23,trim_extreme,trim_random,950,84.87376405380766,84.15562029707039,-0.7181437567372768,-0.008461316223491552,False
angle_p50,minilm,24,trim_extreme,trim_random,950,80.71494033751297,80.13046438451877,-0.5844759529941967,-0.007241236263697719,False
angle_p50,minilm,25,trim_extreme,trim_random,950,82.9579897352178,82.24539461842745,-0.7125951167903395,-0.008589831058645152,False
angle_p50,minilm,26,trim_extreme,trim_random,950,86.71373353413519,86.15568733454421,-0.5580461995909758,-0.006435499624419918,False
angle_p50,minilm,27,trim_extreme,trim_random,950,85.2427035392237,84.7733928697849,-0.46931066943879785,-0.005505581709088434,False
angle_p50,minilm,28,trim_extreme,trim_random,950,83.10078099333529,82.46056042584785,-0.6402205674874466,-0.0077041462166136864,False
angle_p50,minilm,29,trim_extreme,trim_random,950,83.02515567659428,82.27948606627552,-0.7456696103187568,-0.008981249167702186,False
angle_p50,minilm,30,trim_extreme,trim_random,950,80.30960125015119,79.51788360123032,-0.7917176489208657,-0.009858318763839899,False
angle_p50,minilm,31,trim_extreme,trim_random,950,84.658197971404,83.97400327378824,-0.6841946976157516,-0.008081848114069947,False
angle_p50,minilm,32,trim_extreme,trim_random,950,83.42184005464352,82.71549416877814,-0.7063458858653888,-0.008467157825848884,False
angle_p50,minilm,33,trim_extreme,trim_random,950,84.95414264984458,84.42905454094405,-0.5250881089005333,-0.006180841716745803,False
angle_p50,minilm,34,trim_extreme,trim_random,950,78.75293048463692,78.10965581689497,-0.6432746677419487,-0.008168263247898292,False
angle_p50,minilm,35,trim_extreme,trim_random,950,72.60172299791242,71.64906730825561,-0.9526556896568081,-0.01312166778306626,False
angle_p50,minilm,36,trim_extreme,trim_random,950,83.26498084978967,82.54611051938667,-0.7188703304029929,-0.008633525439702408,False
angle_p50,pubmedbert,11,trim_extreme,trim_random,950,10.152002948627338,9.980961604728705,-0.1710413438986329,-0.016848039225772642,False
angle_p50,pubmedbert,12,trim_extreme,trim_random,950,10.126693576098015,9.910736969860233,-0.215956606237782,-0.021325480485308978,False
angle_p50,pubmedbert,13,trim_extreme,trim_random,950,10.214748939631392,10.0809841447494,-0.13376479488199067,-0.013095260164741522,False
angle_p50,pubmedbert,14,trim_extreme,trim_random,950,9.767682324889822,9.621297896099152,-0.14638442879066993,-0.01498660827836875,False
angle_p50,pubmedbert,15,trim_extreme,trim_random,950,9.596165281038102,9.436036306485578,-0.16012897455252428,-0.01668676704317891,False
angle_p50,pubmedbert,16,trim_extreme,trim_random,950,10.436549320011888,10.259488845787098,-0.1770604742247901,-0.016965423033576812,False
angle_p50,pubmedbert,17,trim_extreme,trim_random,950,9.84305732231123,9.679936451893044,-0.16312087041818657,-0.016572175196871094,False
angle_p50,pubmedbert,18,trim_extreme,trim_random,950,10.046333082291707,9.85595220970334,-0.1903808725883671,-0.018950284748566054,False
angle_p50,pubmedbert,19,trim_extreme,trim_random,950,9.86987211945849,9.69178567716552,-0.17808644229297066,-0.01804343968569487,False
angle_p50,pubmedbert,20,trim_extreme,trim_random,950,10.011654040879064,9.811461682237384,-0.2001923586416794,-0.019995932522664527,False
angle_p50,pubmedbert,21,trim_extreme,trim_random,950,10.210433433722581,10.045750948563407,-0.16468248515917416,-0.01612884371933398,False
angle_p50,pubmedbert,22,trim_extreme,trim_random,950,10.087144851013184,9.951160388053724,-0.13598446295945976,-0.013480966613243495,False
angle_p50,pubmedbert,23,trim_extreme,trim_random,950,10.20130462679877,10.031504461781246,-0.1698001650175236,-0.016644946036750978,False
angle_p50,pubmedbert,24,trim_extreme,trim_random,950,9.812726046380012,9.651510929797645,-0.1612151165823672,-0.016429187548942188,False
angle_p50,pubmedbert,25,trim_extreme,trim_random,950,9.679719953222925,9.541936070555982,-0.13778388266694286,-0.01423428398060905,False
angle_p50,pubmedbert,26,trim_extreme,trim_random,950,10.613764499830662,10.35823366270292,-0.2555308371277416,-0.024075419907029074,False
angle_p50,pubmedbert,27,trim_extreme,trim_random,950,10.08863523239093,9.960368054121059,-0.128267178269871,-0.012714026755378353,False
angle_p50,pubmedbert,28,trim_extreme,trim_random,950,9.998521929216158,9.862731385601503,-0.1357905436146556,-0.013581061738522485,False
angle_p50,pubmedbert,29,trim_extreme,trim_random,950,10.096126403821772,9.943820761889667,-0.15230564193210583,-0.015085552204898335,False
angle_p50,pubmedbert,30,trim_extreme,trim_random,950,10.3323256370933,10.150729241569282,-0.18159639552401785,-0.017575558678878875,False
angle_p50,pubmedbert,31,trim_extreme,trim_random,950,10.011079690878143,9.852760302043396,-0.15831938883474628,-0.01581441699829871,False
angle_p50,pubmedbert,32,trim_extreme,trim_random,950,10.113546912755705,9.92472175472665,-0.1888251580290543,-0.01867051783691226,False
angle_p50,pubmedbert,33,trim_extreme,trim_random,950,10.328782734407586,10.140660359323524,-0.1881223750840615,-0.018213411969387444,False
angle_p50,pubmedbert,34,trim_extreme,trim_random,950,9.771363831944797,9.62159705341638,-0.14976677852841647,-0.015327111046545522,False
angle_p50,pubmedbert,35,trim_extreme,trim_random,950,9.317828427847955,9.146321704809246,-0.17150672303870884,-0.01840629760107313,False
angle_p50,pubmedbert,36,trim_extreme,trim_random,950,10.337000946078037,10.145331500069819,-0.191669446008218,-0.018542074921734368,False
angle_p50,biobert,11,trim_extreme,trim_random,950,23.005043924257752,22.618312123559342,-0.38673180069840996,-0.01681073950441882,False
angle_p50,biobert,12,trim_extreme,trim_random,950,24.744095015285648,24.232327694047786,-0.511767321237862,-0.02068240204063709,False
angle_p50,biobert,13,trim_extreme,trim_random,950,22.23654170628601,21.914146723418018,-0.3223949828679906,-0.014498431776234942,False
angle_p50,biobert,14,trim_extreme,trim_random,950,23.123005333724446,22.777387971704098,-0.34561736202034865,-0.014946904912756845,False
angle_p50,biobert,15,trim_extreme,trim_random,950,21.874887593130662,21.491110237034608,-0.38377735609605423,-0.017544197859858775,False
angle_p50,biobert,16,trim_extreme,trim_random,950,23.680459441568164,23.277656845010256,-0.4028025965579083,-0.017009914759121496,False
angle_p50,biobert,17,trim_extreme,trim_random,950,22.450288491973534,22.07151836150325,-0.37877013047028285,-0.016871503927697918,False
angle_p50,biobert,18,trim_extreme,trim_random,950,23.450689718761573,23.02027584276072,-0.430413876000852,-0.01835399645650943,False
angle_p50,biobert,19,trim_extreme,trim_random,950,22.68869582287552,22.274592462466487,-0.41410336040903317,-0.018251527705330686,False
angle_p50,biobert,20,trim_extreme,trim_random,950,23.66108835312717,23.23545770893517,-0.42563064419200103,-0.01798863339841878,False
angle_p50,biobert,21,trim_extreme,trim_random,950,23.16487589512998,22.770534842214595,-0.39434105291538657,-0.017023231840335048,False
angle_p50,biobert,22,trim_extreme,trim_random,950,22.84718740992432,22.568283285352678,-0.2789041245716426,-0.012207372381008821,False
angle_p50,biobert,23,trim_extreme,trim_random,950,23.304397767699925,22.903883721956362,-0.400514045743563,-0.017186200207184865,False
angle_p50,biobert,24,trim_extreme,trim_random,950,21.27950818895711,20.934245724676657,-0.34526246428045226,-0.016225114848266296,False
angle_p50,biobert,25,trim_extreme,trim_random,950,21.618687597783612,21.299700308485857,-0.31898728929775544,-0.014755164385208037,False
angle_p50,biobert,26,trim_extreme,trim_random,950,24.34962728210122,23.72312615237254,-0.6265011297286804,-0.025729392999341932,False
angle_p50,biobert,27,trim_extreme,trim_random,950,22.320027014783257,22.03354982885516,-0.2864771859280957,-0.012834983834847189,False
angle_p50,biobert,28,trim_extreme,trim_random,950,22.200921775780078,21.86903460801385,-0.3318871677662294,-0.01494925170757095,False
angle_p50,biobert,29,trim_extreme,trim_random,950,22.80084969550271,22.44495695167757,-0.35589274382513736,-0.015608749172857993,False
angle_p50,biobert,30,trim_extreme,trim_random,950,23.13091646519128,22.75753120617339,-0.37338525901789055,-0.016142259628138034,False
angle_p50,biobert,31,trim_extreme,trim_random,950,22.79707793344802,22.4304870886646,-0.3665908447834205,-0.016080606727476947,False
angle_p50,biobert,32,trim_extreme,trim_random,950,23.50899022715796,23.063292920038183,-0.44569730711977584,-0.01895859000378924,False
angle_p50,biobert,33,trim_extreme,trim_random,950,24.766173349040702,24.32502093650111,-0.4411524125395907,-0.017812699859693033,False
angle_p50,biobert,34,trim_extreme,trim_random,950,21.94905360338273,21.634835365778443,-0.3142182376042868,-0.014315798907879122,False
angle_p50,biobert,35,trim_extreme,trim_random,950,21.036460439589774,20.69211931556298,-0.3443411240267942,-0.016368776725325808,False
angle_p50,biobert,36,trim_extreme,trim_random,950,24.108718954142553,23.709970444524345,-0.3987485096182084,-0.01653959757781706,False
angle_p50,simcse,11,trim_extreme,trim_random,950,54.01019344487611,52.88808396857755,-1.1221094762985615,-0.02077588330513589,False
angle_p50,simcse,12,trim_extreme,trim_random,950,62.3588694610845,61.61905612705305,-0.739813334031453,-0.011863802862769005,False
angle_p50,simcse,13,trim_extreme,trim_random,950,52.270523549049685,51.33223611226612,-0.9382874367835612,-0.017950603381714548,False
angle_p50,simcse,14,trim_extreme,trim_random,950,56.09719872019107,55.23362457538532,-0.8635741448057459,-0.015394247208549464,False
angle_p50,simcse,15,trim_extreme,trim_random,950,51.539343225297785,50.6332634147562,-0.9060798105415842,-0.0175803522870047,False
angle_p50,simcse,16,trim_extreme,trim_random,950,50.537446381073195,49.4933457619409,-1.0441006191322941,-0.02065994018097679,False
angle_p50,simcse,17,trim_extreme,trim_random,950,54.03914725742608,53.22595861289455,-0.8131886445315288,-0.015048139835696243,False
angle_p50,simcse,18,trim_extreme,trim_random,950,55.135080191774016,54.09023471841377,-1.0448454733602475,-0.018950647568227084,False
angle_p50,simcse,19,trim_extreme,trim_random,950,55.023588606779924,54.049757609982635,-0.9738309967972896,-0.01769842755543748,False
angle_p50,simcse,20,trim_extreme,trim_random,950,57.42575963640976,56.43651448759332,-0.9892451488164369,-0.017226505231795385,False
angle_p50,simcse,21,trim_extreme,trim_random,950,54.64641767606336,53.65259137544603,-0.9938263006173287,-0.018186485828011596,False
angle_p50,simcse,22,trim_extreme,trim_random,950,54.82903903498454,54.0430395826469,-0.7859994523376415,-0.014335459205041366,False
angle_p50,simcse,23,trim_extreme,trim_random,950,57.22259711573902,56.23548355861261,-0.9871135571264134,-0.01725041516605524,False
angle_p50,simcse,24,trim_extreme,trim_random,950,49.5899202452524,48.55252518254099,-1.0373950627114112,-0.02091947431213561,False
angle_p50,simcse,25,trim_extreme,trim_random,950,49.798119810974164,48.89497426668469,-0.9031455442894725,-0.018136137422811765,False
angle_p50,simcse,26,trim_extreme,trim_random,950,53.58863992380955,52.53135516667598,-1.0572847571335728,-0.019729643421381532,False
angle_p50,simcse,27,trim_extreme,trim_random,950,51.143434634271365,50.12873469018892,-1.0146999440824445,-0.019840277668846492,False
angle_p50,simcse,28,trim_extreme,trim_random,950,51.29910993657177,50.36431769395865,-0.9347922426131205,-0.018222387167514884,False
angle_p50,simcse,29,trim_extreme,trim_random,950,53.18083909299549,52.187533982005384,-0.9933051109901072,-0.0186778758652745,False
angle_p50,simcse,30,trim_extreme,trim_random,950,51.95312457137869,50.74954222230083,-1.2035823490778554,-0.023166698038040945,False
angle_p50,simcse,31,trim_extreme,trim_random,950,51.223519496167874,50.38006815432933,-0.843451341838545,-0.016466095069895482,False
angle_p50,simcse,32,trim_extreme,trim_random,950,55.299985674846326,54.13521823209791,-1.1647674427484134,-0.021062707856689695,False
angle_p50,simcse,33,trim_extreme,trim_random,950,61.40037864735337,60.56141221132263,-0.8389664360307378,-0.013663864205940056,False
angle_p50,simcse,34,trim_extreme,trim_random,950,51.05210638417656,49.91702975324311,-1.1350766309334475,-0.022233688506244687,False
angle_p50,simcse,35,trim_extreme,trim_random,950,47.756204017856945,46.663851238584805,-1.0923527792721401,-0.022873526104874014,False
angle_p50,simcse,36,trim_extreme,trim_random,950,57.1950220509563,56.208110470399006,-0.9869115805572903,-0.0172552006305379,False
pr,specter,11,trim_extreme,trim_random,950,27.64283479452984,26.259325428344805,-1.3835093661850344,-0.050049474898964164,False
pr,specter,12,trim_extreme,trim_random,950,30.628800165516584,30.086848153176994,-0.5419520123395891,-0.01769419661922459,False
pr,specter,13,trim_extreme,trim_random,950,47.54581820410291,47.70991018522315,0.1640919811202437,0.0034512389799631967,False
pr,specter,14,trim_extreme,trim_random,950,32.943514617460316,31.608200351380454,-1.3353142660798625,-0.04053344889230901,False
pr,specter,15,trim_extreme,trim_random,950,21.21044349565645,19.83243727468862,-1.3780062209678299,-0.064968288911546,False
pr,specter,16,trim_extreme,trim_random,950,26.000165960506518,25.088275064344863,-0.9118908961616548,-0.03507250290428107,False
pr,specter,17,trim_extreme,trim_random,950,45.28902335374775,45.3803011704508,0.09127781670304813,0.0020154512052531315,False
pr,specter,18,trim_extreme,trim_random,950,40.339199841571876,39.43781141994365,-0.9013884216282264,-0.02234522313700664,False
pr,specter,19,trim_extreme,trim_random,950,23.815008345441093,22.56713691210801,-1.247871433333085,-0.05239853017191846,False
pr,specter,20,trim_extreme,trim_random,950,28.568512141748272,27.204989163229598,-1.3635229785186738,-0.04772817610358171,False
pr,specter,21,trim_extreme,trim_random,950,20.341038863972393,18.89995581166986,-1.4410830523025346,-0.07084608912748058,False
pr,specter,22,trim_extreme,trim_random,950,42.422720407919826,41.17004479491554,-1.2526756130042855,-0.029528413099373648,False
pr,specter,23,trim_extreme,trim_random,950,29.891183281858094,28.012022336807835,-1.879160945050259,-0.06286672987585544,False
pr,specter,24,trim_extreme,trim_random,950,32.586903476077694,32.48300620948493,-0.10389726659276732,-0.0031883135710957973,False
pr,specter,25,trim_extreme,trim_random,950,34.809095885530006,33.24973289694221,-1.559362988587793,-0.04479757227006904,False
pr,specter,26,trim_extreme,trim_random,950,29.542445993483966,28.83612102506451,-0.7063249684194552,-0.023908818131553693,False
pr,specter,27,trim_extreme,trim_random,950,44.01964480257745,43.80621410825403,-0.21343069432342077,-0.00484853286028614,False
pr,specter,28,trim_extreme,trim_random,950,40.29455423550906,40.69696214247052,0.40240790696145723,0.00998665736837561,False
pr,specter,29,trim_extreme,trim_random,950,27.89873135575499,27.81996040495973,-0.07877095079525986,-0.00282345995560873,False
pr,specter,30,trim_extreme,trim_random,950,33.286837848258656,32.05163415571061,-1.2352036925480476,-0.037107871230630134,False
pr,specter,31,trim_extreme,trim_random,950,31.158910194198533,29.89537323298913,-1.2635369612094038,-0.04055138492759806,False
pr,specter,32,trim_extreme,trim_random,950,36.26080455080609,35.06700206949511,-1.193802481310982,-0.0329226694250071,False
pr,specter,33,trim_extreme,trim_random,950,29.20467364983939,28.128791634042226,-1.0758820157971627,-0.03683937813162584,False
pr,specter,34,trim_extreme,trim_random,950,29.52954532549469,28.527475338062185,-1.002069987432506,-0.03393448752383454,False
pr,specter,35,trim_extreme,trim_random,950,25.138765436141128,24.57170545418908,-0.567059981952049,-0.02255719292948279,False
pr,specter,36,trim_extreme,trim_random,950,38.81276541730192,38.71169743590006,-0.10106798140186157,-0.0026039881548045422,False
pr,specter2,11,trim_extreme,trim_random,950,58.53215556430445,58.49765100189952,-0.03450456240493338,-0.0005894975517692333,False
pr,specter2,12,trim_extreme,trim_random,950,57.90025754674145,59.75780887939949,1.8575513326580406,0.032081918308540944,False
pr,specter2,13,trim_extreme,trim_random,950,68.33224711239059,67.6894969230383,-0.6427501893522845,-0.009406249852944401,False
pr,specter2,14,trim_extreme,trim_random,950,55.74471853606869,54.84313689672133,-0.9015816393473557,-0.016173400153846006,False
pr,specter2,15,trim_extreme,trim_random,950,42.71231385295362,41.784705457695544,-0.9276083952580763,-0.02171758707457453,False
pr,specter2,16,trim_extreme,trim_random,950,52.60749398959832,52.43547312688874,-0.17202086270958006,-0.0032698927408249564,False
pr,specter2,17,trim_extreme,trim_random,950,48.030010516970705,48.238143262406055,0.20813274543534988,0.004333389545309577,False
pr,specter2,18,trim_extreme,trim_random,950,52.600024319789426,52.47939125112756,-0.12063306866186707,-0.002293403286820952,False
pr,specter2,19,trim_extreme,trim_random,950,53.8710065308089,53.37254175275307,-0.49846477805582623,-0.009252932331434231,False
pr,specter2,20,trim_extreme,trim_random,950,56.581314448636206,56.112395318072814,-0.4689191305633926,-0.008287526282003778,False
pr,specter2,21,trim_extreme,trim_random,950,33.05130950959969,32.44451989936057,-0.6067896102391188,-0.018359018727015276,False
pr,specter2,22,trim_extreme,trim_random,950,57.023047232326206,56.770514736114784,-0.2525324962114226,-0.004428604020099835,False
pr,specter2,23,trim_extreme,trim_random,950,54.771197974751786,53.931022676788146,-0.8401752979636399,-0.015339728343187612,False
pr,specter2,24,trim_extreme,trim_random,950,56.09620054462939,55.87334699492332,-0.2228535497060733,-0.0039727030982922625,False
pr,specter2,25,trim_extreme,trim_random,950,56.98659314205237,56.675979932402626,-0.3106132096497447,-0.005450636588775694,False
pr,specter2,26,trim_extreme,trim_random,950,38.031679100292926,37.7389797792401,-0.2926993210528295,-0.007696197695635665,False
pr,specter2,27,trim_extreme,trim_random,950,66.40374685693868,65.89228754673428,-0.5114593102044012,-0.00770226582705186,False
pr,specter2,28,trim_extreme,trim_random,950,51.42586684909214,51.17298149392469,-0.25288535516745014,-0.004917473844622505,False
pr,specter2,29,trim_extreme,trim_random,950,50.44453662124231,52.791054900967495,2.3465182797251884,0.046516797197361195,False
pr,specter2,30,trim_extreme,trim_random,950,54.99022634576258,54.93404842860767,-0.05617791715491194,-0.0010215982164117948,False
pr,specter2,31,trim_extreme,trim_random,950,40.38215422644548,40.183688102443305,-0.19846612400217367,-0.0049146987773178805,False
pr,specter2,32,trim_extreme,trim_random,950,54.27111152848768,54.184493565413945,-0.08661796307373493,-0.0015960233839741411,False
pr,specter2,33,trim_extreme,trim_random,950,60.70184032576732,60.29501653789005,-0.406823787877272,-0.006702000889824413,False
pr,specter2,34,trim_extreme,trim_random,950,48.37469245016346,47.606985271258445,-0.7677071789050132,-0.01587001673852335,False
pr,specter2,35,trim_extreme,trim_random,950,54.04696412267721,54.259524292154374,0.2125601694771646,0.003932878986406896,False
pr,specter2,36,trim_extreme,trim_random,950,59.502787994527985,59.973590089289516,0.470802094761531,0.007912269502478222,False
pr,scincl,11,trim_extreme,trim_random,950,31.196205206141602,29.80430451180605,-1.391900694335554,-0.04461762849481226,False
pr,scincl,12,trim_extreme,trim_random,950,30.91753938175869,31.0177630478247,0.10022366606601096,0.0032416443245526453,False
pr,scincl,13,trim_extreme,trim_random,950,44.702031539466866,43.53000312935349,-1.172028410113377,-0.02621868335175344,False
pr,scincl,14,trim_extreme,trim_random,950,38.59943139041983,38.00800544519796,-0.5914259452218715,-0.01532214138700137,False
pr,scincl,15,trim_extreme,trim_random,950,22.08947739521192,21.49234152372977,-0.5971358714821484,-0.027032593881627216,False
pr,scincl,16,trim_extreme,trim_random,950,33.90864723297857,33.620427610725145,-0.288219622253429,-0.00849988559771016,False
pr,scincl,17,trim_extreme,trim_random,950,42.12325649380581,42.098757029056934,-0.024499464748878097,-0.0005816137399652547,False
pr,scincl,18,trim_extreme,trim_random,950,37.519404560946796,37.28717168862859,-0.23223287231820677,-0.006189673717794907,False
pr,scincl,19,trim_extreme,trim_random,950,25.284764715213228,24.14838475206336,-1.1363799631498672,-0.04494326824667406,False
pr,scincl,20,trim_extreme,trim_random,950,34.24323623067187,33.37490535876937,-0.8683308719025007,-0.025357733890955424,False
pr,scincl,21,trim_extreme,trim_random,950,18.976993878265283,18.330361375605108,-0.6466325026601751,-0.03407454873033267,False
pr,scincl,22,trim_extreme,trim_random,950,38.50959698222116,38.70643249397902,0.19683551175786107,0.0051113365805602875,False
pr,scincl,23,trim_extreme,trim_random,950,32.250855066183234,30.459094379315278,-1.7917606868679563,-0.05555699789016491,False
pr,scincl,24,trim_extreme,trim_random,950,36.64888543373681,35.80113313775386,-0.84775229598295,-0.02313173472944307,False
pr,scincl,25,trim_extreme,trim_random,950,31.209872271495712,29.832741093751697,-1.3771311777440154,-0.04412485785793372,False
