metric,model,field_id,field_name,kind,repeats,reference_n,reference,median,q05,q95,relative_width,relative_median_shift,passes_width,passes_shift,passes_both
angle_p50,mpnet,12,Arts and Humanities,half,20,2000,82.07480638793741,82.02649929062738,81.84027219812099,82.32607275628435,0.005918997309200602,0.0005885740026202415,True,True,True
angle_p50,mpnet,12,Arts and Humanities,external,5,2000,82.07480638793741,81.99458053119011,81.98037051913329,82.19790955674823,0.002650497115847144,0.0009774723849862836,True,True,True
angle_p50,mpnet,13,"Biochemistry, Genetics and Molecular Biology",half,20,2000,83.6788740554824,83.69622632553964,83.57047310347087,83.86010159149973,0.003461190070946918,0.0002073673941374926,True,True,True
angle_p50,mpnet,13,"Biochemistry, Genetics and Molecular Biology",external,5,2000,83.6788740554824,83.70189708061515,83.6583656627529,83.75381716249007,0.0011406881463758454,0.0002751354555451255,True,True,True
angle_p50,mpnet,14,"Business, Management and Accounting",half,20,2000,80.37728834814038,80.34978042535118,80.07722817930431,80.55097545348266,0.005894044000668396,0.0003422350188034717,True,True,True
angle_p50,mpnet,14,"Business, Management and Accounting",external,5,2000,80.37728834814038,80.29699378933202,80.07012831573226,80.50441589589168,0.005403113106756955,0.0009989707348745035,True,True,True
angle_p50,mpnet,15,Chemical Engineering,half,20,2000,80.39213818757464,80.45831582730527,80.22676788858185,80.68317098399478,0.005677210554445475,0.0008231854659247499,True,True,True
angle_p50,mpnet,15,Chemical Engineering,external,5,2000,80.39213818757464,80.43234147591514,80.25769512846996,80.66954860503975,0.005123056630349018,0.0005000898004067094,True,True,True
angle_p50,mpnet,16,Chemistry,half,20,2000,78.04389136187181,78.16302252205429,77.69959988432184,78.36485395520978,0.008524101749402881,0.0015264636104585347,True,True,True
angle_p50,mpnet,16,Chemistry,external,5,2000,78.04389136187181,77.69982980845651,77.59991648141362,78.0523448214826,0.005797101248721485,0.004408564814124475,True,True,True
angle_p50,mpnet,17,Computer Science,half,20,2000,85.78711956181908,85.78124078651246,85.66748873906239,85.89970774472671,0.002706921585086908,6.852748217511421e-05,True,True,True
angle_p50,mpnet,17,Computer Science,external,5,2000,85.78711956181908,85.73757948786205,85.6516177292208,85.8366653021656,0.002157055440140396,0.0005774768311381964,True,True,True
angle_p50,mpnet,18,Decision Sciences,half,20,2000,83.73930300000647,83.7014239426006,83.57423239637451,83.92659290247718,0.00420782707138896,0.00045234502854497275,True,True,True
angle_p50,mpnet,18,Decision Sciences,external,5,2000,83.73930300000647,83.9422691248707,83.8005206922285,84.08474239325606,0.00339412546850957,0.002423785696714206,True,True,True
angle_p50,mpnet,19,Earth and Planetary Sciences,half,20,2000,81.56436340424379,81.53978301274302,81.35601052010794,81.69460008545003,0.004151194850427454,0.0003013618996687717,True,True,True
angle_p50,mpnet,19,Earth and Planetary Sciences,external,5,2000,81.56436340424379,81.71571222438514,81.55406844144902,81.82528003626807,0.0033251236630743933,0.0018555753251116062,True,True,True
angle_p50,mpnet,20,"Economics, Econometrics and Finance",half,20,2000,82.30084902710634,82.26635678033324,82.15614506878033,82.45810170599958,0.0036689370861751032,0.0004190995254707262,True,True,True
angle_p50,mpnet,20,"Economics, Econometrics and Finance",external,5,2000,82.30084902710634,82.51201161957692,82.40093882264337,82.60355808874942,0.0024619340930410187,0.0025657401468730705,True,True,True
angle_p50,mpnet,21,Energy,half,20,2000,83.30028627526012,83.27572182689917,83.07598055590168,83.53076253919892,0.005459548863907164,0.0002948903234230988,True,True,True
angle_p50,mpnet,21,Energy,external,5,2000,83.30028627526012,83.26161166488292,83.22681265531028,83.38261460649288,0.0018703651349739564,0.00046427944136232804,True,True,True
angle_p50,mpnet,22,Engineering,half,20,2000,86.7221716307176,86.71860764555578,86.66205688919777,86.82263638822377,0.0018516544962663395,4.10965857381293e-05,True,True,True
angle_p50,mpnet,22,Engineering,external,5,2000,86.7221716307176,86.64970281937717,86.54916221438583,86.69747062068083,0.001710155586584382,0.0008356434113414131,True,True,True
angle_p50,mpnet,23,Environmental Science,half,20,2000,84.00110481356282,83.9721461072638,83.81771219824164,84.1414147215083,0.0038535507834701246,0.0003447419693264144,True,True,True
angle_p50,mpnet,23,Environmental Science,external,5,2000,84.00110481356282,83.92069734743431,83.68870739428645,84.06796299353029,0.004514888227786728,0.0009572191497596005,True,True,True
angle_p50,mpnet,24,Immunology and Microbiology,half,20,2000,80.28005315687874,80.19503311004989,80.08607087495001,80.40155417491853,0.003929784393042443,0.0010590432303613892,True,True,True
angle_p50,mpnet,24,Immunology and Microbiology,external,5,2000,80.28005315687874,80.30235762748953,80.14311395946102,80.4130055547298,0.0033618761405324617,0.0002778332815401255,True,True,True
angle_p50,mpnet,25,Materials Science,half,20,2000,80.91908709281643,80.96818217825914,80.77158594776226,81.13011292536541,0.004430684903697786,0.0006067182318357354,True,True,True
angle_p50,mpnet,25,Materials Science,external,5,2000,80.91908709281643,81.17445478296632,80.87714605858116,81.2313315496452,0.00437703270994374,0.0031558399794721142,True,True,True
angle_p50,mpnet,26,Mathematics,half,20,2000,86.20374092228148,86.18987408541344,86.01568607949056,86.29037333062398,0.003186488755529343,0.00016086119604193176,True,True,True
angle_p50,mpnet,26,Mathematics,external,5,2000,86.20374092228148,86.31924943880814,86.19468408664969,86.37748696984615,0.0021205910699544695,0.0013399478409040113,True,True,True
angle_p50,mpnet,27,Medicine,half,20,2000,84.81893914614125,84.84464725386259,84.65368438603849,84.98555722390056,0.0039127209229798884,0.00030309395496032164,True,True,True
angle_p50,mpnet,27,Medicine,external,5,2000,84.81893914614125,84.75163333278505,84.62025842181018,84.82190989725527,0.0023774345385014577,0.0007935234044867379,True,True,True
angle_p50,mpnet,28,Neuroscience,half,20,2000,82.97770880595645,82.93079557404857,82.77204674619497,83.12714210049502,0.004279406594974063,0.0005653715025753029,True,True,True
angle_p50,mpnet,28,Neuroscience,external,5,2000,82.97770880595645,83.11453671855422,83.05167378723708,83.17862047334408,0.0015298890260258863,0.0016489719295303617,True,True,True
angle_p50,mpnet,29,Nursing,half,20,2000,81.29177296310857,81.39886483878365,81.1559159748436,81.62022730143246,0.0057116644115952735,0.0013173765532667283,True,True,True
angle_p50,mpnet,29,Nursing,external,5,2000,81.29177296310857,81.24333546043991,81.10243252350888,81.40778401582867,0.0037562410215651186,0.0005958475366337964,True,True,True
angle_p50,mpnet,30,"Pharmacology, Toxicology and Pharmaceutics",half,20,2000,78.38659919809419,78.27740235530857,78.04650838963258,78.59791568883067,0.00703445875747976,0.0013930549851979862,True,True,True
angle_p50,mpnet,30,"Pharmacology, Toxicology and Pharmaceutics",external,5,2000,78.38659919809419,78.30366091525721,77.96948654507224,78.48862199263971,0.006622757625388678,0.0010580671146018263,True,True,True
angle_p50,mpnet,31,Physics and Astronomy,half,20,2000,83.96870051136646,84.02054205472871,83.7614761908784,84.14345513143166,0.004549063379890709,0.0006173912784946114,True,True,True
angle_p50,mpnet,31,Physics and Astronomy,external,5,2000,83.96870051136646,84.25907053596451,84.11987761485886,84.31051687722795,0.00227036099413356,0.003458074530506058,True,True,True
angle_p50,mpnet,32,Psychology,half,20,2000,82.15803961680409,82.1455417248128,82.03682163580176,82.29409910087541,0.0031314946933207292,0.0001521201339464709,True,True,True
angle_p50,mpnet,32,Psychology,external,5,2000,82.15803961680409,82.10448451861967,82.06864087862422,82.1907779768168,0.001486611642174583,0.0006518546259648623,True,True,True
angle_p50,mpnet,33,Social Sciences,half,20,2000,82.9717504717845,82.99730852478932,82.85126415367706,83.13214801551896,0.003385295118456228,0.00030803319032670354,True,True,True
angle_p50,mpnet,33,Social Sciences,external,5,2000,82.9717504717845,83.07427952756633,82.88585306553864,83.10360867084991,0.002624454758072369,0.001235710409854444,True,True,True
angle_p50,mpnet,34,Veterinary,half,20,2000,77.73941585729159,77.8326449924917,77.66227854277695,78.02242196253876,0.0046327003591451876,0.0011992518103203628,True,True,True
angle_p50,mpnet,34,Veterinary,external,5,2000,77.73941585729159,77.73583252682386,77.6303293129079,77.97546330623993,0.004439626790682337,4.609412648934715e-05,True,True,True
angle_p50,mpnet,35,Dentistry,half,20,2000,69.46137385782691,69.42887152234971,69.06849223428769,69.72821651824142,0.009497714302398557,0.00046791955977907717,True,True,True
angle_p50,mpnet,35,Dentistry,external,5,2000,69.46137385782691,69.29946179681134,69.05744907470165,69.4241461955035,0.0052791515692217445,0.0023309654275910376,True,True,True
angle_p50,mpnet,36,Health Professions,half,20,2000,81.21362503056164,81.19978745678046,80.83690165970101,81.40564646971922,0.0070030713418367556,0.00017038488032003493,True,True,True
angle_p50,mpnet,36,Health Professions,external,5,2000,81.21362503056164,81.23281634513015,81.02051218246915,81.28935903392481,0.0033103663499134905,0.00023630658724173653,True,True,True
angle_p50,minilm,11,Agricultural and Biological Sciences,half,20,2000,81.70028171803716,81.71644569872167,81.48743879644856,81.94567476441695,0.005608744037748232,0.00019784485860520153,True,True,True
angle_p50,minilm,11,Agricultural and Biological Sciences,external,5,2000,81.70028171803716,81.48506071651406,81.42397598750439,81.76108870927929,0.004126212476700376,0.0026342749008610826,True,True,True
angle_p50,minilm,12,Arts and Humanities,half,20,2000,83.55691917377594,83.5347399931359,83.35665556644933,83.80096344727117,0.005317427751229049,0.0002654379895686533,True,True,True
angle_p50,minilm,12,Arts and Humanities,external,5,2000,83.55691917377594,83.54662033278615,83.45573985605596,83.77137735040982,0.0037775147465337246,0.00012325539394734709,True,True,True
angle_p50,minilm,13,"Biochemistry, Genetics and Molecular Biology",half,20,2000,83.86869199313654,83.90057857089477,83.6793326948157,84.1078084672243,0.005108888218307591,0.0003801964356477428,True,True,True
angle_p50,minilm,13,"Biochemistry, Genetics and Molecular Biology",external,5,2000,83.86869199313654,84.00731235309716,83.94302397546112,84.06946967171594,0.0015076626718485996,0.0016528260625785158,True,True,True
angle_p50,minilm,14,"Business, Management and Accounting",half,20,2000,82.24609558838212,82.21338752728957,81.98343560010603,82.40432203147897,0.005117403183238627,0.0003976852744018825,True,True,True
angle_p50,minilm,14,"Business, Management and Accounting",external,5,2000,82.24609558838212,82.20029052252622,82.01101340120357,82.3236968171452,0.0038018025500751386,0.0005569269340777318,True,True,True
angle_p50,minilm,15,Chemical Engineering,half,20,2000,82.76880248469867,82.83500138357999,82.50953000453896,82.97664149390991,0.005643569501410923,0.0007998049614595184,True,True,True
angle_p50,minilm,15,Chemical Engineering,external,5,2000,82.76880248469867,82.6543460520337,82.59031065556253,82.88747971803411,0.0035903511172161646,0.0013828450965703547,True,True,True
angle_p50,minilm,16,Chemistry,half,20,2000,80.74213587725048,80.78293729263521,80.4294745045635,81.02625755738644,0.007391222022293437,0.0005053298992085582,True,True,True
angle_p50,minilm,16,Chemistry,external,5,2000,80.74213587725048,80.5145234686208,80.31648560583923,80.78111116887908,0.005754437357790487,0.0028190040572584458,True,True,True
angle_p50,minilm,17,Computer Science,half,20,2000,87.06331193998297,87.0692142706728,86.95131247889205,87.14732412537926,0.0022513690568344994,6.779354653891567e-05,True,True,True
angle_p50,minilm,17,Computer Science,external,5,2000,87.06331193998297,87.05134717587443,86.86826174781856,87.10707509424826,0.0027429848590451054,0.00013742601610180704,True,True,True
angle_p50,minilm,18,Decision Sciences,half,20,2000,85.19739082915996,85.1674171292415,85.05019406249582,85.37320655008665,0.0037913424865151485,0.00035181476365351953,True,True,True
angle_p50,minilm,18,Decision Sciences,external,5,2000,85.19739082915996,85.37524014134699,85.30717143248908,85.49858395988677,0.0022466947113616814,0.002087497169293172,True,True,True
angle_p50,minilm,19,Earth and Planetary Sciences,half,20,2000,81.92059660954315,81.9122304329685,81.70803614830814,82.10856327691992,0.004889211568133601,0.00010212543512750133,True,True,True
angle_p50,minilm,19,Earth and Planetary Sciences,external,5,2000,81.92059660954315,82.13688809507421,81.95967781182539,82.28061007660028,0.003917601654008339,0.0026402576944350837,True,True,True
angle_p50,minilm,20,"Economics, Econometrics and Finance",half,20,2000,83.60889891816075,83.61587685859743,83.41898189909871,83.75577146006123,0.0040281544826009045,8.345930310019201e-05,True,True,True
angle_p50,minilm,20,"Economics, Econometrics and Finance",external,5,2000,83.60889891816075,83.8048916220965,83.7553628657177,83.90115147588752,0.0017436972864876424,0.002344160806705545,True,True,True
angle_p50,minilm,21,Energy,half,20,2000,84.33974989455197,84.30766898726142,84.14110163320062,84.55992379380261,0.004965892845611167,0.0003803770740446709,True,True,True
angle_p50,minilm,21,Energy,external,5,2000,84.33974989455197,84.30539284820128,84.18056144204543,84.45823676967665,0.0032923423175713227,0.00040736481189057307,True,True,True
angle_p50,minilm,22,Engineering,half,20,2000,87.82645338945885,87.80537102791834,87.72498748350107,87.93951577377015,0.002442638658284189,0.00024004568927564067,True,True,True
angle_p50,minilm,22,Engineering,external,5,2000,87.82645338945885,87.75238672562863,87.64076961786786,87.77314229277832,0.0015072073367628923,0.0008433297824492666,True,True,True
angle_p50,minilm,23,Environmental Science,half,20,2000,84.50780297115084,84.50317102757379,84.23518137712598,84.66813884620963,0.005123283931916312,5.481083893086196e-05,True,True,True
angle_p50,minilm,23,Environmental Science,external,5,2000,84.50780297115084,84.41970922414369,84.19908284225173,84.51110581043338,0.0036922385532631714,0.0010424332891156031,True,True,True
angle_p50,minilm,24,Immunology and Microbiology,half,20,2000,80.87334170202217,80.82261437249616,80.74516264169596,81.06125570373341,0.0039084951281238975,0.000627244138283748,True,True,True
angle_p50,minilm,24,Immunology and Microbiology,external,5,2000,80.87334170202217,80.71552994246917,80.5818518142305,80.77916711374732,0.0024398064351517043,0.0019513446116083133,True,True,True
angle_p50,minilm,25,Materials Science,half,20,2000,83.06674681421528,83.12418945013877,82.93611530232037,83.29024575648592,0.004263203601286809,0.0006915238422899597,True,True,True
angle_p50,minilm,25,Materials Science,external,5,2000,83.06674681421528,83.28482910012863,83.05257342836936,83.34933721610408,0.0035725943186200866,0.002625386141594191,True,True,True
angle_p50,minilm,26,Mathematics,half,20,2000,86.5498982710905,86.55724660300353,86.37292713676993,86.67031391817328,0.003436015377763654,8.490283708964884e-05,True,True,True
angle_p50,minilm,26,Mathematics,external,5,2000,86.5498982710905,86.67216845073807,86.58316820554194,86.70511072026794,0.0014089273027687952,0.0014127131526440238,True,True,True
angle_p50,minilm,27,Medicine,half,20,2000,85.14705163124493,85.16665307599894,85.0381295019461,85.27905349259461,0.0028295047923902928,0.00023020696992412913,True,True,True
angle_p50,minilm,27,Medicine,external,5,2000,85.14705163124493,85.05306167732516,84.99305659782227,85.1762327781924,0.0021512921100712372,0.0011038544743372427,True,True,True
angle_p50,minilm,28,Neuroscience,half,20,2000,83.19570343320198,83.16399167533498,82.99301126059517,83.38774606649464,0.004744653745447423,0.00038117062009653175,True,True,True
angle_p50,minilm,28,Neuroscience,external,5,2000,83.19570343320198,83.25819458950176,83.09421783870236,83.38988322104703,0.0035538539869676825,0.0007511344182568907,True,True,True
angle_p50,minilm,29,Nursing,half,20,2000,82.95877019955049,83.037676420465,82.82451834286543,83.21655352983187,0.004725662953096223,0.0009511498389466983,True,True,True
angle_p50,minilm,29,Nursing,external,5,2000,82.95877019955049,82.91823297314842,82.73484923762217,83.10448087863533,0.004455606563646481,0.0004886430488850863,True,True,True
angle_p50,minilm,30,"Pharmacology, Toxicology and Pharmaceutics",half,20,2000,80.36068321548055,80.29660082364805,80.10308603983474,80.49671260738393,0.004898248145722129,0.0007974346318170056,True,True,True
angle_p50,minilm,30,"Pharmacology, Toxicology and Pharmaceutics",external,5,2000,80.36068321548055,80.28279569501,79.94212888884599,80.35995876228648,0.0051994315717814365,0.0009692242195316493,True,True,True
angle_p50,minilm,31,Physics and Astronomy,half,20,2000,84.85504848000238,84.86815838803173,84.63721435142841,85.00325443577935,0.004313710155232615,0.0001544976788557149,True,True,True
angle_p50,minilm,31,Physics and Astronomy,external,5,2000,84.85504848000238,85.15857588978031,85.01232168452051,85.23550886678542,0.0026302168964938647,0.00357701062240816,True,True,True
angle_p50,minilm,32,Psychology,half,20,2000,83.23905092263203,83.19471458240892,83.06233966094226,83.35173672577288,0.0034766982759042836,0.0005326387042101256,True,True,True
angle_p50,minilm,32,Psychology,external,5,2000,83.23905092263203,83.20894112782214,83.14065655576779,83.32058608960503,0.002161600016373054,0.0003617267914055697,True,True,True
angle_p50,minilm,33,Social Sciences,half,20,2000,85.02369222154104,85.0490862672688,84.92330165982744,85.21853628142347,0.003472380625705462,0.0002986702301941597,True,True,True
angle_p50,minilm,33,Social Sciences,external,5,2000,85.02369222154104,85.04300883847044,84.9062985006756,85.08281908268641,0.0020761340445067996,0.00022719099141295284,True,True,True
angle_p50,minilm,34,Veterinary,half,20,2000,78.82089103523823,78.92844705430429,78.69538736129344,79.14136869783424,0.005658161569645452,0.0013645623343431594,True,True,True
angle_p50,minilm,34,Veterinary,external,5,2000,78.82089103523823,78.74890770510537,78.66727383725697,78.99726012895505,0.0041865333842845175,0.0009132519207463019,True,True,True
angle_p50,minilm,35,Dentistry,half,20,2000,72.59200541513886,72.58727275353745,72.2084913927749,72.93224264710875,0.009970123434321212,6.519535552632586e-05,True,True,True
angle_p50,minilm,35,Dentistry,external,5,2000,72.59200541513886,72.4287469435951,72.26303922764706,72.5893900740578,0.004495685778956147,0.0022489869319646714,True,True,True
angle_p50,minilm,36,Health Professions,half,20,2000,83.03500264245281,83.05624617097284,82.75085764578304,83.24061391535481,0.005898190570073833,0.00025583823500922447,True,True,True
angle_p50,minilm,36,Health Professions,external,5,2000,83.03500264245281,82.9808249827406,82.8711601702296,83.17123403242319,0.0036138237206506485,0.0006524677303317187,True,True,True
angle_p50,pubmedbert,11,Agricultural and Biological Sciences,half,20,2000,10.151686773227901,10.148320712692527,10.097219793430641,10.212108320965575,0.011317186010695132,0.00033157647695068797,True,True,True
angle_p50,pubmedbert,11,Agricultural and Biological Sciences,external,5,2000,10.151686773227901,10.1595101382341,10.088122911406236,10.178884900437202,0.008940582098171532,0.0007706468078616704,True,True,True
angle_p50,pubmedbert,12,Arts and Humanities,half,20,2000,10.159414669401722,10.15032000295351,10.083761736468796,10.214506971036768,0.012869366870293409,0.0008951959088354662,True,True,True
angle_p50,pubmedbert,12,Arts and Humanities,external,5,2000,10.159414669401722,10.203737139753704,10.189843581701792,10.248566987857567,0.005780195815083567,0.004362699209972552,True,True,True
angle_p50,pubmedbert,13,"Biochemistry, Genetics and Molecular Biology",half,20,2000,10.20710519900629,10.211261738343804,10.173402793577823,10.252056618599058,0.0077057915528187014,0.00040722019186380324,True,True,True
angle_p50,pubmedbert,13,"Biochemistry, Genetics and Molecular Biology",external,5,2000,10.20710519900629,10.207031543647338,10.191290184804839,10.240401773439144,0.004811509990029973,7.2160869822805405e-06,True,True,True
angle_p50,pubmedbert,14,"Business, Management and Accounting",half,20,2000,9.7843621058178,9.75971671057004,9.70217825114184,9.80772520796398,0.010787310984676423,0.0025188555964324967,True,True,True
angle_p50,pubmedbert,14,"Business, Management and Accounting",external,5,2000,9.7843621058178,9.715689453851498,9.703498692530614,9.779683092806291,0.007786343090305058,0.007018613091339871,True,True,True
angle_p50,pubmedbert,15,Chemical Engineering,half,20,2000,9.553178109516038,9.559740659448034,9.531364010704438,9.607143161492111,0.007932349833631626,0.0006869493959773072,True,True,True
angle_p50,pubmedbert,15,Chemical Engineering,external,5,2000,9.553178109516038,9.580548397504185,9.562226948710366,9.603572240723196,0.004327909679779246,0.0028650452942861684,True,True,True
angle_p50,pubmedbert,16,Chemistry,half,20,2000,10.457945119346041,10.463210397200887,10.427504488306594,10.514015686644996,0.008272294160194562,0.0005034715515102614,True,True,True
angle_p50,pubmedbert,16,Chemistry,external,5,2000,10.457945119346041,10.431469313020456,10.345520715510661,10.446417937815859,0.009647901299324028,0.0025316451772737004,True,True,True
angle_p50,pubmedbert,17,Computer Science,half,20,2000,9.866002956433764,9.85518944491276,9.801810323970113,9.918598277649036,0.011837413205189017,0.001096037733695621,True,True,True
angle_p50,pubmedbert,17,Computer Science,external,5,2000,9.866002956433764,9.833571613986141,9.79451503468412,9.888922743638892,0.009568992566863964,0.003287181505097165,True,True,True
angle_p50,pubmedbert,18,Decision Sciences,half,20,2000,9.948159684865777,9.929191056471005,9.900647315577952,10.022168457648146,0.012215439429974627,0.0019067474784938375,True,True,True
angle_p50,pubmedbert,18,Decision Sciences,external,5,2000,9.948159684865777,9.916374933297167,9.896263307181062,9.965337391751628,0.006943403278462568,0.0031950383362828877,True,True,True
angle_p50,pubmedbert,19,Earth and Planetary Sciences,half,20,2000,9.876489559974075,9.880830851342484,9.833803837807377,9.91299466540239,0.008018114848816928,0.0004395581387543184,True,True,True
angle_p50,pubmedbert,19,Earth and Planetary Sciences,external,5,2000,9.876489559974075,9.919457429937898,9.890034708823409,9.940536101357367,0.005113293769744082,0.004350520466093169,True,True,True
angle_p50,pubmedbert,20,"Economics, Econometrics and Finance",half,20,2000,9.97983220059202,9.987598675581072,9.928356745288003,10.042084231717846,0.011395731325331952,0.0007782169913229579,True,True,True
angle_p50,pubmedbert,20,"Economics, Econometrics and Finance",external,5,2000,9.97983220059202,9.968904878652243,9.952870668933159,10.010940093350202,0.005818677433634472,0.0010949404479093866,True,True,True
angle_p50,pubmedbert,21,Energy,half,20,2000,10.241859456054616,10.250487514130938,10.20087700478165,10.282076150878835,0.007928164455447778,0.000842430821604536,True,True,True
angle_p50,pubmedbert,21,Energy,external,5,2000,10.241859456054616,10.258251671220947,10.219954925352237,10.280606465422759,0.005921926612131614,0.0016005116294229395,True,True,True
angle_p50,pubmedbert,22,Engineering,half,20,2000,10.044068610255737,10.048279092296678,9.994644816350334,10.100624900793209,0.010551509408713234,0.00041920084423176625,True,True,True
angle_p50,pubmedbert,22,Engineering,external,5,2000,10.044068610255737,10.044524926335718,10.002559782662457,10.05315733370403,0.005037555298050155,4.543139814035132e-05,True,True,True
angle_p50,pubmedbert,23,Environmental Science,half,20,2000,10.158880238777247,10.171044090563925,10.104876489522567,10.218655765398792,0.011199982006079735,0.0011973614710258519,True,True,True
angle_p50,pubmedbert,23,Environmental Science,external,5,2000,10.158880238777247,10.162889236677712,10.149335728437848,10.187690846994835,0.0037755262051995617,0.0003946299007603712,True,True,True
angle_p50,pubmedbert,24,Immunology and Microbiology,half,20,2000,9.794698949547398,9.799360278830733,9.779932266971535,9.848207796185559,0.006970661330757748,0.00047590327250953297,True,True,True
angle_p50,pubmedbert,24,Immunology and Microbiology,external,5,2000,9.794698949547398,9.779328555655965,9.758122213247281,9.799531975614611,0.004227772857607171,0.0015692563876240925,True,True,True
angle_p50,pubmedbert,25,Materials Science,half,20,2000,9.684999739229125,9.69799475280527,9.655051180797255,9.741269022261939,0.008902203798257059,0.0013417670548310286,True,True,True
angle_p50,pubmedbert,25,Materials Science,external,5,2000,9.684999739229125,9.755111826354272,9.69494059823691,9.79238953086868,0.010061841533877762,0.007239245122656731,True,True,True
angle_p50,pubmedbert,26,Mathematics,half,20,2000,10.540741714791919,10.547293298472493,10.496799324327638,10.602884632902269,0.01006431154894541,0.0006215486402992089,True,True,True
angle_p50,pubmedbert,26,Mathematics,external,5,2000,10.540741714791919,10.548530002897655,10.521094264464036,10.6091360320641,0.008352521101671069,0.0007388747695816234,True,True,True
angle_p50,pubmedbert,27,Medicine,half,20,2000,10.138590261602356,10.142051836061885,10.083535520327592,10.172954437359103,0.008819659807159251,0.00034142561936233764,True,True,True
angle_p50,pubmedbert,27,Medicine,external,5,2000,10.138590261602356,10.14937474004073,10.113975137671972,10.174053726931087,0.005925734023067226,0.001063705915724613,True,True,True
angle_p50,pubmedbert,28,Neuroscience,half,20,2000,10.029500667160473,10.01353249199585,9.969389490789885,10.052616852347915,0.008298255747720458,0.0015921206543121056,True,True,True
angle_p50,pubmedbert,28,Neuroscience,external,5,2000,10.029500667160473,10.033937784903669,10.018157508810974,10.055560599470324,0.0037293073604170893,0.0004424066452006239,True,True,True
angle_p50,pubmedbert,29,Nursing,half,20,2000,10.07469531016878,10.088871319365158,10.02085861519672,10.114731846266018,0.009317724077922978,0.0014070906126629412,True,True,True
angle_p50,pubmedbert,29,Nursing,external,5,2000,10.07469531016878,10.043440603908042,10.028555984263333,10.065306010729545,0.0036477556228542937,0.0031022979155698118,True,True,True
angle_p50,pubmedbert,30,"Pharmacology, Toxicology and Pharmaceutics",half,20,2000,10.319469544493709,10.298809941404867,10.229899784202082,10.353418420569566,0.01196947535286746,0.0020020024284935173,True,True,True
angle_p50,pubmedbert,30,"Pharmacology, Toxicology and Pharmaceutics",external,5,2000,10.319469544493709,10.259817251809002,10.252959472815549,10.313660955086924,0.0058822289275289345,0.005780558043948678,True,True,True
angle_p50,pubmedbert,31,Physics and Astronomy,half,20,2000,10.037402527530299,10.034741289808855,9.98472387228347,10.068150412055038,0.008311566617234796,0.0002651321110361912,True,True,True
angle_p50,pubmedbert,31,Physics and Astronomy,external,5,2000,10.037402527530299,10.029843526610048,9.972274865760664,10.095529220211832,0.012279506985309165,0.000753083369877662,True,True,True
angle_p50,pubmedbert,32,Psychology,half,20,2000,10.102934497493456,10.086755191314449,10.035477429031783,10.144508224147833,0.010791992677286057,0.0016014462117933017,True,True,True
angle_p50,pubmedbert,32,Psychology,external,5,2000,10.102934497493456,10.11979851525519,10.105229665122542,10.133683210125422,0.0028163643949132037,0.001669219746591365,True,True,True
angle_p50,pubmedbert,33,Social Sciences,half,20,2000,10.311255096101624,10.312227180259175,10.261344985933523,10.337547836893537,0.007390259502824627,9.427408676162409e-05,True,True,True
angle_p50,pubmedbert,33,Social Sciences,external,5,2000,10.311255096101624,10.262190965900487,10.226765787410223,10.315055566724396,0.008562466789086948,0.0047583082509214825,True,True,True
angle_p50,pubmedbert,34,Veterinary,half,20,2000,9.789210768727289,9.80893576591431,9.77298095312541,9.87023505362685,0.009934825472562966,0.002014973183541487,True,True,True
angle_p50,pubmedbert,34,Veterinary,external,5,2000,9.789210768727289,9.765486691817747,9.746361232150834,9.832636475745174,0.00881329921610797,0.0024234922988205193,True,True,True
angle_p50,pubmedbert,35,Dentistry,half,20,2000,9.323681917991824,9.319973505366413,9.265009477928233,9.370869286553113,0.011353863157922939,0.00039774122047800484,True,True,True
angle_p50,pubmedbert,35,Dentistry,external,5,2000,9.323681917991824,9.310033873564336,9.280960210586931,9.316530413187719,0.003815038191312392,0.0014638041652998526,True,True,True
angle_p50,pubmedbert,36,Health Professions,half,20,2000,10.298246881143458,10.302004227402103,10.256936234707533,10.340113498298987,0.00807683720845291,0.00036485299896285903,True,True,True
angle_p50,pubmedbert,36,Health Professions,external,5,2000,10.298246881143458,10.347270353778173,10.303339962697176,10.382891832891119,0.0077247973477510175,0.0047603706922660334,True,True,True
angle_p50,biobert,11,Agricultural and Biological Sciences,half,20,2000,22.98507052976287,23.000654710722706,22.905657760116213,23.13313017453835,0.009896528885025128,0.0006780131885894457,True,True,True
angle_p50,biobert,11,Agricultural and Biological Sciences,external,5,2000,22.98507052976287,23.006428031188562,22.785808312034586,23.0246076927746,0.010389325559423434,0.0009291901627205608,True,True,True
angle_p50,biobert,12,Arts and Humanities,half,20,2000,24.792711713250615,24.76839197401482,24.600713519248934,24.892997285988127,0.011789100366257218,0.0009809229227151664,True,True,True
angle_p50,biobert,12,Arts and Humanities,external,5,2000,24.792711713250615,24.81232329649599,24.755067366426275,24.960962461889125,0.008304662186379885,0.0007910221145714126,True,True,True
angle_p50,biobert,13,"Biochemistry, Genetics and Molecular Biology",half,20,2000,22.172728911114298,22.187064382282397,22.06577568958963,22.312609568459695,0.01113231843764342,0.0006465361672695775,True,True,True
angle_p50,biobert,13,"Biochemistry, Genetics and Molecular Biology",external,5,2000,22.172728911114298,22.238882930488817,22.232606548206597,22.28381991203046,0.0023097456352425398,0.002983575889089528,True,True,True
