metric,model,field_id,period,value
angle_p50,mpnet,27,2005,84.86493220100527
angle_p50,mpnet,27,2010,84.93499047841239
angle_p50,mpnet,27,2015,84.38715043986227
angle_p50,mpnet,27,2020,84.51000515710733
angle_p50,mpnet,28,2000,81.6435214841128
angle_p50,mpnet,28,2005,82.97511497184145
angle_p50,mpnet,28,2010,82.99263780318577
angle_p50,mpnet,28,2015,83.0307278745678
angle_p50,mpnet,28,2020,83.00185503608886
angle_p50,mpnet,29,2000,82.32784952976698
angle_p50,mpnet,29,2005,80.7580277648798
angle_p50,mpnet,29,2010,81.34598018179297
angle_p50,mpnet,29,2015,80.76445722353557
angle_p50,mpnet,29,2020,80.54361325925119
angle_p50,mpnet,30,2000,78.36663713836131
angle_p50,mpnet,30,2005,77.7088471510505
angle_p50,mpnet,30,2010,77.4268667423601
angle_p50,mpnet,30,2015,78.89464029739374
angle_p50,mpnet,30,2020,78.5037873068604
angle_p50,mpnet,31,2000,82.77753831950064
angle_p50,mpnet,31,2005,84.00061375796652
angle_p50,mpnet,31,2010,84.37763213677684
angle_p50,mpnet,31,2015,84.07700743614521
angle_p50,mpnet,31,2020,84.36866297968193
angle_p50,mpnet,32,2000,82.93952363725131
angle_p50,mpnet,32,2005,82.9562927749718
angle_p50,mpnet,32,2010,82.11310684888365
angle_p50,mpnet,32,2015,81.46085753664963
angle_p50,mpnet,32,2020,80.57443031455652
angle_p50,mpnet,33,2000,83.44243498800436
angle_p50,mpnet,33,2005,83.42672476994515
angle_p50,mpnet,33,2010,83.33724199936485
angle_p50,mpnet,33,2015,82.56654351734633
angle_p50,mpnet,33,2020,81.15482366360297
angle_p50,mpnet,34,2000,77.31102010544298
angle_p50,mpnet,34,2005,78.03216796630352
angle_p50,mpnet,34,2010,78.10798617247343
angle_p50,mpnet,34,2015,77.25743019624824
angle_p50,mpnet,34,2020,77.7178123833425
angle_p50,mpnet,35,2000,69.8541234935225
angle_p50,mpnet,35,2005,69.7247312649116
angle_p50,mpnet,35,2010,69.5652654242156
angle_p50,mpnet,35,2015,68.4638755773476
angle_p50,mpnet,35,2020,69.36280154414158
angle_p50,mpnet,36,2000,80.79230065307762
angle_p50,mpnet,36,2005,81.94061555697614
angle_p50,mpnet,36,2010,80.85869125075924
angle_p50,mpnet,36,2015,81.29431175251344
angle_p50,mpnet,36,2020,80.50500711499065
angle_p50,minilm,11,2000,81.98648754242309
angle_p50,minilm,11,2005,82.49226766805849
angle_p50,minilm,11,2010,81.3870989823851
angle_p50,minilm,11,2015,81.43907149656165
angle_p50,minilm,11,2020,80.66113315432655
angle_p50,minilm,12,2000,83.97737577785617
angle_p50,minilm,12,2005,83.36622137146581
angle_p50,minilm,12,2010,83.12324149699607
angle_p50,minilm,12,2015,83.33383806602022
angle_p50,minilm,12,2020,83.4270276932668
angle_p50,minilm,13,2000,83.47742068749736
angle_p50,minilm,13,2005,84.08825567304187
angle_p50,minilm,13,2010,84.05713580045398
angle_p50,minilm,13,2015,83.54146337553232
angle_p50,minilm,13,2020,83.56706919942553
angle_p50,minilm,14,2000,82.96634872582095
angle_p50,minilm,14,2005,82.73024791114075
angle_p50,minilm,14,2010,82.40575120338744
angle_p50,minilm,14,2015,81.01024661967911
angle_p50,minilm,14,2020,80.75063517741988
angle_p50,minilm,15,2000,83.10667382154098
angle_p50,minilm,15,2005,82.86013033214331
angle_p50,minilm,15,2010,82.86770947634868
angle_p50,minilm,15,2015,82.85746727652895
angle_p50,minilm,15,2020,81.35971353955127
angle_p50,minilm,16,2000,80.89535311298192
angle_p50,minilm,16,2005,81.45238795310011
angle_p50,minilm,16,2010,80.58623287238171
angle_p50,minilm,16,2015,80.62019087312422
angle_p50,minilm,16,2020,79.83365269839581
angle_p50,minilm,17,2000,86.54190103281913
angle_p50,minilm,17,2005,87.3205674188192
angle_p50,minilm,17,2010,87.00970105760791
angle_p50,minilm,17,2015,86.87566314619681
angle_p50,minilm,17,2020,86.46767536580653
angle_p50,minilm,18,2000,85.15168235053385
angle_p50,minilm,18,2005,85.40919940271289
angle_p50,minilm,18,2010,84.97001967659527
angle_p50,minilm,18,2015,85.20734058134256
angle_p50,minilm,18,2020,84.78911043759564
angle_p50,minilm,19,2000,82.55201394198737
angle_p50,minilm,19,2005,81.53335013334815
angle_p50,minilm,19,2010,82.2856731445527
angle_p50,minilm,19,2015,82.11345968941725
angle_p50,minilm,19,2020,80.89696409991885
angle_p50,minilm,20,2000,83.42291663731523
angle_p50,minilm,20,2005,84.17390433431191
angle_p50,minilm,20,2010,83.06548827516636
angle_p50,minilm,20,2015,83.67059900625817
angle_p50,minilm,20,2020,82.99817671061263
angle_p50,minilm,21,2000,85.43484753082132
angle_p50,minilm,21,2005,84.92039751672931
angle_p50,minilm,21,2010,84.22620426998358
angle_p50,minilm,21,2015,83.53758681296024
angle_p50,minilm,21,2020,82.47378026246507
angle_p50,minilm,22,2000,87.66576269780171
angle_p50,minilm,22,2005,87.8303237153214
angle_p50,minilm,22,2010,87.5372692822689
angle_p50,minilm,22,2015,88.03633792367417
angle_p50,minilm,22,2020,87.58812339745224
angle_p50,minilm,23,2000,84.55112294496656
angle_p50,minilm,23,2005,84.64071700518984
angle_p50,minilm,23,2010,84.35026229409154
angle_p50,minilm,23,2015,84.36553919567503
angle_p50,minilm,23,2020,84.00648890313607
angle_p50,minilm,24,2000,79.74074076626243
angle_p50,minilm,24,2005,80.2144109447476
angle_p50,minilm,24,2010,81.23325412309809
angle_p50,minilm,24,2015,81.32713357757062
angle_p50,minilm,24,2020,81.06054032884225
angle_p50,minilm,25,2000,83.50987169850038
angle_p50,minilm,25,2005,83.46962651635074
angle_p50,minilm,25,2010,82.92498699150218
angle_p50,minilm,25,2015,82.57451026454449
angle_p50,minilm,25,2020,82.3081885730735
angle_p50,minilm,26,2000,86.20722063028728
angle_p50,minilm,26,2005,86.47848340401924
angle_p50,minilm,26,2010,86.77852436787329
angle_p50,minilm,26,2015,86.04497128845112
angle_p50,minilm,26,2020,86.91007747612855
angle_p50,minilm,27,2000,85.44884619080419
angle_p50,minilm,27,2005,85.52119054064956
angle_p50,minilm,27,2010,85.0875558745294
angle_p50,minilm,27,2015,84.56866945073594
angle_p50,minilm,27,2020,84.70746611185494
angle_p50,minilm,28,2000,82.2016649233707
angle_p50,minilm,28,2005,83.30183755213884
angle_p50,minilm,28,2010,82.93966103642501
angle_p50,minilm,28,2015,83.20987456693196
angle_p50,minilm,28,2020,83.25144650166612
angle_p50,minilm,29,2000,84.04599639653087
angle_p50,minilm,29,2005,83.093824283427
angle_p50,minilm,29,2010,82.92969023998091
angle_p50,minilm,29,2015,82.30712298041256
angle_p50,minilm,29,2020,81.88322157398646
angle_p50,minilm,30,2000,80.92155735370326
angle_p50,minilm,30,2005,80.09498955562351
angle_p50,minilm,30,2010,79.36842279339287
angle_p50,minilm,30,2015,80.51981014422533
angle_p50,minilm,30,2020,79.81656538895524
angle_p50,minilm,31,2000,84.14477633144139
angle_p50,minilm,31,2005,85.07265190746385
angle_p50,minilm,31,2010,85.22899942319582
angle_p50,minilm,31,2015,84.79705417009501
angle_p50,minilm,31,2020,84.8507087616669
angle_p50,minilm,32,2000,84.03628795361716
angle_p50,minilm,32,2005,83.98716127139564
angle_p50,minilm,32,2010,83.1165985567511
angle_p50,minilm,32,2015,82.66635876251372
angle_p50,minilm,32,2020,81.79821275976764
angle_p50,minilm,33,2000,85.49662493838716
angle_p50,minilm,33,2005,85.41299004126512
angle_p50,minilm,33,2010,85.39968155045999
angle_p50,minilm,33,2015,84.58107507860595
angle_p50,minilm,33,2020,83.4511075091008
angle_p50,minilm,34,2000,78.34937320331817
angle_p50,minilm,34,2005,79.07867305509951
angle_p50,minilm,34,2010,79.08184759687691
angle_p50,minilm,34,2015,78.56112923859102
angle_p50,minilm,34,2020,78.87096728687536
angle_p50,minilm,35,2000,73.17225645684276
angle_p50,minilm,35,2005,72.7438723680946
angle_p50,minilm,35,2010,72.82090664387516
angle_p50,minilm,35,2015,71.66644444567505
angle_p50,minilm,35,2020,72.34752103984316
angle_p50,minilm,36,2000,82.99172045784492
angle_p50,minilm,36,2005,83.75924819247567
angle_p50,minilm,36,2010,82.76122681034481
angle_p50,minilm,36,2015,82.89746645741337
angle_p50,minilm,36,2020,82.12749567160824
angle_p50,pubmedbert,11,2000,10.328973341649384
angle_p50,pubmedbert,11,2005,10.439748154769124
angle_p50,pubmedbert,11,2010,10.267365453199869
angle_p50,pubmedbert,11,2015,10.039922321360251
angle_p50,pubmedbert,11,2020,9.485061191054783
angle_p50,pubmedbert,12,2000,10.539204202835874
angle_p50,pubmedbert,12,2005,10.348962119602966
angle_p50,pubmedbert,12,2010,10.013820407586666
angle_p50,pubmedbert,12,2015,9.811787156140328
angle_p50,pubmedbert,12,2020,9.909702719994737
angle_p50,pubmedbert,13,2000,10.288932179702824
angle_p50,pubmedbert,13,2005,10.361229126766945
angle_p50,pubmedbert,13,2010,10.215934807632912
angle_p50,pubmedbert,13,2015,9.954698480127876
angle_p50,pubmedbert,13,2020,9.835003866261896
angle_p50,pubmedbert,14,2000,10.125043665721437
angle_p50,pubmedbert,14,2005,10.028838659149107
angle_p50,pubmedbert,14,2010,9.859969220357442
angle_p50,pubmedbert,14,2015,9.38598129797225
angle_p50,pubmedbert,14,2020,9.127312456530857
angle_p50,pubmedbert,15,2000,9.73095013319411
angle_p50,pubmedbert,15,2005,9.744924021274372
angle_p50,pubmedbert,15,2010,9.580201981105622
angle_p50,pubmedbert,15,2015,9.370530300269728
angle_p50,pubmedbert,15,2020,9.08536404446206
angle_p50,pubmedbert,16,2000,10.545037149916466
angle_p50,pubmedbert,16,2005,10.70650248536729
angle_p50,pubmedbert,16,2010,10.566981699025883
angle_p50,pubmedbert,16,2015,10.213485518273737
angle_p50,pubmedbert,16,2020,10.003453724182261
angle_p50,pubmedbert,17,2000,9.910093570928394
angle_p50,pubmedbert,17,2005,10.191161423151968
angle_p50,pubmedbert,17,2010,9.951835752254652
angle_p50,pubmedbert,17,2015,9.577605755937505
angle_p50,pubmedbert,17,2020,9.430031644623561
angle_p50,pubmedbert,18,2000,10.172036534986576
angle_p50,pubmedbert,18,2005,10.131922754839177
angle_p50,pubmedbert,18,2010,10.027438533626148
angle_p50,pubmedbert,18,2015,9.794478007924239
angle_p50,pubmedbert,18,2020,9.465832278734347
angle_p50,pubmedbert,19,2000,10.11552295365681
angle_p50,pubmedbert,19,2005,9.955745081270223
angle_p50,pubmedbert,19,2010,9.94339774522698
angle_p50,pubmedbert,19,2015,9.837240701516388
angle_p50,pubmedbert,19,2020,9.419972118364008
angle_p50,pubmedbert,20,2000,10.254395115742856
angle_p50,pubmedbert,20,2005,10.164699199620584
angle_p50,pubmedbert,20,2010,9.914355813965242
angle_p50,pubmedbert,20,2015,9.877322906255348
angle_p50,pubmedbert,20,2020,9.462281529535252
angle_p50,pubmedbert,21,2000,10.541947741047245
angle_p50,pubmedbert,21,2005,10.593041914925971
angle_p50,pubmedbert,21,2010,10.31556284715646
angle_p50,pubmedbert,21,2015,9.919087054913138
angle_p50,pubmedbert,21,2020,9.379414044195366
angle_p50,pubmedbert,22,2000,10.185378421211905
angle_p50,pubmedbert,22,2005,10.340971442930595
angle_p50,pubmedbert,22,2010,10.100298533961258
angle_p50,pubmedbert,22,2015,9.879234714237374
angle_p50,pubmedbert,22,2020,9.466940128765637
angle_p50,pubmedbert,23,2000,10.445611439114055
angle_p50,pubmedbert,23,2005,10.334678734300928
angle_p50,pubmedbert,23,2010,10.314390903454596
angle_p50,pubmedbert,23,2015,9.835961457112564
angle_p50,pubmedbert,23,2020,9.669406133240267
angle_p50,pubmedbert,24,2000,9.557120884365146
angle_p50,pubmedbert,24,2005,9.899950669817443
angle_p50,pubmedbert,24,2010,9.927882720437381
angle_p50,pubmedbert,24,2015,9.623314876697275
angle_p50,pubmedbert,24,2020,9.543632887714676
angle_p50,pubmedbert,25,2000,9.900568063821025
angle_p50,pubmedbert,25,2005,9.80902525128881
angle_p50,pubmedbert,25,2010,9.573224452762288
angle_p50,pubmedbert,25,2015,9.511025495564027
angle_p50,pubmedbert,25,2020,9.370005037948157
angle_p50,pubmedbert,26,2000,10.551604280568325
angle_p50,pubmedbert,26,2005,10.542685143925413
angle_p50,pubmedbert,26,2010,10.455406475875073
angle_p50,pubmedbert,26,2015,10.4658096932933
angle_p50,pubmedbert,26,2020,10.510655656380806
angle_p50,pubmedbert,27,2000,10.14058489267473
angle_p50,pubmedbert,27,2005,10.473342369025195
angle_p50,pubmedbert,27,2010,10.145703944162989
angle_p50,pubmedbert,27,2015,9.928609662323813
angle_p50,pubmedbert,27,2020,9.754734171064388
angle_p50,pubmedbert,28,2000,10.034554295122671
angle_p50,pubmedbert,28,2005,10.086803675035068
angle_p50,pubmedbert,28,2010,10.070627549899996
angle_p50,pubmedbert,28,2015,9.86898143372283
angle_p50,pubmedbert,28,2020,9.70071833748007
angle_p50,pubmedbert,29,2000,10.392175415653346
angle_p50,pubmedbert,29,2005,10.399100771468628
angle_p50,pubmedbert,29,2010,10.16623608242474
angle_p50,pubmedbert,29,2015,9.706030643805118
angle_p50,pubmedbert,29,2020,9.474160444621509
angle_p50,pubmedbert,30,2000,10.616237126390264
angle_p50,pubmedbert,30,2005,10.445696139049945
angle_p50,pubmedbert,30,2010,10.238537620668938
angle_p50,pubmedbert,30,2015,10.062777481564103
angle_p50,pubmedbert,30,2020,9.751224426079917
angle_p50,pubmedbert,31,2000,10.013491151493866
angle_p50,pubmedbert,31,2005,10.212969284092479
angle_p50,pubmedbert,31,2010,10.18043307841549
angle_p50,pubmedbert,31,2015,9.85269966502912
angle_p50,pubmedbert,31,2020,9.813482415389984
angle_p50,pubmedbert,32,2000,10.30828249887426
angle_p50,pubmedbert,32,2005,10.32080654283502
angle_p50,pubmedbert,32,2010,10.098753162786537
angle_p50,pubmedbert,32,2015,9.89733810706699
angle_p50,pubmedbert,32,2020,9.633670988879922
angle_p50,pubmedbert,33,2000,10.487067815224183
angle_p50,pubmedbert,33,2005,10.542104871266751
angle_p50,pubmedbert,33,2010,10.313896184563864
angle_p50,pubmedbert,33,2015,10.206055545147132
angle_p50,pubmedbert,33,2020,9.80963227444741
angle_p50,pubmedbert,34,2000,9.885266780466715
angle_p50,pubmedbert,34,2005,10.028108239412102
angle_p50,pubmedbert,34,2010,9.821311194631003
angle_p50,pubmedbert,34,2015,9.66682180610946
angle_p50,pubmedbert,34,2020,9.332398494118925
angle_p50,pubmedbert,35,2000,9.459425994490449
angle_p50,pubmedbert,35,2005,9.486470921091861
angle_p50,pubmedbert,35,2010,9.368657661681594
angle_p50,pubmedbert,35,2015,9.133513121923473
angle_p50,pubmedbert,35,2020,8.91517355483848
angle_p50,pubmedbert,36,2000,10.628477980670818
angle_p50,pubmedbert,36,2005,10.600979651645323
angle_p50,pubmedbert,36,2010,10.279401804479178
angle_p50,pubmedbert,36,2015,10.115335630365665
angle_p50,pubmedbert,36,2020,9.633062041159905
angle_p50,biobert,11,2000,23.364289487790877
angle_p50,biobert,11,2005,23.412101019461822
angle_p50,biobert,11,2010,23.254384880205205
angle_p50,biobert,11,2015,22.924345145078245
angle_p50,biobert,11,2020,21.62500894140305
angle_p50,biobert,12,2000,25.67434865218027
angle_p50,biobert,12,2005,25.150958732775013
angle_p50,biobert,12,2010,24.495286681571674
angle_p50,biobert,12,2015,24.03665514117585
angle_p50,biobert,12,2020,24.25852554453291
angle_p50,biobert,13,2000,22.57309570551144
angle_p50,biobert,13,2005,22.670381610282146
angle_p50,biobert,13,2010,22.394335472936735
angle_p50,biobert,13,2015,21.779827231980015
angle_p50,biobert,13,2020,21.112030306103666
angle_p50,biobert,14,2000,24.02077050899345
angle_p50,biobert,14,2005,23.683860651804412
angle_p50,biobert,14,2010,23.231889867940435
angle_p50,biobert,14,2015,22.299027086031256
angle_p50,biobert,14,2020,21.42364447540026
angle_p50,biobert,15,2000,22.44569178741985
angle_p50,biobert,15,2005,22.17568495906355
angle_p50,biobert,15,2010,21.91031303940977
angle_p50,biobert,15,2015,21.444108901178417
angle_p50,biobert,15,2020,20.604938075206885
angle_p50,biobert,16,2000,23.976014892912723
angle_p50,biobert,16,2005,24.441327149302435
angle_p50,biobert,16,2010,24.130731897780827
angle_p50,biobert,16,2015,23.2648297467957
angle_p50,biobert,16,2020,22.714915822199764
angle_p50,biobert,17,2000,22.492201512879642
angle_p50,biobert,17,2005,23.315084609257568
angle_p50,biobert,17,2010,22.65325257215934
angle_p50,biobert,17,2015,22.017320581608292
angle_p50,biobert,17,2020,21.38802696828263
angle_p50,biobert,18,2000,23.692735412228036
angle_p50,biobert,18,2005,23.452017923008817
angle_p50,biobert,18,2010,23.505449325385644
angle_p50,biobert,18,2015,22.962937941907537
angle_p50,biobert,18,2020,22.132324929963467
angle_p50,biobert,19,2000,23.370412583308344
angle_p50,biobert,19,2005,22.918325425199992
angle_p50,biobert,19,2010,22.844321469482736
angle_p50,biobert,19,2015,22.471496830496545
angle_p50,biobert,19,2020,21.767578371454746
angle_p50,biobert,20,2000,24.275568055286683
angle_p50,biobert,20,2005,24.10479142960586
angle_p50,biobert,20,2010,23.356279788519153
angle_p50,biobert,20,2015,23.604869064331883
angle_p50,biobert,20,2020,22.365660990531754
angle_p50,biobert,21,2000,24.21850269143176
angle_p50,biobert,21,2005,23.99357915287182
angle_p50,biobert,21,2010,23.323647242606175
angle_p50,biobert,21,2015,22.45941138104811
angle_p50,biobert,21,2020,21.167641441157876
angle_p50,biobert,22,2000,23.22791201018704
angle_p50,biobert,22,2005,23.384548611308997
angle_p50,biobert,22,2010,22.828226325443744
angle_p50,biobert,22,2015,22.502242279223594
angle_p50,biobert,22,2020,21.50274673796176
angle_p50,biobert,23,2000,23.85006198793292
angle_p50,biobert,23,2005,23.59163143332427
angle_p50,biobert,23,2010,23.530730377011196
angle_p50,biobert,23,2015,22.604790803808935
angle_p50,biobert,23,2020,22.075877910074485
angle_p50,biobert,24,2000,20.838439125073794
angle_p50,biobert,24,2005,21.726714392751315
angle_p50,biobert,24,2010,21.70039739800445
angle_p50,biobert,24,2015,21.07359142575992
angle_p50,biobert,24,2020,20.61456430704987
angle_p50,biobert,25,2000,22.17514559720922
angle_p50,biobert,25,2005,22.038831637464863
angle_p50,biobert,25,2010,21.403547519589917
angle_p50,biobert,25,2015,21.19195578765362
angle_p50,biobert,25,2020,20.896271701385853
angle_p50,biobert,26,2000,24.028643396560035
angle_p50,biobert,26,2005,24.14485037914083
angle_p50,biobert,26,2010,24.063870199785256
angle_p50,biobert,26,2015,24.01122540361209
angle_p50,biobert,26,2020,24.550637896078253
angle_p50,biobert,27,2000,22.431388261281402
angle_p50,biobert,27,2005,23.068052063576555
angle_p50,biobert,27,2010,22.52973317311505
angle_p50,biobert,27,2015,22.01961314832315
angle_p50,biobert,27,2020,21.51463826782127
angle_p50,biobert,28,2000,22.47260484904807
angle_p50,biobert,28,2005,22.326121244227128
angle_p50,biobert,28,2010,22.475328930640668
angle_p50,biobert,28,2015,22.115926147085688
angle_p50,biobert,28,2020,21.549086264085634
angle_p50,biobert,29,2000,23.50403856657807
angle_p50,biobert,29,2005,23.517136584413272
angle_p50,biobert,29,2010,22.976119684264184
angle_p50,biobert,29,2015,22.27735496951289
angle_p50,biobert,29,2020,21.504922239474247
angle_p50,biobert,30,2000,23.85107592167993
angle_p50,biobert,30,2005,23.528363944741127
angle_p50,biobert,30,2010,23.010930811334127
angle_p50,biobert,30,2015,22.708712147695124
angle_p50,biobert,30,2020,21.750934068952493
angle_p50,biobert,31,2000,22.840389013059763
angle_p50,biobert,31,2005,23.243500731382472
angle_p50,biobert,31,2010,23.08136622787397
angle_p50,biobert,31,2015,22.53094258380274
angle_p50,biobert,31,2020,22.219342807101615
angle_p50,biobert,32,2000,23.947215470520028
angle_p50,biobert,32,2005,24.246168723801038
angle_p50,biobert,32,2010,23.46780341735277
angle_p50,biobert,32,2015,22.944992459662004
angle_p50,biobert,32,2020,22.45362321218964
angle_p50,biobert,33,2000,25.050277487630918
angle_p50,biobert,33,2005,25.269538095233216
angle_p50,biobert,33,2010,24.907408072816832
angle_p50,biobert,33,2015,24.607836605761467
angle_p50,biobert,33,2020,23.492441406160612
angle_p50,biobert,34,2000,22.17627636580991
angle_p50,biobert,34,2005,22.472612138960503
angle_p50,biobert,34,2010,22.056170688617478
angle_p50,biobert,34,2015,21.741661204377774
angle_p50,biobert,34,2020,21.113139176993098
angle_p50,biobert,35,2000,21.334503645430452
angle_p50,biobert,35,2005,21.37491835161379
angle_p50,biobert,35,2010,21.07076035506306
angle_p50,biobert,35,2015,20.694910267446396
angle_p50,biobert,35,2020,20.288017234198175
angle_p50,biobert,36,2000,24.775789606309946
angle_p50,biobert,36,2005,24.567836631136508
angle_p50,biobert,36,2010,24.044630234534317
angle_p50,biobert,36,2015,23.646722437327508
angle_p50,biobert,36,2020,22.526801130920617
angle_p50,simcse,11,2000,54.73604520868914
angle_p50,simcse,11,2005,55.41028270478036
angle_p50,simcse,11,2010,53.84979272885018
angle_p50,simcse,11,2015,53.391293830241764
angle_p50,simcse,11,2020,50.655069041447554
angle_p50,simcse,12,2000,63.68483269649426
angle_p50,simcse,12,2005,62.44352069970268
angle_p50,simcse,12,2010,61.67565376033902
angle_p50,simcse,12,2015,61.48131170639229
angle_p50,simcse,12,2020,60.83601897742095
angle_p50,simcse,13,2000,52.74543998463515
angle_p50,simcse,13,2005,53.64248731438771
angle_p50,simcse,13,2010,52.31997159272148
angle_p50,simcse,13,2015,51.58755215965926
angle_p50,simcse,13,2020,50.85263507848049
angle_p50,simcse,14,2000,58.95752110477351
angle_p50,simcse,14,2005,56.8229759603646
angle_p50,simcse,14,2010,56.27790767410129
angle_p50,simcse,14,2015,53.417136567606285
angle_p50,simcse,14,2020,51.876120098785094
angle_p50,simcse,15,2000,51.976332802158375
angle_p50,simcse,15,2005,51.890941491840124
angle_p50,simcse,15,2010,51.56910315234892
angle_p50,simcse,15,2015,50.42299596394788
angle_p50,simcse,15,2020,49.82105845335519
angle_p50,simcse,16,2000,50.7149920009927
angle_p50,simcse,16,2005,51.050483614048694
angle_p50,simcse,16,2010,50.8568568669887
angle_p50,simcse,16,2015,49.45192657741729
angle_p50,simcse,16,2020,48.73572806652588
angle_p50,simcse,17,2000,55.02781825762811
angle_p50,simcse,17,2005,55.994297370320744
angle_p50,simcse,17,2010,54.45612851672852
angle_p50,simcse,17,2015,53.349957185985815
angle_p50,simcse,17,2020,51.542099820858844
angle_p50,simcse,18,2000,56.70076474800598
angle_p50,simcse,18,2005,55.62053376858031
angle_p50,simcse,18,2010,54.639619429078294
angle_p50,simcse,18,2015,53.65775114824917
angle_p50,simcse,18,2020,52.64480257171234
angle_p50,simcse,19,2000,56.33563039194876
angle_p50,simcse,19,2005,55.30958287359756
angle_p50,simcse,19,2010,54.3354125476026
angle_p50,simcse,19,2015,54.480797455722175
angle_p50,simcse,19,2020,52.92565956323458
angle_p50,simcse,20,2000,59.46340849138077
angle_p50,simcse,20,2005,58.78497241486542
angle_p50,simcse,20,2010,56.44725076936678
angle_p50,simcse,20,2015,56.65361341644244
angle_p50,simcse,20,2020,54.668191538780036
angle_p50,simcse,21,2000,57.89655949776511
angle_p50,simcse,21,2005,57.081162972392654
angle_p50,simcse,21,2010,54.787799675725516
angle_p50,simcse,21,2015,52.69031393295183
angle_p50,simcse,21,2020,51.71860424036137
angle_p50,simcse,22,2000,55.48540722202889
angle_p50,simcse,22,2005,55.7996658871843
angle_p50,simcse,22,2010,54.23372026364111
angle_p50,simcse,22,2015,53.88964992167569
angle_p50,simcse,22,2020,52.66703559626068
angle_p50,simcse,23,2000,58.435852449276275
angle_p50,simcse,23,2005,57.68651109314305
angle_p50,simcse,23,2010,56.70740421961545
angle_p50,simcse,23,2015,56.08236559731957
angle_p50,simcse,23,2020,54.893242436515685
angle_p50,simcse,24,2000,48.32434306008084
angle_p50,simcse,24,2005,49.70089002295685
angle_p50,simcse,24,2010,49.89325837803485
angle_p50,simcse,24,2015,49.60243134006863
angle_p50,simcse,24,2020,49.12209033021468
angle_p50,simcse,25,2000,50.09079338890212
angle_p50,simcse,25,2005,50.374261956331274
angle_p50,simcse,25,2010,49.19819228077873
angle_p50,simcse,25,2015,48.541465766865926
angle_p50,simcse,25,2020,49.3855254037386
angle_p50,simcse,26,2000,53.62435503489291
angle_p50,simcse,26,2005,52.98553861167112
angle_p50,simcse,26,2010,53.168237148812366
angle_p50,simcse,26,2015,52.13970014508427
angle_p50,simcse,26,2020,53.092455721070294
angle_p50,simcse,27,2000,51.731617757603054
angle_p50,simcse,27,2005,52.08934878159333
angle_p50,simcse,27,2010,50.95985379031192
angle_p50,simcse,27,2015,49.961095718411194
angle_p50,simcse,27,2020,49.308127566608036
angle_p50,simcse,28,2000,51.71070364244117
angle_p50,simcse,28,2005,50.92852126824734
angle_p50,simcse,28,2010,51.49796839625484
angle_p50,simcse,28,2015,51.30288226336679
angle_p50,simcse,28,2020,50.55011658445314
