field_id,field_name,metric,panel,model,rank_1_is_smallest,selection
21,Energy,pr,pool_sep,minilm,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,pool_sep,pubmedbert,2.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,pool_sep,biobert,2.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,pool_sep,simcse,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,pool_sep,specter,2.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,pool_sep,specter2,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,pool_sep,scincl,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,pool_sep,scibert,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,pool_sep,bert,8.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,pool_sep,mpnet,4.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,pool_sep,minilm,2.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,pool_sep,pubmedbert,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,pool_sep,biobert,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,pool_sep,simcse,3.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,pool_sep,specter,4.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,pool_sep,specter2,4.5,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,pool_sep,scincl,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,pool_sep,scibert,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,pool_sep,bert,7.5,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,pool_sep,mpnet,7.5,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,pool_sep,minilm,7.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,pool_sep,pubmedbert,2.5,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,pool_sep,biobert,2.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,pool_sep,simcse,5.5,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,common,specter,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,common,specter2,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,common,scincl,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,common,scibert,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,common,bert,3.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,common,mpnet,2.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,common,minilm,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,common,pubmedbert,2.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,common,biobert,3.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,common,simcse,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,common,specter,2.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,common,specter2,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,common,scincl,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,common,scibert,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,common,bert,3.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,common,mpnet,3.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,common,minilm,2.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,common,pubmedbert,2.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,common,biobert,3.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,common,simcse,2.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,common,specter,3.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,common,specter2,7.5,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,common,scincl,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,common,scibert,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,common,bert,4.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,common,mpnet,6.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,common,minilm,6.5,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,common,pubmedbert,1.5,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,common,biobert,7.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,common,simcse,4.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,quality,specter,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,quality,specter2,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,quality,scincl,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,quality,scibert,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,quality,bert,3.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,quality,mpnet,2.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,quality,minilm,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,quality,pubmedbert,2.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,quality,biobert,2.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,quality,simcse,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,quality,specter,2.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,quality,specter2,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,quality,scincl,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,quality,scibert,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,quality,bert,3.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,quality,mpnet,4.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,quality,minilm,2.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,quality,pubmedbert,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,quality,biobert,2.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,quality,simcse,2.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,quality,specter,5.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,quality,specter2,4.5,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,quality,scincl,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,quality,scibert,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,quality,bert,5.5,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,quality,mpnet,7.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,quality,minilm,7.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,quality,pubmedbert,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,quality,biobert,3.5,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,quality,simcse,5.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,global_centered,specter,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,global_centered,specter2,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,global_centered,scincl,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,global_centered,scibert,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,global_centered,bert,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,global_centered,mpnet,2.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,global_centered,minilm,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,global_centered,pubmedbert,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,global_centered,biobert,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,pr,global_centered,simcse,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,global_centered,specter,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,global_centered,specter2,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,global_centered,scincl,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,global_centered,scibert,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,global_centered,bert,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,global_centered,mpnet,4.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,global_centered,minilm,2.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,global_centered,pubmedbert,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,global_centered,biobert,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,erank,global_centered,simcse,2.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,global_centered,specter,4.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,global_centered,specter2,5.5,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,global_centered,scincl,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,global_centered,scibert,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,global_centered,bert,2.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,global_centered,mpnet,7.5,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,global_centered,minilm,7.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,global_centered,pubmedbert,1.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,global_centered,biobert,1.5,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
21,Energy,d80,global_centered,simcse,5.0,illustrative cases selected after results: smallest worst-model rank for main spread/dimension
