model,field_id,small_n,large_n,small_gap25,large_gap25,large_gap50,relative_change_fixed_k,relative_change_approximately_fixed_fraction,small_neighbor_fraction,large_neighbor_fraction
bert,28,1000,2000,0.06338091355208013,0.049525291495031015,0.06410033482396142,-0.21860874639593103,0.011350755796382523,0.025025025025025027,0.02501250625312656
bert,28,2000,4000,0.049525291495031015,0.041496118696695714,0.052567642163952474,-0.16212267623181756,0.0614302425504493,0.01250625312656328,0.012503125781445362
bert,29,500,1000,0.13009468260118165,0.05749523795206554,0.14655848718095613,-0.5580508226587324,0.1265524789375591,0.050100200400801605,0.05005005005005005
bert,29,1000,2000,0.05749523795206554,0.0418472283044629,0.05718871003787392,-0.2721618381795128,-0.005331361780729998,0.025025025025025027,0.02501250625312656
bert,29,2000,4000,0.0418472283044629,0.032745749194172905,0.08294297047035958,-0.21749299724396193,0.9820421526343698,0.01250625312656328,0.012503125781445362
bert,30,500,1000,0.06587995603398447,0.030622396558729035,0.04760614389164811,-0.5351788555697832,-0.2773804544269843,0.050100200400801605,0.05005005005005005
bert,30,1000,2000,0.030622396558729035,0.027257654508499603,0.03662913776965919,-0.10987846897535847,0.19615516373482236,0.025025025025025027,0.02501250625312656
bert,30,2000,4000,0.027257654508499603,0.05294167715174779,0.07265064457564045,0.9422682584533926,1.6653300104374793,0.01250625312656328,0.012503125781445362
bert,31,500,1000,0.17992053571954142,0.08806851789030154,0.1235697932803305,-0.5105143638101324,-0.3131979471595725,0.050100200400801605,0.05005005005005005
bert,31,1000,2000,0.08806851789030154,0.06541317087358749,0.0895388006999364,-0.25724682962115514,0.01669476045306283,0.025025025025025027,0.02501250625312656
bert,31,2000,4000,0.06541317087358749,0.051480442072088774,0.06684173228751325,-0.21299577157670652,0.021839048540950454,0.01250625312656328,0.012503125781445362
bert,32,500,1000,0.14347647079425935,0.11879333350266454,0.15826082289673502,-0.17203613355523387,0.10304373965035671,0.050100200400801605,0.05005005005005005
bert,32,1000,2000,0.11879333350266454,0.09736666095300382,0.12686523135367456,-0.18036931802389494,0.06794908108904081,0.025025025025025027,0.02501250625312656
bert,32,2000,4000,0.09736666095300382,0.07810374470541348,0.09982709425849991,-0.19783893233113967,0.02526977182347526,0.01250625312656328,0.012503125781445362
bert,33,500,1000,0.16481070967035577,0.12867621605920387,0.1729385156066484,-0.21924845590086886,0.049316005935229446,0.050100200400801605,0.05005005005005005
bert,33,1000,2000,0.12867621605920387,0.10516614249076546,0.13667948224768992,-0.18270721885092922,0.062196934550855475,0.025025025025025027,0.02501250625312656
bert,33,2000,4000,0.10516614249076546,0.08189234858119136,0.11059930038718664,-0.22130500709025958,0.05166261467561446,0.01250625312656328,0.012503125781445362
bert,34,500,1000,0.16925659686397684,0.10994197529554832,0.15872479184473323,-0.35044200738655257,-0.06222389681926255,0.050100200400801605,0.05005005005005005
bert,34,1000,2000,0.10994197529554832,0.07813021269068893,0.10593090402732247,-0.2893504734596804,-0.03648352922023825,0.025025025025025027,0.02501250625312656
bert,34,2000,4000,0.07813021269068893,0.05995098938617841,0.07751213371010064,-0.23267853341805894,-0.007910883118099383,0.01250625312656328,0.012503125781445362
bert,35,500,1000,0.15822562968848516,0.10506947108519142,0.15186210364434277,-0.3359516325385948,-0.040218048470850844,0.050100200400801605,0.05005005005005005
bert,35,1000,2000,0.10506947108519142,0.08188429686057203,0.11026543085586794,-0.2206651845217781,0.049452611848246425,0.025025025025025027,0.02501250625312656
bert,35,2000,4000,0.08188429686057203,0.06520433242771444,0.08467417656502345,-0.20370162622583537,0.03407099787645332,0.01250625312656328,0.012503125781445362
bert,36,500,1000,0.13881656581766125,0.11683153553659482,0.1575854777831737,-0.1583746878592593,0.1352065717442243,0.050100200400801605,0.05005005005005005
bert,36,1000,2000,0.11683153553659482,0.09049827963474737,0.1916497530991044,-0.2253951022804041,0.6403940273392578,0.025025025025025027,0.02501250625312656
bert,36,2000,4000,0.09049827963474737,0.0745418715473117,0.0946333388538213,-0.17631725323217196,0.045692130676551056,0.01250625312656328,0.012503125781445362
mpnet,11,500,1000,0.1816922223582691,0.12927872069385318,0.18025075819071615,-0.28847410738949825,-0.007933549102121728,0.050100200400801605,0.05005005005005005
mpnet,11,1000,2000,0.12927872069385318,0.0940130591204271,0.12855862939759205,-0.2727878291504695,-0.005570068240127402,0.025025025025025027,0.02501250625312656
mpnet,11,2000,4000,0.0940130591204271,0.0734571835789685,0.09594317791662138,-0.218649150807095,0.02053032647009048,0.01250625312656328,0.012503125781445362
mpnet,12,500,1000,0.18945926511594596,0.12987875320554843,0.18033219806519102,-0.3144766336654755,-0.04817429775825072,0.050100200400801605,0.05005005005005005
mpnet,12,1000,2000,0.12987875320554843,0.10367989071020789,0.13735030123335462,-0.20171784721306762,0.05752710003291756,0.025025025025025027,0.02501250625312656
mpnet,12,2000,4000,0.10367989071020789,0.07456881821509417,0.1002877523130883,-0.2807783871655602,-0.03271741871913079,0.01250625312656328,0.012503125781445362
mpnet,13,500,1000,0.15451722713805455,0.11733044593886024,0.1730958307349539,-0.24066430577329415,0.12023645480189839,0.050100200400801605,0.05005005005005005
mpnet,13,1000,2000,0.11733044593886024,0.08732872369794115,0.12348930000273733,-0.2557027888273152,0.05249152523537163,0.025025025025025027,0.02501250625312656
mpnet,13,2000,4000,0.08732872369794115,0.06909903143938806,0.09377098808663545,-0.2087479524103347,0.07377027987924419,0.01250625312656328,0.012503125781445362
mpnet,14,500,1000,0.19312009044074502,0.1498557181122763,0.20910360549910598,-0.2240283350620298,0.08276464153409857,0.050100200400801605,0.05005005005005005
mpnet,14,1000,2000,0.1498557181122763,0.1031748572768745,0.14771839890278954,-0.31150536945428486,-0.014262513545765519,0.025025025025025027,0.02501250625312656
mpnet,14,2000,4000,0.1031748572768745,0.06022359412254045,0.11380198153630751,-0.41629583299613737,0.10300110453183982,0.01250625312656328,0.012503125781445362
mpnet,15,500,1000,0.0547063687123653,0.0390358856033464,0.06426597851988909,-0.28644714459866705,0.17474400207014715,0.050100200400801605,0.05005005005005005
mpnet,15,1000,2000,0.0390358856033464,0.027695642724216887,0.040674513741745986,-0.29050814920303375,0.041977480799336934,0.025025025025025027,0.02501250625312656
mpnet,15,2000,4000,0.027695642724216887,0.020269690328976523,0.028464328185366775,-0.2681271010456515,0.027754743545913587,0.01250625312656328,0.012503125781445362
mpnet,16,500,1000,0.15805973641688614,0.10127779038497058,0.15183853683942714,-0.3592435829587359,-0.03935979977247623,0.050100200400801605,0.05005005005005005
mpnet,16,1000,2000,0.10127779038497058,0.0795964030708698,0.11302607136379908,-0.2140783999303982,0.11600056571309168,0.025025025025025027,0.02501250625312656
mpnet,16,2000,4000,0.0795964030708698,0.06061194331568837,0.08351370447512771,-0.23850901576894556,0.049214553084390975,0.01250625312656328,0.012503125781445362
mpnet,17,500,1000,0.16537835474327056,0.10840950035559357,0.15455969335058373,-0.3444758806321062,-0.06541763829662878,0.050100200400801605,0.05005005005005005
mpnet,17,1000,2000,0.10840950035559357,0.08206423433668884,0.11134656096317075,-0.24301621105613186,0.027092280639089132,0.025025025025025027,0.02501250625312656
mpnet,17,2000,4000,0.08206423433668884,0.062241388081355715,0.08401090279801665,-0.2415528081820028,0.023721277326991422,0.01250625312656328,0.012503125781445362
mpnet,18,500,1000,0.12951431393507748,0.09570855931718446,0.14732897217236052,-0.26101944712334313,0.13754972478341748,0.050100200400801605,0.05005005005005005
mpnet,18,1000,2000,0.09570855931718446,0.07290670529842987,0.10444785958880691,-0.23824257915311156,0.09131158523303895,0.025025025025025027,0.02501250625312656
mpnet,18,2000,4000,0.07290670529842987,0.05329948660003116,0.07507118683591299,-0.26893573942397003,0.029688374047671277,0.01250625312656328,0.012503125781445362
mpnet,19,500,1000,0.13021222260772522,0.09525906065669322,0.1735702282207479,-0.26843226581218266,0.33297953713333167,0.050100200400801605,0.05005005005005005
mpnet,19,1000,2000,0.09525906065669322,0.06932397338405893,0.0958758680422343,-0.2722584822256695,0.006475052150304227,0.025025025025025027,0.02501250625312656
mpnet,19,2000,4000,0.06932397338405893,0.05327065461730429,0.0704414392209029,-0.23156951315843224,0.016119471840616233,0.01250625312656328,0.012503125781445362
mpnet,20,500,1000,0.14254763031113318,0.11692137680215971,0.16754833297904337,-0.17977326913846303,0.17538490547574956,0.050100200400801605,0.05005005005005005
mpnet,20,1000,2000,0.11692137680215971,0.0819966730098306,0.11764245576712093,-0.29870246782523346,0.006167212401042327,0.025025025025025027,0.02501250625312656
mpnet,20,2000,4000,0.0819966730098306,0.04174399172276703,0.08559681544029271,-0.49090627472455706,0.043905957379886486,0.01250625312656328,0.012503125781445362
mpnet,21,500,1000,0.027834615228844947,0.020138448542542882,0.029486985722872425,-0.2764962483952911,0.059363870505927854,0.050100200400801605,0.05005005005005005
mpnet,21,1000,2000,0.020138448542542882,0.014507009293693278,0.01966019158449877,-0.2796362012174411,-0.023748450980907745,0.025025025025025027,0.02501250625312656
mpnet,21,2000,4000,0.014507009293693278,0.01139858923317836,0.014762257468857483,-0.2142702191461517,0.01759481709818517,0.01250625312656328,0.012503125781445362
mpnet,22,500,1000,0.15467852006081656,0.11560670609540355,0.16211078890065747,-0.2526001279948291,0.04804977987194789,0.050100200400801605,0.05005005005005005
mpnet,22,1000,2000,0.11560670609540355,0.09061228236274048,0.12607182773061673,-0.2162021960217136,0.09052348249224332,0.025025025025025027,0.02501250625312656
mpnet,22,2000,4000,0.09061228236274048,0.07057847275783682,0.09477692272098152,-0.2210937533247866,0.04596110206747793,0.01250625312656328,0.012503125781445362
mpnet,23,500,1000,0.15889261430256607,0.09902127816173628,0.13651322394889598,-0.3768037702924426,-0.14084600754982146,0.050100200400801605,0.05005005005005005
mpnet,23,1000,2000,0.09902127816173628,0.07614591140842497,0.10375014828794829,-0.2310146584449037,0.047756100648267893,0.025025025025025027,0.02501250625312656
mpnet,23,2000,4000,0.07614591140842497,0.05989260180451285,0.07919265053578613,-0.21344953791063057,0.040011854491035184,0.01250625312656328,0.012503125781445362
mpnet,24,500,1000,0.13780285554689223,0.09120166417313887,0.12813143298464225,-0.3381729006181275,-0.07018303447970962,0.050100200400801605,0.05005005005005005
mpnet,24,1000,2000,0.09120166417313887,0.06747400956785006,0.09569944895726092,-0.2601669039749516,0.04931691570433819,0.025025025025025027,0.02501250625312656
mpnet,24,2000,4000,0.06747400956785006,0.0474748771643099,0.0665843211854958,-0.29639756895474795,-0.013185645673829597,0.01250625312656328,0.012503125781445362
mpnet,25,500,1000,0.20977823647678012,0.13174792512501454,0.18234674302429577,-0.37196571323261446,-0.1307642485378634,0.050100200400801605,0.05005005005005005
mpnet,25,1000,2000,0.13174792512501454,0.10088895973911227,0.13900435826910504,-0.23422733493996545,0.05507815881885749,0.025025025025025027,0.02501250625312656
mpnet,25,2000,4000,0.10088895973911227,0.0745871701572873,0.10455329667280554,-0.26070037444967714,0.03632049476145693,0.01250625312656328,0.012503125781445362
mpnet,26,500,1000,0.07330144323271348,0.0421161845315069,0.06339540773762743,-0.42543853607631293,-0.1351410703284095,0.050100200400801605,0.05005005005005005
mpnet,26,1000,2000,0.0421161845315069,0.0320849937783484,0.046432459446080585,-0.23817900089345037,0.10248494640687832,0.025025025025025027,0.02501250625312656
mpnet,26,2000,4000,0.0320849937783484,0.023758609519687838,0.03311307968818734,-0.2595102344785048,0.03204257781507539,0.01250625312656328,0.012503125781445362
mpnet,27,500,1000,0.23542412041737348,0.17481564080171327,0.24366529521205435,-0.25744379763725994,0.035005651842599794,0.050100200400801605,0.05005005005005005
mpnet,27,1000,2000,0.17481564080171327,0.13849372265734725,0.18842788488111437,-0.20777270258995073,0.07786628254185186,0.025025025025025027,0.02501250625312656
mpnet,27,2000,4000,0.13849372265734725,0.10643962113747807,0.14393835926600182,-0.23144804619899983,0.039313237482433504,0.01250625312656328,0.012503125781445362
mpnet,28,500,1000,0.11401494789751064,0.07748524900044544,0.11213313638438212,-0.3203939445720939,-0.016504954375106195,0.050100200400801605,0.05005005005005005
mpnet,28,1000,2000,0.07748524900044544,0.05918567701416228,0.08165687095877455,-0.23616846073731995,0.053837627318009,0.025025025025025027,0.02501250625312656
mpnet,28,2000,4000,0.05918567701416228,0.046861787417577,0.06312570140071913,-0.2082241889982326,0.06657057222837982,0.01250625312656328,0.012503125781445362
mpnet,29,500,1000,0.027741411302150774,0.025280240426737183,0.03495394931920839,-0.08871830090427944,0.2599917480225107,0.050100200400801605,0.05005005005005005
mpnet,29,1000,2000,0.025280240426737183,0.01928494477738255,0.0671666853664035,-0.23715342687223098,1.6568847539664173,0.025025025025025027,0.02501250625312656
mpnet,29,2000,4000,0.01928494477738255,0.01585684128984938,0.020582127215385163,-0.17776060689339698,0.06726399546261363,0.01250625312656328,0.012503125781445362
mpnet,30,500,1000,0.0837720001960459,0.05244829495188806,0.0734395566517314,-0.37391616734533145,-0.12334006016490227,0.050100200400801605,0.05005005005005005
mpnet,30,1000,2000,0.05244829495188806,0.044689236932605625,0.0618552094450129,-0.1479372785407035,0.17935596384504024,0.025025025025025027,0.02501250625312656
mpnet,30,2000,4000,0.044689236932605625,0.028614045092750215,0.037027030418571666,-0.3597105912570823,-0.1714552997534749,0.01250625312656328,0.012503125781445362
mpnet,31,500,1000,0.12738951314883673,0.08659619920126066,0.1309505942609574,-0.32022505573056725,0.027954272091141798,0.050100200400801605,0.05005005005005005
mpnet,31,1000,2000,0.08659619920126066,0.057914348910457956,0.08461759718208962,-0.3312137317267518,-0.022848601179048415,0.025025025025025027,0.02501250625312656
mpnet,31,2000,4000,0.057914348910457956,0.043616168898009525,0.06084768286336925,-0.2468849306163316,0.050649519645754044,0.01250625312656328,0.012503125781445362
mpnet,32,500,1000,0.17076149761057483,0.118082269692532,0.1687740191766851,-0.3084959352967196,-0.011638914285128858,0.050100200400801605,0.05005005005005005
mpnet,32,1000,2000,0.118082269692532,0.08428817741767736,0.12111594021019052,-0.286191079853472,0.025691160286448925,0.025025025025025027,0.02501250625312656
mpnet,32,2000,4000,0.08428817741767736,0.06721346158310113,0.09226327724021686,-0.20257545432457333,0.09461706335184,0.01250625312656328,0.012503125781445362
mpnet,33,500,1000,0.20775453494736382,0.15458199208663,0.20707261669000007,-0.2559392644507398,-0.0032823267012511382,0.050100200400801605,0.05005005005005005
mpnet,33,1000,2000,0.15458199208663,0.12503074442437653,0.16748583537114517,-0.19116875946127362,0.08347572126825521,0.025025025025025027,0.02501250625312656
mpnet,33,2000,4000,0.12503074442437653,0.09869442445843206,0.13090178762965848,-0.21063875199010518,0.046956796364857174,0.01250625312656328,0.012503125781445362
mpnet,34,500,1000,0.07888891433986049,0.051805169395052184,0.07679388291607266,-0.34331496600560524,-0.026556727790196893,0.050100200400801605,0.05005005005005005
mpnet,34,1000,2000,0.051805169395052184,0.03513150022746348,0.05006041411235735,-0.3218533857198655,-0.03367917339271304,0.025025025025025027,0.02501250625312656
mpnet,34,2000,4000,0.03513150022746348,0.02405865229231128,0.035190480823738365,-0.31518289465179694,0.0016788521951242108,0.01250625312656328,0.012503125781445362
mpnet,35,500,1000,0.10330939649137738,0.07242253328086651,0.10796532025963368,-0.2989743843202957,0.04506776659608984,0.050100200400801605,0.05005005005005005
mpnet,35,1000,2000,0.07242253328086651,0.05665370035237354,0.079566123510757,-0.2177337938088804,0.09863767402593428,0.025025025025025027,0.02501250625312656
mpnet,35,2000,4000,0.05665370035237354,0.04483819544789818,0.05984609797798484,-0.20855663144658726,0.05634932238768674,0.01250625312656328,0.012503125781445362
mpnet,36,500,1000,0.23133240776722924,0.13268765653678768,0.22885360954797798,-0.4264199390934436,-0.010715308949472703,0.050100200400801605,0.05005005005005005
mpnet,36,1000,2000,0.13268765653678768,0.0953051838595974,0.1532208274949479,-0.2817328578474516,0.15474816191713645,0.025025025025025027,0.02501250625312656
mpnet,36,2000,4000,0.0953051838595974,0.06765781479091755,0.10765124637713609,-0.29009302483912797,0.12954240281123416,0.01250625312656328,0.012503125781445362
minilm,11,500,1000,0.1959865208032777,0.13890635451153205,0.19765323229830456,-0.29124536757831476,0.00850421492353465,0.050100200400801605,0.05005005005005005
minilm,11,1000,2000,0.13890635451153205,0.111671779491931,0.14738804357387783,-0.1960642845705092,0.06106048274156982,0.025025025025025027,0.02501250625312656
minilm,11,2000,4000,0.111671779491931,0.09026005362210512,0.11661615329164243,-0.19173801982239394,0.04427594708534846,0.01250625312656328,0.012503125781445362
minilm,12,500,1000,0.2182245489022179,0.1550219148774618,0.20911625726446453,-0.28962201705856633,-0.041738162290048376,0.050100200400801605,0.05005005005005005
minilm,12,1000,2000,0.1550219148774618,0.12240558506043227,0.16025084066841722,-0.21039818688094103,0.03373023610944717,0.025025025025025027,0.02501250625312656
minilm,12,2000,4000,0.12240558506043227,0.09144116791000435,0.11886001265290862,-0.2529657215815816,-0.02896577313668476,0.01250625312656328,0.012503125781445362
minilm,13,500,1000,0.18837604529244337,0.14214891042385988,0.19898960456563908,-0.24539815981813623,0.05634240413487154,0.050100200400801605,0.05005005005005005
minilm,13,1000,2000,0.14214891042385988,0.11247758897952354,0.15345101165933586,-0.20873407580728087,0.07950888404121674,0.025025025025025027,0.02501250625312656
minilm,13,2000,4000,0.11247758897952354,0.08881827980201741,0.11853818582994852,-0.21034687347195258,0.053882705927563126,0.01250625312656328,0.012503125781445362
minilm,14,500,1000,0.23469856540933354,0.18283549366084126,0.24911730531801943,-0.22097737009188287,0.06143514291848536,0.050100200400801605,0.05005005005005005
minilm,14,1000,2000,0.18283549366084126,0.1354355045229131,0.183295369936843,-0.25924938418059484,0.0025152461745464746,0.025025025025025027,0.02501250625312656
minilm,14,2000,4000,0.1354355045229131,0.0867393159167042,0.14448693881477925,-0.35955260607435807,0.06683206389455144,0.01250625312656328,0.012503125781445362
minilm,15,500,1000,0.06899333863985746,0.04777954505620326,0.0735499208339171,-0.3074759679972784,0.06604379906652769,0.050100200400801605,0.05005005005005005
minilm,15,1000,2000,0.04777954505620326,0.03319233052954962,0.047997741099271955,-0.30530249941674087,0.004566725003597951,0.025025025025025027,0.02501250625312656
minilm,15,2000,4000,0.03319233052954962,0.02480215926629012,0.034273345103222705,-0.25277439484974135,0.03256820345021295,0.01250625312656328,0.012503125781445362
minilm,16,500,1000,0.1847133875210757,0.11987293704211605,0.17070499775134337,-0.3510327613452565,-0.07583851911185359,0.050100200400801605,0.05005005005005005
minilm,16,1000,2000,0.11987293704211605,0.09176616625826674,0.12509303021425286,-0.23447136173842392,0.043546886402748196,0.025025025025025027,0.02501250625312656
minilm,16,2000,4000,0.09176616625826674,0.0731857862740681,0.09868263794091339,-0.20247527756478356,0.07537060732362878,0.01250625312656328,0.012503125781445362
minilm,17,500,1000,0.16656503762386327,0.11449109468117255,0.15618499896526405,-0.312634294000425,-0.0623182320052026,0.050100200400801605,0.05005005005005005
minilm,17,1000,2000,0.11449109468117255,0.087769871347169,0.11678006994414468,-0.23339128172732646,0.01999260527070966,0.025025025025025027,0.02501250625312656
minilm,17,2000,4000,0.087769871347169,0.07089886510663518,0.09201328537051855,-0.19221865067799251,0.04834704618131374,0.01250625312656328,0.012503125781445362
minilm,18,500,1000,0.1638921796665667,0.11779319488274101,0.17469652578638703,-0.2812762932167512,0.06592350008280708,0.050100200400801605,0.05005005005005005
minilm,18,1000,2000,0.11779319488274101,0.08745193783115973,0.1235659928761589,-0.25758072936034154,0.04900790745309611,0.025025025025025027,0.02501250625312656
minilm,18,2000,4000,0.08745193783115973,0.06534593961702176,0.0913319699494752,-0.25277882643169347,0.04436759452725348,0.01250625312656328,0.012503125781445362
minilm,19,500,1000,0.14860637734686594,0.10803829995317822,0.15701265197570405,-0.2729901510148298,0.05656738814927714,0.050100200400801605,0.05005005005005005
minilm,19,1000,2000,0.10803829995317822,0.07768546298114473,0.10707659708798228,-0.28094515542347337,-0.008901499427635583,0.025025025025025027,0.02501250625312656
minilm,19,2000,4000,0.07768546298114473,0.06244123336921468,0.082981947796125,-0.1962301443145164,0.06817858337622051,0.01250625312656328,0.012503125781445362
minilm,20,500,1000,0.1948488206255839,0.15012098501705837,0.21767228275074524,-0.22955148234883752,0.1171342071862897,0.050100200400801605,0.05005005005005005
minilm,20,1000,2000,0.15012098501705837,0.10599745480005372,0.1463081124531821,-0.2939198021648396,-0.025398664706623223,0.025025025025025027,0.02501250625312656
minilm,20,2000,4000,0.10599745480005372,0.056978173767786876,0.10642353623341837,-0.4624571516809855,0.004019732682906162,0.01250625312656328,0.012503125781445362
minilm,21,500,1000,0.027822517419673006,0.08292838170828296,0.1278368558456642,1.9806210723996232,3.5947264195177437,0.050100200400801605,0.05005005005005005
minilm,21,1000,2000,0.08292838170828296,0.060208376092170834,0.02250468647444322,-0.27397140940280557,-0.7286250375220402,0.025025025025025027,0.02501250625312656
minilm,21,2000,4000,0.060208376092170834,0.012749480654450624,0.016798219837508663,-0.7882440703111988,-0.7209986229857309,0.01250625312656328,0.012503125781445362
minilm,22,500,1000,0.17732087179195669,0.13193797663832715,0.18432972737593462,-0.2559365668293997,0.03952639930735922,0.050100200400801605,0.05005005005005005
minilm,22,1000,2000,0.13193797663832715,0.10677870750820016,0.14435904961718293,-0.19069012403528388,0.0941432731904389,0.025025025025025027,0.02501250625312656
minilm,22,2000,4000,0.10677870750820016,0.08550720729478493,0.11159076919887474,-0.1992110666050314,0.0450657420657113,0.01250625312656328,0.012503125781445362
minilm,23,500,1000,0.1525683621660742,0.11887369700558202,0.16393978657928854,-0.22084962230776753,0.07453330593426889,0.050100200400801605,0.05005005005005005
minilm,23,1000,2000,0.11887369700558202,0.08949092172126302,0.12201513141702972,-0.24717642358628128,0.02642665695254838,0.025025025025025027,0.02501250625312656
minilm,23,2000,4000,0.08949092172126302,0.07175064435225212,0.09488147565483922,-0.19823549727498022,0.06023576280023273,0.01250625312656328,0.012503125781445362
minilm,24,500,1000,0.15143782877944453,0.10323200653775126,0.1415339027119805,-0.31832087550529187,-0.06539928726717426,0.050100200400801605,0.05005005005005005
minilm,24,1000,2000,0.10323200653775126,0.0799163156414616,0.10962472518682873,-0.22585718982187247,0.06192574244635736,0.025025025025025027,0.02501250625312656
minilm,24,2000,4000,0.0799163156414616,0.059596848059803316,0.08045989744587172,-0.2542593138655191,0.0068018877002396,0.01250625312656328,0.012503125781445362
minilm,25,500,1000,0.22003733003026166,0.16022016874203254,0.21757152619733303,-0.27185005962398506,-0.011206297734068624,0.050100200400801605,0.05005005005005005
minilm,25,1000,2000,0.16022016874203254,0.12026629142076777,0.163698024143982,-0.24936858845526344,0.021706726620348758,0.025025025025025027,0.02501250625312656
minilm,25,2000,4000,0.12026629142076777,0.09302832762244372,0.12684726602218518,-0.2264804499793577,0.05472002606609857,0.01250625312656328,0.012503125781445362
minilm,26,500,1000,0.09164359011824622,0.05127968502230153,0.13702356762915827,-0.4404443894424455,0.49517895853227717,0.050100200400801605,0.05005005005005005
minilm,26,1000,2000,0.05127968502230153,0.03932867175546349,0.05592944711652807,-0.23305551236596989,0.09067454474816615,0.025025025025025027,0.02501250625312656
minilm,26,2000,4000,0.03932867175546349,0.03009652734780791,0.040723638693738025,-0.23474335632433518,0.035469464795254486,0.01250625312656328,0.012503125781445362
minilm,27,500,1000,0.23793243466505054,0.19895992515823804,0.2631809144098017,-0.16379653981045528,0.10611617445219142,0.050100200400801605,0.05005005005005005
minilm,27,1000,2000,0.19895992515823804,0.1593656819269826,0.20702271853370255,-0.19900612246292862,0.04052471053681767,0.025025025025025027,0.02501250625312656
minilm,27,2000,4000,0.1593656819269826,0.12565985319578438,0.16534387592799443,-0.21149991844945265,0.03751243008360408,0.01250625312656328,0.012503125781445362
minilm,28,500,1000,0.13795444339296103,0.09431995649271127,0.13332570846822286,-0.3162963499186295,-0.03355263383255654,0.050100200400801605,0.05005005005005005
minilm,28,1000,2000,0.09431995649271127,0.0708330159783188,0.0970608834740371,-0.2490134790955662,0.029059883859654245,0.025025025025025027,0.02501250625312656
minilm,28,2000,4000,0.0708330159783188,0.0563791082785785,0.07478778726674833,-0.20405608175945075,0.05583231539427938,0.01250625312656328,0.012503125781445362
minilm,29,500,1000,0.04435248621592944,0.036258257699267216,0.1293558080362447,-0.18249774042554429,1.9165401778488316,0.050100200400801605,0.05005005005005005
minilm,29,1000,2000,0.036258257699267216,0.024984343337735655,0.03599489084622091,-0.3109337038486383,-0.007263637851292311,0.025025025025025027,0.02501250625312656
minilm,29,2000,4000,0.024984343337735655,0.0210960026914697,0.0286209545665915,-0.1556310923886926,0.14555560575263185,0.01250625312656328,0.012503125781445362
minilm,30,500,1000,0.10855813115203268,0.07190297797227299,0.1074486006812831,-0.33765460763528765,-0.010220611380972548,0.050100200400801605,0.05005005005005005
minilm,30,1000,2000,0.07190297797227299,0.057730192957143794,0.055998800992805124,-0.19710984739177928,-0.2211894058908212,0.025025025025025027,0.02501250625312656
minilm,30,2000,4000,0.057730192957143794,0.04334754863694089,0.05823241551987939,-0.249135566390362,0.008699478332047572,0.01250625312656328,0.012503125781445362
minilm,31,500,1000,0.17089322341161464,0.1271173687737516,0.18817355997338395,-0.2561591019465073,0.10111774017011642,0.050100200400801605,0.05005005005005005
minilm,31,1000,2000,0.1271173687737516,0.08669011798382899,0.1240425895588657,-0.3180308967996072,-0.02418850582376757,0.025025025025025027,0.02501250625312656
minilm,31,2000,4000,0.08669011798382899,0.05753813211876051,0.0906075990025935,-0.33627807347668437,0.04518947614646548,0.01250625312656328,0.012503125781445362
minilm,32,500,1000,0.19148571134550593,0.14202263593428432,0.19363880558320706,-0.2583120957885638,0.011244150921612161,0.050100200400801605,0.05005005005005005
minilm,32,1000,2000,0.14202263593428432,0.10993350281160764,0.14784756172772914,-0.22594379347757443,0.04101406620941809,0.025025025025025027,0.02501250625312656
minilm,32,2000,4000,0.10993350281160764,0.08794847812038764,0.11758443112141842,-0.1999847555926204,0.06959596587149709,0.01250625312656328,0.012503125781445362
minilm,33,500,1000,0.22449180710548394,0.1678942263880476,0.22248329955340151,-0.2521142372507266,-0.008946908031876071,0.050100200400801605,0.05005005005005005
minilm,33,1000,2000,0.1678942263880476,0.13509500474595093,0.17506262691961638,-0.1953564595264227,0.042695932348505695,0.025025025025025027,0.02501250625312656
minilm,33,2000,4000,0.13509500474595093,0.11100674408965167,0.14229564501981995,-0.17830607950011002,0.053300566422940496,0.01250625312656328,0.012503125781445362
minilm,34,500,1000,0.11859692070445374,0.07783083739306763,0.11398282413322823,-0.34373643994498077,-0.038905702979624104,0.050100200400801605,0.05005005005005005
minilm,34,1000,2000,0.07783083739306763,0.050652908297321934,0.07417343571838231,-0.34919229968565685,-0.04699167832686186,0.025025025025025027,0.02501250625312656
minilm,34,2000,4000,0.050652908297321934,0.03807308341454978,0.05297040037194191,-0.24835345700055814,0.04575239907285841,0.01250625312656328,0.012503125781445362
minilm,35,500,1000,0.1259931445393401,0.09503466276498486,0.13054713715025815,-0.24571560530175326,0.036144765078834164,0.050100200400801605,0.05005005005005005
minilm,35,1000,2000,0.09503466276498486,0.07191640169610573,0.09812940926025719,-0.24326135744858934,0.032564397086623634,0.025025025025025027,0.02501250625312656
minilm,35,2000,4000,0.07191640169610573,0.05528010601453585,0.07374561353443082,-0.2313282546013525,0.025435252531887158,0.01250625312656328,0.012503125781445362
minilm,36,500,1000,0.24219007655258762,0.1532205646560548,0.24998674945635052,-0.36735407644670587,0.03219237144123856,0.050100200400801605,0.05005005005005005
minilm,36,1000,2000,0.1532205646560548,0.11070186686971124,0.17628320977374135,-0.27749994187652505,0.15051925418403805,0.025025025025025027,0.02501250625312656
minilm,36,2000,4000,0.11070186686971124,0.0871145852051823,0.1331737363334845,-0.21307031517625274,0.2029944941237636,0.01250625312656328,0.012503125781445362
