metric,model,field_id,n,value,reference,relative_to_2000
pr,bert,11,500,29.767180951011582,29.55215817767596,1.0072760429895795
pr,bert,11,1000,29.859579883176295,29.55215817767596,1.0104026820529326
pr,bert,11,2000,29.55215817767596,29.55215817767596,1.0
pr,bert,11,4000,29.490989137903277,29.55215817767596,0.9979301329058637
pr,bert,12,500,37.451479967751595,39.5418567517706,0.9471350878351102
pr,bert,12,1000,38.72593046698273,39.5418567517706,0.9793655040047826
pr,bert,12,2000,39.5418567517706,39.5418567517706,1.0
pr,bert,12,4000,39.57479601927539,39.5418567517706,1.0008330227816962
pr,bert,13,500,20.196997473772047,20.296362618239655,0.9951042880768048
pr,bert,13,1000,20.18991042458642,20.296362618239655,0.9947551097871314
pr,bert,13,2000,20.296362618239655,20.296362618239655,1.0
pr,bert,13,4000,20.402600332577148,20.296362618239655,1.0052343228358573
pr,bert,14,500,31.67431620779947,33.621265962745476,0.9420917178697747
pr,bert,14,1000,32.70559754954608,33.621265962745476,0.9727652012207387
pr,bert,14,2000,33.621265962745476,33.621265962745476,1.0
pr,bert,14,4000,34.23932404813734,33.621265962745476,1.0183829510190578
pr,bert,15,500,17.566502428953967,17.131753084615358,1.0253768159155308
pr,bert,15,1000,17.47295747144375,17.131753084615358,1.0199164898736954
pr,bert,15,2000,17.131753084615358,17.131753084615358,1.0
pr,bert,15,4000,17.14510530054824,17.131753084615358,1.0007793840984596
pr,bert,16,500,12.211769929645754,12.070750325409003,1.0116827538003088
pr,bert,16,1000,12.313855840515085,12.070750325409003,1.0201400500012285
pr,bert,16,2000,12.070750325409003,12.070750325409003,1.0
pr,bert,16,4000,12.06298372460331,12.070750325409003,0.9993565767995926
pr,bert,17,500,25.476012625530245,26.42866194564211,0.9639539329659877
pr,bert,17,1000,26.31153590233202,26.42866194564211,0.9955682189453636
pr,bert,17,2000,26.42866194564211,26.42866194564211,1.0
pr,bert,17,4000,27.109849706075014,26.42866194564211,1.0257745837391978
pr,bert,18,500,26.56291681076751,27.438845820943083,0.9680770461012975
pr,bert,18,1000,27.019541883498622,27.438845820943083,0.9847186014972823
pr,bert,18,2000,27.438845820943083,27.438845820943083,1.0
pr,bert,18,4000,27.58556050734986,27.438845820943083,1.0053469700352629
pr,bert,19,500,25.82993120370589,25.819989981255276,1.0003850203837348
pr,bert,19,1000,25.945689747622524,25.819989981255276,1.004868311972952
pr,bert,19,2000,25.819989981255276,25.819989981255276,1.0
pr,bert,19,4000,26.41163364125075,25.819989981255276,1.0229141707810496
pr,bert,20,500,33.8588041434524,34.60562497000087,0.9784190914859687
pr,bert,20,1000,34.1992781087552,34.60562497000087,0.9882577800112576
pr,bert,20,2000,34.60562497000087,34.60562497000087,1.0
pr,bert,20,4000,34.69984868582209,34.60562497000087,1.002722786133841
pr,bert,21,500,14.737300380963138,14.836325107074824,0.9933255219606596
pr,bert,21,1000,14.577172799731242,14.836325107074824,0.9825325809812564
pr,bert,21,2000,14.836325107074824,14.836325107074824,1.0
pr,bert,21,4000,14.62336737467155,14.836325107074824,0.9856461939957273
pr,bert,22,500,28.679962363864217,30.017933210268335,0.9554276159843532
pr,bert,22,1000,29.540790739174103,30.017933210268335,0.9841047527239145
pr,bert,22,2000,30.017933210268335,30.017933210268335,1.0
pr,bert,22,4000,29.742176953740735,30.017933210268335,0.9908136161608464
pr,bert,23,500,29.487866939548585,29.99027785118262,0.9832475406154257
pr,bert,23,1000,30.253773613996504,29.99027785118262,1.0087860393998815
pr,bert,23,2000,29.99027785118262,29.99027785118262,1.0
pr,bert,23,4000,29.938968578158,29.99027785118262,0.998289136456847
pr,bert,24,500,16.474573225095337,16.857404918803592,0.9772899983388769
pr,bert,24,1000,16.862353900448525,16.857404918803592,1.0002935790929133
pr,bert,24,2000,16.857404918803592,16.857404918803592,1.0
pr,bert,24,4000,16.540140516619093,16.857404918803592,0.9811795229625999
pr,bert,25,500,23.09461988879128,26.095860593569316,0.8849916946016481
pr,bert,25,1000,24.791504893242344,26.095860593569316,0.9500167585717254
pr,bert,25,2000,26.095860593569316,26.095860593569316,1.0
pr,bert,25,4000,26.186982679281318,26.095860593569316,1.0034918214475155
pr,bert,26,500,11.148882085105898,11.303010919830369,0.9863639134901602
pr,bert,26,1000,11.001746635831637,11.303010919830369,0.9733465457889469
pr,bert,26,2000,11.303010919830369,11.303010919830369,1.0
pr,bert,26,4000,11.086112388993948,11.303010919830369,0.9808105528363343
pr,bert,27,500,23.453375922958912,24.187739058248265,0.9696390334987127
pr,bert,27,1000,24.045458986344507,24.187739058248265,0.9941176779044488
pr,bert,27,2000,24.187739058248265,24.187739058248265,1.0
pr,bert,27,4000,24.77063316539877,24.187739058248265,1.0240987429931667
pr,bert,28,500,19.23153031372577,18.311314186580617,1.05025396417585
pr,bert,28,1000,18.53917624631295,18.311314186580617,1.0124437851598507
pr,bert,28,2000,18.311314186580617,18.311314186580617,1.0
pr,bert,28,4000,18.69076307726158,18.311314186580617,1.020722100380924
pr,bert,29,500,19.064352671253772,20.117916851176766,0.9476305530181487
pr,bert,29,1000,20.467167439005085,20.117916851176766,1.0173601765238378
pr,bert,29,2000,20.117916851176766,20.117916851176766,1.0
pr,bert,29,4000,20.581047665590734,20.117916851176766,1.0230208136279715
pr,bert,30,500,18.535936528484477,17.995176307740977,1.030050287449025
pr,bert,30,1000,17.0232807028026,17.995176307740977,0.945991326324472
pr,bert,30,2000,17.995176307740977,17.995176307740977,1.0
pr,bert,30,4000,18.193879356848512,17.995176307740977,1.011042017355621
pr,bert,31,500,23.259305691395216,24.304100381535836,0.9570115876029559
pr,bert,31,1000,23.462187626593106,24.304100381535836,0.9653592298531509
pr,bert,31,2000,24.304100381535836,24.304100381535836,1.0
pr,bert,31,4000,24.11847977893951,24.304100381535836,0.9923625808121931
pr,bert,32,500,27.896987395925834,30.100359706638397,0.9267991368811906
pr,bert,32,1000,29.546751591695724,30.100359706638397,0.9816079236149268
pr,bert,32,2000,30.100359706638397,30.100359706638397,1.0
pr,bert,32,4000,30.14135595022751,30.100359706638397,1.0013619851718938
pr,bert,33,500,34.50211952867721,35.93385981976037,0.9601562343075699
pr,bert,33,1000,35.576497678184296,35.93385981976037,0.9900550026251408
pr,bert,33,2000,35.93385981976037,35.93385981976037,1.0
pr,bert,33,4000,36.64346497594864,35.93385981976037,1.0197475350476557
pr,bert,34,500,24.601573064817288,25.43151430099127,0.9673656383040614
pr,bert,34,1000,24.602260151198706,25.43151430099127,0.967392655428299
pr,bert,34,2000,25.43151430099127,25.43151430099127,1.0
pr,bert,34,4000,25.574600009288385,25.43151430099127,1.0056263149179259
pr,bert,35,500,22.78005537640798,24.197952312137538,0.9414042594414755
pr,bert,35,1000,24.26538948566832,24.197952312137538,1.00278689587701
pr,bert,35,2000,24.197952312137538,24.197952312137538,1.0
pr,bert,35,4000,24.914592102125653,24.197952312137538,1.0296157204024512
pr,bert,36,500,28.631036525805577,30.997824451027,0.9236466440101087
pr,bert,36,1000,31.11743025475397,30.997824451027,1.0038585225203767
pr,bert,36,2000,30.997824451027,30.997824451027,1.0
pr,bert,36,4000,31.313564142408453,30.997824451027,1.0101858661687786
pr,mpnet,11,500,55.525393346494916,58.19287263112718,0.9541614090519147
pr,mpnet,11,1000,57.42139839846373,58.19287263112718,0.9867428054711499
pr,mpnet,11,2000,58.19287263112718,58.19287263112718,1.0
pr,mpnet,11,4000,58.64078980132872,58.19287263112718,1.007697113923913
pr,mpnet,12,500,70.15729623206659,77.14097111689274,0.9094686677687308
pr,mpnet,12,1000,74.97642774051528,77.14097111689274,0.9719404183660392
pr,mpnet,12,2000,77.14097111689274,77.14097111689274,1.0
pr,mpnet,12,4000,77.4158570512283,77.14097111689274,1.0035634233061315
pr,mpnet,13,500,63.65708516872673,71.29676649815478,0.8928467347866923
pr,mpnet,13,1000,69.60737243049782,71.29676649815478,0.9763047589584489
pr,mpnet,13,2000,71.29676649815478,71.29676649815478,1.0
pr,mpnet,13,4000,72.77297085725378,71.29676649815478,1.0207050674470237
pr,mpnet,14,500,64.63510232711829,69.84293811675292,0.9254350413934627
pr,mpnet,14,1000,69.39636377947392,69.84293811675292,0.993606020174402
pr,mpnet,14,2000,69.84293811675292,69.84293811675292,1.0
pr,mpnet,14,4000,71.88636084458527,69.84293811675292,1.0292573992866174
pr,mpnet,15,500,33.36903859555481,35.40569687073657,0.9424765375296118
pr,mpnet,15,1000,35.38010634113592,35.40569687073657,0.9992772199995363
pr,mpnet,15,2000,35.40569687073657,35.40569687073657,1.0
pr,mpnet,15,4000,35.14941275976238,35.40569687073657,0.9927615007293921
pr,mpnet,16,500,52.92503635505161,56.72968098519109,0.9329337911994842
pr,mpnet,16,1000,55.06880658229251,56.72968098519109,0.9707230082373962
pr,mpnet,16,2000,56.72968098519109,56.72968098519109,1.0
pr,mpnet,16,4000,57.20806105816377,56.72968098519109,1.0084326240631878
pr,mpnet,17,500,78.15523714400081,87.67811338993553,0.8913882167653046
pr,mpnet,17,1000,85.01813433241067,87.67811338993553,0.9696619948276601
pr,mpnet,17,2000,87.67811338993553,87.67811338993553,1.0
pr,mpnet,17,4000,89.74175607592225,87.67811338993553,1.023536577216357
pr,mpnet,18,500,62.805571213987925,69.7888131595771,0.8999375167819305
pr,mpnet,18,1000,67.49163138061502,69.7888131595771,0.9670838107862729
pr,mpnet,18,2000,69.7888131595771,69.7888131595771,1.0
pr,mpnet,18,4000,71.05465447090101,69.7888131595771,1.0181381693428355
pr,mpnet,19,500,44.581851870983705,48.626482199199806,0.9168224772738617
pr,mpnet,19,1000,46.71958981311547,48.626482199199806,0.960784899506555
pr,mpnet,19,2000,48.626482199199806,48.626482199199806,1.0
pr,mpnet,19,4000,49.953628541008925,48.626482199199806,1.027292666090309
pr,mpnet,20,500,62.28293657497812,70.30296277165111,0.8859219315873985
pr,mpnet,20,1000,67.2136016139623,70.30296277165111,0.956056458563158
pr,mpnet,20,2000,70.30296277165111,70.30296277165111,1.0
pr,mpnet,20,4000,71.575423405418,70.30296277165111,1.0180996729526168
pr,mpnet,21,500,34.38027270006425,35.81297559482844,0.9599948658002304
pr,mpnet,21,1000,35.23010647217631,35.81297559482844,0.9837246385431235
pr,mpnet,21,2000,35.81297559482844,35.81297559482844,1.0
pr,mpnet,21,4000,35.01833510296674,35.81297559482844,0.9778113804099414
pr,mpnet,22,500,74.95683723188165,85.75532862408365,0.874077896202367
pr,mpnet,22,1000,82.2169196641668,85.75532862408365,0.9587383196276025
pr,mpnet,22,2000,85.75532862408365,85.75532862408365,1.0
pr,mpnet,22,4000,87.21150141453433,85.75532862408365,1.0169805516906587
pr,mpnet,23,500,52.95963759531653,58.547020144503456,0.9045658936117267
pr,mpnet,23,1000,58.05429022412437,58.547020144503456,0.9915840307642824
pr,mpnet,23,2000,58.547020144503456,58.547020144503456,1.0
pr,mpnet,23,4000,59.507532692846475,58.547020144503456,1.0164058315175106
pr,mpnet,24,500,49.6233146446775,52.579518465762675,0.9437765139859522
pr,mpnet,24,1000,50.92238148612295,52.579518465762675,0.9684832225932466
pr,mpnet,24,2000,52.579518465762675,52.579518465762675,1.0
pr,mpnet,24,4000,52.28498804452473,52.579518465762675,0.9943983811599619
pr,mpnet,25,500,53.39346935235818,59.16918123245292,0.9023864829664586
pr,mpnet,25,1000,56.905367101992404,59.16918123245292,0.9617399787641667
pr,mpnet,25,2000,59.16918123245292,59.16918123245292,1.0
pr,mpnet,25,4000,60.54735518399482,59.16918123245292,1.0232920909641725
pr,mpnet,26,500,59.44255077281252,63.653777013481196,0.933841691125779
pr,mpnet,26,1000,61.30678396143693,63.653777013481196,0.9631287700092455
pr,mpnet,26,2000,63.653777013481196,63.653777013481196,1.0
pr,mpnet,26,4000,64.05369175535576,63.653777013481196,1.0062826553370094
pr,mpnet,27,500,69.33734718476174,75.88838118374265,0.9136754019944185
pr,mpnet,27,1000,73.83385190944021,75.88838118374265,0.9729269587484286
pr,mpnet,27,2000,75.88838118374265,75.88838118374265,1.0
pr,mpnet,27,4000,77.72881879665742,75.88838118374265,1.0242519023888341
pr,mpnet,28,500,51.96124266262174,54.98420640601901,0.9450212353512053
pr,mpnet,28,1000,53.61521243478766,54.98420640601901,0.9751020509212716
pr,mpnet,28,2000,54.98420640601901,54.98420640601901,1.0
pr,mpnet,28,4000,56.46935833935984,54.98420640601901,1.0270105186637422
pr,mpnet,29,500,40.87763899573359,43.85641812482509,0.9320788323247641
pr,mpnet,29,1000,42.88651768498405,43.85641812482509,0.9778846408048991
pr,mpnet,29,2000,43.85641812482509,43.85641812482509,1.0
pr,mpnet,29,4000,45.029391315063236,43.85641812482509,1.026745759010679
pr,mpnet,30,500,46.121445577167876,48.231720833348405,0.956247149806825
pr,mpnet,30,1000,46.30342593203412,48.231720833348405,0.9600201927694643
pr,mpnet,30,2000,48.231720833348405,48.231720833348405,1.0
pr,mpnet,30,4000,48.83561521474766,48.231720833348405,1.012520689101802
pr,mpnet,31,500,50.9755932547729,56.512332108996056,0.902026006579513
pr,mpnet,31,1000,54.3226505473011,56.512332108996056,0.9612530313300168
pr,mpnet,31,2000,56.512332108996056,56.512332108996056,1.0
pr,mpnet,31,4000,57.48070235786286,56.512332108996056,1.017135556306526
pr,mpnet,32,500,64.98625859071551,71.52420296379246,0.9085911607237812
pr,mpnet,32,1000,69.74643403084845,71.52420296379246,0.9751445124967842
pr,mpnet,32,2000,71.52420296379246,71.52420296379246,1.0
pr,mpnet,32,4000,72.44890400303404,71.52420296379246,1.0129285053300026
pr,mpnet,33,500,71.78004460498929,78.67195244520823,0.912396888268168
pr,mpnet,33,1000,75.36391896257537,78.67195244520823,0.9579515522391951
pr,mpnet,33,2000,78.67195244520823,78.67195244520823,1.0
pr,mpnet,33,4000,81.0617067435088,78.67195244520823,1.030376191565411
pr,mpnet,34,500,39.777175146196235,41.43167245382662,0.9600668471813626
pr,mpnet,34,1000,41.18892397414095,41.43167245382662,0.9941409924990066
pr,mpnet,34,2000,41.43167245382662,41.43167245382662,1.0
pr,mpnet,34,4000,41.71248315506012,41.43167245382662,1.0067776820148027
pr,mpnet,35,500,36.68902413217268,40.00473504979439,0.9171170384332105
pr,mpnet,35,1000,38.87848382260425,40.00473504979439,0.9718470519605171
pr,mpnet,35,2000,40.00473504979439,40.00473504979439,1.0
pr,mpnet,35,4000,40.96812490864356,40.00473504979439,1.0240818957468416
pr,mpnet,36,500,64.66798056937637,71.1634882389811,0.9087241529280924
pr,mpnet,36,1000,69.23818382942662,71.1634882389811,0.9729453339458441
pr,mpnet,36,2000,71.1634882389811,71.1634882389811,1.0
pr,mpnet,36,4000,72.12246196772043,71.1634882389811,1.0134756425306035
pr,minilm,11,500,62.92589249561337,68.33697790878496,0.9208176074102338
pr,minilm,11,1000,66.72772022494594,68.33697790878496,0.976451143537734
pr,minilm,11,2000,68.33697790878496,68.33697790878496,1.0
pr,minilm,11,4000,69.65250098949222,68.33697790878496,1.0192505305467736
pr,minilm,12,500,79.86981393424206,88.87283338251297,0.8986977335411208
pr,minilm,12,1000,85.35909128297153,88.87283338251297,0.9604632600783851
pr,minilm,12,2000,88.87283338251297,88.87283338251297,1.0
pr,minilm,12,4000,89.81416870216272,88.87283338251297,1.0105919355085506
pr,minilm,13,500,68.93018522660635,77.25343050016373,0.8922605090845805
pr,minilm,13,1000,74.44959701856612,77.25343050016373,0.9637060326843134
pr,minilm,13,2000,77.25343050016373,77.25343050016373,1.0
pr,minilm,13,4000,78.86686507586224,77.25343050016373,1.0208849570207124
pr,minilm,14,500,71.7061742308972,78.50674967561005,0.9133759138824008
pr,minilm,14,1000,77.260992358866,78.50674967561005,0.9841318444351407
pr,minilm,14,2000,78.50674967561005,78.50674967561005,1.0
pr,minilm,14,4000,81.15686668045247,78.50674967561005,1.0337565497972174
pr,minilm,15,500,43.86378970330811,47.665262728565665,0.9202464686514915
pr,minilm,15,1000,46.73425520962478,47.665262728565665,0.9804677984417584
pr,minilm,15,2000,47.665262728565665,47.665262728565665,1.0
pr,minilm,15,4000,47.59442456812266,47.665262728565665,0.9985138409737423
pr,minilm,16,500,61.66579181293869,66.84243584434833,0.9225545274342761
pr,minilm,16,1000,64.92514244348602,66.84243584434833,0.9713162248406538
pr,minilm,16,2000,66.84243584434833,66.84243584434833,1.0
pr,minilm,16,4000,68.09048212988435,66.84243584434833,1.0186714662589835
pr,minilm,17,500,76.32048303955983,84.38089337486772,0.9044758829525662
pr,minilm,17,1000,81.39999016401131,84.38089337486772,0.9646732442424667
pr,minilm,17,2000,84.38089337486772,84.38089337486772,1.0
pr,minilm,17,4000,86.45983898638087,84.38089337486772,1.024637634520854
pr,minilm,18,500,69.99073056968567,78.24813594590792,0.8944715388245095
pr,minilm,18,1000,75.08626329025545,78.24813594590792,0.9595917191198237
pr,minilm,18,2000,78.24813594590792,78.24813594590792,1.0
pr,minilm,18,4000,79.61957053071522,78.24813594590792,1.017526738090673
pr,minilm,19,500,54.85783424453624,60.95108894998409,0.900030420942144
pr,minilm,19,1000,58.21728034247747,60.95108894998409,0.955147501798533
pr,minilm,19,2000,60.95108894998409,60.95108894998409,1.0
pr,minilm,19,4000,62.82917055049566,60.95108894998409,1.0308129293974175
pr,minilm,20,500,68.05784995453155,77.92699080914724,0.8733540105662949
pr,minilm,20,1000,74.30482332866957,77.92699080914724,0.9535184479361098
pr,minilm,20,2000,77.92699080914724,77.92699080914724,1.0
pr,minilm,20,4000,79.245821368512,77.92699080914724,1.0169239251467406
pr,minilm,21,500,40.514886925857056,43.21583084064688,0.9375010531499619
pr,minilm,21,1000,42.018397728620734,43.21583084064688,0.972291794725837
pr,minilm,21,2000,43.21583084064688,43.21583084064688,1.0
pr,minilm,21,4000,42.29590236841513,43.21583084064688,0.97871316010043
pr,minilm,22,500,80.82898907068399,93.19058779919342,0.8673514244255424
pr,minilm,22,1000,89.33556087976622,93.19058779919342,0.9586328725843645
pr,minilm,22,2000,93.19058779919342,93.19058779919342,1.0
pr,minilm,22,4000,94.98848333810118,93.19058779919342,1.0192926730195313
pr,minilm,23,500,62.51781943761242,69.60186083213848,0.8982205172414726
pr,minilm,23,1000,68.64950656216487,69.60186083213848,0.9863171148215356
pr,minilm,23,2000,69.60186083213848,69.60186083213848,1.0
pr,minilm,23,4000,70.23454879576805,69.60186083213848,1.009090101271221
pr,minilm,24,500,53.53296952448617,56.86345326121625,0.9414301533635201
pr,minilm,24,1000,55.26074888585179,56.86345326121625,0.9718148602758604
pr,minilm,24,2000,56.86345326121625,56.86345326121625,1.0
pr,minilm,24,4000,56.93322330218962,56.86345326121625,1.0012269750951084
pr,minilm,25,500,64.12220850258032,70.54708176371788,0.9089278663197398
pr,minilm,25,1000,67.89412870543595,70.54708176371788,0.9623945740637802
pr,minilm,25,2000,70.54708176371788,70.54708176371788,1.0
pr,minilm,25,4000,71.89911036735963,70.54708176371788,1.0191649118551787
pr,minilm,26,500,63.06339876060988,68.48340780351226,0.9208566101375519
pr,minilm,26,1000,66.66027721042325,68.48340780351226,0.9733785065381119
pr,minilm,26,2000,68.48340780351226,68.48340780351226,1.0
pr,minilm,26,4000,69.35776516747728,68.48340780351226,1.012767433631131
pr,minilm,27,500,72.8905993226371,80.78146212403693,0.9023183959051929
pr,minilm,27,1000,78.14514221218509,80.78146212403693,0.9673647908501103
pr,minilm,27,2000,80.78146212403693,80.78146212403693,1.0
pr,minilm,27,4000,82.7841180538145,80.78146212403693,1.0247910334514936
pr,minilm,28,500,60.1773101622582,64.71651346607217,0.9298602001142465
pr,minilm,28,1000,62.843895114790186,64.71651346607217,0.9710642886801417
pr,minilm,28,2000,64.71651346607217,64.71651346607217,1.0
pr,minilm,28,4000,65.93883937964003,64.71651346607217,1.0188873882121086
pr,minilm,29,500,49.562559475787175,53.92193461461413,0.9191539552506066
pr,minilm,29,1000,52.12318549802156,53.92193461461413,0.9666416064362597
pr,minilm,29,2000,53.92193461461413,53.92193461461413,1.0
pr,minilm,29,4000,55.12336639150982,53.92193461461413,1.0222809471782208
pr,minilm,30,500,58.83232068559001,64.39664121273637,0.9135930007783412
pr,minilm,30,1000,61.119994970584926,64.39664121273637,0.9491177461984867
pr,minilm,30,2000,64.39664121273637,64.39664121273637,1.0
pr,minilm,30,4000,65.51833712764629,64.39664121273637,1.0174185468960153
pr,minilm,31,500,61.70152849726653,70.24585528402537,0.8783653960477593
pr,minilm,31,1000,66.76344652510598,70.24585528402537,0.9504254201925658
pr,minilm,31,2000,70.24585528402537,70.24585528402537,1.0
pr,minilm,31,4000,71.51733054017618,70.24585528402537,1.018100359814965
pr,minilm,32,500,69.29979074180136,77.75600995716583,0.8912467445278786
pr,minilm,32,1000,74.7935953997789,77.75600995716583,0.9619011500330473
pr,minilm,32,2000,77.75600995716583,77.75600995716583,1.0
pr,minilm,32,4000,78.68285753864245,77.75600995716583,1.0119199478212322
pr,minilm,33,500,77.63456755246476,85.39857625879391,0.9090850334225606
pr,minilm,33,1000,81.65538040811518,85.39857625879391,0.9561679361101377
pr,minilm,33,2000,85.39857625879391,85.39857625879391,1.0
pr,minilm,33,4000,87.5081905776206,85.39857625879391,1.0247031556174153
pr,minilm,34,500,50.59347997936077,53.89392195619835,0.9387604045680704
pr,minilm,34,1000,53.563270238275344,53.89392195619835,0.9938647679381779
pr,minilm,34,2000,53.89392195619835,53.89392195619835,1.0
pr,minilm,34,4000,54.40482023775096,53.89392195619835,1.009479701291137
pr,minilm,35,500,48.46869639460135,52.75409727003508,0.9187664826582506
pr,minilm,35,1000,51.480864985056655,52.75409727003508,0.975864769736063
pr,minilm,35,2000,52.75409727003508,52.75409727003508,1.0
pr,minilm,35,4000,54.19335266404632,52.75409727003508,1.0272823433342826
pr,minilm,36,500,73.76041859027637,83.82851765067356,0.8798964917600891
pr,minilm,36,1000,80.39067432353423,83.82851765067356,0.9589895727195683
pr,minilm,36,2000,83.82851765067356,83.82851765067356,1.0
pr,minilm,36,4000,85.7309342590129,83.82851765067356,1.0226941458784586
pr,pubmedbert,11,500,29.085713328637848,32.236161641707945,0.9022697445159237
pr,pubmedbert,11,1000,30.88185038688418,32.236161641707945,0.9579878252914726
pr,pubmedbert,11,2000,32.236161641707945,32.236161641707945,1.0
pr,pubmedbert,11,4000,32.40301387088969,32.236161641707945,1.0051759335071042
pr,pubmedbert,12,500,26.790408001968338,25.737116511268344,1.0409249999019445
pr,pubmedbert,12,1000,25.33166873428872,25.737116511268344,0.9842465733563389
pr,pubmedbert,12,2000,25.737116511268344,25.737116511268344,1.0
pr,pubmedbert,12,4000,26.010034841685357,25.737116511268344,1.0106040756468395
pr,pubmedbert,13,500,34.618029588306825,36.475527212294416,0.9490755099117113
pr,pubmedbert,13,1000,35.20997829631776,36.475527212294416,0.9653041638408425
pr,pubmedbert,13,2000,36.475527212294416,36.475527212294416,1.0
pr,pubmedbert,13,4000,37.91112419189218,36.475527212294416,1.0393578130137042
pr,pubmedbert,14,500,28.469885406983522,31.40911905528785,0.9064210096714096
pr,pubmedbert,14,1000,30.26453461169877,31.40911905528785,0.9635588492127294
pr,pubmedbert,14,2000,31.40911905528785,31.40911905528785,1.0
pr,pubmedbert,14,4000,31.086589312887295,31.40911905528785,0.9897313343353303
pr,pubmedbert,15,500,26.97307589362328,29.50686576082279,0.9141288035219348
pr,pubmedbert,15,1000,29.306065552883346,29.50686576082279,0.9931947971171492
pr,pubmedbert,15,2000,29.50686576082279,29.50686576082279,1.0
pr,pubmedbert,15,4000,29.57846654514595,29.50686576082279,1.0024265804746442
pr,pubmedbert,16,500,24.306889361422908,24.67999453176006,0.9848822831035472
pr,pubmedbert,16,1000,24.565987964490752,24.67999453176006,0.9953806080822832
pr,pubmedbert,16,2000,24.67999453176006,24.67999453176006,1.0
pr,pubmedbert,16,4000,24.39555338797082,24.67999453176006,0.9884748295457199
pr,pubmedbert,17,500,30.99783984358563,32.74745785214772,0.9465724021552611
pr,pubmedbert,17,1000,33.15509067616741,32.74745785214772,1.0124477700180614
pr,pubmedbert,17,2000,32.74745785214772,32.74745785214772,1.0
pr,pubmedbert,17,4000,33.61115436908677,32.74745785214772,1.0263744599913243
pr,pubmedbert,18,500,31.979808264367822,33.95335717916316,0.9418747046313733
pr,pubmedbert,18,1000,32.767975677584914,33.95335717916316,0.9650879441663663
pr,pubmedbert,18,2000,33.95335717916316,33.95335717916316,1.0
pr,pubmedbert,18,4000,34.418383812595046,33.95335717916316,1.0136960428089057
pr,pubmedbert,19,500,28.33534241153905,29.49927072875116,0.9605438274079874
pr,pubmedbert,19,1000,29.157417068703484,29.49927072875116,0.9884114538562307
pr,pubmedbert,19,2000,29.49927072875116,29.49927072875116,1.0
pr,pubmedbert,19,4000,30.346530917057787,29.49927072875116,1.02872139437267
pr,pubmedbert,20,500,30.08512225785672,29.60517177853673,1.0162117106737394
pr,pubmedbert,20,1000,28.737835358710573,29.60517177853673,0.9707032127253198
pr,pubmedbert,20,2000,29.60517177853673,29.60517177853673,1.0
pr,pubmedbert,20,4000,29.952423886256742,29.60517177853673,1.0117294407314255
pr,pubmedbert,21,500,19.56704754583104,19.22374239105444,1.0178583934279286
pr,pubmedbert,21,1000,19.360015207969973,19.22374239105444,1.0070887766878809
pr,pubmedbert,21,2000,19.22374239105444,19.22374239105444,1.0
pr,pubmedbert,21,4000,19.11328827383054,19.22374239105444,0.9942542864455312
pr,pubmedbert,22,500,32.55176737939917,35.30036671991091,0.9221368049142273
pr,pubmedbert,22,1000,35.03027225992267,35.30036671991091,0.9923486783542138
pr,pubmedbert,22,2000,35.30036671991091,35.30036671991091,1.0
pr,pubmedbert,22,4000,35.17078522399822,35.30036671991091,0.996329174228108
pr,pubmedbert,23,500,30.99377283699305,30.982692798711884,1.0003576202479607
pr,pubmedbert,23,1000,30.759015707002117,30.982692798711884,0.9927805793652943
pr,pubmedbert,23,2000,30.982692798711884,30.982692798711884,1.0
pr,pubmedbert,23,4000,31.482660931458526,30.982692798711884,1.0161370135254166
pr,pubmedbert,24,500,31.254573128628685,33.14191786732312,0.9430526396737197
pr,pubmedbert,24,1000,32.593349516885674,33.14191786732312,0.9834478996467999
pr,pubmedbert,24,2000,33.14191786732312,33.14191786732312,1.0
pr,pubmedbert,24,4000,33.48907452145086,33.14191786732312,1.0104748510788515
pr,pubmedbert,25,500,31.377591645553647,34.33616760801609,0.9138349976550167
pr,pubmedbert,25,1000,32.99966387016152,34.33616760801609,0.9610759199130147
pr,pubmedbert,25,2000,34.33616760801609,34.33616760801609,1.0
pr,pubmedbert,25,4000,34.4116388706427,34.33616760801609,1.0021980106658435
pr,pubmedbert,26,500,19.1052648855729,20.45648411346203,0.9339466537653986
pr,pubmedbert,26,1000,19.96685085455684,20.45648411346203,0.9760646425754574
pr,pubmedbert,26,2000,20.45648411346203,20.45648411346203,1.0
pr,pubmedbert,26,4000,20.228748698592916,20.45648411346203,0.9888673237489894
pr,pubmedbert,27,500,35.39779691452372,33.99778243408099,1.0411795823200305
pr,pubmedbert,27,1000,35.977364312638194,33.99778243408099,1.0582267941268069
pr,pubmedbert,27,2000,33.99778243408099,33.99778243408099,1.0
pr,pubmedbert,27,4000,34.12549255945025,33.99778243408099,1.003756425161461
pr,pubmedbert,28,500,29.050878694769857,31.746869156542843,0.9150785405490179
pr,pubmedbert,28,1000,31.07780974828558,31.746869156542843,0.9789251845604633
pr,pubmedbert,28,2000,31.746869156542843,31.746869156542843,1.0
pr,pubmedbert,28,4000,31.94662016340674,31.746869156542843,1.0062919907433685
pr,pubmedbert,29,500,26.784963816477376,28.60699566878007,0.9363081718402486
pr,pubmedbert,29,1000,28.811121217481055,28.60699566878007,1.007135511574316
pr,pubmedbert,29,2000,28.60699566878007,28.60699566878007,1.0
pr,pubmedbert,29,4000,29.300115341625418,28.60699566878007,1.0242290270838115
