recipe,k,field_id,model,n,mean,median,p025,p975,min,max,positive_fraction,negative_fraction
mean,25,24,minilm,50,-0.13228453333333332,-0.13177111111111117,-0.1413045555555554,-0.12374266666666671,-0.14633777777777768,-0.12097333333333327,0.0,1.0
mean,25,24,pubmedbert,50,0.09095422222222224,0.09168222222222228,0.08306244444444437,0.09725033333333336,0.08271555555555565,0.09815111111111108,1.0,0.0
mean,25,24,biobert,50,0.1250194666666667,0.1251444444444444,0.1170871111111112,0.13333555555555554,0.11639111111111111,0.13434666666666661,1.0,0.0
mean,25,24,simcse,50,0.06785875555555557,0.06835777777777785,0.060249111111111135,0.07657566666666671,0.059222222222222176,0.07878222222222231,1.0,0.0
mean,50,24,specter,50,-0.12819648888888888,-0.1280655555555555,-0.1360870555555555,-0.11883094444444439,-0.13827777777777772,-0.11459333333333344,0.0,1.0
mean,50,24,specter2,50,-0.17304968888888891,-0.17201444444444447,-0.18187538888888882,-0.1645192777777778,-0.19106888888888895,-0.16322888888888887,0.0,1.0
mean,50,24,scincl,50,-0.18220786666666666,-0.1827022222222222,-0.19124972222222225,-0.17308483333333327,-0.1920844444444444,-0.17172888888888882,0.0,1.0
mean,50,24,scibert,50,0.14445062222222224,0.14448222222222223,0.13562616666666666,0.15269205555555554,0.13504000000000005,0.15521333333333343,1.0,0.0
mean,50,24,bert,50,0.08468488888888892,0.08453,0.0773716666666667,0.0921853333333334,0.07547777777777775,0.09533111111111114,1.0,0.0
mean,50,24,mpnet,50,-0.17788355555555557,-0.17754000000000014,-0.18702061111111107,-0.1673908333333333,-0.18763555555555556,-0.1663177777777778,0.0,1.0
mean,50,24,minilm,50,-0.12489133333333331,-0.12425111111111109,-0.13285116666666658,-0.11665416666666663,-0.1340244444444445,-0.11468444444444437,0.0,1.0
mean,50,24,pubmedbert,50,0.08598422222222223,0.08625333333333335,0.07820683333333338,0.0927268888888889,0.07777999999999996,0.09335777777777776,1.0,0.0
mean,50,24,biobert,50,0.1297967111111111,0.12986888888888887,0.12290711111111106,0.13665466666666662,0.12106444444444431,0.1394399999999999,1.0,0.0
mean,50,24,simcse,50,0.05989831111111112,0.05946666666666667,0.053131611111111074,0.0681666666666666,0.05232888888888887,0.07141555555555557,1.0,0.0
cls,25,24,specter,50,-0.16960364444444445,-0.1695822222222223,-0.18008455555555558,-0.15880899999999992,-0.18125777777777774,-0.1554444444444445,0.0,1.0
cls,25,24,specter2,50,-0.20979937777777777,-0.21020222222222223,-0.2191036666666666,-0.2016062222222222,-0.22068888888888882,-0.19979555555555562,0.0,1.0
cls,25,24,scincl,50,-0.2260696,-0.2266177777777778,-0.23387655555555556,-0.21837277777777772,-0.2345422222222222,-0.21597333333333335,0.0,1.0
cls,25,24,scibert,50,0.05878026666666667,0.058333333333333404,0.05434966666666665,0.06410833333333334,0.05197333333333343,0.06478222222222219,1.0,0.0
cls,25,24,bert,50,0.07823733333333335,0.07816666666666677,0.07118111111111103,0.0839241111111111,0.06956444444444443,0.08430222222222228,1.0,0.0
cls,25,24,mpnet,50,-0.23507582222222226,-0.23417777777777776,-0.24712755555555566,-0.22269899999999998,-0.24863999999999997,-0.2219955555555555,0.0,1.0
cls,25,24,minilm,50,-0.18001368888888888,-0.1795155555555557,-0.19007055555555546,-0.17155788888888893,-0.1939955555555556,-0.1691999999999998,0.0,1.0
cls,25,24,pubmedbert,50,0.07268435555555557,0.07264444444444446,0.0663971111111111,0.07860188888888883,0.06451555555555566,0.08209333333333335,1.0,0.0
cls,25,24,biobert,50,0.0657288,0.06556000000000001,0.059627666666666614,0.07191188888888887,0.05944444444444441,0.07528000000000001,1.0,0.0
cls,25,24,simcse,50,0.022708800000000008,0.022857777777777755,0.014979777777777734,0.030804111111111115,0.013128888888888857,0.034466666666666756,1.0,0.0
sep,25,24,specter,50,-0.12097519999999998,-0.12074888888888885,-0.13099055555555558,-0.10978144444444443,-0.13291999999999993,-0.10709333333333326,0.0,1.0
sep,25,24,specter2,50,-0.1700815111111111,-0.17074,-0.1805585555555555,-0.16166222222222212,-0.18166222222222217,-0.15831111111111107,0.0,1.0
sep,25,24,scincl,50,-0.1808141333333333,-0.1808555555555556,-0.18880877777777788,-0.17356388888888882,-0.19048888888888893,-0.1714444444444445,0.0,1.0
sep,25,24,scibert,50,0.05626853333333333,0.05591555555555566,0.05128155555555545,0.06167866666666668,0.04899555555555557,0.06204888888888893,1.0,0.0
sep,25,24,bert,50,0.07004773333333332,0.06938444444444442,0.0657517777777778,0.07694588888888883,0.0650666666666666,0.07838222222222224,1.0,0.0
sep,25,24,mpnet,50,-0.18953920000000005,-0.18885333333333337,-0.20254855555555562,-0.17859577777777783,-0.2026133333333333,-0.17619555555555544,0.0,1.0
sep,25,24,minilm,50,-0.1372992888888889,-0.13675333333333334,-0.14738899999999988,-0.12840955555555564,-0.15091999999999994,-0.1264711111111111,0.0,1.0
sep,25,24,pubmedbert,50,0.02519795555555555,0.025219999999999965,0.013991444444444445,0.03361544444444439,0.011168888888888784,0.03412000000000015,1.0,0.0
sep,25,24,biobert,50,0.014252622222222218,0.014499999999999902,0.004938111111111132,0.021158222222222207,0.0037822222222222424,0.021586666666666643,1.0,0.0
sep,25,24,simcse,50,0.0444136888888889,0.04440444444444447,0.03696511111111113,0.05219111111111117,0.03643111111111108,0.056008888888888886,1.0,0.0
mean,10,25,specter,50,-0.0798328888888889,-0.07930555555555557,-0.091398888888889,-0.06964277777777766,-0.09536666666666671,-0.06763333333333332,0.0,1.0
mean,10,25,specter2,50,-0.0970557777777778,-0.09737777777777773,-0.10913472222222227,-0.08792750000000009,-0.10981111111111108,-0.0838888888888889,0.0,1.0
mean,10,25,scincl,50,-0.11955066666666667,-0.11941111111111108,-0.1335416666666667,-0.10748694444444444,-0.13422222222222224,-0.10644444444444434,0.0,1.0
mean,10,25,scibert,50,0.15534377777777778,0.15552777777777788,0.14847666666666667,0.1611480555555557,0.14677777777777767,0.1620555555555555,1.0,0.0
mean,10,25,bert,50,0.12129488888888888,0.12136666666666673,0.1132844444444444,0.12744833333333339,0.11101111111111106,0.12814444444444428,1.0,0.0
mean,10,25,mpnet,50,-0.16929266666666667,-0.16960555555555562,-0.18339749999999996,-0.15565833333333337,-0.18593333333333328,-0.15483333333333327,0.0,1.0
mean,10,25,minilm,50,-0.1260208888888889,-0.1263555555555555,-0.13643138888888878,-0.11563944444444453,-0.13873333333333326,-0.10972222222222228,0.0,1.0
mean,10,25,pubmedbert,50,0.1234022222222222,0.12330000000000002,0.11540388888888889,0.13213916666666667,0.11476666666666668,0.13554444444444425,1.0,0.0
mean,10,25,biobert,50,0.12975577777777775,0.12866111111111117,0.11873888888888887,0.14046249999999996,0.11828888888888889,0.14124444444444428,1.0,0.0
mean,10,25,simcse,50,0.0726728888888889,0.07221666666666676,0.06466805555555548,0.07952583333333325,0.06463333333333343,0.08024444444444445,1.0,0.0
mean,25,25,specter,50,-0.09262568888888889,-0.0925644444444444,-0.10233466666666671,-0.08331977777777783,-0.10523555555555553,-0.08247555555555552,0.0,1.0
mean,25,25,specter2,50,-0.10892657777777776,-0.10937555555555556,-0.1186666666666667,-0.09837522222222218,-0.12257777777777779,-0.09665777777777773,0.0,1.0
mean,25,25,scincl,50,-0.131048,-0.1304466666666667,-0.14290577777777771,-0.12038233333333327,-0.14564,-0.11912444444444448,0.0,1.0
mean,25,25,scibert,50,0.15600035555555555,0.1559511111111111,0.14862777777777783,0.16160866666666665,0.14814222222222218,0.16180444444444453,1.0,0.0
mean,25,25,bert,50,0.12112471111111109,0.12164000000000003,0.11378211111111111,0.12962122222222225,0.11351999999999984,0.13071111111111122,1.0,0.0
mean,25,25,mpnet,50,-0.16824720000000004,-0.16842888888888885,-0.18002744444444452,-0.15456677777777775,-0.1817955555555556,-0.1534133333333333,0.0,1.0
mean,25,25,minilm,50,-0.12396293333333333,-0.12419999999999998,-0.13201266666666675,-0.1132766666666667,-0.13267111111111096,-0.11036888888888885,0.0,1.0
mean,25,25,pubmedbert,50,0.12188373333333331,0.1215133333333333,0.11545166666666663,0.1292576666666667,0.11350222222222217,0.12930666666666668,1.0,0.0
mean,25,25,biobert,50,0.13470035555555554,0.13471777777777777,0.12551877777777784,0.14184111111111117,0.12389777777777766,0.14822666666666662,1.0,0.0
mean,25,25,simcse,50,0.07447973333333334,0.07445555555555555,0.06722977777777774,0.08197411111111103,0.061782222222222294,0.08346666666666669,1.0,0.0
mean,50,25,specter,50,-0.09956586666666667,-0.09937000000000001,-0.10898461111111102,-0.08935794444444452,-0.11224888888888884,-0.08682222222222225,0.0,1.0
mean,50,25,specter2,50,-0.11772853333333336,-0.11822666666666681,-0.12635666666666664,-0.10916172222222219,-0.12683999999999995,-0.10842888888888902,0.0,1.0
mean,50,25,scincl,50,-0.13877977777777775,-0.13907333333333333,-0.14835044444444437,-0.12840133333333326,-0.15347333333333335,-0.12594222222222218,0.0,1.0
mean,50,25,scibert,50,0.15068804444444442,0.15073666666666663,0.14473933333333325,0.15583866666666657,0.14195111111111103,0.15617333333333328,1.0,0.0
mean,50,25,bert,50,0.11414662222222222,0.11470222222222226,0.10641972222222229,0.12058038888888879,0.10569777777777778,0.1251955555555555,1.0,0.0
mean,50,25,mpnet,50,-0.16100404444444444,-0.16179888888888888,-0.1713106111111111,-0.14807544444444456,-0.17503333333333326,-0.14297777777777776,0.0,1.0
mean,50,25,minilm,50,-0.11873324444444446,-0.11875888888888886,-0.1277614444444445,-0.10956122222222221,-0.13432444444444436,-0.10745111111111116,0.0,1.0
mean,50,25,pubmedbert,50,0.1162468,0.11603333333333327,0.10960544444444445,0.1244738888888889,0.10846444444444436,0.12707999999999997,1.0,0.0
mean,50,25,biobert,50,0.13545431111111111,0.13552111111111104,0.12871533333333338,0.14256383333333336,0.12657999999999991,0.14747333333333335,1.0,0.0
mean,50,25,simcse,50,0.06909786666666666,0.0695966666666667,0.06068511111111111,0.07691105555555552,0.0581044444444444,0.07764222222222228,1.0,0.0
cls,25,25,specter,50,-0.14482951111111111,-0.14452444444444434,-0.1550862222222223,-0.1342102222222223,-0.15691999999999984,-0.13188444444444447,0.0,1.0
cls,25,25,specter2,50,-0.15423902222222222,-0.15457333333333328,-0.16448266666666664,-0.1436325555555556,-0.16581777777777784,-0.14273333333333338,0.0,1.0
cls,25,25,scincl,50,-0.17793902222222224,-0.17802,-0.18833900000000006,-0.16837200000000008,-0.1916622222222223,-0.16489333333333334,0.0,1.0
cls,25,25,scibert,50,0.0713928888888889,0.07165111111111111,0.0659265555555556,0.0758674444444444,0.06528888888888884,0.0766311111111111,1.0,0.0
cls,25,25,bert,50,0.08695946666666668,0.08737777777777772,0.08083144444444444,0.09265199999999994,0.08013333333333328,0.09353333333333336,1.0,0.0
cls,25,25,mpnet,50,-0.21711760000000002,-0.21649555555555555,-0.22725977777777773,-0.20449311111111115,-0.22890222222222223,-0.20106222222222225,0.0,1.0
cls,25,25,minilm,50,-0.17332871111111112,-0.17373333333333324,-0.17996966666666678,-0.16162222222222225,-0.18059111111111104,-0.16100444444444428,0.0,1.0
cls,25,25,pubmedbert,50,0.0995385777777778,0.09929999999999994,0.09600155555555558,0.10353144444444447,0.09271555555555555,0.10435111111111106,1.0,0.0
cls,25,25,biobert,50,0.09765253333333336,0.09723777777777781,0.09235533333333337,0.10298544444444442,0.09156888888888892,0.10444000000000009,1.0,0.0
cls,25,25,simcse,50,0.02732897777777775,0.02719777777777771,0.02050788888888884,0.03497911111111105,0.01382222222222218,0.035386666666666566,1.0,0.0
sep,25,25,specter,50,-0.10308355555555558,-0.10279111111111111,-0.11259888888888893,-0.09329588888888889,-0.1146488888888888,-0.09164888888888889,0.0,1.0
sep,25,25,specter2,50,-0.11889351111111113,-0.11887777777777775,-0.1288602222222223,-0.10892822222222229,-0.13251111111111102,-0.1075422222222222,0.0,1.0
sep,25,25,scincl,50,-0.1398624888888889,-0.13911111111111113,-0.15043644444444446,-0.13055655555555568,-0.15369333333333335,-0.12762666666666667,0.0,1.0
sep,25,25,scibert,50,0.06982577777777779,0.06959777777777781,0.06503344444444444,0.07540077777777775,0.06464000000000014,0.07576000000000005,1.0,0.0
sep,25,25,bert,50,0.0647272,0.06487111111111116,0.059365000000000015,0.06995777777777776,0.0587644444444444,0.07116888888888884,1.0,0.0
sep,25,25,mpnet,50,-0.17659768888888888,-0.17662444444444458,-0.18727566666666676,-0.16408244444444442,-0.18924444444444444,-0.16148444444444454,0.0,1.0
sep,25,25,minilm,50,-0.13435617777777778,-0.13407999999999998,-0.14151455555555553,-0.12356311111111112,-0.14258666666666675,-0.12156888888888884,0.0,1.0
sep,25,25,pubmedbert,50,0.06949644444444444,0.06958888888888892,0.06300444444444447,0.07652588888888884,0.060946666666666705,0.0817822222222222,1.0,0.0
sep,25,25,biobert,50,0.05159457777777778,0.051742222222222245,0.04309144444444445,0.05783422222222216,0.04198666666666673,0.0597955555555556,1.0,0.0
sep,25,25,simcse,50,0.04725680000000001,0.04691777777777778,0.0394289999999999,0.054914444444444495,0.03548444444444454,0.055644444444444496,1.0,0.0
mean,10,26,specter,50,-0.03920577777777779,-0.03848333333333337,-0.05233194444444448,-0.02612777777777786,-0.055844444444444474,-0.022888888888888848,0.0,1.0
mean,10,26,specter2,50,-0.05008688888888889,-0.05011666666666659,-0.06175222222222219,-0.03648166666666667,-0.06342222222222216,-0.025722222222222313,0.0,1.0
mean,10,26,scincl,50,-0.08402177777777776,-0.08448888888888889,-0.09792500000000001,-0.07066944444444442,-0.10127777777777769,-0.06803333333333339,0.0,1.0
mean,10,26,scibert,50,0.15715333333333337,0.15676666666666667,0.1486338888888889,0.16518083333333325,0.1473000000000001,0.16600000000000004,1.0,0.0
mean,10,26,bert,50,0.147158,0.14727222222222225,0.13958027777777782,0.15603194444444443,0.13870000000000005,0.15741111111111106,1.0,0.0
mean,10,26,mpnet,50,-0.10017066666666669,-0.1003944444444444,-0.11191111111111106,-0.08892388888888893,-0.11473333333333324,-0.08704444444444448,0.0,1.0
mean,10,26,minilm,50,-0.06603422222222222,-0.0661666666666666,-0.08050750000000002,-0.052983611111111134,-0.08353333333333346,-0.05204444444444434,0.0,1.0
mean,10,26,pubmedbert,50,0.1477302222222222,0.14788333333333337,0.1413886111111111,0.1544461111111111,0.1392,0.15641111111111106,1.0,0.0
mean,10,26,biobert,50,0.1454091111111111,0.1461,0.1360805555555556,0.1545027777777778,0.13490000000000002,0.15931111111111107,1.0,0.0
mean,10,26,simcse,50,0.08253266666666667,0.08178333333333337,0.07335777777777777,0.0922327777777778,0.0731222222222222,0.09307777777777781,1.0,0.0
mean,25,26,specter,50,-0.03753484444444443,-0.036748888888888886,-0.050528555555555514,-0.025808111111111098,-0.051204444444444386,-0.02055555555555555,0.0,1.0
mean,25,26,specter2,50,-0.054862400000000006,-0.05538444444444446,-0.06370844444444437,-0.04432677777777788,-0.06392444444444445,-0.03948888888888891,0.0,1.0
mean,25,26,scincl,50,-0.08261715555555556,-0.08243111111111112,-0.09738733333333346,-0.068701,-0.10155111111111115,-0.061648888888888864,0.0,1.0
mean,25,26,scibert,50,0.17003848888888887,0.17031333333333332,0.16175966666666666,0.17830500000000002,0.1595644444444444,0.17916888888888882,1.0,0.0
mean,25,26,bert,50,0.15168035555555556,0.1517755555555556,0.14379588888888892,0.15714766666666677,0.1423066666666667,0.15911999999999993,1.0,0.0
mean,25,26,mpnet,50,-0.10916764444444443,-0.10979555555555548,-0.12056977777777782,-0.09788744444444447,-0.12170666666666674,-0.09766666666666668,0.0,1.0
mean,25,26,minilm,50,-0.06876808888888888,-0.06852888888888886,-0.07940733333333337,-0.057085000000000094,-0.08439555555555567,-0.05478222222222218,0.0,1.0
mean,25,26,pubmedbert,50,0.15987742222222223,0.15994666666666674,0.15016722222222229,0.16603311111111105,0.1487777777777778,0.16632888888888886,1.0,0.0
mean,25,26,biobert,50,0.16358497777777778,0.16295999999999988,0.1530137777777779,0.1738373333333333,0.14960444444444432,0.1744622222222223,1.0,0.0
mean,25,26,simcse,50,0.08746044444444445,0.08719777777777776,0.07895422222222231,0.09696299999999997,0.07727111111111107,0.09918222222222217,1.0,0.0
mean,50,26,specter,50,-0.0461776888888889,-0.04578555555555558,-0.06041994444444447,-0.03369205555555561,-0.061277777777777764,-0.02993333333333348,0.0,1.0
mean,50,26,specter2,50,-0.06256688888888888,-0.062351111111111135,-0.07274422222222227,-0.05140966666666667,-0.07489777777777784,-0.04957777777777772,0.0,1.0
mean,50,26,scincl,50,-0.08414746666666666,-0.08459777777777788,-0.09791844444444443,-0.06808883333333343,-0.10375333333333325,-0.06147333333333316,0.0,1.0
mean,50,26,scibert,50,0.17477404444444444,0.17520555555555556,0.1669120555555556,0.1806140555555555,0.1664066666666667,0.1829155555555556,1.0,0.0
mean,50,26,bert,50,0.1480586222222222,0.14830888888888882,0.14140733333333336,0.1557898333333333,0.1368355555555555,0.1564133333333334,1.0,0.0
mean,50,26,mpnet,50,-0.10738199999999999,-0.10713,-0.11701572222222234,-0.09885911111111113,-0.11755111111111105,-0.09647777777777777,0.0,1.0
mean,50,26,minilm,50,-0.07017564444444443,-0.06917999999999996,-0.0818221111111111,-0.061839833333333406,-0.08210000000000006,-0.06027333333333318,0.0,1.0
mean,50,26,pubmedbert,50,0.16592888888888888,0.16576000000000002,0.1570056111111111,0.1740531666666666,0.1552422222222224,0.17435111111111112,1.0,0.0
mean,50,26,biobert,50,0.17396822222222222,0.1745855555555556,0.1616509444444444,0.18508466666666668,0.1610288888888889,0.18950222222222213,1.0,0.0
mean,50,26,simcse,50,0.08948786666666664,0.08913222222222222,0.0805857777777778,0.09909377777777778,0.07517777777777768,0.102408888888889,1.0,0.0
cls,25,26,specter,50,-0.07227075555555554,-0.07119333333333333,-0.08580077777777778,-0.06057722222222222,-0.08775999999999995,-0.05593333333333328,0.0,1.0
cls,25,26,specter2,50,-0.08806604444444446,-0.08866222222222214,-0.0963982222222222,-0.07683166666666671,-0.09730666666666665,-0.07381777777777787,0.0,1.0
cls,25,26,scincl,50,-0.12002568888888891,-0.1195444444444444,-0.1341255555555556,-0.10622766666666666,-0.13847555555555557,-0.09989777777777786,0.0,1.0
cls,25,26,scibert,50,0.09076426666666666,0.09046000000000004,0.0867784444444445,0.09506433333333332,0.0859644444444444,0.09851555555555558,1.0,0.0
cls,25,26,bert,50,0.11153795555555554,0.11166000000000004,0.10664999999999998,0.11737644444444453,0.10430666666666666,0.11830666666666678,1.0,0.0
cls,25,26,mpnet,50,-0.15121457777777775,-0.15113555555555547,-0.16211311111111099,-0.14100011111111116,-0.16244888888888886,-0.13736888888888887,0.0,1.0
cls,25,26,minilm,50,-0.11378195555555555,-0.11381333333333327,-0.1262194444444445,-0.10263911111111115,-0.12918666666666667,-0.09801777777777776,0.0,1.0
cls,25,26,pubmedbert,50,0.12167120000000001,0.12170444444444439,0.1167736666666667,0.12649055555555555,0.11451555555555548,0.12759555555555568,1.0,0.0
cls,25,26,biobert,50,0.12433475555555557,0.12405111111111106,0.11720166666666666,0.1304804444444445,0.11456444444444458,0.13726666666666654,1.0,0.0
cls,25,26,simcse,50,0.035902311111111106,0.03612000000000004,0.027882999999999967,0.04535488888888883,0.02661777777777774,0.0461866666666666,1.0,0.0
sep,25,26,specter,50,-0.05368595555555553,-0.05269777777777779,-0.0673709999999999,-0.04211533333333336,-0.06905777777777777,-0.03720000000000001,0.0,1.0
sep,25,26,specter2,50,-0.07092604444444445,-0.07161555555555554,-0.07891533333333328,-0.06025077777777776,-0.07984888888888886,-0.057302222222222254,0.0,1.0
sep,25,26,scincl,50,-0.10004035555555557,-0.09984666666666675,-0.11419366666666673,-0.08532755555555561,-0.11927555555555569,-0.07882666666666671,0.0,1.0
sep,25,26,scibert,50,0.08135324444444446,0.08121333333333336,0.0769284444444445,0.08585466666666661,0.07662222222222226,0.08982222222222225,1.0,0.0
sep,25,26,bert,50,0.06637546666666666,0.06630888888888886,0.06121577777777776,0.07203744444444443,0.05802666666666667,0.07318666666666662,1.0,0.0
sep,25,26,mpnet,50,-0.12908568888888888,-0.12901111111111108,-0.13961588888888887,-0.11936222222222236,-0.1411555555555556,-0.11629777777777783,0.0,1.0
sep,25,26,minilm,50,-0.09122328888888889,-0.09176888888888884,-0.10316722222222222,-0.07901344444444452,-0.10600888888888882,-0.07631555555555547,0.0,1.0
sep,25,26,pubmedbert,50,0.10240924444444445,0.1024822222222222,0.09505811111111112,0.10829844444444445,0.09291555555555564,0.11377777777777776,1.0,0.0
sep,25,26,biobert,50,0.09814746666666664,0.09742444444444448,0.08924366666666671,0.108565,0.0882222222222222,0.1087688888888888,1.0,0.0
sep,25,26,simcse,50,0.04942995555555557,0.04966666666666664,0.041456888888888876,0.059233222222222215,0.040782222222222164,0.059462222222222194,1.0,0.0
mean,10,27,specter,50,-0.16854888888888886,-0.16748888888888885,-0.18140333333333325,-0.15779805555555546,-0.18314444444444444,-0.15691111111111122,0.0,1.0
mean,10,27,specter2,50,-0.1816024444444444,-0.18196111111111107,-0.1932266666666667,-0.16971249999999996,-0.19937777777777776,-0.16327777777777785,0.0,1.0
mean,10,27,scincl,50,-0.20027844444444443,-0.19982777777777783,-0.21281666666666665,-0.18541138888888894,-0.2173222222222222,-0.18424444444444443,0.0,1.0
mean,10,27,scibert,50,0.14429,0.14438333333333336,0.13535472222222217,0.15353722222222219,0.1344777777777778,0.1542444444444444,1.0,0.0
mean,10,27,bert,50,0.09942155555555557,0.09911666666666663,0.09096361111111109,0.10640055555555553,0.08804444444444448,0.10687777777777774,1.0,0.0
mean,10,27,mpnet,50,-0.21238977777777773,-0.21081111111111106,-0.2257544444444444,-0.20079083333333336,-0.23143333333333338,-0.1988444444444445,0.0,1.0
mean,10,27,minilm,50,-0.156194,-0.1557722222222222,-0.1690561111111111,-0.14641611111111114,-0.17357777777777772,-0.14385555555555551,0.0,1.0
mean,10,27,pubmedbert,50,0.10495244444444446,0.1056333333333333,0.09789472222222227,0.11339833333333324,0.09771111111111119,0.11480000000000001,1.0,0.0
mean,10,27,biobert,50,0.12072422222222222,0.12084444444444448,0.1118361111111111,0.12903444444444442,0.11066666666666647,0.13037777777777781,1.0,0.0
mean,10,27,simcse,50,0.06305133333333333,0.06244444444444447,0.05223388888888887,0.07109750000000001,0.05146666666666666,0.07406666666666673,1.0,0.0
mean,25,27,specter,50,-0.1826407111111111,-0.18227333333333323,-0.19393611111111106,-0.1723981111111112,-0.19457777777777785,-0.1711733333333333,0.0,1.0
mean,25,27,specter2,50,-0.19558275555555554,-0.19569555555555557,-0.21022266666666667,-0.18279955555555552,-0.21484000000000003,-0.18075999999999992,0.0,1.0
mean,25,27,scincl,50,-0.2105349333333333,-0.2111711111111111,-0.22071355555555566,-0.19928955555555553,-0.2215288888888889,-0.19357777777777774,0.0,1.0
mean,25,27,scibert,50,0.14146373333333334,0.1418488888888889,0.13391311111111118,0.14842411111111106,0.13220444444444446,0.1498533333333334,1.0,0.0
mean,25,27,bert,50,0.08680568888888889,0.08753333333333324,0.07795166666666674,0.09410288888888894,0.07469333333333339,0.09486222222222218,1.0,0.0
mean,25,27,mpnet,50,-0.21648799999999999,-0.21691555555555558,-0.2258183333333334,-0.20603822222222215,-0.22624,-0.20525777777777787,0.0,1.0
mean,25,27,minilm,50,-0.15837786666666667,-0.15825999999999996,-0.16922922222222223,-0.14810711111111116,-0.17248444444444455,-0.14543555555555543,0.0,1.0
mean,25,27,pubmedbert,50,0.1055144,0.10525333333333331,0.09965244444444436,0.11306099999999998,0.09905333333333333,0.11483111111111122,1.0,0.0
mean,25,27,biobert,50,0.1287510222222222,0.12847111111111115,0.12336088888888892,0.13550644444444448,0.12144888888888883,0.13626222222222228,1.0,0.0
mean,25,27,simcse,50,0.05791973333333333,0.05762222222222224,0.04856544444444445,0.06573633333333337,0.044075555555555535,0.06646666666666656,1.0,0.0
mean,50,27,specter,50,-0.18939573333333332,-0.18957111111111113,-0.20031588888888882,-0.17782294444444446,-0.2012733333333332,-0.17717777777777777,0.0,1.0
mean,50,27,specter2,50,-0.20206902222222226,-0.20276111111111111,-0.21458316666666669,-0.18752916666666664,-0.2203533333333334,-0.18654222222222228,0.0,1.0
mean,50,27,scincl,50,-0.20736084444444444,-0.207101111111111,-0.21831827777777776,-0.19693599999999997,-0.22010444444444444,-0.1909466666666667,0.0,1.0
mean,50,27,scibert,50,0.1414703111111111,0.14148111111111117,0.1336378333333333,0.15056022222222218,0.1314466666666666,0.15343111111111118,1.0,0.0
mean,50,27,bert,50,0.07257617777777776,0.07316777777777772,0.06422411111111104,0.0817687777777778,0.0631288888888889,0.08314444444444435,1.0,0.0
mean,50,27,mpnet,50,-0.21543453333333332,-0.21564777777777783,-0.2223873888888889,-0.20681183333333342,-0.22394888888888898,-0.2060333333333333,0.0,1.0
mean,50,27,minilm,50,-0.15679608888888885,-0.15640777777777776,-0.16477927777777773,-0.14998644444444445,-0.16790000000000005,-0.149911111111111,0.0,1.0
mean,50,27,pubmedbert,50,0.10446631111111111,0.10462777777777782,0.09809205555555547,0.11255899999999991,0.09522444444444456,0.11315777777777769,1.0,0.0
mean,50,27,biobert,50,0.13622724444444445,0.1362233333333333,0.13058938888888896,0.14355344444444443,0.13053333333333328,0.1440311111111111,1.0,0.0
mean,50,27,simcse,50,0.04864911111111111,0.04853999999999992,0.04075572222222218,0.05644538888888888,0.03618888888888894,0.05695777777777766,1.0,0.0
cls,25,27,specter,50,-0.22581484444444444,-0.2251777777777777,-0.23779177777777782,-0.21619844444444455,-0.23850666666666664,-0.2135422222222223,0.0,1.0
cls,25,27,specter2,50,-0.23163662222222225,-0.2325488888888888,-0.24614388888888888,-0.21830266666666664,-0.25075111111111115,-0.21571555555555555,0.0,1.0
cls,25,27,scincl,50,-0.24977191111111113,-0.2504577777777778,-0.26028011111111116,-0.2391062222222222,-0.26097777777777775,-0.23502222222222224,0.0,1.0
cls,25,27,scibert,50,0.060392266666666666,0.06019333333333332,0.05592688888888896,0.06525144444444445,0.055439999999999934,0.06583555555555543,1.0,0.0
cls,25,27,bert,50,0.07249342222222221,0.07270666666666664,0.06732299999999998,0.07858055555555568,0.06415555555555552,0.08072444444444438,1.0,0.0
cls,25,27,mpnet,50,-0.25841919999999996,-0.25868222222222226,-0.2671938888888889,-0.24839622222222218,-0.2678666666666666,-0.24772888888888878,0.0,1.0
cls,25,27,minilm,50,-0.20187271111111116,-0.20132888888888895,-0.21255655555555558,-0.19121711111111106,-0.21436888888888894,-0.1894755555555555,0.0,1.0
cls,25,27,pubmedbert,50,0.07568906666666667,0.07567333333333337,0.07167744444444439,0.08102677777777781,0.0706,0.08247555555555564,1.0,0.0
cls,25,27,biobert,50,0.06946328888888889,0.06920888888888899,0.06273699999999999,0.0743286666666666,0.06095111111111107,0.07672888888888874,1.0,0.0
cls,25,27,simcse,50,0.011130222222222222,0.011382222222222238,0.0019336666666666309,0.01848511111111109,-0.0021999999999999797,0.01955555555555566,0.98,0.02
sep,25,27,specter,50,-0.17870284444444448,-0.1781355555555555,-0.19036400000000006,-0.169729,-0.19096888888888897,-0.16549333333333338,0.0,1.0
sep,25,27,specter2,50,-0.19326231111111108,-0.1943866666666666,-0.20808711111111114,-0.18003833333333327,-0.2135555555555556,-0.17592444444444444,0.0,1.0
sep,25,27,scincl,50,-0.20530391111111113,-0.20597555555555558,-0.21499777777777784,-0.19415500000000002,-0.21648888888888895,-0.1892933333333333,0.0,1.0
sep,25,27,scibert,50,0.05532293333333334,0.05549333333333328,0.04988811111111119,0.060119222222222234,0.04848444444444444,0.06155999999999995,1.0,0.0
sep,25,27,bert,50,0.0542335111111111,0.05484222222222218,0.04791488888888887,0.05943555555555552,0.04601333333333335,0.06053333333333333,1.0,0.0
