representation,metric,cutoff,field_a,field_b,class,positive_models,negative_models
global_centered,angle_p50,0.05,15,17,unresolved,0,0
global_centered,angle_p50,0.05,15,18,unresolved,0,0
global_centered,angle_p50,0.05,15,19,unresolved,1,0
global_centered,angle_p50,0.05,15,20,unresolved,0,0
global_centered,angle_p50,0.05,15,21,unresolved,1,0
global_centered,angle_p50,0.05,15,22,unresolved,0,0
global_centered,angle_p50,0.05,15,23,unresolved,5,0
global_centered,angle_p50,0.05,15,24,unresolved,0,1
global_centered,angle_p50,0.05,15,25,unresolved,0,0
global_centered,angle_p50,0.05,15,26,unresolved,0,3
global_centered,angle_p50,0.05,15,27,unresolved,0,0
global_centered,angle_p50,0.05,15,28,unresolved,0,0
global_centered,angle_p50,0.05,15,29,unresolved,1,0
global_centered,angle_p50,0.05,15,30,unresolved,0,0
global_centered,angle_p50,0.05,15,31,unresolved,0,1
global_centered,angle_p50,0.05,15,32,unresolved,0,0
global_centered,angle_p50,0.05,15,33,unresolved,0,0
global_centered,angle_p50,0.05,15,34,unresolved,0,0
global_centered,angle_p50,0.05,15,35,unresolved,0,8
global_centered,angle_p50,0.05,15,36,unresolved,0,0
global_centered,angle_p50,0.05,16,17,unresolved,3,0
global_centered,angle_p50,0.05,16,18,unresolved,3,0
global_centered,angle_p50,0.05,16,19,unresolved,2,0
global_centered,angle_p50,0.05,16,20,unresolved,1,0
global_centered,angle_p50,0.05,16,21,unresolved,2,0
global_centered,angle_p50,0.05,16,22,unresolved,5,0
global_centered,angle_p50,0.05,16,23,unresolved,7,0
