design,grouping,model_a,model_b,n,mean,median,p025,p975,min,max
size128_field,observed,bert,pubmedbert,50,0.9466302491569162,0.946937742409506,0.9381528487809742,0.953424876384005,0.9359822247754809,0.9542428701850995
size128_field,observed,bert,biobert,50,0.9602112505740618,0.9601699054497705,0.954780272526406,0.9655749137743546,0.9544805544046666,0.9660886254541785
size128_field,observed,bert,simcse,50,0.9662242195750328,0.9663817868243589,0.9625759627958683,0.9696584949152872,0.9621785249571057,0.9721363035062599
size128_field,observed,mpnet,minilm,50,0.9818151280289998,0.9821243192115898,0.978475154697622,0.9841935130923304,0.9778864480397761,0.9843707675500883
size128_field,observed,mpnet,pubmedbert,50,0.8732117925294814,0.8728614797999787,0.8593710072420602,0.8874510950590857,0.8575020858019263,0.8926352486600896
size128_field,observed,mpnet,biobert,50,0.8979469143904805,0.8976917555051444,0.8854421983265278,0.9117972159299069,0.8832303279502172,0.9133032902629459
size128_field,observed,mpnet,simcse,50,0.9240135781651656,0.924796999211952,0.9176085987224856,0.9300971786183487,0.9129442548846907,0.9310459209685388
size128_field,observed,minilm,pubmedbert,50,0.8751919267694948,0.8742875204198945,0.8605268564686228,0.8901585399345697,0.8591910211286021,0.895388873788433
size128_field,observed,minilm,biobert,50,0.8990286605194464,0.8987303456332977,0.8875225076282571,0.9096296288974266,0.8854168132204514,0.9179721774749364
size128_field,observed,minilm,simcse,50,0.9264581863104117,0.9269893535861791,0.91923680888741,0.9324090145791984,0.9134377743228764,0.9325934708294471
size128_field,observed,pubmedbert,biobert,50,0.9878786279833992,0.9878913749092827,0.9858449913826579,0.9904409956457001,0.9851217824502044,0.9906181192375059
size128_field,observed,pubmedbert,simcse,50,0.9518723010416089,0.9521347390727561,0.944020299986428,0.9595267639489752,0.9434939466492755,0.9612864817455997
size128_field,observed,biobert,simcse,50,0.9627793112408074,0.9625418974090979,0.9579116284931397,0.9676355935286638,0.9567904973838733,0.9679668857498619
size128_field,random,specter,specter2,50,0.7085945970329809,0.7146506136518394,0.6274369918062073,0.7833686184804292,0.615363826713852,0.8000037831128167
size128_field,random,specter,scincl,50,0.7666281624320272,0.7715567074656595,0.7003886283189886,0.8294438894561563,0.6870146204748768,0.836436735743774
size128_field,random,specter,scibert,50,0.56771848427945,0.572074777855215,0.4712562291788236,0.6740961283432577,0.4500981166397763,0.6983165260370545
size128_field,random,specter,bert,50,0.6027105482532833,0.6011452893025883,0.49848332588532673,0.7204858227577875,0.47920092523723773,0.7621225764241968
size128_field,random,specter,mpnet,50,0.6897384098987567,0.6864672581816386,0.6290236996341824,0.7588542386681977,0.5994543282389451,0.8112850018420027
size128_field,random,specter,minilm,50,0.6260118105238486,0.6177817218793275,0.5632875769882589,0.6940616955461575,0.5590212635975471,0.7255325404316818
size128_field,random,specter,pubmedbert,50,0.531867664625377,0.5365252407153369,0.40261202564957854,0.6206783061577846,0.3941490369044824,0.6543533810427543
size128_field,random,specter,biobert,50,0.5599730396482873,0.5597287442671954,0.45657956349172446,0.659425259173939,0.44873676557533987,0.6674793068932812
size128_field,random,specter,simcse,50,0.5746707670567544,0.576795886532367,0.4607080570016459,0.6852618465461989,0.432184984091604,0.7147696607418313
size128_field,random,specter2,scincl,50,0.7882094194743524,0.7882868876656572,0.7364857262071062,0.8547523452096594,0.728126357282889,0.8586310516726311
size128_field,random,specter2,scibert,50,0.5723404286231497,0.5643123654276665,0.4522136232711358,0.6611590648278666,0.43648924708771664,0.7134953143440295
size128_field,random,specter2,bert,50,0.5802553839110912,0.5730245857235317,0.48201588026532366,0.7411993729122882,0.46647442338995204,0.7534492111613362
size128_field,random,specter2,mpnet,50,0.6694266080387117,0.6657286056211876,0.6106176728769768,0.7605397161910107,0.6079363134616479,0.7656534484335821
size128_field,random,specter2,minilm,50,0.5960207983066579,0.5917735268355414,0.5174581055462438,0.7004882378920604,0.493748379452496,0.7163263622783679
size128_field,random,specter2,pubmedbert,50,0.5307583074510412,0.5317324807910091,0.4008356264678025,0.6285473130263101,0.38559779604793365,0.6700350704837656
size128_field,random,specter2,biobert,50,0.5576427626400565,0.5584368953685537,0.4646763279187901,0.6527770850921597,0.4542523469627567,0.6575450192013158
size128_field,random,specter2,simcse,50,0.5375870687542147,0.5287989595257514,0.43326549256140323,0.6596927600660989,0.3898519415419413,0.6965272950029061
size128_field,random,scincl,scibert,50,0.5604774459656231,0.570036041780577,0.4637671271265909,0.6521463665622941,0.4364674266916956,0.6647743081179415
size128_field,random,scincl,bert,50,0.6052672714253378,0.599489508722209,0.5171844271823306,0.7382037333038936,0.5104000259956787,0.7482248358374164
size128_field,random,scincl,mpnet,50,0.6999264105830637,0.6976835565980481,0.6405487051695514,0.7722286538041022,0.6372913220849453,0.7861852927664894
size128_field,random,scincl,minilm,50,0.6251973821292566,0.6313685401066051,0.5337648633090798,0.6992178055915257,0.5180507041678587,0.7362932364155155
size128_field,random,scincl,pubmedbert,50,0.5332846780691848,0.5368521997223055,0.41479781818203065,0.6398151798285107,0.3997555674998373,0.6470752122171074
size128_field,random,scincl,biobert,50,0.5628340197429175,0.5563035986547646,0.45899324374955197,0.6788503397920419,0.4477891274185364,0.6859978657612683
size128_field,random,scincl,simcse,50,0.5718214749386975,0.5697353023494314,0.48698094564084293,0.6766457333154063,0.45474609076194206,0.6926234845691452
size128_field,random,scibert,bert,50,0.7147956585947192,0.7147792533037858,0.6299788281240155,0.8071698495971497,0.6127722983228617,0.8188349136833932
size128_field,random,scibert,mpnet,50,0.5060608411244392,0.5038516535121611,0.39794900606920447,0.6119400606977853,0.3856579897242757,0.6656734056257936
size128_field,random,scibert,minilm,50,0.46857142952447384,0.46650149976677846,0.3829159993887942,0.5514749467965215,0.3422303651519793,0.6092620702877938
size128_field,random,scibert,pubmedbert,50,0.8236952186108433,0.824355132098415,0.7646661561006716,0.882334941999298,0.756844893975498,0.8836216729972903
size128_field,random,scibert,biobert,50,0.8116191521597991,0.8121688589357702,0.7354586418351291,0.8729585868877688,0.7268246430535104,0.890936418174014
size128_field,random,scibert,simcse,50,0.6228763941013203,0.6218583726841356,0.5226576121896701,0.7243049195793276,0.5047562442420308,0.7367375710073079
size128_field,random,bert,mpnet,50,0.5556741176424519,0.5470966908396644,0.4590826440143252,0.652313062190356,0.4574132463114846,0.6891586924607013
size128_field,random,bert,minilm,50,0.5253977866845405,0.5140137521810413,0.4374534794718004,0.6451343890071477,0.4286523510110069,0.6592521986074705
size128_field,random,bert,pubmedbert,50,0.7458866071122294,0.7427721211430118,0.6621084715404869,0.8164628734334402,0.6355613607720952,0.8357605264697151
size128_field,random,bert,biobert,50,0.7762028755458892,0.785542811714096,0.6700881763822629,0.8355810314991423,0.6361983000083007,0.8498055349340143
size128_field,random,bert,simcse,50,0.7979487680673845,0.8013177032964516,0.7160286241560926,0.864303783131969,0.7124901725437248,0.868445925886558
size128_field,random,mpnet,minilm,50,0.7427765903091985,0.7450036303980883,0.6835267028403788,0.8071664847689001,0.6349060310754093,0.8301836848606324
size128_field,random,mpnet,pubmedbert,50,0.47831891158083145,0.4786329761517578,0.32986193600395275,0.5867158740339319,0.297158647112072,0.595173528319698
size128_field,random,mpnet,biobert,50,0.5086642979069369,0.5131131421440007,0.39452898908361567,0.6108338560349904,0.3760767784833239,0.6315664139017488
size128_field,random,mpnet,simcse,50,0.5413249835847307,0.5468064475971546,0.4374453359005401,0.6685857781381279,0.4230011721136992,0.6970037391025747
size128_field,random,minilm,pubmedbert,50,0.4336716045115001,0.43115343411745677,0.34433855440620526,0.5187943512812649,0.32885416713768856,0.5504408319464761
size128_field,random,minilm,biobert,50,0.46194261650577323,0.46638305092833593,0.36913342136185157,0.5560530491572786,0.3515827078266571,0.5674822700662715
size128_field,random,minilm,simcse,50,0.5331939542848523,0.5349158192432737,0.4319837879600138,0.670010304043324,0.40653137108951365,0.6744442468496339
size128_field,random,pubmedbert,biobert,50,0.8650411381027873,0.8685170038817736,0.7952664378542766,0.9056872898678454,0.7903305980197567,0.9104213389890433
size128_field,random,pubmedbert,simcse,50,0.638264690817047,0.6515430099594759,0.509452858502365,0.7223487913120128,0.4569352864382601,0.7422531564610477
size128_field,random,biobert,simcse,50,0.6580711467975585,0.6596321146036052,0.522767667452306,0.7506553611747327,0.5066758806877767,0.7551651250423917
size128_subfield183,observed,specter,specter2,50,0.9393267359112598,0.9394745613019465,0.9379793694447554,0.9404579598304499,0.9377920523522905,0.9406187093411853
size128_subfield183,observed,specter,scincl,50,0.9557493982186424,0.9557820928195262,0.9548081929526362,0.9567739749293168,0.9544397015833602,0.9568965456337757
size128_subfield183,observed,specter,scibert,50,0.9076357534593388,0.9075693988946456,0.9046969446653379,0.9099554327847345,0.9041812260684768,0.9120707234783424
size128_subfield183,observed,specter,bert,50,0.8590415769639358,0.8589240373738491,0.8565267296255364,0.8616154652813436,0.8553800421492986,0.8616948438958938
size128_subfield183,observed,specter,mpnet,50,0.9319488497910575,0.9319913041859078,0.9301545541340602,0.933677874570038,0.9295839573127191,0.9338438138514357
size128_subfield183,observed,specter,minilm,50,0.9336393152531134,0.9336537618357188,0.9317682597866561,0.9352543533009113,0.9312323314401244,0.9359450423970085
size128_subfield183,observed,specter,pubmedbert,50,0.8384903973468427,0.8383681210111631,0.8363473975809853,0.8419610078144837,0.8349646883493068,0.8447133492127514
size128_subfield183,observed,specter,biobert,50,0.859479218499237,0.8593840457058176,0.8574059247788147,0.8622143653853255,0.856610696917419,0.8637371666031364
size128_subfield183,observed,specter,simcse,50,0.8978098797599782,0.8976234595092611,0.8951930182432312,0.9005406654527364,0.8944031654223636,0.9008174579270489
size128_subfield183,observed,specter2,scincl,50,0.9652723004718626,0.9652983463402416,0.9641860297012481,0.966174438228666,0.9640760393439152,0.9663245675772486
size128_subfield183,observed,specter2,scibert,50,0.9256367686927455,0.9256690741403876,0.9228952478555591,0.9277271036998854,0.9218901111060925,0.9291132972928504
size128_subfield183,observed,specter2,bert,50,0.9019883162997157,0.9018463233630513,0.8997712723986123,0.9038793229976635,0.8996957982316606,0.9055466850562542
size128_subfield183,observed,specter2,mpnet,50,0.9402275685603445,0.9402001519430216,0.9389079072842008,0.941867573921874,0.9384844152487586,0.9422086776355556
size128_subfield183,observed,specter2,minilm,50,0.931882917036707,0.9317952077191893,0.9301442462798102,0.9337490783691896,0.9299434029760828,0.9347299544832108
size128_subfield183,observed,specter2,pubmedbert,50,0.8753017743146413,0.8753131712905664,0.8712361268023248,0.8791234744855236,0.870392673157173,0.880235348831437
size128_subfield183,observed,specter2,biobert,50,0.8959235297611856,0.8959383196870243,0.8929760091548286,0.8988199229453119,0.8926096491192776,0.8994040623546558
size128_subfield183,observed,specter2,simcse,50,0.9195321176762499,0.9195667382246048,0.9172251147080511,0.92272093271461,0.9164272925166151,0.9228687286643811
size128_subfield183,observed,scincl,scibert,50,0.918032444028409,0.9180082765457123,0.9157444583141453,0.9209815212445913,0.9156412355036367,0.9212311607463195
size128_subfield183,observed,scincl,bert,50,0.8852503222838028,0.8852706002885942,0.8828027746291406,0.8872689974008505,0.8824148111746133,0.8879713198302384
size128_subfield183,observed,scincl,mpnet,50,0.939665945923155,0.9397401085848436,0.9380806017261725,0.9409709684715583,0.9375979621776345,0.9418627006793783
size128_subfield183,observed,scincl,minilm,50,0.9379163165415646,0.9379466684953153,0.9358835633224323,0.9396838930944273,0.9354069557535075,0.9401904434036648
size128_subfield183,observed,scincl,pubmedbert,50,0.866736428449875,0.8666132963036438,0.863574020043282,0.870354732003495,0.8630365541341027,0.8718335199261358
size128_subfield183,observed,scincl,biobert,50,0.8851034450420282,0.8849204240351363,0.8827022336952788,0.8883385521287103,0.8823498766455673,0.8888026334793735
size128_subfield183,observed,scincl,simcse,50,0.9152067843897764,0.9151327593114668,0.9132583826816403,0.9170925698279362,0.9128736480120551,0.9172031801386136
size128_subfield183,observed,scibert,bert,50,0.9566523027425125,0.9567190884904351,0.9551089517758136,0.9578236355736008,0.9549042323928252,0.9584386908290524
size128_subfield183,observed,scibert,mpnet,50,0.8902337980406,0.8901646958304653,0.8858547977986174,0.8933561280499901,0.8855978293141622,0.8938573477354379
size128_subfield183,observed,scibert,minilm,50,0.8938431924916895,0.8939276236773701,0.8906211280043166,0.89642570041441,0.8903166287439918,0.8965322325825577
size128_subfield183,observed,scibert,pubmedbert,50,0.9635652867855653,0.9634144774118554,0.9623229646350643,0.9654866455859691,0.9614349578720303,0.9658306697882671
