omitted_field,model_a,model_b,n,mean,median,p025,p975,min,max,largest_absolute_change
17,specter,scincl,51,0.00017208880808891112,0.0001561181861624572,-9.347190225098001e-05,0.0004867824966094392,-0.00018884175832412087,0.0006881882653481108,0.0006881882653481108
17,specter,scibert,51,0.0013548256914184917,0.0013394414372708274,0.0002935090076724989,0.0024318438937526166,-0.00014505737404502117,0.0027471540368601,0.0027471540368601
17,specter,bert,51,0.0013020504527810437,0.0011607757105618344,7.897324419761653e-05,0.0027339213318493816,-0.00012849128782133068,0.0029594732762622256,0.0029594732762622256
17,specter,mpnet,51,0.0020387149076366426,0.0020260750915860326,0.0014705958084964,0.0028000419139578014,0.0014230694858045068,0.0029055746910130464,0.0029055746910130464
17,specter,minilm,51,0.0019094874128668274,0.0019640779011184106,0.0011077930649362466,0.0026472349914724302,0.0010648791785932143,0.0031252239310499697,0.0031252239310499697
17,specter,pubmedbert,51,0.0023610399161875153,0.002188614093561414,0.00016094917842213174,0.004001071554563251,-0.0001921482132642982,0.00405641464848594,0.00405641464848594
17,specter,biobert,51,0.0037840114019072318,0.003913377150215336,0.00206486606684661,0.005360158746669452,0.0018267743949479387,0.005914912635777592,0.005914912635777592
17,specter,simcse,51,0.0033447935185226493,0.0033257889615365688,0.0018976963242626488,0.004827300858013223,0.001796915385702369,0.004878720118987934,0.004878720118987934
17,specter2,scincl,51,0.0005452749427057052,0.0005333618741933943,0.00015192410641731713,0.0009334021158448336,0.00011971297193769104,0.0013641126022486683,0.0013641126022486683
17,specter2,scibert,51,0.00043496062563729964,0.0004035113814367941,-0.000509335220168855,0.001279881045504555,-0.0009205024228911007,0.0016058618288625759,0.0016058618288625759
17,specter2,bert,51,0.0010123305443466694,0.001057664046473561,-0.0006075234178663513,0.0019787214201400505,-0.0007360403096238199,0.002209696423454588,0.002209696423454588
17,specter2,mpnet,51,0.0005319610194686752,0.00046798794865066107,-0.00011916626497801563,0.0014200336617505305,-0.00037250654670084593,0.0015558857506862145,0.0015558857506862145
17,specter2,minilm,51,0.0010927382732862318,0.0009979059631576304,0.00036977860149070563,0.0017995890697996564,0.0002743729955685392,0.0019379869480383727,0.0019379869480383727
17,specter2,pubmedbert,51,4.8135757566685116e-05,0.00013840396129072285,-0.001420451628074082,0.0018689015803855236,-0.003130134744180557,0.002396303956383461,0.003130134744180557
17,specter2,biobert,51,0.0010583422967944199,0.0012159884962159584,-0.0005999955322376627,0.0023298237681906586,-0.0009377459036553626,0.002528117984721301,0.002528117984721301
17,specter2,simcse,51,0.002824786234522133,0.0029346226433060174,0.0011518772088136564,0.003980632141030088,0.000806627417555994,0.005057952697696488,0.005057952697696488
17,scincl,scibert,51,-0.00023300266311194838,-0.00021299790720352707,-0.001118316932216118,0.0005695958003240353,-0.0012106164474178227,0.0009030425965149691,0.0012106164474178227
17,scincl,bert,51,-0.00020120052530706088,-0.00016122350606806446,-0.0014065951987316805,0.0007469234829053373,-0.0014944433113053268,0.0011516205303310212,0.0014944433113053268
17,scincl,mpnet,51,0.0009929696795745028,0.001009247448538586,0.0002724596644491928,0.0017897126491163151,0.00013454768068765777,0.0020210311530067804,0.0020210311530067804
17,scincl,minilm,51,0.001123070787904286,0.0011129086658133724,0.00033288225107352964,0.0018929546208546477,0.00027728428536200056,0.001940885596162234,0.001940885596162234
17,scincl,pubmedbert,51,-0.0002979047694359237,-0.0003607037069769392,-0.00212451476234074,0.0013626154585822947,-0.002585305243414826,0.0017245180332385868,0.002585305243414826
17,scincl,biobert,51,0.0008805207452868356,0.0009361477689304731,-0.00035605666306962047,0.0023006977279509677,-0.000810627035123801,0.002770508079205203,0.002770508079205203
17,scincl,simcse,51,0.0005400954165302805,0.0005835127037779886,-0.0008258187128488415,0.0018275448073619416,-0.0010859148902686577,0.0021436969399993844,0.0021436969399993844
17,scibert,bert,51,0.0009344900587795055,0.0008901056484832415,0.00038888442696025094,0.0016190372956604582,0.00035194218617962125,0.0016998270157386752,0.0016998270157386752
17,scibert,mpnet,51,-0.0001939433458313813,-0.00018126010276164894,-0.0011188534097108516,0.00048097014635214985,-0.0012545681115927465,0.0007014634641211437,0.0012545681115927465
17,scibert,minilm,51,0.0017482953254716943,0.001712456153145081,0.0003971871108007785,0.0034288176297895268,0.00010932124789175823,0.00370578873405647,0.00370578873405647
17,scibert,pubmedbert,51,0.0007232213758557784,0.0006371925820439772,-5.364983199546147e-05,0.0017515925141586564,-5.6253872562361806e-05,0.0019506778391590318,0.0019506778391590318
17,scibert,biobert,51,0.0018051569770649784,0.0017474184966538298,0.0007829933019497248,0.0027470762922913172,0.0006677823714740239,0.0028060721218232665,0.0028060721218232665
17,scibert,simcse,51,0.0011147645721985534,0.001048965566368687,0.0004929089309021195,0.0020244223545289597,0.00046017073586090973,0.0020701757510522834,0.0020701757510522834
17,bert,mpnet,51,-0.001496730090265223,-0.00144724640131777,-0.002630293718775406,-0.00022684578677190093,-0.00297997415255824,-9.304118088271363e-05,0.00297997415255824
17,bert,minilm,51,0.00110247690110822,0.0011114524940966097,-0.0008613929902483997,0.0034225676625009582,-0.0010713774443213975,0.004016517571062028,0.004016517571062028
17,bert,pubmedbert,51,-0.002538881934974324,-0.0025038742703376027,-0.0034489614944755997,-0.001572943145871336,-0.003769521258809916,-0.0015711330048633343,0.003769521258809916
17,bert,biobert,51,-0.0017204013685949812,-0.0017339880959014176,-0.002267472671864945,-0.001251575395737281,-0.0023029924590303175,-0.0011748061680322275,0.0023029924590303175
17,bert,simcse,51,-0.0005197478813879688,-0.0005528622683604878,-0.0008422367882882642,-6.970507320336328e-05,-0.0009498639080398608,-4.5913122377561066e-05,0.0009498639080398608
17,mpnet,minilm,51,0.0007701364872497751,0.0007589104706360317,5.206707548843781e-05,0.0014336633051802439,-0.00015601518229513278,0.0015409276356087576,0.0015409276356087576
17,mpnet,pubmedbert,51,-0.002762476253107403,-0.002782174458227371,-0.004643133897839158,-0.0010343900071713985,-0.005825105641880324,-0.0008009095577510283,0.005825105641880324
17,mpnet,biobert,51,-0.0015453795674616978,-0.0015446730227705041,-0.0032930938704611723,-2.197891592553569e-05,-0.0034456920257230905,9.292622351364521e-05,0.0034456920257230905
17,mpnet,simcse,51,0.0006293942090035812,0.000635836331062678,-0.0009044330112958632,0.0017412519285338879,-0.0011026372668495599,0.0021943885321630274,0.0021943885321630274
17,minilm,pubmedbert,51,0.0010676873315896927,0.0009809306637786896,-0.0009766763339468243,0.003948758035979466,-0.002663661526941641,0.004189185947448881,0.004189185947448881
17,minilm,biobert,51,0.0013942621963212644,0.001496503019454587,-0.0007425797679723178,0.003925912041562174,-0.0009299792467158952,0.00470879455768114,0.00470879455768114
17,minilm,simcse,51,0.00327368648793424,0.003169188514999144,0.0012813463957597193,0.005039728270383292,0.0007813707052271024,0.005093530664728618,0.005093530664728618
17,pubmedbert,biobert,51,0.00012882826554572833,0.0001383807721161423,-0.00011999053857306152,0.00039580385935825135,-0.0001804133114693407,0.0004840515885674579,0.0004840515885674579
17,pubmedbert,simcse,51,-0.0018980651983107905,-0.0017995376249253514,-0.002955574457617377,-0.0008294805068329303,-0.003047698339356586,-0.0005808694161426597,0.003047698339356586
17,biobert,simcse,51,-0.00045353872530108776,-0.00046526599874474606,-0.001018414428155645,0.0002771185738769666,-0.001185129808666363,0.0003591430025904341,0.001185129808666363
18,specter,specter2,51,-0.0010273046300190774,-0.0010409190882624264,-0.0014416062990521006,-0.0004794457968514687,-0.0015997604091378959,-0.000225803840809502,0.0015997604091378959
18,specter,scincl,51,-0.0012053636068329093,-0.0012116362826481986,-0.001700911258827681,-0.0007815833179394271,-0.0017858744603661547,-0.000635844257956486,0.0017858744603661547
18,specter,scibert,51,-0.002898320622428506,-0.002959131612811916,-0.003700165730476962,-0.002148054366166746,-0.0037110846771244432,-0.0016301152050403056,0.0037110846771244432
18,specter,bert,51,-0.004068226149576908,-0.004047202265026639,-0.005092571483750419,-0.002971659439206603,-0.005209911444483906,-0.0029077648065569672,0.005209911444483906
18,specter,mpnet,51,-0.0001765032622911822,-0.00016486309421614997,-0.0009412901125055717,0.0009037189464792816,-0.0010113039923635991,0.0010676466219503578,0.0010676466219503578
18,specter,minilm,51,0.00029499068081121065,0.0003141701396954799,-0.0007982418065161923,0.0014595965623168394,-0.000835485874175701,0.0016121756490292682,0.0016121756490292682
18,specter,pubmedbert,51,-0.004563718799760477,-0.004589234246010654,-0.005677250093368141,-0.0035207372906366774,-0.005715428242937581,-0.002390874273593968,0.005715428242937581
18,specter,biobert,51,-0.0038205628470169653,-0.003921369100227112,-0.004819090093374528,-0.0028282765630328333,-0.004878388453963156,-0.002080904870369271,0.004878388453963156
18,specter,simcse,51,-0.0022187062440963234,-0.0021646221584942227,-0.003508494962617986,-0.0010606315855768156,-0.0036728424683097893,-0.0007266907368939091,0.0036728424683097893
18,specter2,scincl,51,-0.0009397624573599231,-0.000944843486363034,-0.0012878159193305538,-0.0004940512079122106,-0.0013165587142963675,-0.0003908497387706822,0.0013165587142963675
18,specter2,scibert,51,-0.001463146732297555,-0.0014438790354052156,-0.0020769456890381843,-0.0008805578192995489,-0.0024174072457027185,-0.0005333728690181117,0.0024174072457027185
18,specter2,bert,51,-0.001217127436957557,-0.0011318585969652961,-0.0021703459977225614,-1.1621073486289824e-06,-0.0025769663788598463,0.00041520672821115934,0.0025769663788598463
18,specter2,mpnet,51,-0.000808586774097836,-0.0008940907419801025,-0.001580259319432148,8.534550028138632e-05,-0.0017051011001628646,0.0004816895981407665,0.0017051011001628646
18,specter2,minilm,51,-0.0018637609937814349,-0.0019094471968198468,-0.0029388048130099542,-0.000781910278557868,-0.0029857293645283445,-0.0005250114159440766,0.0029857293645283445
18,specter2,pubmedbert,51,-0.00137011669804455,-0.0013511513814413734,-0.0024290880955414595,-0.00023398582092426512,-0.0026723991223012167,3.181125194262613e-06,0.0026723991223012167
18,specter2,biobert,51,-0.0011299336954136592,-0.0011876707830680289,-0.0023220363175940895,0.0002055221826912923,-0.0026188177109164323,0.0004288726707623036,0.0026188177109164323
18,specter2,simcse,51,-0.0002878558128697761,-0.00019137190498830225,-0.001690471811177735,0.0010530889399073817,-0.0018500129817434763,0.0016243001744412622,0.0018500129817434763
18,scincl,scibert,51,-0.0019507140677022037,-0.0019083456110443597,-0.002696291983734417,-0.0012883136846623955,-0.003040612510598284,-0.0011367032214901762,0.003040612510598284
18,scincl,bert,51,-0.0021452358139508023,-0.002173484382881452,-0.002998121762703476,-0.0013590767293652772,-0.003452155989354777,-0.0006142270009585893,0.003452155989354777
18,scincl,mpnet,51,-0.0016229298871083765,-0.0017069943711408575,-0.0023109301759565715,-0.0007163891143588119,-0.002407134661719268,-0.0006566283666054051,0.002407134661719268
18,scincl,minilm,51,-0.002604726983783049,-0.002621604323200355,-0.0034429463211930467,-0.0016643543122314142,-0.0036448894594987014,-0.0012476062047146463,0.0036448894594987014
18,scincl,pubmedbert,51,-0.001314241699047622,-0.0013020778747313555,-0.0020819163711989774,-0.00026645601454236556,-0.0034507835391326402,0.00045066777871183294,0.0034507835391326402
18,scincl,biobert,51,-0.0014523252953782615,-0.0014757316152476108,-0.002147973686286747,-0.0005558863248804613,-0.0026581175765777454,-0.0001554816049158525,0.0026581175765777454
