representation,metric,cutoff,field_a,field_b,model,direction,smallest_relative_difference,largest_relative_difference
original,d80,0.1,16,31,mpnet,0,0.009950248756218905,0.046511627906976744
original,d80,0.1,16,31,minilm,0,0.0,0.03015075376884422
original,d80,0.1,16,31,pubmedbert,0,0.0,0.05128205128205128
original,d80,0.1,16,31,biobert,0,0.0,0.06666666666666667
original,d80,0.1,16,31,simcse,0,0.03389830508474576,0.07142857142857142
original,d80,0.1,16,32,specter,0,-0.07407407407407407,-0.05309734513274336
original,d80,0.1,16,32,specter2,0,-0.11764705882352941,-0.09032258064516129
original,d80,0.1,16,32,scincl,-1,-0.1509433962264151,-0.11320754716981132
original,d80,0.1,16,32,scibert,0,0.05128205128205128,0.09655172413793103
original,d80,0.1,16,32,bert,1,0.4144144144144144,0.4727272727272727
original,d80,0.1,16,32,mpnet,0,0.04878048780487805,0.0821917808219178
original,d80,0.1,16,32,minilm,0,0.019801980198019802,0.05555555555555555
original,d80,0.1,16,32,pubmedbert,0,0.03389830508474576,0.08403361344537816
original,d80,0.1,16,32,biobert,1,0.13138686131386862,0.1875
original,d80,0.1,16,32,simcse,1,0.22580645161290322,0.25806451612903225
original,d80,0.1,16,33,specter,-1,-0.1509433962264151,-0.10909090909090909
original,d80,0.1,16,33,specter2,0,-0.06289308176100629,-0.03592814371257485
original,d80,0.1,16,33,scincl,0,-0.1111111111111111,-0.07407407407407407
original,d80,0.1,16,33,scibert,0,-0.014388489208633094,0.05263157894736842
original,d80,0.1,16,33,bert,1,0.45614035087719296,0.5132743362831859
original,d80,0.1,16,33,mpnet,0,0.0861244019138756,0.1415929203539823
original,d80,0.1,16,33,minilm,0,0.04878048780487805,0.0821917808219178
original,d80,0.1,16,33,pubmedbert,0,-0.05309734513274336,0.03278688524590164
original,d80,0.1,16,33,biobert,0,-0.01680672268907563,0.0625
original,d80,0.1,16,33,simcse,1,0.32061068702290074,0.37142857142857144
original,d80,0.1,16,34,specter,0,-0.1308411214953271,-0.07407407407407407
original,d80,0.1,16,34,specter2,0,-0.10256410256410256,-0.07317073170731707
original,d80,0.1,16,34,scincl,-1,-0.1509433962264151,-0.11320754716981132
original,d80,0.1,16,34,scibert,0,0.0547945205479452,0.1095890410958904
original,d80,0.1,16,34,bert,1,0.2222222222222222,0.30303030303030304
original,d80,0.1,16,34,mpnet,-1,-0.22727272727272727,-0.18994413407821228
original,d80,0.1,16,34,minilm,-1,-0.16216216216216217,-0.11891891891891893
original,d80,0.1,16,34,pubmedbert,0,0.06666666666666667,0.13953488372093023
original,d80,0.1,16,34,biobert,1,0.208955223880597,0.2814814814814815
original,d80,0.1,16,34,simcse,0,0.08695652173913043,0.12173913043478261
original,d80,0.1,16,35,specter,0,-0.15384615384615385,-0.09345794392523364
original,d80,0.1,16,35,specter2,0,-0.012269938650306749,0.024390243902439025
original,d80,0.1,16,35,scincl,-1,-0.21359223300970873,-0.17475728155339806
original,d80,0.1,16,35,scibert,0,0.027777777777777776,0.07792207792207792
original,d80,0.1,16,35,bert,1,0.20408163265306123,0.2803738317757009
original,d80,0.1,16,35,mpnet,-1,-0.15217391304347827,-0.10752688172043011
original,d80,0.1,16,35,minilm,0,-0.1164021164021164,-0.06896551724137931
original,d80,0.1,16,35,pubmedbert,0,0.0,0.06779661016949153
original,d80,0.1,16,35,biobert,1,0.125,0.1875
original,d80,0.1,16,35,simcse,0,0.018018018018018018,0.07142857142857142
original,d80,0.1,16,36,specter,0,-0.07272727272727272,-0.03508771929824561
original,d80,0.1,16,36,specter2,0,-0.10256410256410256,-0.07317073170731707
original,d80,0.1,16,36,scincl,0,-0.07272727272727272,-0.03636363636363636
original,d80,0.1,16,36,scibert,0,0.025974025974025976,0.056338028169014086
original,d80,0.1,16,36,bert,1,0.4,0.45871559633027525
original,d80,0.1,16,36,mpnet,0,0.0,0.037383177570093455
original,d80,0.1,16,36,minilm,0,0.029556650246305417,0.06451612903225806
original,d80,0.1,16,36,pubmedbert,0,0.0,0.06779661016949153
original,d80,0.1,16,36,biobert,0,0.09523809523809523,0.16296296296296298
original,d80,0.1,16,36,simcse,1,0.24,0.2857142857142857
original,d80,0.1,17,18,specter,0,-0.08849557522123894,-0.05042016806722689
original,d80,0.1,17,18,specter2,0,0.03870967741935484,0.06802721088435375
original,d80,0.1,17,18,scincl,0,-0.018691588785046728,0.018691588785046728
original,d80,0.1,17,18,scibert,0,-0.03821656050955414,0.011834319526627219
original,d80,0.1,17,18,bert,0,0.016260162601626018,0.09375
original,d80,0.1,17,18,mpnet,-1,-0.13559322033898305,-0.10970464135021098
original,d80,0.1,17,18,minilm,0,-0.06451612903225806,-0.03669724770642202
original,d80,0.1,17,18,pubmedbert,0,-0.047244094488188976,0.015503875968992248
original,d80,0.1,17,18,biobert,0,-0.045112781954887216,0.014598540145985401
original,d80,0.1,17,18,simcse,0,0.06060606060606061,0.09090909090909091
original,d80,0.1,17,19,specter,-1,-0.22641509433962265,-0.19469026548672566
original,d80,0.1,17,19,specter2,0,0.09271523178807947,0.11320754716981132
original,d80,0.1,17,19,scincl,0,-0.1414141414141414,-0.09345794392523364
original,d80,0.1,17,19,scibert,0,-0.1643835616438356,-0.1
original,d80,0.1,17,19,bert,0,-0.10714285714285714,-0.03278688524590164
original,d80,0.1,17,19,mpnet,-1,-0.3333333333333333,-0.30414746543778803
original,d80,0.1,17,19,minilm,-1,-0.1688888888888889,-0.14492753623188406
original,d80,0.1,17,19,pubmedbert,-1,-0.18487394957983194,-0.10687022900763359
original,d80,0.1,17,19,biobert,0,-0.14173228346456693,-0.07194244604316546
original,d80,0.1,17,19,simcse,0,0.0,0.06153846153846154
original,d80,0.1,17,20,specter,-1,-0.22641509433962265,-0.18867924528301888
original,d80,0.1,17,20,specter2,0,0.06369426751592357,0.09395973154362416
original,d80,0.1,17,20,scincl,0,-0.038461538461538464,-0.01834862385321101
original,d80,0.1,17,20,scibert,0,-0.13496932515337423,-0.07894736842105263
original,d80,0.1,17,20,bert,0,0.06349206349206349,0.15873015873015872
original,d80,0.1,17,20,mpnet,-1,-0.19047619047619047,-0.15517241379310345
original,d80,0.1,17,20,minilm,0,-0.10344827586206896,-0.07476635514018691
original,d80,0.1,17,20,pubmedbert,0,-0.15151515151515152,-0.048
original,d80,0.1,17,20,biobert,0,-0.10687022900763359,-0.029850746268656716
original,d80,0.1,17,20,simcse,1,0.13740458015267176,0.18181818181818182
original,d80,0.1,17,21,specter,-1,-0.21428571428571427,-0.16822429906542055
original,d80,0.1,17,21,specter2,0,0.0273972602739726,0.0547945205479452
original,d80,0.1,17,21,scincl,-1,-0.2268041237113402,-0.1782178217821782
original,d80,0.1,17,21,scibert,-1,-0.17721518987341772,-0.12658227848101267
original,d80,0.1,17,21,bert,-1,-0.21052631578947367,-0.12173913043478261
original,d80,0.1,17,21,mpnet,-1,-0.3291139240506329,-0.2831050228310502
original,d80,0.1,17,21,minilm,-1,-0.18018018018018017,-0.14492753623188406
original,d80,0.1,17,21,pubmedbert,-1,-0.18461538461538463,-0.13114754098360656
original,d80,0.1,17,21,biobert,0,-0.10687022900763359,-0.05714285714285714
original,d80,0.1,17,21,simcse,0,-0.06779661016949153,-0.03225806451612903
original,d80,0.1,17,22,specter,0,0.0,0.03389830508474576
original,d80,0.1,17,22,specter2,0,0.0759493670886076,0.11920529801324503
original,d80,0.1,17,22,scincl,0,-0.018018018018018018,0.037037037037037035
original,d80,0.1,17,22,scibert,0,-0.03508771929824561,0.023529411764705882
original,d80,0.1,17,22,bert,0,-0.048,0.017094017094017096
original,d80,0.1,17,22,mpnet,0,-0.10606060606060606,-0.05761316872427984
original,d80,0.1,17,22,minilm,0,-0.03333333333333333,0.0
original,d80,0.1,17,22,pubmedbert,0,-0.02857142857142857,0.03076923076923077
original,d80,0.1,17,22,biobert,0,0.0,0.057971014492753624
original,d80,0.1,17,22,simcse,0,-0.06779661016949153,-0.01680672268907563
original,d80,0.1,17,23,specter,0,-0.12612612612612611,-0.08547008547008547
original,d80,0.1,17,23,specter2,0,0.09271523178807947,0.11920529801324503
original,d80,0.1,17,23,scincl,0,-0.038461538461538464,0.0
original,d80,0.1,17,23,scibert,0,-0.06369426751592357,-0.012738853503184714
original,d80,0.1,17,23,bert,0,0.0,0.08264462809917356
original,d80,0.1,17,23,mpnet,-1,-0.24390243902439024,-0.20444444444444446
original,d80,0.1,17,23,minilm,0,-0.12173913043478261,-0.08450704225352113
original,d80,0.1,17,23,pubmedbert,0,-0.0625,-0.014598540145985401
original,d80,0.1,17,23,biobert,0,-0.014598540145985401,0.043795620437956206
original,d80,0.1,17,23,simcse,0,0.07874015748031496,0.125
original,d80,0.1,17,24,specter,0,-0.12173913043478261,-0.07142857142857142
original,d80,0.1,17,24,specter2,0,0.05128205128205128,0.08108108108108109
original,d80,0.1,17,24,scincl,0,-0.05714285714285714,-0.01834862385321101
original,d80,0.1,17,24,scibert,0,-0.10526315789473684,-0.04878048780487805
original,d80,0.1,17,24,bert,-1,-0.2222222222222222,-0.12173913043478261
original,d80,0.1,17,24,mpnet,-1,-0.37606837606837606,-0.32558139534883723
original,d80,0.1,17,24,minilm,-1,-0.228310502283105,-0.18719211822660098
original,d80,0.1,17,24,pubmedbert,0,-0.015503875968992248,0.056338028169014086
original,d80,0.1,17,24,biobert,0,0.056338028169014086,0.15384615384615385
original,d80,0.1,17,24,simcse,0,-0.06779661016949153,-0.03225806451612903
original,d80,0.1,17,25,specter,0,-0.07017543859649122,-0.03333333333333333
original,d80,0.1,17,25,specter2,0,0.0880503144654088,0.11320754716981132
original,d80,0.1,17,25,scincl,0,-0.05714285714285714,-0.01834862385321101
original,d80,0.1,17,25,scibert,0,-0.07692307692307693,-0.024096385542168676
original,d80,0.1,17,25,bert,0,-0.12173913043478261,-0.03333333333333333
original,d80,0.1,17,25,mpnet,-1,-0.31666666666666665,-0.2727272727272727
original,d80,0.1,17,25,minilm,-1,-0.1688888888888889,-0.1346153846153846
original,d80,0.1,17,25,pubmedbert,0,-0.07407407407407407,-0.015503875968992248
original,d80,0.1,17,25,biobert,0,-0.041379310344827586,0.029411764705882353
original,d80,0.1,17,25,simcse,0,-0.13333333333333333,-0.08695652173913043
original,d80,0.1,17,26,specter,0,-0.017094017094017096,0.017094017094017096
original,d80,0.1,17,26,specter2,0,0.09271523178807947,0.125
original,d80,0.1,17,26,scincl,0,-0.038461538461538464,0.0
original,d80,0.1,17,26,scibert,0,-0.05063291139240506,0.011834319526627219
original,d80,0.1,17,26,bert,-1,-0.2857142857142857,-0.20952380952380953
original,d80,0.1,17,26,mpnet,0,-0.11764705882352941,-0.09205020920502092
original,d80,0.1,17,26,minilm,0,-0.06451612903225806,-0.04219409282700422
original,d80,0.1,17,26,pubmedbert,0,-0.15151515151515152,-0.08130081300813008
original,d80,0.1,17,26,biobert,-1,-0.208,-0.13333333333333333
original,d80,0.1,17,26,simcse,0,-0.03333333333333333,0.01652892561983471
original,d80,0.1,17,27,specter,0,-0.017094017094017096,0.017094017094017096
original,d80,0.1,17,27,specter2,0,0.0759493670886076,0.09395973154362416
original,d80,0.1,17,27,scincl,0,0.0,0.037037037037037035
original,d80,0.1,17,27,scibert,0,-0.012422360248447204,0.025
original,d80,0.1,17,27,bert,0,-0.10344827586206896,-0.03278688524590164
original,d80,0.1,17,27,mpnet,-1,-0.2222222222222222,-0.19298245614035087
original,d80,0.1,17,27,minilm,0,-0.12322274881516587,-0.09433962264150944
original,d80,0.1,17,27,pubmedbert,1,0.10666666666666667,0.15827338129496402
original,d80,0.1,17,27,biobert,1,0.1728395061728395,0.23684210526315788
original,d80,0.1,17,27,simcse,0,0.016260162601626018,0.04878048780487805
original,d80,0.1,17,28,specter,0,0.0,0.03225806451612903
original,d80,0.1,17,28,specter2,0,0.03870967741935484,0.0547945205479452
original,d80,0.1,17,28,scincl,0,-0.07692307692307693,-0.037037037037037035
original,d80,0.1,17,28,scibert,0,-0.012422360248447204,0.046511627906976744
original,d80,0.1,17,28,bert,-1,-0.21818181818181817,-0.10344827586206896
original,d80,0.1,17,28,mpnet,-1,-0.23008849557522124,-0.20444444444444446
original,d80,0.1,17,28,minilm,0,-0.12322274881516587,-0.09433962264150944
original,d80,0.1,17,28,pubmedbert,0,0.044444444444444446,0.08955223880597014
original,d80,0.1,17,28,biobert,0,0.09655172413793103,0.14193548387096774
original,d80,0.1,17,28,simcse,0,-0.03333333333333333,0.015748031496062992
original,d80,0.1,17,29,specter,-1,-0.1651376146788991,-0.12173913043478261
original,d80,0.1,17,29,specter2,0,0.04081632653061224,0.06802721088435375
original,d80,0.1,17,29,scincl,0,-0.11320754716981132,-0.07547169811320754
original,d80,0.1,17,29,scibert,0,-0.09032258064516129,-0.024096385542168676
original,d80,0.1,17,29,bert,0,-0.1981981981981982,-0.06779661016949153
original,d80,0.1,17,29,mpnet,-1,-0.3886255924170616,-0.33962264150943394
original,d80,0.1,17,29,minilm,-1,-0.22885572139303484,-0.18719211822660098
original,d80,0.1,17,29,pubmedbert,0,-0.047244094488188976,0.0
original,d80,0.1,17,29,biobert,0,0.05263157894736842,0.10526315789473684
original,d80,0.1,17,29,simcse,0,-0.03333333333333333,0.01652892561983471
original,d80,0.1,17,30,specter,0,-0.07017543859649122,-0.03333333333333333
original,d80,0.1,17,30,specter2,0,0.08,0.11320754716981132
original,d80,0.1,17,30,scincl,0,-0.038461538461538464,0.0
original,d80,0.1,17,30,scibert,0,-0.12345679012345678,-0.07407407407407407
original,d80,0.1,17,30,bert,-1,-0.24561403508771928,-0.14035087719298245
original,d80,0.1,17,30,mpnet,-1,-0.2880658436213992,-0.242152466367713
original,d80,0.1,17,30,minilm,-1,-0.14977973568281938,-0.11428571428571428
original,d80,0.1,17,30,pubmedbert,0,-0.08,-0.043795620437956206
original,d80,0.1,17,30,biobert,0,-0.014598540145985401,0.043795620437956206
original,d80,0.1,17,30,simcse,0,-0.05128205128205128,0.0
original,d80,0.1,17,31,specter,0,-0.08849557522123894,-0.03508771929824561
original,d80,0.1,17,31,specter2,0,0.0759493670886076,0.10666666666666667
original,d80,0.1,17,31,scincl,0,-0.038461538461538464,-0.01834862385321101
original,d80,0.1,17,31,scibert,0,-0.10909090909090909,-0.07228915662650602
original,d80,0.1,17,31,bert,-1,-0.18181818181818182,-0.11965811965811966
original,d80,0.1,17,31,mpnet,-1,-0.24193548387096775,-0.20444444444444446
original,d80,0.1,17,31,minilm,0,-0.12173913043478261,-0.09433962264150944
original,d80,0.1,17,31,pubmedbert,0,-0.13533834586466165,-0.06451612903225806
original,d80,0.1,17,31,biobert,0,-0.14492753623188406,-0.07751937984496124
original,d80,0.1,17,31,simcse,0,-0.06779661016949153,-0.03225806451612903
original,d80,0.1,17,32,specter,0,-0.12612612612612611,-0.08849557522123894
original,d80,0.1,17,32,specter2,0,0.0,0.041379310344827586
original,d80,0.1,17,32,scincl,0,-0.0970873786407767,-0.05825242718446602
original,d80,0.1,17,32,scibert,0,-0.07692307692307693,-0.02564102564102564
original,d80,0.1,17,32,bert,0,0.09375,0.16541353383458646
original,d80,0.1,17,32,mpnet,-1,-0.21686746987951808,-0.16593886462882096
original,d80,0.1,17,32,minilm,0,-0.10344827586206896,-0.06511627906976744
original,d80,0.1,17,32,pubmedbert,0,-0.08823529411764706,-0.031746031746031744
original,d80,0.1,17,32,biobert,0,-0.013605442176870748,0.057971014492753624
original,d80,0.1,17,32,simcse,1,0.12307692307692308,0.16058394160583941
original,d80,0.1,17,33,specter,-1,-0.18518518518518517,-0.14814814814814814
original,d80,0.1,17,33,specter2,0,0.06369426751592357,0.09395973154362416
original,d80,0.1,17,33,scincl,0,-0.038461538461538464,-0.01834862385321101
original,d80,0.1,17,33,scibert,0,-0.13513513513513514,-0.07407407407407407
original,d80,0.1,17,33,bert,1,0.13953488372093023,0.2318840579710145
original,d80,0.1,17,33,mpnet,-1,-0.14785992217898833,-0.1016949152542373
original,d80,0.1,17,33,minilm,0,-0.06779661016949153,-0.04608294930875576
original,d80,0.1,17,33,pubmedbert,-1,-0.16666666666666666,-0.10687022900763359
original,d80,0.1,17,33,biobert,0,-0.15873015873015872,-0.08695652173913043
original,d80,0.1,17,33,simcse,1,0.2318840579710145,0.273972602739726
original,d80,0.1,17,34,specter,-1,-0.17543859649122806,-0.10909090909090909
original,d80,0.1,17,34,specter2,0,0.025974025974025976,0.0547945205479452
original,d80,0.1,17,34,scincl,0,-0.0970873786407767,-0.056074766355140186
original,d80,0.1,17,34,scibert,0,-0.07692307692307693,-0.024096385542168676
original,d80,0.1,17,34,bert,0,-0.10344827586206896,0.0
original,d80,0.1,17,34,mpnet,-1,-0.49327354260089684,-0.42718446601941745
original,d80,0.1,17,34,minilm,-1,-0.29107981220657275,-0.24242424242424243
original,d80,0.1,17,34,pubmedbert,0,-0.047244094488188976,0.0
original,d80,0.1,17,34,biobert,0,0.06993006993006994,0.1388888888888889
original,d80,0.1,17,34,simcse,0,-0.01652892561983471,0.01652892561983471
original,d80,0.1,17,35,specter,-1,-0.205607476635514,-0.14545454545454545
original,d80,0.1,17,35,specter2,1,0.11764705882352941,0.15584415584415584
original,d80,0.1,17,35,scincl,-1,-0.16,-0.11538461538461539
original,d80,0.1,17,35,scibert,0,-0.11764705882352941,-0.04878048780487805
original,d80,0.1,17,35,bert,0,-0.14035087719298245,0.0
original,d80,0.1,17,35,mpnet,-1,-0.39655172413793105,-0.3474178403755869
original,d80,0.1,17,35,minilm,-1,-0.22885572139303484,-0.19801980198019803
original,d80,0.1,17,35,pubmedbert,0,-0.12121212121212122,-0.06349206349206349
original,d80,0.1,17,35,biobert,0,-0.029411764705882353,0.04081632653061224
original,d80,0.1,17,35,simcse,0,-0.06896551724137931,-0.03389830508474576
original,d80,0.1,17,36,specter,0,-0.11965811965811966,-0.08547008547008547
original,d80,0.1,17,36,specter2,0,0.0273972602739726,0.0547945205479452
original,d80,0.1,17,36,scincl,0,-0.018691588785046728,0.018691588785046728
original,d80,0.1,17,36,scibert,0,-0.12195121951219512,-0.07407407407407407
original,d80,0.1,17,36,bert,0,0.07518796992481203,0.15151515151515152
original,d80,0.1,17,36,mpnet,-1,-0.25101214574898784,-0.21238938053097345
original,d80,0.1,17,36,minilm,0,-0.0944206008583691,-0.05555555555555555
original,d80,0.1,17,36,pubmedbert,0,-0.11940298507462686,-0.06349206349206349
original,d80,0.1,17,36,biobert,0,-0.044444444444444446,0.014814814814814815
original,d80,0.1,17,36,simcse,1,0.13740458015267176,0.18181818181818182
original,d80,0.1,18,19,specter,-1,-0.1568627450980392,-0.12844036697247707
original,d80,0.1,18,19,specter2,0,0.03870967741935484,0.06451612903225806
original,d80,0.1,18,19,scincl,0,-0.16,-0.09345794392523364
original,d80,0.1,18,19,scibert,0,-0.1643835616438356,-0.08108108108108109
original,d80,0.1,18,19,bert,-1,-0.1724137931034483,-0.10344827586206896
original,d80,0.1,18,19,mpnet,-1,-0.21782178217821782,-0.18719211822660098
original,d80,0.1,18,19,minilm,0,-0.12,-0.08955223880597014
original,d80,0.1,18,19,pubmedbert,0,-0.18487394957983194,-0.08403361344537816
original,d80,0.1,18,19,biobert,0,-0.14173228346456693,-0.047244094488188976
original,d80,0.1,18,19,simcse,0,-0.06349206349206349,-0.029411764705882353
original,d80,0.1,18,20,specter,-1,-0.1568627450980392,-0.11764705882352941
original,d80,0.1,18,20,specter2,0,0.012422360248447204,0.037267080745341616
original,d80,0.1,18,20,scincl,0,-0.05714285714285714,-0.01834862385321101
original,d80,0.1,18,20,scibert,0,-0.12345679012345678,-0.05333333333333334
original,d80,0.1,18,20,bert,0,0.028985507246376812,0.09375
original,d80,0.1,18,20,mpnet,0,-0.06451612903225806,-0.03669724770642202
original,d80,0.1,18,20,minilm,0,-0.05309734513274336,-0.019230769230769232
original,d80,0.1,18,20,pubmedbert,0,-0.13740458015267176,-0.016260162601626018
original,d80,0.1,18,20,biobert,0,-0.09230769230769231,0.015267175572519083
original,d80,0.1,18,20,simcse,0,0.07407407407407407,0.1037037037037037
original,d80,0.1,18,21,specter,0,-0.15384615384615385,-0.0970873786407767
original,d80,0.1,18,21,specter2,0,-0.02666666666666667,0.0
original,d80,0.1,18,21,scincl,-1,-0.2268041237113402,-0.1782178217821782
original,d80,0.1,18,21,scibert,-1,-0.16560509554140126,-0.1095890410958904
original,d80,0.1,18,21,bert,-1,-0.2857142857142857,-0.19469026548672566
original,d80,0.1,18,21,mpnet,-1,-0.2081447963800905,-0.1568627450980392
original,d80,0.1,18,21,minilm,0,-0.1382488479262673,-0.08955223880597014
original,d80,0.1,18,21,pubmedbert,-1,-0.17054263565891473,-0.1016949152542373
original,d80,0.1,18,21,biobert,0,-0.09230769230769231,-0.03125
original,d80,0.1,18,21,simcse,0,-0.15625,-0.09836065573770492
original,d80,0.1,18,22,specter,0,0.06666666666666667,0.10526315789473684
original,d80,0.1,18,22,specter2,0,0.025974025974025976,0.06451612903225806
original,d80,0.1,18,22,scincl,0,-0.018018018018018018,0.037037037037037035
original,d80,0.1,18,22,scibert,0,-0.011834319526627219,0.03821656050955414
original,d80,0.1,18,22,bert,0,-0.09375,-0.03333333333333333
original,d80,0.1,18,22,mpnet,0,0.016129032258064516,0.07017543859649122
original,d80,0.1,18,22,minilm,0,0.017094017094017096,0.05555555555555555
original,d80,0.1,18,22,pubmedbert,0,-0.014388489208633094,0.0625
original,d80,0.1,18,22,biobert,0,0.013605442176870748,0.07407407407407407
original,d80,0.1,18,22,simcse,0,-0.13114754098360656,-0.08130081300813008
original,d80,0.1,18,23,specter,0,-0.07407407407407407,-0.018691588785046728
original,d80,0.1,18,23,specter2,0,0.03680981595092025,0.06134969325153374
original,d80,0.1,18,23,scincl,0,-0.05714285714285714,-0.018018018018018018
original,d80,0.1,18,23,scibert,0,-0.047619047619047616,0.012903225806451613
original,d80,0.1,18,23,bert,0,-0.06060606060606061,0.03225806451612903
original,d80,0.1,18,23,mpnet,0,-0.12173913043478261,-0.08530805687203792
original,d80,0.1,18,23,minilm,0,-0.07142857142857142,-0.038461538461538464
original,d80,0.1,18,23,pubmedbert,0,-0.043795620437956206,0.031746031746031744
original,d80,0.1,18,23,biobert,0,0.0,0.05970149253731343
original,d80,0.1,18,23,simcse,0,0.014388489208633094,0.04580152671755725
original,d80,0.1,18,24,specter,0,-0.07142857142857142,0.0
original,d80,0.1,18,24,specter2,0,0.0,0.02631578947368421
original,d80,0.1,18,24,scincl,0,-0.05714285714285714,-0.01904761904761905
original,d80,0.1,18,24,scibert,0,-0.07894736842105263,-0.039735099337748346
original,d80,0.1,18,24,bert,-1,-0.26666666666666666,-0.19469026548672566
original,d80,0.1,18,24,mpnet,-1,-0.25688073394495414,-0.2
original,d80,0.1,18,24,minilm,-1,-0.1784037558685446,-0.1319796954314721
original,d80,0.1,18,24,pubmedbert,0,0.014184397163120567,0.09230769230769231
original,d80,0.1,18,24,biobert,0,0.08333333333333333,0.15384615384615385
original,d80,0.1,18,24,simcse,0,-0.15625,-0.09836065573770492
original,d80,0.1,18,25,specter,0,-0.017391304347826087,0.03636363636363636
original,d80,0.1,18,25,specter2,0,0.03680981595092025,0.05194805194805195
original,d80,0.1,18,25,scincl,0,-0.05714285714285714,-0.01834862385321101
original,d80,0.1,18,25,scibert,0,-0.059880239520958084,0.0
original,d80,0.1,18,25,bert,-1,-0.15873015873015872,-0.10344827586206896
original,d80,0.1,18,25,mpnet,-1,-0.19642857142857142,-0.14634146341463414
original,d80,0.1,18,25,minilm,0,-0.1187214611872146,-0.07920792079207921
original,d80,0.1,18,25,pubmedbert,0,-0.07407407407407407,0.031746031746031744
original,d80,0.1,18,25,biobert,0,-0.029411764705882353,0.045112781954887216
original,d80,0.1,18,25,simcse,-1,-0.208,-0.15126050420168066
original,d80,0.1,18,26,specter,0,0.03508771929824561,0.08849557522123894
original,d80,0.1,18,26,specter2,0,0.03870967741935484,0.07317073170731707
original,d80,0.1,18,26,scincl,0,-0.038461538461538464,-0.01834862385321101
original,d80,0.1,18,26,scibert,0,-0.02564102564102564,0.02564102564102564
original,d80,0.1,18,26,bert,-1,-0.33043478260869563,-0.25925925925925924
original,d80,0.1,18,26,mpnet,0,0.008888888888888889,0.03571428571428571
original,d80,0.1,18,26,minilm,0,-0.018867924528301886,0.009478672985781991
original,d80,0.1,18,26,pubmedbert,0,-0.13740458015267176,-0.049586776859504134
original,d80,0.1,18,26,biobert,-1,-0.208,-0.12903225806451613
original,d80,0.1,18,26,simcse,0,-0.0967741935483871,-0.048
original,d80,0.1,18,27,specter,0,0.05042016806722689,0.08849557522123894
original,d80,0.1,18,27,specter2,0,0.013071895424836602,0.0392156862745098
original,d80,0.1,18,27,scincl,0,0.0,0.037037037037037035
original,d80,0.1,18,27,scibert,0,0.0,0.06289308176100629
original,d80,0.1,18,27,bert,0,-0.14173228346456693,-0.08547008547008547
original,d80,0.1,18,27,mpnet,0,-0.11320754716981132,-0.06572769953051644
original,d80,0.1,18,27,minilm,0,-0.07766990291262135,-0.04830917874396135
original,d80,0.1,18,27,pubmedbert,1,0.10810810810810811,0.2028985507246377
original,d80,0.1,18,27,biobert,1,0.16352201257861634,0.26666666666666666
original,d80,0.1,18,27,simcse,0,-0.047244094488188976,-0.014814814814814815
original,d80,0.1,18,28,specter,0,0.05217391304347826,0.1
original,d80,0.1,18,28,specter2,0,-0.013245033112582781,0.0
original,d80,0.1,18,28,scincl,0,-0.07692307692307693,-0.037037037037037035
original,d80,0.1,18,28,scibert,0,0.012578616352201259,0.05063291139240506
original,d80,0.1,18,28,bert,-1,-0.25,-0.17857142857142858
original,d80,0.1,18,28,mpnet,0,-0.10426540284360189,-0.08450704225352113
original,d80,0.1,18,28,minilm,0,-0.06829268292682927,-0.038834951456310676
original,d80,0.1,18,28,pubmedbert,0,0.05970149253731343,0.12121212121212122
original,d80,0.1,18,28,biobert,0,0.09655172413793103,0.16901408450704225
original,d80,0.1,18,28,simcse,0,-0.0967741935483871,-0.06060606060606061
original,d80,0.1,18,29,specter,0,-0.09523809523809523,-0.05405405405405406
original,d80,0.1,18,29,specter2,0,-0.013245033112582781,0.013245033112582781
original,d80,0.1,18,29,scincl,0,-0.11764705882352941,-0.07547169811320754
original,d80,0.1,18,29,scibert,0,-0.07894736842105263,-0.02631578947368421
original,d80,0.1,18,29,bert,-1,-0.21487603305785125,-0.1592920353982301
original,d80,0.1,18,29,mpnet,-1,-0.27411167512690354,-0.2222222222222222
original,d80,0.1,18,29,minilm,-1,-0.1836734693877551,-0.1319796954314721
original,d80,0.1,18,29,pubmedbert,0,-0.031746031746031744,0.031746031746031744
original,d80,0.1,18,29,biobert,0,0.056338028169014086,0.12949640287769784
original,d80,0.1,18,29,simcse,0,-0.0967741935483871,-0.048
original,d80,0.1,18,30,specter,0,0.0,0.05405405405405406
original,d80,0.1,18,30,specter2,0,0.025974025974025976,0.06134969325153374
original,d80,0.1,18,30,scincl,0,-0.05714285714285714,0.0
original,d80,0.1,18,30,scibert,0,-0.12345679012345678,-0.06622516556291391
original,d80,0.1,18,30,bert,-1,-0.3050847457627119,-0.21428571428571427
original,d80,0.1,18,30,mpnet,-1,-0.16740088105726872,-0.11538461538461539
original,d80,0.1,18,30,minilm,0,-0.09090909090909091,-0.06829268292682927
original,d80,0.1,18,30,pubmedbert,0,-0.08955223880597014,0.0
original,d80,0.1,18,30,biobert,0,-0.014598540145985401,0.05970149253731343
original,d80,0.1,18,30,simcse,0,-0.13114754098360656,-0.06451612903225806
original,d80,0.1,18,31,specter,0,-0.01834862385321101,0.01834862385321101
original,d80,0.1,18,31,specter2,0,0.024691358024691357,0.04938271604938271
original,d80,0.1,18,31,scincl,0,-0.038461538461538464,-0.01834862385321101
original,d80,0.1,18,31,scibert,0,-0.0975609756097561,-0.05263157894736842
