selection,omitted_field,mean_without,mean_change,largest_pair_change
15,31,0.9408170908156189,-0.00016095751683434183,0.0048914646608680945
15,32,0.9425131922406069,0.0015351439081538552,0.008912966884982665
15,33,0.9364830277621223,-0.004495020570330984,0.010380030367712956
15,34,0.9404543861261756,-0.0005236622062778048,0.005171974496023135
15,35,0.9437587170434968,0.0027806687110436988,0.010701073882976586
15,36,0.9408282518529023,-0.00014979647955088254,0.0028714479583343833
16,11,0.9440168863595558,0.0018702205431483673,0.008255726478752723
16,12,0.943490437129888,0.0013437713134808336,0.01092037526380385
16,13,0.9409006443214594,-0.0012460214949480328,0.005933610951428636
16,14,0.9391764849774668,-0.002970180838940305,0.005790790532854362
16,15,0.9397733269210258,-0.0023733388953815653,0.007459270907371307
16,16,0.9423826831505965,0.00023601733418927574,0.009637654440634469
16,17,0.9426475514010516,0.0005008855846444158,0.0030680637084635753
16,18,0.9406702172682203,-0.001476448548186868,0.004144126200797182
16,19,0.9448945539676631,0.0027478881512559604,0.00959510165149724
16,20,0.9407051952160876,-0.0014414706003199188,0.005066416447260802
16,21,0.942532787662635,0.000386121846227626,0.00478140243560965
16,22,0.9423624030389934,0.0002157372225858594,0.003183822298484351
16,23,0.9465710942740602,0.004424428457652787,0.016610101668385724
