metric,cutoff,field_a,field_b,model_a,model_b,original_direction_a,original_direction_b,centered_direction_a,centered_direction_b,same_directions,both_reversed
pr,0.01,17,36,scincl,biobert,-1,1,-1,1,True,False
pr,0.01,17,36,scincl,simcse,-1,1,-1,0,False,False
pr,0.01,17,36,scibert,bert,-1,1,-1,1,True,False
pr,0.01,17,36,scibert,biobert,-1,1,-1,1,True,False
pr,0.01,17,36,scibert,simcse,-1,1,-1,0,False,False
pr,0.01,17,36,bert,mpnet,1,-1,1,-1,True,False
pr,0.01,17,36,bert,pubmedbert,1,-1,1,-1,True,False
pr,0.01,17,36,mpnet,biobert,-1,1,-1,1,True,False
pr,0.01,17,36,mpnet,simcse,-1,1,-1,0,False,False
pr,0.01,17,36,pubmedbert,biobert,-1,1,-1,1,True,False
pr,0.01,17,36,pubmedbert,simcse,-1,1,-1,0,False,False
pr,0.01,18,20,specter,specter2,-1,1,-1,1,True,False
pr,0.01,18,20,specter,bert,-1,1,-1,1,True,False
pr,0.01,18,20,specter,simcse,-1,1,-1,1,True,False
pr,0.01,18,20,specter2,scincl,1,-1,1,-1,True,False
pr,0.01,18,20,specter2,scibert,1,-1,1,-1,True,False
pr,0.01,18,20,specter2,pubmedbert,1,-1,1,-1,True,False
pr,0.01,18,20,scincl,bert,-1,1,-1,1,True,False
pr,0.01,18,20,scincl,simcse,-1,1,-1,1,True,False
pr,0.01,18,20,scibert,bert,-1,1,-1,1,True,False
pr,0.01,18,20,scibert,simcse,-1,1,-1,1,True,False
pr,0.01,18,20,bert,pubmedbert,1,-1,1,-1,True,False
pr,0.01,18,20,pubmedbert,simcse,-1,1,-1,1,True,False
pr,0.01,18,22,specter,simcse,1,-1,1,-1,True,False
pr,0.01,18,22,specter2,simcse,1,-1,1,-1,True,False
pr,0.01,18,22,bert,simcse,1,-1,0,-1,False,False
pr,0.01,18,22,mpnet,simcse,1,-1,1,-1,True,False
pr,0.01,18,22,minilm,simcse,1,-1,1,-1,True,False
pr,0.01,18,24,specter,specter2,-1,1,-1,0,False,False
pr,0.01,18,24,specter2,scibert,1,-1,0,-1,False,False
pr,0.01,18,24,specter2,bert,1,-1,0,-1,False,False
pr,0.01,18,24,specter2,mpnet,1,-1,0,-1,False,False
pr,0.01,18,24,specter2,minilm,1,-1,0,-1,False,False
pr,0.01,18,24,specter2,simcse,1,-1,0,-1,False,False
pr,0.01,18,25,specter,specter2,-1,1,-1,1,True,False
pr,0.01,18,25,specter2,scincl,1,-1,1,-1,True,False
pr,0.01,18,25,specter2,scibert,1,-1,1,-1,True,False
pr,0.01,18,25,specter2,mpnet,1,-1,1,-1,True,False
pr,0.01,18,25,specter2,minilm,1,-1,1,-1,True,False
pr,0.01,18,25,specter2,simcse,1,-1,1,-1,True,False
pr,0.01,18,27,specter,scibert,1,-1,1,0,False,False
pr,0.01,18,27,specter,bert,1,-1,1,-1,True,False
pr,0.01,18,27,specter2,scibert,1,-1,1,0,False,False
pr,0.01,18,27,specter2,bert,1,-1,1,-1,True,False
pr,0.01,18,27,scincl,scibert,1,-1,1,0,False,False
pr,0.01,18,27,scincl,bert,1,-1,1,-1,True,False
pr,0.01,18,27,scibert,mpnet,-1,1,0,1,False,False
pr,0.01,18,27,scibert,minilm,-1,1,0,1,False,False
pr,0.01,18,27,scibert,biobert,-1,1,0,1,False,False
pr,0.01,18,27,bert,mpnet,-1,1,-1,1,True,False
pr,0.01,18,27,bert,minilm,-1,1,-1,1,True,False
pr,0.01,18,27,bert,biobert,-1,1,-1,1,True,False
pr,0.01,18,28,scincl,biobert,-1,1,-1,0,False,False
pr,0.01,18,28,bert,biobert,-1,1,-1,0,False,False
pr,0.01,18,28,mpnet,biobert,-1,1,-1,0,False,False
pr,0.01,18,28,minilm,biobert,-1,1,-1,0,False,False
pr,0.01,18,28,biobert,simcse,1,-1,0,-1,False,False
pr,0.01,18,30,specter,specter2,-1,1,-1,0,False,False
pr,0.01,18,30,specter2,scincl,1,-1,0,-1,False,False
pr,0.01,18,30,specter2,scibert,1,-1,0,-1,False,False
pr,0.01,18,30,specter2,bert,1,-1,0,-1,False,False
pr,0.01,18,30,specter2,mpnet,1,-1,0,-1,False,False
pr,0.01,18,30,specter2,minilm,1,-1,0,-1,False,False
pr,0.01,18,30,specter2,pubmedbert,1,-1,0,-1,False,False
pr,0.01,18,30,specter2,biobert,1,-1,0,-1,False,False
pr,0.01,18,30,specter2,simcse,1,-1,0,-1,False,False
pr,0.01,18,33,specter,specter2,-1,1,-1,1,True,False
pr,0.01,18,33,specter,bert,-1,1,-1,1,True,False
pr,0.01,18,33,specter,mpnet,-1,1,-1,1,True,False
pr,0.01,18,33,specter,minilm,-1,1,-1,1,True,False
pr,0.01,18,33,specter,simcse,-1,1,-1,1,True,False
pr,0.01,18,33,specter2,scincl,1,-1,1,-1,True,False
pr,0.01,18,33,specter2,scibert,1,-1,1,-1,True,False
pr,0.01,18,33,specter2,pubmedbert,1,-1,1,-1,True,False
pr,0.01,18,33,specter2,biobert,1,-1,1,-1,True,False
pr,0.01,18,33,scincl,bert,-1,1,-1,1,True,False
pr,0.01,18,33,scincl,mpnet,-1,1,-1,1,True,False
pr,0.01,18,33,scincl,minilm,-1,1,-1,1,True,False
pr,0.01,18,33,scincl,simcse,-1,1,-1,1,True,False
pr,0.01,18,33,scibert,bert,-1,1,-1,1,True,False
pr,0.01,18,33,scibert,mpnet,-1,1,-1,1,True,False
pr,0.01,18,33,scibert,minilm,-1,1,-1,1,True,False
pr,0.01,18,33,scibert,simcse,-1,1,-1,1,True,False
pr,0.01,18,33,bert,pubmedbert,1,-1,1,-1,True,False
pr,0.01,18,33,bert,biobert,1,-1,1,-1,True,False
pr,0.01,18,33,mpnet,pubmedbert,1,-1,1,-1,True,False
pr,0.01,18,33,mpnet,biobert,1,-1,1,-1,True,False
pr,0.01,18,33,minilm,pubmedbert,1,-1,1,-1,True,False
pr,0.01,18,33,minilm,biobert,1,-1,1,-1,True,False
pr,0.01,18,33,pubmedbert,simcse,-1,1,-1,1,True,False
pr,0.01,18,33,biobert,simcse,-1,1,-1,1,True,False
pr,0.01,18,34,specter,biobert,-1,1,-1,1,True,False
pr,0.01,18,34,specter2,biobert,-1,1,-1,1,True,False
pr,0.01,18,34,scincl,biobert,-1,1,-1,1,True,False
pr,0.01,18,34,scibert,biobert,-1,1,-1,1,True,False
pr,0.01,18,34,bert,biobert,-1,1,-1,1,True,False
pr,0.01,18,34,mpnet,biobert,-1,1,-1,1,True,False
pr,0.01,18,34,minilm,biobert,-1,1,-1,1,True,False
pr,0.01,18,34,pubmedbert,biobert,-1,1,-1,1,True,False
pr,0.01,18,34,biobert,simcse,1,-1,1,-1,True,False
pr,0.01,18,36,specter,specter2,-1,1,-1,1,True,False
pr,0.01,18,36,specter,scincl,-1,1,-1,1,True,False
pr,0.01,18,36,specter,bert,-1,1,-1,0,False,False
pr,0.01,18,36,specter,minilm,-1,1,-1,1,True,False
pr,0.01,18,36,specter2,scibert,1,-1,1,-1,True,False
pr,0.01,18,36,specter2,pubmedbert,1,-1,1,-1,True,False
pr,0.01,18,36,scincl,scibert,1,-1,1,-1,True,False
pr,0.01,18,36,scincl,pubmedbert,1,-1,1,-1,True,False
pr,0.01,18,36,scibert,bert,-1,1,-1,0,False,False
pr,0.01,18,36,scibert,minilm,-1,1,-1,1,True,False
pr,0.01,18,36,bert,pubmedbert,1,-1,0,-1,False,False
pr,0.01,18,36,minilm,pubmedbert,1,-1,1,-1,True,False
pr,0.01,19,24,specter,bert,1,-1,1,-1,True,False
pr,0.01,19,24,specter,minilm,1,-1,1,-1,True,False
pr,0.01,19,24,specter,simcse,1,-1,1,-1,True,False
pr,0.01,19,24,scincl,bert,1,-1,1,-1,True,False
pr,0.01,19,24,scincl,minilm,1,-1,1,-1,True,False
pr,0.01,19,24,scincl,simcse,1,-1,1,-1,True,False
pr,0.01,19,24,scibert,bert,1,-1,1,-1,True,False
pr,0.01,19,24,scibert,minilm,1,-1,1,-1,True,False
pr,0.01,19,24,scibert,simcse,1,-1,1,-1,True,False
pr,0.01,19,24,bert,mpnet,-1,1,-1,1,True,False
pr,0.01,19,24,bert,pubmedbert,-1,1,-1,1,True,False
pr,0.01,19,24,bert,biobert,-1,1,-1,1,True,False
pr,0.01,19,24,mpnet,minilm,1,-1,1,-1,True,False
pr,0.01,19,24,mpnet,simcse,1,-1,1,-1,True,False
pr,0.01,19,24,minilm,pubmedbert,-1,1,-1,1,True,False
pr,0.01,19,24,minilm,biobert,-1,1,-1,1,True,False
pr,0.01,19,24,pubmedbert,simcse,1,-1,1,-1,True,False
pr,0.01,19,24,biobert,simcse,1,-1,1,-1,True,False
pr,0.01,19,26,specter,specter2,1,-1,1,-1,True,False
pr,0.01,19,26,specter,bert,1,-1,1,-1,True,False
pr,0.01,19,26,specter,pubmedbert,1,-1,1,-1,True,False
pr,0.01,19,26,specter,biobert,1,-1,1,-1,True,False
pr,0.01,19,26,specter,simcse,1,-1,1,-1,True,False
pr,0.01,19,26,specter2,mpnet,-1,1,-1,1,True,False
pr,0.01,19,26,specter2,minilm,-1,1,-1,1,True,False
pr,0.01,19,26,bert,mpnet,-1,1,-1,1,True,False
pr,0.01,19,26,bert,minilm,-1,1,-1,1,True,False
pr,0.01,19,26,mpnet,pubmedbert,1,-1,1,-1,True,False
pr,0.01,19,26,mpnet,biobert,1,-1,1,-1,True,False
pr,0.01,19,26,mpnet,simcse,1,-1,1,-1,True,False
pr,0.01,19,26,minilm,pubmedbert,1,-1,1,-1,True,False
pr,0.01,19,26,minilm,biobert,1,-1,1,-1,True,False
pr,0.01,19,26,minilm,simcse,1,-1,1,-1,True,False
pr,0.01,19,27,specter,bert,1,-1,1,-1,True,False
pr,0.01,19,27,specter2,bert,1,-1,1,-1,True,False
pr,0.01,19,27,scincl,bert,1,-1,1,-1,True,False
pr,0.01,19,27,scibert,bert,1,-1,1,-1,True,False
pr,0.01,19,27,bert,mpnet,-1,1,-1,1,True,False
pr,0.01,19,27,bert,minilm,-1,1,-1,1,True,False
pr,0.01,19,27,bert,pubmedbert,-1,1,-1,1,True,False
pr,0.01,19,27,bert,biobert,-1,1,-1,1,True,False
pr,0.01,19,27,bert,simcse,-1,1,-1,1,True,False
pr,0.01,19,28,specter,specter2,1,-1,1,0,False,False
pr,0.01,19,28,specter,bert,1,-1,1,-1,True,False
pr,0.01,19,28,specter2,scincl,-1,1,0,1,False,False
pr,0.01,19,28,specter2,scibert,-1,1,0,1,False,False
pr,0.01,19,28,specter2,mpnet,-1,1,0,1,False,False
pr,0.01,19,28,specter2,minilm,-1,1,0,1,False,False
pr,0.01,19,28,specter2,pubmedbert,-1,1,0,1,False,False
pr,0.01,19,28,specter2,biobert,-1,1,0,1,False,False
pr,0.01,19,28,scincl,bert,1,-1,1,-1,True,False
pr,0.01,19,28,scibert,bert,1,-1,1,-1,True,False
pr,0.01,19,28,bert,mpnet,-1,1,-1,1,True,False
pr,0.01,19,28,bert,minilm,-1,1,-1,1,True,False
pr,0.01,19,28,bert,pubmedbert,-1,1,-1,1,True,False
pr,0.01,19,28,bert,biobert,-1,1,-1,1,True,False
pr,0.01,19,29,specter,specter2,1,-1,1,-1,True,False
pr,0.01,19,29,specter,bert,1,-1,1,-1,True,False
pr,0.01,19,29,specter,mpnet,1,-1,1,-1,True,False
pr,0.01,19,29,specter,minilm,1,-1,1,-1,True,False
pr,0.01,19,29,specter,simcse,1,-1,1,-1,True,False
pr,0.01,19,29,specter2,scincl,-1,1,-1,1,True,False
pr,0.01,19,29,specter2,scibert,-1,1,-1,1,True,False
pr,0.01,19,29,specter2,biobert,-1,1,-1,1,True,False
pr,0.01,19,29,scincl,bert,1,-1,1,-1,True,False
pr,0.01,19,29,scincl,mpnet,1,-1,1,-1,True,False
pr,0.01,19,29,scincl,minilm,1,-1,1,-1,True,False
pr,0.01,19,29,scincl,simcse,1,-1,1,-1,True,False
pr,0.01,19,29,scibert,bert,1,-1,1,-1,True,False
pr,0.01,19,29,scibert,mpnet,1,-1,1,-1,True,False
pr,0.01,19,29,scibert,minilm,1,-1,1,-1,True,False
pr,0.01,19,29,scibert,simcse,1,-1,1,-1,True,False
pr,0.01,19,29,bert,biobert,-1,1,-1,1,True,False
pr,0.01,19,29,mpnet,biobert,-1,1,-1,1,True,False
pr,0.01,19,29,minilm,biobert,-1,1,-1,1,True,False
pr,0.01,19,29,biobert,simcse,1,-1,1,-1,True,False
pr,0.01,19,30,specter,bert,1,-1,1,-1,True,False
pr,0.01,19,30,specter,pubmedbert,1,-1,1,-1,True,False
pr,0.01,19,30,specter,simcse,1,-1,1,-1,True,False
pr,0.01,19,30,specter2,bert,1,-1,0,-1,False,False
pr,0.01,19,30,specter2,pubmedbert,1,-1,0,-1,False,False
pr,0.01,19,30,specter2,simcse,1,-1,0,-1,False,False
pr,0.01,19,30,scincl,bert,1,-1,1,-1,True,False
pr,0.01,19,30,scincl,pubmedbert,1,-1,1,-1,True,False
pr,0.01,19,30,scincl,simcse,1,-1,1,-1,True,False
pr,0.01,19,30,bert,minilm,-1,1,-1,1,True,False
pr,0.01,19,30,minilm,pubmedbert,1,-1,1,-1,True,False
pr,0.01,19,30,minilm,simcse,1,-1,1,-1,True,False
pr,0.01,19,31,specter,specter2,1,-1,1,-1,True,False
pr,0.01,19,31,specter,bert,1,-1,1,0,False,False
pr,0.01,19,31,specter2,scincl,-1,1,-1,1,True,False
pr,0.01,19,31,specter2,scibert,-1,1,-1,1,True,False
pr,0.01,19,31,specter2,mpnet,-1,1,-1,1,True,False
pr,0.01,19,31,specter2,minilm,-1,1,-1,1,True,False
pr,0.01,19,31,scincl,bert,1,-1,1,0,False,False
pr,0.01,19,31,scibert,bert,1,-1,1,0,False,False
pr,0.01,19,31,bert,mpnet,-1,1,0,1,False,False
pr,0.01,19,31,bert,minilm,-1,1,0,1,False,False
pr,0.01,19,32,specter,pubmedbert,1,-1,1,-1,True,False
pr,0.01,19,32,scincl,pubmedbert,1,-1,1,-1,True,False
pr,0.01,19,32,scibert,pubmedbert,1,-1,1,-1,True,False
pr,0.01,19,32,bert,pubmedbert,1,-1,1,-1,True,False
pr,0.01,19,32,mpnet,pubmedbert,1,-1,1,-1,True,False
pr,0.01,19,32,minilm,pubmedbert,1,-1,1,-1,True,False
pr,0.01,19,32,pubmedbert,biobert,-1,1,-1,1,True,False
pr,0.01,19,32,pubmedbert,simcse,-1,1,-1,1,True,False
pr,0.01,19,33,specter,pubmedbert,1,-1,1,0,False,False
pr,0.01,19,33,specter2,pubmedbert,1,-1,1,0,False,False
pr,0.01,19,33,scincl,pubmedbert,1,-1,1,0,False,False
pr,0.01,19,33,scibert,pubmedbert,1,-1,1,0,False,False
pr,0.01,19,33,bert,pubmedbert,1,-1,1,0,False,False
pr,0.01,19,33,mpnet,pubmedbert,1,-1,1,0,False,False
pr,0.01,19,33,minilm,pubmedbert,1,-1,1,0,False,False
pr,0.01,19,33,pubmedbert,simcse,-1,1,0,1,False,False
pr,0.01,19,34,specter,specter2,1,-1,1,-1,True,False
pr,0.01,19,34,specter,mpnet,1,-1,1,-1,True,False
pr,0.01,19,34,specter,minilm,1,-1,1,-1,True,False
pr,0.01,19,34,specter2,scincl,-1,1,-1,1,True,False
pr,0.01,19,34,specter2,scibert,-1,1,-1,1,True,False
pr,0.01,19,34,specter2,biobert,-1,1,-1,1,True,False
pr,0.01,19,34,scincl,mpnet,1,-1,1,-1,True,False
pr,0.01,19,34,scincl,minilm,1,-1,1,-1,True,False
pr,0.01,19,34,scibert,mpnet,1,-1,1,-1,True,False
pr,0.01,19,34,scibert,minilm,1,-1,1,-1,True,False
pr,0.01,19,34,mpnet,biobert,-1,1,-1,1,True,False
pr,0.01,19,34,minilm,biobert,-1,1,-1,1,True,False
pr,0.01,19,35,scincl,bert,1,-1,1,-1,True,False
pr,0.01,19,35,scincl,mpnet,1,-1,1,-1,True,False
pr,0.01,19,35,scincl,minilm,1,-1,1,-1,True,False
pr,0.01,19,35,scincl,simcse,1,-1,1,-1,True,False
pr,0.01,19,35,scibert,bert,1,-1,0,-1,False,False
pr,0.01,19,35,scibert,mpnet,1,-1,0,-1,False,False
pr,0.01,19,35,scibert,minilm,1,-1,0,-1,False,False
pr,0.01,19,35,scibert,simcse,1,-1,0,-1,False,False
pr,0.01,19,35,bert,biobert,-1,1,-1,1,True,False
pr,0.01,19,35,mpnet,biobert,-1,1,-1,1,True,False
pr,0.01,19,35,minilm,biobert,-1,1,-1,1,True,False
pr,0.01,19,35,biobert,simcse,1,-1,1,-1,True,False
pr,0.01,19,36,specter,pubmedbert,1,-1,1,-1,True,False
pr,0.01,19,36,specter2,pubmedbert,1,-1,1,-1,True,False
pr,0.01,19,36,scincl,pubmedbert,1,-1,1,-1,True,False
pr,0.01,19,36,scibert,pubmedbert,1,-1,0,-1,False,False
pr,0.01,19,36,bert,pubmedbert,1,-1,1,-1,True,False
pr,0.01,19,36,mpnet,pubmedbert,1,-1,1,-1,True,False
pr,0.01,19,36,minilm,pubmedbert,1,-1,1,-1,True,False
pr,0.01,19,36,pubmedbert,biobert,-1,1,-1,1,True,False
pr,0.01,19,36,pubmedbert,simcse,-1,1,-1,1,True,False
pr,0.01,20,22,specter,bert,1,-1,1,-1,True,False
pr,0.01,20,22,specter,simcse,1,-1,1,-1,True,False
pr,0.01,20,22,scincl,bert,1,-1,1,-1,True,False
pr,0.01,20,22,scincl,simcse,1,-1,1,-1,True,False
pr,0.01,20,22,scibert,bert,1,-1,1,-1,True,False
pr,0.01,20,22,scibert,simcse,1,-1,1,-1,True,False
pr,0.01,20,22,bert,mpnet,-1,1,-1,1,True,False
pr,0.01,20,22,bert,minilm,-1,1,-1,1,True,False
pr,0.01,20,22,bert,pubmedbert,-1,1,-1,1,True,False
pr,0.01,20,22,bert,biobert,-1,1,-1,0,False,False
pr,0.01,20,22,mpnet,simcse,1,-1,1,-1,True,False
pr,0.01,20,22,minilm,simcse,1,-1,1,-1,True,False
pr,0.01,20,22,pubmedbert,simcse,1,-1,1,-1,True,False
pr,0.01,20,22,biobert,simcse,1,-1,0,-1,False,False
pr,0.01,20,23,specter,scincl,1,-1,0,-1,False,False
pr,0.01,20,23,specter,bert,1,-1,0,-1,False,False
pr,0.01,20,23,specter,mpnet,1,-1,0,-1,False,False
pr,0.01,20,23,specter,minilm,1,-1,0,-1,False,False
pr,0.01,20,23,specter,simcse,1,-1,0,-1,False,False
pr,0.01,20,24,specter,scibert,1,-1,1,0,False,False
pr,0.01,20,24,specter,bert,1,-1,1,-1,True,False
pr,0.01,20,24,specter,mpnet,1,-1,1,-1,True,False
pr,0.01,20,24,specter,minilm,1,-1,1,-1,True,False
pr,0.01,20,24,specter,simcse,1,-1,1,-1,True,False
pr,0.01,20,24,scincl,scibert,1,-1,1,0,False,False
pr,0.01,20,24,scincl,bert,1,-1,1,-1,True,False
pr,0.01,20,24,scincl,mpnet,1,-1,1,-1,True,False
pr,0.01,20,24,scincl,minilm,1,-1,1,-1,True,False
pr,0.01,20,24,scincl,simcse,1,-1,1,-1,True,False
pr,0.01,20,24,scibert,pubmedbert,-1,1,0,0,False,False
pr,0.01,20,24,bert,pubmedbert,-1,1,-1,0,False,False
pr,0.01,20,24,mpnet,pubmedbert,-1,1,-1,0,False,False
pr,0.01,20,24,minilm,pubmedbert,-1,1,-1,0,False,False
pr,0.01,20,24,pubmedbert,simcse,1,-1,0,-1,False,False
pr,0.01,20,25,specter,bert,1,-1,1,-1,True,False
pr,0.01,20,25,specter,mpnet,1,-1,1,-1,True,False
pr,0.01,20,25,specter,minilm,1,-1,1,-1,True,False
pr,0.01,20,25,specter,simcse,1,-1,1,-1,True,False
pr,0.01,20,25,bert,pubmedbert,-1,1,-1,1,True,False
pr,0.01,20,25,mpnet,pubmedbert,-1,1,-1,1,True,False
pr,0.01,20,25,minilm,pubmedbert,-1,1,-1,1,True,False
pr,0.01,20,25,pubmedbert,simcse,1,-1,1,-1,True,False
pr,0.01,20,27,specter,bert,1,-1,1,-1,True,False
pr,0.01,20,27,specter,simcse,1,-1,1,-1,True,False
pr,0.01,20,27,specter2,bert,1,-1,1,-1,True,False
pr,0.01,20,27,specter2,simcse,1,-1,1,-1,True,False
pr,0.01,20,27,scincl,bert,1,-1,1,-1,True,False
pr,0.01,20,27,scincl,simcse,1,-1,1,-1,True,False
pr,0.01,20,27,bert,mpnet,-1,1,-1,1,True,False
pr,0.01,20,27,bert,minilm,-1,1,-1,1,True,False
pr,0.01,20,27,bert,pubmedbert,-1,1,-1,1,True,False
pr,0.01,20,27,bert,biobert,-1,1,-1,1,True,False
pr,0.01,20,27,mpnet,simcse,1,-1,1,-1,True,False
pr,0.01,20,27,minilm,simcse,1,-1,1,-1,True,False
pr,0.01,20,27,pubmedbert,simcse,1,-1,1,-1,True,False
pr,0.01,20,27,biobert,simcse,1,-1,1,-1,True,False
pr,0.01,20,28,specter,specter2,1,-1,1,-1,True,False
pr,0.01,20,28,specter,bert,1,-1,1,-1,True,False
pr,0.01,20,28,specter,mpnet,1,-1,1,-1,True,False
pr,0.01,20,28,specter,minilm,1,-1,1,-1,True,False
pr,0.01,20,28,specter,simcse,1,-1,1,-1,True,False
pr,0.01,20,28,specter2,scibert,-1,1,-1,1,True,False
pr,0.01,20,28,specter2,pubmedbert,-1,1,-1,0,False,False
pr,0.01,20,28,specter2,biobert,-1,1,-1,0,False,False
pr,0.01,20,28,scibert,bert,1,-1,1,-1,True,False
pr,0.01,20,28,scibert,mpnet,1,-1,1,-1,True,False
pr,0.01,20,28,scibert,minilm,1,-1,1,-1,True,False
pr,0.01,20,28,scibert,simcse,1,-1,1,-1,True,False
pr,0.01,20,28,bert,pubmedbert,-1,1,-1,0,False,False
pr,0.01,20,28,bert,biobert,-1,1,-1,0,False,False
pr,0.01,20,28,mpnet,pubmedbert,-1,1,-1,0,False,False
pr,0.01,20,28,mpnet,biobert,-1,1,-1,0,False,False
pr,0.01,20,28,minilm,pubmedbert,-1,1,-1,0,False,False
pr,0.01,20,28,minilm,biobert,-1,1,-1,0,False,False
pr,0.01,20,28,pubmedbert,simcse,1,-1,0,-1,False,False
pr,0.01,20,28,biobert,simcse,1,-1,0,-1,False,False
pr,0.01,20,30,specter,scincl,1,-1,1,-1,True,False
pr,0.01,20,30,specter,scibert,1,-1,1,-1,True,False
pr,0.01,20,30,specter,bert,1,-1,1,-1,True,False
pr,0.01,20,30,specter,mpnet,1,-1,1,-1,True,False
pr,0.01,20,30,specter,minilm,1,-1,1,-1,True,False
pr,0.01,20,30,specter,simcse,1,-1,1,-1,True,False
pr,0.01,20,31,specter,specter2,1,-1,1,-1,True,False
pr,0.01,20,31,specter,bert,1,-1,1,-1,True,False
pr,0.01,20,31,specter,mpnet,1,-1,1,-1,True,False
pr,0.01,20,31,specter,minilm,1,-1,1,-1,True,False
pr,0.01,20,31,specter,biobert,1,-1,1,-1,True,False
pr,0.01,20,31,specter,simcse,1,-1,1,-1,True,False
pr,0.01,20,32,specter,bert,1,-1,1,-1,True,False
pr,0.01,20,32,specter,simcse,1,-1,1,-1,True,False
pr,0.01,20,32,scincl,bert,1,-1,1,-1,True,False
pr,0.01,20,32,scincl,simcse,1,-1,1,-1,True,False
pr,0.01,20,33,specter2,pubmedbert,1,-1,1,-1,True,False
pr,0.01,20,33,mpnet,pubmedbert,1,-1,1,-1,True,False
pr,0.01,20,33,minilm,pubmedbert,1,-1,1,-1,True,False
pr,0.01,20,33,pubmedbert,simcse,-1,1,-1,1,True,False
pr,0.01,20,34,specter2,biobert,-1,1,-1,0,False,False
pr,0.01,20,34,scincl,biobert,-1,1,-1,0,False,False
pr,0.01,20,34,scibert,biobert,-1,1,-1,0,False,False
pr,0.01,20,34,bert,biobert,-1,1,-1,0,False,False
pr,0.01,20,34,mpnet,biobert,-1,1,-1,0,False,False
pr,0.01,20,34,minilm,biobert,-1,1,-1,0,False,False
pr,0.01,20,34,biobert,simcse,1,-1,0,-1,False,False
pr,0.01,20,36,specter,scibert,1,-1,1,-1,True,False
pr,0.01,20,36,specter,bert,1,-1,1,-1,True,False
pr,0.01,20,36,specter,simcse,1,-1,1,-1,True,False
pr,0.01,20,36,specter2,scibert,1,-1,1,-1,True,False
pr,0.01,20,36,specter2,bert,1,-1,1,-1,True,False
pr,0.01,20,36,specter2,simcse,1,-1,1,-1,True,False
pr,0.01,20,36,scincl,scibert,1,-1,1,-1,True,False
pr,0.01,20,36,scincl,bert,1,-1,1,-1,True,False
pr,0.01,20,36,scincl,simcse,1,-1,1,-1,True,False
pr,0.01,20,36,scibert,minilm,-1,1,-1,1,True,False
pr,0.01,20,36,bert,minilm,-1,1,-1,1,True,False
pr,0.01,20,36,minilm,simcse,1,-1,1,-1,True,False
pr,0.01,21,26,specter,bert,1,-1,1,1,False,False
pr,0.01,21,26,specter,biobert,1,-1,1,0,False,False
pr,0.01,21,26,specter2,bert,1,-1,1,1,False,False
pr,0.01,21,26,specter2,biobert,1,-1,1,0,False,False
pr,0.01,21,26,scincl,bert,1,-1,1,1,False,False
pr,0.01,21,26,scincl,biobert,1,-1,1,0,False,False
pr,0.01,21,26,scibert,bert,1,-1,1,1,False,False
pr,0.01,21,26,scibert,biobert,1,-1,1,0,False,False
pr,0.01,21,26,bert,mpnet,-1,1,1,1,False,False
pr,0.01,21,26,bert,minilm,-1,1,1,1,False,False
pr,0.01,21,26,bert,simcse,-1,1,1,1,False,False
pr,0.01,21,26,mpnet,biobert,1,-1,1,0,False,False
pr,0.01,21,26,minilm,biobert,1,-1,1,0,False,False
pr,0.01,21,26,biobert,simcse,-1,1,0,1,False,False
pr,0.01,22,23,specter,simcse,-1,1,-1,1,True,False
pr,0.01,22,23,scincl,simcse,-1,1,-1,1,True,False
pr,0.01,22,23,scibert,simcse,-1,1,-1,1,True,False
pr,0.01,22,23,mpnet,simcse,-1,1,-1,1,True,False
pr,0.01,22,23,minilm,simcse,-1,1,-1,1,True,False
pr,0.01,22,23,pubmedbert,simcse,-1,1,-1,1,True,False
pr,0.01,22,23,biobert,simcse,-1,1,0,1,False,False
pr,0.01,22,27,specter,scibert,1,-1,1,-1,True,False
pr,0.01,22,27,specter,bert,1,-1,1,-1,True,False
pr,0.01,22,27,specter,mpnet,1,-1,1,-1,True,False
pr,0.01,22,27,specter,minilm,1,-1,1,-1,True,False
pr,0.01,22,27,specter2,scibert,1,-1,1,-1,True,False
pr,0.01,22,27,specter2,bert,1,-1,1,-1,True,False
pr,0.01,22,27,specter2,mpnet,1,-1,1,-1,True,False
pr,0.01,22,27,specter2,minilm,1,-1,1,-1,True,False
pr,0.01,22,27,scincl,scibert,1,-1,1,-1,True,False
pr,0.01,22,27,scincl,bert,1,-1,1,-1,True,False
pr,0.01,22,27,scincl,mpnet,1,-1,1,-1,True,False
pr,0.01,22,27,scincl,minilm,1,-1,1,-1,True,False
pr,0.01,22,27,scibert,biobert,-1,1,-1,1,True,False
pr,0.01,22,27,bert,biobert,-1,1,-1,1,True,False
pr,0.01,22,27,mpnet,biobert,-1,1,-1,1,True,False
pr,0.01,22,27,minilm,biobert,-1,1,-1,1,True,False
pr,0.01,22,32,specter,simcse,-1,1,-1,1,True,False
pr,0.01,22,32,scincl,simcse,-1,1,-1,1,True,False
pr,0.01,22,32,scibert,simcse,-1,1,-1,1,True,False
pr,0.01,22,32,mpnet,simcse,-1,1,-1,1,True,False
pr,0.01,22,32,minilm,simcse,-1,1,-1,1,True,False
pr,0.01,22,32,pubmedbert,simcse,-1,1,-1,1,True,False
pr,0.01,22,32,biobert,simcse,-1,1,-1,1,True,False
pr,0.01,22,33,specter,specter2,-1,1,-1,1,True,False
pr,0.01,22,33,specter,bert,-1,1,-1,1,True,False
