model,field_id,field,period_start,cohort,rows,truncated,truncated_percent
simcse,28,Neuroscience,2000,extra,1448,119,8.218232044198896
simcse,28,Neuroscience,2005,base,1005,76,7.562189054726368
simcse,28,Neuroscience,2005,extra,1161,81,6.976744186046512
simcse,28,Neuroscience,2010,base,1408,101,7.173295454545454
simcse,28,Neuroscience,2010,extra,758,54,7.124010554089709
simcse,28,Neuroscience,2015,base,1640,128,7.804878048780488
simcse,28,Neuroscience,2015,extra,526,46,8.745247148288973
simcse,28,Neuroscience,2020,base,2053,173,8.426692644909888
simcse,28,Neuroscience,2020,extra,113,16,14.15929203539823
simcse,29,Nursing,2000,base,182,17,9.340659340659341
simcse,29,Nursing,2000,extra,1984,177,8.921370967741936
simcse,29,Nursing,2005,base,285,26,9.12280701754386
simcse,29,Nursing,2005,extra,1881,148,7.868155236576289
simcse,29,Nursing,2010,base,453,34,7.50551876379691
simcse,29,Nursing,2010,extra,1713,147,8.581436077057793
simcse,29,Nursing,2015,base,497,64,12.877263581488934
simcse,29,Nursing,2015,extra,1669,209,12.522468544038347
simcse,29,Nursing,2020,base,660,76,11.515151515151516
simcse,29,Nursing,2020,extra,1506,177,11.752988047808765
simcse,30,"Pharmacology, Toxicology and Pharmaceutics",2000,base,154,12,7.792207792207792
simcse,30,"Pharmacology, Toxicology and Pharmaceutics",2000,extra,2012,187,9.294234592445328
simcse,30,"Pharmacology, Toxicology and Pharmaceutics",2005,base,272,18,6.617647058823529
simcse,30,"Pharmacology, Toxicology and Pharmaceutics",2005,extra,1894,134,7.074973600844773
simcse,30,"Pharmacology, Toxicology and Pharmaceutics",2010,base,442,39,8.823529411764707
simcse,30,"Pharmacology, Toxicology and Pharmaceutics",2010,extra,1724,92,5.336426914153132
simcse,30,"Pharmacology, Toxicology and Pharmaceutics",2015,base,376,40,10.638297872340425
simcse,30,"Pharmacology, Toxicology and Pharmaceutics",2015,extra,1790,210,11.731843575418994
simcse,30,"Pharmacology, Toxicology and Pharmaceutics",2020,base,471,49,10.40339702760085
simcse,30,"Pharmacology, Toxicology and Pharmaceutics",2020,extra,1695,187,11.03244837758112
simcse,31,Physics and Astronomy,2000,base,2116,50,2.3629489603024574
simcse,31,Physics and Astronomy,2000,extra,50,1,2.0
simcse,31,Physics and Astronomy,2005,base,2704,77,2.8476331360946747
simcse,31,Physics and Astronomy,2010,base,3094,89,2.876535229476406
simcse,31,Physics and Astronomy,2015,base,3388,89,2.626918536009445
simcse,31,Physics and Astronomy,2020,base,3470,103,2.968299711815562
simcse,32,Psychology,2000,base,838,37,4.41527446300716
simcse,32,Psychology,2000,extra,1328,59,4.442771084337349
simcse,32,Psychology,2005,base,1342,62,4.619970193740685
simcse,32,Psychology,2005,extra,824,39,4.733009708737864
simcse,32,Psychology,2010,base,2089,93,4.451890856869316
simcse,32,Psychology,2010,extra,77,3,3.896103896103896
simcse,32,Psychology,2015,base,2577,123,4.772991850989523
simcse,32,Psychology,2020,base,3970,236,5.944584382871536
simcse,33,Social Sciences,2000,base,2776,138,4.971181556195965
simcse,33,Social Sciences,2005,base,4893,304,6.21295728591866
simcse,33,Social Sciences,2010,base,7110,404,5.682137834036568
simcse,33,Social Sciences,2015,base,8891,599,6.737149926892363
simcse,33,Social Sciences,2020,base,13879,837,6.030693854024065
simcse,34,Veterinary,2000,base,58,1,1.7241379310344827
simcse,34,Veterinary,2000,extra,2108,196,9.297912713472487
simcse,34,Veterinary,2005,base,100,10,10.0
simcse,34,Veterinary,2005,extra,2066,199,9.63213939980639
simcse,34,Veterinary,2010,base,107,13,12.149532710280374
simcse,34,Veterinary,2010,extra,2058,210,10.204081632653061
simcse,34,Veterinary,2015,base,165,21,12.727272727272727
simcse,34,Veterinary,2015,extra,2000,242,12.1
simcse,34,Veterinary,2020,base,212,39,18.39622641509434
simcse,34,Veterinary,2020,extra,1953,295,15.104966717869944
simcse,35,Dentistry,2000,base,159,10,6.289308176100629
simcse,35,Dentistry,2000,extra,2006,129,6.430707876370887
simcse,35,Dentistry,2005,base,260,20,7.6923076923076925
simcse,35,Dentistry,2005,extra,1905,90,4.724409448818897
simcse,35,Dentistry,2010,base,441,24,5.442176870748299
simcse,35,Dentistry,2010,extra,1724,104,6.0324825986078885
simcse,35,Dentistry,2015,base,544,50,9.191176470588236
simcse,35,Dentistry,2015,extra,1621,108,6.662553979025293
simcse,35,Dentistry,2020,base,834,63,7.553956834532374
simcse,35,Dentistry,2020,extra,1331,131,9.842223891810669
simcse,36,Health Professions,2000,base,589,48,8.149405772495756
simcse,36,Health Professions,2000,extra,1576,124,7.868020304568528
simcse,36,Health Professions,2005,base,933,57,6.109324758842444
simcse,36,Health Professions,2005,extra,1232,95,7.711038961038961
simcse,36,Health Professions,2010,base,1504,122,8.111702127659575
simcse,36,Health Professions,2010,extra,661,51,7.7155824508320725
simcse,36,Health Professions,2015,base,1877,170,9.057005860415556
simcse,36,Health Professions,2015,extra,288,19,6.597222222222222
simcse,36,Health Professions,2020,base,2833,270,9.530533003882809
